Gender,Brand Royalty,Subscription score,Marital Status,Monthly Income,Children age
Male,89.96539243295277,116.99849983129738,Married,2984.218508420192,6
Female,70.62352267962494,73.29832548763694,Married,4019.622010844685,13
Male,18.59856032680569,8.073922114615355,Married,2516.8201829830246,12
Male,15.08344732124565,13.837982197218325,Divorced,2402.5811484268115,11
Female,84.65571052574188,95.16932744148896,Married,2776.3616710579045,5
Female,21.22490804431991,-0.6221609373545576,Divorced,2840.664907332435,11
Male,60.50771833320979,57.33121234144369,Single,6499.828019064656,12
Female,10.816058493904876,14.973355666361563,Divorced,2166.848610952627,11
Female,68.31350554858196,63.22301914276262,Married,4785.858827016231,14
Male,52.97375290814473,46.74073626522272,Married,7463.437521641601,12
Female,66.64094395483127,66.89863400729624,Single,4531.394900773091,14
Male,47.454683154424906,58.33881505799943,Divorced,6093.177673981313,12
Male,53.141377700623735,46.185553620258055,Divorced,7140.5857981527115,13
Female,18.191028453538106,19.16408678648857,Married,1329.6518224065635,11
Male,88.80389013081843,74.44601553421671,Single,3236.466645626848,5
Male,17.485358469329498,0.5992950644984312,Divorced,2287.3387639960984,11
Male,22.363523812107157,16.368679011842843,Married,2188.450398240415,11
Male,48.31981246369449,43.19835746576016,Single,7207.928626180758,13
Female,87.41669090910841,90.45893665349757,Divorced,3021.4019703916506,6
Male,48.45854727459502,48.56859719673979,Divorced,6938.164931779212,13
Female,21.270095380977647,15.106905403061466,Divorced,2431.4675499025266,11
Male,53.992904926241344,42.6900085181415,Married,8211.873046589182,12
Male,47.79890352217236,51.74623615446743,Divorced,7622.085816899007,12
Female,71.31899548413952,77.4013276383122,Married,4660.419999209496,14
Female,100.0,108.88725470217446,Single,2521.2492741621295,5
Female,65.43236668457376,73.89206791883603,Single,4635.142694892397,14
Female,91.78762346525859,91.98270012153574,Single,3366.2018392798827,5
Male,85.97284733175533,92.50573912074344,Divorced,2669.2425297546292,6
Male,98.83977997107328,89.32811816586108,Single,2264.577774754892,5
Male,83.66386834476245,102.03472538140548,Single,2662.943799549691,6
Male,19.11349834841527,16.69159681907398,Married,2210.0966246785188,11
Female,46.133561528523835,48.86994935133113,Married,7428.239580437732,13
Male,6.585116803706413,6.76219567419388,Single,2032.4456149333937,11
Female,12.736076127783875,20.3387093030515,Married,2446.7762849381234,11
Female,5.171523014133889,-18.846837353065858,Divorced,2029.9237718183786,11
Male,61.82953058068533,67.4597811434712,Married,5165.41673520359,13
Female,59.00842935999474,65.31849645229303,Married,5164.899849712462,13
Male,87.72039810917103,92.96378606709183,Married,2488.2902590184253,5
Female,48.37778825760262,45.14778356660579,Divorced,7843.063090572436,13
Female,61.45739634300135,57.285022685667236,Single,5070.586772500407,13
Male,17.7121004029767,7.693683762505284,Divorced,2810.609308102645,11
Female,51.75344733769018,53.76607843275949,Divorced,6742.939287843719,13
Male,87.5329958463424,95.64743903171782,Married,2769.5220332946965,6
Female,68.28017111493281,64.62375731465276,Divorced,4777.942768856419,13
Male,50.826729287446746,46.735645663248,Single,6832.528240993036,13
Female,52.7293161893126,52.92438443816979,Divorced,7394.109073918895,13
Male,17.724692507282708,21.60972709524345,Divorced,1870.253947804837,11
Female,58.04329058827663,72.60735551347054,Divorced,7075.5465555550045,12
Male,84.92751526322095,78.16210602240228,Single,2661.944282392665,5
Female,19.358821733227813,24.846298740218646,Married,2405.7383645424916,11
Male,8.827232810984142,15.571394021963036,Married,2713.184520487177,11
Male,18.493072531784062,20.498819215752572,Married,2364.9543323961007,11
Female,23.717026104020036,36.59210539005548,Married,2173.466780771372,10
Male,18.911745098565678,23.399915552476685,Married,1963.8961188730564,11
Female,49.782396495794245,53.044737377357066,Married,7201.980378063297,13
Female,72.073169477682,69.35631965320458,Single,4174.232219173727,13
Male,68.31292138519004,93.44472961153876,Divorced,5092.9013307139,13
Female,55.352957754772945,51.02281913947827,Single,6181.750550282683,12
Male,54.596328059316285,58.434683468702076,Married,7495.876122010111,12
Female,70.73011347655466,74.42637914154322,Single,4701.249981760221,14
Male,49.86873679294341,36.34175314400913,Married,7228.81916380681,13
Male,5.480556033408384,6.060445882113079,Divorced,2510.4506343872363,11
Male,80.62987614206955,84.73410562209266,Married,2366.7002480694514,6
Female,8.474657367093641,19.995767187879018,Single,2275.8305168153756,11
Female,52.21313642727134,66.68435971066913,Single,7485.402550930164,14
Male,64.6596759171728,64.89717224070384,Single,5317.265790508415,14
Female,63.26867208065862,76.4381162371603,Single,4895.22326549612,13
Male,47.552361121165454,52.5446865433653,Single,6944.764202529173,12
Male,13.202885846065612,14.637545792211514,Divorced,1905.9191042494663,11
Male,50.919816864550164,40.471074972390255,Divorced,7205.411851515117,13
Female,83.13527606605288,72.52281644896604,Divorced,2640.449681703184,7
Female,14.33536500524123,12.792030667914156,Single,2224.890806718629,11
Male,83.19875373004356,79.56047730914221,Divorced,2601.915854514595,6
Female,54.82166991508712,58.47277515476752,Married,7030.087012847961,12
Male,87.12883111769004,89.60550979658854,Divorced,3043.985080035532,6
Male,45.85701146857129,41.86422521064478,Single,6750.354317217293,12
Male,69.4885511968995,67.72702549388923,Divorced,5086.4170484226415,14
Female,61.39018878305113,62.77958093836542,Married,5142.901238770441,13
Male,87.87182583396466,80.65298904290712,Married,2404.869032245507,6
Female,83.82875012294406,73.8528701238528,Divorced,2260.3497816731638,6
Male,82.92901880895523,75.40519599721978,Married,2039.5637536544696,6
Female,91.96409348200142,95.72244962498604,Married,2938.8025313650046,6
Female,88.96233784185793,85.48843405780306,Single,3068.867982520507,6
Male,88.31557489760445,93.91093106643187,Divorced,3281.018889042471,6
Female,54.439603555894,39.96905213286674,Divorced,6822.019333601477,12
Female,66.34664849446438,67.53991144968909,Married,4814.659333969049,13
Male,48.29439244702638,56.94953537423996,Single,7429.479083809249,13
Female,87.30052414189583,92.72510679619332,Married,2646.543571251186,7
Male,94.92815919082203,97.13959926537032,Divorced,2545.2047121256355,6
Male,11.8822651548574,18.363245973502288,Single,2519.0012574427255,11
Female,12.553268351553896,22.402111113106532,Single,2206.3357149350704,11
Male,10.702368209031839,17.243487750459472,Single,2254.9966375743074,11
Male,65.67071096884061,47.76450619436574,Divorced,4288.306475542796,14
Male,9.840069503727143,10.217070385678314,Single,2330.804154816353,11
Male,60.609692770748936,43.792399638989494,Single,4391.6478881542125,14
Male,8.488577797079714,8.73181063956335,Married,2387.7144800590713,11
Female,51.24086285469658,45.145944987741565,Divorced,6633.5306361049525,12
Male,62.64095651713849,56.29883673296013,Single,4816.5518052290445,13
Male,12.994250773483515,26.74579354821193,Single,2978.1438549517843,11
Female,81.57005531277011,75.44827220248558,Single,3387.166247626382,5
Female,90.51890588937279,92.31551405461093,Divorced,2084.8759161321636,6
Male,50.87043237861369,53.39680369578988,Divorced,7566.127510177894,12
Male,55.87064602325084,58.854230857870036,Single,7089.51398688147,13
Male,57.321637300282426,48.36367926260114,Single,7368.51525165591,12
Male,46.39571119059209,44.822590433085566,Married,6808.278595929914,13
Male,50.71863903974264,52.31437183944985,Divorced,7478.600832676508,12
Male,85.30551456634097,101.9261866152557,Single,3028.2137515849845,6
Female,13.450062300678326,12.53244084217597,Single,2317.5061702071207,11
Female,48.762364520267326,52.892983334117126,Divorced,6724.053051348073,13
Female,75.77264870273595,86.73055123974089,Married,2683.114517138693,6
Male,89.07269197317956,79.1195550810235,Single,1643.4409695233649,6
Male,50.903924019858714,51.200953182298036,Single,6605.190971503174,12
Male,46.11441545639764,38.292789137737586,Single,6185.841514228601,13
Male,84.62787392272016,75.07263837447624,Single,2995.735481039328,6
Male,14.856216109966454,4.492218787343861,Married,2774.1980322156655,11
Female,14.687843270903102,25.067244311612043,Married,2580.151383558636,11
Female,84.20889769771279,70.33911658573808,Single,2336.9811336316875,6
Female,53.65015064170256,63.39485514841172,Divorced,6716.609808061977,13
Male,7.323999731886616,16.42122954769991,Married,2495.019487704274,11
Male,55.067514236736976,49.75393711060403,Single,7445.899070353017,12
Male,8.324658785484836,14.965038831661825,Married,2094.5811626522354,11
Female,80.38457006178135,64.58086339487919,Single,3106.8340828577043,7
Female,51.36986715648016,42.531006966077626,Divorced,7590.30625229704,13
Female,14.551010918138438,18.711460112806627,Married,2245.0443212170876,11
Female,79.97778105229699,85.81263760432874,Divorced,1790.9126416919576,6
Female,70.55924433640712,59.585197787737656,Divorced,4216.472448665751,13
Male,5.541145136152238,3.072544923216822,Single,2110.1572884114694,11
Female,15.10107124937307,11.166135193925623,Single,2746.7852066890605,10
Female,57.90121404668307,68.81563246481495,Married,6223.837758717831,12
Female,83.48025354967535,89.41115049042193,Divorced,2430.5452867284184,5
Male,87.77597424620694,89.19062734910663,Divorced,2615.3050775732545,6
Female,4.309981908050517,16.437199784796057,Divorced,3389.432211231728,10
Female,11.474361021585715,2.2116205941067832,Married,2194.059716502652,12
Male,14.727036275654086,8.239081648854473,Divorced,1813.2190843207459,12
Male,88.84873148651268,92.15125239099496,Married,2455.2257933691985,6
Female,14.888967746480283,17.63808039242547,Married,2158.500055434583,11
Male,53.59496646854358,64.70836949816425,Divorced,7517.219060574411,13
Male,8.737880313889924,5.1873492735234485,Single,2997.7256043161124,10
Male,57.19544173202934,54.43089467537139,Divorced,6799.515083976454,13
Female,63.175889399755754,75.61387930560089,Divorced,4350.731457348531,13
Female,46.6692735583051,42.18438189780396,Married,7685.011971937752,13
Female,64.0978792799146,66.14442466182422,Divorced,4973.625533403857,14
Male,16.111332073768153,9.300609602329626,Married,2105.862287074352,11
Male,53.37922690808897,62.15452487700127,Single,6433.175160866222,12
Female,73.70503143756873,70.56693370600901,Divorced,4858.739129648493,13
Male,79.07925390995719,98.16051350992753,Married,2349.7534082513766,4
Male,42.738666682603565,43.515972476269745,Married,7149.372801673533,12
Female,51.86251632288423,51.51826299004472,Married,8006.756839296031,13
Male,11.050113982436443,22.14108795062904,Single,2066.567700905119,10
Female,69.43251870402852,60.20542780159466,Divorced,4061.182616477275,14
Male,42.91930912616388,34.82812059239144,Single,6851.176998420132,12
Female,85.75476596587154,66.75410940430616,Single,3480.9896831841425,5
Female,19.483917268876624,18.14099329135385,Divorced,2547.478320298484,11
Male,58.87651172812516,55.549607728235834,Divorced,7062.76564915814,12
Male,14.715397218397086,12.651337560559915,Divorced,2398.9947791681248,11
Female,84.77659684430645,79.37044754559624,Divorced,2305.7934870486447,6
Female,91.51021836755163,74.48406399216141,Single,3854.908616968565,6
Female,11.493548643039809,11.791013413422766,Single,1689.1370475527124,11
Male,15.659123919179613,13.687748126968032,Single,2403.0694823235804,11
Male,52.729567644804135,65.06910303065592,Divorced,6807.835706579797,12
Male,14.941632916696776,3.1847654337217897,Single,2233.9215307721165,11
Male,21.411694349229077,25.65954104210786,Divorced,1921.7001140291645,11
Female,59.22083640552018,56.68513946755618,Single,4297.464353084801,13
Female,52.992726508237475,59.036657759312035,Single,7756.456428118037,13
Male,83.00060490794951,91.84784138409395,Single,3118.696137413955,6
Female,13.93742095853598,1.3017770078715571,Divorced,1929.3977375313111,10
Male,47.83099146519093,59.083468415296906,Divorced,7414.561616156971,12
Female,84.05273527595222,70.1572318716429,Divorced,2572.3828404783185,5
Female,9.173889363814737,4.241268429853113,Married,2181.897605116243,11
Male,64.1825081195268,70.83556597907288,Married,4450.428859515903,13
Female,69.32061584246706,92.07067902236457,Divorced,4478.317893597572,13
Male,83.05056911257698,83.9998818951193,Divorced,2627.8519079489397,6
Female,70.19834910798872,57.394595118077376,Married,3779.5099895777703,13
Male,63.60759917933378,56.7129620800387,Married,5024.374606532236,13
Female,54.40833118172997,46.259312874460896,Divorced,7309.573407346592,13
Male,14.019017231892704,15.323860412116975,Single,2791.90488199715,12
Female,88.65702036234856,84.21730121822236,Single,2577.0405103428393,6
Female,69.68049180677511,66.62959270842231,Married,4853.086568538575,13
Male,13.720275600324157,27.731226386079186,Single,2223.74946189785,11
Female,76.55844114697476,76.01772622492504,Single,4507.989473722823,14
Female,23.91562989478348,27.544975799775624,Single,2334.6062421584597,11
Male,77.40102516984396,75.45052822102035,Married,5125.20703638704,13
Female,9.95437639056022,8.910892500398582,Divorced,2199.928189862833,11
Male,52.4245601185585,55.6463198584458,Married,6922.230310993093,12
Male,50.9760394084426,55.81724534775251,Married,7365.753499602959,12
Male,46.82490537578231,55.50402708743524,Married,7513.835652090667,12
Female,87.60028115747207,81.01282447531942,Single,3115.5336192520854,6
Male,67.38958464524741,68.62919464406866,Divorced,4998.791541222751,13
Female,17.031576137063563,-9.37924654338213,Single,2242.85524627768,10
Male,47.09153818265518,55.09349715971207,Divorced,7572.793290033778,13
Female,24.421609222697693,33.24825171807415,Married,1696.212782383377,11
Female,72.13356408186293,72.59293466864847,Single,5115.605000271768,14
Male,80.22684526749646,89.38626814774284,Single,2926.577739081798,6
Female,14.716419266817297,15.276939831563308,Single,2841.195941314099,11
Male,92.1832015566754,97.90898926468215,Divorced,2569.830765719785,5
Male,10.669409784307177,6.585576912814927,Married,2411.816362665001,11
Female,79.56996131833334,91.10912362287014,Divorced,2727.597717720329,6
Female,50.98569020348381,39.549131076698124,Divorced,7007.333155282039,13
Male,49.37405681706753,35.783372581496835,Single,7285.645167260027,12
Female,18.085340780168185,15.079854925964728,Married,2218.468073062559,11
Male,16.38832606540547,9.537998349990591,Single,1803.5184143687384,11
Female,65.59542351063556,60.738517665175124,Single,5077.567004163467,13
Female,20.915501105795375,17.580910602977195,Married,2606.748873572541,11
Female,93.2892379448721,89.75536983381193,Divorced,2241.261881105201,6
Male,52.620264385700125,54.669116688598116,Single,7162.114085042367,13
Male,58.31053463927279,64.24395475081839,Single,6966.889425683801,13
Female,68.55024457438739,79.76830766978185,Single,5033.1595184310145,14
Female,56.61026533099809,49.00879800030107,Single,7016.417190289259,12
Female,12.512256038921088,13.01356426474794,Single,2070.698146730801,11
Male,69.87509162545956,88.88194296112256,Married,4997.928468293365,14
Male,86.38294958843844,87.1485410555249,Married,2663.6461385779585,7
Female,69.28164589225216,66.51278203574114,Single,4087.732207516986,13
Female,59.82268620929707,69.76910732904855,Divorced,4785.1757806225205,14
Female,15.287985831921596,10.043471115811265,Divorced,2102.466399042783,11
Male,68.8119207104222,62.425789318213425,Divorced,4853.430347737821,14
Female,67.46308026786942,49.92454329193234,Single,4538.419496414096,13
Female,74.04287364382384,70.99351117410261,Single,5154.182099329284,13
Female,64.76843823048357,67.1263244007564,Single,4338.565203492287,14
Male,89.2037720668215,86.45389380116744,Married,2934.374769882609,5
Male,12.783189279109955,21.765043520036304,Married,1871.3869727529755,11
Female,56.18832047646485,50.630459056289354,Divorced,6899.710427336635,13
Male,80.91350525478984,97.06988262055543,Single,2093.048096436163,6
Male,93.79035565410662,102.40199141408765,Divorced,2922.075691574304,5
Male,13.855639783998377,15.467261117925474,Married,2510.494999206898,10
Female,92.1745795567405,94.49929140851006,Married,2351.202659725674,6
Female,12.922283928778391,11.042760592963354,Divorced,1902.0149281957047,11
Female,56.647104402703654,58.557485235531914,Married,7398.282087788184,12
Male,17.62396441660247,26.20966370865555,Married,2645.6480448134334,11
Female,61.40606971967469,54.69036867973621,Single,4956.341077610286,14
Male,50.58834242555642,61.386008384023036,Single,6395.544227436123,13
Male,85.96594901461319,70.20243525974405,Married,2958.114367845428,6
Male,21.65096312051232,43.99213773779028,Single,1250.0000000000005,10
Female,17.45414138312444,15.88252827083576,Single,2558.2121030461553,11
Female,53.3978811940317,46.1226144700454,Married,6734.665471405079,13
Male,84.75774993253572,87.25972886422852,Married,2548.890627725909,6
Male,63.22031336535462,78.86484549716393,Divorced,4622.355712967408,13
Female,88.60995405877468,83.18929591825575,Married,2518.928696074545,5
Male,91.11121924443717,108.35901780433693,Married,2582.095643870297,6
Male,13.09862485332011,5.210600081779713,Single,2105.2786837211765,11
Male,68.43386331605271,66.30711817116098,Divorced,4952.66176653831,14
Female,65.56177822005313,59.62943357618708,Divorced,5029.501509530876,13
Male,52.47735962521978,35.12338097218783,Single,6699.63927360613,13
Male,53.97972407110097,37.452972370383,Divorced,7173.126899203105,13
Female,75.53236919345693,90.17724210273029,Single,2334.9701685251075,5
Female,56.900711801966644,53.309807764561214,Divorced,7524.362719326406,12
Male,85.05356105441655,88.76374570973661,Divorced,2443.3339894742376,6
Male,54.6919387564355,46.23463737013735,Married,7564.011298574602,12
Female,88.32671383993272,71.13481586137664,Married,2531.4454696443404,6
Female,62.65016823462443,56.824249924713804,Married,4630.701088228203,13
Female,84.80632779745272,81.90330935432733,Divorced,2721.8298971081927,5
Female,48.34898475184804,44.73657206453661,Single,7400.412640666019,13
Male,85.91473037685813,90.94021301974702,Married,2010.8183813592227,6
Female,69.88492619438031,71.76417937974068,Single,4899.534097474205,13
Male,66.28835647201313,46.90704266937517,Single,4894.824784948743,13
Male,88.48651208774575,94.3801751624264,Divorced,2841.8313236326326,6
Male,17.089748714151913,13.328306705744753,Married,1648.5368685602111,11
Female,17.502991467085803,2.3702760934985143,Single,2469.240930018483,11
Male,87.72427654870684,85.87850809530384,Single,2568.8788751053717,7
Male,45.09797146672745,45.93422987490187,Divorced,6638.644817251041,12
Female,60.81838099716481,63.329305974589346,Single,5226.422608821416,13
Male,95.1227739129042,90.10091595631215,Married,2870.644509806558,6
Male,91.26789942567751,95.15137500866356,Divorced,2438.727879049664,5
Female,88.3350461100659,82.71625987045306,Divorced,3187.7716656242715,6
Female,94.65359228018585,113.03149507390302,Married,2188.8814967925687,5
Male,46.38499276874468,54.466133693136015,Married,7229.3356514544275,13
Male,61.39430962048121,61.098954588151315,Married,3949.4661614427823,13
Female,91.03585114908256,90.81884972956614,Single,2762.300556144384,6
Female,72.84748641775022,73.30245895555232,Single,4889.113203779909,14
Male,13.38166142546465,19.261163365460227,Married,2140.1152922413894,11
Male,16.517708890434648,18.48773879325539,Married,2337.761442729834,11
Male,65.56700173336104,68.65485267733621,Divorced,4706.691754548561,14
Male,53.936674451891385,62.37396533453976,Single,6698.278887880832,12
Male,9.45146261782137,16.827632827878816,Single,2130.846041670094,11
Female,44.65732835272915,37.92238117790772,Married,7071.412498543163,12
Male,89.2999162431455,89.18569637570307,Married,3286.7177865925073,5
Male,48.46842179108428,49.67976318205825,Single,7293.2974837263355,12
Male,8.894852390380137,7.547041634618688,Married,2631.8253465501825,11
Male,44.17829112324837,51.525174513863476,Single,7230.413298068926,14
Female,8.361898475654712,5.533612101107201,Single,2784.844314755103,11
Female,68.27180846220674,65.77140497661188,Divorced,4691.4659579764575,13
Female,85.23106057137434,76.88361547617467,Married,3126.0766283851513,5
Male,58.765755620872,54.80197995345242,Divorced,4446.402928654098,14
Female,47.83520356423339,39.561390740836366,Married,7620.784412389726,12
Female,70.20727162828965,75.87891292063053,Divorced,5183.821480803621,14
Male,68.05724075373003,51.81821142024614,Married,5202.292809355,14
Female,64.43552143800801,54.81596447411569,Single,4240.809510851728,13
Female,64.71938456846193,58.12490224012738,Single,4461.9651974053495,13
Female,15.775379044025101,-0.15540589873222643,Divorced,2541.6882690801094,11
Female,17.85047659375743,18.068880676294576,Single,1857.9610815714268,11
Female,59.13097746829143,67.37065298006056,Divorced,7367.756110711194,12
Male,24.07504099764583,17.247228333519363,Married,2895.1662821510304,10
Male,80.96863219001695,67.72883690381387,Married,2421.302367834686,5
Male,89.69035338513834,98.01681760000642,Divorced,2128.7801759813187,6
Female,12.52413851379361,22.715041145619978,Divorced,2163.2009518504324,11
Male,51.984401756972616,57.506152758565015,Divorced,7724.606960529324,12
Male,54.52711652766229,49.43514278525274,Single,6491.211972482362,13
Female,8.426016342270266,5.983720238432658,Married,2965.4775060029456,11
Male,86.32254579610952,83.04630765372663,Single,2207.264443937456,6
Female,46.44171914407685,52.31902807022679,Divorced,7420.096930443644,13
Female,87.81929856011199,98.98208350990596,Married,3206.0631036052655,6
Female,67.49821137330206,71.56878655844906,Single,3803.7757079368503,14
Female,46.12249391972841,45.691112140027634,Single,6611.126805165311,13
Male,91.62615932712788,91.36067048972164,Divorced,2522.6136899808744,6
Male,85.43448131884271,101.46808065300982,Married,2258.519887788981,5
Male,45.17139086748572,38.97887812854508,Divorced,7034.099954318022,12
Male,56.22444918175648,55.19364953296169,Divorced,7353.898015180103,13
Male,12.892793106240134,16.863688221845823,Single,1790.9970661715806,11
Male,51.04092410768037,46.58359056006537,Divorced,7058.881841925544,13
Male,69.66855448439065,74.08605225587375,Married,4085.088825892656,14
Male,95.78538281625428,107.52928467940077,Single,2130.3069276676183,5
Female,85.79408716558409,98.29646807607865,Married,2816.315696949832,6
Male,69.21994611278802,88.55158344935114,Divorced,4697.366751963129,14
Female,12.677064772536092,16.582811746964754,Single,2711.793660686327,11
Male,89.64235740388631,86.77952972655144,Divorced,3114.024900525882,6
Male,20.860774100635123,19.573514479162824,Married,2563.3558458737175,11
Male,45.1758015678287,39.591486662706814,Single,7128.100533573133,12
Female,15.780944020358795,8.25287168726187,Married,2339.6371620140703,11
Male,84.7776813560927,70.90523442672085,Married,2732.3621296311303,7
Male,61.6253113362453,52.691828957701006,Married,4999.054925061402,14
Female,87.54424139500263,98.13683172190521,Married,3250.6417736622993,6
Female,86.55223225222068,86.95183792023948,Single,2788.8185175989074,6
Male,54.68390024995043,46.345752929283,Married,6466.457501985189,12
Female,82.44908744861776,77.33182477803348,Single,3351.296117976115,6
Female,57.484763535879864,73.10603755180142,Divorced,6842.571136636378,12
Female,65.97608214174761,64.31217024521152,Married,4662.32874814209,13
Female,63.69204504001317,55.59656714012239,Married,4295.36459957333,13
Female,69.43154586477928,87.83284483093801,Divorced,4482.645658565698,12
Female,86.9399133300958,97.35425652301373,Divorced,2618.123641416392,6
Male,70.96777099566046,60.929803860722345,Married,4054.452154133772,13
Male,90.14726014351234,86.13933994799133,Married,2225.4756858388228,6
Female,47.94894871277968,71.24958679199705,Married,6745.161899606648,13
Female,62.875677750196104,57.86500130142582,Single,4666.260110989854,14
Male,90.48579749086372,97.30151707523513,Single,2279.4707093957736,6
Male,48.678681686666685,40.552553263730935,Married,7186.9085278459,12
Female,19.54737870635832,15.977062080129429,Married,2864.919615527699,11
Male,9.841656887444266,10.759470307424595,Single,1810.0092718119504,11
Male,56.01663503754842,46.84943195028407,Single,7493.171748661862,14
Male,54.55839955912896,40.91997025213008,Married,7404.597594895616,13
Male,86.26913641108486,85.97870118588729,Single,2409.4157449324143,6
Male,71.06267550041005,63.3313233530683,Divorced,4468.167277314025,14
Female,8.271514893629096,5.101052349478623,Single,1360.7958003854346,11
Female,51.90998845688185,50.79708264305242,Single,6475.2018682920225,12
Female,72.03460165636824,84.36241297185404,Single,4458.3453041499915,14
Male,86.29193250463769,88.62273629044508,Single,2402.9229766863164,6
Male,80.24868521176231,87.05307396662892,Divorced,2232.6125231885135,6
Female,15.033125202760324,12.860920887577572,Single,2355.951337455023,11
Female,14.772481077016131,2.933505648422914,Divorced,1962.6475114888103,11
Female,65.04399795585584,60.22485499315163,Divorced,4581.251301529247,14
Male,55.37118745259957,58.89010405188789,Single,7124.216183375808,12
Male,56.76353925222469,50.94943801814197,Married,6762.233917780585,13
Female,54.32742942706286,64.87423190648187,Divorced,7933.305899633088,12
Female,88.1827266730129,96.58991623447076,Single,2629.56038364157,6
Female,66.19228991227429,70.95307776956078,Divorced,4921.2614803312845,15
Male,49.74366004259868,39.489917597417644,Single,7215.063752850729,12
Female,15.172594240452987,20.24179911970205,Single,2592.0161856904638,11
Male,44.07260586914869,40.101358180155245,Married,7235.490434622141,12
Female,15.12175827039438,12.400867835701938,Single,2732.2895475325126,12
Male,49.78011669230893,58.11578012238331,Single,7134.767729259973,13
Male,71.70057480738312,60.6411983479955,Married,5170.174150546617,14
Male,64.88590740800265,72.33887815218648,Married,4892.618527930429,14
Male,66.76771176355857,61.43270154839498,Married,4724.679132308672,13
Female,88.32886946235095,84.68416033878833,Divorced,3179.0947681513408,6
Female,89.65830010688552,88.10820137834372,Divorced,2700.844175193564,5
Female,88.48631570724422,96.08411413264403,Single,2514.42727364058,5
Male,87.09628429966551,77.45505998232953,Married,2832.391032383735,6
Female,55.67034175693267,59.643859707196704,Married,6762.9934284666215,13
Male,87.62245618641714,76.94309718977675,Divorced,2824.6561195201443,6
Female,79.31055619203137,107.28783202543926,Single,2771.9181231795965,5
Female,16.2290785237902,11.558035121468587,Single,2281.7963387474397,10
Male,15.579315746418018,9.987623241868775,Divorced,2717.389833259383,11
Male,74.54511283287147,75.73456099786098,Divorced,4483.270292856678,14
Male,59.33380149332923,67.54391809687681,Divorced,6683.53658166382,13
Female,86.15009779486766,88.11244892537395,Divorced,2872.397372205311,6
Female,82.84203165511096,88.54052238988315,Single,2682.025046150276,6
Female,49.263979611921044,48.29966021141119,Married,6632.7226565272995,12
Female,17.704954383538624,29.91259261689879,Single,1587.9678330897304,11
Female,61.13480618395934,52.54512884089689,Married,5059.679181017141,13
Male,90.03426503534902,85.96483809507517,Divorced,2172.795222883758,6
Male,51.5989454895701,53.54942587658071,Married,7695.522135946414,12
Female,9.437747330703651,11.687472949742865,Married,2686.092517318629,11
Female,51.683681178296204,44.11073561042039,Married,6489.640157480155,12
Female,47.09885060216314,49.52059114001264,Divorced,6710.962299546558,13
Female,65.5045812372487,71.98887193793989,Married,4921.012723697122,14
Male,92.06750152619648,93.44388119656843,Single,2551.385620961785,7
Female,49.87864583913184,60.21580427368232,Single,6734.75498847002,12
Female,63.16943736138643,67.73444028416112,Single,4785.042476020242,14
Female,65.94348036880541,64.30282110967022,Divorced,4819.9566537077,13
Female,12.770680054390944,24.552550952854492,Married,2036.9774460596836,11
Female,57.24587360809735,58.714042457360584,Married,4383.214080745309,14
Male,52.67656153245304,50.00393571519371,Single,6727.478021834949,12
Female,73.41756673085033,83.67974681672256,Single,4271.345312739702,13
Female,63.03366486496201,64.72803530170145,Single,4757.114501098884,14
Female,60.154004796078844,38.98482190454648,Married,4092.909993899867,13
Female,92.23178472456763,83.71694948945513,Divorced,3135.3364280511587,6
Female,47.40177950846096,58.76300888469546,Single,7410.266092620954,13
Male,67.96861377108881,74.707457649483,Married,4690.1944653831815,13
Male,57.265672440216164,61.85371287654095,Divorced,5668.028573911758,14
Female,15.119314335824704,17.403003908863038,Single,1459.1345151644146,10
Female,89.09709806280665,91.64697649859323,Single,3241.2881232038326,6
Male,63.96176728257015,62.31659700313349,Single,3810.0914864088686,13
Female,49.877294742668404,50.13250514072931,Married,6916.162158495706,13
Female,17.34670052310159,17.007620289225923,Married,2473.987217856074,10
Male,55.21942463378908,51.04329152276023,Single,7304.4897104804195,12
Male,87.997130573106,103.94092802702384,Single,2966.7740030363966,6
Male,67.86867489013245,63.18698496701855,Divorced,4175.247618065491,13
Female,64.86472381174711,60.00394786955673,Divorced,4605.830712678694,14
Female,59.03569323441272,56.504654431347355,Single,6121.74990175411,12
Male,72.15589583895076,59.87887554167567,Married,5213.7540746162,13
Male,53.072592444853484,42.888971195004686,Divorced,7254.9215722196,13
Female,66.14907327677727,65.94014785367993,Divorced,4408.904587275702,14
Female,56.65966282492,63.26137555644513,Divorced,6734.36138562022,12
Female,63.97124071958481,54.50007616864432,Single,5221.079982426045,13
Female,71.11534118010889,68.01998007441232,Single,4994.641412953416,14
Female,83.76894340897877,77.95201441694407,Single,2726.9719900276777,6
Female,51.13056208420232,32.718838156217174,Divorced,7175.159266694585,12
Male,88.59542425901756,83.66774880624399,Single,1821.5472657499477,5
Male,54.291976828386964,47.54194214137037,Divorced,7489.7805327778005,12
Female,72.67645457424177,74.69283977850371,Single,5006.196914495792,13
Male,91.58972174604446,90.41482304609545,Single,2800.2658997812177,5
Female,67.6862147215324,47.69518421440521,Single,4666.46227730554,14
Female,63.29563360423589,67.49436106957076,Divorced,4900.652919815505,13
Female,20.755686058792598,-2.4965390821364615,Divorced,2719.070998600648,10
Female,66.99508236288682,70.69221050015462,Single,4822.526090821928,13
