Gender,Money spending score,Household Income,Marital Status,Age,Time spending score
Female,39.44844393075459,93314.51593433581,Single,75,41.8230827785939
Female,21.427887755351666,182016.78927754983,Divorced,52,15.015519832864658
Female,66.69314078829518,155521.2550063507,Single,70,73.14670754757451
Female,25.043391754306295,77992.55642613767,Single,70,28.52821341818278
Male,34.84446085506784,83752.61327701581,Single,75,40.203632162440854
Female,10.386853215036552,159105.29663552385,Married,47,11.184225063521893
Male,100.0,165843.12510783778,Single,74,117.57292967149665
Male,46.17392817373027,68444.43983431636,Single,35,44.26182277976181
Male,68.60961553571036,150092.85167304394,Married,75,65.74752866763217
Male,35.07309454170974,93441.19031238482,Married,68,33.866414318194494
Female,15.042562046356544,55130.36362176441,Single,39,19.94397667368461
Male,41.132835582293765,64916.16793051376,Married,69,46.2644598790266
Male,31.163286573027,65264.55182101478,Single,31,33.894425298408564
Male,33.592361332496466,62659.446852583125,Divorced,32,44.699527095744244
Female,27.79091073773006,65470.68193225655,Married,29,30.865775071285626
Female,36.814456396593705,69844.51721327705,Divorced,66,50.80895248266266
Female,13.217453495422568,160182.6953081478,Single,51,15.06566056509808
Male,32.69880640222178,67373.55462416878,Single,72,27.21980519360813
Female,32.91794800329187,69024.05105013879,Single,66,28.429671265360383
Male,79.73833417245943,149608.2753447689,Divorced,73,79.52556962032047
Female,34.14909006508575,83147.41745699255,Divorced,71,27.623707846988133
Female,72.09476673029569,159806.40950801666,Married,70,77.47143468001184
Female,28.57846429410401,54381.318483194635,Single,30,35.99482965574901
Female,22.638160541391418,51914.19662352206,Single,32,29.04824661193087
Female,72.20822591142975,160807.3909281795,Married,70,80.37247006744079
Female,24.048865917684868,63548.4321514651,Single,36,30.50453570135155
Female,32.14014854060131,61508.221022480626,Divorced,28,26.26640907511204
Female,76.42425591656509,146997.9127786823,Married,70,83.66828677035473
Female,80.34480085923764,169915.17021382257,Married,73,86.17629310172512
Female,33.26047788469686,89942.65552536563,Married,33,30.246012280262427
Male,23.985770599271593,160336.2282477839,Single,51,32.785759492646434
Female,18.090916885996634,159438.44075966836,Married,48,22.75027584392683
Female,28.365344386421675,164975.3973617839,Married,46,31.156293922430926
Male,30.602869840946653,108065.30554569924,Single,65,48.73982923739304
Male,36.98384888721541,74963.33235684864,Single,31,44.644269831859404
Female,24.64360353171566,167271.55867975103,Divorced,49,21.63413637068019
Male,14.973942046381243,190640.39653303602,Married,55,15.024857523043604
Male,23.384390157728888,182752.54993371846,Single,48,31.77052048131735
Female,26.326297745442524,92470.95472349094,Single,70,10.66113187383278
Female,11.934263032184539,170416.61476912754,Married,48,20.02802281681337
Female,35.446325585858446,91807.46870464062,Divorced,67,33.66583086154325
Male,26.136105699152377,172745.30029534124,Single,48,35.09929359290137
Male,21.692289655585853,57800.595978533995,Divorced,33,17.42986955636438
Female,37.79365491633681,55982.44822484878,Single,68,34.042733497698435
Female,23.890597800373147,49909.56371847434,Married,31,25.133047099032954
Female,42.38721158616333,70941.10148723226,Single,68,42.55268917376064
Female,18.68616041898762,187412.36271992882,Divorced,44,22.19647521522848
Female,20.375262313112557,177280.77907215524,Single,41,15.335417869792948
Male,67.81806576300127,163151.62651816377,Single,71,67.0351522119392
Female,84.46814970571522,157666.58190853693,Single,75,87.6333695956857
Female,34.750300473407634,72045.08579507322,Single,68,39.254437682982214
Male,75.52935090600695,157676.99259998644,Single,73,62.3468886639223
Male,27.07224301554143,53849.30694645695,Divorced,33,20.728277793452115
Female,75.41042427122102,153997.88528498262,Single,73,79.87240600827703
Male,25.93569602289284,66925.71418078477,Divorced,27,35.51561599118755
Female,18.402293976986492,158819.03529770116,Married,55,21.232044997132988
Female,31.809377567109422,162059.22098511807,Divorced,49,26.019856682154796
Female,80.57326604682748,150212.96726194728,Married,70,84.12006912950027
Male,75.90515056230677,152498.57336151387,Single,78,76.70898789024659
Male,67.96687769720907,161303.51468970213,Single,73,78.76495232259144
Female,21.723787927249862,168985.03170275802,Divorced,51,17.879167781123783
Female,79.02349698818395,163271.22934639588,Divorced,67,89.04253350962364
Female,37.805876104889215,61811.62255766709,Married,33,35.86695974608957
Male,0.053412618355288544,185347.3175192676,Married,53,-8.836434086594494
Female,34.97353696961507,90434.30156980413,Divorced,31,39.410691143687934
Female,23.420446431149365,153660.99599720456,Married,53,23.135695204144803
Male,16.872058754185474,170658.5896600424,Divorced,48,15.240382197799782
Female,83.55345242726105,148278.58130457537,Divorced,75,80.24661740727882
Female,22.39841216995089,89172.22387179652,Married,65,12.82539678177213
Female,94.120188438398,137209.74017655943,Married,70,92.61200262337613
Male,64.32851019860348,162145.09122496075,Single,71,53.787913492236726
Female,26.962686729133303,177160.12163128116,Single,48,27.180657595200262
Female,70.83275649937431,157816.17913507423,Married,76,64.47854953032522
Male,37.91485094423302,71316.2913640291,Married,27,46.54902524201925
Female,17.150866689766158,68012.4794705904,Married,30,22.603685566175173
Male,75.53655979501548,141236.86181387742,Married,71,77.00137163490243
Male,41.9956612904115,69311.4129633006,Married,69,44.44834425884242
Male,36.46763655937415,58875.423211994916,Single,35,29.38979501671095
Male,12.789959472180715,164148.71757016884,Single,48,11.289622651071774
Male,28.1245922660166,45733.990218330284,Divorced,38,40.01955582534303
Male,73.71968095073697,148522.7222294056,Married,73,84.11146224124352
Male,28.420834981978047,174180.610988092,Married,46,37.802320976006925
Female,5.418415375686294,169572.35404312573,Divorced,44,11.126144861604736
Female,74.15266913058507,167947.69116660382,Divorced,75,70.49936500615112
Male,16.633810026797505,132291.55340509667,Divorced,52,7.447587528870544
Male,71.20531873106853,157650.60943319934,Single,72,86.0762198880765
Male,30.071039914063316,67945.53369721858,Divorced,26,34.68111692702613
Male,53.46099708526653,65874.5046196334,Single,68,46.598047946799355
Male,61.59304478035207,143691.5911533284,Divorced,76,73.24433274294275
Male,27.659135794135736,89089.18372123895,Married,62,23.302364452047147
Female,20.327009065513916,145017.61855089018,Divorced,52,15.43156471686428
Female,81.2295208442508,151701.06029799918,Married,76,76.18724276397842
Female,13.73796885339932,169885.35831918736,Single,44,15.131163620489568
Female,42.415490516563025,96663.53187108687,Single,68,44.24176483879733
Male,18.009971853131727,71296.27342415554,Married,28,12.028305974589454
Male,38.95053605412339,65246.66088026203,Single,27,25.075493624278316
Female,31.692509214477695,85535.82274944516,Single,60,46.43325561985554
Female,23.1113341619906,165213.50186951936,Divorced,51,36.119917519758886
Male,28.090849201199312,179592.8500483912,Married,51,21.76117519871698
Female,24.713899513207412,77650.74601940255,Single,22,24.205060549146406
Male,79.99727286767003,166687.27399729096,Divorced,72,78.79470436296096
Female,34.52454410394761,95654.82601137408,Single,58,41.09231296449778
Female,27.610364564106934,105309.69618591423,Married,67,39.04342484332279
Male,33.15579541511174,62414.49708581405,Divorced,67,35.62314864443053
Male,84.29421570613037,136562.9801029691,Divorced,73,83.49007039765122
Female,37.00878128227949,166133.32061508996,Married,46,51.68304114093748
Female,37.533268844419446,185605.24033147644,Divorced,52,26.18554139850627
Male,13.956967950964525,76888.7345245868,Single,27,16.040633442948824
Male,36.55455676677824,76174.95291983013,Single,67,33.146977661137385
Female,21.113747738778883,54262.09390834498,Married,31,17.18690249348469
Female,46.0273628145266,93374.145894632,Married,32,44.28149126915184
Female,20.961559149038667,67792.67868814935,Divorced,70,19.27560258293526
Female,41.989505117424024,73607.59099822576,Single,72,40.75551506589779
Male,71.75200388893074,166320.08437305543,Divorced,67,73.45523820509536
Female,34.8432444474417,72094.56694132561,Single,32,20.404489432299023
Female,21.058954199883683,55481.02570949676,Married,26,25.158380662258757
Male,36.454698423664446,71669.4200334448,Married,65,33.36093471467407
Male,31.793847254817962,86561.6256195789,Divorced,73,51.44483171659981
Male,18.584493493516828,153655.51461341121,Married,48,19.87561639579457
Female,22.83795445291877,173143.4707837486,Married,50,13.69005701272936
Male,28.690258225155645,77279.884307884,Single,62,45.13727868593689
Female,81.80046142188894,162977.34605232434,Divorced,79,74.93083478513648
Male,12.05727499917031,176396.42711783684,Single,52,3.3767825221854917
Male,34.52427386498387,157708.33690965583,Married,55,47.810842180266995
Male,76.85028909964066,167527.55005941982,Divorced,76,79.32107863830606
Male,21.733401346299626,172645.83336055133,Married,53,39.95543375944068
Male,33.10384495908135,64063.60166393412,Married,30,37.858964682310805
Female,14.526348180684618,78650.99935484907,Married,67,16.165236469095515
Male,25.525866129896105,161387.8700269179,Divorced,55,20.108684911068412
Male,16.58188321755352,163665.1042213695,Single,55,20.26981480635488
Female,18.37812543681297,85245.78451972634,Married,28,14.20590339290046
Female,85.61904182881749,143751.7117301144,Married,76,92.04393225463824
Male,18.505344664387124,146248.54051858882,Divorced,53,29.781194506567022
Female,28.245724578844666,68201.13738714534,Single,30,24.650780138502334
Female,36.75041019741381,172323.02243420604,Single,51,40.89863482062259
Female,30.37601889771467,82012.14411370992,Divorced,60,33.49693810980616
Female,26.56016301139509,58223.82547096051,Single,34,16.506729661995614
Male,38.586150447635724,72277.87604641312,Single,31,44.297524814615656
Male,17.792650136020423,156970.56273351313,Divorced,53,11.895073834913582
Female,29.156935386380304,75030.41800836175,Single,64,36.93709862159465
Male,68.70754010827687,139922.8880714413,Divorced,71,58.38175918499157
Male,63.518161140090996,170299.87930300398,Single,72,54.02272829620277
Female,36.56448846998992,40999.501692023696,Married,29,39.81109071199626
Male,27.419936189576763,62139.152318560235,Single,29,43.77656380108962
Male,23.253395939401514,46276.14888980967,Divorced,33,12.539023177956803
Male,33.62736600950678,63672.83725292315,Married,29,19.110027620568406
Female,26.7123529507892,104897.11443001949,Single,68,31.216204931661643
Male,14.323951650538383,168902.38978113452,Married,56,16.60285724211316
Female,78.23479279912272,161972.20106310374,Divorced,67,84.02265946718003
Female,63.82412837595578,164495.9220939641,Single,70,45.48927786404882
Male,76.2464355989451,174117.45525459835,Divorced,72,78.71557077634942
Male,23.70965348462897,164958.1002916278,Married,49,24.418382062678184
Female,13.833057570186313,166749.04948239765,Married,50,17.810594458263015
Male,27.417523705795166,67300.73930753584,Divorced,31,31.770532492203905
Male,26.01181438692438,57408.743831743464,Divorced,32,28.914472446847853
Female,75.1010457896059,167827.9558638578,Married,75,69.0548124499563
Male,39.77276911920004,71110.04238318677,Single,35,36.453051750696744
Male,74.731420735755,174634.1558652467,Married,70,77.09625111020668
Female,37.83499783186552,60840.22159785864,Divorced,28,35.85203258232599
Female,16.446037912782266,159000.00244574345,Married,51,28.99824996717016
Female,78.02855896057653,173148.88422375458,Married,73,73.9319925448311
Female,36.26801544573426,97077.20018870947,Married,70,43.66386906132784
Female,74.76533355758073,143866.55680035075,Single,74,64.93159781197681
Male,26.105642846049435,80005.8381237218,Married,25,24.262724340820498
Male,71.82657949649584,159686.77974461715,Married,70,78.92340157267725
Male,25.74048599307647,162322.51957324782,Single,48,34.46196252679089
Male,24.035614004479463,159958.89105974016,Divorced,47,19.978597100193017
Female,83.11499569090378,164482.51229333517,Divorced,72,81.720032078167
Female,44.42145722459629,57887.111308830674,Divorced,32,32.543246657763746
Male,30.32236186352168,75461.55024886176,Married,63,32.29336555945168
Female,19.051698930132172,179951.16112372116,Married,46,0.7562051579846738
Female,81.33164650189008,155421.52566791524,Married,78,86.96179784351477
Male,30.380783478759717,70920.27060050367,Divorced,67,22.70632580499027
Male,14.301314439019514,159210.82732248015,Single,51,4.272342870151743
Female,17.69484024682302,161618.08015023923,Single,49,15.947250323396716
Male,31.35208779390519,73742.15276606171,Single,37,33.202123457997985
Female,31.283528061570962,60524.78616502745,Divorced,25,35.90699617605612
Male,22.417279802286252,61517.638818955216,Married,33,16.162829683375683
Male,9.777245921309209,70787.13435809952,Divorced,35,19.177718656555605
Male,19.314331587748814,54660.81360011755,Divorced,31,14.502501001387259
Male,17.405542206921513,186045.8661566389,Divorced,51,26.015914251145865
Male,80.65718124138888,148497.87631870274,Married,73,81.38877345489132
Female,20.403102340966743,172887.39295087283,Divorced,51,24.691635640879067
Female,27.56466929126961,85417.21310432348,Divorced,60,27.178171761376255
Male,70.81885861563488,151554.93638439348,Married,71,62.86149439641886
Male,76.09473106007266,148316.7434226223,Married,70,77.77155708376351
Male,81.80107566540076,145954.98440817834,Divorced,73,78.76416989148449
Female,26.260118329377978,74715.32408696927,Divorced,68,28.922244646474844
Male,30.229259211618388,62704.389963477355,Divorced,67,33.54730240943379
Female,71.25728504126661,153801.5267770841,Single,72,70.95673765409784
Male,27.53576195548616,49615.95598803916,Single,64,41.41668058120898
Male,81.78216984513932,152729.77988553385,Divorced,76,58.00151393086088
Male,9.437408379449689,175625.75983541438,Divorced,51,9.13696828059215
Male,34.28390461026858,89404.22127547808,Married,66,24.406964957425668
Female,33.14573108888023,35395.90957704172,Single,32,46.84440329776882
Female,13.793237960352378,155881.45282625308,Married,50,17.35486291793294
Female,76.65941051075512,143521.07697682135,Divorced,73,80.5762336764699
Female,64.67896879138064,151295.75847762887,Divorced,72,56.81259843056477
Male,86.18948757625117,145624.5572306826,Married,71,65.15928436654906
Male,20.87631273346718,192978.43478257547,Divorced,53,17.25789464476683
Female,30.409637337832343,159263.07609303977,Single,48,29.76592476796561
Female,71.59474147627745,147542.9270008905,Single,75,62.51083493224981
Male,30.981958216709046,160166.84365367724,Married,51,32.01958935978124
Male,28.81616115441578,72614.40487451077,Divorced,72,34.05085997744148
Female,32.96343550494375,76030.45558376305,Divorced,71,42.84603046529304
Male,34.08131314147579,166306.0484204826,Single,53,29.863501540071994
Female,15.397002724819718,63714.35856778064,Divorced,29,21.41246776915417
Female,33.861341589001064,73352.33289280429,Single,76,32.23230778764672
Female,33.80767690737603,53802.49592144982,Divorced,62,37.97583504080055
Female,28.23056485399885,68757.93653065964,Married,31,50.33066625550144
Female,18.15573872395755,187402.46924122958,Single,51,17.756089845026747
Female,43.24416824055728,81355.92846726681,Married,67,47.71348750591356
Male,26.708829067123144,69659.3764257291,Married,26,13.522175087268353
Male,30.513577872350602,72167.69582533257,Married,69,38.08655005132829
Male,78.07803992014044,155697.19664806552,Divorced,75,73.43799205271675
Female,83.22427733631258,149695.95577955345,Single,65,85.23993605585093
Female,17.127590603657442,179457.43533631906,Divorced,47,22.985126449814388
Male,33.55222196132922,91026.00871948406,Married,29,36.79830691712723
Male,37.25753308377556,167543.3028537093,Married,51,35.253553171494396
Male,72.32525028300546,131465.30964781065,Divorced,68,70.61847782977574
Female,24.306596988895887,172368.30166451784,Single,53,21.24264227747178
Male,83.87995311316855,149588.45540644196,Married,71,81.38691433846793
Female,74.09677956141923,152758.41107890883,Married,74,70.65338907247067
Female,43.41168838048505,66536.79332465644,Single,34,48.06651842647248
Male,34.457086158821134,178472.9206985375,Married,49,42.708184912853845
Male,24.317718830875222,71099.43959607196,Single,31,22.97872866187567
Female,34.30454284776435,64266.3567118808,Married,38,20.61062191728064
Female,36.24477098374845,62750.96132649782,Single,69,41.04966636197815
Female,28.23465671968604,83214.7270085416,Married,68,17.317358175316357
Female,33.849198033265715,150772.46521018905,Divorced,50,36.32677819982715
Male,31.692261027176702,74416.38733101351,Divorced,68,14.94153720243268
Male,30.073605235003367,81709.24394322975,Divorced,36,26.779393109672547
Male,40.27650577362401,88460.14904775532,Divorced,33,42.87149325816339
Male,27.35387051383446,78069.75582848315,Married,69,35.66852861773243
Female,28.6101765716195,74488.55417130163,Married,70,35.53684897942991
Male,39.666975865860614,78452.88762368032,Married,73,32.4921654852357
Female,30.5689455182753,191388.34552189414,Divorced,55,18.966016788747126
Male,27.722903589938223,46641.43003924093,Divorced,30,25.77331634650966
Female,35.03631983646026,79049.95545763486,Single,65,31.195562370990686
Female,85.98843036788874,170777.66766748438,Single,68,86.60009227045045
Female,51.34852321671213,67170.0416456908,Married,70,48.18797205303556
Female,39.87642076934682,84986.26912855575,Married,65,27.003680054807987
Male,75.44493185543948,159222.75528744792,Single,70,74.53862659315926
Male,37.579177312516215,73296.56018871858,Single,65,31.633358495093592
Female,34.1497758708573,72337.51254363684,Married,69,35.366990834942634
Male,38.66970002499129,64862.55521149323,Divorced,34,48.31292668990895
Male,87.2662977763656,159609.6408701226,Married,70,86.09930609702309
Female,25.006493349913775,194112.6242283464,Divorced,53,18.668092024693756
Female,14.198487721101746,186877.23881651124,Divorced,54,13.147113943418944
Female,81.12722571551222,152083.84133139707,Divorced,74,79.86843670633347
Female,23.537168397379574,165650.32298543456,Married,50,35.708704263140355
Male,31.578561726991126,56981.2481708835,Married,29,30.752565256886204
Female,22.142159243391582,68507.80102329032,Divorced,26,21.334420896924435
Female,80.01148108647459,172915.46524515442,Married,74,75.47201243825197
Male,37.33338780477677,81228.91714227333,Divorced,64,34.626223977755465
Male,27.64477711963017,135242.57561340206,Single,53,30.888267313916973
Female,34.786042036482456,84246.85380403465,Divorced,31,44.47898977287735
Male,39.76916465090739,77386.33888736703,Married,28,67.47829539308844
Female,60.44641551236832,169297.71930443504,Single,73,50.81363501685192
Female,28.547699866077842,171337.8267756711,Married,48,29.33516404550975
Female,31.120328054914015,152494.3036813261,Divorced,47,27.87082187114152
Male,78.76701461387434,165563.8620693209,Divorced,69,76.67079484860106
Male,64.89681745091193,161447.21555005832,Divorced,73,81.66489055812133
Male,26.142244117185953,90661.29111851793,Married,28,17.27416251299394
Male,17.605392853186014,79353.98275141152,Divorced,28,18.038764063841487
Male,29.63769583597407,77360.35426407045,Married,63,25.684100117804615
Female,30.237779565697892,69465.24674985613,Married,70,42.29624841720175
Female,31.871177320185314,79553.07373339318,Single,67,27.771658675870547
Male,86.43948498850634,175257.39689117932,Single,72,89.29751189148772
Male,37.21727121079346,76755.3574250999,Single,32,37.812269091675205
Male,15.620235589755243,174800.50459320156,Divorced,50,12.989141583071357
Male,85.36090426700869,179662.23357464647,Single,72,85.63878537320437
Female,33.10937863056493,59274.72506365401,Divorced,30,35.22044574110315
Female,25.65023457352158,73185.07022280019,Single,67,19.754309589213182
Male,30.276525853823813,171577.9375285792,Single,48,31.950717279958837
Female,42.29354898428163,80207.30454180589,Married,69,31.23953834815424
Female,34.516319662263335,84288.77902322292,Married,67,22.151549374625354
Female,79.70778215518669,149861.04025614457,Married,70,76.81019536348049
Female,37.769609891137705,74311.14286244515,Single,71,36.6703741197528
Male,34.2293307646831,177820.03914281062,Single,48,18.67366613175912
Male,30.331267072311313,188617.33317423155,Married,55,39.48192288263808
Male,76.5651223831583,163944.3011034309,Married,73,69.0131956553036
Female,33.52124761640803,85977.05486216104,Married,68,29.428067823104556
Female,28.03157892143738,91247.41651696849,Divorced,29,22.807750657498406
Male,24.775256397563286,185705.92924572882,Married,50,40.96586652409154
Female,44.6815107405439,56609.619535436024,Married,31,50.024551501888574
Male,76.10576051010544,144713.22422571492,Married,75,76.19274279944683
Female,31.528219889889364,79036.23829990914,Single,31,46.69316920371084
Male,76.73348526397344,142434.78335712908,Married,71,78.77676698705282
Female,33.62580948786635,78889.6513397503,Married,28,47.38225504258556
Female,81.57519713899225,152058.88013500828,Single,69,86.96896136561584
Male,71.73836697756731,146877.91533487124,Married,66,73.8396277590759
Female,29.461018295198546,78751.30622351787,Single,63,30.88666966199472
Male,34.22277604344746,176061.8812225663,Married,48,40.72506781202758
Female,37.28139946049808,77375.26363528076,Divorced,28,41.61205310230591
Male,39.296395997790995,81774.46744593499,Married,69,40.38290656598141
Male,17.19232850991548,163479.10800898506,Married,53,18.637560693370737
Male,29.49812941741853,84004.27802283116,Single,66,23.529945385662437
Female,40.60989515480554,83125.0748979802,Divorced,61,44.03654579183707
Male,25.834757055900333,69080.17672396614,Divorced,32,20.641013695421115
Female,21.81853486102533,178211.9306604757,Divorced,50,18.250140461208005
Female,76.62955778523617,151135.27127213654,Single,70,85.77274544225797
Female,22.171677183032564,178581.81272960914,Single,48,24.77005449818524
Male,37.36634932315275,87388.72173801555,Married,70,38.34685763640303
Female,21.790747664301662,87767.70013524604,Married,72,17.88871381897453
Male,23.953006714031545,95355.16364165359,Single,28,19.34060280599132
Male,71.39588073682403,161087.62520796893,Married,70,77.4130506169634
Male,80.46153503917944,174479.8027319485,Single,79,80.12458609260838
Female,29.85629080120578,78390.79079176305,Single,31,23.109586116466428
Female,37.716167697453635,55114.51166704,Divorced,69,41.330048340518694
Male,85.00932795912738,152725.9894562356,Single,70,84.00849105626328
Male,37.09576835516791,62707.130420154645,Single,67,33.39309701040912
Male,34.55949601850822,70291.98990833876,Divorced,31,26.05887814226044
Female,35.910774426485624,96788.77105268417,Married,71,26.877843426274573
Male,21.61815792280181,79330.63706156328,Divorced,75,13.839760537092328
Female,85.11615456527623,182382.79168950528,Married,77,89.10360291010771
Male,39.990957856073884,87647.46426284008,Married,64,44.88169188666756
Female,34.08204188227488,68872.50418537346,Married,68,37.398253684997826
Male,40.42909622426544,66661.75206126232,Divorced,68,45.17399377242918
Male,42.08997061086164,72528.52832219662,Divorced,33,35.92928712191438
Female,16.32895194846147,80088.34519690985,Married,32,14.64139541237671
Female,27.643195447790625,68310.56569411041,Married,28,38.53779273911446
Male,39.194699452052,65785.2969735754,Married,25,35.80505035332024
Male,22.519323080601232,76412.1803662395,Divorced,64,23.597179440743595
Female,20.814279895443068,52466.07418036191,Divorced,28,17.006409339422607
Male,76.41240038505663,196022.77000532934,Divorced,74,83.51318683819224
Male,20.18781766010946,60925.54194412296,Single,31,15.270376314353072
Male,87.19737313887457,132565.6505322456,Married,66,74.35885692284829
Female,14.450573205682314,159810.9684631102,Divorced,52,14.159429171013498
Male,34.92386971613982,50459.47065611273,Divorced,25,36.55228911877977
Male,34.43677594169754,63681.66028257308,Single,68,19.376185880480314
Female,15.785589406532804,70517.01520805052,Married,65,20.625026796142755
Male,45.94007698009044,79869.90123312965,Married,67,53.20100032716657
Male,13.17060872675863,72900.15838208048,Single,28,15.968715587130783
Male,69.23692510154629,184791.98092601632,Married,72,58.76146039315705
Female,71.74461463175842,134026.20471297952,Divorced,72,82.51522177668699
Male,35.61295443357532,71567.37378758332,Single,74,39.521231551787
Female,31.001715012619016,30000.0,Married,30,21.21964813651006
Female,43.289740577638774,55340.59334186296,Divorced,30,36.496032653669374
Female,13.500844048895534,180004.15205742628,Single,50,13.412138474831785
Male,83.96748474158653,159922.48120722742,Divorced,70,91.41451634690401
Male,38.76484846662384,73626.63759818496,Divorced,65,47.05549981621219
Female,69.12496675262885,141227.89258376503,Divorced,72,56.75152063674377
Female,81.53378552292328,152517.1504293066,Divorced,70,77.86527669762157
Female,31.040886110396684,77355.97304456451,Single,68,42.995369764013766
Female,53.247727585009834,78230.5808577711,Divorced,74,43.603222993338484
Male,81.0856902646418,165564.77281149005,Married,72,77.26666018631657
Female,23.87236938246525,94356.14831630311,Single,70,24.346458571034333
Female,34.78168063895384,78602.52043672491,Divorced,29,33.1880898005018
Male,17.972219944317565,169563.56342475218,Divorced,53,11.59039729254735
Male,72.83952697807248,159898.08254266792,Divorced,71,80.02654973143179
Male,71.66130991384902,161860.92862274876,Married,73,74.75660537056386
Female,77.9589166778571,160054.24369499666,Single,71,90.44041972330982
Male,28.918814650139126,74916.78849049984,Divorced,26,28.412201624400897
Male,29.709669684948896,93040.03983378227,Divorced,72,30.093178234329294
Male,90.94926826964318,155196.59615967626,Married,75,90.43251964860417
Female,16.836787988655963,62213.55016025213,Married,37,13.963648036083578
Female,83.93262093510822,167666.66477141296,Married,72,80.78654218354686
Female,13.100415814300565,159134.22426071705,Divorced,50,-0.6477088349413513
Male,69.58249439641463,154570.3009881198,Single,71,66.61641928643262
Female,20.033039187262943,158438.40089616907,Married,47,13.319974539769527
Female,12.954163659780008,178606.51020343794,Single,52,2.0670597253620713
Female,21.15768689415487,173059.67307320348,Married,47,33.81480691616054
Male,26.013933143736303,75442.044593805,Single,65,19.466789813425105
Male,22.265296986627966,168409.39276795444,Single,58,28.305737228129658
Female,35.631777250379734,68959.86889066624,Single,31,41.60503798937049
Female,82.45848884156588,159450.5186166105,Single,71,85.12982807785656
Female,27.090472147932914,50177.901154178406,Divorced,28,27.420404548016876
Female,27.9174198825227,161741.60882985257,Married,48,8.93755552644523
Male,71.70681713604199,149252.13407001097,Married,72,78.29064217505505
Male,17.977447465933952,39831.475024258165,Divorced,31,24.38617270462773
Male,72.81110296688202,154971.00172726257,Divorced,79,72.95775084749194
Male,38.17883086478299,67763.02422479203,Single,69,32.14116158315586
Female,87.23059133167823,143728.80606015289,Married,70,74.82411161702191
Female,16.07976183078282,143620.9164274654,Single,46,21.953677928971885
Female,17.379274967044505,185807.3705916803,Married,53,11.813694611782289
Male,37.41148119033727,75132.91132498914,Divorced,68,38.73302434123298
Female,28.529367311784494,83249.36455096865,Single,33,30.170322340473092
Female,76.77165587336168,126677.82637498576,Divorced,77,79.61274010935463
Female,14.240687298163436,160440.55087167467,Single,46,5.118882579984199
Female,63.812633010232666,171546.45697872087,Divorced,70,61.71236087184845
Female,74.22839566469918,162578.74887323155,Single,71,85.14926112945413
Female,26.49568057401133,165512.07885060384,Single,53,29.870527464095144
Male,42.97023521809753,74567.41432915846,Married,64,36.3015313930302
Female,30.249159897157682,67671.23192740894,Married,28,37.3788451754041
Female,17.860824442941503,77020.54311432684,Single,66,20.171987992399863
Female,26.337470652346212,176733.3612314146,Married,43,34.2260816454458
Female,80.05650911120841,179796.18273177792,Divorced,69,85.02565310676898
Male,72.68729965822186,153555.8714805183,Married,75,52.33923386461494
Female,21.770988280707105,136211.16562952995,Divorced,50,29.712983315055876
Female,24.98061959490321,151304.11822803004,Single,54,26.618940926428667
Female,17.11137494315864,184866.98178758257,Single,55,10.331430734475585
Male,69.84762153499483,174398.8125139224,Married,73,66.51379951171732
Male,17.109865466485303,186783.67457205572,Divorced,48,18.791658544197382
Male,93.35231082818387,142830.36192649938,Married,68,94.95719122451555
Male,34.67862850367848,60860.93620620058,Single,30,43.805165684179514
Male,45.29334089361137,62400.432924766756,Divorced,30,40.25835388223716
Male,61.56557346107877,168635.3278130538,Single,68,67.92183906890197
Female,40.73372566539633,75489.42311286971,Single,33,43.66550135911441
Female,93.97240549768514,157646.3072046707,Married,73,114.01811475536788
Male,41.07860800707172,82921.59433601721,Divorced,34,54.80423315787869
Male,18.845434801810203,62605.24218141444,Single,35,21.08344106578951
Male,17.715719979556894,165820.87715943466,Single,45,13.44341829405288
Female,32.076295329691874,45416.26504931347,Married,25,9.577404766740582
Male,30.232233470722143,163460.55982571936,Married,52,35.66517801100111
Female,26.262683039249925,52891.57001867426,Divorced,65,20.886340847238014
Male,9.696058261050808,187793.80161811382,Divorced,58,-1.0260196105928578
Male,34.09955773380584,58963.602437315225,Divorced,64,26.359633578318277
Female,26.245456629637744,177082.86549468894,Single,48,29.017855096291566
Female,22.515442400827393,172742.4368785477,Divorced,52,16.676276728099623
Male,37.9571997769386,77531.77367271489,Single,67,21.63071281797463
Female,72.12439305971792,145868.08023039054,Single,72,65.84056091492056
Female,25.8709873577693,66200.65870498554,Married,26,24.58102283822495
Male,43.081684635533634,57481.99600946951,Single,34,46.454427009087695
Female,38.74003255891262,163251.6665042083,Divorced,50,42.8729446481498
Female,36.218227705323756,90922.25660178564,Single,34,32.89803852757965
Female,29.258972868609717,68243.10205575073,Divorced,68,29.102649540680503
Male,33.89258993429489,78923.56387030943,Divorced,27,27.683154366063825
Male,83.5466756598278,157873.86415284523,Divorced,76,89.29171518665565
Male,20.519674163716715,171444.0714860059,Single,53,11.64555492291903
Female,33.324553337655175,85239.90792475885,Married,68,24.887612542987476
Male,74.16508856036671,164771.24853875046,Divorced,67,70.1831018093603
Female,18.572151407888335,165508.30651523318,Single,46,16.126627977795188
Male,19.416826686742212,194810.47859367338,Married,45,23.073441495955258
Male,34.31955026921999,62103.46466147265,Single,68,42.10938474198918
Female,45.80588080029509,85442.2790659914,Divorced,65,30.618758328889967
Male,32.94176102453677,61629.40722282676,Single,25,34.81280178345522
Male,5.154012036554455,159973.3889706675,Single,50,-3.8430456156895456
