demographic_factors,product_awareness,Season,promotion_effectiveness,advertising_spend,Sales,consumer_confidence,customer_satisfaction,financial_circumstances,sales_channel,pricing_strategy
1,0.34084420936052057,Summer,1.11435167158338,4862.450842081666,5021.002773261239,0.048699695933615846,2.576664708824142,-1.9741986172718897,Call center,53743.522466685026
0,-0.2173143370496004,Spring,-0.9319815490096405,2244.651592772966,6876.826803257175,0.07959420523286778,6.184504975680359,-0.2736483684070915,Web,77186.98676699906
0,0.5325534381371173,Autumn,0.22660526642989282,5488.108605200084,6041.658095076027,0.2726708656184824,4.954050790734785,-0.18920732703021287,Call center,62757.7834022327
0,0.18581416750659635,Autumn,0.629677627292526,1028.7482165476254,6299.1354444839635,0.1876602728280193,7.951460862296343,-0.5725726124421427,Web,53939.553124535785
1,-0.11133985165948265,Summer,-0.8111958311669918,5181.042055740142,3748.5468946757246,0.08749946711273943,5.241725023935333,-0.6161524716903087,Call center,44616.51361320517
0,1.1265530354805418,Winter,0.7035316183131208,4227.2786019384275,8504.74669177127,-1.3680301066755156,8.022499857741865,1.0106470761693684,Call center,78485.88365214127
2,-1.1030133978086398,Winter,0.496951361503989,3161.5477726831095,7215.466668240094,0.6961797309980191,7.764605664259997,-0.21176597331386032,Call center,66249.11559098677
1,,Winter,0.061604975637155,3901.9393666625706,6411.427379588587,-0.44960063144309514,,0.7481417708327771,Call center,63037.18757961702
0,-0.8422425988080443,Summer,1.3393849450056783,5105.334822336765,7873.323149134077,0.24923839538197773,5.739150934523398,0.3319983503191157,Call center,74003.22266339208
1,-0.46454366507018485,Winter,0.5688556975392294,5163.665206580092,5440.291255939998,-1.6698843667989631,7.3761909070268725,0.4769999899182249,Call center,52836.471838958096
2,-0.8260856424899046,Summer,-0.33938459740213284,3399.430330546459,4358.110894862543,0.9180046477631514,4.260421995151173,0.18026468754113217,Agent,46464.63282809596
0,-1.19716190455195,Autumn,0.5886148781081935,6457.169952333232,6330.37597894094,-0.9256715256546945,5.7321518430879985,0.16926335585544572,Call center,67510.23697940505
1,0.09155710028409557,Summer,0.23648225969669626,4639.2286171680835,7223.455982371273,-0.08106094555243822,9.475900703288225,-1.2499517441312342,Call center,60594.12141673209
1,1.529144861115787,Autumn,-0.7655319695018227,3757.312044984272,6511.134832396055,-1.2250516473830904,3.6893749301003766,-0.5800346596109438,Call center,79347.25186438068
0,-0.18830123527134207,Summer,0.3964941940005987,3308.127736139541,4437.478471642128,0.8622921103291207,6.124702623758599,0.7351074194893887,Call center,37544.155123139884
0,0.593516883415329,Autumn,0.12356814257740378,6045.510171710361,4969.767629758628,0.559680177249212,5.238193906035063,1.8339156344185588,Call center,48643.82645735138
2,-0.9757844243873756,Winter,0.48292194676754957,3799.497396443041,4838.596305583855,-1.1393403541191285,6.781599155187185,0.9864496089516074,Call center,49243.5754457609
2,0.7136580858883861,Winter,0.8813178605925556,6842.067313544143,4437.106563383189,-0.053203414759788015,4.961082304316941,-0.17486903628835979,Web,45054.11291863021
0,0.1304012540741317,Spring,-0.03294503866252294,5865.726742402084,4097.961535857434,-0.3881406734694956,6.686380201991179,-0.10472055393173153,Call center,36914.78981277401
0,,Winter,0.10346258666369197,6694.4038722768,6370.303540698527,-1.0816777725480704,,-1.424146177057966,Web,65336.03061652745
2,0.4513841615261951,Summer,-1.721264455894299,5360.629498438663,5451.0599041897785,1.0817681473875644,6.56511216171555,-0.07185138397221788,Agent,59078.051570719224
2,-0.2317848291685405,Spring,0.09833890897437836,4071.071453706192,8123.620412532142,-0.08404523317315467,7.9283385716816035,0.2611983441022974,Call center,77690.43846843623
1,0.5856628904148649,Spring,-0.586742979136166,4888.235389322759,5617.39877908097,0.2423529824394397,6.537220392570407,1.5327947283259022,Call center,56734.33444668023
0,-0.7629058962771446,Winter,1.2718477452524257,3314.217306852386,7102.973837985464,1.2554763567256497,4.730587412666769,-0.587492312925305,Web,70902.99999838782
0,-1.5160757419140216,Winter,-0.6180309141373699,4894.9706078380805,6621.874779597196,-1.3015214735961775,4.566765110279965,0.6806952454275719,Call center,83372.33466975583
2,-0.4310085799359771,Winter,1.5959702338162203,5470.469252427042,8637.511991084384,-0.37672612688270196,8.494390592305393,-0.503260824382817,Web,74685.30172079284
1,0.30177178736196564,Summer,0.836438964184091,5374.170185656669,5992.614764984964,0.6942902386361035,4.82202839003651,0.9054557572696748,Call center,57755.3016920153
2,-1.052660371480152,Winter,-0.4195227939738606,6642.302785063387,3812.178384738222,1.4416525728248253,2.421142285367853,0.47536009359262016,Call center,47077.79726146055
0,1.0593270529010708,Autumn,0.7657404011091891,5075.4484235249665,6871.126392314295,0.4636905735752205,8.266563753749942,-0.11562952535482451,Agent,51829.90201545768
2,0.08246756983455057,Summer,-1.3235883638952664,4370.041579142214,3575.484476313918,0.08072809300959183,6.82022382447696,0.3976286309310193,Web,42226.31821902741
2,-0.028402767846807574,Autumn,1.6395639361398031,2624.6759480144383,8128.860962389188,0.01627153019855722,6.10384815521861,0.5989938732493704,Call center,72605.78563096905
0,-0.7578153611919044,Spring,-0.3048608784109519,6119.3326678847425,2497.1607399191116,-0.47250042283181254,3.5927898507888183,0.9166512599673958,Call center,35801.316881333114
0,2.9377375710948894,Summer,-1.0008788603625762,4938.317984209628,5240.836349227295,1.3507177046135392,4.427843149111927,-0.4268774089383279,Call center,55665.5294453707
0,-0.8074305587686476,Summer,-0.4774963598757398,4682.350222153501,4446.615705176927,0.5557862242758689,2.9719629481272642,-0.26120975632365123,Agent,55629.38568994447
2,1.2702978682104955,Spring,-0.4248752221090606,7224.210939241921,3456.231569184231,0.924483112396528,6.277192211876942,0.47753447003012056,Agent,28189.413406451404
0,-1.535461498052515,Autumn,-0.8739946649631514,5568.3720066879305,4450.223013456716,0.4498731547588382,5.410804564762357,0.5760026943753885,Call center,52883.01717235266
1,1.3795443985311968,Spring,-2.358901307965918,4016.1023855466947,1903.2196115151742,-0.7728734462172955,4.73588674450572,2.526170197669336,Web,38770.66469575034
1,-0.7777116861163348,Winter,0.9029747391391328,7249.910217198818,7742.485257921107,-1.2369670708789782,8.819289882844254,-1.1592683114827675,Call center,68060.19643673465
2,1.2054167273732537,Autumn,-1.2981358623515022,5529.587214541047,4721.586014136346,0.0341914547712213,4.970677010282088,-0.5882994657744752,Web,58459.31045555539
1,0.43105935480782814,Autumn,-1.6127584247320996,5805.007106672142,4359.572411785754,0.8407209801498495,5.995145333585993,0.5754938852548286,Web,52500.43301699697
1,-0.3087283385433648,Summer,0.046197363406407045,4934.994632284541,5571.514023739085,-0.39254446068847576,7.01816948158183,-1.4145957053236615,Call center,54071.78494433066
0,1.4299183913467683,Autumn,-2.0944153544333535,6143.969444320281,3765.259237238271,-0.21395196655501825,4.702268026281942,1.0362639458623097,Call center,52089.52430044761
0,-1.998814923650299,Spring,0.8723555050487045,4301.208182475666,5171.67493873857,-0.9885724822691356,5.375070193666166,0.8215460945345051,Call center,52435.43218609288
2,,Autumn,-0.9171126520845804,4145.43483949819,5764.195784298816,0.45449409216958625,,-1.448237786236049,Call center,63301.91317372251
1,-0.1856597584485659,Summer,-0.7775671936990846,5957.412217518921,5719.953041695452,1.126318819419207,5.664396337575927,1.169200297457812,Call center,60548.93395196356
2,-0.4621883690372532,Winter,0.5958398932515208,5961.609633313739,4937.922602811103,-0.4967317300392536,6.178220850591173,-0.016119819276905662,Call center,48129.93403921782
0,-0.507016385936333,Autumn,1.290250286877947,4621.359931521121,3701.5942398471134,1.3100727775453624,2.450346011625283,-0.9948307751407812,Agent,35932.6578784998
0,0.4452602131671921,Spring,0.5859724267156442,5229.124327134036,6461.387789032958,0.41192840732294195,5.116006980678753,0.13955092909136094,Call center,65496.80130026874
2,-0.8283331357009168,Summer,0.4805790331941087,6886.282785001846,4080.1144684899705,-0.8561388386398705,4.158504528029437,-2.251980593434804,Web,49675.606824509225
0,0.6094746675599693,Summer,-0.37880663569774103,2654.762937776947,4296.414275202497,1.173716932065833,6.321398786265004,-0.0681752313915987,Call center,38829.56411926353
0,,Winter,0.5604307820450147,3429.077326341052,4508.565104704562,-0.1543741011093252,,0.12357869049486668,Call center,45966.655944554885
2,0.6479059777655608,Autumn,1.70474629082322,4637.9323729553425,6859.856171430374,0.5529929305931273,7.180922181818672,-1.1388782775211912,Call center,54268.4751197064
2,-0.19994553530409193,Autumn,-0.23478152506992014,6111.434373051231,3448.2738224787913,-0.04107630690125924,4.983079440245587,0.4309040190677713,Agent,37695.94546432351
1,0.2607005606859799,Spring,1.6751594114650532,5018.932467973974,6731.288200552486,-0.5385772941467583,6.767538461475802,-1.2041097029615138,Call center,58273.81941990956
0,,Spring,-0.15033866370633783,3190.371793426594,5524.00581587174,1.2178785822687632,,0.19016026805213915,Call center,58090.10695796848
2,0.12501917425583445,Winter,-0.6287610468939651,6946.579118424805,4470.8494324371195,-1.2422734787294014,4.511730987713348,0.27315737222948605,Call center,56782.89805338828
2,-0.2920467105943778,Spring,0.1776085349380404,5531.1779228016985,4964.030409575795,1.0835910510340314,5.929334793073641,-1.1174524264603156,Agent,44621.07004468812
1,-1.920198768034499,Summer,1.513950746712235,5987.82573774702,7137.419812628714,0.9060164717612355,6.928960205832354,0.2871382226487402,Call center,62173.66522115561
1,-0.2697883779686147,Autumn,-1.1112785022086695,5508.629555712611,4284.4897251582415,0.08279489514968356,2.3262829516094317,0.04077179122363362,Call center,61235.41259644738
2,1.8269869121412803,Spring,-1.0396961291549187,5190.166852478571,3306.594539564726,1.365933307676668,3.3430924977203347,-0.8095803325771076,Agent,39144.83961072378
2,2.907155796604205,Winter,-0.19471537279499238,2417.0807702456123,5444.566656803649,-1.0944258096593535,3.1746687076416893,-2.066482948017908,Call center,65249.88727396325
2,-0.6423430019702712,Summer,0.3639338367639735,3712.598331334004,3769.6310619345277,-0.18360575372197158,3.083077404736553,-0.39300174569195717,Call center,45846.38996585574
1,0.7305970131238854,Autumn,-0.747695562567688,5314.1685805017005,3673.927727986677,1.6980014577883777,5.339109236742547,-0.6186398378035116,Call center,35155.77461015257
2,-0.8841574760984541,Summer,0.12720536598590632,3902.099014867688,5729.647761516113,0.03861414977616225,6.544679353278148,1.3992795877496755,Web,56958.896505061246
2,0.5404065774031988,Summer,-1.7348201933921976,5789.7633558212565,4606.952962135531,-0.059459559657427184,7.778284485539221,-0.47839888908539224,Agent,48892.03737864846
0,-1.6178979698156077,Summer,-1.3698629283002894,4571.423704770165,0.0,-2.1190009864201618,4.305932950417848,-1.6906413876420585,Web,19953.878633469336
0,-1.4133973338824235,Winter,-1.4990230992193394,6204.561223520762,2711.527766232096,0.7327341530127149,5.248769175722038,0.18700112540132885,Call center,37246.93883692137
1,1.2974925693000372,Winter,-2.0166058058612877,4156.204333023634,5279.969812011697,-0.4866630405077723,5.589213749975515,0.02428324519821431,Call center,64621.25703975911
2,0.21361892023776935,Summer,0.558625070833047,3721.8280110411406,6811.317812078255,-0.08179178083902482,3.818260214085224,0.23050988989313742,Call center,73572.30991533492
0,-0.8156920626719656,Spring,0.8474599851878217,3894.909038804981,5645.2749040379995,-0.046179144723001254,4.07160446063059,-0.07741792777378202,Call center,62469.91349904034
1,-1.9696236406043777,Spring,0.24863296154844547,4211.536759467253,4553.4591055310375,0.10884726257531706,4.038868541605504,-0.2412036353383492,Web,54354.23566026767
2,0.5150666062748988,Spring,-0.09067909396486726,5076.303052816867,5259.8101085096,1.1071700448949953,6.132226514968534,1.3798589382427477,Agent,45748.821814549054
2,0.6392874950982597,Winter,0.3534122046183563,5308.644832684536,3288.968316817105,-2.2262346686528676,3.716335174455483,0.34696780625962886,Agent,43151.75058406255
2,1.5443887772263358,Spring,1.5711279738578057,5967.701209078731,6390.507570928005,0.6938983982696316,5.784384722154919,-0.8606219184487418,Call center,54684.47911653119
0,-0.3336128467407566,Summer,0.5074495932734404,3066.3230362566646,6604.16142028908,1.894142416925474,4.583766455406222,0.25225618087960644,Agent,61246.27025912767
0,-1.68571520114578,Summer,-0.18786926550134087,4120.372890734507,5513.2452695104785,0.3336410939182063,4.66344533921255,1.8668460992378777,Agent,60139.31467732496
0,-0.2330150525667815,Autumn,-1.5835070891331786,4776.903566728551,2480.3537307035335,0.45530494806096217,5.119130285855664,-0.21967181829129628,Call center,33405.75654293584
1,-0.14101652650663862,Summer,-0.33574365547671897,4215.873069148859,5651.571118740242,-0.8483697749777707,3.147050246863592,1.3375982704777638,Call center,73130.7680913253
1,-0.626558431399213,Spring,0.007108732285519477,5787.600871651434,4827.069461483949,0.32077256036548824,4.5393998317853965,1.040108377136635,Call center,51322.75952368516
0,-0.14988249856929425,Summer,-0.7848989126169235,4627.527518421532,6212.407794221992,0.7469533049571717,5.421797905980769,-0.7413678619368541,Call center,67507.01591460938
1,-1.1074510828645556,Autumn,1.0358449333502464,3629.4463934982414,4955.228135459676,0.78060866105925,5.189425213538166,0.14112878274040408,Web,47281.690844999895
2,-0.692551423078354,Winter,0.18498204859739567,4279.7180179551915,4646.18340207307,0.10354052133399491,5.683145827546025,-1.1760782192242833,Call center,47394.226702534994
1,0.4069631761435757,Summer,0.08044539751024482,6224.850312806352,5759.944116853515,-0.8071224373695701,6.123628028504341,2.472684816656561,Web,61397.51178499226
1,,Autumn,-0.017156115614682648,4721.3662160496515,4765.910430426316,1.702864794300364,,0.9869578154219866,Web,55696.971207626346
2,-1.4962951533045672,Spring,0.7242498975058796,3901.4831612328553,2617.1966671716273,-2.0921231845103327,4.988024711433668,-0.11762433144850107,Agent,29652.472355910868
2,0.9183587623451093,Winter,1.966131532771238,5998.41439910925,7233.010017551369,-0.9317116014829816,4.997278871673143,0.8750769780336312,Call center,68194.63394615606
2,2.2977283895209566,Autumn,0.14837459694174387,7798.906137160126,4543.689155112168,0.912297291626419,2.896994582662438,0.161051196933892,Call center,47633.572011692835
2,-0.1433121703018118,Autumn,-0.5956104614003013,5245.707786225566,7400.4463010091185,3.0613752424068883,6.197749958935036,1.5030740604576698,Web,72417.94902313306
0,0.1806875255472708,Spring,1.4088940905886886,7206.337977047551,4375.533739684893,-0.1623441480716023,2.712518241842601,0.39849971604161794,Agent,45202.377613981545
2,-0.24938660670660923,Spring,0.18760922232547528,4635.26333921112,7011.154610317801,0.09753703301727171,4.806659703690417,0.355770025929254,Agent,73092.16037567373
2,0.8464792571308062,Autumn,-1.131043186934946,5998.737101192935,3765.818247056048,1.0401447403041013,4.060493126746453,-0.11774354437711473,Call center,46759.76350787506
2,0.9661985093990405,Winter,1.9990777075692918,6713.106279046456,6235.941879133591,-1.8407598352584191,6.669749787446908,1.521883003967732,Agent,51126.7672489624
2,-0.6163503285244,Spring,-0.3613778514112476,5970.806089308537,4805.633901449761,-0.39562872836498253,7.502426426846336,0.9092024972101813,Call center,46464.29093532758
1,-0.30854018167515224,Summer,0.45609173650249135,3151.696943248083,3878.327965364132,0.33910437438051183,5.453610044843074,-0.2518252614954895,Web,39050.825300188124
2,-1.155410701528957,Autumn,0.764717553593627,5211.708948745763,4961.1221043801615,0.33382220683399777,5.441674152144381,0.4907392228894863,Call center,45315.93507748681
1,-1.1185416843756777,Spring,0.19780396472494982,3081.940047201768,3508.387666108872,1.039432248502967,6.5488866907636245,-0.5994235388381518,Agent,26715.590188979284
2,-0.8125005618385228,Winter,0.018219916214743663,4629.86889066691,2912.283642620321,0.6418308133565607,5.447329686505548,-1.7025425488319292,Web,30396.903489663568
2,-0.30808751521978067,Spring,-0.17710073043313793,3790.5932266223617,3614.7660277888026,-0.6385684575199915,5.570106142702226,1.2366718389490967,Web,42335.35508727347
0,-0.24179950708117273,Summer,0.8455005812819427,7273.876729622326,7043.291573928347,-0.38742512339807245,5.236172620650864,1.6168286519011963,Agent,71874.18442727125
2,1.184645114870214,Spring,-0.33460091722184104,4522.892295775844,4114.261805475345,1.0685857660921958,5.12011548936755,0.5966498754317993,Call center,39749.848791574484
2,-0.3736922868444354,Summer,-0.6999518449775984,5413.433734623633,5297.30129403667,-0.4498537626325615,3.7753701999672242,0.6589254455687719,Call center,68354.23533527231
2,,Winter,-0.4212507862799567,4455.097441261012,4562.366251587283,0.09666818791950796,,-0.627172520821817,Call center,56006.48071156279
2,-0.04347809973092984,Winter,-0.6594772605362023,4435.496513669383,5811.524718506541,-0.4863274123268793,5.142620353648616,0.19669927144432223,Web,68269.9937697576
0,0.7126162532355843,Summer,-0.1924226861847021,3580.621318588451,7330.542872575583,0.6809887931452946,5.204092783717805,0.7474573481470846,Call center,75930.29772757652
1,0.809471301277675,Spring,-1.4115911117911297,6150.649917564906,3448.6317889775405,-0.36927630233420483,2.4438204354604127,-0.11116700631514981,Call center,52723.82920888369
1,1.3282650117792199,Spring,-0.2725192902338415,4051.8577713365257,6328.547379501053,-1.6584620189886405,6.656825807861244,0.8021756386399911,Call center,66554.40955967638
1,2.5854907385280628,Spring,-0.4927683652937546,6299.6686291378455,4648.270756430638,-0.07153602989346153,4.18156174932399,2.1102035465084805,Web,55288.1054452179
2,0.18663214703148517,Summer,0.3307342161905883,3581.48427814696,4240.285489624941,-0.4810595171072869,4.633551545788652,-0.48983995721574414,Call center,46078.84770629754
1,1.1354288862972108,Summer,-0.2187042588694804,3674.858552648746,5893.195605901669,-1.0053288862833885,5.947996653891327,-1.4735107998310069,Call center,61321.77961794135
1,-0.017000089134248345,Summer,0.6465960473641821,4194.932072800361,4672.270660997789,-1.7591683563483143,3.003970149867283,0.2084473374042147,Call center,59082.80167695384
2,-0.0602309054145346,Summer,0.04591491752060694,6867.6700543183115,5288.659118282879,-1.3229737840899587,6.398950495607666,-0.413589497441569,Call center,56510.8585390631
2,2.062511564304835,Autumn,-1.5045027625228442,5277.780039458545,6169.744443534565,-0.034568109866536884,7.321708351826047,-1.0729243663584003,Call center,62719.465718105304
0,0.6723429172602851,Autumn,-0.18009920842852387,6665.7493297733035,3446.7297546977707,-1.9007447909520798,4.810527627460184,-1.8603840025560074,Call center,44094.23517410675
0,0.19747526663551462,Autumn,1.198677529069506,5729.353980252454,6100.513237180732,0.6130852637487192,5.044877772197203,0.25761389495610676,Call center,53730.20820203467
2,,Autumn,-0.20038056605067348,3292.4442234991666,3629.2285527262093,-0.4179247160997625,,-0.49504143212162877,Call center,41160.002122696744
2,0.23300505530381851,Spring,-0.048666372383342905,4386.694384364594,6185.820573311394,0.07483583143839619,4.991075468044057,-0.572921943970873,Call center,67312.92054312416
0,0.486616238555426,Spring,1.2098294971157995,4297.210457130098,7027.606076107442,0.9768348196538261,4.218322097810336,0.15635011422233322,Call center,67096.871916209
2,-0.10444999699397786,Summer,0.7746144801961353,4761.393057139876,5744.599641257336,1.7333393473095737,5.16362454036233,0.9326861852956533,Call center,52502.3486618752
0,0.1439805979001226,Autumn,-0.09134261822910907,7545.171582057925,5233.913304007884,0.39492607698613375,5.003060261794373,-0.29237134859987274,Web,56247.95486583201
0,-0.19751753989718024,Autumn,-1.120803495821223,5239.990849887228,4416.948082269608,1.4855729534242146,5.240473478357913,1.1857233921522132,Agent,44529.43011409719
2,-0.967176483919847,Spring,1.2853172700225795,5314.023639316563,4261.095983246664,0.2883794613969839,6.042180944010622,-0.023584887625854145,Agent,32843.65785802435
0,-0.03368667449776175,Autumn,0.5979407382614065,4945.338802905673,5420.49718471278,-0.4730494894779443,5.836776730882956,-0.1012054083169063,Call center,55037.65147783857
2,,Spring,-0.6760317786519116,2940.662064018949,5368.046801015897,-0.41319964443815166,,-0.38385921958400104,Web,65332.55498302862
0,0.8105117520018817,Spring,-0.8206520895611277,5561.5041333666495,5048.734750034655,-1.047557293851122,6.520278440453941,-0.3934281733458059,Call center,55863.480487280605
1,-0.6246329589553882,Summer,0.250211562355902,6631.782531077205,6460.731638999201,0.3560048131776466,6.11450859820533,-0.296339332197023,Call center,64785.825583296115
2,-0.357966278918196,Spring,0.47199933486552587,5170.60715914986,4611.285171317618,-0.4021078016155322,6.307124685066774,0.5677490433850042,Call center,43784.07141619273
0,-1.218820832305671,Spring,-0.31484422346868157,6186.874642444507,2696.8820247537146,-0.9090362949291346,6.172784045822464,-0.5768007677956519,Call center,32284.29058660483
1,-2.0818793090683556,Summer,0.3347102337108427,4410.784036859545,5295.355031308997,-0.15553708460673535,4.82312208462687,-1.2865516726353066,Web,60623.57435065217
0,2.0411447248733885,Summer,0.003701884734473562,3339.5587267903747,4692.895783713629,-2.013968935014916,6.432755496440436,0.8125693246079385,Call center,48321.24639595874
0,,Summer,-1.2701961600104816,3475.2232320826024,5331.325279264018,1.058376597463595,,2.7778774046521253,Agent,55926.02065987737
1,0.3246775053675612,Autumn,0.1166339759589319,6156.260363261793,2607.3506121058485,0.5240755008193889,5.406249931370241,0.6512382278214492,Call center,24879.354530923483
2,-0.26543526037678195,Summer,0.9349233809972035,5743.56984117399,7096.433614753354,-1.6413083099243477,4.806447226280777,0.21141050944238687,Agent,75181.20092360192
0,0.38709283696556335,Summer,-0.649010621569954,5119.932741074589,2365.5624818293336,2.260502000048884,3.9943775971461006,0.2216396154790559,Call center,22619.552580963336
2,-1.628834779825481,Autumn,1.2973043061408163,5083.663925622433,5134.693969153034,-0.9260520617116026,2.2624542926639184,-0.10352167916157412,Web,65384.83296642688
0,0.4673223886108071,Spring,-0.732571065181802,4303.824317073016,6433.882655351471,-0.5429539865242129,5.910879224925951,-0.14896491824501093,Agent,70933.37709778454
2,1.0616893920765,Summer,0.025214920135066526,8350.75145340888,7124.752186525152,-2.4088116903387284,6.027491032863635,1.0378966774592548,Agent,78389.69343256963
2,0.0697195260761627,Autumn,0.09250852282120706,4422.330150354648,5962.167959167977,0.148053622045154,7.9068940618181545,-0.010894868623162943,Call center,53007.931763161396
2,0.4174423099735489,Winter,-0.07854126596728787,7329.401870162061,4440.718724734665,-0.4242327142140738,4.803796268829495,0.03233032818889836,Call center,47849.41902750524
0,-2.101302064401431,Winter,-1.1064562316818394,3274.068219369071,4522.436954253163,-0.8219379732958739,3.6422420172270233,0.7474924734293488,Call center,68221.68998265502
1,-1.6795135215196515,Autumn,-1.3312846671739162,5367.858140046592,4055.6450183114125,-0.48882438220678587,5.703653671714621,0.37383936217142966,Call center,53360.50009168483
2,1.2770634238896357,Winter,-2.3850967042893725,6588.560959975778,3280.486646256827,0.7377722553842765,6.773338008690543,-0.7653753909095438,Call center,36783.56757074327
2,-0.11374735937560457,Winter,1.0477272005184521,5395.0121336174525,5969.615625487394,0.2917759067496089,6.212194978366387,0.7306352308392973,Call center,51626.402611196114
1,-0.2933662565659888,Winter,0.9766789018361673,4458.079445772874,5584.292633283813,0.18099614904744799,4.854772328908223,2.1188046806313774,Call center,54273.23109910386
1,,Spring,-0.6587161744511685,2852.694349779029,5990.975742214661,0.8691802169641628,,1.0297827605069234,Call center,61829.19954828765
2,,Spring,1.2968993728347242,5832.116634493748,6269.752988015718,0.5381034949106325,,1.1088662903279851,Call center,61304.73150572386
2,-0.0644353469729454,Winter,-0.6594439767825869,6984.196845113795,3514.0850938090553,-0.3654517748106219,5.5078622342414665,-1.3797523013414834,Agent,39081.593742576544
1,,Winter,-0.8316667642865125,6239.658713339801,8150.094877624717,1.41522683225553,,0.5753302981973494,Call center,89058.94970669906
2,,Winter,1.1536828701319342,4064.9844828011533,6054.011567409659,-0.2931968803892948,,0.4156125313813319,Call center,59312.80366822322
0,-0.6012187578595363,Spring,-1.3319529433172421,3161.683691161328,4431.3388140019,-0.7913965565828569,3.446325666968201,0.6174377910085856,Call center,65617.89890529096
2,-1.410146431436908,Winter,0.7029813268092882,4614.5720587024325,3057.913204195032,-0.30243094449688407,4.638650562564742,-0.3684607591138232,Call center,32275.62338733096
0,,Autumn,-0.04214373605273241,3027.785229456693,4004.2139567943623,-0.18829966808423826,,-1.2620760934732276,Call center,41390.273625301954
2,-0.8136492986174655,Summer,0.79468460650142,4854.0115909903,4801.675210897436,0.9480723988574592,5.129949383343874,0.23155890188610537,Call center,43968.28913225283
1,-0.41431350655092,Summer,0.16186063573351647,5530.756032785414,5304.534439504067,-0.7415916148680711,5.073322214815002,0.9646060362535684,Agent,57021.09642071118
1,-0.9196070762795622,Winter,-0.6483345558507828,6291.466000761406,4375.081856619421,-0.10761180330380678,2.0837944195560683,1.3966739499962935,Web,65877.18058382673
1,-0.46647526592425176,Spring,1.1996975123434308,4515.07873543571,6032.7121713028755,0.9069320288752755,4.8269386427922605,1.47908992540683,Agent,54403.94832222569
0,1.1722122321821753,Summer,0.08542977383228152,5123.09833410018,6520.596313523383,1.6949343236085133,6.41742993856434,0.5770078035891502,Call center,56959.82364074282
0,0.34890532433852733,Spring,-0.31203632918640384,4196.333963338293,3370.7346720803994,-0.8623234965339679,7.634394543178315,1.878474894857197,Web,34035.42409351605
2,0.12168396594357249,Summer,0.37428416830929645,6793.848475253344,6016.93822670562,-0.18804139355424218,5.705040533109623,0.9995433570177416,Call center,60779.60649669502
0,1.1963512100557476,Autumn,0.20548208471004464,3769.7169718953664,5970.766362902058,0.9004158990742136,5.140403063550497,1.4122117166955488,Agent,55195.678526226126
1,-0.18869234077474425,Winter,-0.0041803216188491575,5230.199370370168,4681.271722650453,-0.8912599726908124,3.0792668985407383,-0.5871670340208951,Call center,60302.62815449143
0,0.26247576193367467,Autumn,-0.5261206142831698,4873.574473172438,5273.110481879349,-1.2582596613283294,4.723804106145269,-0.3672799154796362,Web,66190.11510779629
2,-0.5017130429753194,Summer,-0.6873793712867778,5417.537338445411,4413.003116005882,1.0524528870097325,5.438688036395312,0.1689195862700582,Web,48785.11236927952
1,-0.3536066426884041,Autumn,0.37012810308391264,4853.138497447386,5950.104494775023,-0.20979809354969187,5.423175109493068,-1.6425156927640054,Call center,61570.36637985822
0,0.7216809230178794,Winter,-0.781051783012077,5217.890176718192,5355.906548489497,-0.35946290478987203,4.795911884807846,-1.3610815607342637,Call center,61131.56243464935
1,,Spring,-1.368870914047656,4517.244365287746,4165.035750272191,1.0784086123668237,,0.04908253506813139,Agent,47764.13995516028
0,0.9813053213688941,Spring,1.040140240295933,6498.853259710358,9236.542118949215,-0.29668839952555004,8.343395947093384,0.737307697246972,Call center,79827.58106324982
2,-0.0513231800898028,Winter,-1.7024966106905655,4775.060669256087,5819.483593445259,-0.33106763250124793,6.742234922580532,-0.6324884672957798,Call center,69894.73014875501
1,2.0210423045134145,Spring,0.05485298658235135,5376.023301621603,7973.731388002472,0.3186966770490866,6.889445797062443,-0.9378226710594456,Agent,75190.94569804535
2,,Autumn,0.3924655016419082,6911.015741905319,5705.044661281647,0.09947659747665494,,0.13393576602668072,Call center,56055.31895600616
1,1.6134703843128713,Spring,-0.2682058842072666,4621.0913133269805,5186.309841562546,0.5534910177434562,4.762120585718032,0.05787976062482027,Agent,51704.893193907206
1,-0.7728828880780143,Autumn,-0.11144967674030136,3408.062685957125,5699.818052420129,-0.33695747424020506,5.341005198263006,-0.5961119801312281,Call center,61382.17423027858
2,,Winter,0.7308556903182292,6693.0507099957895,7063.654823434572,0.7747077175001674,,-0.5221888988614205,Call center,59097.86977082086
0,,Winter,0.2813563306130588,3903.7538212984396,6976.714394570486,1.5501395540515064,,0.2956404511942324,Call center,65955.90744222648
1,-1.2749024957674042,Spring,0.17630527744416116,4969.897317222381,5384.394256343309,0.6588430615128283,4.516760628728163,-0.2822120833616833,Web,61003.46084237761
1,-0.10571005383502072,Autumn,0.08841663840360696,3484.8386624171612,3412.8846008337778,0.10377780278016929,1.7950301616618556,-0.008025977508492313,Call center,44522.53708389567
1,0.9743077055623515,Autumn,-1.6405475991577703,5651.153562281528,6045.455010399441,-0.5451705498011261,8.232937881643101,-0.9233314210280295,Call center,65251.65054601317
0,-0.8348816688066619,Autumn,1.9658562540781412,1735.5599672071771,6895.849044078733,1.4623043806420724,6.990807053715414,0.27710723286050704,Call center,52504.01472427376
