Brand Royalty,Age,Subscription score,Annual Income,Marital Status,Gender
43.62207866607726,57,46.74792584225246,20911.81986929052,Single,Male
10.575340875853886,61,18.942253268398026,45641.68091863286,Single,Female
18.317881850933148,58,15.045569425212513,51241.445161536874,Married,Female
47.964603011355436,54,50.41559407967459,23523.685300110046,Single,Male
47.494400092688,60,40.83034805277765,37194.6155418231,Single,Male
27.07506778073672,49,19.832928985160876,47923.451308256044,Married,Male
73.06513018636574,33,52.637661021799005,93380.8440637071,Married,Male
94.46055937129097,35,97.86697364707476,94055.6289459412,Divorced,Male
52.99625112840174,55,63.911262171113016,31297.12385575456,Divorced,Female
13.397108507924285,60,20.10606417716251,43876.72640363606,Married,Female
51.99203793673671,70,53.18382822221862,28173.03118651804,Married,Male
62.051824259434426,68,58.80687797344671,23204.997209411165,Divorced,Female
22.80870852006683,67,39.738715756848144,41525.876039693656,Single,Male
22.637156798593328,78,25.124250117915615,45379.81672169507,Divorced,Female
27.391703434529006,46,35.67392241432655,31834.365129526253,Single,Male
63.836131943365785,60,56.33610815974809,86701.57691354502,Divorced,Female
64.18749750224728,41,63.73275628159926,79990.03240383387,Divorced,Male
71.71782102970302,44,66.00578618447373,87865.21493159597,Married,Female
81.74595475569467,30,98.67850024186036,93979.6844009051,Single,Female
39.437307669127506,64,50.28412045892252,27320.747346585318,Married,Female
40.14071976748091,36,46.10559064425723,32957.21226054631,Single,Male
73.35492423716104,46,76.47187938478623,87522.93892637567,Single,Male
21.888659236068126,67,34.55608859392754,45707.03017953683,Divorced,Male
19.58311899490696,47,5.611563582838793,31341.631214973117,Married,Female
57.66392356821834,46,53.55240729662775,92616.96144850085,Married,Female
90.85738811905456,41,91.80404295526775,80723.30271350435,Single,Female
28.77995648409743,70,25.07160009167172,44759.36178104166,Divorced,Male
23.86009591959295,54,18.548956456904538,47954.89124458454,Divorced,Male
54.85065124439838,42,51.04329928010806,84367.02636848601,Single,Male
28.304893324233557,53,18.70917785138094,41271.91369174435,Married,Female
20.99488642938304,50,20.500926063768325,33797.212783483934,Divorced,Male
35.28958365886626,54,32.626100826175374,32330.890654184146,Married,Male
36.42572625615812,58,38.41472909649013,25848.83652159969,Single,Female
34.67294538083469,49,24.406768542353326,35060.84999770273,Divorced,Female
15.408527944209398,62,22.649812008273102,45135.284417643175,Divorced,Male
68.77142521761543,43,79.87179967870338,84229.15504856134,Married,Male
55.87250753656546,64,55.10935088690438,19183.346688184145,Married,Female
8.908368968386753,59,24.932903417017613,40861.60234695281,Married,Male
49.259436583835715,56,50.54912804306164,29685.07250372318,Divorced,Female
80.84253066286782,48,84.08263583296925,98440.99959189974,Divorced,Male
34.86205980739287,42,42.981645814112866,32535.82756069484,Married,Male
30.404073884014714,55,35.22393674260355,30833.66288662982,Divorced,Male
50.929601518551806,56,55.577099387495245,21772.680686325526,Married,Female
53.24749456778653,47,49.61196939242669,32544.510039369587,Divorced,Female
23.11281947236647,73,15.109061899334705,46861.95034917053,Divorced,Female
54.55612632224743,62,51.49025160432908,29739.288074077667,Single,Male
46.62056512911537,66,36.32759094107156,20842.32660510882,Married,Male
41.86170889607951,44,39.2519665744512,31493.144103860475,Single,Male
32.85996807998672,47,36.617623587136336,26755.043609806984,Single,Female
60.5574957628226,60,72.15192080793196,15000.0,Single,Female
66.80156684036473,46,60.79635059747817,85137.45832148181,Divorced,Female
15.230600001537132,62,10.277532362189756,47145.413928854,Divorced,Male
70.38367418757002,49,63.76597672457367,92239.6506735269,Single,Female
38.96042633649045,59,27.596959440971574,24509.383586040953,Single,Male
76.3972689054623,39,69.86788482605644,99305.9800891486,Divorced,Male
26.649315200319815,41,17.925924843812886,28192.70023107311,Divorced,Female
33.21734172882044,47,46.02560806882197,32192.40718298657,Married,Female
62.623943911458966,60,59.623588934056265,82948.23653115591,Divorced,Female
56.54483691730766,48,48.752274193059726,85543.77580182579,Married,Female
12.225356072799634,56,17.39904795679074,39240.873365188156,Single,Female
72.1938057981207,41,65.38361850502346,85032.34971116991,Divorced,Male
79.14947084617238,34,74.3956912239994,94340.29043975516,Married,Male
61.23319449258601,55,64.38234451830563,22029.010645098424,Divorced,Female
62.527600845738405,69,66.66106083577992,20990.051764294694,Single,Female
65.37291722973302,59,67.16089831199592,79291.49999100046,Divorced,Male
88.94687508571084,38,83.28879010060339,91480.92358707718,Single,Female
48.17547367027497,62,63.92150695827432,29165.646773811077,Married,Female
79.74771890713608,38,92.98237324790588,82623.58279800258,Married,Female
18.397199000168847,59,31.783461349838923,45960.35529341399,Single,Male
80.97423129643278,52,95.94665569204862,88596.62965666602,Single,Male
32.21219784267803,48,27.160492049971317,32017.80237998711,Married,Male
69.88420769360417,37,76.28034910617863,89139.57706468056,Married,Male
65.15688359289126,42,70.85112107997367,85970.55091909904,Divorced,Male
32.650955243767804,43,34.8276245150026,31277.055751403033,Married,Female
37.028219641855564,43,55.84974203781424,33615.799645352585,Divorced,Female
24.874990595782542,46,20.35080767461521,33991.19805027946,Married,Male
78.09409459481651,41,83.65261544091288,92886.94615720469,Single,Male
45.65552235864621,57,52.40935468690625,27234.61804069447,Married,Male
19.233373034855717,52,26.325095559103573,28079.035536368356,Single,Female
28.451121394817882,47,30.208689110821155,39112.54621250802,Single,Female
29.69461961825341,54,46.57377076218259,30996.372846310845,Married,Female
64.2608731656606,36,66.28285177417789,79467.95050982705,Divorced,Female
12.915737601121632,58,6.1376479406544,43614.242853349046,Divorced,Male
30.14107728801708,36,19.258081971951214,34270.80375087404,Married,Male
52.163692432613004,56,55.305158530779146,21537.14264064694,Divorced,Female
51.97979754211687,66,57.34277598966575,27423.043507444578,Divorced,Male
53.90750404879391,61,43.87068219498752,30458.001697590073,Single,Male
48.73710758532089,69,37.85250474082721,25039.494328882953,Divorced,Male
79.36423751429948,35,72.49682918213644,89890.56584086582,Married,Female
51.61521595859125,60,43.44591465337025,23639.37476383311,Divorced,Male
15.443815016990161,56,17.98336831011574,30511.92212671374,Divorced,Male
67.12728048250244,41,56.67158722933979,80752.77968274671,Divorced,Male
54.471152270110125,70,68.59587899153443,26741.747460137332,Married,Male
83.7613984074076,43,66.27328030356969,86799.6176338144,Divorced,Female
44.373405644054706,65,38.071504482282656,30048.627342929798,Divorced,Female
25.07135497560423,40,26.880490714758096,31457.230100392924,Divorced,Female
12.705266382910391,49,18.93244583183332,33160.09207438688,Married,Male
77.14980513424966,31,68.63954011416757,93850.039187898,Married,Female
81.86673058869802,44,99.56429210185074,89376.10595833595,Divorced,Female
50.10839385549227,66,66.00840045501334,29597.01743060585,Divorced,Male
84.62059709078085,43,96.13038231742907,92243.19215672866,Married,Male
82.47818216072369,35,76.97263215628051,83356.95836719777,Single,Male
38.61311547094921,58,30.916939017746376,29543.45040942188,Married,Female
11.174768055377825,49,10.526506605447818,34883.79468643741,Single,Male
18.602127810266477,60,1.998727839326822,53427.454708597536,Married,Male
84.1243141063298,39,60.960568253883025,89953.58407037216,Single,Male
61.61426282340365,69,63.024458269372914,25629.759945446523,Divorced,Male
86.73182574166196,31,93.37824061888352,96799.94501839616,Married,Female
25.27384394648578,56,27.95910105265482,44094.31782031419,Married,Male
40.99271895014695,63,34.116926635885115,27026.882132979612,Single,Female
42.87113330496287,46,43.77102645132488,30668.843614869787,Divorced,Female
47.13331531694506,65,35.27399078920972,20595.538839324072,Single,Female
23.476229241033117,40,18.287290366236604,36330.97057147783,Divorced,Female
11.812211363768583,60,34.17211304367309,44796.48045239663,Divorced,Female
4.88671674221267,55,-1.5417692187106145,46437.40562506876,Married,Female
78.89047155264828,42,82.71395062655459,92167.13844540744,Married,Male
43.77116196481644,52,39.66715835975618,33322.025851473154,Married,Male
27.399534456846357,44,37.39038996806173,31788.61907356623,Divorced,Male
55.48798907583801,73,48.93265395513302,28343.832075512495,Married,Female
31.26347465662683,64,29.214610306831016,33900.0948328589,Married,Male
17.602311669426697,61,33.98822766159252,46043.971947024525,Single,Male
30.53964263068667,56,26.499916631485878,30940.104159640032,Married,Male
56.70004505392349,76,57.769243989944265,31358.2612104518,Single,Male
79.76407924176617,38,82.47790593687205,91354.1276482328,Married,Female
27.158562143338727,46,40.70110622932605,35979.54748537562,Married,Female
61.11793296255887,48,64.4030824305178,85782.95780003113,Married,Female
47.30674221067392,68,34.50344826730823,20947.84380500605,Single,Female
60.75079862081185,70,67.11110369461993,22990.749751639203,Married,Female
59.165776476410116,63,62.43283187004068,79747.88223530665,Single,Female
74.66282689233464,36,61.81520510256075,92710.07893724018,Divorced,Male
75.03096475374355,30,65.06314341067687,91786.57393788762,Married,Female
78.01842465775117,36,87.27171943529348,93406.52594888641,Single,Female
56.540023550547474,59,63.65525065933304,24671.444868139406,Single,Female
62.5561534706146,49,46.519272177396736,81070.48220465869,Divorced,Female
39.429540021604154,67,25.89053123973083,28040.433947106143,Divorced,Female
79.49632924971951,46,70.19471188821393,82778.70824177674,Single,Female
18.470887447824943,49,13.662922403714902,44432.55510426561,Single,Female
28.764902902780108,43,32.25755401946896,30788.32784826753,Single,Male
54.115098445021985,62,55.295778654713175,24784.7103726496,Divorced,Female
38.310289420986834,38,44.580519177050505,35726.42593111184,Single,Male
48.65678320808791,65,56.07468591296241,23327.530659489843,Single,Male
40.47692117231603,33,40.878759897957124,25224.15858123204,Single,Male
73.16819126648289,59,64.27068247234648,87415.41591506674,Married,Female
0.35356011220503447,55,7.9419734761113325,42229.381252039035,Divorced,Female
71.5331072958876,53,76.55916076956373,85806.51846855108,Divorced,Female
62.56487500422401,59,64.71259642974633,82801.2741169711,Divorced,Female
50.407927355298945,64,65.35193105874356,27329.287686974705,Married,Male
54.29072188750093,71,60.147591836681976,21689.289116209708,Divorced,Female
44.86875483420209,75,59.60427907383436,30909.133002388535,Single,Female
29.353010994818916,59,23.084095653283928,45659.112846640186,Single,Female
13.240248219771942,56,14.824893369035342,33741.428687049425,Divorced,Male
87.02643132477854,30,78.58561386852753,91895.49124328441,Single,Male
32.62322769730156,47,40.41715978376235,37508.6876003275,Married,Female
71.78880085873494,52,75.46025026166771,89276.51892388739,Divorced,Female
30.66474981125452,49,29.32959498855454,27363.23456236015,Divorced,Male
82.82701132185049,33,76.90372211654432,87388.52980816837,Divorced,Female
68.2957742375696,46,74.17501718811637,96370.68197520507,Single,Male
92.83145977412376,48,97.9336679554401,85625.06060779191,Married,Female
55.37536526641698,59,56.61317740382182,23368.333217896914,Single,Male
40.164924814384946,65,52.16136105530935,20708.895206524707,Divorced,Female
30.328316404206486,55,26.904948288556497,35676.63051761832,Divorced,Female
52.596805549412665,67,57.2319475319646,25545.491541022697,Divorced,Male
80.78255405520348,35,71.74947002272984,93176.68748541467,Single,Female
24.452919363668073,52,18.559143712844943,31749.783391893754,Married,Male
13.6342263761606,58,11.640666678473478,42414.69303863395,Divorced,Male
15.572480043162553,49,14.324010585932028,47314.52443726527,Single,Female
30.303930323040305,55,27.49682772007601,22596.30357496404,Single,Female
41.551548691120075,56,40.79559147762602,21740.54977947282,Married,Male
18.186021736954537,63,12.13504197007002,41367.670137455614,Divorced,Male
42.44979699198687,59,50.277248937869146,29373.679726090682,Divorced,Male
19.194730297200337,48,15.447470190297345,32557.594245138516,Married,Female
73.051138513507,48,64.76250037247505,77862.64133086057,Single,Female
88.72424816308855,36,83.01758755898574,90920.71515599436,Divorced,Female
67.25585390913656,40,71.23559674175218,86849.15071789821,Divorced,Male
66.17707179046933,35,63.48815617760551,85911.34312697173,Single,Male
21.750162569614695,62,27.395050210210837,47815.659856551385,Divorced,Male
33.722757702766486,51,35.21951708226032,35343.23258932671,Married,Female
64.7191544324745,51,68.37393843877551,82700.99616302628,Single,Female
12.591121790221187,56,23.089817595455283,49056.85357853373,Single,Male
22.93142493947144,56,17.355596514359203,49584.636304678505,Divorced,Male
74.80651160549789,27,65.51019527416938,86558.1265340389,Single,Male
10.284627825446364,65,22.895987126660003,41034.296224642065,Single,Male
60.064849763323835,68,68.82775655729111,19480.579615783783,Married,Male
76.6687396455474,33,72.50193918237812,87705.46943092126,Single,Female
87.52248610032612,46,90.98579108033428,81356.30172230318,Single,Female
55.95059135322859,45,43.31451503628586,85883.21725588555,Divorced,Female
75.81634669712672,55,81.8854153067091,81456.84891909533,Married,Male
78.45246771679511,39,72.65914318220844,87258.77103385169,Divorced,Female
80.1061533117904,30,87.17075257243823,86601.75265794815,Single,Male
79.17610178018286,61,78.94244275834096,90164.36456869112,Divorced,Male
63.36710553426981,48,79.12305005688695,88611.87664228522,Married,Male
61.66618992386309,51,45.11095304559605,90143.21477682343,Single,Male
18.306354760743986,60,14.275058304790942,45894.77674723332,Single,Female
60.916095496302006,46,65.5511960660291,89412.7933164805,Single,Male
61.39132985810721,48,61.58008425427016,84182.26622283352,Divorced,Male
85.38545612482183,53,74.91007549428112,87473.83335931739,Married,Male
53.214998146415084,59,51.22797887485194,26009.072325682857,Single,Male
0.0,60,2.255973261886553,44815.39597795909,Divorced,Male
14.885060845261599,56,19.589948782022518,48561.955983764754,Married,Female
27.263536858507123,57,39.12633888998104,42318.20625066264,Divorced,Male
64.95376042735651,48,61.459327300398314,89953.5412500812,Married,Female
27.639248999243275,52,16.944523905860635,32797.061442344246,Divorced,Male
54.79730491734411,58,59.63515786215379,84708.015393662,Married,Female
59.02885617029898,55,66.71636000552554,20008.579850441238,Divorced,Male
74.46069064502775,46,83.22225848679285,83969.8724029664,Single,Male
33.22267004874591,42,26.48372992747912,28307.159489494414,Married,Male
78.96170362855169,34,67.74101565264101,89650.53457410097,Single,Male
68.87803765537264,53,76.43886423549321,84606.32304079115,Divorced,Male
17.25806812831248,47,13.240070206717927,49229.03395413317,Married,Male
72.01235800887764,55,67.45568443270795,84995.27382598819,Divorced,Male
15.070548664818993,70,21.95672392401071,52328.294157056385,Divorced,Male
22.172147411067687,50,34.89053523516537,30861.851307330642,Divorced,Female
20.2422254943692,48,25.863476380383833,31906.506194153193,Married,Male
33.96561316890542,55,34.15427122454225,24733.215915705667,Divorced,Female
24.531256354347516,37,17.02226388525239,28389.46743963599,Divorced,Male
7.812922151493819,66,-12.74604880452684,49397.297272723226,Divorced,Male
17.096373916200594,55,11.598896696254368,42867.28163090511,Divorced,Female
3.536569537274204,60,4.020005259645474,38362.12990779485,Married,Male
17.675229542640906,50,3.9140478851454645,37812.45330289588,Married,Female
69.19604661996372,48,80.90466320150227,84724.53015610049,Single,Male
54.4524644951012,60,49.615608255103815,31963.16926597275,Single,Male
8.432877060347199,64,15.39338769392287,42933.25690108,Divorced,Male
78.83265840922607,22,88.91148743634801,84127.54525141059,Married,Female
30.737353801182703,55,34.17311681928061,36126.68955214751,Married,Female
88.35407242896017,26,96.71398744472991,84493.96872572429,Married,Male
78.20303477098848,50,61.416726408781905,88316.9643681085,Married,Male
60.34161047589271,48,60.914169330544105,88494.81749424827,Divorced,Female
52.554810379962916,60,32.28198004955467,21622.542143140243,Married,Female
83.8048750085201,40,82.31228056465795,88571.47190768935,Divorced,Male
72.3594876009475,27,82.0733392196398,91710.16899934463,Single,Male
89.74914281948345,25,83.35133731828057,90824.54271863839,Divorced,Male
11.492147146072345,67,5.773906516556538,40719.799505271476,Married,Female
22.50930719768452,37,21.25381768773755,37552.08652991397,Divorced,Female
43.72474994108948,67,68.0789033442311,25365.604099450284,Divorced,Male
39.44146213589091,72,26.981207215523675,23639.296312649036,Divorced,Female
69.8082161619328,44,58.39096962415046,86025.01737636975,Single,Female
63.44998412537802,64,53.52563643091947,21676.938295524065,Divorced,Female
37.012666175829416,41,20.26658740030127,37013.07486929551,Divorced,Male
76.47008946275344,49,67.93780428446814,83926.90851588313,Married,Female
23.59704729980765,43,25.932240901102766,31051.829894761046,Divorced,Female
59.052183260453916,63,57.58026437294062,24310.615561184284,Married,Male
61.46358597207306,40,43.075153696174056,90554.07423885833,Married,Male
72.98138379658938,58,63.73844147884965,85405.50147584798,Divorced,Male
26.39809345560586,37,29.295401829929624,30184.248470247952,Single,Male
79.51635275555982,37,71.6201491394975,89239.50151214043,Single,Female
64.09460944591561,61,66.63798962014992,87883.20291391152,Single,Male
16.29521076983835,51,4.187228420564589,35639.16494944284,Single,Female
60.24796184556432,57,67.34815874593208,23987.005018517775,Married,Female
29.420311568982374,64,28.69317403912877,50578.951140267,Single,Male
78.79397943301437,50,96.06178128903102,82646.54026834723,Married,Female
71.70604766198225,48,73.29500772478953,85835.55083058342,Single,Female
87.60757741458872,33,77.12986220207202,88101.41922425918,Married,Female
61.968774969471326,50,59.586088516135796,83090.04647427908,Divorced,Female
48.027093082713904,58,48.61098182855382,15106.278829122377,Married,Male
47.018669798988014,60,46.15426736005431,31542.856027748552,Divorced,Female
61.44873371149866,59,61.456386978059236,84287.85496816484,Single,Male
65.53886861763885,56,71.57667363791356,90724.56565848025,Single,Male
35.62575441598763,48,30.587064737626346,33515.310050937405,Divorced,Male
87.37447089034178,29,90.46294274105745,93767.43258161037,Single,Male
85.86562324860961,36,89.91205797480582,88923.00785952949,Single,Female
13.080562737365867,61,20.524195403386493,39765.06613672024,Divorced,Male
22.10002193500089,43,31.50604933138407,33578.741896191445,Divorced,Female
23.345643102433165,47,33.9096339714993,31928.921968876963,Divorced,Male
35.887868740972344,45,42.376769205837576,28912.126277964053,Divorced,Male
42.295530701698794,69,33.51559978007823,20042.419332362988,Divorced,Male
13.707492152288584,64,8.04329181946506,40633.1987586522,Divorced,Male
11.146302374945812,67,9.02586660907679,47683.68953977635,Single,Female
25.819570207389614,38,25.49760923314213,30964.25736546376,Divorced,Male
12.079014933741583,59,11.2975455796401,44150.3376024042,Single,Male
35.04692319482054,41,30.52642816756928,33399.3221742357,Married,Female
67.58037504826251,60,59.92460240195112,85660.12129947406,Married,Female
64.62392720738603,57,56.29186754575519,84441.78168951871,Married,Female
64.96227647812705,53,74.30122060484054,89863.39845267341,Single,Female
26.133260147230782,60,27.375113793103225,39000.542850945625,Married,Male
65.98114863879282,44,61.997227713175185,85459.22039024622,Married,Female
19.76461824583809,50,25.265744152987452,30414.866961061154,Single,Male
12.33670512578879,59,-1.1922044277522037,42557.66147347115,Single,Male
84.86602848336699,23,69.77111438778091,91578.74603018898,Married,Male
25.33197244272208,48,27.011633351014936,35916.19951889165,Divorced,Female
66.26110591810242,43,69.54034865853677,92710.13415004007,Single,Female
82.47156364312616,34,76.21683105491788,89684.33915651281,Divorced,Female
81.9098695104497,33,88.86288542009756,94253.67087202176,Married,Male
64.7006409185344,53,60.08705242625659,89866.37778294281,Divorced,Male
22.056626135974767,42,28.306775168866075,34121.67189662716,Divorced,Female
23.423903186702677,52,16.73121101782715,25169.573677250548,Single,Female
52.79131915548415,60,41.749189689770844,22789.19506732146,Married,Male
27.39026301128245,53,34.1976821703435,35429.28361026825,Divorced,Male
22.77090220310526,52,26.457750648382092,35656.82515954877,Married,Male
18.745553917046585,43,15.826851559257351,24695.762509070802,Single,Male
73.23740042258967,39,70.20765350771221,88781.46195905434,Divorced,Female
16.774992611959572,59,24.392341454000295,43779.366931769946,Divorced,Female
82.8606946200281,43,78.81878735581657,91723.51182161743,Married,Male
62.415095882662555,58,56.85450565310435,87835.51465390703,Married,Female
56.631612241425515,59,73.54872620572411,23165.138933643233,Married,Male
50.07628494753497,52,42.66527794132108,26603.455521053365,Married,Female
68.46500178672733,34,67.41815926305168,92926.74052398614,Married,Female
86.29874092065266,52,81.43510051590857,91895.39035376985,Divorced,Male
68.60755051114079,63,57.3439306113523,90085.26128656126,Married,Female
72.2682024307368,34,76.63352880667824,78485.4097182966,Divorced,Male
31.436421033770362,63,27.460115067885578,25146.766080378067,Divorced,Female
52.406467337499336,64,52.91826077691947,32810.063092186814,Married,Female
21.45856215753422,60,8.073376584507198,44784.27604752554,Married,Male
68.94353777778308,60,82.60705904514981,83785.17867442229,Single,Female
6.287632383825009,66,3.940976047005131,43760.91698569471,Married,Female
23.143234165671522,47,31.440491477499414,33687.049226762785,Married,Female
71.82507260040768,34,53.884034574190544,90582.80455752781,Single,Female
20.800510738544087,72,16.45266868842059,39940.01020748665,Single,Male
27.186248634002204,67,25.774322373624884,41796.15054847531,Married,Female
46.68740173852366,64,65.41376615750897,24218.592693478597,Single,Female
21.255688619700656,52,10.029438990046987,31561.697165417616,Single,Male
58.15517633530016,61,51.624670661090725,30361.78532861506,Single,Female
86.3569741274571,27,86.52547919474873,88481.81858714989,Married,Male
59.7845546750725,54,38.99982706316238,86128.54831025032,Married,Female
38.199525092212205,29,48.26062878955962,27776.222308715747,Divorced,Male
68.0622464631582,45,67.85674137273898,90197.6003495983,Divorced,Female
21.79729984411027,56,22.83047388746802,46980.969819751874,Married,Female
89.00401285568812,24,83.41868489465693,87183.20090230033,Divorced,Female
36.57402849442947,46,30.434297900535352,38089.6326393988,Single,Female
91.38269412333848,36,90.87465918491286,94137.97709736884,Married,Male
84.72030522851655,29,79.76084995063168,94816.6394121271,Divorced,Female
54.51811692431819,48,53.61152722368182,20843.0087708313,Married,Male
25.192570393005365,47,17.80591350227918,34935.83077176062,Married,Male
42.72933029839575,35,37.64878506060434,31197.209077989643,Single,Female
40.384369265217025,63,56.30048535097902,29051.91754747516,Married,Male
36.52975056268788,46,40.769603789748835,20744.53791857895,Married,Male
16.159911550438828,58,15.548647011093673,48219.16824792628,Divorced,Female
81.82361938716929,39,92.15036187769817,90878.9962468384,Single,Female
9.925016289291488,60,0.5859050806396109,45569.60490453898,Divorced,Male
81.85780950299628,46,78.0549967513557,85210.396232512,Divorced,Male
75.55865514126029,36,68.93306882087698,88005.55887814323,Single,Male
68.11113151857779,57,52.027416438094704,90606.52515581594,Married,Male
81.01325566754485,38,71.46841249406592,96668.43120131615,Divorced,Male
32.92943433596264,60,27.065853081546955,42463.19369694016,Married,Female
38.403754093153864,50,41.28169328365506,34070.005306200925,Single,Male
20.42490679252143,59,31.81536534892347,50758.38102524186,Single,Female
59.08683160367083,46,62.43173614745857,92293.77694199604,Divorced,Female
29.490115690051482,39,18.929346431101692,27780.226111758297,Divorced,Female
53.28555901780325,51,53.28052750056923,85712.5830334972,Single,Male
71.67987899335559,48,65.16511800101499,89877.77105529446,Married,Male
83.98228479377185,32,93.60580907492516,89378.13506950057,Divorced,Male
76.03164801300622,45,64.36490257912624,90628.37348094076,Divorced,Female
70.02966616576136,50,92.31364296571508,87266.1731476383,Divorced,Female
72.18374727208686,44,82.56783485685138,96371.82298140677,Divorced,Female
23.115601507331647,50,26.686604594016668,46049.42563100345,Married,Female
15.767805505910523,71,21.560986062927388,43584.14649033235,Single,Female
26.957311690873368,48,30.79218724151813,25623.455011512255,Divorced,Male
46.66879302851979,55,55.89850989637482,30257.762605597916,Single,Female
30.503615701471425,45,29.79444166690108,28067.47334715611,Single,Male
19.336284071108828,74,27.574802454775146,39196.43188661841,Divorced,Male
73.30308719540416,31,80.97381161651317,93404.10295564277,Divorced,Female
80.90951092882877,38,67.69699220217379,94768.28563800047,Single,Female
38.911820584549936,56,34.140738634120225,20838.22098274924,Married,Female
8.54079020789623,57,-6.305648982905096,47389.61100653765,Divorced,Male
18.108260700223134,69,26.211516479028198,46461.18597155898,Single,Female
73.85424955084257,27,70.9413247154554,93781.31588762035,Divorced,Male
63.10899346861058,60,63.46850623908682,32658.472005534113,Single,Female
54.64678869476185,51,56.13013030282148,23729.377587257433,Married,Male
21.413219047149624,58,15.175448991001186,32905.00755054631,Single,Female
49.32844748091293,66,43.39984475598148,30145.52087071226,Single,Female
62.15462249190048,42,61.35326972216331,84228.20129485687,Married,Male
35.100430507031355,49,35.93023018604967,23697.724370119067,Divorced,Female
64.70093106532138,43,65.00450410058554,90482.20878457204,Divorced,Male
47.589082351950864,56,47.82970135780246,23879.041745939197,Divorced,Male
48.04620931299494,62,55.08409156260098,27835.666627610888,Single,Female
80.84159204231679,36,80.0059797834575,88814.82019686274,Single,Female
63.097792441155434,55,64.16645281866434,94525.15933161866,Divorced,Male
74.23121613444209,33,75.02087872894883,91219.02175903265,Divorced,Male
35.65831216907126,44,20.022316392166154,30295.38922730039,Married,Male
10.650545061741617,56,3.181246413282704,45709.497658311855,Married,Male
51.78775690409981,69,54.744683895195145,26007.25677284733,Divorced,Female
85.89101861908289,33,78.50128341736328,87058.25290767866,Married,Male
47.83119782216047,61,48.041339939816396,25046.771276964588,Married,Male
52.57819327765978,73,60.056512706199456,26947.548223893056,Married,Male
39.347351465394404,45,53.223779868489366,32718.095495747544,Divorced,Female
49.883661891663664,54,46.97912243100426,24788.265304444925,Divorced,Female
61.50763844022717,56,71.39630684613832,86473.32972657739,Divorced,Male
27.179067842374113,34,30.612906797444488,34030.43565370108,Married,Male
61.38097743659725,51,73.69112070410257,30728.886032959515,Married,Female
15.518560628161163,53,21.246843433720787,49350.03863558594,Divorced,Female
16.438628473073827,64,0.5455403118156212,46023.579873874085,Married,Female
49.869813678625974,58,38.26520470060634,25842.69496671277,Single,Female
57.99856437733433,61,46.94292138068385,16875.23937684184,Divorced,Male
18.135679322298245,59,12.26693699350456,46960.78536438629,Single,Male
12.736936027053103,61,31.488717708411862,45471.3662026541,Married,Female
17.129275893474727,53,15.611483805583648,32236.390640295707,Single,Male
5.61261053516823,57,0.2730913787360256,47075.513374904745,Divorced,Male
47.69384712588203,47,52.730627104055586,20993.263602408144,Married,Female
78.27153408808213,40,90.41949578329846,84653.86482862907,Single,Male
75.23120969820754,61,71.73970716193666,89772.94298897401,Divorced,Female
40.87908527466412,65,44.96297380867451,26482.118398421022,Divorced,Male
83.056015287451,20,89.46150029282977,89185.64106840116,Married,Male
14.099684008670142,58,11.958500755973812,42899.08483508791,Divorced,Male
34.80552144460255,72,33.92409814233525,25104.0322258834,Divorced,Female
6.211241983549272,67,22.282272556432165,45710.03776944536,Married,Female
33.57117510341882,53,28.809842737034497,25093.11403667237,Single,Female
60.24077295626617,42,54.956408943381035,84662.72545756152,Married,Female
21.91344161092459,56,22.279625195395077,48702.89382721071,Married,Female
75.63035293692164,44,65.68627348578386,86708.76082489628,Married,Male
20.660290395119482,47,25.753293743119258,41346.209678412306,Single,Female
58.967738028954514,61,52.11364263032061,19447.07126454512,Divorced,Male
84.32328233221304,37,80.86655549870726,89619.27567845106,Divorced,Female
16.50738282184899,63,11.054520472532833,41598.4698264047,Divorced,Male
33.23400477481485,38,34.69822930812715,36686.90794803157,Single,Male
5.6574084153677795,60,12.661198281647707,45105.787727785406,Single,Female
10.563963046650624,61,14.66897485745926,45363.801102700105,Single,Male
88.33762144689717,53,101.30738598080077,90606.03826910813,Single,Male
23.35363679220825,70,26.571351204873007,51042.31086832183,Married,Female
12.39085933061435,63,-1.8830299613315606,42906.20762150556,Single,Female
65.83067538466892,56,72.37965195652005,88303.60369286209,Single,Male
42.31859762979596,66,35.902936178733675,28146.822590886288,Single,Male
40.79690522886716,59,47.91347479841609,18472.37751991828,Married,Female
74.82893277203056,54,89.23069107296065,85383.72360258394,Single,Male
73.3167413526682,38,71.72785518703955,100000.0,Married,Female
78.16032751563903,28,75.99643026497823,84323.68091963572,Married,Female
46.64771584683113,60,56.59150478647742,22982.600227658826,Single,Female
14.548413036667812,49,31.96182257113859,46100.07194099188,Single,Female
66.67737818201753,54,69.69948425692212,91060.74630895341,Divorced,Male
48.15156878493339,47,61.599165965853814,19913.07970802705,Divorced,Male
70.5815527913292,37,62.934116867122256,87385.3319190399,Married,Male
87.37511452496936,26,78.00459682398827,94763.14207877126,Divorced,Female
31.306043525362156,41,46.14483930831232,33542.8457259207,Single,Male
39.50321382483233,62,41.4210223985502,28173.77983434544,Married,Male
93.41152198185395,31,88.16957136401744,87758.18740759749,Single,Female
78.78915495984927,34,87.03676740550941,92747.59695170437,Divorced,Female
71.37204059538438,44,79.99535892230021,86271.55130670026,Married,Male
79.1901377698578,57,62.62166324920514,76825.45572552277,Single,Male
