Household Income,Gender,Money spending score,Children age,Time spending score,Marital Status
57435.32937743337,Female,77.38590223376666,10,77.02121703304705,Married
78381.23439781535,Female,46.63280243336593,7,36.20359409247416,Single
62970.94899868499,Female,50.92784272509412,10,58.456848167501306,Divorced
61919.84300279408,Male,60.933105468013615,10,55.557143977021646,Single
174043.18696185257,Male,28.118447266370893,12,19.766786491538397,Divorced
44729.176966074476,Female,71.87072414464456,10,68.97934017681153,Married
179778.63429433698,Male,5.617183699867056,12,-9.685833467054966,Divorced
163052.7329056658,Female,46.29863401518026,14,50.1473316565165,Single
33568.4350347391,Male,60.71999706116842,10,62.31231576451466,Single
82632.93301393226,Female,54.754707505823845,7,45.04851633494456,Single
192840.80491582776,Male,33.96982143999581,13,26.909282686021808,Divorced
190270.89011590378,Male,26.40932878626201,12,15.861509327830856,Married
101769.89363789641,Male,68.53605211308896,11,67.6714901210963,Divorced
57315.39194010112,Male,71.95992947915295,10,74.20213546941217,Divorced
83891.25284995146,Female,57.66964367849099,10,61.52155597899406,Single
67129.01094104443,Male,71.48900338733698,9,73.92333884065819,Divorced
84375.53203415798,Male,68.23193694075793,9,64.52397533849681,Single
91775.02535472684,Female,82.78358601312308,11,82.7923071166279,Divorced
62190.988145096235,Male,59.96643494077561,9,61.114364844827165,Divorced
80501.5718609938,Male,50.716477252180354,6,64.80110918383589,Divorced
94539.35798385149,Female,47.642648223595224,12,47.96850120652992,Divorced
186022.18262584694,Female,29.715962892077727,12,39.914900560510276,Single
73301.0643324093,Female,64.57897854017368,9,78.34818616057632,Divorced
102134.9660050432,Female,72.36493200185205,12,76.08519914862515,Married
103792.20814718315,Male,81.48623559110118,13,90.49286731037151,Single
87312.51752053932,Male,33.86293741299774,7,39.383101450848955,Married
98794.38901466555,Male,26.69404811316211,7,14.709117487023713,Single
63544.02095251294,Female,56.05721511707847,10,58.88624789997641,Married
163316.03930980363,Male,26.37923282628566,15,22.63726360258347,Single
58767.29285642744,Female,63.2003674624909,10,63.401384737465364,Divorced
155612.95206429326,Female,22.71014451007084,14,31.9958654818632,Single
83129.55068346346,Female,38.69807240783458,6,42.242005192406474,Single
72950.82582168194,Male,68.46215228861061,10,69.28709152768783,Married
117179.79982226214,Male,79.58458239586182,12,78.32526144401479,Divorced
87023.6664442793,Female,65.19199274412021,12,74.55318025281812,Single
65639.70357800229,Female,74.23794558017273,10,79.07869993550817,Single
170956.49429883485,Female,33.96525591769097,13,32.43096811589734,Married
85770.88995882575,Male,77.10380235425328,12,77.25428375931706,Single
176429.73525459727,Male,29.005359167619538,13,33.1836460040776,Divorced
167433.76778362,Female,22.77252178069424,13,15.425567718591463,Married
93265.02735088168,Male,68.64566533091805,11,67.08692347408699,Single
99919.65966457775,Male,79.65035794548258,12,74.08722732466512,Divorced
61588.17669478463,Male,34.11469588866988,7,33.07072347571946,Married
91500.5929505353,Male,70.24809543130321,13,63.94214261425549,Divorced
193761.67821780965,Male,34.33557930389877,13,45.000904141949974,Married
162081.1696549891,Male,16.08115754644416,14,9.537656346615973,Single
52673.261060269666,Female,61.3117937486645,11,64.44754247651301,Married
87320.60846694361,Female,43.21630749482671,7,50.38035351003248,Divorced
101943.95943324291,Male,53.530101863512385,12,58.91742351240197,Divorced
59869.42507793036,Male,42.349385405062456,6,39.12726454036603,Single
99631.18081670124,Female,66.29449442868389,12,67.3781103510127,Single
96003.59946267257,Female,65.192559623753,11,64.25755041325873,Married
108172.02704792359,Female,72.13805778312044,12,73.05935838996487,Single
78686.53905352358,Female,15.19567364246631,5,18.629951676632608,Divorced
104082.83650384913,Female,82.56562293271143,13,83.6260037091454,Single
53507.36314759901,Female,78.62040857384304,10,78.64415182897862,Divorced
73016.56304392949,Male,65.72189707016777,10,74.84067547514822,Divorced
47072.651222932414,Male,74.63491842996376,10,83.28711496271653,Divorced
99067.56974729386,Female,37.47408288695597,7,40.19439580277812,Married
55804.21489484892,Male,75.1469268158119,10,71.85130541557868,Divorced
187570.71106414983,Male,32.25637304991106,14,18.684430816088394,Married
62267.645716685096,Female,70.50526875254963,9,81.77859620579464,Single
178329.148760454,Female,25.29664787895822,14,25.16682637707355,Single
91940.70094151216,Female,64.48997792610092,12,72.76776171944445,Divorced
73351.33208731379,Female,42.796239027254494,6,31.921063282002624,Single
100713.48183363552,Female,25.365545780611683,7,25.847393206568967,Divorced
56090.65730038358,Male,82.70873231125243,9,74.99397567661137,Divorced
163184.25027929724,Male,29.023628433442177,13,38.07091554894909,Divorced
63351.72448411434,Male,65.9370057929657,10,68.10106685345414,Divorced
72780.62592062698,Female,39.502379019504126,6,36.51738589066898,Divorced
62586.14415207438,Male,67.43961222988979,11,64.19027839423178,Divorced
100838.72016996874,Male,29.070189983941773,6,31.667182826977534,Single
66657.06741745767,Male,61.73468393909399,10,61.5845720110992,Divorced
87866.70870598065,Male,39.65007449723886,6,40.00376374102446,Divorced
86017.90134283446,Female,69.96463570050472,13,66.04504739552209,Single
63933.94664816077,Male,62.65299636216915,10,63.93598514311453,Married
55548.37956366547,Male,63.33936187383946,9,73.3812083282616,Single
77274.04092138424,Male,75.31400877038877,12,79.36256181286925,Divorced
113973.95532756051,Female,73.04108735719956,13,67.05264406668768,Divorced
55971.71882567236,Female,65.2073298380583,10,61.66151235844275,Divorced
78285.63353130134,Male,56.91898083011457,11,45.23935881875016,Married
57898.302093129765,Female,80.21504311494454,9,82.6226470438484,Divorced
85430.99698466166,Male,64.51714996869138,12,62.18622481909425,Single
175796.22127245174,Male,21.86220280723014,13,26.003702783137314,Married
159411.5077499824,Female,32.63885725051448,14,33.25961742786239,Married
94540.70002758937,Female,79.51867893285382,12,67.15591989477376,Single
100492.79543284792,Male,75.77473304519532,13,67.81774719310859,Single
94678.77310511576,Female,58.909191115788246,5,63.24566570090021,Married
171060.6842325418,Female,33.14395043338485,14,28.084867095147995,Divorced
177433.74552204506,Female,13.350274395408071,13,10.563892310499707,Divorced
193199.09008292167,Male,26.09583062956893,14,32.12276855463331,Divorced
85149.78194077856,Female,24.16615262372342,6,23.936906036287635,Married
77619.9473122049,Female,46.75176115769577,7,36.08577836443153,Divorced
90501.81853656018,Male,68.23566735781029,13,63.27620921723773,Married
192809.91465470445,Female,15.662982518842377,13,22.474928874672084,Married
178087.2121878596,Male,33.43216790535259,13,40.47670368828604,Single
80921.84534924597,Female,31.60801963125431,5,30.332756003096197,Divorced
33678.26573611415,Male,57.914717287592694,9,65.54257838253453,Single
83240.47822179613,Female,44.22405559972178,7,45.92502094325691,Married
65864.47075285885,Male,68.9104254621227,9,65.3664041221775,Single
87627.93104250895,Male,75.41535278422273,12,76.06041766509685,Married
111949.3537358639,Female,76.51859692193328,12,67.01134508007674,Single
64128.90953189478,Female,75.31590234961101,10,78.69198360118585,Divorced
105702.1800929035,Male,86.4645428261094,11,93.29311588105871,Married
89594.7805601036,Male,65.18969357914307,12,59.799880622085254,Divorced
97053.40535501369,Female,70.8517905363015,12,71.9510187331074,Single
90859.88332841214,Female,40.45614316944598,7,40.03433854113574,Single
99808.8909224686,Male,59.33986997663404,11,64.4591644871128,Divorced
84973.67112728496,Female,63.34524488861466,11,52.75420527619649,Single
90312.7588301689,Female,77.44896768995889,12,78.50855066181938,Married
91669.95590352894,Female,87.08777885203152,12,82.01046883456456,Divorced
48725.19220015728,Female,65.70200383939122,10,75.8667136586863,Single
81089.79597504571,Female,38.09553292412527,6,32.76330768263248,Married
102003.17576009955,Male,55.30126159107099,11,57.0344791969965,Married
112535.64737804672,Male,100.0,11,101.50212146970361,Single
92847.19274301046,Female,48.44472360875952,12,43.37850789365177,Single
63305.084337703105,Male,72.25673591356106,9,80.84728481637235,Single
107496.55734554355,Female,52.547087063624495,5,43.82167027422544,Married
175448.73717317858,Male,24.26320471030587,11,17.392196407476572,Single
185830.91340099782,Female,30.13198838858277,13,31.32657632453779,Single
98165.60071456965,Male,44.059995185613765,6,47.89539646007526,Single
61714.43859771546,Male,61.316611752033474,10,58.89459477974237,Divorced
109433.00035127223,Female,60.947300168630925,10,64.7631450485232,Divorced
74474.37830900805,Female,80.36262570992635,13,81.2501950917506,Married
82226.74422547672,Male,34.90717571185975,6,24.27579359863668,Divorced
102883.48288894046,Female,77.71231454369186,13,87.2974720273942,Single
59284.09276200677,Male,75.47171798815945,10,72.52368863110934,Married
51415.65910772253,Female,57.61501002996917,10,63.712632994305295,Single
113359.6939523464,Female,72.2137471465301,12,78.29790478553352,Single
90826.26554509188,Male,34.42902104535432,7,26.029132331154663,Single
81041.39236268515,Female,53.205759917803235,6,41.480278067107776,Single
103991.4285076281,Male,27.20869097075561,6,18.128875287101856,Divorced
169591.15134948283,Female,35.52857255536024,13,28.332562159661943,Married
51528.37018451339,Male,56.59645223922399,10,62.05514619559356,Divorced
72511.93988277252,Male,33.1983489773619,6,26.27074872082251,Single
168056.91275053023,Female,25.566087678224,13,21.026263579789525,Divorced
61489.13597086572,Male,68.09314045330363,9,80.55971775857742,Married
178440.20549396361,Female,37.79680213333103,13,26.511812540665765,Single
44725.441945133556,Male,65.92653745897192,10,65.93665195792174,Divorced
77592.88979223477,Male,41.437827308090114,6,54.23642868695627,Married
180340.97794051096,Male,33.54434291585534,13,34.69297485443196,Married
51749.13700118214,Male,75.29026820946873,10,74.93735568658128,Single
66610.7145280818,Male,77.08072032236856,11,73.5707141024969,Divorced
88930.53628684653,Male,67.55073386760884,13,62.91390292632607,Single
55460.92478916158,Female,79.67733539404941,9,69.30874652414222,Married
87518.89136790572,Male,61.24076967278666,12,72.20817465787925,Divorced
55039.23158447619,Male,79.85030825576038,10,76.28279362263602,Single
84701.85358881077,Male,70.19823467308434,12,80.31585846794042,Divorced
42554.77143989311,Female,62.73634167158155,11,66.87778593317253,Single
77474.43047512,Male,47.00799069656543,7,51.377731925888185,Single
63854.3382383128,Female,78.28283186094515,9,93.82289379858614,Divorced
80290.29522294147,Male,40.955488748885095,6,49.13122413961449,Single
76992.2177419503,Female,40.12507059616803,6,44.088730041310924,Married
165027.87194181146,Female,26.327871615866087,13,21.67884250083885,Married
178454.83453241276,Male,39.03725383684346,13,42.23485411823487,Single
65390.6048175716,Female,61.473762084476455,9,58.78976817187211,Married
49173.48829351201,Male,47.67379379097148,10,48.65426517180258,Divorced
65108.13054850121,Female,69.36118067653082,10,63.65792018481115,Single
95616.39420765835,Female,67.91974122599453,12,72.13754864023765,Single
65723.87872617424,Male,71.65918724987762,9,66.66317613064011,Married
182655.10385229895,Female,38.623858440919776,14,32.07567576071691,Married
117991.29919397591,Female,64.31028969692088,12,59.64103543191872,Married
72718.42031656153,Male,51.23662059362299,7,42.08679415975385,Married
90012.37018071274,Female,44.32153195069965,6,41.26456199198047,Divorced
78107.20497186441,Female,46.97030032384817,6,41.87538170829722,Married
76854.56890090759,Male,86.02740872095829,10,79.14418229906052,Married
86245.56331637266,Female,33.30280187090285,6,27.709925970988632,Married
100067.53552073208,Female,43.85757093026448,6,36.6887900041372,Single
78927.60582568555,Male,41.617203684027885,6,23.94839596203941,Single
118353.30851258621,Female,47.86571732070928,13,40.789888823096916,Single
186737.22449725642,Male,23.932128049398543,13,26.309897934425983,Married
71649.365235178,Female,36.67148543586704,6,35.43762110541519,Single
168489.2390286146,Male,12.162758824317947,13,13.389644609888915,Divorced
177744.37354332005,Female,31.66209273028479,13,29.42744724350646,Single
179087.31211178284,Female,23.4667756376691,13,32.568925098093345,Divorced
70107.73188928392,Female,73.0371526688445,10,69.2743905739162,Divorced
97154.38784631292,Female,32.19868210802166,7,27.40388986688175,Single
90214.13568069652,Male,78.29266423231788,12,69.92113987575301,Divorced
183873.7172572537,Female,18.722867418396156,14,20.24369640624998,Married
81203.38796862109,Male,35.58520030872583,6,32.806731674741314,Single
69069.98715019706,Male,74.38854369308106,10,83.41008658408626,Single
83069.43312966518,Male,41.721987002943635,5,37.04242990373269,Single
174158.19506419328,Male,36.227313361286896,13,26.323069699293534,Divorced
99764.67553106837,Male,74.77252806009659,12,91.08203282648948,Divorced
88836.01043351286,Male,66.89261019453838,12,54.633731037280725,Married
86575.5608401382,Female,69.64393142547686,12,70.27373651622668,Single
47370.00136643366,Male,57.0765910671399,9,44.72414806885728,Single
64037.69281002543,Male,73.10582935522396,10,65.82093314041309,Married
54344.462718770184,Female,68.89871272799311,10,69.07408081520586,Single
42701.26402045686,Female,55.77845613651351,10,60.54972644092181,Divorced
108730.32017126532,Male,71.20452087172752,12,77.57189627224437,Married
102050.81041993473,Female,66.12354843769874,11,61.769844657523215,Married
87164.04847007814,Male,69.28948126989238,13,64.87118104179447,Single
102873.24046797256,Male,54.92380683765479,13,57.728034533850604,Single
80352.23276165608,Female,48.70967039491414,7,53.90939588281419,Single
64178.87104740542,Female,75.26750685901183,10,89.34368197283838,Divorced
94442.64572643796,Female,76.01265713783073,11,83.74147527694754,Married
107407.34887618042,Female,82.0832665579684,13,82.93087928610768,Married
91427.55358750517,Male,45.07029162551203,6,51.42171955062202,Single
182973.7687039968,Male,31.141631997960125,12,29.467659152142254,Married
79264.4804625442,Female,55.7204105043277,10,50.273605814671676,Single
170025.98133658618,Male,16.58110944921019,13,5.55592462983744,Married
41786.90945679144,Male,62.859442881914696,10,74.62024253695442,Married
86882.54443748738,Female,85.82526097899132,12,91.54315599320539,Single
67688.04157769581,Male,68.5154652193618,8,63.10726016997344,Single
45579.829627562096,Female,73.76534837298362,10,71.94180330396094,Divorced
85112.75297110136,Male,45.45302182460391,5,35.802247622263664,Married
60722.44655928353,Male,67.72015181930169,9,72.01553473641324,Divorced
95896.54762965546,Female,66.95049145390527,11,66.01153484669464,Divorced
180965.06074941938,Male,34.46343745836771,13,30.726519098576098,Married
180246.9590084041,Female,14.665707674967045,13,13.937241094684312,Single
171940.6673894514,Male,16.249924696567355,12,22.491736278445487,Divorced
62946.51001471906,Male,74.81220490691227,9,65.06136631298196,Divorced
159965.44351233228,Female,30.12380471255669,14,41.729777022358945,Married
166801.71409118993,Female,32.321478621358196,14,38.73424778624227,Single
172843.1373181563,Male,32.472307339654165,13,36.349954973717935,Married
99448.87571964333,Male,38.25287196550516,6,42.74243216189665,Single
86267.06056153358,Male,44.52193477982141,7,43.98118177644976,Divorced
88797.78125624993,Female,76.54373905654562,11,76.52673395256122,Divorced
104778.52421679818,Male,63.871303068127276,13,73.81498946316009,Divorced
180713.29352116736,Male,29.41141354346336,12,27.979847087132523,Divorced
53746.4948665195,Male,70.33850623390313,11,63.2588098307762,Divorced
94545.6885077531,Male,52.49424899940428,6,47.350924523660716,Single
171611.53402054388,Female,24.712657709988783,13,17.797646979212608,Married
58118.27295379693,Female,82.93294397976722,10,62.85942313783594,Divorced
92289.80280846733,Male,70.72894464373492,12,68.34090481660272,Single
158338.2384499117,Female,44.90207335586079,13,45.020603886067285,Divorced
58411.94961217074,Male,61.855250501675194,9,65.58805504644462,Single
169774.29859661454,Male,25.46314547171466,13,24.630388900015063,Single
89537.50750982971,Male,40.32485681747033,7,24.688272137178195,Single
60554.93676957268,Female,59.021243785884835,10,59.479121911441524,Married
66048.38603044773,Male,67.4226435179538,9,75.50469524708893,Married
164914.2093524797,Male,25.988223747984847,13,32.670838909891806,Divorced
59273.555459926094,Male,61.09941658327981,10,55.31662565391135,Single
189315.10673517498,Female,16.112090175184825,13,21.682918456259596,Married
178710.18649623072,Male,15.768985614287686,13,6.305551751541492,Married
88582.33267302357,Female,69.11335083229015,11,63.04869031342481,Married
67019.37385750096,Female,41.917742625250064,7,45.583544168068016,Single
77321.37774646466,Male,79.5970174028847,10,63.05169520873994,Married
99202.9140898473,Male,33.88718887082362,7,31.948825468716883,Divorced
96825.85951794407,Female,75.8388110636066,12,86.2945553048763,Married
95054.72993081057,Female,71.18815346062128,12,62.64917173488338,Married
86376.54982719342,Male,40.740090624774524,6,45.83342323610965,Single
86667.50292555788,Female,55.12909537831822,13,43.86290462133864,Divorced
177630.23467122446,Male,26.52254455084288,13,29.003218143844094,Single
92157.51265334242,Male,71.60394898991251,12,81.50279934639725,Divorced
75669.22682515458,Female,51.71748674107718,7,44.79827415846721,Married
182203.02784365337,Female,17.73370496140565,12,24.872456001053823,Single
74583.48038343113,Female,32.056016522471324,7,32.87728363254743,Divorced
83777.5418438086,Female,29.511302651167675,6,23.764551179652244,Single
150417.68885834946,Female,26.918923878467446,13,23.82211574755501,Divorced
50444.63829304004,Female,67.92292931373883,10,72.03082057942191,Divorced
88274.30263543285,Male,78.40250591409432,13,81.63511623647814,Married
92086.5321890093,Female,36.23541856131499,6,41.82918962635819,Divorced
68476.51745316442,Female,51.708509361281116,10,44.01125172064456,Single
91210.41737325782,Female,42.574019764883204,6,59.23457184900151,Single
103297.39322634555,Male,72.51077900709309,12,74.59346011004214,Married
95398.02407495012,Male,46.89879824754928,5,39.036987792880616,Single
164546.79453644122,Female,33.75092424755856,13,32.26479436343192,Divorced
78056.83542859898,Male,39.110135007633666,7,37.730828981476556,Married
181707.56442206865,Female,26.633978640755338,12,36.82370696049475,Single
106209.84205836915,Male,64.91889379356302,10,77.36663195112999,Single
79432.61791733188,Female,36.801393271392044,7,39.042729238468006,Single
94762.57173334296,Male,88.59378826598838,12,96.09551720025918,Divorced
92726.69321983872,Female,39.98080049917434,6,42.65295130682584,Single
95701.53141155915,Male,48.64804558832709,7,53.56964632340355,Divorced
86558.06654610905,Male,34.915539809640904,6,30.897166001966756,Married
83065.94888178496,Female,68.83807761550487,12,73.70198586008468,Divorced
102216.50647935751,Male,74.24927746533459,13,64.39406189949207,Married
47191.08434478757,Female,68.0607998481165,9,61.60023609614076,Divorced
65374.02912028271,Female,64.11822252200601,10,63.82082751524268,Divorced
83906.34421647241,Male,33.55047536137374,7,43.846787451937644,Married
177319.95367763002,Female,7.777397292647784,13,4.304752325869474,Married
82074.74920640734,Female,47.28365812025756,7,45.010887735329526,Divorced
76607.75156769063,Male,54.267257532800684,6,50.593171096409705,Married
98025.17559534783,Male,47.70503595610111,7,56.02491195500708,Married
87233.63217142972,Female,46.77170314903683,7,48.99388166912395,Divorced
175930.6083074495,Male,19.082669255989067,13,19.123043961142486,Divorced
90760.82257290857,Male,29.661815980749275,7,29.59268665610998,Single
177442.21824725036,Female,23.802207098469538,12,36.61140744315175,Divorced
166496.7181889165,Female,30.434878346918968,12,39.28781626323959,Married
180226.90747329989,Male,28.72122258267558,12,26.99554861398423,Single
64006.061099495935,Female,79.07221262806826,10,65.74669929350739,Divorced
174444.98084602153,Female,30.25882208256304,13,32.254700950971376,Single
98554.25623879266,Male,81.29284265404883,12,82.494781636784,Single
82300.13237890162,Male,58.09604017768309,13,56.801496927379446,Divorced
173627.06706339912,Female,39.21431545273744,12,37.56144581639962,Single
97520.73553453918,Female,67.75092336708192,12,67.45511449988858,Married
114358.52090187561,Female,83.0531337152251,12,87.59435192489269,Married
75950.83979227018,Male,72.86289240710164,9,66.41182720025462,Single
65153.85786597067,Female,69.99998104375545,10,65.9811657784577,Married
87857.7832781844,Male,71.20433736707645,12,68.8565533624034,Divorced
83497.66837424546,Female,47.90999605731744,7,38.19141900271698,Divorced
95426.92430538218,Male,50.12455378900931,8,46.16781423696536,Divorced
175221.83737702147,Male,37.21737484785988,13,26.443862617124587,Single
94361.18597768975,Male,33.52977948247691,6,20.589508591284982,Single
44273.45845874988,Female,82.6252148155823,10,92.87536294316402,Single
86884.51504406186,Male,56.144981697778455,12,68.66140878287264,Divorced
84479.32502858281,Female,65.3311228479814,10,60.85333808387352,Divorced
114487.69043498786,Male,49.14914143581903,12,52.064659318280086,Married
50821.5174384479,Female,42.31186063721556,10,42.44587452199375,Married
51882.76848480292,Female,66.86156892844477,10,67.89528529611418,Divorced
200000.0,Female,30.758040335097007,14,23.633630157534522,Married
70953.05904622786,Female,56.06753995217531,10,58.56515739108995,Married
91860.07893164537,Female,37.05280075361161,6,40.81589838138656,Divorced
78732.53752678088,Male,41.76417557857212,7,40.7821376244454,Divorced
77780.53725004928,Female,39.44384548861743,7,48.472358057946074,Divorced
187083.7690530225,Female,10.507682900234258,13,5.5361905352634135,Single
168417.82444773556,Female,24.92910328461791,13,23.630022599471058,Married
84715.16794636198,Female,66.82638133679086,12,65.03814173751122,Single
52758.772793250595,Male,85.35357894142507,10,95.91423605731816,Married
65343.91807324158,Male,57.89594870064908,10,69.02151701738644,Divorced
179057.96060352802,Male,16.48053875421624,13,22.067591797347283,Married
102651.60067469755,Male,64.63531689067177,11,65.35114841532848,Married
175298.56099545438,Female,27.457935557160702,13,28.781877483875615,Single
63074.060931882275,Male,59.59443137523404,9,63.73851862232768,Divorced
173134.28874819307,Female,9.40109666883064,13,-2.052422362579856,Single
89525.41588949217,Female,44.933732264559936,6,43.74347945662574,Divorced
68019.74275722445,Female,76.03456249358229,10,64.92271450829682,Single
91373.51464780945,Male,42.93670585396425,7,40.72352787832919,Divorced
68279.25777652516,Male,51.832778606805086,10,45.385122447448516,Divorced
64520.42726969306,Female,53.000126915903486,10,50.57530502329935,Married
52626.97648722169,Female,84.15327400060181,10,87.64028881297155,Married
84125.40772339111,Female,66.03604723802582,12,73.62258561685465,Divorced
91385.9280677633,Female,64.59667625850466,11,69.34637492576161,Married
110300.07163951782,Male,66.24795886352844,12,66.12574434895932,Married
72380.11522119658,Male,26.03277528877338,6,21.46633653940445,Married
51082.91597353178,Female,57.84570661023054,10,39.00599525012747,Single
85368.83848163852,Female,55.01245811691864,13,54.20274223284604,Single
160008.51813372003,Female,22.81313020033307,13,20.235587571508063,Single
177034.08234618622,Male,26.62483185076126,14,27.07212011506713,Married
106189.64041906288,Male,86.53124067809236,12,101.80268305366612,Divorced
50257.67265813709,Male,62.7374092074438,9,62.02446553257617,Single
78694.2729832945,Male,54.74410453975786,9,47.05836359768663,Single
59254.71748236848,Female,64.30737677747825,10,67.99651214361302,Married
192645.0177578053,Female,22.76805657555427,13,17.589897299446545,Divorced
64913.34719170588,Female,49.80401741636781,7,51.92483520610463,Divorced
98498.01138120238,Male,75.86199549317257,12,69.76486122623086,Divorced
60114.717416676256,Male,80.00533655207413,8,75.13129027848531,Single
79697.70712264607,Male,68.78805843753828,10,60.08060122469837,Single
188032.07294352166,Male,29.127893611623698,14,31.284440852869576,Single
78914.9395038935,Male,74.65148737555141,12,83.94611553823799,Single
93380.21802237227,Female,74.60450809198426,11,68.47612394580848,Married
90131.54913395297,Male,77.5392451002149,13,77.39758152781812,Married
74106.48062975406,Male,33.896387697466494,6,25.799885911507474,Married
82560.43352688255,Male,40.39791285770878,8,36.78362931503526,Married
162898.0955955957,Male,47.89003768145177,14,53.87006990476887,Single
90757.34850368828,Female,34.19842271059925,6,27.24424324914695,Married
110654.99054699589,Male,85.49907794110885,13,86.70486152888883,Divorced
58643.61239669938,Male,69.67668948338395,10,65.88841161127262,Divorced
61835.94415628117,Female,64.77796940714863,9,60.87394970725569,Divorced
159577.95982910378,Female,20.2679164389667,12,18.306044322324144,Married
108839.28426526317,Male,67.46480520274511,12,64.43396621022964,Married
84966.68393518806,Male,45.5619415407599,6,39.50532361930682,Divorced
48204.636712025414,Female,65.36671689769295,9,63.80805706010697,Divorced
93132.15613977675,Male,83.9386136193604,11,85.70348739947418,Divorced
72312.334551043,Female,65.31989233723284,9,80.56337612521506,Divorced
55681.35974975607,Female,60.70055227805587,11,67.48580876653442,Married
101794.17635227992,Male,72.81217900695478,13,62.7665064040941,Divorced
82205.71939318694,Male,47.22336486555063,6,42.70003776433364,Divorced
174306.4817213015,Male,27.685191784833634,13,33.33391170449052,Married
95310.53752577631,Male,65.45058123146221,11,55.45184906428101,Single
78322.6431289086,Male,41.070770137949495,6,49.526530897277034,Divorced
50765.036354253796,Female,58.78902347632927,10,52.29651901920445,Divorced
94898.86234483318,Male,76.02252517540364,11,73.19167663587402,Divorced
60573.126400086774,Male,74.94053327316949,10,73.51550570463205,Single
165463.00377820403,Male,27.80943893911759,13,33.42368998582571,Single
77115.40884749583,Female,69.26320791643667,11,57.28528678902134,Married
171240.30328741024,Male,29.500241763172895,13,38.82723244423142,Divorced
87565.1324443125,Male,29.490543927676455,6,44.97614178501072,Divorced
90423.37238158315,Female,59.60395589031822,12,61.536011900491324,Single
86094.22571020795,Male,36.89651236650214,7,33.103125226495045,Divorced
63094.96748945744,Female,65.16146396399841,10,66.94262326708936,Divorced
84256.51971132158,Female,49.090622626400744,6,45.17715212344033,Divorced
83871.33694671965,Female,70.56999755313585,12,81.4025492051164,Single
170634.27343394383,Male,31.54741540740967,13,29.217434578190012,Single
98376.05674452505,Male,77.50012312959998,12,78.4259978268619,Married
188558.66506259047,Male,16.407274787195874,12,16.7432601122317,Divorced
63037.28324703104,Male,59.66119721421836,9,58.774899808610726,Divorced
45799.595642412154,Male,67.9491460542506,9,63.12447102995544,Married
94931.22547195361,Male,76.30416458208012,12,71.65765591308048,Divorced
83423.56795786298,Male,44.707639163053685,6,43.35829969031666,Married
102329.82331615445,Male,38.79463064648475,7,34.45651709865875,Divorced
85109.77451822336,Female,41.990956189776725,7,41.5818398800882,Married
190898.4102899182,Male,31.18513229036665,13,35.742356714780456,Married
98301.31159372853,Male,34.972025078511095,7,28.59585222344677,Divorced
92572.1584382309,Female,46.60747401951379,6,50.345126098329615,Single
177478.23835742025,Female,24.96400402970037,13,22.050070100283662,Married
73504.52710372681,Female,35.27805229904138,6,20.410336818829286,Single
99340.76885716236,Female,40.74505267356565,7,32.32833474592468,Single
97888.01910337743,Male,67.12194521617221,12,59.362861670222905,Divorced
48634.67588682397,Female,68.77920691906306,10,60.97463661309731,Married
63162.91178131368,Male,55.981203506526285,10,56.06594842608088,Divorced
177564.36380450966,Male,27.312485063038338,13,29.554418736745536,Married
170769.48276883207,Male,25.23359489790503,13,27.56585478778085,Single
56940.84258695188,Female,61.678029539866266,10,58.39671808629791,Divorced
95337.63358155129,Male,56.586655128677364,12,55.26789911401616,Married
70552.30420309113,Male,73.08410419077575,10,67.80233407080097,Married
95889.95980312412,Female,69.27411223933703,12,74.84761110711348,Divorced
84451.10821898011,Male,28.837022456263874,7,38.99097713220584,Married
84537.52712566016,Male,70.44183340135923,12,76.26144604861062,Divorced
70289.65570917679,Female,63.86231453360203,10,61.194562730238616,Married
79540.55157794387,Female,65.59722221472936,12,55.81851922527035,Single
64314.04525142203,Female,63.83798937638171,11,62.27264665142068,Single
167132.60867066847,Female,27.965296543944667,13,20.228683528656898,Married
78239.67349988112,Female,28.73982947642783,8,23.09415596063147,Married
59507.51272626245,Female,61.54844997119999,10,58.39781664644988,Single
87254.10529587748,Male,43.04885976494335,6,41.231871608043406,Single
184607.30474877998,Female,40.41430786419539,12,40.333046003996174,Married
91949.60553854055,Female,44.839905804152416,11,43.653794997440926,Single
94900.47558434679,Male,69.66638313564012,12,71.2260486697553,Single
177654.07497268595,Male,22.310907700401863,13,14.612080566790013,Single
65617.35415188086,Female,63.2035770827988,11,53.74154968990602,Divorced
88576.24265725297,Male,69.52628316190481,10,82.84936304309578,Single
107756.49098840743,Female,75.33731405539507,12,76.85884393695223,Single
167958.8424219011,Male,10.738784598059603,13,23.425182595235015,Divorced
66866.89473877513,Female,70.64747668054335,10,67.92341016811267,Married
74851.82012213374,Female,39.067333178805455,6,36.0349052640295,Single
173211.4246369634,Male,28.92704499590608,14,28.84197623026766,Married
173429.52041294583,Male,22.095902565235676,13,25.55973593484142,Divorced
93218.85193345146,Female,34.70873815229581,6,30.909959014955728,Married
52392.46419996787,Male,62.18127140877789,10,72.53972330044289,Single
163745.87098130735,Male,30.16513625533029,12,24.57461730840802,Divorced
180955.50997514155,Male,39.45397814101628,14,40.755639607558926,Married
165255.19256337397,Male,0.0,14,2.5863711347888207,Married
69481.95412715088,Male,59.5011084848793,10,56.74100906761376,Married
179385.7727974174,Female,30.58944538837518,13,37.30148949262044,Divorced
