Gender,Subscription score,Household Income,Brand Royalty,Age,Marital Status
Female,44.277533888437546,155538.25602346763,52.4513810198203,30,Married
Female,19.500398886392986,144451.16039980506,6.3851730548794166,26,Divorced
Male,19.804170985971112,121797.30841720676,26.53620877308575,51,Married
Female,86.75613703390722,30831.067141150474,74.53784509563899,69,Single
Female,82.14235914637442,89179.14728435175,74.76946256441627,76,Single
Male,96.54182588394009,165889.1472298093,93.17465496890462,64,Single
Female,80.96636987060349,124139.21975671928,81.26347767840323,64,Married
Male,11.395226974775973,101054.67109787805,8.98906485988637,27,Single
Male,83.02173773955236,56783.433751967226,76.44005258933274,71,Married
Female,2.172318117717029,125876.32122375708,5.975798794373382,26,Divorced
Female,51.39301677332903,135421.600451498,47.190013778914064,32,Married
Female,65.51081625954704,63570.81690363221,71.04254798978116,74,Single
Female,15.374521030072238,112066.33236414209,19.2898008731172,28,Divorced
Female,26.670265709576896,107714.84802983231,15.035794110713972,24,Married
Female,2.05290227163602,119924.16808566777,10.121868291293858,23,Single
Female,42.08487032172363,141049.43151966087,26.98549197290466,51,Single
Female,32.61745504179427,140751.82945000223,33.692511735672426,49,Divorced
Male,56.60526684803905,129293.19267518973,47.95948412549054,29,Single
Male,35.64664419737131,148859.482082189,33.50703262110241,55,Married
Male,69.5065702363522,66619.15976854612,69.49905474089954,72,Single
Male,33.37453639474384,144815.61233674551,21.96937723722985,50,Divorced
Male,23.358714816661358,160329.1986759393,30.340771102038037,46,Single
Male,46.55465807500964,131428.86838392806,54.417969258397356,29,Divorced
Female,81.35437453811252,62530.40538155851,74.71361219458828,69,Divorced
Female,84.5862250942128,150388.77739425635,85.65425874819077,63,Single
Female,102.1080300084091,167418.34583475813,92.11351465664815,64,Married
Female,27.274851840244196,166662.3957335378,24.832404523204534,48,Single
Female,43.76485576835625,132137.77793925817,52.19211198273164,28,Divorced
Female,68.74054985448285,71870.5541293127,73.61018517026233,75,Divorced
Female,55.703055539900554,165750.84985328966,48.388033022529314,26,Married
Male,75.14747209700954,89586.13595927335,80.1714621918185,73,Divorced
Male,84.19135915934518,164723.40312255677,91.1373475251639,59,Married
Male,23.405815809434117,149988.01024801005,26.62694310104051,50,Married
Male,59.35295641707417,143948.58277752422,50.694571785409174,25,Married
Female,87.81877530956838,161276.8363197821,88.18329331559787,62,Divorced
Male,86.75674054431273,158379.36131018464,91.26161011806371,57,Married
Female,27.93004994695011,165881.74744589362,16.444196406794795,48,Divorced
Male,34.36620925599543,146101.12197030403,16.36057278420696,50,Married
Female,23.996229394813444,153007.7209677592,30.606491139723964,47,Single
Female,44.954786496653796,169770.52332758612,52.00597995552736,28,Single
Female,25.707751093671696,155142.33430430334,25.7551324079393,50,Single
Female,31.740209611837965,149076.22698592654,20.766974964230407,50,Single
Male,4.694985128621775,77345.21870343131,5.609388165575702,26,Single
Female,32.680848262939335,142677.84890655158,33.718682196292875,53,Married
Male,82.22426517642221,122374.05913390015,74.7578905580466,73,Married
Female,63.50888262110976,158707.62991873757,53.36400191304422,27,Single
Female,23.418340727553584,106432.89467207743,40.020488078287315,27,Divorced
Male,90.14477717155788,152990.89136571344,87.59816267593604,64,Single
Female,11.934381619466386,195706.51294337914,26.70300944946612,50,Married
Female,22.62310017513063,156730.10457771656,24.299691708517017,46,Married
Female,35.6182867207638,133790.29320892494,24.115468914804563,46,Married
Female,8.183496685736635,104906.46056794593,5.211921513279911,28,Married
Male,56.39287622314272,128816.10152704405,51.47134427086168,33,Divorced
Male,22.546116095603086,128565.4069181619,14.638767166822646,23,Single
Male,42.17059811814304,145848.0623764145,49.57136659398499,28,Divorced
Male,5.668958042736414,126924.87591305087,6.770378622659244,23,Single
Female,17.06236041650352,101766.85916642107,12.738143256945648,30,Married
Female,82.79124794047827,158942.7793292791,82.72135693912705,62,Married
Male,70.56561564276288,94361.23472616599,75.01078036385937,78,Single
Male,95.75327310296342,163885.1649557697,85.67501621527573,65,Married
Male,36.81516358250798,165268.61519068546,55.24342729352764,28,Married
Male,-8.809360766187492,122667.1129870278,15.535477298514664,20,Married
Male,46.35060036333625,134455.188186258,44.941086801016006,30,Divorced
Male,47.5068232089498,142295.75803966468,56.79785413405594,32,Married
Female,65.49617071662806,162584.055243619,54.870913634230725,37,Single
Female,59.72501186312894,92888.93142364953,73.69647775276478,74,Married
Female,84.28386469522859,72718.81726796443,72.00432017233817,72,Married
Female,73.52744077792755,71829.64338283811,80.27366555636948,72,Married
Male,0.9905262963926589,129338.8112673731,8.5256850013606,21,Single
Female,47.54714034158254,161525.6956881563,47.294811722533254,34,Married
Male,28.078228412301392,153343.80005566313,26.990052063877542,53,Single
Male,1.6374151792260383,103855.94010832546,8.550440989293321,24,Single
Male,22.311208504182932,127543.53873583699,15.409259048487307,28,Married
Female,15.52264454913097,134314.94305431683,13.993985249208293,24,Married
Male,29.72645678639472,161917.14080810963,27.405335533130796,47,Single
Female,23.66147919016616,129474.26480171536,24.363151349079175,52,Married
Male,11.04738235434072,148129.36236570313,10.489325939735224,23,Married
Male,27.659804954399593,144897.73045016712,25.15138429915715,52,Divorced
Female,112.26438632080578,147159.6064653921,96.03292619783402,63,Single
Female,-4.791038788901631,103209.30715418534,6.445371078942003,22,Divorced
Female,18.967695125592,138046.76963184116,17.165078495847105,46,Married
Male,88.10328314143466,94816.32503333465,76.47414896805603,72,Married
Female,84.23146480518832,147045.42672914852,79.60897095985126,66,Single
Male,33.11743944883847,99602.27848379125,15.556432450238717,22,Single
Female,68.3397958459714,153687.03153413598,81.61804117683332,58,Divorced
Female,1.0086098002893458,108845.9207969289,12.505964159091782,24,Married
Female,38.65492216546531,137194.65138521075,45.56397328698801,26,Married
Male,73.22129735758145,161687.71135980682,82.89786007116923,58,Married
Female,76.02561339945268,87082.42056893674,68.49593138870107,75,Divorced
Female,21.892906942692097,117877.19403234613,22.62883196785743,23,Divorced
Female,75.55183406522373,158478.87566014714,79.54246918954311,62,Single
Male,38.130916168890586,135511.97437149636,49.40352730756954,29,Married
Male,101.24932613107012,111857.44610727209,71.37434489875172,71,Single
Female,28.622723456584776,130465.60679874157,27.39305954617547,45,Divorced
Female,90.63994286770037,144654.4426102114,89.59965543498674,62,Married
Female,84.24903421774127,178366.90687507432,89.2987313078832,64,Single
Male,47.309741603556,148530.33580293914,45.914767019651734,28,Married
Male,73.42415171464887,98252.54850609034,72.90030178433535,74,Single
Male,99.389665910446,152445.2726792417,89.97301914977616,58,Married
Female,31.881510263984342,159758.4841715673,51.552407911964124,31,Divorced
Female,83.25145501580685,72138.44397230641,72.00670220602505,73,Divorced
Female,24.895554951109276,148574.83821133105,21.17291552291826,47,Divorced
Female,30.628083722749665,174432.54949347864,24.193441439186287,52,Single
Male,28.634059346993098,142391.903658004,20.49821706940736,49,Divorced
Male,84.9554850783226,95573.76754397074,75.12472772144653,78,Single
Female,24.163059440320318,170131.6626835872,25.625280848643012,51,Divorced
Male,57.635168280280425,143312.98996420956,51.5652410355182,30,Divorced
Female,28.07764840553574,161424.3149339788,23.905627688710766,49,Divorced
Male,30.121875859328508,137566.60475327546,26.107058396368274,47,Married
Female,74.4221712413777,75866.2373330376,74.94361237816844,76,Single
Male,-6.503771874359726,113506.05673644916,2.6355835774985934,25,Single
Female,71.68499444129944,160208.81558836842,82.0802135130127,67,Single
Female,22.98993318767028,111103.4496723788,7.275467250922453,30,Single
Female,49.69635324100862,55515.31368377943,73.4923221624895,73,Married
Female,21.641233204421816,108881.1939929632,9.799327919325691,29,Married
Male,13.839605952328878,157485.8596171956,21.705663719871154,50,Divorced
Male,34.82847081887533,143196.75807636546,28.731155881132725,48,Married
Female,46.56892146680736,141974.58098613567,50.628362554270744,28,Married
Female,71.78082277726494,104254.1841674433,84.07165620947391,63,Single
Male,77.40710882415956,86638.72059910517,75.70704681390116,74,Married
Female,30.104600125191343,132986.8294736141,16.45441669371869,23,Divorced
Female,93.78155428560885,73430.7359758128,83.84406129688867,75,Divorced
Female,1.8454294942659946,103245.78276335017,11.85276393969626,25,Single
Female,-0.30930475405777713,114847.37853126775,9.239903852864344,27,Single
Male,70.17912853369252,86754.31478260393,75.032645560926,72,Married
Female,52.92603845561999,171400.5266398567,52.638675975840826,28,Divorced
Female,87.16000888881368,127456.18562681982,80.75027177376863,74,Single
Female,94.05621925704307,153419.88696849268,87.8901654344526,59,Divorced
Male,11.179533573335036,112353.68684815004,5.4542598562745965,23,Divorced
Female,47.684052763786234,134760.30004563322,54.00933300396419,28,Married
Female,74.01852195778183,186502.59671893547,49.662286688673305,36,Married
Female,84.56971059242467,75951.574339689,73.7291576403977,75,Divorced
Female,40.564126237868315,159182.95860312035,38.086824461601964,44,Single
Female,20.180205779496323,191518.54200985545,24.255086094711956,48,Single
Male,36.95604932164266,198868.52544408024,28.67245293175954,52,Divorced
Male,88.23556048531053,81868.75945564672,74.96448825451229,72,Divorced
Female,12.870750527945546,120074.29782714398,15.631246789219475,24,Divorced
Male,88.60252935453846,142866.4280008229,86.87576997747243,63,Single
Female,15.46484768776092,134553.50522346597,14.380330292236465,52,Divorced
Female,63.15445086657544,100412.4367132516,69.38582564080896,72,Single
Female,11.109425954597324,135562.42499701979,28.706729753586036,46,Divorced
Male,12.455249644782116,95374.58151598497,7.098529032759316,28,Single
Male,50.33157123218358,152503.32235566867,55.646310802076286,27,Divorced
Male,-11.279715871968282,109966.17435223077,0.0,28,Married
Male,35.192893591101374,125654.60090235088,49.10580664380965,33,Divorced
Male,70.5414789979819,147479.81399049488,88.02238608097264,59,Single
Female,-7.0059002985290295,96015.0161839871,3.4326067560095836,22,Married
Female,65.99395042362706,162996.51432849388,87.50433983304282,59,Married
Male,31.053447780401243,144955.1159217957,44.249567061827136,29,Divorced
Female,11.01430653667113,115175.76838864677,7.350991662065468,24,Married
Female,3.2839345634350545,110274.51463570862,4.768776016549111,29,Married
Male,36.932153127533155,179389.6214711335,41.11254037757066,21,Single
Male,49.62105735202659,146990.8942609962,51.692951128833165,29,Divorced
Female,85.43454561621483,163690.5169227532,77.7415879444138,63,Divorced
Female,73.39009195010385,74111.55609890877,76.93130413935624,74,Divorced
Male,52.26565272055339,140984.01969762385,46.11042419258651,31,Married
Male,47.21307634856702,131410.7928205353,57.54475193612152,28,Married
Female,82.21724264983229,141714.26210186345,77.31364306540202,62,Divorced
Female,63.87389715533304,105080.31170894862,75.97671174703086,70,Single
Female,82.68724804431116,164147.8839629673,86.7629672604846,59,Married
Female,17.046222092348927,149429.8155972014,27.27622769918986,46,Divorced
Male,87.27996748311068,110356.2254226843,66.72681080337772,73,Divorced
Female,61.81776460433653,138668.76217975758,54.86802696783858,30,Married
Female,92.86410078767085,151769.17121112658,91.62313385208546,60,Divorced
Female,97.61441937545182,133854.41950993723,91.19276976109371,58,Married
Male,78.10825528828948,90695.58260629459,74.88618613764852,73,Married
Female,94.89009841953171,133706.67148416484,86.21927837625009,63,Single
Female,108.40766496236081,168501.74218607007,99.99999999999999,65,Divorced
Female,65.41595940288109,76007.17258018604,70.32493989014257,76,Married
Female,82.57398586705406,143668.59161720675,90.75338780037184,58,Married
Female,27.364775420829382,164579.55283475824,22.67579431883185,50,Single
Male,24.932902646061947,169808.39711571782,22.773957186344667,48,Single
Male,42.26719449120864,150293.77516509406,45.575819718579496,26,Married
Female,34.58992696722662,133764.35990685003,25.53563758722018,50,Single
Male,73.04475691338764,123630.6477538816,64.612784780907,76,Divorced
Female,87.30697824748461,70956.34963743767,72.1513205805069,72,Single
Female,59.82744072449327,84542.95015540012,70.79250464107439,73,Divorced
Female,52.74711322335028,137288.91651441457,49.342016392301254,33,Married
Male,16.3028405206566,124803.70322950889,14.982840874327394,23,Divorced
Male,22.787461953133008,157729.76409099787,17.754047479075304,51,Divorced
Male,48.429519370823016,151463.7583532356,49.07610067046892,30,Divorced
Male,11.943076298058436,162111.7075396163,19.567312896718796,50,Single
Male,5.640877052450818,124792.88925448938,11.940689092880469,26,Single
Male,100.37197976488412,137109.09406018522,82.72938129863695,57,Married
Male,27.005668844224328,168723.57216580174,27.091243674298088,51,Single
Female,6.417299187064597,125901.8154238057,16.42636766713477,26,Married
Female,62.330203353812095,146971.8130903507,61.04791529485617,25,Divorced
Male,7.291815401513208,118546.92565487622,17.39984656249146,24,Divorced
Male,27.913114593783536,162409.18796423005,27.63300335473044,45,Single
Female,67.50175174885679,188017.38175383286,82.67286326409038,63,Single
Female,47.542878730943,143255.44613049147,42.6764240740867,31,Divorced
Male,86.50828437146836,129922.7269595504,87.55741517942928,64,Married
Male,65.868246769193,76579.14960843947,75.95353153092319,68,Single
Female,19.83146082864538,132020.26674809566,28.02685912983788,46,Single
Male,30.262931762840566,148324.56744235868,22.894356322058012,45,Married
Male,74.7510141634826,128228.46080589305,89.05826517535402,61,Divorced
Female,-4.086686373242159,114326.30909156962,8.563004076582047,26,Divorced
Male,58.95609527048198,174977.15927467117,51.48069412286781,29,Married
Female,59.590342531606865,71848.89166813121,68.67258677465388,76,Single
Female,47.74361349991187,143247.80514877284,49.85679492616427,29,Divorced
Male,71.83067809409705,134037.61931437664,85.81242368741508,65,Divorced
Male,77.24773297250968,114391.16910348243,78.33803826120813,72,Single
Male,74.609431648359,92419.21439315616,70.42834358981196,72,Divorced
Female,37.1729069015515,152780.41979623897,43.68946536775568,27,Divorced
Male,43.69760744008701,160371.35627126752,49.115716876219416,28,Divorced
Female,78.65421739522937,144441.8884514653,88.57730712058827,60,Married
Female,11.32531582300185,123167.64579546702,7.101064125012215,25,Married
Male,94.87018374747157,123940.44006350705,89.1946720080002,63,Married
Male,80.6648511421096,103443.76136503779,80.25645612141136,71,Single
Male,63.28031304014948,102964.88205583212,73.46150029887637,71,Married
Female,50.51233302328188,163044.28565647072,54.21903550948613,28,Divorced
Male,71.8994894395134,168366.54920401482,87.3778202484933,60,Divorced
Female,12.388745545597954,131119.60447734897,9.4035284990671,26,Married
Male,19.70317910036696,111828.02662334393,10.917703915709666,26,Single
Male,80.2715933337867,132904.45354161196,82.67984479083907,62,Divorced
Male,-11.676188341969297,121075.50325938097,0.9274221896163226,22,Married
Male,98.62218545625916,157103.90348804893,87.29068837275582,61,Married
Male,98.33673812673702,88633.15862355714,76.73551814229799,78,Single
Female,18.903771378254763,94875.68597150457,18.935077114767978,24,Divorced
Female,80.30741612625344,168582.15408700678,92.22618709935642,58,Single
Female,28.470198018318197,89333.613375903,15.864102785048331,26,Married
Male,63.41711484537773,163000.83890925234,49.801812674355844,27,Divorced
Male,16.418912062943363,97989.61858611774,4.8260620800908995,26,Single
Male,89.58460661079557,134897.32689713978,91.19966363329195,61,Married
Female,22.118185609012038,117813.54355615086,22.646532928723573,49,Single
Male,81.43422095909585,77990.95222054703,80.26865591325718,77,Divorced
Female,31.59433032518369,95798.25684671004,14.944043439620692,28,Divorced
Male,18.75457546730298,107760.15220774093,10.033976668824167,27,Single
Female,84.5811628767972,131112.38100522535,78.57178508151136,60,Single
Female,82.88805240666927,169022.64522792757,84.092070445749,62,Divorced
Male,15.844243665346795,102682.89094420205,12.454083969916823,24,Married
Female,19.386641104995576,102732.72422596646,13.59358487749347,20,Divorced
Male,79.52690384353839,147226.98383446506,84.05138168978785,63,Divorced
Female,45.26504793036036,109638.17623732096,52.96340185370443,28,Married
Male,80.02310610010602,131480.9257597687,85.48899281867506,63,Married
Male,22.180620313789845,132860.80934742716,10.155897844713643,26,Married
Male,13.719872229936987,150106.15918725042,8.50700217416194,28,Divorced
Female,67.9847659674589,111993.41283043206,74.34100611635799,76,Divorced
Male,16.97498529216381,103462.31189494419,13.550680445812255,31,Single
Male,11.131656534624126,96297.3754627626,12.43513304764651,24,Divorced
Female,74.88728002973377,141434.0267220073,54.6683816074261,28,Divorced
Female,26.94831986974002,167548.9127163251,24.662944389176154,48,Divorced
Female,51.76271980486717,140038.9840925224,50.05763453935868,31,Divorced
Male,20.156621810138063,125524.90644485844,11.800575657178207,22,Married
Female,77.51506083286137,162812.5549885689,86.9513536847024,62,Married
Male,21.44922907698019,178434.127411505,19.533484145454977,48,Married
Female,83.40411251665435,149650.29369190475,90.19981253534743,61,Married
Female,34.090277567637706,141444.83968490118,28.20875860862756,48,Married
Female,96.581117241702,127759.31874314815,74.02976272105963,77,Divorced
Male,17.151689702639423,123805.88050189737,18.33688976482152,47,Divorced
Male,18.84451373631314,137408.27261464606,17.550826971732,50,Divorced
Female,28.22065324892887,192282.30999651982,48.83797495988319,34,Married
Male,21.97611712663159,119033.63559618022,15.58408801723634,52,Single
Male,89.24457153888984,152583.66108780156,87.62889558671782,62,Married
Male,24.356202942751075,100447.33954216607,9.300540702912087,24,Single
Female,19.453594537391098,135962.6801753789,27.160780815506186,49,Divorced
Male,52.200063581347706,137228.0308168317,47.673381466738405,28,Divorced
Male,19.702594317970984,136018.89058519088,17.136505744007664,53,Single
Female,65.38126088571006,75961.18009166585,74.7027779287304,71,Single
Male,12.27988500458688,120474.00701417773,5.7284098486995205,21,Divorced
Male,83.80041211917157,169293.24285388578,85.58018292770457,57,Married
Female,85.41638396008356,136810.30873046257,83.04798728646097,63,Single
Male,19.154180175667136,150024.32791102794,31.563015128945285,50,Divorced
Female,65.7541590649212,93696.56106499341,78.77798176999207,72,Single
Female,92.66358216741567,130950.14073800869,89.56712228673985,64,Married
Female,24.638359900522502,168426.87364084428,41.840215183474484,29,Divorced
Male,11.223706934640308,143975.40892946624,8.082245972005182,27,Single
Female,5.517047226828531,108201.86994364018,14.785791990114838,23,Divorced
Female,10.349858171403966,86087.74822741242,3.946539496535749,27,Married
Female,7.000418126352414,103874.76128686235,11.946703300882739,27,Married
Female,98.50420429395022,155077.86117976432,84.90937549198829,69,Single
Female,-2.3337659633244554,141102.72701481773,5.372979381086928,24,Single
Male,53.75642347079537,153345.96500986983,52.31151859449345,29,Married
Male,43.34202911088636,156958.9944908635,22.362102913092397,51,Single
Female,95.6043136226266,145870.14969573697,83.16605022487863,62,Married
Female,27.889279446998074,177073.36381643685,22.376430463523423,53,Single
Female,41.26079289996747,95888.67681598166,52.79312743068034,28,Married
Female,10.326332476629629,98154.58816882763,14.176480625636614,25,Divorced
Male,41.563427686776436,154623.52619587857,30.599047749045265,52,Married
Female,61.85530455683789,96902.06297910634,66.81999957763271,74,Divorced
Female,39.71723356756955,167015.9422704388,55.918772071753445,30,Divorced
Female,8.699703705776376,119684.63746625211,19.133532037749376,50,Married
Female,73.61660943981087,94179.71182250099,81.95754599852322,70,Married
Male,83.91201134276987,128851.367890708,87.38151482012968,67,Married
Male,62.6327817392317,155447.27963740303,56.43264376488354,29,Divorced
Female,4.04347432850407,137857.50853794592,10.8001988610282,27,Single
Male,67.75678821471256,84025.87298835805,75.6969804006538,79,Divorced
Male,34.897313023120105,157502.46706877399,24.38488459695304,45,Married
Male,77.24278270545929,87457.42799549783,72.52854545108619,73,Divorced
Male,13.46588098049416,148431.31942423718,13.265326323693998,23,Divorced
Male,81.761297001614,110748.93170379422,76.63593660338995,70,Married
Female,77.7458248895411,73121.87399667862,71.37454013417133,79,Married
Female,86.32008541777545,96805.76364515384,74.04201530015852,73,Divorced
Male,60.68346689683327,123590.18883717124,53.12650799102767,32,Divorced
Male,59.03988802609985,136936.10010296653,51.01350025254654,27,Divorced
Male,69.3191365295516,159967.4395422957,55.6873740989177,30,Married
Female,75.78113093290118,45973.555960666214,70.87839429974743,72,Married
Female,19.073784489186743,168992.0730751834,30.293501375028537,51,Single
Female,77.33624809937488,119620.73373217953,91.63144906648876,63,Single
Male,9.40438771068774,137230.8585850555,22.260734694035982,49,Divorced
Male,116.49913227792234,144531.04835942984,91.62805780588675,61,Divorced
Male,17.669779080116644,116049.89089965916,14.599639962646414,26,Single
Female,91.70206501297821,137798.5023653063,85.50427025406847,61,Single
Male,5.560714392713924,120374.4359193851,9.32774519559782,29,Single
Female,87.88855219071785,142126.56185867637,83.84641170940333,63,Married
Female,49.87086749340602,149122.85688090711,52.72724318315189,27,Married
Female,91.83061841261855,126508.29437100951,87.16726243256139,60,Single
Female,99.04280815093178,184413.84169887382,90.34013970365217,63,Single
Female,79.0896296367728,70071.93568875673,73.50265097856766,71,Married
Female,16.77604222837991,160031.6535651675,15.886696835925669,49,Divorced
Male,97.57085775387233,123824.08858893765,84.33910732780046,63,Married
Female,18.707152733185197,114920.94898116247,7.083519326914782,26,Married
Female,66.34286065321197,123939.68532616137,67.89135344079214,74,Married
Female,96.44970221576123,118297.58803112578,93.56365102318466,62,Married
Female,53.85730186027132,161629.61315372982,47.81914211785673,28,Divorced
Female,76.8728318178691,94470.20395312223,68.02920014823657,74,Single
Female,72.29126871788402,91964.32719007232,73.02994095559245,70,Married
Male,35.564201200768345,146323.6641454539,48.344759652025175,28,Married
Female,29.653997369149284,118277.39571367842,27.988268400213034,52,Divorced
Male,84.82000789389264,151470.90312471153,89.66264244750082,65,Divorced
Female,92.8098578010662,130911.52799611069,84.6625723079282,67,Divorced
Male,51.011019030496904,166449.9596634702,49.66216656092515,30,Single
Female,52.79598486023749,158400.7577553491,53.90950088731108,28,Divorced
Male,53.96377178360699,160100.9566540639,48.43856890294387,26,Single
Female,80.20585719569041,110186.8785097764,84.1119895785418,64,Married
Female,30.85783410466344,125507.87122844654,8.733173363028143,28,Divorced
Male,41.46597366861408,145481.73150318436,25.408210690336762,48,Divorced
Male,65.23039488208316,74318.52750098145,67.31252793362302,72,Single
Male,69.25724199315364,98798.58343092572,73.20256878732474,74,Single
Male,40.666634467598605,147463.08609452253,54.004358218516245,30,Married
Male,88.35760698363165,127138.35481258898,92.59715750892573,64,Single
Male,56.69993545351771,56502.55174893141,77.80781154614591,67,Married
Male,83.54059780080512,73552.80558297639,79.48091464226407,72,Married
Female,36.38174456845266,123473.79932572122,51.91470605883965,28,Divorced
Female,89.63729917344367,135997.65936636433,86.37347953345198,59,Married
Male,89.86988344607082,66659.30368777875,71.61259306234746,70,Divorced
Male,31.122457885494107,158303.3514534451,30.750848168447476,51,Married
Female,36.80984595209408,172157.05890272782,45.60745591642524,30,Single
Female,51.56126085241732,151044.1205940899,51.12434778784898,26,Single
Female,95.39141085037231,111660.8433942541,80.25213869449803,75,Divorced
Male,25.356990287389607,128540.58686020644,27.152841191896005,49,Married
Male,79.67924965264707,127055.62921255334,87.4180086511263,60,Divorced
Female,-2.2036211599076125,89347.4814812582,16.287491674780092,23,Divorced
Female,25.18510606525893,120619.12887669298,13.946438538952911,25,Single
Male,61.17772344193972,168079.7062603159,50.51443742520886,28,Single
Male,25.743560436186755,162548.76577798527,25.55732400160251,51,Single
Female,34.5836031996258,147288.8220410237,23.524569851024104,48,Single
Male,80.97483328026894,84470.81522364955,76.21588419519566,74,Divorced
Male,34.98867039885481,160260.07009376865,26.000854398514697,47,Single
Male,42.43309142529253,142935.17233956608,45.62565686071565,31,Single
Male,3.270965355455952,133335.1372763702,8.805519124810722,23,Married
Male,39.287756228113224,155802.1523822157,41.74718025356498,26,Single
Male,37.358725276704625,121274.02447064388,45.560863141907575,23,Married
Female,71.40310460832198,64996.5287575767,77.44995346677095,75,Single
Male,18.576459784390998,121576.1336883427,9.108831904557,23,Divorced
Female,7.640379640522301,88722.95655355205,9.281833139916678,29,Divorced
Male,62.16547236433108,182002.1757336884,52.52338603819477,26,Married
Female,3.0896987803658815,106676.3162634439,5.097863761175134,28,Single
Male,56.56251552817717,171564.62390849538,54.779885430775046,27,Married
Female,86.83773948063637,123957.00351742262,88.84526545301208,60,Divorced
Male,9.74755042223721,160487.7039728464,18.13485072584232,48,Single
Male,100.04765671859771,134992.60058464206,87.3186390091314,67,Married
Female,34.82945502049226,125795.43958613627,24.418300668851327,53,Single
Male,31.7799229881856,173086.3931243816,52.14218454073071,32,Divorced
Female,83.69249846834776,152577.47119229985,87.42059839260807,60,Single
Female,105.81361476983605,133733.18447686388,85.23799431954009,60,Married
Female,-0.31295287204761735,133049.717727681,10.405438138237677,25,Single
Female,0.9099391521040818,126523.65742837527,12.762291038699523,33,Single
Male,12.053182299781637,183768.5029679355,24.748625396815598,46,Single
Male,87.75158666330339,92570.55588490442,75.29078613025686,78,Single
Male,12.469007341851503,137453.50742192264,6.1030504991368915,26,Divorced
Female,23.511617800909782,135059.97795436194,16.19176317654577,52,Divorced
Male,20.57941671384866,156116.1319707394,31.498953705088102,46,Married
Female,26.522499454870484,118949.7511316955,18.42567034062096,49,Divorced
Male,9.12880798254865,134540.92219467415,20.68466725070327,50,Single
Male,21.69901371018818,126817.74299410573,23.612059942966937,48,Married
Female,80.37771734773952,52462.8797887393,76.15283030393756,75,Divorced
Female,14.217730292487019,87674.82448451765,9.90084458198892,28,Single
Male,50.181816841337636,164826.90650896062,45.459566079833465,31,Single
Male,58.30524881538824,50564.632382456955,70.68395698073799,77,Married
Male,81.54736751748307,140298.96034524875,85.2564804427843,57,Single
Male,30.448827739260057,128614.00229213547,49.666579618301164,29,Divorced
Female,102.02903505666299,128651.28025849003,96.06517204563022,61,Single
Female,24.994374007472686,145215.623591481,23.62181624388019,43,Divorced
Female,77.940248685916,95542.99032106882,70.19082151886587,76,Single
Male,33.85145870291777,114314.43644951985,21.429782926861193,24,Single
Male,62.06110112208712,158832.87635184065,61.72632106607366,33,Married
Female,17.258498783444868,91406.99025493886,11.725808684114966,24,Single
Male,85.9382974259501,62941.74785468598,75.7025354414054,71,Single
Female,7.2835779968223555,125558.11303621228,18.457389164403608,46,Married
Female,67.9066341571211,109031.56532880102,48.235691322202385,38,Single
Female,64.85016981544985,167784.7956245245,83.21183237825949,61,Single
Female,10.727999237341338,118600.42989887184,16.819837417979592,27,Divorced
Male,9.474251244669599,134013.5809726058,10.353187757618457,25,Single
Female,91.0960529216557,99001.92588751824,79.3598206670512,79,Married
Male,68.9982299454995,59795.81783595827,73.55370809390286,73,Married
Female,-1.4216229308435828,116554.29954944213,14.750467814247202,24,Married
Male,82.73406812407937,162093.25981867334,83.03270646703953,63,Divorced
Male,88.65734799623365,58895.68891692531,74.4996768588628,73,Divorced
Female,42.21362671413963,151246.79051042674,29.22602097534149,50,Single
Female,23.121909517007875,119571.12879329383,18.167977700452788,50,Single
Male,13.096820693181188,142481.0816379285,17.570096597678152,50,Divorced
Male,10.74466234339015,128983.95444722206,2.636873992589976,30,Divorced
Female,78.51568128745282,135973.59263879003,91.1472301488319,58,Divorced
Female,26.3123485527076,187772.06786259302,29.01066572571811,47,Divorced
Female,53.65483881196638,106613.71911140184,42.66959068670204,31,Married
Female,70.97867344452158,93976.66938544482,74.20877493337758,75,Single
Male,91.12588882788673,149192.66247914144,89.68714817873723,61,Divorced
Female,12.018508932186393,113077.28586948576,13.85976385067454,31,Single
Male,42.93596228538912,165205.3264399151,26.753719004647046,45,Married
Male,31.161151867337658,167190.32054083148,27.92021692807774,47,Divorced
Male,83.3584405954112,189172.71926414082,92.43544254172267,63,Divorced
Male,88.56275815263915,138832.7802821278,87.71837678466898,65,Married
Male,68.31075275113123,85683.89520915327,73.5042615234754,71,Divorced
Male,11.267755004678495,138845.8664783127,16.2670748033962,50,Single
Female,90.23485508504655,152805.04890814336,88.3972771027592,65,Divorced
Male,20.608021240594837,115924.48542170158,6.181206751662778,31,Single
Male,86.39673248338293,49930.648207423976,71.26537296995342,71,Single
Female,-3.295072414108997,104948.49585461368,4.919855009742449,23,Single
Male,68.92516169679041,62829.47348491312,68.81647438956858,80,Divorced
Male,41.84282711712528,175197.46695343495,58.3314210456818,29,Married
Male,32.32472044869671,154358.37553757406,26.48583901892402,47,Married
Male,0.7141917527898247,133268.49390025187,5.194508693375411,30,Divorced
Female,24.086161837614267,171202.25526917342,21.242830578629913,48,Divorced
Male,11.336343294802568,115514.10377182308,22.156524827658213,51,Divorced
Female,8.678181402981064,109858.87995922242,14.634668198448956,20,Divorced
Male,9.80490970467046,129021.75181824928,8.306850055770859,25,Married
