Gender,Children age,Happiness level,Marital Status,Annual Income,Satisfaction
Male,10,83.77303960764284,Divorced,34378.03394218729,98.3295351013721
Female,6,24.261388314966663,Single,73336.37048635901,23.56195641220863
Male,9,85.39303558806438,Single,33840.571240702055,93.5637747900214
Female,5,26.857853436524643,Single,81474.88867901718,11.306145444254291
Male,6,2.711235942985871,Single,75187.91177258737,13.91003186417197
Male,6,0.5210747728428,Divorced,76846.47749890224,8.26299229327094
Male,5,49.62826001230642,Single,81451.66726867449,34.19647023653625
Female,11,70.21620238221827,Divorced,45863.3790933057,69.871913105264
Male,11,62.42387542423974,Divorced,43930.34878915667,65.67473255769114
Female,6,-1.0825764356589005,Married,76819.242821444,14.946300398138888
Male,9,81.61906545077112,Single,16742.36692666539,91.86960366309602
Female,10,84.19511668390543,Divorced,30533.0388600944,77.51210220893151
Male,6,24.715338447578382,Married,73745.66889468094,15.895053094726926
Female,13,48.129034901824426,Divorced,90216.42415989698,40.69185985714732
Female,12,67.29824965241454,Divorced,41382.67683045408,60.344589959141125
Male,6,21.5912372982676,Married,77805.61566672176,25.51140557403002
Female,6,18.327904917725974,Single,68717.30117070412,15.361866877544472
Female,9,85.91443247713332,Divorced,23433.033972179408,86.328837054118
Male,6,20.149776291630786,Divorced,79901.31043382414,24.68602130969711
Male,13,55.18512255864985,Divorced,81457.45348889183,46.93164429358377
Female,5,44.06456500166185,Divorced,78955.90761596123,30.056627918783754
Female,10,98.71015634766027,Married,30745.946637686327,91.66184134568309
Male,10,93.1002937463064,Single,28852.22836625995,93.95002258768935
Female,13,35.803327603316355,Single,85837.90411075794,41.275674753968616
Male,12,55.12616610854975,Married,33286.74564994145,67.17190241336978
Female,6,-3.4027175911063035,Divorced,72058.5041585526,1.8692742121152577
Female,13,43.104720815875304,Divorced,71813.26780836763,35.61838465701223
Female,13,36.42966631341095,Divorced,86635.42503589125,41.58520494782661
Female,13,47.52453205091458,Single,94604.46910936579,48.761992714419236
Female,6,22.619614769723555,Single,85826.55269849117,30.477417417055527
Female,9,85.22883778456304,Divorced,22584.488389061444,86.3438230527434
Male,6,12.677527623659934,Single,87550.91967681522,22.9109994629246
Male,9,92.7521665917339,Married,33155.330381482374,83.38627018648606
Male,5,42.68273392176575,Single,74127.15318442487,31.650936717766367
Female,12,57.392635147183746,Single,46048.99835169428,69.3957797704594
Male,6,27.77834826474326,Single,60361.56509798998,26.2276934025869
Female,6,23.625313388758958,Divorced,86913.68328728937,14.505055900292632
Male,13,33.47142384501123,Single,86403.56846009237,49.06879400621871
Male,6,18.857556834634362,Single,70053.95088128363,15.341924595790736
Male,6,23.480928301726962,Divorced,75539.33273286562,18.326315658480198
Female,6,-5.5119057558605515,Single,68624.09075614318,9.979803011939303
Male,6,24.310380903714567,Divorced,70753.04835868579,28.715716538756578
Female,14,50.418232814693184,Divorced,85756.3103619509,46.475609570250896
Female,6,-9.77972277846266,Single,71601.58653356094,7.385411105811116
Male,6,12.352901409396548,Divorced,82972.05119744869,11.168342498332784
Male,10,75.2003288953915,Married,35742.101114154415,82.6574735507238
Female,12,62.33366792795998,Divorced,42923.21717402167,62.01682292286872
Female,9,89.29530625386032,Married,37369.23109458169,90.07768985845098
Female,6,32.38276837542196,Married,75487.26998957215,16.905004706279357
Male,7,28.567055242292547,Married,86882.0774686368,20.741240525103606
Female,6,3.3144414087088006,Divorced,75367.64974881744,12.981452407735155
Male,9,88.50014012313906,Divorced,25477.025451180365,93.54690788406387
Male,13,46.10325000370464,Divorced,82035.05837380452,39.00791833138577
Female,5,42.865596491774845,Single,76422.48383533626,29.93387590409928
Female,12,78.57922442683875,Divorced,25458.199139530705,71.09762343898983
Male,11,61.63012239267448,Single,39309.148148557164,68.78355716108794
Female,14,55.16840469451702,Single,83847.9903053125,43.60178232406648
Male,5,27.718169146531128,Married,80959.92487822892,31.631801353716963
Male,9,85.3162671580004,Married,32813.405714558496,90.10536228434889
Male,9,81.62987078515212,Divorced,31442.087812054888,86.38903033344513
Female,6,-4.628972459022441,Married,67474.86049375922,9.563982143408978
Male,6,20.97931649584308,Married,76130.89690229265,27.248135089839714
Male,13,39.88021363670393,Married,85396.61775754108,43.06263256695799
Female,6,26.28784470514012,Married,83853.12178099895,12.9721485417923
Male,6,19.344295249524237,Single,73369.04185249822,11.456799519850854
Male,12,86.2331266956509,Divorced,35381.357937619425,69.48084423539346
Female,5,0.3982719503880148,Married,74631.97998397418,9.822686062959448
Male,8,88.2955947335754,Single,21390.59622728426,92.00215179079783
Male,13,27.054766414552383,Single,89677.48136736202,46.74926355002992
Male,6,-9.778849585757037,Divorced,81521.62436159681,0.8739897288126599
Female,11,56.33511091923514,Divorced,43702.638032952906,73.48818875719061
Male,6,-1.7990241860623133,Single,90778.3658123609,12.02654589244355
Male,6,-5.0296634830027,Divorced,77960.60816910969,6.477575867284877
Female,11,86.69172836289741,Married,42422.89850273034,69.78564672721606
Male,6,29.055367470373323,Divorced,69625.42847966212,23.49833510548931
Male,10,92.95824903930551,Single,28751.83990960571,97.3462504421137
Male,13,34.371061608746814,Married,83944.51884198232,50.76723038567424
Male,14,40.022284307077584,Single,76251.18437105937,43.78941311552495
Male,11,67.61098065095393,Married,35812.40983960686,63.10190160471364
Female,12,48.85183527975698,Married,94887.08895906372,43.781104193887
Male,12,72.21260178592513,Married,43558.23272873753,63.938731744460405
Male,11,67.71774857134915,Divorced,35523.148689607566,70.06214056378943
Female,12,85.94931463074495,Married,39336.339986757186,72.15762665677146
Male,12,63.78364874487264,Married,40862.06293943164,64.25678818466548
Male,6,27.241276700632188,Single,79724.60260457841,20.539575502140273
Male,12,69.4364677790716,Married,40095.27846579779,68.41154218763754
Female,10,95.19800515280328,Married,30742.490996990346,90.22119859447875
Female,6,11.41130355786376,Divorced,73369.8858293394,17.359339966607926
Male,5,40.12251806023558,Divorced,71427.13302122783,26.545588814156737
Male,13,63.97809316705255,Divorced,80410.24726750555,43.483443149107835
Male,13,76.49822424072595,Single,79630.31063535543,59.31647077770471
Female,12,66.69258567502811,Single,25802.003239696518,76.20053751056341
Male,6,6.839189905253781,Married,72438.18554114031,11.076120419593813
Female,6,-0.7950918442860013,Divorced,71322.91612222976,3.461620732803027
Male,12,66.56728886024949,Married,43443.52072331864,62.12997836285834
Male,7,0.09067079775932019,Divorced,82361.59229592686,6.337413822985461
Female,9,95.42537379656581,Divorced,31670.200139410612,92.81379126571643
Male,9,91.79442868359995,Divorced,40244.71334925055,90.60823132178471
Male,7,23.831676782126337,Single,82055.71212938263,28.304329128802276
Female,11,77.18768749228174,Married,38484.12466691753,77.392894552796
Male,6,35.29586326212716,Single,74394.90649174045,26.08415019042608
Male,15,33.921127113521955,Divorced,81379.97302592282,41.8048309327083
Female,6,15.978671892859957,Divorced,84685.34044961094,18.492088531406687
Male,13,59.96763697157351,Single,76332.30529244126,49.26675346364796
Male,7,14.991318042321419,Divorced,70627.71008552547,30.078939294246915
Female,11,56.75207214415443,Married,35424.824832068094,66.53327475800707
Male,10,92.85153613037333,Divorced,34369.00520105364,93.44571001528276
Male,10,105.18903395624577,Married,27700.84241117174,89.33469755455899
Female,12,77.77182045412593,Married,41376.02299112735,70.30715915365208
Female,5,8.619773583852286,Divorced,68983.29874856382,19.247062231105573
Female,14,44.53307017382483,Married,81625.03362157899,45.62245644554925
Male,7,14.23605373316624,Single,72025.36631072398,19.150873682000835
Female,13,46.17568142560259,Single,84562.66819609495,51.081403778750655
Male,5,17.409399379732903,Single,82116.09341457773,22.869004893408018
Male,12,70.84264018252237,Divorced,31392.33137685681,64.44484552558491
Female,13,33.66735323559501,Married,87921.58114922263,37.15890879781689
Female,6,41.06347232808875,Divorced,81096.32411270906,14.159215040552489
Male,6,-10.244112852707723,Divorced,73957.21900591475,0.22229756517770483
Female,13,31.123201483796574,Married,69081.98922162714,45.80045723704268
Female,9,73.34865334695965,Single,19456.067184865475,89.4003398100535
Male,13,41.63163146440893,Married,77526.90074644581,50.761579398894675
Female,10,100.910222973717,Single,35396.51518770948,88.9713562437217
Female,13,53.92178643227342,Divorced,87322.60940659243,41.9098152889371
Female,9,104.68055718122436,Divorced,26392.817273438137,97.01133065189788
Male,12,78.6092746564647,Married,35464.056428368116,74.96081272919234
Female,14,45.865009920441885,Married,80502.3678995435,41.662988613553495
Female,6,23.531088813679197,Married,75749.45198967322,23.567295882875328
Male,6,1.8028383190048753,Married,77270.97233000665,17.387054289205082
Male,13,43.09104788077542,Married,89136.73778159029,32.26270814850139
Male,9,77.56825971024303,Married,34590.15767832022,89.03648616420294
Male,5,0.6060392103350267,Married,80566.2871270108,11.409975762202784
Female,10,90.45967558148527,Divorced,28273.04087861054,85.92680346445238
Male,6,12.22012487064541,Divorced,74676.84650269135,24.381099840802243
Male,12,62.89695646103267,Divorced,78750.64311416526,47.85714316073731
Female,9,83.51268662704025,Divorced,33133.80222213208,77.6980661858899
Male,9,77.71063399307124,Single,31021.34264207403,87.81792240706255
Female,6,37.87992840154435,Single,76134.28296986439,25.70457922243193
Male,6,26.00509823753506,Single,76043.15563387473,21.429516575440715
Male,6,27.64758301305391,Married,64154.75735390832,20.90480894930736
Male,14,48.707511053761806,Single,82663.85630404805,47.30496011101458
Male,6,14.240534890295178,Single,79538.3911314393,21.665431773957906
Female,13,53.478983491434356,Single,76023.06650683354,41.52984439277873
Female,14,47.713393784007174,Married,87768.53378702317,42.43598596936761
Male,12,72.90949400500277,Single,51544.0748143184,66.55581735942683
Female,5,10.143480469983889,Single,78806.13153113601,14.954018119351744
Male,6,24.638238160649035,Single,74910.4414591787,30.64826034503651
Male,11,55.76885060048568,Single,45372.39616582831,65.20478299673086
Male,9,90.37276275683122,Divorced,22585.759747096527,85.68357318043343
Male,5,-0.14072800340183367,Married,67449.23838526428,4.262072870245142
Female,12,72.65285190880374,Married,40884.08967355768,73.08266158492779
Female,13,36.878730907249526,Married,97184.37231182809,43.30491351117557
Female,6,7.546525205419535,Married,76980.57903861294,27.425122692896913
Female,13,60.52285697041967,Single,83780.31867151888,52.33935718491158
Male,7,7.95748829355037,Single,79787.81506561392,6.397948627447633
Male,14,47.17869200867099,Divorced,92982.90737703517,40.4735208487002
Male,12,79.36342219564499,Single,44321.8034780339,76.29039427167464
Male,9,86.9426534257376,Single,28942.27294669082,83.67631210474181
Male,7,2.2847269741167935,Single,70934.35314141163,11.630780253785879
Female,5,23.205219692618503,Married,79216.27480556008,17.172168119261016
Female,5,25.36193128294505,Married,75655.48998667448,20.045357715167242
Female,5,22.81004628566218,Single,71011.23769110533,25.699144082423622
Female,14,50.714709497975676,Divorced,82096.41054010956,50.847896707428454
Male,10,90.23671733569832,Married,30375.48390470486,90.37328284511037
Male,6,29.115712763853537,Married,75566.26043487835,13.733243542324203
Female,6,27.096913222325764,Divorced,65789.4704045142,14.564191973761694
Female,7,37.96314653911476,Married,76103.65293381197,24.871867391342008
Female,13,32.33038107146102,Divorced,76194.2634249206,43.85295066885132
Female,7,19.175112648343564,Married,82793.40941896764,8.509946051402366
Male,9,81.00126374197593,Divorced,32412.882797890183,87.5299610216872
Male,9,106.82696208461763,Divorced,28159.102941998317,93.2092131358281
Female,9,94.41222536051552,Single,40354.69120200011,96.16553095574875
Female,13,23.574892022804832,Divorced,86694.46971429717,40.09442006726647
Female,11,84.40570574001477,Married,34305.495365857474,75.70147417726596
Female,12,79.43211873168731,Divorced,35073.11247521009,73.19553723702747
Female,9,87.77128356280384,Married,25918.459281473923,91.0847291861862
Female,11,61.25684877002975,Married,39512.18646551806,66.94248548925783
Male,5,18.310700838312755,Divorced,80778.35725981773,15.19251645551816
Female,5,35.80463515418962,Single,76894.50867458065,24.458182524346505
Male,9,101.747347869656,Single,21532.62520660131,93.39356504538566
Female,13,33.368718689407096,Single,81251.84957324766,42.58616940837765
Male,13,33.45978748429789,Single,81268.75585528235,40.56487167398127
Male,5,19.823560397234857,Married,69223.12437076686,6.641793662568681
Female,6,12.64836736589932,Married,78765.43743543186,11.69948355588145
Male,9,91.887982519238,Married,24533.42707270765,91.2087005612397
Male,6,19.62592983796154,Single,69301.10460203531,29.1496595263119
Female,9,87.74048888025858,Divorced,28369.32849351321,87.74364629900165
Female,9,82.7110958596273,Married,32908.423990173396,89.87772466930898
Male,10,80.02839618366235,Married,38575.835134289126,91.27498016609754
Male,9,80.1047226505732,Single,32029.633607954653,82.93748088488726
Male,5,36.68566999723411,Single,72165.96730623204,33.41434983097905
Female,14,64.75524696043018,Divorced,90191.16925697713,51.19005414932521
Female,8,79.86024034929936,Married,36757.0302984307,77.50855603239779
Male,11,65.93003474139411,Single,38750.48808705861,75.60321717018498
Female,6,13.361678860726032,Single,71186.87808408581,10.64516024908314
Male,11,85.61939857835338,Divorced,34545.95474454739,79.66293193037654
Female,6,33.47113140571263,Divorced,76167.74281899068,21.70491611744744
Female,13,53.84456408922479,Single,78769.54138737704,44.09073368176046
Female,9,87.45368412065221,Married,28878.078647310984,87.48162437036532
Male,8,99.15946027668305,Married,30361.773831675768,92.07870857730282
Female,6,39.57855012716867,Single,77665.01902349212,34.15146008666841
Female,13,14.549661081645805,Married,76933.77738467896,35.15478106669667
Female,13,35.79003619868655,Married,87843.92506749787,41.38711442540925
Male,6,31.29188932471046,Single,74973.02418751169,26.519827801253257
Female,14,14.881515993017288,Single,88127.86213131227,38.890611795793596
Female,13,63.1303493750733,Single,40528.50668345095,67.96636953229626
Male,13,53.456164888471456,Single,81583.36295121656,44.140336144674265
Male,12,74.49657340980693,Divorced,41949.70448161808,76.93063621638815
Male,11,63.39588885174238,Divorced,30762.07008244889,65.03202809382144
Female,10,78.01113587620912,Single,29317.27680304635,94.53621246490769
Male,10,102.51065665101255,Married,37153.552428774005,97.84305625750697
Male,6,16.0701619971179,Married,76330.8042762331,9.74197225211882
Male,13,33.54742024353355,Single,76191.834340125,47.236055914555365
Female,12,68.1042730180761,Single,37291.815233337016,67.96249328480809
Female,13,51.216027529675216,Divorced,83846.40461986855,55.001085309393076
Male,12,62.59492647144314,Married,29378.153957816496,73.44519187075363
Female,5,10.936741937251462,Divorced,80669.6201736749,8.152225239998586
Male,13,46.50602978004666,Married,76273.27468119515,42.858016821473115
Female,12,62.20292011807519,Divorced,34528.72410485268,65.12112592774872
Male,6,42.22064972524559,Married,82154.48033902138,29.677425321119866
Male,6,8.90286601916361,Married,72817.61893714288,12.454574269195895
Female,7,-5.814974711356731,Single,72751.1950906921,2.1845726492023942
Female,12,77.16670327512654,Single,49268.818495565065,71.66508494565977
Female,13,59.85648777204279,Single,91250.36357043555,42.17254173026105
Male,5,31.565273615550314,Married,80114.27443225222,20.616508496759458
Female,6,19.42443793501522,Single,74361.63650232708,31.754887460211222
Male,5,-0.2954925616755588,Married,75635.55860993075,25.673699041660413
Female,9,110.91117293714785,Married,38173.687971810854,96.25115684962086
Male,12,47.28280108773162,Married,43606.747271706256,68.64041903572426
Male,10,112.52163366918025,Married,17343.20321169409,92.33492931841184
Female,9,95.91183607777417,Divorced,35294.69272808577,84.46986144119876
Male,6,30.257143602546687,Divorced,71529.27689069248,25.362928309570783
Female,11,60.7794192050753,Married,43923.066576809855,69.2918847903424
Male,5,25.13926118862849,Married,80872.72310741781,24.95650098651761
Female,7,9.186598870137262,Married,77121.84045771929,9.26115364878136
Male,6,38.862766523668355,Married,66069.63361177854,19.921289415342905
Male,6,27.33664102863096,Divorced,66775.20128355136,27.547250893448712
Male,6,26.548413716604127,Married,84918.93096486742,16.99394775422917
Male,13,58.227126513896756,Married,85964.21045162686,37.73014415574375
Male,14,45.86038360980604,Single,80480.64966402153,42.70725158569958
Female,6,-4.726026538527576,Divorced,73207.89549989441,0.0
Male,13,49.356869141409014,Divorced,80899.92269685926,43.69995526629317
Male,6,5.484159434125454,Married,76631.14724635392,9.403834018174045
Female,13,55.6143516469881,Single,75209.51629300987,49.27936267222414
Male,12,84.72683342299649,Married,44305.91425902899,68.37911333591259
Male,13,49.73812498129321,Single,79841.48371201927,41.79136073638489
Male,10,86.08918011114892,Divorced,30344.942294040375,86.00605531091534
Female,12,57.41507343720806,Married,40438.28849872048,74.97983993982548
Female,5,37.81225758198237,Divorced,72798.45369751661,31.96703895240946
Male,6,14.804358540545364,Divorced,73776.61711022588,19.953825335212755
Male,11,73.90186297522835,Divorced,51220.54122886816,75.02490452897183
Female,13,83.81779518894962,Divorced,42768.45509473647,83.26775245661243
Female,10,82.83149958825679,Married,39822.08801834971,93.2681078588826
Female,9,83.33487759153493,Single,27413.89089279627,89.42543174682174
Female,12,70.95024225239332,Single,42753.835899763486,77.59888979523039
Female,9,84.6958351164467,Divorced,28655.822961733385,92.54081569657058
Female,6,28.069981572906975,Married,71242.37712686951,17.597999567794915
Male,6,6.747294982142423,Single,73611.24496141309,20.806763495564986
Male,6,12.590879037443012,Married,82936.47166557933,9.022120864446414
Male,12,63.675569051972886,Divorced,39976.51344745138,69.68723306909853
Female,6,25.65178640978095,Divorced,80344.41355859219,25.592312648702105
Female,5,30.417758917036373,Divorced,77917.45350165106,21.866752009349696
Male,5,6.101769268616534,Married,77273.08678738502,6.329630593435958
Male,6,16.82912847931444,Divorced,83961.64493975548,22.375044675308196
Female,13,17.04329800777787,Married,81347.45304571807,34.17213594521839
Female,13,43.536717292074385,Divorced,81790.82758947428,39.82514281202338
Female,5,11.76464956160707,Divorced,77670.43357766779,13.565815465430852
Male,7,25.2419472104515,Divorced,66171.08777469672,21.97735111922391
Male,12,82.19126872510296,Single,33270.36239371033,68.30220250232752
Female,13,48.987381285923824,Single,82108.84846248996,45.220806463658526
Female,7,8.935636067148199,Married,83681.55456470721,4.892865231100508
Female,6,46.32813070505729,Divorced,71733.8066531269,27.44180552475921
Female,7,-2.4391036106226363,Divorced,77632.6529560275,8.596203961995172
Female,5,18.870428268904362,Divorced,70009.29084530828,29.319455739009086
Female,12,74.3696235428783,Divorced,36251.458910054855,75.2612662380246
Female,6,34.765008529299095,Married,73134.66205977576,27.315371987117153
Male,12,94.48818466891208,Single,35758.399770563556,75.58997768374672
Male,6,23.995628510785284,Divorced,91040.96152158327,18.41035228447346
Male,6,32.33676519643722,Married,71772.3710415091,28.718722486808016
Female,14,55.260712971141054,Single,75938.93732474047,44.03976910571437
Female,6,19.587519074578026,Single,74099.46364410015,15.024681402105237
Female,6,-7.181138288133601,Married,71450.16687850283,0.024491757375685097
Male,9,72.22921469636954,Married,25532.95238186521,79.27112502399207
Female,6,23.626262773143793,Single,75005.22333829394,30.229456058900723
Male,12,62.883196936494244,Married,46718.192687408606,67.91794420095113
Male,12,76.18516556286919,Single,28711.60850078943,76.41231645733035
Male,7,10.555470032198098,Divorced,77124.81767580126,27.117519713089862
Male,7,28.805825942326848,Single,79177.89841875655,31.010168696534844
Male,12,76.3530482063273,Divorced,36426.54642538601,69.00586681612752
Female,9,105.95295937625502,Divorced,32918.87812076946,92.64842302088485
Male,10,95.24557065623117,Divorced,38877.277286034616,78.99853428056672
Male,12,62.03287351981405,Single,42231.68851078844,69.1120556336005
Female,12,67.31881594307137,Married,41208.551543333975,69.94812479468582
Male,13,54.26994802700625,Divorced,76418.18767720726,46.20497276520861
Male,11,70.3818433521295,Divorced,28858.225680445175,71.78052419411576
Female,12,48.823225276284504,Single,35912.75907883974,69.36928418441825
Female,13,60.71756517884214,Single,90191.02552572553,41.67908183342489
Male,8,91.81723596054142,Single,26150.029498503936,90.8936123304426
Male,6,26.365244889337312,Married,82060.10286623862,11.23888727082128
Male,6,30.354201507441594,Single,72401.9726975676,25.888812428033397
Male,6,30.08899858531598,Divorced,70662.87120960723,32.18118913527856
Male,6,51.03435324233752,Divorced,76573.0864941353,33.053663994080345
Female,5,13.0943380957241,Married,66086.53223920923,12.608374073211777
Male,11,68.9255259384144,Married,32300.480654699197,85.46758478049972
Female,14,37.22045676201421,Divorced,79014.43144644401,45.19249624587394
Male,6,24.964896723209904,Married,71157.02806516379,30.134363416648664
Female,13,55.956100988898314,Married,83559.09162734653,47.920847795672685
Male,9,91.4754525524412,Married,34751.78790469104,77.37063389155544
Male,7,33.2869957343559,Divorced,75099.94589815041,25.726798189102887
Female,13,37.80916100768795,Divorced,79852.94349459486,44.441603474585214
Male,6,27.34287453149684,Divorced,80353.23368695156,30.448251122931907
Male,6,15.462522709562945,Single,70739.50635270691,13.763704616531648
Female,10,75.98456536033497,Divorced,24931.52327635754,94.05424222792958
Male,12,73.80198071062941,Divorced,33952.14256653078,69.07230345887292
Male,5,13.694017626740427,Married,83242.76942111518,15.078710147035373
Female,11,80.47151547070014,Single,31905.32241420698,80.25855227127519
Female,6,6.2139769937864795,Single,78780.13268393624,11.603378198342995
Male,6,7.285548832012684,Married,79658.04572251765,5.59669908601208
Female,6,-4.418790952427212,Divorced,75392.89093033723,17.66963139633343
Male,6,14.268183315532564,Divorced,79883.30519523562,26.287038918595833
Female,9,95.71435430764102,Divorced,27590.449566476353,96.19812947608267
Female,11,59.377870886851376,Single,43064.06836194849,61.73031850458793
Male,13,37.86889446097623,Married,80313.70799039637,42.47284546690462
Male,6,25.424103408813025,Single,72013.58080639667,35.003673115933736
Female,6,30.148958118488917,Married,65222.41962969044,37.69604355809335
Male,12,54.92964692904571,Single,87579.57176871561,44.142491147623026
Female,12,79.6305007134688,Married,37466.88261952632,80.94842324392758
Female,5,28.076198772066526,Single,80275.0965442631,16.854550134699593
Female,10,92.46159391900127,Single,20858.239128208777,89.98613257749592
Female,12,71.04111983253539,Married,32320.79371781504,71.43672981258743
Male,13,38.10695400792632,Divorced,77700.36947215717,47.5538626454425
Male,13,39.089474963709264,Single,76525.31957643185,39.93315809998106
Female,13,49.001686873332375,Married,86893.74106896855,42.319090101291465
Male,12,72.61052078091026,Single,36307.76608683113,72.25594324457396
Female,12,61.28294513372779,Married,77347.96023129004,42.27050424281758
Male,9,86.32877523078832,Single,23633.723862609557,83.59948083196545
Female,5,20.244914260500128,Married,77965.53739077185,10.930147122071908
Female,5,27.183898504441895,Divorced,68239.20620932238,22.95549892409783
Male,11,65.61941032316003,Single,31108.70533939451,64.08172335617499
Male,12,55.709202595734126,Divorced,41434.83410469439,64.05956021024093
Female,10,79.54601673624265,Single,26060.43158069963,93.30189343578809
Female,6,9.651566168405736,Divorced,76200.17154379474,13.231926428438463
Female,10,83.80450912244122,Divorced,33733.799898109166,88.3086197877939
Male,10,79.07533219284585,Divorced,29548.73374455206,93.25349001930907
Male,9,87.83316032936224,Single,20806.478700759253,91.74874738556294
Male,13,46.899138590093955,Single,87264.78797917346,43.346150329357876
Male,6,36.93950808154119,Single,69379.47920604651,34.57250774253985
Male,12,68.78131331183303,Married,30641.41076304346,77.00391748877328
Male,14,32.920209750159486,Single,86684.2088247995,43.00078332752252
Female,9,89.67406954811872,Married,32973.9791161169,89.385286832824
Female,6,39.30767529278934,Married,67135.28666025103,26.152149310174778
Male,13,59.600610787694826,Single,87290.38197502721,44.77329091651795
Male,11,81.54601936789676,Single,40854.84344575378,70.30993206690806
Female,6,31.66741375634071,Divorced,88304.42249049779,37.094288069889835
Female,6,17.498930887315446,Single,82689.51884791999,6.816188960644553
Male,6,35.77961685400257,Single,69726.3525608626,27.1917659618287
Female,8,87.47042539035948,Single,33482.48702297741,94.00422261345022
Male,6,14.89639298357433,Married,78689.0114250151,7.817923781221907
Male,9,68.55073732785591,Single,24784.046767009597,84.49041536769562
Female,11,71.6553932176256,Divorced,36188.372587382786,71.426927747178
Female,7,-3.1360994429199476,Divorced,80785.47864648336,7.257648888274346
Female,12,79.7843111932447,Divorced,31959.220387322734,68.50519486343244
Female,6,27.248519218705326,Single,67087.64425674664,18.624184266537647
Female,11,76.61782372490894,Single,35379.1276725757,66.50846390563348
Female,6,40.78315007705794,Divorced,76971.65091306239,23.17935239059969
Male,10,83.35231982060593,Married,38890.20147945626,84.75128377309413
Male,12,67.1390133333729,Married,37574.30376173334,69.29873402390255
Female,5,42.78739321399438,Married,87108.0222195494,17.861504803389458
Male,6,11.033767391129913,Single,71743.38709591633,8.538356143447125
Male,10,79.11816456188542,Single,26807.140046503147,81.05069475914021
Female,6,-23.002920557229803,Married,66407.68331720866,7.339076731231835
Male,6,2.3489892240611727,Divorced,75982.25825264178,16.76199593181662
Female,10,100.45391452940638,Married,26447.129958248384,96.80696958694499
Female,12,85.21557110633022,Divorced,35644.9076079312,71.77623877679318
Male,12,66.95856151643434,Single,47491.21944763839,67.19567528615326
Male,9,89.3062531576565,Married,37901.64232884578,77.57171314707304
Male,5,8.25236669283267,Single,75661.35748629039,19.368063698949612
Female,6,27.675793382799228,Married,67194.9012214928,32.444765015889814
Male,6,16.97428886831938,Divorced,74596.00747597216,12.783160637055893
Female,5,34.99104808279627,Divorced,68855.40236356753,15.906381682787746
Male,6,32.22573701487855,Single,72187.76883985355,26.73522213528372
Male,13,73.19319395552985,Single,27397.96446784417,66.81744127702616
Male,6,-3.1648779022732576,Married,81931.34020427884,8.089625354003793
Male,6,14.158598958893165,Single,74395.76076104956,9.92844954645674
Male,5,15.127261335670337,Single,74893.99425035373,19.6263319239348
Female,5,33.19124695905164,Divorced,82284.85217965963,30.556676213087965
Female,10,100.64420856600907,Married,22925.99901801689,94.08532296716808
Female,9,95.87286811523296,Divorced,27347.865280029757,86.7779378593831
Female,12,58.70867742763892,Divorced,39832.84223469524,73.53723177413806
Female,6,44.34211310690942,Divorced,72901.20584997081,38.01121261582001
Male,9,70.82082776742894,Divorced,29841.583092015375,83.57625310376
Female,14,42.75717126497939,Divorced,70936.86033449988,48.93499155209237
Female,6,21.20640752455997,Married,78921.77363029524,29.852262880306967
Male,9,89.40556891617773,Divorced,30892.012319439724,88.43375932306668
Female,5,25.176085704865667,Married,74475.56270144992,25.724371483811098
Female,6,10.78425359168164,Married,78274.58341063923,12.662815407072522
Female,6,19.630861191212052,Married,81426.27282034695,16.970721984048197
Female,11,103.15262694825167,Married,38764.625052001196,97.4705155768781
Female,6,22.455411562343063,Single,74358.97561011463,26.58542863622096
Male,9,84.10288341312328,Divorced,32961.60218945098,82.32398995748223
Male,10,72.34509134426298,Single,31303.070743705626,84.83217755129215
Female,6,38.35379569740751,Single,64482.33510805019,28.453070370288078
Male,13,47.89104031338961,Single,90635.69891525478,42.78672262447918
Female,13,68.90918124465756,Divorced,39365.70259259517,73.31003608859612
Male,6,12.075443708722412,Divorced,76848.04228290735,13.343859142228972
Female,14,56.59857355242525,Single,91118.68908218745,45.889068669549346
Female,6,17.13894554331639,Married,72966.63284254566,14.06922702910024
Female,6,25.06147406171504,Married,78766.59672648377,29.194542785411276
Female,5,-0.9189691406887448,Single,70020.81146942741,10.179112451055303
Female,7,29.72175302672737,Married,75641.84590855613,20.57041575895554
Male,6,10.206119772431146,Married,76797.69291696027,8.6942235957317
Male,12,78.25177001012726,Married,50443.27726037663,77.09549227483802
Female,13,57.58295460477579,Single,78632.6616815678,51.98550584631788
Female,6,5.559477274216687,Married,74542.31437755664,6.768764569090457
Female,9,77.47792013304661,Single,29037.048756599943,90.54400002037437
Male,7,7.108257519842877,Divorced,84014.24116596469,5.696879815311405
Female,9,97.88188479713646,Married,31340.54355311038,97.76866069227779
Female,6,26.171037680411636,Single,71486.50557562667,16.63640369394026
Female,13,46.82502885268629,Single,83100.45129486806,44.18843191489326
Male,11,61.75419550334384,Single,36275.11377502933,67.44451290510595
Male,10,90.66734911557218,Married,31721.336585425866,87.12759313310467
Female,5,18.21776816457985,Divorced,72899.91148735714,28.1441295485582
Male,9,97.57584184171361,Divorced,34555.31468328794,84.73357681818884
Male,6,22.197621219128255,Single,63204.55633234042,26.996714315710605
Male,12,63.28454706294154,Married,32851.54307262097,60.33394962512599
Male,12,77.83407880289994,Single,39636.83977315075,66.32205495638317
Female,12,82.17596339626692,Divorced,39199.8069090432,72.56895472023675
