distribution_channel,demographic_factors,promotion_effectiveness,brand_image,Season,advertising_spend,competitor_pricing,product_quality,Sales,consumer_confidence,financial_circumstances
Retailer,2.0,-1.8508737285983454,-2.354256408031144,Spring,6863.876587274622,64689.9417687246,8.491653057883536,4435.750464608771,0.31523251125659063,0.04436440182728356
Internet,1.0,-0.5575650491390295,0.44418464774118727,Summer,4516.780815507733,60062.18262750808,4.171896148989329,4489.471510418904,1.3739877113620846,-1.1322161018897474
Retailer,2.0,0.0223165098323719,-0.48012603070744797,Winter,5910.882805678376,36420.26225361983,3.8537237098006134,4105.675820952972,1.8990495792269133,-0.8151755175788868
Internet,0.0,0.4631137063754078,0.3086814257997847,Spring,2770.580657709992,69748.11215260992,4.4832292443981565,4247.444527770792,-0.8819060523575,-0.5757793423693274
Internet,0.0,-0.7566289610540093,0.2323073111577279,Summer,1443.5738935383192,61482.640878149556,3.4723004854766266,4826.677056896552,0.5704916315225695,0.9969664967078165
Retailer,1.0,0.2608519940272437,0.21447342381858264,Summer,5915.525005167429,56353.465160395834,3.7604359735882698,6038.937986757798,0.931729891402639,0.5565080800465257
Retailer,1.0,-0.20650275910058308,0.3506634460729696,Winter,3694.521707238161,55123.636259875755,4.509042726807142,4338.23941085313,-0.9869715595057135,-0.42594032736431603
Retailer,0.0,3.1026209954636785,0.331184997976651,Autumn,2116.3949745656005,65441.02362493377,3.370002501826358,6350.706307046797,-1.5150947353291355,0.917056541173838
Retailer,1.0,0.2557261837550619,-0.19366666170571614,Summer,6246.5322793027135,80024.45383291895,4.0848944312535185,4705.666222102413,-0.24887745660768443,-2.576778658870041
Internet,0.0,-1.2281502955244683,0.6196359814090688,Autumn,5029.780910878565,50211.707707680194,2.1480559797808745,5378.841515359523,0.11618901288175593,0.9419705002739722
Internet,0.0,-0.8803076233713653,-0.9540054397954235,Winter,7270.950409260332,67094.45848210875,4.76787347059163,4242.262669085382,-0.8617356537953855,1.0420671519081162
Retailer,2.0,0.8839711406959008,0.43301999252023143,Autumn,5918.949448168501,40589.089677569835,4.702212069169644,5042.127001266022,-0.12621399985826465,0.04062805008413903
Retailer,0.0,1.9517579496923494,0.4418803907317001,Summer,3740.0908704645776,34872.91167891734,5.145317026604674,4483.9853061545755,0.7225796595893654,-1.7648409787822121
,,-0.07174493768112397,1.3902561375769,Summer,4349.638190703571,54074.31553459971,5.535095805795633,5635.029460569791,0.2328725532857731,-0.9724835784122993
Distributor,1.0,-1.5053116045235733,1.2625351922953807,Autumn,1926.6171074077415,73564.75836221692,4.039376988088356,8168.4827556891805,0.9077701190102989,0.32937743012969184
Retailer,2.0,-1.160363213973861,1.2801081998582484,Spring,3076.053364542294,44938.35748904009,5.42681104494275,7260.2615546882735,0.17267327905149735,2.2194351783439297
Retailer,0.0,0.19530582236172125,-2.1591700497136936,Summer,8181.325544167208,60682.03028654318,3.899056215174088,3689.4990564354102,0.20683665888130795,0.4074207684378238
Retailer,1.0,-0.04683941354962059,0.13974474032400688,Autumn,5755.114797907265,63863.40345912889,5.060589621100266,6191.111778345704,-0.3450112209188868,0.32145567209802534
Retailer,1.0,-1.5619882272347885,1.5011184787985663,Autumn,4671.489780436514,51867.45705292836,5.841534637145922,6176.1428700046745,1.2080864690972188,-0.7438083673211192
Retailer,2.0,-1.3977812408629624,0.7603123310938975,Autumn,6182.214509288108,35187.46963149876,4.537183641892453,5110.312595826684,-0.9625719265914439,0.49518792581590876
Internet,2.0,0.4114556362301693,-0.3655332496313327,Autumn,4144.384094128265,63966.74520595353,3.769256298494397,5197.490155491401,-0.6710883011804449,2.5586574191913045
Retailer,1.0,-0.2066852316459371,1.7553662124119238,Autumn,4192.007968205273,62544.94329461007,6.633340605164224,6897.718485688929,-1.491730834004274,-0.4014771024186587
Retailer,0.0,0.8530529221451537,0.35298503885819,Summer,4915.484770216483,70342.107138091,5.25271722500761,5403.569977009522,-1.4087005376571935,-0.5210397133076184
Retailer,0.0,0.6413874980288989,-2.292707115764965,Spring,6291.251530988588,64698.78111578965,3.309589535671856,3426.2339919342476,-0.3816747049175611,-0.07659985584436216
Internet,2.0,0.48125350491917734,0.10114025522164408,Winter,7988.200943932343,54073.23496641509,2.3931456425834985,3397.725502773272,0.20593978114556555,1.1995020138362
Distributor,1.0,-0.34133046256909555,0.7572369952647935,Winter,4738.930720148927,76219.68214594784,4.5230946159252,8329.48867973466,0.6974083815012178,0.5114157509968925
Retailer,2.0,1.68302623263217,-0.09396089691624201,Autumn,4828.400977664804,93278.49616839385,4.69047100249825,7057.974977848923,0.40196197637029735,0.8563296673385405
Retailer,0.0,-1.3004815454334149,0.4715637804919058,Autumn,7221.714665363941,40894.09332435577,3.914544446820924,3714.694094435012,-0.30650041497859026,-1.1975027664221054
Distributor,2.0,0.6801058652215866,-0.9438811551258628,Spring,6440.644405251489,65193.26930553317,2.6581302958595296,8589.923886636136,1.194627244973484,2.6951022705579075
Internet,2.0,0.06018213275436849,-0.30883333707396166,Autumn,5080.039113972965,56220.129643269414,6.04459053175758,2801.8181167126836,-0.9369626755392545,-0.7907706772440654
Retailer,1.0,-0.29760578830992607,0.5487215211827119,Winter,6032.168856724584,43351.165298934095,4.264620481647102,6505.018802644105,0.6907398459665344,1.3214586882271664
Retailer,0.0,1.1757856679225949,-1.1325660704822105,Autumn,4300.919533671841,64248.57628618514,7.581302864514462,4454.793455624398,1.1216645267850571,-0.12556802582838753
Retailer,0.0,-0.027112959093531733,-0.7643655397603153,Autumn,4078.6582954925634,41968.46632968031,3.7782314062350384,4886.7133780809345,0.14190468970401046,0.9667223210634319
Retailer,1.0,-0.6860048033751301,0.8319591985798866,Spring,5763.449039978096,59501.39356427257,2.9116589556403394,6476.296547512378,-0.2575656832589769,1.0463400474042177
Retailer,2.0,-0.46050173147915846,1.696142158950542,Spring,6047.286728250974,37997.89724342924,4.726792890239299,4839.07167291807,0.093508422033046,0.3766988001208868
Retailer,2.0,0.13860190490644977,1.1557976516545427,Winter,7958.984425763794,70994.12302117673,5.869540841735281,7233.238456724788,1.5275809852277338,-0.45897843365237123
Distributor,1.0,-0.07109260995581784,0.6944136631815744,Autumn,6376.186269040627,56031.321251414,5.426780048774532,6228.599496267819,1.150329444578532,-1.2184526414294279
Retailer,2.0,0.5329119772964789,-0.08289159915656945,Summer,7175.707478237828,85030.06190722922,7.4028178816370875,6343.332391699187,0.11523289014231822,0.30159118860766104
Retailer,0.0,-0.8185328979523482,0.7017751285173068,Winter,6727.108128901813,55296.5291323793,7.149499710899532,6320.136863049117,0.5780734230066403,0.6804906107077333
Retailer,0.0,-1.9542463410288304,0.04811705281547885,Spring,2886.9548591268094,74985.67074657795,4.03060006880125,5472.749505630034,-1.5275016744080572,0.045465288418859655
Retailer,0.0,-0.39648011423107854,-0.6066511993212024,Winter,5774.280995032184,55029.179598987044,5.79766849929028,5050.507984422339,-0.6391152700880733,0.3250484013546549
Retailer,0.0,-1.3361289436146153,0.9346549993130735,Spring,5339.569626979571,69359.62466750991,3.853016056291949,7938.976548136854,0.9733749902073483,0.5486264734243773
Retailer,2.0,-1.8499844111300663,-1.796093882118524,Winter,3132.5899671879224,64623.677447998394,5.2703259660592945,5723.096962062643,-0.8538003777650945,1.7547695965860766
,,-0.10351782474080129,0.9134453677224059,Summer,3803.340014429554,72771.8373538913,6.049143321064128,6051.070465459031,0.25470777100710695,-0.22444306832206296
Internet,2.0,-0.2319389353787304,-0.6355663749901329,Winter,5100.543646435707,57086.82413390687,6.068317287907682,3485.692341139908,-0.35499636627729275,0.7108490433842668
Retailer,2.0,-0.7118536809765187,-0.8704032230573162,Summer,2380.7489769713943,72617.0922843586,6.519460961153865,4840.921429953836,0.37655685300419695,-0.6916157774879778
Retailer,1.0,-0.5080270070711935,0.49437179711925744,Summer,7354.045537272668,87652.42492670077,6.589869804241461,7335.822029384771,-0.8215463713253389,0.45993403492575674
Retailer,0.0,-0.3428489942487275,-0.5094196378709247,Autumn,5098.522139022857,48999.85798304252,6.164044793291024,5632.2492379751475,1.9985102275799136,-0.42483113328529676
Retailer,0.0,-1.257604253660903,1.3677062471469286,Autumn,2786.633659124225,71087.57845217838,7.796382195803301,7389.734827633401,-2.11062063751892,1.5696551247427613
Distributor,2.0,-0.3396212851889967,-0.2778720863506314,Summer,5402.276713700148,41203.241911867226,2.9280258653786118,5469.945992660919,-0.5197051321079582,0.530858175923014
Retailer,0.0,0.7346293727607879,-0.3416206291429546,Spring,2783.390466222035,65992.70728742446,6.865151125264844,5520.506220280603,-1.7921973281194683,1.1564751164426632
Internet,0.0,0.6512340164045869,0.7062848343738861,Spring,3499.430014590217,57550.596470828685,4.580413450995625,4409.182878531466,-2.0521477246171016,0.4249799351030447
,,-0.7363844004225126,-0.13940148895879334,Spring,6153.281468923606,67402.41477578213,4.130615589593361,6765.557407889464,-1.2831688077386352,1.3643076807358774
Distributor,0.0,-0.2142313198826702,-0.1667268827412847,Winter,2600.5475253831287,37985.366729616726,1.9244370580587304,6422.040496336937,-0.9710632091023776,1.646476001872659
Retailer,1.0,0.44176722416921677,0.8061717996573676,Spring,4193.010926018618,65020.428782103365,4.4713369581690525,6855.956900318122,1.720235714273075,0.7322562533136079
Retailer,0.0,-0.4793167381986804,-2.337491638299601,Spring,5418.819534864034,60042.55430748612,6.8041528972890015,4332.378449320646,-0.16912257121755467,-0.7417242816524602
Retailer,0.0,-1.4314391292203617,-0.8043398128523025,Summer,6012.777238935509,53550.02156004665,5.694737493766004,5904.695393947772,0.8009005914593275,0.3259100027610691
Retailer,0.0,-0.39422048397403575,-0.1252389437743531,Winter,2723.421876829917,57871.371272855315,6.163939791789572,6265.474083249166,2.3718035954303542,0.7887904084984397
Internet,2.0,-1.704676463055954,-0.3662013933878892,Winter,5675.073881827703,68084.98030507975,7.08744131843524,3332.1456523685997,0.31800418577917905,-1.6205444588158826
Retailer,1.0,-0.09211549180919366,0.15398791944218126,Autumn,5956.415370589635,29172.148574559855,6.498756837306935,4876.87950183973,0.32522216604364956,1.324170319281129
Distributor,1.0,-2.0786788067540525,-1.2070160334599263,Spring,6852.653984494743,75631.14512853744,6.908956818039633,6849.243759238318,-0.3661342569887397,0.4177630109573971
Retailer,2.0,1.2108575606635326,-0.5024542303166591,Autumn,3311.341171402504,52696.864984482214,3.22145611782237,4615.144611156989,0.2287862263949147,0.4851314842663549
Retailer,0.0,0.9368847406166065,-0.9483590773901575,Winter,6350.171114609381,64907.36464217934,3.875786310573759,4809.846823545567,0.6997335040865016,-1.0702736507889006
Retailer,2.0,-0.7609000250925148,0.3196438424596684,Winter,4070.361089230006,79322.30496067564,6.045338251389653,6500.709964535486,-1.207583293475769,0.28137236497919654
Internet,2.0,0.2269776753162662,-2.1614254718880086,Winter,2884.5316169298,49272.48637848383,3.9980259472443187,2920.783043533505,0.8471736160762942,-0.5283097163702422
Distributor,0.0,0.198102483272513,1.3988550487670317,Spring,5777.344438502778,58307.84891226971,3.483297216506469,7158.530168471503,-0.404531168993889,0.4748207088055003
Retailer,2.0,1.6642388331739195,-0.8205648503905566,Winter,5600.144590321025,50025.43498096955,2.3526227178465473,5468.040217849029,1.0167087076881596,-0.04424551300037387
Retailer,1.0,1.1947963059591231,-0.4031804359209533,Spring,5971.298390373643,60623.547270224364,6.469112889325179,6844.042353036493,1.3453688331846878,0.7463316862528768
Retailer,1.0,0.17857138183134572,-1.4685727866776923,Spring,5714.361062008184,50057.83114898963,3.9481756819370477,4925.57833588964,0.631562923991992,1.068091195579971
Internet,0.0,-1.0842962632991766,-0.22851389624325408,Summer,6785.2883592334065,72944.7496086792,4.962354799266363,5148.392164193647,-0.9333634284129748,0.5347671107883287
Retailer,1.0,-1.3589596970282074,1.0163514356151033,Autumn,5114.440173347136,75906.92792824011,7.419916046051115,7427.485984620247,-0.4054109795236104,1.8682942574204986
Retailer,2.0,0.9366919884359524,-0.8224912390642412,Spring,5976.210443905124,45029.60265125628,5.359984914922685,4886.303334289544,1.8409571418582125,0.5374304922550829
Internet,0.0,0.44760555494138143,0.5619812116807154,Autumn,5003.604672108167,68576.10585489783,2.962036823829849,5639.523513980975,-0.3861998550505102,1.7570779041558626
Retailer,0.0,0.741489968776057,1.7417272790084932,Autumn,6567.686207185045,52813.29452130103,3.6637544292068402,7192.171174459262,0.36038234254326335,0.9445643135858909
Internet,0.0,0.3679080553114526,-0.3153999952472379,Spring,2872.3455552584905,66701.21017786168,6.482024145336214,3968.8164187069597,-1.3882371969289504,-0.4994892696961019
Retailer,2.0,1.7113129490701688,0.6238480674181295,Spring,4643.763977430019,85234.75909795472,2.709040614991632,6513.211733639407,-0.3227797113981273,-0.9004442078309669
Internet,2.0,1.8009592517335689,-0.11818603673260622,Summer,4523.368557249921,42938.60280489424,4.7935371660356045,4494.935254138639,1.1052431098119,0.36848905233331164
Retailer,2.0,-0.7254956371253389,0.7682169943475874,Spring,7159.980146159516,77013.33848024516,1.7490254972787436,7300.176337799707,-1.0356622810002645,1.2327057896669558
Retailer,0.0,0.036127955809911634,0.23860104257656498,Spring,4019.8970717030343,65602.48271272806,4.381431365745927,5708.964984852146,0.4189297069772641,-0.4014428930627772
Retailer,1.0,0.3065470822482791,1.8838802655278208,Winter,4725.025329729354,52522.880868516375,4.9509353971388235,6115.971121793938,-0.7705948619617444,0.8573105156725308
Distributor,1.0,0.4359504470311152,0.6906090912326531,Spring,5551.972478784898,30149.656704305267,4.907696747612196,6567.5231510516105,-0.28569411377514176,1.6037495775877701
Distributor,1.0,0.12331457167407145,0.17473495899077773,Spring,4660.388034603215,67973.94640859935,5.725587390789566,7075.002314696898,0.7425760083029876,-0.05228902790049316
Retailer,1.0,1.8918146033805743,0.9913635960914053,Autumn,5529.526052516471,54921.11498129331,6.676467482198135,4652.143402930194,0.4633429365345857,-0.8236078921116904
Retailer,2.0,-0.18089543778816047,-0.4022998245459966,Spring,4916.83168990557,67319.57409109526,5.333962959203828,6008.360588612929,-0.16820480682180125,1.6238712196596903
Retailer,0.0,-0.30761099644470885,0.7554196078601259,Winter,3254.1716959843534,54871.154622482994,3.3941219918601293,5844.843274985043,0.7367300835642824,0.06685226532535422
Internet,1.0,-0.6294224772623758,-0.26100598488451143,Winter,6684.016114637104,62144.70158227235,3.849798459613411,4947.17471384528,0.4032090936573969,1.4629995803663336
,,0.8811013668693348,-0.4546357759463299,Spring,4661.478205628918,32115.69542827669,3.586453030991887,3067.6853515267208,-1.3648059041215301,0.8418803002873309
Retailer,0.0,-1.3819400677533442,0.6233443691520936,Winter,4030.6409383918963,62079.20449566084,4.145202068308058,5632.827594945532,-0.3619628623259502,1.4060747322687652
Retailer,1.0,0.6481443933928084,0.03461542640752512,Summer,4383.744406769332,74139.04470560496,3.8736682644518696,6318.346924444943,1.0526506316448598,-0.35325355261584257
Internet,2.0,1.1716346051333482,0.22648732856436316,Winter,4001.254139748762,34198.30741454627,7.609599335420262,3188.288592888409,0.17055636129358953,-0.30299425207062547
Distributor,0.0,-1.9639209427317648,-0.9673090657479219,Summer,6441.4057705024,68830.06569492139,5.442510007844073,8412.647283498343,0.947151726798244,1.9177424403318577
Retailer,1.0,-1.6841016546273868,0.5726862722376774,Autumn,5056.968005669384,52012.62186816389,7.208205638867195,6122.678070736345,0.03669196827004533,0.5882396166588889
,,1.0253281722144616,-1.293892748311905,Winter,5246.111720603506,77319.57758436426,3.6957299929101572,6383.927612933037,-0.1801159256690041,0.6860256236730582
Retailer,0.0,-0.41478654676153165,-0.5693781012755236,Summer,2330.170756283535,51361.18160276213,5.149823317694305,4182.376816696424,-0.9462546886097737,0.43273575815515763
Retailer,2.0,-0.8924737126487507,-2.132398795979355,Spring,6648.96022534133,51414.241735666845,4.221232570558065,4709.683164611901,1.9900286951345811,0.5440101923619676
Retailer,1.0,-0.2666056694066525,-0.10423722975174284,Autumn,3516.6290473746085,38018.908783031446,6.082627951526025,4631.972573413291,-0.7187200187086445,-0.5642975674443081
Internet,2.0,0.39161692220533495,0.6691740243377207,Winter,4881.113043937069,49929.360998094264,7.008640589379969,3152.2439153735704,-0.2397058093120192,-0.388527263383925
,,0.6947517012678724,-0.6372720168162264,Summer,6189.940096307145,66311.9496559332,4.688171270692604,6244.224865257921,0.029467770320436973,0.6518681697297285
Retailer,1.0,-0.9689908325401414,-0.5600945481113659,Winter,5312.340289869574,74482.9098928626,6.830031092264266,5157.941230151651,-1.22389178109169,0.5941770162527372
,,0.4841334762538314,-0.06430272794871321,Summer,4841.052155634368,73926.12200138497,5.383590430283705,5733.334813938412,-0.662028222287241,0.4650566038755605
,,0.3801400809920164,-0.2830513100851542,Spring,5806.342980943141,39584.70852335783,6.68874277529363,3828.683469929606,0.7747991085748559,0.29630120936569426
Distributor,0.0,0.48331329817905144,0.821716637323387,Spring,7148.019312391971,25278.898613981873,4.911942257476297,5438.428121133389,-1.4404795456775108,0.7631250009112778
Retailer,2.0,0.8063570236916815,-0.20082433841653083,Summer,1934.7451161184772,51584.92720694609,6.0321691174098095,4589.096488197946,-1.1602566929397806,-0.7695871160716803
Retailer,0.0,-0.8100242067353152,-0.058798106460441604,Summer,5113.796106115556,76863.31665839645,4.443273589074186,7085.687215159489,-0.3386121170612637,0.5231254271012858
Distributor,1.0,-0.841879076105777,0.3572404577378966,Spring,6618.977522971366,67182.32395821832,5.57798006847018,7872.7045276079925,1.1797704562248257,-0.2637912286975637
Internet,0.0,-0.4058058027736654,-0.32967632688353044,Winter,3792.7669693633634,15103.590023652243,5.5760067067430334,1337.2080686263216,-2.38748491643487,-0.6097152121905798
Distributor,2.0,1.6840374531941895,1.4748932248126354,Autumn,5220.453858209818,54213.12859151737,5.813215072289362,6924.152754612887,-2.7329222323542237,1.1961116928464153
Internet,0.0,-0.011254610206593412,-0.1874413239666891,Autumn,1853.9741633460021,46704.336400144064,3.194867406368047,3558.9501532370195,-0.10860180874597532,0.05127363748716664
Retailer,2.0,1.6420286467756648,-0.07356489594651308,Summer,4178.082841308057,68344.41445316281,4.6814845395746545,6411.747772935597,0.6009953890913288,1.6551999460732314
Internet,0.0,-2.3032396301913676,1.0787602944926276,Summer,6571.359012106674,72027.27949923328,4.43131714946296,6170.779492771846,0.7598516810147982,0.8203999879456627
Retailer,1.0,-0.17319254972931122,0.2997986930209395,Spring,4026.25829983807,22042.050253724745,4.933556700953703,3896.1826438816965,-0.867518422669937,0.05831776894995598
Distributor,0.0,-0.9323038744459272,0.2660365135600906,Spring,7062.131601377658,58274.414799372884,5.321223988150452,8374.8403490725,-0.3133406212928034,1.6708620727621215
,,-0.36250040090256874,-1.3653278775947786,Autumn,7079.950846382302,29254.798260364754,5.026271042080657,1777.8807306019826,0.696795088964534,-2.41851443049629
Internet,1.0,-0.6823561905504493,-0.49736986606809863,Summer,5133.164776788546,51689.07034908866,3.805626090231759,4117.141879175441,1.389550950108267,0.027525269374148117
Retailer,2.0,-1.6482960123153945,0.2812914442789145,Autumn,6848.846356882655,55331.46514850064,6.361547469040821,6212.0236229388975,-0.5384288904203915,1.4410938506106727
Internet,0.0,-0.020416154587316805,0.45362174633564867,Spring,3946.6330494108706,61327.21933546919,4.801678059570818,5039.839403614381,-0.19434294826967277,-0.053144062937599074
Retailer,0.0,-0.06999667404798818,0.7394826874859858,Winter,3949.133873515499,58005.90629213782,3.464629818280639,6236.607711614056,0.770675587874309,0.31180671261754067
Distributor,0.0,0.22766014245423874,-1.1601597349979649,Autumn,5354.64770252993,86679.13217356997,3.9324695176142956,6958.041133334997,-0.19230502227550073,-0.05689617594641507
Internet,1.0,0.4219374145407992,0.11114343266674709,Spring,5951.4452114701335,53985.11277927403,6.758485916692922,4662.757726851266,-0.2720934166620299,1.3909038557499869
Distributor,2.0,-0.37648348318866215,-0.19164507154097646,Autumn,3904.284821378837,40453.863753831596,5.18342806173638,6583.459862408325,0.23322761728600175,0.5841844064198849
Retailer,2.0,-0.48108122645656654,-0.1509502279496747,Winter,4186.122876306477,21714.23522047008,5.449969639535539,3062.8065160097226,-0.9538836266925484,-0.722600223392501
Retailer,2.0,-2.747858759007823,0.38946464509436673,Summer,5513.711462567896,61740.00227134387,3.3207792428430696,6476.1143489103615,2.1723325118188628,-0.3948075468242751
Internet,1.0,-0.8213623568160431,0.5949317199727037,Winter,6875.848195064261,73387.14420492713,5.037231336799591,4552.7726812187775,-0.9047358525343917,-1.3214489261979938
Retailer,1.0,-0.487435633787753,-0.09823248520682577,Spring,5619.036797190409,52803.89186398437,4.243795499446548,4877.41484399026,0.06337155837229282,0.09082497975636555
Internet,2.0,0.5695552128587733,0.08469407604611397,Spring,3502.614603446784,43288.9774132751,3.0500146962236996,3430.818462306509,-0.25988762251267916,-0.09891911336705751
Internet,1.0,-1.2956345506668643,-0.39464053429147034,Summer,5827.028889624958,46571.20163310726,4.954423902526572,2914.2419579619805,1.1676759801455445,-1.2111894021401648
Retailer,2.0,0.3632950779624608,-0.5336573483375069,Winter,2754.4282764230807,51573.97048246843,5.757831394484521,4619.107692491346,1.8108132427612156,-0.10725668375296504
Retailer,1.0,0.7878898550397784,-0.2795603376333352,Spring,4419.348747487273,62122.211608241865,4.490240145326037,5510.685407808753,0.1676971780851001,-0.32890524013217637
Retailer,1.0,-0.9940862897730416,0.19364653849111008,Autumn,3959.488932781645,56435.06025716829,4.826768915529118,5503.894348576637,1.2381024896012964,-1.4547118735470193
Retailer,2.0,-1.0246290371472002,-0.3729103092541061,Winter,2812.0738813314597,48168.8408427098,3.268646252382242,6011.479020329113,1.7780370656260946,0.14068807153304716
Distributor,2.0,-1.1823887301750056,-0.30957954225207895,Autumn,3815.389867649752,45101.26968029965,4.887224127690113,5838.836687047967,-1.2967943656625662,0.9528802166556508
Retailer,0.0,-0.7593091897889254,-0.3571881308232431,Autumn,2308.12270435483,41339.530378279465,5.89197072771913,4881.435392235342,2.482349937751244,-1.031579422140924
Retailer,1.0,-0.8039835482108543,0.8678898160218768,Winter,2804.0726485299197,55088.90124367883,3.079004261362162,6092.518552884953,-0.6900774994170953,0.06127012584167997
Retailer,0.0,1.113306129002502,-1.5617104930994317,Spring,5071.1420273424255,44868.045574665826,7.562611039552987,4734.866785848333,-0.38715151408534026,0.2580906260750163
Retailer,1.0,1.1657301113556942,-0.23864121753938602,Autumn,6455.007106413705,37631.75974460224,5.443002889809266,3103.3715229638588,-0.3863674104677735,-0.9692748234904449
,,-1.3639884690092803,-0.21464965731280225,Spring,5274.743798192117,54217.633854185784,3.678386159143951,2563.478995990864,-1.5491731271183815,-1.3313596955676412
Internet,2.0,0.4510830715368488,1.4019879086369398,Summer,5470.004778700273,42937.69817044403,3.6215853270531864,5329.224761279525,-0.018856441646417095,0.030834011855822872
Distributor,2.0,-0.618347496478653,-1.2785906542544898,Spring,5191.877178311311,40262.899355440575,3.0349576222867434,5243.843290559174,1.4073395828375104,-0.2053641117629033
Retailer,0.0,0.4854979518853578,1.2827916491407898,Winter,2367.7968143149033,50724.67204173888,8.950539672868885,6401.68919652221,0.5580420665251341,-0.3733281312840745
Internet,0.0,0.8219665175273895,-0.748417196328407,Winter,4864.813554168434,54065.90149662979,4.98736644450479,1537.745742559638,-0.01222471591981312,-1.8075378913561084
Retailer,2.0,0.3554141094675653,-0.10119481718036856,Summer,3933.7905380224893,67903.8080170379,6.034726899765518,4716.030113139256,-0.913804861779588,-1.0339099053212932
Retailer,0.0,1.5735866953218058,-0.8118384423226911,Autumn,4206.072405942312,21501.09926842941,5.758351892251565,3429.8226735156677,-1.0321534072258283,0.06361381772668302
Retailer,0.0,1.5032569003608918,1.6228090329173486,Summer,3952.277411311449,60662.83185923222,5.570625146062681,6143.23102255777,0.9652391677003733,-1.3722797301932894
Retailer,0.0,0.18090769467121465,1.1496115126126847,Autumn,4904.340351160798,65103.89569737289,4.330182489868655,5810.139312649594,0.007923115414531983,-0.1543566779841775
Retailer,0.0,0.09491702586569528,1.031488783135065,Spring,4139.136390819614,63918.50805222423,5.694561356778296,5104.722739584462,-0.7396905811315908,-1.4904712102498017
Distributor,0.0,0.1894693383742698,-1.058763126048507,Spring,5548.148141673553,66210.75972978074,4.909855611271602,5832.504916830405,-0.27040515435310897,0.747532995074054
Distributor,1.0,0.35978022344770516,-1.1896415519197765,Summer,5113.403837461566,70933.6009322446,4.831279361054644,7410.803270934022,-1.432827928831394,0.6489947493307077
Distributor,1.0,-0.19427797970516447,-0.6030418706666342,Winter,5052.038377819634,43241.14198021499,5.077389726759479,4542.148736232758,-0.9432984314822783,-0.272959522038352
Retailer,0.0,-0.6517547773858393,0.6807079019269772,Summer,4236.538600890353,47547.688806985665,5.2078648031372285,5958.861916370111,-0.5684705960977247,-0.1526556228848413
Retailer,1.0,0.14327494018413467,0.7397985406682058,Winter,4497.731946562388,66016.36149906853,4.219865501010368,6698.650073995395,-1.0387533034070593,0.38604420964957353
Retailer,2.0,0.9159088350671531,1.1144266786585322,Autumn,5611.81205968966,52937.28914305633,5.47027642097714,6364.094521883535,0.4902473211097686,-0.40679839643512133
Retailer,1.0,0.13667429820155858,0.03937065980507511,Spring,8010.560175267017,63164.55309521558,5.924238210947781,6027.175977768922,0.42210532604610607,-0.5578057406510829
Retailer,2.0,0.45441993173195916,-0.5681853556526212,Autumn,3149.912529474473,70646.21073595014,5.487832141119755,5247.080547183543,0.1262187960900331,0.07224044565304617
Distributor,0.0,-0.9805332968474961,-2.362232907380668,Spring,5179.354816385219,40742.477537439,4.430187998282146,5705.741425942243,1.0769019023489803,0.4335817447704978
Retailer,0.0,1.7774341783659149,-0.3817581310776167,Summer,4771.214838447318,56960.289412308186,3.757020234772901,5815.8228377933965,-0.5806723550819065,1.974030383402601
Retailer,0.0,1.3684752200622303,0.33276709260623744,Autumn,5763.810894698801,70576.57863356172,5.169209887186583,5482.234670499167,0.23873190035244055,-1.0779657168314398
Retailer,1.0,0.5086924305637186,0.6027978433868476,Summer,784.3437141067461,49371.74676199851,2.978948427026583,5886.817589137827,1.7229809779681353,-0.1731837194792904
Retailer,1.0,-0.7021397207367573,-1.078178516041843,Autumn,5866.55288882121,60529.747174702155,6.285438933245167,2876.864459485897,-1.5796200643290108,-0.9535866870317079
Retailer,2.0,-0.0882821669570102,1.0751643403930522,Autumn,3177.6563696733883,40329.19508698961,5.6005056419103125,6049.32859161165,0.7083989475736037,0.5095944286475744
Retailer,0.0,0.4992434788138137,0.051995864142670344,Autumn,2728.872734296932,38620.584621553644,2.544737410511391,5741.008810516619,0.9068117083098344,0.28977146913584273
Retailer,2.0,0.9767310832248559,0.47120102502255573,Summer,4497.5245338255045,48319.51544803832,6.812098794974986,5096.78686940443,-0.45874341223705906,0.5275555256530213
Retailer,0.0,-0.0037164361854409964,-0.00943380400540904,Summer,4497.093539229971,51519.940550643456,4.369876729907277,4409.7368986396805,0.3049828734194548,-1.3015647330423799
Retailer,0.0,0.01703707323240133,-0.9235172384530604,Summer,6658.452155234261,62740.104570731055,5.173488918408834,5161.884211697705,0.2962263908747513,-0.3949343386098633
Retailer,0.0,-0.16635120382009422,-1.5670967224352432,Autumn,2488.8037162139667,73278.74316266217,7.071581164244038,5069.4311203018415,-0.6631154093031881,0.007410797171733198
Distributor,0.0,0.6164235647075923,-0.41881133985773916,Summer,4735.80975655561,46169.64518603011,3.5887272377762534,5198.697038247499,0.807748160617709,-1.234202627603496
Distributor,1.0,-0.9642795678428094,-0.4892097382631069,Autumn,4953.197293395082,53899.11287917588,4.538413407324717,4905.073271646823,-1.0647456791792334,0.41498090348121724
Distributor,1.0,1.344413923260308,-0.3625566018828619,Summer,7395.15557083645,54997.1204335479,4.559044052311524,6097.864687116087,0.0898958099780246,-0.34559778971699934
Retailer,1.0,-0.47357555203165635,0.7305679201117128,Spring,4900.4396212795855,78354.41169174292,3.878464204530424,7810.275642769231,1.1914556908734977,0.9622795708979106
