Marital Status,Age,Brand Royalty,Monthly Income,Subscription score,Gender
Married,71,17.68006351482174,4011.0311866222464,28.315566302087195,Male
Married,63,6.806671655211929,3759.4578317199694,-1.7291375031934333,Female
Single,59,72.76679739674188,7180.078540743017,78.41216013520646,Female
Divorced,65,27.79943976035861,3123.835072883309,33.43804248757209,Male
Divorced,28,45.44271966441025,2505.76073691003,48.82261453838806,Female
Married,74,37.28854672204054,4051.492004904418,32.5184920654388,Female
Married,54,20.459761920318243,2361.6770209612073,31.175998469712496,Female
Divorced,58,85.1129805052853,6763.797271021537,91.90532805199288,Female
Divorced,32,53.35387646605979,2762.5859134303587,41.567202401427274,Female
Divorced,56,17.56575550366866,3761.9751318055205,19.26456057137478,Female
Married,27,54.05647127163887,2402.234855252461,44.18314757381717,Male
Single,69,28.499545253036963,4143.887621967184,29.76733073077636,Male
Divorced,73,40.029948338002676,2864.467519607771,49.51493871733204,Male
Married,73,29.04404496401648,4199.699665271664,38.50862605146664,Female
Divorced,30,58.85753193091253,2630.9766146248567,60.89147706333475,Male
Married,57,82.09509882156715,6589.226706809411,87.88870184766706,Female
Divorced,60,21.50076997593878,3333.4915426872135,10.33049474858959,Male
Divorced,62,11.073793124562393,4152.49471390596,23.99697589820373,Male
Married,74,32.67241101259568,3329.8693821782613,44.41377941466197,Female
Married,57,82.78757328807737,6991.174489677479,75.91830626529072,Male
Divorced,57,18.373810008138065,2969.9636161886397,13.09092278652843,Male
Divorced,59,74.8845200438622,5692.049174304383,83.57443764235997,Female
Married,69,22.380883061925587,3548.9382301077926,23.427771026987884,Female
Married,56,15.861006135218673,2795.1096686968444,22.725623664987733,Female
Married,72,28.559717276361823,3612.6458570974783,33.55344208681784,Female
Divorced,62,19.262222862246297,3153.0028513766024,14.381181055809588,Male
Married,60,77.77353462353562,6147.801078800685,95.04885982711615,Male
Single,60,17.879266248061484,2567.4116195085153,38.62523564249865,Female
Divorced,26,54.46837593095213,1905.9696275682954,49.581272766108185,Female
Married,53,78.34730283666242,6707.253843903543,79.8564767374945,Female
Single,70,33.07179568987039,3779.029579023249,43.53147040192391,Male
Single,29,57.38583524554368,3097.871202315569,65.82201851089776,Female
Married,61,82.01842328928944,6088.279561473502,80.24009738736537,Male
Single,26,49.09622978368081,2754.8238195327235,53.38259005206255,Female
Single,73,28.59366823214325,3628.033345655439,40.349471968736765,Male
Married,37,49.514400844925525,3035.4352287185557,50.462661807020574,Female
Married,54,83.39342775570383,6679.870020908223,93.24336327943806,Female
Married,72,30.92718184272146,4519.892256971045,27.332699896512853,Male
Married,29,54.163666427827124,3007.5920405050674,37.997567747572845,Male
Married,30,58.730448870805205,2244.4225685503698,48.62205042895688,Male
Divorced,59,74.81783086213333,5736.744434889566,78.31932947134761,Male
Single,59,14.895122203362817,3075.4119409936393,9.054786120103731,Male
Single,73,34.78544947436472,3933.375532488972,40.9540533965991,Male
Divorced,25,53.36302044518813,2929.277267892537,44.46030229023913,Female
Married,54,14.539907937344132,2662.099354220364,16.58561342292513,Female
Single,59,73.49647998979204,5456.226061699661,75.20950960422067,Male
Married,73,38.94820456516979,4151.258957093228,34.448831688200535,Female
Divorced,61,80.34709961088244,5384.475723889851,74.11665565139755,Male
Married,69,31.86721098884457,2966.9921380621518,47.02384720636673,Female
Married,61,12.431443443156766,2319.6595223057398,18.771441393175703,Male
Married,62,14.132273157660684,3605.6958744654844,7.0372769842789955,Female
Married,57,11.592631000907254,2836.967936113594,15.34878790159712,Male
Single,62,13.3708454792611,2945.2119162213444,9.629804297235678,Male
Divorced,58,76.52573735233608,7752.638468339712,97.13510788583184,Male
Married,58,89.60910559737707,7168.988804086537,109.12640429900362,Female
Single,74,24.107231346349494,3317.2821178484965,21.3914195218912,Female
Married,76,31.45289117413178,4834.652481153158,23.1807658966605,Female
Divorced,62,87.69115571977744,5314.681141264597,98.72978101706255,Female
Single,69,22.14432619018619,3224.842503152073,28.265480934581426,Male
Married,57,93.26699928649107,5505.511587532705,88.52790085002565,Male
Married,38,57.57256975444753,2598.754605069489,72.03600431285777,Male
Single,57,89.80884941321145,6615.380183313727,98.6700032260648,Female
Single,71,25.77160004377314,3954.114460628278,34.79426116171004,Female
Married,63,83.55976636571964,6897.4248317325,81.968543889164,Male
Single,28,62.590002012802046,2251.2763872979585,51.548069644840254,Female
Married,32,56.17978000953565,2543.5305538145653,45.88919658108485,Female
Married,32,71.56001717845953,3284.183884574713,95.80389767158768,Female
Single,63,19.088198874326267,3168.279787541301,13.178535282641233,Male
Divorced,72,26.306715835549213,2317.2006048949215,20.303451998105867,Female
Single,29,51.63964861277638,2500.910419893051,43.31024658158934,Male
Single,28,63.85045586219374,2993.869926602053,73.35854783054498,Female
Single,57,100.0,6416.063184296678,108.70847386084725,Female
Divorced,73,36.15957119878912,2992.4794334614703,30.159461187774838,Female
Married,72,28.45058204645641,4482.918002933848,29.098861022269606,Female
Married,58,10.36935146157127,3020.457539732317,17.11242943817612,Male
Divorced,62,24.358735903752574,3053.599749067334,20.49217349153877,Female
Single,28,72.21602057155403,3154.6108660720297,66.47069474114588,Male
Married,60,82.42960823591505,7170.492944207689,75.73703320293365,Female
Married,31,52.56009169992924,3319.748970691541,46.95604133619788,Male
Divorced,28,45.7322664241721,2323.6090330807515,43.806237495681344,Female
Divorced,69,25.668121388071746,3561.721396612922,34.78440389396527,Female
Single,69,29.980633444102338,4966.555833026382,11.988844920156104,Female
Single,67,19.186160754820683,3627.552770205432,26.523605132584983,Female
Divorced,29,51.863718585360516,2987.422713937404,71.98692076302103,Female
Divorced,56,83.02386566163996,6170.838697924983,92.66759071127404,Male
Single,71,26.462596547553055,4082.1899351188654,37.80786901456467,Male
Married,30,54.473635235153864,3030.5699727524457,63.21697824597834,Male
Divorced,70,18.34571542260953,2596.5748222673496,19.842794079029243,Male
Divorced,32,58.70689806085858,2459.1350051250934,59.03235301091732,Female
Single,69,25.082822663285675,3851.84943355138,29.435787067559694,Female
Single,29,68.25008097480618,2698.1071458877973,62.908696038972856,Male
Married,63,18.54700478386539,2570.3380895778287,22.328479529373126,Female
Single,57,28.234875598664864,2637.353845478703,21.55583870973662,Female
Single,56,76.62045285817862,6066.20995475054,60.086609580321046,Male
Divorced,70,37.42602724922477,3458.015382632677,38.55572613691793,Female
Divorced,20,64.65630526123546,2911.1165401171547,56.830342537778805,Male
Married,33,58.11861001345176,1622.8871146106158,61.298879723371016,Male
Single,61,9.794085816736498,3061.4859907593286,-16.998655089101874,Female
Divorced,75,26.291313223575358,3894.059983330522,29.349454681353908,Male
Married,59,70.12789394062007,6906.434188194122,69.11702595475401,Female
Single,62,15.640102171427003,2916.5245615945273,5.485505245401461,Male
Single,27,47.681524103545826,3032.7323736391368,32.322033698528614,Female
Divorced,70,25.654799222960108,3348.481272096213,20.61121966898519,Female
Single,70,35.201467128341044,3367.5724118500852,27.690365945579963,Female
Divorced,72,32.976602326830196,3272.2918695047492,30.075664881245633,Female
Divorced,60,20.90530565831945,2116.5235607849972,17.748395083768855,Male
Divorced,64,12.266298347625934,1387.9315227770294,9.071904564456702,Female
Single,61,20.593767323047622,3212.7772726861663,25.16058821286462,Female
Divorced,57,22.49047202836671,2847.119605603907,20.54867714779221,Male
Divorced,54,85.15341237657377,7514.5175349604515,84.81319751603134,Male
Married,24,50.76867003365541,2197.8168218469045,44.631256524176415,Male
Divorced,55,19.049550502820274,2280.240708988208,19.69629748969855,Male
Single,72,34.4526516363715,4261.462179705601,36.28033653903745,Female
Single,76,29.34992675823105,3880.6059904234576,21.732513298602868,Female
Married,62,3.0719598222453044,3585.867066227606,-4.049606330175686,Male
Married,59,83.1652570978561,5984.009009278304,93.45444628719376,Female
Divorced,59,11.798927498942184,1732.5205366613163,10.93876113250305,Female
Married,54,22.66001553028576,1883.2971907666106,21.850073623500553,Male
Divorced,58,89.58272032309733,6879.614756586323,86.28120985687609,Female
Single,28,49.103788914588705,3476.9794421430997,38.341407485103794,Female
Single,59,91.33662435411341,6140.757077679211,86.48061363234824,Female
Divorced,71,29.81458784275881,3655.589995398279,38.878255137493056,Female
Divorced,29,60.92411437853974,1580.2872077157936,56.609066313469434,Female
Married,55,16.48316544313073,2945.7837078027787,10.204328401423421,Male
Married,76,28.60036138456818,4051.4817038228416,24.425700609241286,Male
Married,57,74.79874573187409,7124.430634735012,65.05427653811705,Male
Divorced,70,35.62749341287553,4562.684032858413,47.38008206280696,Male
Divorced,54,87.88286278840084,5716.5357608888735,86.34059050154048,Male
Single,69,24.603879531894265,3634.8865371545285,2.011416989488886,Male
Divorced,57,94.01038554350067,6771.994360698559,90.02075276745418,Male
Single,31,51.301894410051474,2347.6321275263845,44.54735817932694,Female
Single,56,9.576730959644685,2582.4046818244133,7.46049924037181,Male
Married,60,30.12467440132574,2735.6096061829608,32.65890516354642,Female
Single,27,55.280001032454294,2705.4215706061195,47.883048042971744,Female
Single,72,39.34573038142058,3504.3070660793833,36.38446492905909,Female
Divorced,57,20.398317569890516,2498.9850567719495,12.459138729153853,Male
Divorced,55,30.891220195466182,3348.838590584111,24.304238023200462,Female
Single,71,32.35615033414044,4050.074520985071,41.991372549586075,Female
Single,32,56.410772319237985,2310.1090234589274,49.71790283761615,Male
Single,71,17.936105247838412,3723.4613337473875,23.451238433257508,Male
Divorced,25,58.928599995282056,2184.0458270971076,59.14110813181811,Male
Married,28,57.616073688620375,1428.3570193562964,64.87698389336894,Male
Single,30,52.12136495106715,2052.8980232332688,47.73240931958316,Female
Divorced,58,16.61674917941648,2717.366541733623,16.36683288010298,Male
Single,60,21.006255523902205,2950.514377234269,31.718629581804727,Female
Married,32,57.73674821629764,2333.1743133006134,75.69554044679668,Female
Married,26,50.78799425190152,2690.635447212373,39.41008363546752,Female
Single,32,52.30018251923468,2776.5157549201235,38.74800693537243,Male
Single,28,58.39113944575074,1939.8320943140307,57.49754693735683,Male
Single,69,32.832675929114366,4327.955001521903,45.351904393366596,Male
Single,26,59.201763768622776,2699.8290678323915,52.71022362604279,Male
Married,61,11.457849586392093,2635.2789255525668,20.78858348882558,Male
Married,27,45.92370417948639,3044.1845913893744,45.439709324318535,Male
Married,56,70.23199306474719,6041.088757805364,58.23800219502509,Male
Single,53,24.07023881140102,2694.8219395514525,11.25776344613724,Female
Single,78,18.918633262613042,4939.316266144924,19.41180514143665,Male
Divorced,61,8.243496263314853,3353.917529895945,-7.008117397533663,Female
Married,71,28.523614705759336,4105.731734244764,26.879116300328736,Female
Married,52,80.7495875652345,6903.069033527435,84.29334800132423,Female
Married,33,59.85593174637941,2715.5107922592756,68.25978805026851,Male
Single,55,17.319929181542392,3997.728109859478,24.576933445487462,Male
Married,28,59.59952244738114,3056.296433732792,62.68031555470526,Female
Divorced,59,10.67111876197228,2957.0479915673286,17.92846414328492,Female
Divorced,60,80.78008288910297,6658.668716862245,78.04722966358518,Male
Married,60,71.48346085932745,6788.7612483903595,86.69388152935022,Male
Married,60,81.5095397626578,6549.074494133936,84.1158866677365,Male
Married,27,57.174797818388875,2176.9385156032395,59.5601473584159,Female
Married,25,49.3125863170525,3635.9651911553883,41.633254436005515,Female
Divorced,65,28.888432414810453,3482.5604226809633,41.39182812057818,Female
Single,27,43.34949515906611,2409.4399153151276,39.194706789667855,Male
Married,76,23.61300389587266,3683.769396824735,18.169457617879708,Female
Married,55,79.06794527242036,6450.412641956984,79.02221696085944,Male
Single,59,79.55746392576505,6877.479292664151,80.29161435117294,Male
Single,60,78.37718483972819,6385.131780732785,73.80117513803202,Female
Divorced,54,22.67157677671365,2964.9986894985545,26.665918937336116,Male
Single,35,46.802670521226204,3001.3881660117495,37.194596819709425,Male
Divorced,63,82.26149026458853,6310.427044787791,59.15965574008567,Male
Divorced,59,89.76431452434673,6887.645971559017,92.89458601964462,Male
Married,69,26.053356198444696,2911.0200373596945,42.49199095463787,Female
Married,29,48.69580760715556,2689.833799576613,50.599738986443775,Female
Single,72,30.980733317958503,3994.925615300958,44.33442551861598,Male
Married,61,22.117570241944264,2133.50850607095,11.165384785989097,Female
Divorced,61,20.07569792913344,2793.427061279763,14.613444837289997,Male
Married,30,46.39577937268449,2658.2142172464437,50.987057977961875,Male
Married,73,22.683770210243402,4919.85156367719,21.41165267277771,Male
Divorced,61,17.132495278985473,2853.1877220548436,6.662190089096356,Male
Single,24,57.62087978867301,3909.9826002059995,46.341990034156616,Male
Married,61,95.46432238056099,6842.643567385518,107.44047136952473,Female
Divorced,57,12.946405951092828,3061.6386473584107,9.567508324301054,Male
Married,71,20.273926747509996,3838.7911659476413,13.741870419281042,Male
Married,29,59.783565132174374,2156.215710511674,68.35663084483933,Male
Divorced,57,78.39850163926126,6512.654999973742,68.09617018016526,Male
Divorced,32,58.75114021531006,2321.7586600507325,57.655081654533134,Female
Divorced,28,66.91660460871299,2342.7165184247683,75.10322888360055,Female
Married,63,16.94739869008302,3287.2629162868684,10.86745445364165,Male
Single,61,76.83133309287923,6795.537799414063,63.51337421554311,Female
Married,64,14.05801286050081,2987.293772019302,11.659921918398759,Female
Married,69,28.20296223439403,3318.074347291588,47.35165699720084,Male
Single,70,24.782753760101187,3745.6646464351734,13.369344224219478,Male
Married,74,21.988511003351014,3763.720921340251,33.03208092312841,Female
Single,23,55.10374710861503,2814.3249159038864,57.27692045671453,Female
Single,59,28.51507092922335,3280.4449070184733,19.789073887467552,Male
Married,67,27.77552663918462,4299.319809752151,30.16518350782622,Male
Divorced,55,16.402168758101013,3172.3139147974375,27.663969873556916,Male
Divorced,66,35.77307446048946,3216.9134292340545,41.02474650918112,Female
Single,55,90.02436871926949,6775.744596928197,87.037909141041,Male
Married,71,33.43551115944332,3114.399918655466,43.15809819603879,Male
Single,60,87.20885541490102,6878.425409727341,96.19599933163599,Female
Single,58,94.80653800506481,6095.176942633735,87.23765542825174,Male
Single,60,0.0,2349.6223229408915,4.916296001887935,Female
Divorced,59,80.96537163959403,7342.307894884076,70.9829896682366,Female
Divorced,67,29.224182675182732,3402.3563093381417,29.095419437394916,Male
Divorced,31,47.41204436409169,3347.637394035426,60.49875472589169,Male
Married,73,19.481807162238944,3260.9552487050287,24.38155399448844,Female
Single,57,90.48193043557984,6587.7817095421815,92.0178119954512,Female
Married,58,82.19831233830726,6963.911371546639,86.04632295634018,Male
Divorced,77,10.850354849387962,3237.4677688741795,2.0263688886303406,Male
Single,70,31.105137426018217,3018.4687047347506,33.15728539859996,Female
Divorced,58,97.19231920397097,6963.036208904421,101.90078419202085,Male
Single,59,18.658302920251494,3024.565341595141,18.388704587608903,Female
Married,59,87.43984248601987,6838.8718094853575,93.50544908131364,Male
Divorced,27,45.47971869681574,2974.6494634117666,42.69060880696437,Male
Married,58,88.78815710035582,6316.201363603174,90.66781974814039,Male
Single,58,72.6025402436708,6029.338529718725,85.61305264890386,Female
Divorced,25,55.17924131495626,1250.0,53.992166599476874,Male
Married,68,13.961146033351156,3310.3164147362327,16.964895576564555,Female
Divorced,28,51.94651150169575,2840.1249778813485,65.01934791664921,Male
Married,30,54.19925821967902,3226.603453804138,56.0637599569652,Male
Married,71,34.04709841969326,4445.856909033743,33.671255853671354,Female
Single,53,67.70923306111209,5757.85659368456,64.86826102343089,Male
Married,57,86.99929760887463,6717.687556239689,72.6720031116749,Female
Single,62,19.160601483809593,4107.627328434217,27.053594318407598,Female
Married,58,80.48776580616149,6776.568736433378,90.32626006364117,Female
Divorced,58,90.56371613674428,6748.165690657024,77.9160429852122,Female
Single,33,57.98066094674086,1868.5568223405462,56.93130370106331,Male
Married,29,46.606964633232806,3558.71412214672,43.44991883073178,Male
Single,62,21.32826254480281,3392.904464780304,33.65467899642278,Male
Single,74,24.45429691101677,5025.942914199278,25.42777805650905,Female
Single,70,17.47841716169247,2786.993138338536,31.466964777887135,Female
Single,62,12.625362527339071,3567.2000535414827,16.680164335839642,Female
Single,31,43.54045954163709,2607.080213904694,44.49135467730678,Male
Married,53,69.70720739850323,7212.072057139674,68.97891135882422,Male
Divorced,63,83.15430987319444,5808.120964116605,80.59503417061205,Male
Married,56,88.4207443338722,7115.842913476341,90.0138847849575,Female
Single,28,61.81213041358876,2402.798928990036,55.959554416283886,Male
Divorced,69,29.787767571982705,2724.934087269011,28.496527633928416,Female
Divorced,29,50.68625979205618,1748.0987779658708,44.40808431367124,Female
Married,69,32.85317321228649,3851.8245915615107,36.01220925493656,Male
Single,69,37.0963020069351,3928.7882325506366,35.77462498446425,Male
Divorced,52,92.57932233016291,5581.644959408606,106.16297832547525,Female
Single,69,35.09832250839352,3243.445159606824,36.68407918984772,Female
Divorced,57,92.92115084261583,7394.299671004898,110.31928967330528,Female
Single,37,43.90618209808876,4114.549934429613,49.90125894301706,Male
Divorced,71,19.4804752589148,3853.367297587811,19.26517377953172,Female
Single,30,59.27257317266569,2817.1027720526768,69.95894919851418,Female
Married,60,18.774605051499158,2262.6352589661865,14.658902536985249,Female
Single,58,87.91861823798811,6380.551287886373,100.6414299122006,Male
Married,58,85.23782887791782,6763.637629814523,78.21608536923674,Male
Divorced,30,52.320708617006424,2375.9500849244855,45.08165050688155,Female
Married,68,23.853067632154612,3242.519562896856,21.033561676164744,Male
Single,29,70.06080099801035,2800.632685940001,81.19747471825553,Male
Single,59,15.149833641123074,3127.440843595688,13.34410473127738,Female
Divorced,57,77.4889852356972,6091.603900031246,83.56458585441243,Female
Married,56,88.93838542164687,7269.276546091849,74.68363244361495,Female
Divorced,68,24.8464264819682,3714.193744534952,21.594391555137523,Female
Divorced,58,86.86813929508567,6382.62452923776,75.39974543143848,Male
Divorced,56,81.48083854212686,7324.482438277802,80.33740230527073,Female
Single,72,17.94946684299235,4093.8146743976185,21.979272945969402,Female
Single,70,15.853948018188305,3581.6690854012045,10.839153796841213,Female
Single,34,45.21114961035108,2432.1436569570865,43.69242740646647,Female
Single,72,37.299582113960874,3623.2750706863426,44.15226601969295,Male
Married,70,22.79224663193913,3245.5848758774196,16.59638093199138,Female
Single,67,35.959922133091275,2757.719526791911,40.45949144438614,Female
Single,58,88.62141257167853,6726.23507221928,88.31506210295292,Female
Single,58,34.25258788895791,3595.6268005558186,35.23094238065308,Female
Divorced,67,22.878928248088812,4097.4443233654365,21.791857650981505,Male
Married,65,34.08993184799419,4018.9348128130114,22.054043489749155,Female
Divorced,59,30.885293859009565,3385.7469459855774,18.635312788387104,Male
Single,26,61.206079826319325,2647.251628919816,48.11233721333147,Male
Married,69,25.533248171199872,2865.967066745007,13.685195944598282,Female
Married,64,18.501591722608914,2033.682894516266,22.274134208109267,Male
Married,58,86.74619877860297,5842.961244253607,97.89798846415835,Female
Divorced,72,11.608630829488163,3213.201332144419,6.064378330438555,Male
Single,56,21.187680993237258,3403.568298100814,36.64762165666134,Female
Married,56,78.03502860888979,5916.819219954714,80.44493104876477,Male
Married,58,81.91506517806569,6331.537586442044,71.90923878551123,Female
Single,59,86.98822078944629,8333.333333333334,92.7452726233518,Female
Married,63,28.72038558763554,1891.390898956436,26.642213474927885,Female
Divorced,72,31.73759722558077,3454.527520785384,25.96950679830022,Female
Single,55,88.13600734344472,6852.870782381785,85.49807141440085,Male
Married,26,50.9789247798124,1959.661821005885,55.70485453029256,Male
Married,65,23.98587762393965,2211.9533180935878,23.56189360752774,Male
Divorced,53,84.85638220936264,6628.610307664425,89.19971105882671,Female
Divorced,59,13.47905730442249,2069.538209573151,17.317434549144522,Male
Divorced,29,63.081010378136064,3593.357466912724,46.2377636119344,Male
Married,53,21.411484069994344,3198.6363024820685,34.11407975273298,Female
Married,27,62.367643414107526,2478.415088275193,44.505801019899494,Female
Married,66,33.29189118313214,3409.4947598075205,29.0527992794259,Female
Married,60,14.507224965249641,3915.710666586433,8.463405898539676,Female
Married,56,84.69177054848555,7307.643734673376,86.62288103889021,Female
Single,58,87.58629702000812,5726.730769486679,80.96418409002179,Male
Married,66,18.838021582282117,3778.1978372637386,20.65179476010521,Female
Divorced,58,85.95948910041088,7239.266999791261,92.54478365026026,Male
Married,58,89.12289193016632,5998.045542256791,80.37746763859431,Male
Married,70,36.725032167449015,4329.140842160948,31.621123601243248,Male
Married,74,38.621621986134976,4211.161381661101,50.96246448441634,Female
Single,56,80.99502582758747,7109.157939443396,81.89672373618117,Female
Single,70,37.63565811658799,4909.486967099541,35.48204974644096,Female
Single,31,68.13785837889648,4159.19047028043,67.1483504794129,Female
Single,76,24.614482743765592,3168.0446075851814,29.607035808461145,Male
Divorced,54,80.84746827289912,6608.597623607163,79.66635914440498,Female
Married,68,24.24891939149707,4007.6717861794446,11.40557506996088,Male
Divorced,71,32.85943445276329,4139.075574467641,41.732393611388254,Female
Divorced,57,17.232054886731262,2725.0101216169296,18.492662645124827,Female
Divorced,61,20.155220654159628,3006.429203800564,11.375218776300102,Female
Divorced,26,57.9703206338017,2118.628656066964,58.56107439811179,Male
Divorced,59,8.873923512346067,2958.6433077003217,9.990124791497578,Female
Married,57,76.41729578745898,5822.233353941655,62.436695865464834,Female
Divorced,60,86.65036877764011,6799.33394654743,81.13295051918914,Female
Divorced,61,15.396366674476937,3140.1875810856723,5.603039702267186,Female
Divorced,67,29.142491987396347,3949.6436004545003,17.249695081267916,Female
Single,57,83.05401908360362,6215.274411156086,84.78338029874226,Male
Married,26,53.62866020047142,2282.6419932813305,67.00265707586794,Male
Single,70,29.8574898603854,3094.368742855875,35.98391959192697,Female
Divorced,57,82.990895311783,5713.704944021538,73.88401698330796,Male
Divorced,29,60.52959441625313,1702.3407611104822,47.4741252033666,Male
Single,25,49.24589985934578,2656.3644462649495,47.89446303774566,Female
Married,28,63.538025618504925,1965.918712729912,47.297580384621426,Female
Married,64,34.262957785911034,4065.1461673694084,31.784162548406243,Female
Married,74,18.03069459276292,3464.5557078341167,19.18429594321379,Female
Divorced,59,7.937088312602555,2976.6928195433775,26.830865548286138,Male
Single,31,53.11531434962862,2213.5055334918643,60.278457277412194,Male
Divorced,32,46.863753508913895,2571.931719551237,52.30624955946428,Female
Married,60,12.861912277353959,3056.0449402036834,6.659875962359349,Female
Married,62,85.60544926038561,6847.611472253146,85.07317841346459,Female
Married,71,21.946451281291978,3625.915119245732,32.71148771839103,Male
Divorced,30,68.46755685595062,2763.4201084669335,74.75959695144547,Female
Divorced,74,13.633769979258666,5016.4689982633,17.708726127563303,Male
Married,69,25.947077287445985,3964.574219643624,31.72634099369712,Male
Divorced,28,65.1059582680048,2506.1301573827745,58.9305805312033,Male
Divorced,27,64.55068839556394,1887.4942018133506,65.74358281766757,Male
Divorced,26,63.69149133441642,2438.3198860643733,64.92225799776996,Female
Married,52,91.25947621618191,6475.2637616876345,92.36049077504866,Female
Divorced,54,79.98108374956918,6546.531395786596,89.72025796905346,Male
Single,73,30.43663260819065,3316.6127165352455,28.06796680208492,Female
Single,70,36.295678715924964,3451.239427228362,51.09024729148607,Male
Divorced,58,80.86576751741615,6314.009192909244,88.23278134846414,Male
Divorced,61,32.849457963310705,2201.7843958267486,26.46401594758929,Female
Divorced,74,43.74881851975158,3552.1479479566333,43.024698776406,Male
Married,56,4.754887473913698,2603.7738949669406,3.51503996725547,Female
Divorced,58,81.89115467932217,6084.107193343788,79.84872202741369,Male
Single,57,77.19644480974915,7200.328542171968,64.23471073594663,Male
Married,28,52.78694344630178,2638.933649861401,46.625775869978526,Female
Divorced,62,15.681331557815625,2430.829058908316,21.671297410349517,Male
Single,57,19.3480699880867,2898.120115718051,34.703728864413236,Female
Married,26,47.5476780190263,2493.7455014634165,34.71357467160221,Female
Divorced,52,83.3397874866619,6335.316502882554,84.59125489797053,Male
Divorced,23,49.22452922568098,3107.8752281262614,54.076461641255705,Female
Single,64,89.28563080649118,7255.372927041582,107.109769732497,Female
Married,62,17.136862891911818,3311.8307410971743,7.195683437931397,Female
Married,59,7.740877644447288,2969.1273468602585,10.763015507073131,Female
Single,64,21.70314527076051,4376.9153861639015,23.293562151532132,Male
Married,59,26.430311863814424,2437.889748321742,18.832220750442886,Male
Single,57,75.70430109212008,5036.8698857316,61.68655050113017,Male
Married,24,58.44794638097117,2479.3209903372594,38.37910183467054,Female
Divorced,60,18.553302797061242,2854.7479738562747,26.5182658316073,Female
Divorced,63,29.339487452451856,2412.829137601954,24.845275305200484,Male
Married,76,23.775302308988103,3193.729327986191,42.16801196064015,Female
Single,62,75.17601688529895,6760.343985030779,72.224652206369,Female
Married,69,37.237914978807176,3758.948262185285,16.651825062389833,Male
Single,69,32.830976341684256,3668.697102202589,48.58186075280169,Female
Married,64,22.28597832311437,2789.431814178746,37.052766813829734,Male
Married,54,83.39085821631588,6560.957657231362,84.52821831451503,Male
Divorced,63,18.237817248947067,2584.3776106085743,8.983696302380022,Female
Single,58,17.882083305224484,1968.8045181058542,15.591946016659742,Male
Divorced,69,35.724371735515405,4347.734418578233,54.152537366852414,Male
Divorced,56,88.85899192999915,6418.183835177884,99.48693438542392,Female
Single,66,9.551491000078414,3075.179326251487,10.0518897345638,Female
Married,63,18.96856838692868,2565.319979745257,42.16406674127042,Female
Divorced,62,20.213807193811512,2055.8219600429875,11.201135937098536,Female
Single,73,32.63358315005464,3372.687287336172,20.50170358346795,Male
Married,64,17.702124016605538,2846.562061373253,18.565738609857114,Male
Married,59,75.34050497876056,5866.432889802761,60.6807846894621,Female
Single,29,60.813966761232926,2148.7013884676862,62.52257528928293,Male
Divorced,28,58.86592453981203,2746.7566685813076,50.674822519811435,Female
Divorced,62,79.07602322350778,5788.604912234032,70.40834603445461,Male
Single,62,8.888951546406766,2481.543085128056,12.674659338321359,Male
Single,64,23.63506900000752,4214.699654302549,36.51084560702277,Female
Divorced,27,54.4780726866844,2932.4337771327987,48.1272853005799,Male
Divorced,21,57.66232663330776,2426.8605289976063,55.686692754106375,Male
Married,62,79.99596372988327,7076.987558826545,96.44425268783826,Male
Single,76,25.035909884435014,2895.3775805492896,15.292123118197686,Male
Married,57,17.74329513497716,2038.9615708799183,16.574295311667324,Female
Married,31,46.557905371056705,2097.4828734757284,49.65163127963652,Female
Divorced,58,77.40188510833642,5975.884212656192,83.96809232399696,Male
Married,63,75.56709389605666,6336.196116079032,77.6040155022237,Female
Married,33,45.87334435534164,2707.8877813817503,38.281419729934804,Female
Single,60,15.077832613559742,2415.6688317834632,6.201525646047948,Male
Married,71,32.7762768620565,3478.0862340977924,16.620387769947744,Male
Married,55,15.499627191540256,2831.4159272440947,14.75692957140508,Female
Divorced,28,51.02156077592636,2162.5361563073475,52.08413037959825,Male
Single,57,22.66154390217897,2630.972866892302,31.941078142251182,Female
Divorced,58,82.94157568623976,7211.592146442028,91.4710685881199,Female
Divorced,67,39.30374269921507,4109.752207216206,41.67424134996053,Female
Divorced,68,18.310833975756402,3945.2859445259987,17.153370685082074,Male
Single,56,16.685162803242733,2179.090696629566,16.35370571350985,Female
Single,56,79.39858022763966,6113.936711556714,77.53741141427413,Female
Single,60,17.57373048179283,3001.4508613334783,22.223748614457612,Female
Married,59,11.92514003939661,2616.5834569534845,1.5809320547653538,Female
Divorced,77,25.661985122527895,3362.5240231909283,37.24359203713566,Male
Married,73,20.60251409157363,2979.2557180333874,21.36336158791882,Male
Divorced,69,27.312585203460273,2485.3958619392,22.93694416775194,Female
Single,30,52.967308395387434,3689.0617116184717,52.46111555295753,Female
Single,58,17.546480554854554,3874.333862868179,29.010812370009788,Male
Divorced,56,83.35981069937937,4972.558398826682,88.60302660118201,Male
Single,21,49.55351693846211,2626.533783955489,45.74959439022564,Male
Married,74,42.27101714273765,2832.180089131202,39.023616510742144,Female
Married,29,68.89897386688203,2657.9911734786665,67.38790623685004,Female
Married,59,81.77461566815677,6103.8572943911395,88.7383839951597,Female
Married,70,19.867786695665217,3274.174086784779,36.03270967129103,Female
Married,68,28.731194971606314,2926.8565818576776,19.795801536222974,Female
Married,71,38.23872048344152,3356.5308342894823,40.1816221198287,Male
