Children age,Happiness level,Annual Income,Marital Status,Gender,Satisfaction
12,18.746523521954227,57075.886002054904,Married,Male,16.717898311887552
6,87.33762357734042,80602.4152636259,Divorced,Female,89.60163920855511
13,21.51398093109355,30145.700494259396,Married,Female,12.06603814261026
12,9.741150737912866,30962.783849958378,Married,Male,13.358421329128866
12,2.9732925424918637,28652.3806861424,Single,Male,12.357734922027198
6,89.17755593272965,92488.18604411383,Divorced,Female,83.95409111693718
7,30.13210570899564,68009.44347884246,Single,Male,18.27011227502124
6,80.064684797935,89586.03860890289,Single,Male,86.76112589805302
14,14.117414002646491,28208.579219078063,Divorced,Female,18.682320354363846
7,94.25557881720749,83413.6479106509,Divorced,Male,87.48913840396848
13,27.288562337255286,27231.584327409186,Divorced,Female,11.9739882993971
6,79.08567972543133,83487.290804989,Divorced,Male,80.23397343239824
12,18.103183980666365,24133.12069581305,Single,Female,30.454073047881696
13,32.11244512854114,27733.815502677913,Married,Male,18.056696156308256
7,62.64209521394426,91150.50866124293,Single,Female,74.21842597860167
6,64.55676533337088,73849.32410798603,Married,Male,72.22655068853233
13,23.37071422178851,28038.379086310473,Single,Male,19.113650472450004
11,8.818033699793883,51347.640241351415,Married,Male,7.387460878165193
6,90.04726681924856,86808.37846781703,Married,Female,72.13744699478322
6,81.09107194140618,81314.842982331,Divorced,Male,85.86429711324985
12,26.305486310675462,31883.28779934355,Divorced,Female,21.40470131526081
11,7.278839272347678,62776.42244721782,Single,Female,18.01534128085226
6,25.460441959104863,63684.2736825802,Married,Male,20.06511859682162
12,21.92324922624739,38831.85998301693,Divorced,Female,20.198391825781655
7,83.5012198494098,81978.5468869714,Single,Male,87.41064604423042
13,26.408499546204027,30763.53542735796,Single,Female,13.403540870495739
11,6.062638308417749,57497.519097410026,Single,Male,3.8170631137131465
13,4.955622438466211,27691.30194360191,Divorced,Female,8.803346415732989
11,28.217611699821877,51680.57285230105,Married,Male,21.55879558434369
5,12.48418401450008,66223.4743502885,Divorced,Female,17.35511716765192
6,86.50167645193483,89537.68527374655,Divorced,Female,83.88207853187274
13,24.40940578611643,29899.863562875576,Single,Male,20.244957472833676
12,2.5740194963065486,52012.3231376819,Single,Female,6.8486560114350254
11,14.279019813665258,54636.99817660846,Married,Female,11.709490531546393
13,24.593643040015174,19525.687066121332,Married,Male,18.367191250549382
5,18.182353075339524,55497.48421322631,Single,Male,15.380603830360322
7,19.79328225636535,68056.83447954088,Divorced,Female,22.72859672721868
7,23.78309419491214,60931.7216125675,Married,Male,17.164466563613246
6,78.18197953111734,84525.64189607628,Divorced,Male,79.32150262149925
7,67.82836879310946,87451.38788530037,Divorced,Female,82.8444682027841
12,23.627004215845893,55854.30299570161,Married,Male,17.304097294480492
6,20.337644508163454,67645.44096968994,Divorced,Female,21.624092743112087
12,32.28240434635927,30609.08272704932,Married,Female,24.12502059945286
12,15.216665134997662,55444.51267830439,Divorced,Female,17.669597567567138
6,87.77839287022451,85281.2786933661,Single,Male,82.99170887066757
13,18.897618923660758,48695.425622941,Single,Male,11.73911986812459
13,15.922453863012539,35346.11366132107,Married,Female,11.337752213907478
6,69.74337975047773,87068.34515343358,Single,Male,83.22487613141442
12,31.315143207606965,52750.4872358583,Single,Female,20.405198687999977
11,8.642452895496783,43804.421302754796,Single,Female,22.974623717495625
7,101.32586629200928,83216.9536685471,Divorced,Female,87.91052896872841
12,30.30468310248034,36529.693041600476,Divorced,Female,21.726964471186776
13,8.801211513791664,50327.44176595825,Married,Female,13.764237165453132
7,-2.9840603475639043,56347.3226180679,Married,Male,17.152673538274037
11,7.444681596434542,57747.178912034724,Single,Female,6.461161681368125
6,64.15663882220048,83676.76701666656,Single,Male,81.52727834512761
5,66.45865416483436,81287.94351954767,Divorced,Male,81.90433692446403
6,5.080782754602073,74516.35495762323,Married,Female,5.303845107812769
12,7.735533967521933,52095.04793289323,Single,Male,11.063297028213995
5,24.07892926648734,63518.852537288956,Married,Male,17.460393751478883
6,7.915593444352936,55756.46582593545,Divorced,Male,14.803173559045916
13,21.33442524423023,31210.734038441184,Divorced,Female,33.31454293339505
7,25.093249756038077,60985.77004114593,Single,Female,17.220988556387837
6,76.69341677096023,89520.12229797003,Single,Male,82.17682228239877
12,12.358634867748478,53463.26069031346,Single,Male,5.8311001356680165
12,14.333223491975907,57145.851845797566,Single,Male,7.617013480502223
6,-4.14383854164838,57478.29948894631,Single,Male,6.910472641362041
11,-13.04638568864793,46300.156538216135,Divorced,Male,11.026584930289928
7,15.144326029312138,61364.06593205976,Divorced,Female,14.856058886726018
12,24.19444666543615,47134.82603125523,Single,Male,20.5300278618736
7,94.61911574942432,79578.281113682,Divorced,Female,92.1723728050079
12,6.288850996313371,53866.36022479798,Married,Female,17.13474580428427
6,13.489266743957206,53873.767555557766,Married,Male,9.120231214254218
12,26.97332290453484,49727.9294710207,Divorced,Male,15.642216147663241
12,9.672631523438596,52818.88283320092,Married,Male,12.678631052256655
6,79.41199827205665,87915.72396966007,Divorced,Female,83.75913998404815
6,16.082675981605277,63438.56281835025,Married,Female,10.730567924663639
13,-2.7652879094388965,22096.851556175534,Married,Male,19.8597011833549
6,46.04814973844246,64486.03533656547,Married,Female,29.165385118415784
6,84.51677590374368,91200.61914271949,Married,Female,87.16371993403654
13,17.148735982056316,39975.20499046195,Single,Male,20.875618224542883
13,16.893285401761286,55849.62568096315,Married,Male,17.070371568399963
15,29.082241340119655,29610.489293261868,Divorced,Female,18.789901071604127
13,19.21688751112886,32248.058958209935,Married,Female,17.60069549713804
12,6.4211670874989135,46952.86703427894,Divorced,Male,9.131479358595861
6,70.70401834158338,85277.80184117368,Divorced,Male,76.07882147927698
6,78.16018519072122,85374.37448360323,Single,Male,84.18080507943245
5,90.16819392084348,87891.0627009915,Single,Female,83.90299485676246
13,9.765480531168244,53673.02224280794,Single,Male,5.992430024564058
12,18.107327961895237,56399.99048741583,Single,Female,10.467405326084808
12,17.374052524329507,53439.36367153611,Divorced,Male,9.671663523030197
13,28.645991094838994,36354.01896283256,Married,Female,10.574945069447786
11,20.450752667430795,54501.98311666761,Divorced,Female,18.086379132198083
6,13.147199987511007,66256.89900084915,Single,Male,6.769567831086768
13,25.487433208649826,27198.747239812157,Married,Male,20.674661477108664
12,10.000762180263974,59251.29987579911,Married,Male,14.883340076230354
5,14.166227120957288,59188.07862447061,Divorced,Male,19.4194429603857
11,27.849159408018615,48395.36935656196,Single,Male,14.750698458275679
6,68.49349729154603,81762.82631030743,Single,Male,70.38778682041438
13,24.098561524769032,33629.978125624555,Single,Female,20.35854080739412
12,1.8832348360153022,50591.777618634966,Divorced,Male,9.645583830756635
12,35.547378598899115,31132.278840856394,Divorced,Male,24.10140748731827
12,28.660461323152642,48424.43826718156,Married,Male,16.757321303541666
7,72.23018635017287,85000.79768085675,Married,Female,72.71727753253627
6,29.628208237726554,69056.56963543658,Married,Male,17.24593766802584
7,96.16237174748318,84264.69711785764,Divorced,Female,86.97311161663154
7,17.38325948723446,57003.6917532486,Divorced,Male,5.1003566222473395
11,18.322422242550694,47304.85154260714,Married,Female,13.064381615740416
5,3.506497339702541,64527.877867416035,Single,Female,17.323666665492247
12,32.380949390499936,47884.77014838651,Divorced,Male,21.312852511567833
11,-0.598219785894031,51257.83480496988,Single,Male,15.251124372441097
12,29.692699750321655,30803.428413612917,Married,Female,19.003104486510445
6,96.10609035175267,87491.38658792565,Single,Male,93.78766165971098
13,27.153516233888418,37928.90998324915,Married,Male,16.811781172583316
12,26.29667789887271,34927.43711252959,Single,Female,14.722193764436007
14,0.38092557578937747,28109.444505947136,Divorced,Male,1.8095188699449594
11,-3.957414286666543,54632.24085431284,Married,Female,9.76814950332944
6,74.33339188444852,82929.6965182019,Married,Female,80.74804256429233
7,75.26076707833393,87329.11891674236,Single,Male,83.04687434711853
7,99.57841529171492,85413.13294590566,Married,Female,89.75501093415508
7,84.71391678885296,78958.56416768773,Married,Male,80.2163308877494
5,78.2390813570533,80413.4717631166,Divorced,Male,84.16473391942695
13,-2.553760474838903,28001.881715796775,Single,Male,15.047670663275483
12,19.919373424270013,36712.385829381936,Single,Male,17.414774152282632
6,29.491971556457813,65186.80275715606,Single,Male,20.9101292717261
13,30.818106987738034,23378.05733891752,Single,Male,19.460436287699842
6,84.03820218135667,91620.28553833053,Divorced,Female,82.64174494422933
12,17.941363464505947,60671.28031557519,Married,Male,20.329790630956687
4,77.26599588934873,87077.25929892462,Married,Female,84.69487220181134
11,33.913397994025715,54517.25559402602,Single,Female,14.297118666550396
13,19.069293757609934,26921.220973256608,Divorced,Female,13.076363242058115
7,84.25907912659346,88655.60035313317,Single,Male,92.51810076716336
13,25.658386485320925,29333.267952352733,Married,Male,19.55373116099817
12,8.798621476501221,53044.75916723524,Married,Female,6.631487976196574
7,8.64752864084051,62052.579332765,Married,Female,17.986161329522993
11,11.811786234946336,50728.718828640514,Married,Male,12.46802947972985
11,19.574223692038075,49478.879795436886,Married,Female,16.859095794344306
12,39.74091087491895,31150.892425002225,Divorced,Female,23.15030782611327
13,11.054814108069568,20074.588687265903,Married,Female,19.11659841403955
5,12.159238079900163,68647.35382393995,Single,Male,10.827736045486077
6,23.376581917051105,66015.05951935746,Divorced,Male,20.626225894256415
13,11.188818022003078,30617.312079338102,Married,Female,19.66453992347568
13,37.859931121258285,29666.122101595916,Divorced,Male,27.368935506259085
7,6.599355149571714,59206.028909795554,Single,Male,11.76222298712193
12,16.477080983737938,57458.425318899965,Married,Female,8.06331475540808
6,80.83690861939809,78418.00909728909,Married,Male,84.61697180381553
12,28.42527512960524,36953.44855353942,Married,Female,13.261108118137429
13,29.523291248431896,36886.10476485561,Married,Male,17.231591416077016
12,15.732732916589246,52218.27474506264,Divorced,Male,18.27333334197155
5,93.40413645804227,90815.94457302088,Single,Male,81.61217106084847
13,14.913994668493682,28557.664320143613,Single,Male,20.249954656002743
12,22.23842425089666,33184.133884563766,Single,Male,18.523198995105474
11,6.239723798550486,51034.53437416828,Divorced,Male,10.115436487537686
5,76.19130970037527,85611.46691340912,Married,Female,90.93918473954363
11,8.96556149816439,55360.82857127585,Single,Female,16.18026965375948
13,30.012045095693047,32246.18326653853,Single,Female,22.088853217210264
7,89.54193665324554,83701.88083745305,Married,Female,76.23568893521819
13,-2.4840651540936456,50051.72461244476,Single,Female,16.60581981776909
6,57.23129323869669,89600.77324739794,Single,Male,74.56476084729927
12,13.063670093459296,40888.89998201595,Married,Male,21.74626037374754
12,16.2746546910179,21661.481723462442,Married,Male,20.812493206496605
6,68.42548222285346,78595.40805830853,Divorced,Female,74.54225099291473
5,92.07469967072143,83857.0352262246,Married,Female,88.82044323534755
5,95.7503220202243,74579.5268616679,Divorced,Male,86.27797768411985
7,107.69790100726199,88979.86278134341,Divorced,Female,100.0
6,78.67894161016018,85075.99451249628,Divorced,Male,86.45626773129935
6,87.37333463510782,85378.77970133391,Single,Male,89.743742560349
12,27.271260143825415,55114.709193608745,Single,Male,22.81927790646619
13,33.51968827228891,29167.554130414264,Married,Female,28.085139143285453
6,11.336642024089985,67755.0904566925,Married,Male,16.76186945223347
6,19.322882271006833,65438.459814168404,Divorced,Male,18.647579872280474
6,17.67511986040742,65491.141564734455,Divorced,Female,14.435442665341725
6,-4.004848946951105,64755.09632048833,Single,Male,2.503424123218416
6,14.844183966151851,61000.4065030005,Single,Female,23.940507884852195
7,28.183873588219214,59004.18468820997,Married,Male,21.6117250253606
12,6.803321069404024,53563.68357086098,Divorced,Female,5.1184207434194136
6,16.953452352654153,63758.576845525335,Married,Female,17.93263549669844
11,13.13500857191391,45247.856538750544,Divorced,Male,21.31478133231225
11,11.783505009060445,49032.9224641771,Divorced,Male,13.752251078328932
7,24.60430170227618,63919.9649435715,Divorced,Male,27.980342682903697
13,24.843220329993244,52303.63580291405,Divorced,Male,19.968084500125748
11,27.60316866173211,49754.78456562026,Married,Male,20.066264705592445
6,12.664244655158422,61416.77465663566,Single,Male,13.725297100707095
11,20.313719540077237,55392.69083145696,Divorced,Female,16.963062929233693
11,17.94478467375437,47626.35151735064,Divorced,Female,14.775789249725385
11,34.45587770546622,57385.70946659776,Divorced,Male,17.799508808428598
12,8.057646342745784,49091.547371381894,Single,Male,3.609234318540416
7,75.54463827388739,93686.11052804919,Single,Male,73.69807052347092
13,12.226761469259873,28345.368131898827,Married,Female,16.679424638218705
6,24.461289843542726,63734.91133425112,Single,Male,18.568616457756754
6,100.58934394891861,82801.19077175685,Single,Male,81.66560372360027
6,60.88353809091128,89973.73957316666,Married,Female,67.68988395599095
12,12.540451143979489,54384.23037508833,Single,Female,16.6072905763669
13,23.421286953018296,22330.76310088569,Single,Male,16.218950087099444
13,20.65265435840376,17966.879530898033,Divorced,Male,24.240817041671825
11,23.704316456696766,48090.020179749205,Married,Female,14.720767340955959
12,22.22221311170236,32413.056281999896,Divorced,Female,16.32967635859942
6,6.617411486595629,62595.116371590644,Divorced,Female,6.529051014457089
6,17.944066542298202,56503.641306776575,Single,Female,14.405930224242198
11,5.6586238231199495,53628.538590264274,Married,Male,16.742078256058306
13,16.901456201609264,27956.038523168292,Single,Female,16.233834174830804
5,87.38697451127572,87843.99567806213,Single,Male,85.41293550436137
6,73.734729620911,76929.48465640988,Married,Male,82.32689334134939
6,74.14419494506924,86380.90921256755,Married,Male,77.19928429240102
6,22.195565409540315,64279.46000257067,Single,Male,26.72205583489695
6,90.13499032296515,91295.60154642609,Married,Male,88.97270708478794
11,16.805992131205336,58433.00551167969,Single,Female,13.27674727268628
7,32.19117996055828,62155.3407631661,Married,Female,16.724217291352446
14,23.924727643807888,28575.836561201195,Married,Female,17.27643310305058
11,-12.147634849613258,52820.755812418785,Single,Male,14.984921704344558
11,14.16144490410802,51302.81122339949,Single,Female,7.695778129746635
12,11.215568237511917,51356.11256645099,Divorced,Female,17.67754719857161
12,25.183498731927134,26783.769137141822,Married,Female,17.636427586054154
7,78.51318050729364,88656.70422906615,Divorced,Female,87.51096148958925
13,7.951443972292725,34730.811436668235,Divorced,Female,12.523455256069504
13,12.412089950703336,31205.93291548492,Single,Female,8.866223043349208
7,87.67661533170046,88684.31580768578,Married,Male,79.33622983836185
6,87.82632809979721,77334.83474115527,Married,Female,82.3863800677717
12,19.622201996686982,60513.70655384388,Single,Male,17.077443014584752
6,89.22627158218775,85299.13232015712,Married,Female,88.87805067689209
8,8.870750971173193,66295.64692260757,Divorced,Female,14.27107866659766
6,82.82251663278342,89926.61216591454,Single,Female,84.48399667650422
7,92.04310812041639,80637.69169516605,Single,Male,81.23357242578673
6,90.26316548353431,79644.28919674904,Single,Female,80.13530144389043
6,99.61009189104112,86032.871937961,Divorced,Female,80.81695814742481
13,22.00986187205122,22780.280229068987,Single,Female,27.01837627314275
13,17.267425027777573,28945.562019264864,Divorced,Male,20.267528395152958
6,86.17895639288355,84095.87152303671,Married,Male,91.23700474620361
11,32.62019499496502,54746.57400523993,Single,Female,18.42041139777819
6,19.185208753104703,64484.217494690856,Single,Female,14.443967600344202
13,5.036502524893568,33725.49747244916,Single,Female,10.648311346915825
6,11.052909235693015,57828.08910159659,Divorced,Female,9.420239657338122
12,6.112798689787439,56301.57983665359,Divorced,Male,11.96051190816543
6,30.67252672697719,63292.48161284622,Divorced,Female,21.991061698755487
12,19.62645988793482,47647.87957439401,Married,Male,21.553553112990066
7,19.631867636542747,58400.89859144026,Single,Female,12.536730970559972
12,17.31450757771071,31419.70557091578,Married,Female,13.356808621071522
6,16.082823080388494,55730.20655957386,Divorced,Female,11.942442934364337
6,97.28326351886521,81370.6992638733,Married,Male,89.99724546303132
14,7.264500985253891,25878.10136269506,Single,Female,16.375516458674298
6,90.45258993610466,88014.19748271,Divorced,Male,90.0181832742334
12,10.001157977175133,55823.36362149772,Single,Male,20.97889649914228
6,5.923497775965627,57277.483769403116,Divorced,Female,15.78414939774136
6,7.313971636211688,57020.89747622971,Single,Female,9.616164691760531
7,-1.5211356199599524,60727.32104996016,Married,Female,1.5232591229678931
6,25.06127782690023,54745.22281478537,Divorced,Male,17.721934663537
12,16.521858752895284,27162.689351555455,Divorced,Male,12.407944175128499
11,19.3829835249889,55769.025561568764,Single,Male,12.39966033841577
13,30.39869420417596,33345.53342270527,Married,Female,23.291522595243862
6,86.40657022608657,90693.61586340945,Divorced,Male,78.79190869303135
6,5.618506243504632,67533.55558534879,Divorced,Female,11.835800724747045
6,96.9319748103089,87438.11848662046,Single,Female,89.4338719686531
11,9.256928808756605,54897.35302397549,Single,Male,12.82526301976361
7,13.091064108161447,62834.52874759197,Married,Male,16.02591620302797
6,79.11447844399403,74311.69549031633,Single,Male,79.93770873036675
5,17.75511150564413,61350.64670259044,Single,Female,21.656822795467107
6,67.59464470723532,92114.17436419422,Married,Female,87.36502315952586
12,27.79928199902906,34702.13122618206,Divorced,Female,25.027932329016757
12,18.23352545388429,48170.27553690992,Divorced,Female,19.467896682792592
7,101.3120235789276,83576.57864360191,Divorced,Male,87.12180852638878
7,97.84172441348258,85522.70838856211,Divorced,Female,88.02475584300996
7,9.434088381024324,61691.63047263569,Married,Male,17.95982160062627
12,2.820309981277198,50899.26252933258,Divorced,Female,19.805570608461572
6,27.38470130064713,58038.880176151295,Single,Female,10.877408860831501
7,10.210138898493735,58974.67479415634,Divorced,Female,17.114390674069618
6,81.94856106424336,77166.48736357759,Divorced,Female,83.08719332378917
12,-2.6824903663453785,57080.877811405175,Married,Female,7.758900128020905
6,92.98664136811944,90850.26251530647,Married,Female,91.1269168521464
7,19.886371052943282,63746.7971450472,Married,Male,15.620945888565444
7,25.4046678980565,57857.09991355521,Divorced,Male,18.119726391530598
10,-0.9250051020662369,53826.1950983384,Single,Female,13.641152430841181
6,79.29740330704085,88756.36033029095,Divorced,Male,81.16941615459957
6,96.11453097510329,95259.51473666422,Single,Female,82.83828317336088
6,8.374757888130745,64374.42608934567,Single,Male,18.36574007712217
8,29.20288918180424,61483.92709281279,Divorced,Male,15.766069862511145
7,85.70277650457535,84393.26384706865,Single,Female,83.900569311498
12,-0.16976692735445909,33647.288134501796,Divorced,Female,15.113610017744236
7,11.408527552522692,63944.0001529693,Single,Male,15.227074140061852
7,-4.2821821908202296,59920.44643683897,Single,Female,15.593636329926142
12,24.05966615780972,50827.23598575038,Divorced,Female,22.192799146275057
11,17.063599337578797,50017.458939026204,Divorced,Female,7.764344762334488
11,16.019955724366067,51953.00086741244,Divorced,Male,17.80674049677075
6,68.40903127491882,96554.28136522441,Divorced,Male,79.55272187139312
7,21.08316842087267,61818.18560894723,Single,Male,17.236347142194525
11,21.5052014156746,25436.677683991184,Divorced,Female,25.789078477083955
11,28.355988752150314,64492.26742648707,Single,Male,25.40671581802959
7,91.39816282856393,76838.9914756211,Divorced,Male,79.93857067997797
6,97.71740072374318,87059.04342710054,Single,Female,85.12619463854976
6,8.496936955493096,61964.62312405739,Divorced,Male,11.244746330869944
12,19.722405317428148,45899.56720647953,Divorced,Female,10.705492354623857
6,6.414997009608908,71681.72980474446,Single,Male,6.438240529584988
6,81.89079543652937,83867.47129654858,Divorced,Female,81.36314603115775
7,63.61524157415121,87387.09673266852,Single,Female,68.76962668262425
6,17.364783167832417,62404.856986820174,Single,Male,10.695704403681717
11,14.552130503679194,50220.335134107794,Single,Male,18.385937292919685
12,25.829103443775903,28959.169981475276,Single,Female,23.625765922517296
7,73.19370743222797,87145.11004594062,Married,Male,77.07382722235461
12,11.747515839507873,57012.75822268848,Divorced,Male,20.242987814924426
11,16.42650840006398,53110.23912943565,Single,Female,18.296657812146286
12,11.81999865319312,23096.974978971768,Divorced,Male,27.139698454468224
11,28.073195247073553,63722.41932497245,Married,Female,19.178813955928597
12,3.1778495771798587,54532.580586305296,Divorced,Female,8.718988895255364
13,4.652886896228564,35281.444278197014,Married,Female,18.394279634427498
12,13.100339896938005,32853.80088676741,Divorced,Male,20.531584278579857
6,83.68840159669139,85027.53138040926,Single,Male,76.16183053789086
6,58.033953874745485,57594.05755274761,Married,Female,14.157609259755297
14,19.8449011347994,53218.07899336312,Divorced,Female,11.72712554582884
7,18.4316884440528,62508.04158924649,Single,Female,21.510878331936162
12,41.717087524342425,23319.52131935807,Single,Male,27.1347960931163
7,76.71435269224335,88277.3648170505,Married,Female,83.00952839004728
12,22.812612085273678,41587.72945625614,Single,Female,18.49280460155301
6,99.25674547380179,83537.5256720419,Single,Female,87.50766599371292
5,76.33365484583281,93332.56021594393,Married,Male,88.31692449702308
6,33.61393773300657,58914.80928456131,Single,Male,13.710233808427866
6,74.62604758744261,80371.19221365404,Married,Male,77.18648156171277
7,7.673916231260342,64642.39472003497,Single,Male,9.738001300652769
13,11.574510152195803,48076.234593182075,Single,Female,7.95537121808448
6,81.27286948764181,84000.90776502769,Divorced,Female,72.30502754538199
5,3.283584391277101,60625.87453301534,Married,Female,14.766544959615892
7,84.33719407940313,79286.8820582218,Married,Female,77.50684924063916
13,33.88458003521679,27362.18276674606,Married,Male,19.46880899179446
12,12.205636679460406,49067.024311065274,Divorced,Male,13.374088664285487
7,70.79995437893334,90420.74609537248,Single,Female,81.46062470769596
6,77.26622966419532,82843.65586569016,Married,Male,89.2835430769247
13,24.63755265837983,33429.68944337914,Married,Female,25.133303620147984
13,17.36090358506316,31292.420624965333,Married,Male,21.49458325382996
13,12.561630864684087,29626.289297665724,Married,Female,14.106505195824894
6,90.2146400011989,93894.13631224821,Married,Female,82.77262270112216
13,23.241267289504474,22710.7964168091,Married,Female,15.439123487972012
5,83.48594811274133,80823.18266242849,Married,Female,84.88230491942775
12,23.833795184074702,55525.94103357997,Single,Male,23.20943570865191
12,-3.986589571485247,56709.89698314236,Divorced,Male,19.363362883681454
6,6.82506849368816,62403.542895629536,Married,Male,11.377522088742822
13,-2.4981722958744053,52464.688267832964,Married,Female,1.4647134170190057
6,38.21205861305644,66923.07313269636,Single,Male,22.137318963434943
12,24.021201280496044,28076.354833761117,Married,Female,28.544696866745525
7,90.47652299435516,81058.49193543506,Single,Female,85.32915397050633
7,16.89542855863428,64044.09359042559,Married,Male,22.85458478490591
12,19.044461980179467,49544.21422965562,Married,Female,25.181371969146703
11,38.701089116118645,22098.744986686448,Divorced,Female,29.107433794319576
6,84.89471941444047,91344.31126103312,Married,Male,86.25650884387977
13,10.874483840657653,27074.687979641534,Divorced,Male,20.357368056960816
6,30.377004977886436,61046.665491911765,Divorced,Female,16.119259960752288
7,18.876785959668513,66264.052431127,Divorced,Male,17.84463552739453
5,86.95822367100534,86162.1695675517,Divorced,Female,80.52747608745398
7,67.45175025086458,85065.48771607273,Married,Male,68.41333520404757
7,8.193589813242882,63872.38668700967,Divorced,Male,8.669930957288209
6,8.819605075905425,59363.16638334919,Single,Male,14.650463602758386
12,14.267758159321065,20468.777693028904,Single,Female,22.620964365158976
6,20.195504185695373,58136.65332084547,Married,Male,13.011913041588762
6,40.80188427925506,66079.48318336165,Married,Male,20.8236153027796
6,17.36682732685231,63974.61214534296,Married,Male,12.480422550724597
12,22.82304607498938,34431.17368759944,Divorced,Male,22.701309823137585
6,24.068769040246433,63379.73058394232,Divorced,Male,16.503319799051063
6,93.59184122504605,79102.24778329399,Single,Female,85.71834436236955
12,27.881095746020012,52043.60228759415,Divorced,Male,20.99406065201199
7,84.26455532868965,84883.04781322076,Married,Female,92.19673999713731
13,34.41886029276124,25739.601118875387,Married,Male,18.065862873928445
12,0.3955513994321809,26753.922368619205,Married,Male,8.72867358858474
5,75.2849926726267,81879.50010528268,Single,Female,87.77046112700222
6,17.403864097126313,60674.88264045056,Married,Male,17.39395658232162
13,32.64602146939811,29881.3584590522,Single,Female,24.26801225027181
13,17.687918458306186,30136.548349474182,Single,Male,9.776035080302684
6,94.46437607997552,91295.12750481523,Married,Male,84.63385551372912
7,81.18246674099098,93593.9427099365,Divorced,Female,90.45697480462256
6,34.7794119313203,64628.12027861341,Divorced,Female,16.10560694953392
6,16.66135373451335,63840.48681660985,Single,Female,15.157968802559829
7,15.895965030532684,55004.57054949567,Divorced,Male,15.928920460990227
7,77.10616393488898,86307.07053069194,Married,Male,74.09716595266546
12,31.40406161130539,54073.32952353944,Married,Female,26.938886008911105
11,16.82295119364594,62483.95222304394,Married,Male,15.530331119265526
13,18.81722864915809,29443.034038030273,Divorced,Female,27.361983119506547
7,79.90594221695952,84957.7825223904,Single,Female,86.86273058106721
12,7.21574599248694,50453.550018547525,Married,Male,11.468883026809443
11,41.53533627170643,47889.656533631394,Divorced,Female,29.157529805370245
6,37.67062973786567,68296.71914652352,Single,Female,22.22541774883142
7,10.507630584139637,57224.389422941524,Divorced,Male,16.466670834844415
7,94.42096765043183,80920.87857830818,Single,Male,85.29939634271165
12,22.068788779232502,50664.87093870208,Married,Female,20.02484105115478
6,87.29459125192773,82777.52983922063,Divorced,Female,78.53237037652731
12,5.950945756402689,53071.708367212654,Divorced,Male,11.590758128062774
7,7.684316661341235,55858.10229051484,Married,Male,18.549173471430656
13,18.290855545551132,32482.710144334127,Single,Female,24.23284730905131
14,-1.9693459670649496,36988.72429590912,Divorced,Male,15.99817518788452
11,-1.2278925901592697,46822.438946512426,Married,Male,11.537895847623822
12,-2.0142799249476493,53476.367588398134,Married,Male,3.9129186676377685
12,24.208652989425328,47784.73257255704,Divorced,Male,14.114919209253884
6,15.110032525472057,56913.72798312769,Divorced,Female,12.745126781841556
7,-10.085047806376185,65645.9525512913,Divorced,Female,21.81297202453458
13,-0.5271481547207202,33369.6686285405,Divorced,Male,18.687081706787545
7,20.542171972523345,58356.58580396186,Divorced,Female,12.225356763893565
7,80.64262277225859,91997.92584288829,Divorced,Male,76.2560950778471
13,3.27545776896463,29230.384742383925,Married,Male,17.057430353471688
12,22.441214406861853,54351.083896480355,Single,Male,7.1095940104904045
12,32.14457605766938,32352.16114953041,Divorced,Male,20.093651751758742
13,10.630893089954846,27422.633589491194,Single,Female,15.11334051603746
6,-0.8488227504011903,61879.40071358829,Married,Male,9.516095194926017
7,1.0085553926228812,65435.57126846647,Single,Male,21.22153043519564
6,27.522930037579563,67164.10565928293,Single,Female,36.14436384100667
13,27.19008190063595,34041.35509644016,Divorced,Male,23.51772466274341
13,14.36499602015756,29769.828112974512,Single,Male,15.639482207402231
12,8.949143825702867,51998.52694564933,Single,Female,12.522178275215325
13,12.383038490569177,25084.771214701097,Divorced,Male,21.115689048997886
12,19.55333718344341,54393.03942457978,Single,Female,22.36243905769451
7,68.9899231902819,88397.29179222425,Divorced,Female,74.68632662453882
11,7.767932582683667,53973.34937736026,Divorced,Female,6.960013617801053
12,16.967523606919453,57533.25236398001,Married,Female,20.41645191769151
6,48.62572561373406,65688.35484941186,Divorced,Male,18.332566329240045
12,12.087568029003233,45490.87725813166,Single,Female,14.598756143947348
6,19.133762867338284,56429.93697164167,Single,Male,14.254353899140206
6,9.627031830396277,66791.31522176738,Married,Male,16.598743680894074
6,69.4811742544988,85999.97836711523,Divorced,Female,81.6056120738964
11,8.238676795376723,31875.06113560822,Married,Male,12.783269114279229
14,28.90222331532692,31240.48943085471,Married,Male,24.81555796453371
6,84.22235610881935,83813.71795331154,Single,Female,75.22209085774469
7,69.19826272768726,84785.81562562371,Married,Male,85.90585568642068
13,9.3834050993874,29137.910839697037,Divorced,Male,15.001761224707352
5,86.62038859424501,86330.42420928612,Single,Male,87.20000133759596
13,18.22765820798106,51433.2644788309,Single,Male,17.255182621874518
6,80.24393169123881,81105.41693045277,Single,Female,73.93592598521982
12,38.62451143970624,57805.919043476104,Single,Male,26.423715046460522
7,3.958464157284661,68007.74456440008,Married,Female,17.954147556882646
7,69.39385510890088,86464.18870277972,Divorced,Female,90.28748095823529
6,94.19950043884302,81457.0988282157,Divorced,Male,90.80604044642413
12,20.14591953985752,27466.65082005865,Divorced,Female,16.450040893769952
5,71.1510734158613,84301.63838139258,Divorced,Female,78.62709405891378
