Annual Income,Time spending score,Gender,Children age,Money spending score,Marital Status
34809.75570441081,10.796968059453105,Female,6,21.89123978366552,Married
29925.61719813114,28.89431426201945,Female,7,27.569543894853673,Divorced
37193.4691519793,19.521491464301914,Male,6,26.417825184003615,Married
36881.01284496136,93.92857393762236,Female,12,87.42940841237508,Married
87643.66754053185,67.25893559719238,Female,8,71.63795400352521,Single
40037.83610639682,94.52032605863607,Female,13,94.62506334332505,Divorced
30334.63713570885,104.16842402710031,Male,12,89.98176044804475,Married
61774.659198491514,51.019692400871804,Male,13,49.23098809256009,Single
75127.17993748745,72.2975683155587,Male,12,66.89669722046258,Single
35900.896076558085,89.77117575381152,Male,13,89.37422719937352,Married
49170.88404544909,84.93302827988887,Male,11,76.91671667987842,Married
52700.02955783768,95.2244336068778,Female,12,83.98666824259199,Single
34237.55913886251,-1.1047616268317455,Female,7,0.0,Divorced
60475.44428144496,60.65216556790519,Male,13,49.968995945868876,Single
45201.55051273271,91.1599539317475,Male,10,83.3063847934806,Divorced
65582.27901425671,41.271880369802076,Female,10,44.37264381524463,Divorced
91996.02681664655,65.89949855316436,Female,9,61.35833512005236,Married
31116.111080992938,19.01448489108999,Female,7,11.141385497708477,Single
35214.99218364525,-3.13882097353914,Female,5,2.6706214614890413,Single
33189.0198240926,14.510166031369916,Male,6,11.434933412167638,Single
49475.853456189245,40.579042898945275,Male,13,43.45027528145788,Single
67217.85583105835,73.06219937073287,Male,12,49.493258574246774,Married
39914.01247805955,18.556068471879644,Male,6,21.64650999873723,Divorced
35168.44776761449,89.95422409224756,Female,12,81.68917259409848,Married
76661.66740674019,81.06244270618336,Male,8,69.83920262184601,Single
65587.42347764282,43.42684712354625,Male,12,55.103237529142206,Divorced
38298.46627077174,27.649834762992477,Female,5,25.640919353018713,Single
32597.221784322377,21.85094240317079,Female,8,13.77056313225416,Divorced
31338.203694677897,105.45629569187312,Female,12,82.37814482783219,Single
45176.65646705415,75.96329851254691,Male,12,80.73738919538273,Single
80115.33052659959,50.512398690878626,Female,12,59.50228188243727,Married
65919.61120260574,68.86977650895767,Female,13,56.744790842911215,Single
63148.32066681373,56.6562520873757,Male,13,48.603648878448176,Single
27941.97616631227,8.810527913689757,Male,6,15.54439165128015,Married
40698.556478886516,5.078332971766514,Male,6,9.519522519808824,Divorced
28803.779922181755,6.098874689857709,Female,6,7.472930274957882,Single
37608.00428110574,84.77956171552029,Female,12,81.86430081814993,Single
27066.454763448863,28.73762385041936,Female,6,23.323349662820796,Single
30011.502932674804,21.180576681959522,Female,5,13.724016379867166,Married
58886.196553314534,72.37003833178281,Male,13,64.93830449949667,Married
51462.16526880878,60.02862965189985,Female,12,53.4159770155797,Divorced
31509.738002426508,6.992448857259273,Male,6,2.732913227364172,Single
58984.615034069284,58.945648615197285,Male,11,67.37453174774284,Married
68492.79679842369,39.96151204994042,Female,14,48.43900922559799,Married
85714.8624846854,82.24302006703851,Female,9,75.49782765189484,Single
89178.36126247555,58.80342215719256,Male,8,64.57528111684537,Single
54405.61022567402,58.48582487756792,Female,12,54.86329100799493,Married
67058.19187712198,51.76450383034839,Female,13,51.23310578663558,Single
92205.89379367846,54.87201277496989,Male,8,58.169972382027886,Single
20455.95360300452,96.80402618856859,Male,10,82.71263388967448,Single
34015.4255136299,10.03841492071204,Female,6,10.446530334481963,Divorced
77215.29553812416,62.81413837837056,Female,8,63.11743889452046,Divorced
45223.314882429084,11.000373548785642,Female,7,10.686597366183271,Divorced
64376.466508753925,33.15687774541129,Male,12,46.98719885473127,Single
61662.11304227363,58.54884708140551,Female,13,69.03843126203392,Single
40178.700433661084,72.20596271601548,Male,13,70.26505171050178,Married
68410.94546200955,35.31590786499757,Female,11,44.60607374184806,Divorced
78261.34154452059,47.752751369457386,Male,7,55.762543001385026,Single
47110.17671479681,69.63918866491281,Female,12,83.31755503785794,Divorced
78760.23427511977,48.652596787680956,Female,9,58.024400369092774,Divorced
75902.98658334359,64.21314829685208,Female,10,67.93752477984646,Single
35198.65135551723,89.5407307961699,Male,12,84.4095366856626,Divorced
36275.84035819247,72.27033204391205,Female,11,81.30257318693353,Divorced
65663.31207434814,36.15216487355857,Female,13,45.22656163916292,Married
43662.13849491664,58.616627224136735,Male,10,71.28816441971586,Divorced
37533.55395922086,75.92208580288258,Male,12,79.7362940037102,Married
63664.579030497,69.28793299759582,Male,8,62.08545547247494,Married
37277.5156299801,14.855469351751331,Female,6,21.960881682102897,Married
38817.33967792072,-2.3639205170310627,Male,7,2.062455261242725,Single
51473.94345336815,56.93195780711166,Male,13,56.62093024554466,Single
35999.25260543897,16.30437118282827,Male,7,22.398199232635427,Divorced
71209.91402396435,37.87810787195708,Female,13,49.69381222461716,Single
27972.291887392224,64.69582907978359,Male,12,80.03846154852894,Single
58430.30680042759,37.49376373469482,Female,13,45.25005486158127,Married
26077.587820539797,16.417915309859673,Female,6,11.757913389693051,Single
91249.1729806285,63.89732775618284,Female,9,66.70051815451167,Single
42620.31638902311,17.076847810104006,Male,7,17.26746575191602,Married
93648.06397234864,63.79474339204314,Male,8,63.54651569675046,Divorced
53021.527207461164,111.97551601628531,Female,13,92.5546551731203,Married
62406.85168115537,48.85914731243767,Male,12,54.26309983175525,Single
39502.937910101056,13.026688419974159,Female,6,16.89426123725829,Married
50158.779394724574,82.78081785317113,Female,11,82.36615097036153,Divorced
63705.42138232263,47.09289625620078,Female,12,53.448940405138515,Divorced
52720.580242934724,96.99596590488322,Male,13,92.22968597890834,Single
49925.7973996364,78.7604732085683,Female,12,74.27490486103389,Divorced
30294.868555559966,-0.17140423164539254,Female,7,7.398649257220669,Single
27818.144477230395,31.0220039623276,Female,6,15.186600693075697,Divorced
34149.664958052315,19.528858710666825,Female,6,14.519254742599898,Married
83958.07614505615,45.502087517797015,Female,7,61.016515551247224,Married
29784.886485645555,12.309030853298825,Female,6,11.832637501708248,Married
51892.84850930076,5.135390746701328,Female,7,18.178821056448143,Single
36768.49383342072,32.32413635828228,Female,5,17.971305184949102,Single
40734.191721350355,22.180869877212437,Female,7,17.224898885236314,Married
40093.03478223075,20.193369317565512,Male,7,17.62674926805414,Divorced
80457.05395278128,45.51386195915742,Male,13,40.27682244992677,Single
68016.39856883624,76.64795091540533,Female,8,73.37944007201875,Divorced
90338.07575383187,54.77665561445731,Male,8,60.297235393627794,Married
73109.89296765055,45.56013320946618,Female,13,53.75405277076103,Single
78021.32746409491,41.43699733415383,Male,13,57.196339379425076,Single
41040.61053152582,1.39681705468527,Female,6,15.395234962872543,Single
63517.68830150357,48.736584750748,Female,12,51.91366374210081,Married
88284.30537356534,81.16458775940372,Female,9,68.54729779791116,Divorced
66123.90263455837,53.82836460236342,Female,13,49.9206528975138,Single
60209.192172552604,35.458781561664495,Female,11,45.42421804190566,Divorced
41058.92786732572,96.15709885517307,Female,13,90.0046189336085,Married
34137.93663967019,82.63907681666846,Male,12,78.64356056249636,Single
42127.77431375137,100.65007493999397,Female,11,86.66826407187563,Married
28930.343735060444,36.371545096000254,Male,6,8.891743169832331,Divorced
30982.266333187188,82.20169915980023,Female,12,89.92121629328318,Married
55789.08080768313,67.98398299588946,Female,13,56.83529010429109,Divorced
52509.2975364976,81.11808757297783,Male,12,84.64819224527457,Single
55659.389661386005,91.9457282762387,Female,11,89.7034312937908,Single
70726.7398960323,49.81368532177714,Female,13,56.5076512740671,Married
44036.763813993355,99.03527646792352,Male,13,96.46644184295235,Married
93044.4837090199,61.66628291601566,Female,8,68.48191369885757,Single
41978.25463592687,82.20298947206415,Male,13,78.33916517627792,Married
67743.30894687338,47.72492601622457,Female,13,55.0320205673451,Divorced
31268.992172954546,21.207516676608112,Male,6,22.463992105800134,Single
36258.061499185256,8.924349786349127,Male,7,19.82572902264019,Married
61875.051967805,74.0380124401663,Male,12,68.09228051003095,Single
63098.8608136466,56.45682040848239,Male,13,57.53916715124685,Single
35686.59224261269,7.717695246596656,Female,6,12.339441023634556,Single
34674.88890044944,23.377758193818178,Female,7,20.160371926451013,Married
82601.6147802704,73.9929886126673,Female,9,61.844778632840686,Single
62727.75957388825,52.628040442011596,Female,12,62.85497262895235,Divorced
43547.41509837849,66.24154883785087,Male,12,80.29652511510803,Divorced
74886.76389730659,61.147645264958754,Female,11,48.03137914580015,Single
43220.46869503756,85.03566479643061,Male,11,82.0497516956898,Divorced
63980.06374876672,35.631730070168686,Male,13,45.749797464472564,Married
42674.24782567765,71.76263554074407,Female,11,76.72916379718257,Divorced
64164.5056489248,70.56748637822879,Female,13,59.60330472218204,Divorced
80139.21756166614,72.63140684826138,Female,9,68.5084646578049,Divorced
53539.90379605943,65.87946967230933,Female,12,50.74598887976303,Married
34856.65958052413,1.4192364458303395,Male,6,6.4133741678497245,Single
62816.602735568886,57.87232573486298,Male,12,55.569098387373025,Married
38274.16132418629,68.60656619299299,Female,11,79.80116017273525,Single
52710.11100184337,78.56341361233218,Male,11,81.83935445617075,Married
63583.15577213927,40.54127162184351,Male,11,48.9322069650954,Single
62621.18267843082,68.09471705014148,Male,13,57.416565138989924,Single
78534.11896067024,55.93904148516187,Male,10,69.26457931761522,Divorced
83987.22416147744,62.42590437940079,Female,9,64.40270912954145,Married
86273.08083388906,59.660521855744236,Female,8,58.781540178940006,Single
46600.83311019069,28.38406651562915,Female,6,23.00310144051921,Single
58130.41182394884,54.55735402163858,Female,13,58.24933080220998,Single
64898.35067118915,66.76419629848303,Male,12,61.6577664229216,Married
45015.173515748065,81.70968890300497,Female,12,81.23880361969701,Single
37307.32099742598,23.598597542380503,Male,6,19.552782262637443,Married
61541.242003301675,54.089390821790495,Male,14,51.022385697852165,Divorced
38244.550654958635,82.20407248771413,Male,11,82.39936799720742,Married
79200.83768889128,54.2941275807454,Female,10,45.42172614883316,Married
88196.86579372823,72.4793890458936,Male,8,70.2842239778034,Married
80290.83182162092,66.71659286007454,Female,9,71.29408279144091,Married
91441.21560990598,92.24031160343041,Male,8,74.44850246527233,Divorced
62910.11493794559,48.365882633401164,Male,13,61.560274408238236,Married
61823.48968833238,57.1799496664961,Female,13,56.187348136673016,Divorced
23442.526243941684,5.644912298148757,Female,6,21.472315095087193,Divorced
64865.26276747455,41.783793428045605,Male,11,48.48868259504212,Single
34373.926875810605,85.43790351790328,Female,13,81.49428220775447,Divorced
68137.4521466929,55.01042238302648,Male,12,63.03539257764303,Married
58948.87397293512,46.5174123807202,Female,12,48.46077184661962,Married
85424.45721092507,58.58520595018569,Male,7,61.66814230835829,Married
35819.52826701943,21.190880619640303,Female,5,23.80469893159026,Married
48873.426235495375,94.41849763073974,Male,11,82.37256089776723,Divorced
78544.62023404657,62.95921027298902,Female,8,68.05786125709996,Divorced
83453.24443151023,51.80529009610337,Female,9,58.7155701140588,Divorced
73492.12517276555,50.16343881293482,Male,7,57.8858989808927,Single
83571.73948964172,60.90493192157261,Female,9,65.94127147197693,Divorced
31569.4521962218,12.355479741795236,Female,6,18.170006337351673,Married
86563.7561915555,66.14711324399576,Male,8,63.473109614832865,Divorced
72946.50886172133,46.94574546896028,Female,11,48.74971849090507,Married
26927.086336552486,-0.484027790415162,Female,6,3.6759745269042554,Divorced
88261.03443332264,56.23901304493538,Male,9,66.80910487774996,Divorced
67272.13792063843,50.97284758151732,Male,12,54.70927057960625,Divorced
76948.15278472821,85.49746403389564,Female,9,71.5816643845337,Married
64108.0877423503,62.481148467313524,Female,12,55.161326300485314,Married
60674.12575770021,100.13681596345755,Male,12,87.34620820228935,Married
57824.80721189086,64.62765984850913,Male,11,54.36114567878006,Married
68066.08966152366,63.816441475929366,Female,11,47.279120436234706,Married
28065.899867331827,14.843312381655117,Female,7,15.663085298319167,Divorced
68376.64246231574,55.8818745882747,Female,8,63.4188940879103,Married
84092.95111079769,61.140992115309146,Male,10,61.37765334715736,Single
43692.48326453635,93.19476722205464,Male,12,82.85291055922502,Married
36440.5777504845,19.06807867975919,Male,5,18.69432327913517,Single
33372.19502964796,13.019887752476777,Male,7,18.72187021808017,Divorced
65428.50196231991,59.0475335227449,Female,12,51.444812659969315,Married
85016.79219663804,63.02417113303008,Male,8,59.80860636044468,Married
65345.52782633093,31.71221457410598,Female,12,51.88341042540107,Married
81400.25287246951,68.51939578051733,Male,7,64.33373395159754,Divorced
33634.83808990959,4.714183931449005,Male,7,17.345695418191646,Married
63791.7731060207,78.66170092016586,Female,13,70.18793576262621,Single
90037.63513860713,74.75539417490604,Female,8,65.7846614275548,Divorced
66172.27279170956,50.282830894848765,Female,13,51.49111056804131,Divorced
67953.21697361593,74.22505857185973,Female,11,65.20904980645703,Single
85215.51335920462,57.786193649278644,Female,10,63.15195942745004,Married
28831.334167929475,6.174046371684593,Male,7,22.620466508892964,Divorced
44886.992699870396,16.00873554596282,Female,6,4.978454946722351,Divorced
85680.27099151144,71.57688619432412,Female,9,61.77258848433911,Divorced
27469.456988259786,79.4527714003745,Female,13,90.90276045177472,Divorced
67181.52513773598,30.410030341196453,Female,11,38.000453924804184,Divorced
67213.32131775374,66.9675629884707,Female,8,59.49902716735598,Divorced
68412.14798251376,51.09362933670605,Female,9,59.67593695812692,Married
90516.72650642764,89.59577361593036,Female,8,63.546585318672875,Single
43138.40128794159,77.00835644482714,Female,12,83.58864280358614,Divorced
78288.57790736381,58.58926862821221,Female,9,63.79731770816802,Single
89571.66642068957,83.67268874526907,Male,8,77.66497137755685,Single
46401.02384726623,83.48304340790818,Male,11,76.83922555801425,Married
64598.800922352515,59.546708853319934,Male,13,59.620131864493615,Divorced
36871.308172008816,10.46869761656671,Male,7,17.385273889775135,Divorced
75833.983466023,53.66694324843269,Female,8,66.74075994738092,Divorced
43660.698204111395,83.70140314298744,Male,11,82.33637707693462,Single
35306.242097833514,16.462857733343686,Male,6,20.128058353178314,Married
86898.07600283239,54.86218766404227,Male,8,69.63645441951442,Married
42183.15446850628,100.20476144455317,Male,12,85.51996136088854,Divorced
80022.65660252128,51.150886839758755,Male,9,59.050921020758736,Single
83524.70792564245,80.65812830848672,Female,8,85.51362855558514,Married
45234.3563324835,22.707612577252956,Female,6,17.573071279155755,Married
81929.95057509282,44.731336999612864,Female,8,55.515229409302755,Married
36428.829116976885,32.17261806684249,Male,6,30.132430573238473,Married
55559.44777412283,72.00857808625365,Male,11,50.9000035197696,Single
39462.45109647891,57.0609146445255,Female,12,64.92572563679056,Divorced
46889.84613833086,73.15020136021735,Male,12,94.11708155860958,Married
37553.15981163914,25.54885282854182,Female,6,30.49295484031805,Married
32006.586739065744,21.498732612343925,Male,6,9.07603979183478,Single
74736.23766375225,57.89805903278763,Female,12,57.120043081688706,Divorced
37640.764270461375,88.48816787743344,Male,11,85.68218661890663,Divorced
42862.1284154019,16.1448372985568,Male,6,4.306374074196867,Married
86510.47638191629,76.32073467148841,Male,10,74.59283922676924,Married
57673.83115519564,47.20173187427626,Female,12,58.87358503894531,Divorced
79365.38912934829,61.17879964441288,Male,9,62.26464010706752,Married
66642.01955550633,50.10231742549471,Male,10,57.290487709655,Single
42285.23751656385,97.34991842373545,Male,11,85.90587519113981,Divorced
83568.56514175102,69.55888055832398,Female,10,63.980425214612474,Divorced
37025.80125122766,11.78195932794192,Male,6,14.37656823424809,Divorced
100000.0,77.78248351253637,Male,9,66.605560650453,Single
40341.600980021045,39.564484359310974,Female,6,18.604440286699827,Single
58355.2529865275,57.72736157313685,Male,12,48.56594320766481,Divorced
80555.81027105598,50.08935721523558,Male,9,65.04307080662083,Married
83959.25600607862,67.4921721002653,Male,8,67.19265279662265,Single
43094.78433675066,93.73504934216724,Female,12,86.38573568788641,Married
79946.97622379602,75.10676934522694,Female,9,68.24194331581744,Divorced
71396.88657390718,37.348057743930134,Female,12,48.63706302022828,Divorced
72871.2388636918,65.5665528245033,Male,10,68.34720415561793,Married
38247.827542634106,10.255272491433505,Female,5,11.19807690686428,Single
46940.69525003608,86.15526291663899,Female,12,83.84301323758922,Single
81191.00747019316,57.23317795556786,Male,8,59.913830142580125,Married
65239.495990681244,55.0569578929854,Male,13,53.47342292008447,Married
71077.63177423477,55.91095470647024,Female,9,68.05322819261936,Married
49254.60607627094,11.744273042142485,Female,7,18.399780162010387,Single
57846.09438499245,68.75766299913884,Male,13,64.49490468776106,Single
79867.1361207807,58.289180056957996,Male,8,60.29495061077154,Married
60068.57652372712,53.41478913568704,Male,13,54.484177403140954,Married
42425.55799895796,89.01615249790352,Male,12,89.05323571218685,Single
83824.67457466325,57.8418393129603,Female,8,55.848723934477746,Divorced
33598.09532278095,107.4758911285135,Female,11,86.80501528751279,Divorced
71590.42758300922,46.944701678166325,Female,13,53.15915206414113,Single
35255.44498246486,8.930897997202292,Female,7,9.831011295022712,Single
82102.32195510686,79.45102183729078,Male,8,77.04197598381405,Single
43378.451053443736,74.57647037094972,Male,13,85.91015216841137,Married
31773.523090328366,5.226348976390881,Female,6,7.4844202427211854,Married
36347.2466444365,88.8512976335199,Female,12,89.67166168473808,Divorced
98904.71038840231,72.43355137506212,Male,8,65.19453491440368,Single
87109.35283635143,64.87318759263397,Female,8,63.14001652894922,Single
48754.413261741654,76.21293089720602,Male,12,78.8276464882595,Single
35931.04405155444,16.469906978629844,Female,7,22.665627257640715,Divorced
31442.684461334844,99.22540253093581,Male,12,80.30864287058085,Married
54346.79816576883,48.38474718113862,Male,12,52.50610093495268,Divorced
63630.91787528831,45.36843455432967,Female,12,62.28248824510073,Married
41035.176226080184,-14.211688799021285,Female,6,3.504885096525477,Married
49324.16554317527,94.60192501676359,Female,11,84.94339850922636,Divorced
40913.071869985775,8.052901968491659,Female,6,15.72219449794077,Divorced
80472.5459788342,66.29047121910699,Male,8,64.71396879045184,Single
32914.76917935664,20.73072992266911,Female,6,21.193678963926942,Divorced
67434.68343691323,61.425496698782965,Female,12,65.10585742369655,Married
79458.08410019791,71.5898747203987,Male,10,63.72555289614394,Single
22797.27406136017,18.382827069111176,Male,6,9.786055134299843,Divorced
64171.86393950987,65.19121483754128,Female,14,57.28303549238091,Divorced
37485.4166144407,90.00579230331518,Female,12,74.52090205057755,Single
64155.15347461839,62.601437314815634,Female,12,53.36236599458719,Single
38854.42771367871,14.468476820367838,Female,6,19.189633257134822,Single
68371.83453920427,46.64496790618514,Female,13,34.56045463678681,Single
69696.18937589691,73.03218263873565,Female,11,67.56751605965313,Divorced
88499.82883057177,55.27616488969848,Female,9,59.475597837366195,Married
56982.70581946026,63.89728316077452,Female,12,55.61554630072986,Single
51296.53606324557,89.33378873782095,Male,11,78.69061372925036,Divorced
45041.238270752234,82.71537792709748,Male,12,93.15089821036938,Single
82907.314913742,75.64175229485973,Male,9,70.87085707426036,Single
44624.72218182045,79.0418197101015,Female,11,81.14126974828298,Married
38456.449370017806,72.51714405831424,Female,12,67.78666008859005,Single
41061.401765423536,78.96068273220787,Female,12,72.75395754320687,Married
41609.246963748665,87.43945867901971,Female,11,95.48287554144099,Single
78620.87698691388,72.66129277521968,Male,8,70.96429593922005,Married
78655.34768492809,73.59290091404215,Female,9,69.40224927146733,Single
62117.82084474381,55.842257903786106,Male,13,51.004723134499116,Married
27703.87929995996,25.252139663228956,Male,5,22.664475993496232,Divorced
61297.559227870704,48.18324659576202,Female,12,52.34899495805634,Single
46542.00087634989,63.50562325435226,Female,12,73.08222511779657,Single
32368.472548665486,0.6876436777306338,Male,6,11.22473923305477,Married
87892.97019673645,57.43596599984981,Male,9,57.54128848989522,Divorced
42556.53919266357,108.98681609341288,Female,13,99.15652728767097,Divorced
69768.87182291829,38.48744612024734,Female,11,48.69418827986806,Divorced
39880.760125719615,85.9344961485333,Male,11,87.34870125940341,Single
40890.81737208721,77.39621541155242,Male,11,79.0993287726179,Married
77445.12688178214,46.45515068552992,Male,9,58.775767666087624,Divorced
36835.39087608771,-7.462666117025588,Female,6,15.511237537580456,Single
57690.69880393592,65.67497069208746,Male,12,56.545884454552464,Single
39973.81467769029,9.507567768051937,Male,6,18.408454267994408,Single
61956.10170129212,64.79031346302239,Female,14,66.4352093972366,Single
32247.82625837905,-1.1582902538712219,Female,5,4.027491016513771,Single
39452.234043282755,79.85957741062033,Female,10,70.0608636904305,Single
35052.52083338199,23.006748106657955,Male,6,19.38241848232574,Divorced
51515.1991596859,79.13664344838813,Male,11,80.36614147296444,Married
32685.78216088222,95.56826315432899,Female,13,87.71112007381606,Married
84980.2538662972,74.32515583736578,Female,9,72.05131535544356,Married
84547.81989358593,56.938004896745234,Male,8,56.01151352076157,Single
63159.80925896234,15.220459611861244,Female,12,37.57780348242556,Divorced
59998.03523022361,69.30452502582389,Male,11,63.89022005087187,Single
40395.22354992067,18.920894088919162,Female,6,16.315919267833742,Divorced
27596.15697794292,74.01958964671418,Female,10,88.67802775777659,Married
69801.73460008558,66.7336355586606,Female,13,52.734175740702376,Married
84883.99113078501,65.04693925911475,Male,10,55.47420659430651,Divorced
70468.55339309706,50.271083140192026,Female,13,59.695656890888785,Single
60825.85479716718,44.71532473117655,Female,13,61.477402554948725,Divorced
34666.11754826027,6.784797193408507,Female,6,12.664236296027518,Married
32634.966431019406,21.561442909185743,Female,7,21.837095636563305,Divorced
33965.90623687459,18.91890994062331,Male,5,9.972897132783345,Single
26332.991750752866,-11.910558007276546,Male,6,3.164416757419687,Married
76823.46407876644,61.23300138131968,Male,8,49.056356292911744,Married
32871.71808880353,101.99449234302578,Male,12,92.40034753506298,Divorced
61901.88946719811,60.92832339161562,Male,12,50.72415697916745,Single
38658.66888789037,0.7501714902519261,Male,6,14.355889685084584,Divorced
24082.880904848498,30.880517709848764,Female,6,24.406075738257712,Married
85519.38107458621,60.15225765466986,Male,10,63.96203162522252,Married
72874.65282406114,56.403507251807184,Male,13,52.194130040324815,Single
39777.95041473898,67.02182702920852,Female,13,65.41585151067734,Married
35952.34662279603,22.37931993127497,Female,5,19.3307138068388,Married
47440.08487132155,57.22019797496388,Female,10,65.97555009898383,Divorced
34810.733020100786,92.77829176474062,Male,12,88.16802243219676,Single
34205.78782708733,92.25074300309154,Male,11,90.00409804744564,Married
36575.0201002124,77.67889755928171,Male,11,83.24297785399219,Single
30774.082839148134,19.610184300049802,Male,6,13.763139604802625,Married
46029.89992987014,82.44322350906572,Male,12,87.19141995352263,Divorced
21795.800970861164,-1.9806483582537986,Female,7,14.455953291264493,Single
79376.91993485851,59.674508567731756,Female,10,70.8799910123785,Single
91498.00561622108,60.40179736180816,Female,8,60.03439131361636,Single
91031.3776880102,64.59398468306965,Male,7,69.90620888731104,Married
65853.31540352693,49.98585469114932,Male,11,45.41116115822737,Divorced
48425.8270108252,79.38047797334816,Female,11,75.24552205794215,Single
37698.40429909235,10.020737315380542,Female,6,24.071625757194738,Married
39667.38655842865,97.54435905386892,Female,13,86.67132539445876,Divorced
73267.78117468028,62.508828367402614,Female,8,66.45374172298904,Divorced
35227.36996766298,2.786239639348885,Female,5,19.515295693248632,Single
86223.09417809677,80.88999498364112,Male,9,69.22216157829384,Divorced
36156.753238471996,15.73461139154259,Female,7,17.063302738383285,Single
83484.95319332326,63.12622906823138,Male,8,70.15525926473916,Divorced
87936.54426944198,52.74655124754063,Male,8,54.064733762304684,Divorced
35582.900444939034,7.219966119421368,Female,7,11.820120714762247,Divorced
34889.62301651783,68.51824784747697,Male,12,79.77971991998086,Married
76754.5769169965,40.03322221438186,Female,9,55.57077000159178,Divorced
34374.307916901664,81.8690949580988,Male,12,86.864359646684,Single
35714.03740914173,24.19136305745596,Male,6,8.8272788930431,Married
79854.56972321827,68.35673507073231,Female,8,65.04464299237101,Divorced
55681.41708784343,48.41183084970924,Female,13,46.08826032244026,Divorced
38464.21912606552,78.74858490566608,Female,11,81.78257973954335,Single
80871.30725653593,65.56594944444049,Male,9,67.42950721893196,Single
66762.2023175015,50.32344059992985,Female,11,53.93193458184109,Divorced
46551.10820833047,106.21900242687317,Male,12,99.37462960120871,Divorced
77863.12504757094,54.70157640132791,Male,6,60.30740634119995,Divorced
73626.74366002902,67.45616992371741,Female,13,58.289506858793125,Single
39492.8007796688,106.97753045047097,Male,12,89.92566406777635,Married
83799.16291271127,73.03929566288961,Male,9,68.26480235319119,Divorced
86732.63412439628,63.88246244994401,Male,9,66.02484057567834,Single
42032.96121961675,104.9953348300686,Male,10,90.60995765278082,Divorced
96508.67247392212,72.54525364960871,Male,10,71.3932472587994,Single
45845.18252941881,9.256642050116275,Female,6,17.864093000821434,Married
56609.99943336336,65.9158026928119,Female,11,65.58639131533117,Divorced
36674.98762947361,75.78735990594696,Male,12,82.82870733301283,Single
81283.69271302296,57.661024910697755,Male,9,62.92373234780926,Married
30506.657623556108,70.92707757853042,Female,13,74.80855362255915,Divorced
37775.81279990346,80.246183084415,Female,11,83.10952965645814,Single
68999.6861910361,86.00588179988094,Male,9,71.07595012674611,Divorced
31183.004591077144,13.366660031696334,Male,6,17.39820380883365,Married
49653.14267908138,39.76793868425494,Male,5,21.606634118977702,Married
82539.11609749067,71.48259400532086,Female,9,61.32818920390048,Single
45770.99287897498,77.624705825702,Male,12,79.85602674105613,Married
71484.63625937334,40.515768330287784,Male,9,60.464936674576116,Married
82074.24935620937,57.08101839351882,Male,9,65.68446760792392,Married
84273.34613985245,58.3509705429262,Male,7,67.88900779605913,Single
30885.764401424676,14.309442633201446,Male,6,9.896784381470198,Divorced
90158.0698772962,59.1085020261668,Male,10,66.59458085261258,Married
38638.69800369542,89.37875954400016,Female,12,83.77217467624317,Married
28938.303851796867,9.436478108731986,Male,7,16.802930039657703,Single
34700.68321624406,5.736925971556882,Male,6,4.204218440193088,Single
49218.95882978069,100.28873093077887,Female,11,93.83405243834915,Single
61179.82035277358,49.287377894756425,Male,12,57.56574617704342,Married
34240.436324380855,27.488292995783247,Male,5,11.503972892182631,Divorced
39479.49447632531,89.9286878197631,Male,12,93.08141264163133,Married
40727.20467699524,20.533536251422937,Male,6,21.01515209110891,Single
64695.91226013619,63.486489458352466,Female,12,53.317703005553696,Single
69873.54632442715,38.30586331380311,Female,13,49.58328647124406,Single
78233.8007147318,81.56189995160264,Female,9,68.28508544170458,Single
41968.8860261411,83.65851044824926,Female,12,79.90151396497588,Single
35675.771122126665,29.018892228404916,Male,7,25.81211426994853,Single
85072.64575704602,61.72783519426537,Female,9,74.07725926210867,Married
95876.85444784221,63.68360033154798,Female,10,55.25902177599218,Divorced
43245.10328607914,80.68011600469003,Female,12,75.22572170383923,Single
53075.62428887696,42.06375541861005,Male,12,52.628454573989515,Divorced
66428.25833654917,36.259143600195706,Male,12,45.880964119593195,Single
78082.4004247119,86.45067010354357,Female,9,71.4358261693672,Divorced
30226.159868547307,17.937279276436954,Male,6,13.798590416061053,Single
61371.31891195744,50.49414925269112,Male,12,57.10209150923092,Married
61689.31644014694,56.50881475730937,Male,14,52.03401329076429,Married
82912.66328430061,73.38353786283287,Female,9,65.64513245046632,Single
48622.120780515375,80.60849590947932,Female,12,81.1354079818016,Divorced
70855.34753046831,40.310038509751024,Male,13,51.98667168095757,Divorced
80875.20450581197,61.29091244022434,Male,8,60.52510049044389,Single
47236.9750913847,63.4370168979696,Female,12,67.5014754909257,Married
67132.73076401178,56.821367582705754,Female,13,51.818896540556345,Divorced
42173.73775545625,81.67414272220206,Male,12,73.28137656262567,Married
30904.646315630845,87.20777769301007,Female,11,85.71695447520815,Divorced
41736.575659846065,15.843189261812178,Male,6,20.441508761699474,Single
32927.235778095106,4.6320929795745815,Female,6,17.931844364044963,Divorced
33951.698952799525,97.71359433304616,Female,11,85.92647422356427,Married
44083.350782268855,20.927970515107262,Female,6,22.35128679464264,Divorced
66740.00974764765,90.65652288971167,Male,13,63.720631839900946,Married
17474.02813553794,17.579728635805253,Female,6,11.090249862410012,Single
43757.76205438581,89.11988298208604,Female,12,80.78826377340253,Single
57536.39397065353,57.78122898202844,Male,12,46.07632328421956,Divorced
