Brand Royalty,Gender,Household Income,Subscription score,Children age,Marital Status
64.29068454644155,Male,90772.11103639487,81.19936183994112,6,Single
68.55815832643133,Female,78982.87340662691,64.15811660408757,6,Single
72.89756175473852,Female,171058.98809247947,82.02184920882445,13,Divorced
78.83257262837645,Male,66814.55643358496,76.45291031201178,6,Single
55.23224732197122,Female,153970.7734513911,26.61566408514646,10,Divorced
76.7859421204243,Female,156366.96863059848,71.4036629976287,13,Divorced
83.63972276826212,Female,173820.50469728658,80.8151341752264,13,Married
82.00556076659855,Female,184820.36276511624,80.27704185997001,13,Single
25.868453277313492,Female,82549.85605845167,34.09609810275857,6,Divorced
10.52330604177834,Female,92849.55585641242,2.1313001875455573,7,Single
82.11314702172493,Male,62382.31139374637,72.43396120938023,6,Divorced
19.26501776656344,Female,89782.87198973726,16.36458710843853,6,Married
67.66255585616173,Female,167064.59571789094,72.37222117723957,9,Divorced
90.00900618419952,Female,128979.48331517345,93.95997735547942,11,Single
95.38740871029546,Female,179152.1251498867,88.8467541121216,13,Married
79.82200796306935,Female,58994.161378619865,84.28903999666794,6,Married
83.2654428873665,Female,177131.7455576349,82.70017003706846,13,Married
80.60460726164885,Male,165863.29854447354,84.86993567036625,12,Divorced
79.3437008746206,Female,64093.289434825056,79.63207887280157,6,Single
83.69726525967786,Male,131723.85543635712,79.09610364594994,11,Divorced
80.68664622602091,Female,62127.72590844943,74.55829395487623,6,Divorced
48.41302600696444,Male,149737.9266644512,63.10909711092465,11,Divorced
73.92198843773008,Female,153793.9817568497,79.40543052665615,11,Divorced
54.38364413936938,Female,152275.09059197773,58.50715999134376,10,Single
84.7164382761315,Male,171644.86834230443,87.68429860625892,13,Single
80.5382952360417,Male,160874.15233711564,72.3042050645413,11,Married
73.36194792225396,Male,158825.97392779312,84.75663091462798,10,Married
69.65941209264466,Female,152378.04631761034,65.25638139898305,11,Divorced
17.36843120167292,Female,98582.81050753508,22.98092407764694,7,Divorced
63.08044510035984,Female,162621.91897457608,61.04126703981736,10,Divorced
80.4566433409559,Female,178581.77875370166,89.81630686617282,13,Married
90.2112918220432,Female,173717.82082931342,84.43610760517443,14,Married
80.35691624054164,Male,125871.37679387472,81.91931037033875,11,Single
76.30865718394548,Female,58143.6547134501,55.18377263516045,6,Divorced
67.58298840585093,Male,171230.2912566938,73.8822367484781,13,Married
79.9297109197244,Male,130632.91583624494,72.98029987469874,11,Divorced
75.39593960621374,Male,57847.818552427896,65.17915764578484,6,Married
65.00702349844721,Male,154636.6763081698,58.259513334895665,10,Single
63.463877742690194,Female,156558.49225337524,69.69914621518448,11,Divorced
12.862002745355234,Male,92108.27239701059,22.7271797522882,6,Divorced
62.39407333731123,Female,171441.30411687488,71.15914185504727,10,Married
93.91935907693221,Female,60339.59426949368,90.06333277976921,5,Divorced
18.835044326373563,Female,88763.83224212652,28.39177623540975,7,Married
79.81840423363877,Female,134583.61646991764,73.92251372137453,11,Married
80.35638930714275,Male,59902.312094599394,82.58257258350606,6,Married
77.73970088373699,Male,180134.6223372048,71.4593561734564,13,Married
84.3978727850513,Female,140827.01471079496,84.52541236934711,11,Single
67.1507933474786,Male,163743.0036152541,61.16550075689263,10,Single
77.5210349486919,Female,140643.0741339431,84.32977464809106,11,Divorced
65.90960292737957,Female,163152.65140121494,60.68987622156314,9,Single
82.59635816347038,Male,63922.980618533475,86.42676865640257,6,Single
77.0007478848832,Female,173116.76810124394,89.53819399302571,13,Married
33.23343112517182,Female,94514.08953342862,31.850536685706338,7,Single
70.06594273103336,Male,149018.98684400244,75.129167433623,12,Married
23.754805328310084,Male,87762.9653934775,25.685403965091876,7,Married
79.40625789067727,Male,68762.06709894913,84.13987859161635,6,Single
80.88713603328152,Female,70943.47458981731,74.3278274056086,6,Divorced
80.27020738098571,Female,134393.6293957344,79.34759111517091,12,Single
22.347762306974623,Male,87340.79624702176,24.426364768555885,6,Married
89.54166948134859,Female,70907.72265443794,100.15122092822494,5,Single
67.20609659168015,Female,175187.69402656335,56.85386832069136,13,Married
75.22090682075819,Female,71179.14891837377,61.047619715513285,6,Married
71.7152746323186,Female,63558.46378954437,83.62742205838356,6,Married
85.88176599722641,Female,181897.51422868588,82.68503051179964,12,Divorced
67.5335250698784,Female,155262.9742653076,68.6962911262676,10,Divorced
76.48725544630875,Male,62984.175739515624,87.98776583431943,7,Married
77.00167264561739,Female,188178.54397039497,81.70934840017954,13,Married
69.62595033787909,Female,141205.39990809988,66.48196491458903,10,Divorced
76.4314621689619,Female,70777.20490281668,71.59284605967994,6,Single
89.43494216838523,Female,160684.52204325233,85.5475556597183,10,Married
80.36148168689614,Male,175370.52324250588,86.6101000811594,13,Single
10.065938031772234,Male,75013.49851396128,11.821395038999603,6,Divorced
68.7786629196916,Male,147046.7135396066,75.17788334572778,10,Married
74.26689426420583,Female,172733.63569871857,75.64790387445565,14,Single
89.99355065730892,Male,139358.27498337103,94.0821452235729,11,Divorced
78.85557950860833,Female,167106.98255955416,71.98601960932729,13,Divorced
67.27088855309918,Female,144036.38458425333,75.27254754116021,11,Single
81.48508852997159,Female,154020.47853774205,84.77866841816162,11,Divorced
90.3452227568386,Male,182950.60999228826,108.90268862812296,13,Divorced
89.51115473076169,Male,172928.30689112446,111.01389398113761,13,Married
12.97096426295063,Female,71189.62492433813,7.02851752894856,6,Divorced
63.704385018299774,Male,166793.59394773134,59.2632882762959,10,Divorced
77.11065630887883,Female,163207.74880591748,73.79633530216226,11,Single
80.32420265138634,Female,67708.13030413339,60.1117783072284,6,Single
67.98353955647929,Male,158680.52091829522,64.10037163077052,11,Single
83.05699339022496,Male,188097.32828045706,78.17636817332486,13,Married
79.86328842653305,Male,157370.43445781787,85.75838049884918,11,Single
83.51093019252968,Female,173489.96743338744,70.90888744104147,14,Single
90.53693863128689,Male,179527.72195503037,80.85304131924573,13,Divorced
81.54217511015051,Female,147073.6729366255,76.5906880203244,12,Single
18.977170516402843,Female,75503.48762324284,25.665090588746867,6,Married
10.608935663453423,Female,89764.80051492003,2.966650558336954,7,Single
77.93487420054596,Female,64825.72231918569,75.58237624784671,6,Single
84.93831185237019,Female,58842.01369897053,80.40625158441279,6,Divorced
72.09398667484527,Female,69584.92512438464,86.97498343345102,6,Married
18.23762576733806,Female,80979.70001651709,31.875019914658626,6,Married
88.46371534249502,Male,30000.0,92.12498713978069,6,Divorced
73.88418035124754,Female,81400.18191747263,84.67692084725579,6,Divorced
75.97211298948099,Male,178980.55272532295,69.52389197678198,13,Married
83.80216107894803,Male,179587.65178779885,81.98589804123824,13,Single
89.65564981741022,Female,126032.58582347314,76.7566244435099,12,Married
81.86766275145469,Female,168474.2664324424,78.65347205292029,14,Married
66.47232183712666,Female,146516.0199931928,57.313607454799225,10,Divorced
64.23162075941075,Female,145384.2621722954,55.26090267458149,10,Single
18.315226953365297,Male,68042.53395563502,26.653195062419343,6,Divorced
52.27922047184859,Male,154335.90566338462,44.70917601599209,10,Single
72.36177078310058,Male,163604.3492209307,79.39828030358986,10,Divorced
78.32676866006851,Female,186474.22626745087,71.5933226010554,13,Married
62.741522955508096,Female,153694.0889625048,65.22013447478864,10,Married
63.8107430572228,Female,156330.76813324832,75.6124866267659,10,Divorced
75.16273596215595,Female,178733.9045117894,77.67516354986238,14,Divorced
27.83765767992815,Male,101063.48089881499,25.093083614905204,5,Divorced
73.17451596172091,Female,66763.71818064648,86.66018726894407,6,Single
20.057384916944166,Female,97726.10536413014,18.303345548321182,6,Married
83.96062380183548,Female,128922.17271289518,69.4744747568823,11,Single
23.614319751625885,Female,100028.37452624201,27.912176524079428,6,Single
82.62461857901894,Female,168887.358640678,80.54201609918023,13,Married
91.80075620887676,Female,142626.07228196316,80.31043439329909,12,Divorced
13.851857718153944,Female,85609.67016213643,5.460834529684119,6,Single
65.21846154006921,Female,79323.96938739243,56.0023810007632,6,Married
19.50429377428597,Female,99735.37487056165,22.18250153085812,6,Divorced
74.30241219442158,Female,135187.3480287621,73.87314175574464,12,Divorced
67.8985853263854,Female,166044.1052059302,70.34690959214018,13,Single
77.3607093736524,Male,70072.45769021445,85.12394723673056,5,Married
91.93447597752478,Female,155564.7374031029,88.55664180619235,11,Married
80.80405917479135,Male,170355.2553368033,68.84428885842911,13,Divorced
72.84993305128722,Male,63415.1121795406,75.26450016174964,5,Divorced
64.51473070512145,Male,164757.9943682667,70.88145629999043,10,Married
19.07137367097767,Male,98270.93605434403,15.536947440627845,6,Married
60.54501456011585,Male,146412.40806440345,60.14080397664136,10,Married
88.71107194189366,Male,179225.0183425075,90.2292780127974,14,Divorced
65.49589852556288,Female,138152.70960538796,77.13021408081937,12,Married
80.00114572971285,Male,136756.41504576738,88.38242198090583,11,Single
81.22971362952289,Female,164996.2697442633,88.05557379647874,13,Divorced
31.707760543708396,Female,82590.00306582768,36.996387495022105,7,Single
72.53829837506693,Male,67863.09576370104,68.23551994116693,5,Divorced
87.2010268650893,Female,128164.06805192662,80.22826865688026,10,Single
87.79456366817678,Male,49921.98171341047,98.96698405942792,5,Married
83.3474699391906,Female,165000.51148699524,89.11030617174801,13,Single
84.0281924969842,Female,153916.3680674512,87.08992971436552,12,Divorced
83.41816405603223,Female,150650.47034498808,90.67963516593187,11,Divorced
46.894368206417724,Female,147676.9864311869,38.6496198080926,10,Married
20.381476176688786,Male,98408.78080009682,17.772328543658436,6,Single
69.90605584770144,Female,185945.01175655302,78.19824701168487,13,Divorced
75.91942205554008,Male,199767.89284690493,78.89783844956844,13,Married
22.381077518574884,Male,73701.15649971456,35.066010537122956,7,Married
74.77945744361345,Female,162883.6843654848,71.13757265800845,11,Married
86.98429835284585,Female,127922.9917423341,93.83609263247367,11,Married
77.3762064950352,Female,160883.09083905705,77.39246521034315,12,Married
94.49261623877376,Female,145149.95729727956,81.64581953669877,11,Single
66.72816554831013,Male,150039.9095145692,78.12093526587307,11,Divorced
87.07935103072667,Male,146050.37303687597,96.31958912593964,11,Married
96.34906359457477,Female,151611.24146489013,96.85475081553193,11,Married
26.103571569716557,Female,79635.24733609814,23.74736519754745,7,Single
72.31374283106547,Female,65153.013910723574,82.9445629773086,6,Divorced
67.4103351666175,Male,155770.09853119598,67.42192332403955,10,Divorced
74.68544718546742,Male,170334.59914876404,68.54789571896495,13,Married
14.79858476577062,Male,85778.91733255428,16.400711120139658,6,Married
65.18373233666713,Male,149574.98797040188,69.93438184734818,10,Single
71.52718961811344,Male,137391.22175329007,61.830187804445345,10,Divorced
89.05877003066475,Female,162426.44479260963,85.78270797965676,13,Single
86.26831850711442,Male,91248.41689995473,86.01635124283489,5,Divorced
20.528135030714715,Female,74047.3007482345,13.573905959765362,6,Married
83.5681306136728,Female,77541.42243813901,85.12597135574778,5,Divorced
68.5979000182675,Female,155306.10888655926,72.59679434957947,10,Divorced
80.86122044717087,Female,75170.84108178651,91.74495451015845,5,Married
85.30115393862977,Female,143809.51620675492,78.67930268511407,12,Divorced
56.45575701432018,Female,156514.23890933988,60.80618720742338,10,Single
80.53816298030364,Female,54945.99057170535,79.1477914506532,6,Married
68.9624771107228,Male,161132.63657027026,94.32216238316887,10,Single
81.54228551134929,Male,140711.0453890974,86.74485274485828,12,Divorced
20.214031776065234,Male,80299.41721098658,2.1952909765170716,7,Single
80.55224161921275,Female,152767.72431628557,84.67285482769277,11,Married
19.95919324378562,Male,91608.581185422,30.878579731574447,7,Single
68.08669701379024,Female,175227.42154974426,63.3361627678963,11,Married
62.73069445525184,Male,147900.0819367095,71.04734247888996,10,Single
89.61278641711789,Female,187526.15359236012,87.37646748576468,13,Single
15.60234839706061,Female,95158.81350513699,22.232187687387714,7,Married
18.84138617887887,Male,78717.7009804025,27.69182396929511,5,Single
71.66696643497201,Male,142277.6123174905,57.64783351869669,11,Divorced
12.07562813013201,Female,92000.60038732087,-0.461946264522215,6,Single
71.14807344549396,Female,166994.04573960594,71.30835686403786,14,Divorced
77.51762710589229,Female,172999.0772844962,76.17543275463565,13,Single
10.33897670411811,Male,52880.171808675135,21.456273711002872,6,Single
75.3046663092859,Male,135304.54020919924,77.20350201179272,11,Single
25.53046080319124,Male,79841.29852269188,35.99446352258461,6,Married
68.35534844852583,Female,168737.59373143993,58.95046334931464,10,Single
78.84883679486337,Male,143584.30162256057,74.3412782182912,12,Married
80.88171442984067,Female,170943.90435146535,72.31508774558796,13,Single
11.38389794971171,Male,104408.16916083559,16.968268229721033,6,Single
67.55874262801765,Male,154240.89812140694,55.05259755996617,9,Single
80.70155007598171,Female,60109.42724935645,70.70613330058112,6,Divorced
85.27703453872171,Male,193754.61204645026,84.40824248780929,14,Divorced
81.00962961987534,Female,160646.4995340612,73.47892074225996,14,Married
16.906981732042986,Female,87827.53118532455,25.355305741827742,7,Divorced
84.2731688922559,Female,139326.03974896664,77.63070486755346,11,Single
87.22052262938513,Male,77271.55251447839,106.99801190068129,6,Single
21.80193951707664,Female,74145.2564831584,25.59283949666991,6,Single
76.86795944082903,Female,172252.9040140113,56.166364359133695,13,Single
84.78834384137113,Male,117753.96858004593,85.3042522915425,12,Divorced
70.53669720219318,Male,63633.379770417,72.18810531507452,5,Married
83.4227575608054,Male,165408.96124542964,94.08081825868655,13,Divorced
81.34347776761233,Male,175016.76732437767,96.18575344581262,13,Single
23.3424859629745,Male,75292.44471532205,28.516267190578397,6,Married
86.65180452992116,Male,62061.782169709746,101.94323141945993,6,Married
65.00555072950563,Female,171195.81759281032,72.94839007527202,10,Divorced
67.73039481967132,Female,147983.65003788422,69.79469937650408,10,Single
95.88460757498822,Female,141817.93601746956,84.2823616073861,11,Married
84.30436535842917,Female,125865.7422276743,76.74787939384261,11,Married
71.57475447842029,Female,67162.19067330312,65.99790566318788,7,Single
78.40736627242853,Female,80963.12649102727,54.7478016964165,6,Married
75.60537754240336,Male,169989.40086172635,69.87055654568087,13,Divorced
85.63801154028349,Male,171350.05792276896,90.91486477073053,11,Married
62.49303787096059,Female,141906.76222233483,44.67269007483749,10,Married
71.72697958356511,Female,174654.48064450515,73.04148810905838,13,Married
52.71842474192849,Female,160642.66377520128,48.30918012386789,11,Single
75.90933183996403,Female,158072.47875280498,69.26209882438137,10,Single
58.18434785053893,Male,143621.66848257752,57.90843577510912,10,Divorced
16.47949550386467,Female,89008.14787212672,7.843695660253232,6,Married
89.00499928760911,Female,143697.8408735282,103.76481678321554,11,Married
10.984286648777612,Male,102660.82528412483,4.398319017171859,6,Divorced
87.27554090874162,Female,149842.9692541249,85.63443734114281,11,Married
70.056572025861,Male,155203.85673104186,75.89261590951003,12,Divorced
86.62217458080457,Male,163951.54125615003,77.18550948492395,13,Married
75.16232909985102,Female,153040.11620510195,80.74856741639304,11,Divorced
84.70176491890885,Male,168462.498976408,71.50836669858145,13,Single
14.81233071115367,Female,78586.9260066387,8.455040341562711,7,Married
77.24163949036816,Male,135685.44557618265,82.72908172316471,10,Divorced
14.852906879865344,Male,91379.46855610349,26.631992511092765,7,Single
69.75021086289613,Female,142095.57305640072,68.65360081082716,10,Single
70.2269939454431,Male,162644.14052388008,78.1115066260246,11,Divorced
75.39108640897103,Male,127260.23034919144,66.63427213361905,11,Married
77.97980140178657,Male,75589.93215309625,80.22851792534313,6,Married
88.814737353623,Male,116261.81847782744,97.83508184573488,11,Divorced
22.141199418176512,Female,95602.54451788784,21.470924194510374,6,Married
64.9715145627135,Male,150891.39571637296,57.107956240084434,10,Divorced
77.13822184728129,Female,193343.1046087814,79.13933676072362,14,Single
65.50017794244027,Female,175851.22593671488,55.38248608167123,13,Divorced
18.04925224788588,Male,81261.21633276524,-1.6207973712522765,7,Married
79.27979399699484,Male,145318.55614267863,72.97640015696015,11,Married
18.436023393774448,Male,79358.85551569128,12.712763189200935,5,Divorced
84.78781995904976,Female,177888.76182798337,93.20682284674092,13,Single
89.75161791865125,Male,70432.14692465143,81.58710952506675,5,Single
89.81014950584122,Female,41097.62659603103,88.48500797166743,6,Single
82.83572950274186,Male,128800.98917063794,86.87807090350361,11,Divorced
88.45182837330239,Male,135419.98679320203,100.92849969999509,11,Married
45.05817034301813,Male,156255.09475172748,57.98957993631282,10,Single
12.132378386846447,Male,89614.7635914294,13.595211567419689,7,Single
89.01677683205376,Male,141570.83683464213,88.97902362393752,10,Married
69.34855204413343,Male,60923.789717151165,74.76890844019243,6,Divorced
83.83308929777792,Female,169533.299579779,76.14202141802389,11,Single
65.52241840277262,Female,152804.88891308784,64.73973566717474,11,Single
19.42035907314792,Female,91213.52119201707,28.18126691911931,5,Married
56.685626913034206,Female,145695.6913137526,50.11610994835533,10,Single
12.867608487594488,Female,83021.75661950477,15.48380502976733,6,Single
81.81028359389016,Female,82447.76427354966,97.39153956170448,6,Divorced
68.86811575111582,Female,74310.3081695218,85.3147242516237,6,Divorced
67.14572168078153,Male,156304.09745729505,67.32479930484644,9,Single
10.599169701701797,Male,77606.12444410179,-1.2943716424514093,6,Married
68.29833730002672,Female,171559.12753675395,91.55059462056661,13,Single
62.5992879668319,Female,170042.5390381967,60.28021830995145,10,Married
11.163573723085364,Male,94341.90245777971,2.7689127436433,6,Single
87.20568859332764,Male,150192.7137622003,95.54399536383653,11,Married
61.7314922049348,Female,143578.6494584194,58.344043659445774,10,Divorced
57.61555489206189,Female,138703.6472057767,56.74673851557858,10,Single
64.67334218687027,Male,170946.1549761661,70.16624042452467,10,Married
89.43135157576097,Female,60510.80333202977,90.76533634571223,6,Divorced
80.28128658706567,Male,59481.214258001586,86.23380114058733,5,Married
70.58253332072265,Female,171304.00927961658,67.24230535766063,13,Divorced
77.1311850952493,Female,171235.1692752177,62.627391324110945,13,Divorced
65.16473193589142,Female,64291.19089898115,67.24546188535345,5,Single
86.11204516903581,Female,140638.06469228384,89.85502988948792,12,Single
79.46522514025412,Female,61435.264188589754,78.68279992054306,6,Single
81.52026997031143,Female,69214.28102734705,76.69502146068913,6,Divorced
13.28699260836951,Male,93772.8091682159,20.748638681118994,6,Divorced
79.10859245660897,Female,155776.9143031939,83.98095568122041,12,Single
90.0013617170615,Female,77987.71182532172,81.0984170882308,5,Divorced
85.19913404839266,Female,85347.20259012555,101.81986281539116,6,Married
69.14745487938067,Female,166966.70535247438,58.948052564269275,13,Single
51.614114185919064,Female,157359.3655492834,51.89823823014769,10,Married
14.038024384409724,Male,67670.44557028494,17.246491748366356,7,Divorced
76.79959539852952,Female,155196.9050170114,82.20761231169837,10,Divorced
12.07123603530087,Male,83451.60113976923,17.579642770641538,6,Single
84.3295133342292,Female,170899.5076912127,84.97671151778225,14,Single
72.49147660464553,Male,180587.40032600515,57.81969118375599,13,Married
72.68826220184651,Female,152349.05885280576,57.113812486331774,10,Single
79.12768133623011,Male,159681.88357266196,84.61182151666466,13,Married
12.863568499497426,Female,112222.58451345804,2.0581847895901966,6,Married
80.47600330045213,Female,84681.28231688039,69.17542766395262,6,Single
69.54393369815217,Male,172127.34740877614,75.17393751199994,14,Married
65.31510820813267,Female,168870.58345537548,63.60515821880884,11,Married
19.29978245480266,Male,98039.59831698045,27.018740693919455,5,Divorced
62.930730262348725,Female,140401.68338368234,71.58456042500119,10,Married
78.78066046608399,Female,58115.69671432904,86.52726249811334,6,Married
84.63356548799177,Female,144298.90769486412,88.93952175717,11,Single
7.5436699027477445,Male,88577.60443693036,6.502205819907195,6,Married
77.45420477997028,Male,190285.97327415436,86.91698524003662,13,Divorced
69.76371776144148,Male,159837.95916013164,73.07184498304564,10,Single
68.12577474719664,Female,172370.47057539131,71.65815529024644,11,Divorced
66.45682176980803,Female,132412.81484564175,72.4538289198866,11,Single
25.114840638996526,Male,71210.39180746648,12.018865886150992,5,Single
82.12850900777318,Male,122930.73076702276,83.96953885617263,11,Married
19.229538088483025,Male,87225.82693513617,20.217333240849698,7,Married
72.48748208248644,Female,53485.392753079694,76.96049343817198,6,Married
7.2840931231482315,Female,101064.50856564046,3.94243151158387,6,Divorced
82.39959072195289,Male,159243.8359784853,89.26185675673476,13,Single
24.94396531046179,Female,76127.67428054792,20.074882120958307,7,Single
67.63821780578287,Female,85059.22972932359,60.21711243293414,7,Divorced
77.68330649915768,Female,84084.37010789444,94.03389177286542,6,Single
7.869017588084304,Female,98698.91909726683,17.430738025055696,6,Single
15.115746599491494,Female,96342.19787171396,16.37380652605573,7,Single
84.06620007311798,Male,187380.19378826534,89.75196146556033,14,Married
89.68677812518506,Male,180551.4970549777,85.35955533312598,13,Single
65.60857361211264,Female,160519.84028722552,55.63688272649564,11,Divorced
86.15697205251534,Male,124270.17160064237,77.54411105495933,11,Single
80.20208824959457,Female,195381.90389639,83.27549437345085,12,Divorced
63.58688005272107,Male,148881.7559739701,60.55811275753537,10,Married
71.75417490765582,Female,157310.0205277368,73.82989312908916,13,Single
84.40690158817675,Male,185242.99727228482,80.1124812295626,14,Divorced
67.82502818016323,Female,140846.50748349313,75.05575842289247,10,Divorced
22.804158585794177,Male,84970.29831293883,28.09610825266051,6,Divorced
83.63055241842666,Female,64034.6611162447,87.85878514130098,5,Single
77.62276888149276,Female,171127.0415868617,71.96463670791177,13,Single
19.986039450495447,Female,84888.95327156183,13.67298622602236,6,Divorced
79.10033032783544,Male,181363.612379222,79.96200531534733,13,Married
76.89878619238092,Female,67022.55325083854,87.88745933814722,6,Single
90.82214070490417,Male,153530.45372713148,101.36119476528577,11,Married
76.55996128549309,Male,141964.55231606893,70.75798922748734,11,Single
75.55182779960899,Female,172176.43651589288,78.04760977515123,14,Divorced
90.96814185747309,Male,136749.62059339098,79.24937502351804,11,Single
75.11380942832916,Male,181237.05978902976,75.76977052658957,12,Single
81.05332112568307,Male,198735.30621406063,81.91215401052719,12,Divorced
27.74741348443515,Female,116655.99811370306,28.83895223872554,7,Divorced
75.90489236583564,Female,192023.31421104912,75.74750923726266,14,Married
13.355456693492343,Male,96264.69257553051,10.409949757498858,7,Married
10.523321115686954,Female,77275.82734279233,10.207172425370832,6,Single
18.243055465202175,Male,82635.77631323581,25.03581763557623,6,Single
26.71481370944337,Female,101308.88210143949,22.64515511392269,7,Married
12.056402463405576,Female,84986.61831019876,1.25626165936926,7,Married
63.428705360056014,Female,153889.8168525374,57.14705376988272,10,Divorced
63.63204171783164,Male,161702.11409957067,61.87425714254172,10,Married
88.8285366219216,Female,116146.03493743495,102.09579286976901,11,Married
76.46069659309741,Male,80205.63168766361,84.08820218318627,6,Divorced
51.22097170410619,Female,163003.72955774423,50.68606704002021,10,Single
66.91188055091956,Male,165396.191179649,62.45953368519139,10,Divorced
9.246660020571674,Male,85576.0349978084,-5.018429595013853,7,Married
69.28358205999834,Female,187285.3517765596,75.98663505511097,13,Single
83.90479540938246,Female,176855.83350930133,81.19291578603323,13,Married
72.59376990088003,Male,152903.32100859738,85.66446584393897,13,Single
9.795213801645929,Male,81362.36473954585,-0.10038013323633166,6,Single
19.830995804912583,Male,104291.29712271634,15.35744691786515,6,Divorced
15.095589889064662,Female,79660.69312243158,17.249106509334396,6,Married
58.95029989769646,Female,159678.83742419997,63.00767300176097,10,Single
81.56006808261954,Male,147008.1014371445,84.43635051937609,11,Married
63.83157628665841,Male,169687.83108454107,66.97798356821475,10,Single
67.00472206810109,Male,152875.162851288,73.53540359635646,10,Married
79.42157385880994,Female,176586.5663091089,86.01133174069065,13,Married
89.23937036252394,Male,150932.86552178962,92.82324376203921,11,Married
74.68485102856442,Female,78456.87818784689,69.85550238154622,6,Married
93.26530949785592,Female,157812.5297445203,86.27216478005192,11,Divorced
5.2563653954490235,Male,75484.15238596484,-8.27364598442881,7,Married
73.52196458041607,Female,72009.41621898432,69.31141803270357,5,Single
84.91233227523038,Male,148290.54109253502,76.21399504001516,11,Divorced
69.97398014114538,Female,64675.09895094089,88.20211531181603,6,Divorced
70.949899468721,Female,83091.16353261442,80.13799427010095,6,Married
10.245388924411621,Female,72888.57751008528,4.953393574455874,7,Single
75.96061329895615,Male,145419.93318189098,81.73456275390396,11,Married
88.99397513829557,Male,68026.88303081767,79.20662207369294,5,Single
70.88423406953616,Female,133116.44895789836,75.57632641983648,11,Divorced
92.1516624919068,Female,141649.0766805371,102.06642838328126,11,Divorced
16.612556734338085,Male,88624.9474116338,12.89703151975336,6,Single
76.19199382482306,Female,170750.10096749914,72.70229492070294,13,Married
60.0422214322771,Female,141683.34042625735,57.347163698493624,10,Single
24.970622149697597,Female,78165.48701601903,36.06067344023055,6,Married
62.61498901799305,Male,164365.34714202845,69.95590901240179,10,Divorced
81.08301600626486,Female,156293.83082313303,69.31688248389207,11,Single
85.57763897224899,Male,65950.40288640704,72.77521256940027,6,Married
64.24059471463626,Male,153001.9400264527,70.00091949282238,11,Divorced
80.44972453064297,Female,140441.27905136877,79.31834362478038,12,Single
73.4707825815146,Female,166156.04410469838,80.45650455015473,13,Divorced
78.91564003268446,Male,147138.1469398238,78.684501090128,11,Married
18.27053369932255,Female,83964.83335658102,10.324811931193306,6,Married
82.5792489964232,Male,165730.38913884948,95.3094059919814,13,Divorced
86.94937235819457,Female,132500.82355703198,81.90763278717984,12,Divorced
67.32951590466655,Male,163169.58550078515,75.64075797205395,10,Single
83.50043796358763,Male,167429.5063124441,88.71096171349303,13,Divorced
62.13799271083001,Female,167087.43437585677,75.45489680763221,11,Married
15.506760485109083,Male,79279.70897481512,24.681005132088394,7,Single
72.04208063470259,Female,73479.91523815757,66.20694673979408,6,Single
86.32745504034389,Female,139886.65251959482,97.66926326849084,11,Single
79.04483549963328,Male,152961.04556384956,91.13581628924572,12,Divorced
79.21878754997755,Male,55032.84478630057,82.27014287111392,5,Married
77.02944605237371,Male,77170.70839654865,85.05358435632836,6,Single
81.20692562221411,Female,150682.1189523527,86.66536476953306,11,Single
77.09749508303462,Female,165469.95398930332,79.10328404532245,11,Divorced
22.703901647678805,Female,84420.79960842917,28.212688055428984,7,Single
68.2966065915994,Male,140007.8850111037,63.660827462617185,10,Single
69.72707582522074,Male,159971.62790084362,71.35916493647042,11,Divorced
75.2430918513413,Male,79388.36906292869,91.62489672982943,6,Divorced
65.0391642064957,Male,153220.91820403648,64.23922202553194,11,Divorced
21.31134322411757,Female,95521.17763028643,21.33867745733517,6,Divorced
72.38858351966944,Male,147460.5420483052,81.42536477543021,9,Married
76.82662427496226,Male,180196.83087584982,70.37749207492068,14,Single
52.60600906413062,Male,159171.1316097093,53.56496804159021,10,Divorced
23.846784844996463,Male,73720.47432812292,30.204324565184734,6,Divorced
65.4763965750091,Female,134966.2147826566,68.17008811109278,11,Single
91.97061743942959,Female,175432.31935698318,92.01090248343492,14,Single
83.96830332390756,Female,56745.56599094313,80.433826144924,6,Single
19.430828755707203,Male,80977.44631568118,25.6413610622484,7,Divorced
90.7872315682908,Female,127597.92362819125,108.03643136324025,12,Single
63.28425360160764,Male,163883.0354592454,54.178360029590685,10,Married
71.19459690759867,Male,154542.96485202867,56.52772256296772,10,Divorced
28.193101137420292,Female,76342.6919967971,21.697062046625007,7,Married
18.35361349953466,Male,72893.96826482861,17.547457648855225,7,Divorced
72.84917443556498,Female,146542.2181925481,65.18346570282003,11,Married
84.01950437429934,Female,170724.39664636832,75.05286114358887,14,Divorced
80.4107369549765,Male,60081.18342037638,93.6558993386416,6,Single
82.77751320652052,Female,145173.42403323966,93.66966474013384,11,Single
78.72329538456066,Female,93550.60080859519,79.64011714835807,6,Divorced
89.0540103163313,Female,181140.34785928193,88.90630323204255,13,Divorced
84.98793755777405,Male,67338.81211344164,82.27486583573621,6,Married
61.51424201476969,Male,149468.7792425694,65.21508952914041,10,Single
84.32330095366633,Female,179184.60276235262,81.45675750347748,14,Married
83.1371126095444,Female,169129.71164076577,81.44702261648384,13,Divorced
57.5647704196648,Male,159519.98878135352,60.84015869194303,9,Divorced
79.01345578849968,Male,157970.70381595148,72.72265441753646,14,Single
92.37543491989747,Male,139280.41554820584,89.88144544688429,11,Single
