pricing_strategy,consumer_confidence,promotion_effectiveness,financial_circumstances,product_quality,distribution_channel,Sales,advertising_spend,demographic_factors,Season,brand_image
71857.84353653819,2.5191150571544645,-0.907210428708435,-1.5645554035914169,3.8978028152285584,Retailer,7850.538484432176,4691.015953145817,2,Rainy,-0.2145713555578518
56773.40083992549,2.2789600475865908,0.11636899368736081,0.6409659962312358,3.236988437996213,Distributor,6797.863862812565,6612.266467633369,1,Summer,-1.0068989360403588
65632.47738256335,0.9422392324862817,0.571807717346338,-0.8697685079818175,4.625373752163878,Retailer,5537.841798616798,3851.1454443715356,2,Summer,1.0770010138269386
54419.60123204546,0.23415441146284566,0.436661172765813,1.0355966561878052,3.606681060629302,Distributor,7061.480251963396,5164.953806091734,1,Rainy,0.17480755450174376
68729.44754931581,0.5327929772409123,0.09994859230229272,-0.352588487250297,5.216530329149732,Retailer,5036.828206684285,6305.4615367943,2,Summer,0.26804857602011745
46782.03383714169,0.9572772180553532,-0.41304048600805604,-0.39570402706219704,5.3268052791881795,Retailer,5917.6505454563385,3420.553275520374,0,Summer,-0.91762794586374
49061.89774967247,0.18068387811536393,1.8569398004488202,0.005829364390700452,3.4902965196158524,Retailer,4990.480539238388,7296.1094845463485,0,Rainy,-1.1131594906185447
75418.87942453643,,0.9064941035224434,0.6220995715445535,2.785630117534033,Retailer,3103.244953981072,,1,Summer,0.2127484931593272
72381.49446354667,-0.09442839723676569,-1.5155124869201662,-0.10536325072579042,6.441321810356478,Retailer,5942.245921605285,5268.968497473697,0,Rainy,-0.07154814558373149
61904.70513854209,-1.1375602436391106,0.6614460239531809,0.24210363401568483,3.5280568861541877,Retailer,4860.164409874785,6187.901981587222,0,Summer,1.3762974486488055
51656.76391599274,1.2019079791663871,-0.5627820751929675,-0.47249981083958026,4.3629834184741165,Internet,3250.242212132723,3967.411119391867,0,Rainy,1.0154037683712027
73761.84852714818,,0.18867667285667963,-0.63133730545694,5.3733297899988,Retailer,7262.473035415026,,1,Rainy,0.23895054780385377
52543.617769942975,-0.32999845564152214,-0.2848305875639996,0.63311489843933,5.223384922386832,Internet,6105.2538259602225,4461.9780470286405,1,Rainy,-0.3614077641753106
66413.05711127192,-1.5440984915304947,-0.3181038564579108,-0.6801656968744771,5.657387391297375,Retailer,5040.379078046305,4159.43530088773,0,Summer,-1.3995250087048885
47071.13495262292,-1.1901163104884123,0.22735631219485078,0.9049998975245748,5.761572184752736,Retailer,4150.583121036707,5573.37811653724,0,Rainy,0.5338540470378333
43497.36627354636,-0.7403641282028585,0.3148384849023809,-1.5708888770888723,5.201057391116471,Internet,6038.921104244558,4461.386338873597,1,Rainy,0.7435443067787897
46856.37263912844,1.2950465811919796,0.2022651892537762,0.7011010249531089,6.278524771689742,Retailer,7047.349646903314,6141.913571406027,0,Rainy,0.9834138729984554
62870.73497993157,-0.11228486484359596,0.2099748741767988,1.9780336508610377,7.5949500087530435,Internet,6694.8448350787785,6916.069791884716,1,Rainy,2.2031409953985825
71283.79599004253,1.438226379615682,-0.3141204534882959,0.8464689684830468,6.051418120142435,Retailer,5995.177619736596,4740.318458573442,0,Summer,0.3171043681687653
58423.50541067248,,0.4657214863595171,-1.0586554138036963,5.030958380879683,Retailer,6385.503574579623,,0,Summer,-1.1511757992120455
48015.778857342855,-0.48189534469805034,1.241210101747856,-2.026847062363075,5.413546172091803,Retailer,5407.200274422534,3038.657319359001,1,Rainy,0.7975629022204002
57970.96816411323,0.7008639613534844,-0.5683597497273876,1.7117243263749855,5.09349946112082,Retailer,7361.980883951795,4908.304266050513,2,Rainy,-0.3268294352610684
60856.387520446006,1.2102318635190703,-1.0662047548606808,-0.6121260403528438,4.400200349739378,Internet,6427.563384015745,2215.9719079759684,1,Rainy,-0.25287332807085044
66033.61835926349,-0.039963411789525935,0.22861035909492877,0.7096970228360022,5.643581646872773,Retailer,5874.864668850227,8748.69190135867,1,Summer,-2.6390501187412005
46200.6718812748,0.05729610538666824,-0.7674853096137866,2.800965565895127,4.602275894569674,Retailer,4459.880076664549,4229.31275279302,2,Rainy,0.2771953945670237
50635.70123148621,0.36410282864755367,-1.248563324644069,0.5066283682853462,5.3339420095233105,Retailer,5459.473692942519,7286.338653532144,1,Summer,1.2730229201885515
60309.01209577979,-0.1998482825114566,-0.8967733208123893,1.4219170754848505,6.404547764435895,Retailer,5983.145075680398,6682.299803980705,0,Summer,0.9709715280436546
58678.45523128744,-1.233455423961991,-0.0552272619976475,1.83692527859017,4.361376404011713,Distributor,4232.8559845769505,6437.680803341061,2,Rainy,4.332161669806712
55366.19652865081,1.7656272498735497,-1.2901713320100976,-0.4634236029151268,3.8610707534460316,Retailer,5101.9995910272,5244.565735713083,1,Summer,-1.4820743480019303
53675.66873576283,-0.6264972313367244,-1.4491929611099026,-0.7571919148364379,5.960104508277384,Distributor,4158.019087844369,6659.670609341579,1,Rainy,-0.9429093093744864
79925.74751898267,1.766290573495492,-2.4069507248044686,-1.144299845766555,3.762491848701112,Distributor,5041.157814083743,5595.548994101655,2,Rainy,-0.4442266398527925
70872.78221923964,0.029296023712451894,-1.3251269671690302,1.2042941018071907,7.297355829276606,Retailer,6552.178153889904,5054.557716600783,2,Summer,-1.5328473721115414
48345.663838361004,-0.3213150573592069,-0.3236572954496299,-0.2916380302062559,6.059670812531466,Distributor,5699.2552176085155,5833.9152543898135,1,Rainy,2.3265145087571977
47870.41935962197,1.5315500006531042,2.3737655953974834,-0.7038978085462803,7.161004847098664,Retailer,8172.350609419264,6609.922035618092,2,Summer,-0.4365750127704774
71305.56264041016,,-0.018086281009311825,-0.8479355284321018,6.317623999812328,Retailer,6448.453879240538,,2,Summer,-0.5056144476213877
39046.79620266937,-0.773011985615746,-0.2940059196208268,0.15911642792812483,4.868348314896611,Internet,4164.350356904812,4755.786744863641,1,Summer,0.774463622252091
67746.19627901676,-0.0951732302503,-0.7581996663313498,-0.8861840373702866,4.8915794783743545,Retailer,6268.62927843804,4984.61424396912,1,Rainy,1.4771476845225127
53605.91993363235,-0.9249274504358146,-0.010760219961860629,-0.10370573663021723,4.371278213685334,Distributor,4875.17511996741,3447.506390492943,0,Rainy,-1.623397639199632
33011.85000768416,1.7021609914344775,-0.6328254922643145,1.1678240651906986,3.1202627082146774,Retailer,5396.112866691039,4587.2391196071485,1,Rainy,-0.9420736040943327
62647.71347810793,-0.05382683848400108,0.8428081303909611,0.7182611355247451,4.315145877053392,Internet,5146.6585336657945,3814.7489032528065,2,Rainy,-0.9784803669108508
62939.14581873276,-0.9822598619958087,0.1691775333190949,0.44854192913042046,6.235820843758544,Retailer,5337.801303137098,4508.90282229929,0,Rainy,-1.3719875890313145
52002.4674609182,-0.7523410182084382,-0.5492496371260308,1.8686520972815928,7.138017825109042,Distributor,5153.577679437511,5619.943396732535,0,Rainy,0.41146592837560747
61265.26214069868,0.3097126311241698,1.8941732411867447,1.9567672240354548,3.566880550829614,Distributor,3275.9141207378484,2691.5199854152,2,Summer,-0.6754925925271752
56203.44064124614,-1.564192227079329,0.3574586332029285,0.21743677124451205,5.551761046771712,Distributor,4821.732174255313,2645.2544848553785,1,Summer,0.5339493717905606
56742.79831264737,-1.4587256231790908,0.15690705084313608,0.4819919424416956,2.9392276209343366,Retailer,2398.85963657236,6083.828483513808,2,Summer,0.9718743038915292
71527.83102738322,1.1229860599699872,-0.9187517732685457,-1.0216749576819817,5.551894869137773,Distributor,7596.851439986967,7335.866573910051,0,Summer,-2.8621484641394086
77123.46813726387,-1.1426041126559063,-0.21952464454741485,-1.1414164753602907,3.8113341266725165,Internet,4158.359597300289,5602.488249931191,0,Rainy,1.6881661051499486
73773.7452089105,1.0263558440213563,-1.195652708968771,0.06021641224678097,5.565282483849327,Retailer,6614.820037855946,6198.708425449251,2,Rainy,0.8260614838474223
40999.257772899764,1.8200592230411694,-0.9589356800026705,-0.9500033640283958,3.1580563181480157,Retailer,4397.5290828186935,3173.1425193124337,1,Rainy,0.40508041329227645
66678.93578538921,-0.4939034811453022,0.7251491413697969,0.5611214642442947,2.750907504761432,Retailer,3965.442452648457,3380.3480030879728,1,Summer,0.1890577305952463
67944.94136712725,-0.394889083278048,0.5245603625803914,-1.8133328790824537,4.642681947073523,Distributor,6913.202489182376,8385.176321002555,0,Rainy,-0.9683002825840301
52685.65535746327,-0.5892469832527448,-2.6634765424633744,-0.13297412914569562,6.911926663635442,Retailer,6219.620085934859,5861.592913203805,0,Rainy,-0.3100193378780215
55389.93218828347,-0.6961541038310208,-0.2808044179250943,-1.227571662184977,3.53933762965078,Internet,4274.03912144655,7201.234614416093,1,Rainy,0.6058672391826007
44576.55710521909,-1.387707323226351,0.7108146956785328,-0.7609737224687368,5.269683929774444,Retailer,4452.9376761533,3256.2039970324136,0,Summer,1.0509733986340337
68571.4147761109,0.8894105315615217,0.5844068970640032,-0.659474320135305,6.443110341563068,Retailer,7548.657073864566,6748.473430085091,1,Summer,-0.6885350368254278
51407.18163084006,-0.6457638020944758,2.413076039668187,1.0619487977555921,3.087985204319929,Retailer,4625.661721816203,3013.0611690943624,0,Rainy,-0.9995294442676144
68214.87061932213,-0.22835130594237954,0.7380967380662408,-1.1128960214053532,3.9746724692502373,Retailer,5501.599456851683,3923.962405102493,2,Rainy,0.2736764321413134
54335.266247892956,-0.3036914334493859,0.5242025080321,-0.6186511181263009,5.923946174182951,Retailer,6733.822607925483,4912.159641999772,1,Rainy,-0.8644824275134662
68079.86902278544,-0.025184971948379375,0.15985280231306503,-1.4151887122293498,4.845041824796904,Internet,4027.448992478307,6067.906130672593,2,Rainy,-0.46027324730271224
68778.24749796007,0.4685180466798729,0.46109344321553936,-0.4064758457311135,4.559520799353448,Retailer,7297.848749128309,2955.968963993986,1,Rainy,-1.3388422056931109
93426.32589421188,0.7783744199404015,2.5896322358375143,-0.006740864274164232,1.9910578039455795,Retailer,5516.870561902114,4877.236040692486,0,Rainy,-1.5654207910328266
56063.88846446324,-0.05625911609836525,-0.175781139926889,0.8596402677837042,4.706273085678653,Retailer,4761.742964657038,2100.816130003668,1,Rainy,-1.0187253983469042
53602.53689804266,-0.3242254492972708,0.6896150713394218,1.2280106608947865,4.417042365326822,Distributor,4974.868132421594,5574.320405273659,1,Summer,-2.095663179566386
80597.07754347479,-0.902565982993579,-1.036931906200531,0.35720389602570685,4.697048884252896,Retailer,4769.02354323118,7168.108910864714,2,Summer,0.04138889917751265
74121.2619231162,-1.045308209164154,0.1131711098089914,0.7182530511800469,5.296014278828271,Retailer,5916.954027002926,5887.4016924868,2,Summer,-0.29424269980800133
50183.620331899925,0.32795232709303923,1.1814503725991579,1.1614755515588275,5.082957306762724,Retailer,6695.132764822833,5702.413012573597,2,Rainy,-0.24946504225939972
62773.59376911541,0.3736944450617661,-0.05975881370930654,1.1603491066227516,5.947139869811622,Retailer,6141.587971638406,4867.272578109913,1,Rainy,-0.31241721338198286
60224.78393700114,0.6828246950614084,-0.015014683495016534,1.1950692169398722,3.9271286627503295,Retailer,5633.523805586621,6342.332730278848,0,Summer,-0.28946395377938333
40113.7419079993,-0.22642910007357725,-0.6891812093717219,0.15679553856077677,3.2345866215678245,Retailer,2089.0738890364873,3863.7584882241244,0,Rainy,0.7824837469323794
61268.15361697587,0.4051123009955198,-0.4390470287737079,0.6863073824168171,4.224215842014033,Retailer,4182.594210294332,3934.5830101139745,1,Summer,-0.37042160620091735
49997.83871535763,-1.6293690358176354,1.5313310266712705,0.8978808811848368,5.169186985591949,Retailer,5794.896363799492,3602.02809602651,0,Summer,1.214761812299095
55019.32462470427,-1.2159171585413624,0.22594636319735556,0.16589979142441044,6.016775101362327,Retailer,5549.899660219259,6974.046299031116,0,Summer,-0.08800700614242928
64079.74862980977,-1.0542639822186826,-1.0098072097852036,0.6652902359410543,5.429508961255181,Retailer,4558.029785980992,4789.365670800787,1,Summer,0.212930698782193
57033.159546176896,,0.11118967885178467,1.520183243972274,3.547575711819812,Retailer,3203.699476797872,,1,Summer,-0.8677424900820976
55401.31231538008,-0.26353139895060407,1.019593528641015,-0.189936314197867,6.833040492532029,Internet,4822.6222341910825,2911.8121550247415,2,Summer,0.6209535723193229
60991.78584748003,-0.5477252436424294,-0.025515706410304807,0.22780989228169732,2.8951911018977854,Retailer,4887.732229768209,5162.823141618008,2,Summer,0.9129577570320649
52463.450050831816,-0.7840718911483586,-1.098886757233618,1.0428265619333001,4.637445638832255,Retailer,3493.8555739749477,7098.878082868547,2,Rainy,1.1415269559546155
51890.06244259692,-0.5407576164405941,0.34428423598716246,-1.7804803683705752,5.928955592104595,Retailer,6369.428965976595,3224.486763340258,1,Rainy,-1.2329206943126518
63052.87878296447,-0.21103170128640258,-1.366807503074485,0.3233572834130519,5.183868567660985,Retailer,5269.214268433542,6337.81447169308,2,Summer,-0.7264849449165822
37565.248330768794,,0.6785230856802015,0.8024275900076201,4.949792822197913,Retailer,6541.002862255091,,0,Rainy,1.525998081166748
61004.7206878566,0.07669544495489808,-1.6405805782784415,-0.41805039949126255,4.280007535765476,Distributor,4891.919425671122,6535.948914807077,1,Summer,-0.1694355950741441
36065.56057351902,-0.4262020865327084,-0.6498901689832284,-0.38560008190702705,3.13846160094136,Internet,4302.194758586796,2381.694897448054,2,Rainy,-0.09789645000658677
71586.46996573653,,2.139046158864732,0.6196201385176462,3.727210226434635,Internet,3750.246404169353,,1,Summer,1.1018464518229327
59045.17175970779,,0.2268613304875658,0.497159034028704,5.304665907721634,Retailer,3749.248107313538,,2,Rainy,0.5550680482995718
81991.4844706406,,1.261278606655844,-0.578971647608546,4.888458693403458,Retailer,3630.6186345929123,,0,Summer,-0.21649964862456342
60238.50738531861,1.1231666896197425,0.8152319686905121,-0.6985060316561624,4.251124850044022,Retailer,6427.472971144688,4573.582499396264,1,Rainy,-0.026911700041061103
83884.25597991465,-0.30320203309533256,-0.8731796338679663,1.0512947572865192,4.059818026986448,Retailer,4751.591881794482,5845.43260125593,1,Rainy,-0.7463317578211289
58804.54047661597,-0.9856980629049102,1.8436242083661085,0.7522945883569251,5.345284597245855,Retailer,3584.048397964235,4472.962720699181,0,Rainy,1.3498955957879788
61448.36926915056,0.46138990429495275,-0.5058320510196487,1.153331348927178,3.917425063876812,Retailer,5004.116373924846,3754.9491007796573,1,Summer,0.3804836967220647
63340.18408422715,0.9705101875249397,-0.6986643799204986,0.43523556871235547,4.447488512193701,Retailer,4638.649596870062,6937.544654896392,0,Summer,1.1031987061738078
66464.68861049828,-0.07864888303804367,0.6797471925473876,-0.979927428009791,3.8359662673858113,Retailer,4323.876037064591,5159.830062487326,2,Summer,-0.27961490810486717
58281.05520706755,-0.4178041823799566,-0.9917400280398294,0.4278528402574458,8.365234265395259,Retailer,7490.366809455707,4892.884241288377,0,Summer,-1.3372702435233002
54009.32003945918,-0.6232505019683074,-0.1067815566340945,-3.1527232246976227,4.388446267759889,Retailer,5782.01897879406,5129.667227650202,0,Summer,-1.1503695764566366
57305.430733057634,-1.6857648970055021,1.459025394315703,0.6181034312814961,4.528658509042611,Retailer,5847.8759734276155,4902.311333470485,0,Summer,0.3533967052403968
72414.88544248606,,-1.225081279281463,0.5595537354521988,3.767291552063086,Retailer,4338.23958245953,,0,Rainy,-0.09939638826188636
55296.77726542867,0.5740215914800889,0.2799290777554795,1.6017075878491744,6.2236533825878615,Retailer,5474.152438785558,6343.606569708731,1,Rainy,-0.34470267558895207
59351.3107021918,-1.1540140913249641,-1.5256927754535963,1.295375806153574,4.16154259370495,Internet,3389.340082876831,3890.398928616856,2,Summer,-2.0236756825030824
49440.5939447249,-0.12291695759612066,1.0216001803112105,-0.5549262596737019,3.5725175491802554,Retailer,5243.733525588396,5305.556809550533,1,Summer,1.162921706840572
57871.88615508661,-1.020794330513225,0.07971783133760321,2.421062528553559,4.719293674140745,Retailer,3134.5541312612145,5272.820666632037,0,Rainy,-2.2553929340232415
71497.42475339882,0.5555110187378869,0.06668421192794548,-1.2333592326842215,4.993977372725607,Distributor,4398.891186771119,5547.705896001152,1,Summer,-0.47666803793429874
64492.211602076415,-0.4567280009807085,0.5264037502319653,-1.0872399882133266,5.842606361113698,Distributor,7758.5426724782,768.1978464348686,0,Summer,0.5364420318694489
61797.443853076555,-1.1004863166766474,0.610160836947415,0.07738053073478075,6.595019970474272,Distributor,4214.4827623018,5969.544876116851,0,Rainy,0.2631829055957455
45356.29256114126,2.2650334596420643,0.623973948817579,-0.7404348825446668,4.9433028142027435,Internet,7917.465516253731,6136.807007273529,2,Summer,-0.2039250854801214
64390.3472879411,-0.49029204019520695,-0.09123401560261767,-1.1958607476432368,5.193124663418047,Retailer,4566.259674923556,4115.404949536732,2,Rainy,0.7920787048501073
62964.493079520966,0.927452378323691,-2.0112064642458876,-0.4634661755378069,4.462149974933091,Retailer,5495.362736862307,3124.5060912067484,1,Rainy,2.43887323141549
71280.99245925609,2.040782525060322,0.2693215847111971,1.4585093996016762,5.669856729931717,Internet,7322.408194302204,3091.2000321884734,0,Summer,0.9814112889028398
54088.71863449002,-0.1530539315959103,-0.35354439083934863,-1.1411643386948962,5.450647619755435,Retailer,3465.546044296936,4368.4627495956665,1,Summer,-1.3438122248059958
81931.01266100863,-0.5362801852476203,0.1945520674710357,-0.9151303947322573,5.074713976017992,Internet,4421.81046656191,6691.8355139901605,1,Summer,0.27790652544533573
58457.218319159445,2.242624122349909,0.8280361260814917,-1.5963056680867476,4.290494967825222,Distributor,6460.453396497214,5631.206870313476,2,Summer,-2.012209265172086
73464.65640959101,0.8376330222574396,1.2659140736026135,0.22835006936965144,4.955208259601526,Distributor,6321.12396523708,3980.0806759773614,1,Summer,0.3646786573825291
70590.07214004215,-2.2580227944461173,-0.43293291380880233,-1.6895180740414408,4.6215872226889125,Retailer,3122.8963098451227,5746.9033480883145,2,Summer,0.14035578202781773
57187.86347925341,-1.6770552365489526,-0.13711262637182706,1.1993099050747569,6.7669964088915115,Retailer,4575.383423079695,5723.04884654848,1,Rainy,-0.4901250213747873
67857.81311505634,-0.36782235668067303,1.9627805542942602,0.5494557474192342,4.3598450041839785,Retailer,4049.7066527508755,5126.889556929986,1,Summer,-1.0350025518411352
49818.64288536956,1.2824214689251487,0.417434691590675,0.15074615264237684,7.663883496450653,Retailer,7044.541431564691,4812.8517889186605,0,Rainy,0.5237527666719201
49165.329953858796,1.3248098364419039,-0.8705950517986575,0.8952910234463628,4.269820639014464,Distributor,5491.789835910902,4575.076658233557,0,Rainy,0.5975013132462362
52945.86118745336,0.18463995893294857,-0.09152422147804984,-0.20041274863437303,5.130660755142722,Internet,4831.528061011944,2597.208785663958,0,Rainy,-1.3732331273531946
81080.2374222828,-0.3105320781878773,1.203103164249046,-0.401024426163295,4.535130144698177,Internet,5390.970561021872,7138.048454796071,2,Rainy,0.07064352202215861
40462.09270567511,0.7718074561540914,-1.1521254182567415,0.3809812655353164,4.739367460805792,Retailer,6683.328074873292,5634.067040604007,1,Rainy,-0.48345401485308787
52622.06065888016,0.18529492558178964,-1.095294108973456,0.5716036394425652,4.009549627123548,Retailer,6625.313708487846,7635.797940078728,0,Summer,-0.6566991066085222
64800.257088074286,-0.5924316040004894,-0.1276760034342959,-1.4394103908712854,3.099091543930606,Retailer,3527.149933724824,4758.440398743216,2,Summer,1.7838022393211377
68868.53219418842,,0.61118858159817,-1.2728980932639689,4.818377378488506,Retailer,6029.79479967424,,2,Summer,-1.0865299263815098
44107.37772801388,0.6936221076211302,-1.4424374809315692,0.23458453334386764,6.273573162687765,Retailer,5141.836819385995,6200.945629493533,0,Summer,0.29003030250382955
72682.28015190428,-1.1360361639184071,-1.4173520097266579,0.6808156060572984,4.077198021017711,Retailer,3710.2632255573985,6848.625026731859,2,Rainy,1.399534665005381
62487.891310649604,-0.10313840442475018,-0.6468436311683726,0.40682864473286623,5.953593850312696,Retailer,5793.979960273356,3662.014838176775,2,Rainy,0.028361547395900914
68551.96224993627,-0.10206335002990666,-1.277381158048527,0.739019458326527,4.45915674015831,Retailer,4629.897630529616,3655.4587794450463,0,Rainy,1.546586152771117
57139.751115784944,1.7364839906318792,-1.1786104358058405,1.704914609751538,6.405223406414827,Distributor,6744.573780850529,4386.966575940801,0,Summer,2.894655291746563
65082.37953787962,-0.2951506295734021,0.7046604302621103,0.2950653121775498,6.785876137598189,Retailer,7785.380486899448,10000.0,1,Summer,-0.6688111775641143
56712.84383083153,-0.6609556456722449,-0.41007104648719467,1.244796113800643,3.363016857601828,Distributor,4700.045744243512,7063.649941604659,2,Rainy,-0.06466022106186757
61906.11915672641,-1.2600835925056046,2.3732337553699554,-0.43998097097992883,2.2477313540016963,Retailer,4127.24375686942,6470.097978451484,1,Summer,2.19289590280731
60555.287839358796,0.5127591263191392,0.2601592259911965,0.6991782824945878,4.994404325624095,Retailer,6315.550257782492,7805.143392088312,0,Rainy,-0.9226437451784018
75851.63193958387,0.34836868114697994,-0.4966175003954207,-2.1959310001097303,5.315320207197415,Distributor,4590.671111663224,3546.449932241135,2,Summer,-0.6566262547329533
68728.66666713801,0.203972035636319,-0.6662606038174048,-0.4196376569422035,5.929846580695504,Internet,5993.105855890417,3286.915997385314,2,Rainy,2.091825222365485
70370.24984740619,-0.8300319684982946,-1.8797795937294814,0.8354565836289735,7.75851914796829,Internet,5617.8778179451665,3442.195246643685,0,Summer,-0.4457522879941531
48193.889710528376,0.42502437699683654,1.4383721905411124,-0.47276284013441444,5.685118493267011,Retailer,6617.39651274734,4526.354971713634,1,Rainy,2.346638027111841
85375.81529778978,1.0334178852630749,0.676155647072563,-0.23403228296639064,6.550421882835485,Retailer,5885.102414730815,5096.240647611887,2,Rainy,-0.46217716721989327
41855.86495408414,-0.600282681222385,-1.6100171983420752,-0.27844333116332814,5.247020488707848,Retailer,3422.083881381916,4554.103055283393,1,Rainy,0.48575955429460427
56815.187621397155,-0.2772562593546858,-1.666023671204713,-1.6096316475608379,6.1454794039318905,Retailer,6137.411399513332,7030.197830803914,0,Rainy,0.19379110466300856
52257.37869538038,0.16442191882732005,2.4605344472077384,-0.19502325204437268,5.197379760458723,Retailer,5939.122892771173,4853.403789058785,1,Summer,0.689850525597673
54613.56185377557,-0.8882699366849874,-0.1930658197074561,-0.3928858742220885,4.56680341198932,Distributor,4566.593261463325,3582.804859497577,1,Rainy,-3.1705521821029454
56213.170796494174,-0.349993875324136,-0.7297993807576149,0.6685667062513413,4.727663844438541,Retailer,6510.673501661177,4678.8645445621105,0,Rainy,-0.4804733640781001
43081.36525632127,-0.09344914253096838,-0.24544924923058473,1.1498735721201165,5.183105684224271,Distributor,5318.295292010976,4131.167134846556,2,Summer,-0.5241095029688017
54937.17168757561,0.3300119811578922,-0.0160189340041581,0.9034551063920633,5.3230138198347285,Retailer,5034.252314585618,5540.075608975059,2,Summer,0.48102718265813793
70673.07889790175,-2.427953878522232,-1.5730647456904732,-0.7161029898375171,6.692789653175684,Retailer,3820.8339679895344,5060.47850082669,2,Rainy,0.22334135955914092
53672.340395703584,,0.6663853906271208,1.6964963777659654,5.43522467606012,Distributor,5801.98959025519,,1,Summer,1.011687711493091
57709.23956420894,-1.315960494671042,-1.3222277454803453,-1.2520637532309702,4.557391380922762,Retailer,3951.7433361436697,5472.620781404286,2,Summer,-0.018815299544744545
57268.5498375169,-0.054558688873746035,0.35929965060778823,0.22753707020522027,4.9703797829454395,Retailer,6703.500796537472,4440.666960046174,1,Summer,0.4082931416105449
70747.04925779099,0.8670665038306944,-0.8410030866325985,0.8284352796548731,4.643845086450133,Retailer,5674.1177760461815,5333.972131315773,2,Summer,-0.15816036137182315
51802.90315946204,-0.36427234130055114,-0.2413150490552633,0.04639767597407834,4.807622005122887,Internet,4665.4704009791485,6378.961501518083,1,Summer,0.7418057849188705
65102.60776537232,-0.9370148132629312,0.5106694311036286,0.7504177526740966,5.036058926513442,Distributor,5186.647144036776,4964.22391702937,1,Rainy,-0.35437597839232965
74474.26096611221,-0.18525795269016856,-1.6244060979152846,0.6691982202645353,4.679153725220984,Retailer,5137.317887587418,4813.684255340021,2,Summer,-0.008415612297967098
57353.14816145404,-0.1670154630754594,-0.28217836562625864,0.008396243195470561,4.812800397670012,Retailer,6567.294002040242,3865.4855357173365,1,Summer,0.2817933938815258
63974.58817461414,0.4206790101613332,1.2084568300338887,0.3644982787425376,4.63830950378837,Retailer,4207.943924315898,5588.869451883154,1,Rainy,0.9625503375321527
44665.006005891584,-1.738978046215084,0.10468321067559666,-0.6904868716264271,7.501871967144186,Internet,5015.192279228581,4812.246301623021,2,Rainy,-0.524068037503136
58530.44742809818,-0.03810177433660402,-0.4745552361973619,-0.05887446202475553,2.584028885286703,Internet,3270.2557821942446,5525.534114871756,1,Summer,-0.5301651087001547
75678.00342554016,0.3776043157715632,1.1312607184140413,-1.2793097162987108,4.696495885088165,Retailer,6890.799285808217,6536.542577268343,1,Rainy,0.0676927337363865
59103.24819273429,1.1045483925139026,0.30932355949539586,-0.5034410274647364,5.207846129717127,Retailer,6222.816803125533,3903.341777351674,2,Summer,-0.2857220552405208
61733.876034193694,0.12921078811256342,0.3777036832213051,0.17651864449002036,8.015610866156948,Distributor,6411.719696626547,5459.860357443961,0,Rainy,-0.1515059342831747
68291.63073864889,0.8300148430787576,1.134669613772353,0.902753020963499,3.499316343884074,Retailer,6361.198050313404,2952.627086772059,0,Summer,0.24165654774912143
53155.05206504503,0.5481176371501147,0.5813306468100697,-0.4465495118319675,4.152982500442829,Retailer,5942.571040349995,7486.563235694534,0,Summer,0.04100068723482161
54724.3101223948,0.6758575459501865,0.37000699385049635,-1.2851963137266813,5.448367771909571,Retailer,5781.391727178243,6813.8751321759155,0,Rainy,0.7616531700802979
59074.06176475609,-1.5279072776219795,0.39246768302617346,0.20934926088320038,5.306641149167421,Internet,5758.366853676578,4731.754796289684,2,Summer,-1.333062309344069
47456.71830373207,0.6689440545916072,0.799499372513018,-0.7234741287484011,6.7535335471623945,Retailer,7512.688569617857,5815.041012744153,0,Summer,0.2157278575756971
70559.9857335161,-1.5414208629104407,-0.3687252408052775,-0.8341373493300437,5.677028902214009,Internet,2319.786121920586,4521.491605931188,0,Summer,0.6361829183937705
62701.12999896609,-0.09532066049014637,1.5106696762920668,0.4952470320906287,7.222041701294067,Retailer,7155.788456409993,6514.67981532174,1,Rainy,-0.16187916778274544
57939.25751003574,-1.709698286798007,-0.52977350170438,0.2768542917919126,3.330236092238964,Retailer,3410.60191834743,5272.148920175691,2,Summer,0.5297594561198401
60855.00166562166,-2.2102331591246447,-1.2464631215521502,-1.2022441553269305,4.324056436347853,Internet,2321.1145924198026,5493.246774597082,1,Summer,-0.005017076996832725
60812.05874984374,-0.7083906554731496,-0.1522079829357602,0.13817725297257166,6.3699609605801815,Retailer,5714.199175319427,6244.083537012208,0,Rainy,-0.9625985307134065
53787.58015504271,0.7869589182995349,-1.9228310773003479,0.28094574873924966,3.4413911465838094,Retailer,5791.208836589543,3643.4854989576306,2,Summer,-0.651534390407576
44439.13528185754,0.2545172550184158,1.0059338377034182,-0.6137480764357175,3.240750708712823,Retailer,6366.513404474324,6436.161562391846,2,Summer,0.19825723333282347
54064.70958710974,-0.38910199208159074,-1.1730242541268834,1.0821806063028645,7.190806521615417,Internet,7283.409086221553,5541.2788597273675,1,Rainy,-0.5668420494234395
65556.23805270162,-1.1428476918595163,-0.75258698536254,-0.5730839821647586,2.8143271497774434,Internet,3269.5429701096114,7558.308752026626,2,Summer,-0.26424079422944285
59935.96089164792,-0.258184898478758,-0.5562592718952821,-0.940623291788639,6.20624250520839,Retailer,4555.045365216838,4418.564834485023,2,Rainy,-0.7114088908180501
66657.88474570157,0.031284949512810294,0.5519770100218382,0.8980163307147492,5.774974892337846,Internet,4737.604823743873,4646.238435728389,0,Rainy,-1.1288417697383606
