Time spending score,Annual Income,Gender,Children age,Marital Status,Money spending score
13.124684877898847,63289.268044163786,Female,11,Married,12.021772882368943
34.3999842820315,26347.183851338395,Male,12,Divorced,29.90522768150351
8.348720678025433,59389.456057875526,Female,11,Divorced,20.400695476679562
65.82097871843357,77637.90551050688,Male,12,Married,78.27432643365071
32.62986609364384,58378.114816303336,Male,10,Single,25.95107993368858
34.82134881871561,24257.674077022097,Male,12,Single,39.849103069724485
55.49755797043496,80415.59734597977,Female,12,Married,77.65680864223663
23.941637430579952,22429.81839546094,Male,12,Married,30.18525505516186
84.60839553697397,82028.73637376899,Male,12,Married,87.55572896584961
25.11981647700621,92961.70139145131,Male,6,Single,26.523635636045746
85.80710125015814,78829.73327411083,Female,12,Married,80.3633067074313
28.343205021543962,88361.0946901826,Male,7,Married,29.44700135669183
80.31894434229591,83461.78722888992,Male,13,Single,76.44048519692922
22.63243821301808,65861.16996484753,Male,10,Married,23.415240645897807
28.511713905149684,62396.20326762793,Female,10,Single,17.226836226869164
20.680721815601146,64436.29687441504,Male,11,Single,18.395108233810866
43.31279022020621,23129.551872963137,Female,11,Divorced,43.64360735404633
23.977528783831033,94367.0190121239,Female,6,Married,22.391408957894914
20.948169922766198,88222.24851800874,Female,6,Single,26.369750110229035
91.05119742375018,79303.06817228613,Male,13,Married,78.81486226658836
18.81416792429809,62504.02118230389,Female,11,Married,18.707695932008566
68.21503955910788,79472.23948294995,Female,13,Single,86.07989608624717
5.163886570976187,63896.29538110467,Male,12,Single,16.586876717998475
40.589897499365584,89542.42932994328,Male,6,Divorced,20.616671708086855
92.1847047768885,86487.88737320702,Female,13,Married,83.9388403514344
24.219011696017713,58101.11319133686,Female,11,Divorced,21.869569202119244
18.867517223845535,26699.39743901413,Male,12,Married,30.982898539166243
17.63214518906125,89009.08215581981,Female,6,Married,15.79570020504038
39.56576742240871,22397.837700593947,Male,11,Single,43.46026466226457
38.19193680917377,20932.243948772397,Male,13,Single,48.528561441793045
15.446969949023382,64945.68250585439,Female,11,Married,23.275377082209005
83.6591201880699,80514.67868414268,Female,13,Married,79.51273168522548
91.3806702140877,84065.10455087846,Female,13,Single,86.79621158731962
102.33354132324641,81559.71590573661,Female,12,Married,90.88362602564
34.91390882868029,62278.001234001655,Female,9,Married,19.233304552552585
81.90414518680784,86824.06668483088,Female,12,Married,91.17178339703064
18.355479713068927,87771.62393154258,Female,6,Divorced,12.214922461916391
45.053818907996224,30633.5896978672,Male,13,Married,34.05265730361202
8.837065814700761,63112.40956466306,Male,10,Single,9.378015221025297
22.304642629087006,28939.28925598482,Female,11,Divorced,31.310672598776694
45.269703807860026,28753.674048723053,Female,10,Divorced,35.50864502855049
27.452207902518243,23092.546709999617,Female,11,Single,35.803741825203986
19.30583273550936,86859.89510286649,Male,6,Married,22.391273001100537
89.91650911283168,81711.96696875311,Female,13,Single,96.26288525210097
41.898673685567346,93303.62224754406,Female,6,Divorced,37.26422780385092
24.956734378737416,28263.540030726857,Female,11,Single,37.15717270821152
110.80560370621912,76086.28023752589,Female,12,Divorced,84.22324276721429
87.58601954894193,89385.41676034054,Female,13,Divorced,93.40132873782794
17.530592888631563,59831.683912999084,Female,11,Married,14.02352978980571
37.8779581029835,25565.52677590589,Male,12,Married,41.53342262866043
19.96030928585019,66036.62105427838,Female,10,Married,14.456485781686819
22.92219447246142,23479.051943028157,Female,12,Single,31.962953352134342
21.562065640791204,20049.337013959987,Female,11,Divorced,34.80247295731846
49.76217967607492,83660.7896140702,Male,12,Married,75.54922471194868
83.25086453625711,76605.83775328535,Male,13,Single,82.36866411266188
61.69613984902773,92517.613497453,Female,7,Married,37.74198803064362
15.905698801207707,64942.802575952075,Female,11,Divorced,20.73271441383764
37.18083795364131,89090.41319235902,Male,6,Divorced,29.358165136085855
11.558660389072909,59470.8899970554,Male,10,Divorced,12.354491622547421
28.180021862502922,27262.352451944553,Female,13,Married,45.05472624944269
43.367544631492756,88089.0060714571,Female,7,Married,38.36302329735586
37.36151855008948,90946.66895850364,Male,6,Married,29.84496628972292
34.24765380929753,92960.6789684874,Female,6,Single,40.58975615970518
25.897667574427267,91208.59299515928,Male,5,Divorced,33.558817298284175
18.377708441499575,94334.74249876887,Male,6,Divorced,29.86436093850508
37.795838036946606,93425.11981744393,Male,6,Married,41.93981556594007
30.183171720764957,89431.4738436589,Female,7,Married,30.32506599967942
33.53591600694445,65788.69765542902,Male,11,Divorced,13.989274026347829
43.952283239483044,26929.425925453426,Female,10,Single,40.284543990273036
23.029368365989843,69361.44300420144,Female,11,Married,17.887513649470026
24.8704554727743,22182.66446395561,Female,12,Divorced,41.3577476616101
46.7116915162936,30398.060233131102,Female,12,Married,42.98702354554875
71.88205031731675,90701.30646825375,Male,13,Divorced,77.38959855288368
21.68769868599898,61421.28572662259,Male,12,Divorced,13.648078955387867
37.0403065619116,27554.082061558016,Female,12,Divorced,37.9278951188799
30.464603453325452,83979.90117057868,Female,5,Single,20.447758285827472
46.1152711922171,92015.14150217852,Female,7,Divorced,35.563845593821526
22.134640956109823,89848.27432418194,Male,7,Single,26.154607366569756
96.70508026808993,81634.02112644607,Female,12,Married,84.19329736357075
27.431177317425366,86905.83798773855,Female,6,Married,32.461775552169286
40.41075727739586,22347.63369406847,Female,11,Divorced,39.499889954828376
47.05885181802105,23525.973009895955,Female,12,Single,41.23075869626474
50.62388847077631,30746.49784277587,Male,13,Single,49.396644037881856
88.6890600049866,85123.08098303161,Male,13,Divorced,96.55588529582582
16.10928031511648,63512.692043856536,Female,10,Married,9.57250886514144
70.44383706883667,88919.7503177386,Male,12,Divorced,75.58671733332862
36.81646498872608,62309.63383032466,Male,10,Divorced,32.157314844606034
27.551238666281016,59283.81921166206,Male,10,Divorced,24.78345965361738
90.12525497543325,78049.52747190619,Female,14,Divorced,84.71771528247363
93.67339786857761,82503.65747959833,Male,13,Divorced,85.58288924334818
77.37775371788524,73923.4585610354,Female,13,Divorced,84.21503808042851
88.94924087340955,75459.48297073039,Female,13,Divorced,87.57757224146775
91.70613053518484,80066.95931354113,Male,12,Single,84.84902395488484
14.156819620847438,61626.71649950571,Female,11,Single,12.918706486293104
26.811957424711366,85458.00558370221,Male,6,Single,31.770721635068345
18.996188201615425,64339.71732731346,Male,12,Divorced,13.980257415797926
19.37121394628872,98042.4930011156,Male,5,Divorced,26.667666443585375
50.018686425101954,26336.75632647073,Male,12,Divorced,42.98958982270714
33.92223248058279,19370.93402676307,Male,11,Single,37.80885496951595
19.031954963664752,27842.445315562367,Female,11,Married,30.334308730257835
46.07029099467733,24674.459926081272,Male,12,Single,41.07917315653799
5.052499251630977,63385.80937235467,Female,10,Married,12.841455081829924
69.26214560129904,85057.36706948535,Female,13,Single,87.01662646066617
36.16258266033399,28319.088153725068,Female,13,Divorced,28.12976060441077
81.09898527455101,82119.226170031,Male,13,Married,82.93296921783963
52.58033186427958,17663.137180780075,Female,12,Single,46.59593350060642
28.678569357817242,83196.26597595643,Male,6,Single,30.86436835549665
75.23001140296695,83186.10171907379,Male,13,Single,80.2298007274201
14.472697523907554,83103.76223477314,Male,7,Single,14.766870571019549
32.3434421567429,19200.917537282803,Female,13,Single,29.63725842723578
28.910583109726264,88572.30338988661,Male,6,Married,29.542956894487403
47.1655370406723,88796.26413158928,Male,5,Married,41.693215025646275
25.126347354569248,27469.733364854495,Male,13,Divorced,23.354019694564855
82.86137936294179,79328.65513899844,Male,13,Single,82.69072108683014
20.994318383249308,90205.92209993066,Male,6,Divorced,20.87022174692106
88.64930052078053,81183.19918141526,Female,12,Single,87.92041826185687
22.72550243167403,65174.98857952531,Male,10,Divorced,28.017781259709658
41.760710849800375,23653.919050455348,Female,11,Single,39.02799126812786
32.78572469291754,84959.74130717546,Female,7,Divorced,30.21048771703846
103.00723987386417,82701.03079391953,Female,13,Single,81.11385643521484
44.27842427153659,29667.852797249503,Male,12,Divorced,49.20528107388528
26.50740261032456,24059.075391794468,Male,12,Married,31.355889334410843
17.43026902946753,93518.6931989994,Female,6,Single,14.362522054462957
19.053635190436317,87916.29764729601,Female,6,Married,21.03634336989278
45.38692645787977,86288.97145918784,Male,7,Single,33.32218082495798
19.31387381582499,67388.17121254365,Female,10,Married,12.66268436835777
81.49300062420146,81894.28738806868,Male,13,Divorced,80.66253083785307
37.6284888872276,92509.84559974406,Female,6,Divorced,31.992145256208946
34.70175413054585,25098.79038230908,Male,12,Divorced,34.2766519587963
-0.3743947380356989,62697.73971479878,Female,10,Single,9.378143089752353
31.69958837092694,85168.19148910395,Male,6,Married,29.543615164268598
84.91271802362442,82047.5995274116,Female,11,Married,76.82055570754683
78.1760872280666,88093.43788679007,Female,13,Married,84.29909065972133
18.851678455383208,62613.29001169895,Male,11,Married,10.711583010530255
32.55012183448601,26261.237875481187,Female,12,Single,29.39666817889396
97.61948381868558,83543.33657508137,Female,12,Married,89.92073973094402
23.04629489337805,90968.21835667206,Male,7,Divorced,27.774781835978807
82.33086972450984,87411.65672433477,Male,13,Single,86.41907466833605
80.12010979571633,85394.2936315461,Male,13,Married,80.61778923422388
41.8432323486788,23455.54683690152,Female,12,Married,36.080014663978176
79.54489373550986,85161.65955367862,Female,13,Divorced,81.62225488786002
22.530016434668454,57660.023162085345,Female,11,Divorced,20.088051976879896
28.95095966040263,22115.6064545165,Male,11,Single,32.97552483021384
25.59305045131464,89865.36742114156,Male,7,Divorced,24.63870699199621
33.312239484820836,91463.55200427299,Male,7,Married,34.24713631107616
16.5194180333807,21215.580838391215,Female,12,Single,20.567602426026884
37.93030905646814,64944.715903466764,Male,11,Single,31.409475983502368
49.29060269388342,23662.228393598853,Male,12,Single,43.55001926443005
28.183659052595203,57955.42876046025,Female,11,Married,29.312005711053985
19.13962080097124,64124.150953377844,Female,11,Divorced,17.83726082815727
38.63485415799859,63147.55620142535,Male,10,Single,21.936946966492787
5.314536011395109,59094.78593262122,Female,9,Single,19.25753571373195
84.82393808721662,87418.31019361677,Male,12,Married,91.80599616469173
18.251190658100196,89224.35191693602,Female,7,Married,27.247683289690546
13.901419770116808,62825.50106839188,Female,11,Single,11.879954387658628
25.79843264820526,86798.406655652,Male,6,Single,28.155421800875054
27.826715204491606,22257.163205735596,Male,12,Single,34.85037392300444
92.55725171164177,82492.95306680257,Female,13,Divorced,82.6489470085796
26.045641044251692,22799.807326679533,Female,11,Married,33.98964108549171
16.48255567341127,64721.357109867226,Female,10,Divorced,11.529312870320346
97.02815666173574,80107.37220295871,Female,11,Divorced,95.93412172654742
39.60577514225614,94519.52710744564,Male,6,Single,31.202420602907594
34.700743296551245,93633.50978470373,Male,7,Married,37.77990422845435
8.106341730408825,63721.09297010758,Male,11,Married,21.90639432529104
8.874688066482545,61622.87732235016,Female,11,Single,4.600253584619622
16.851207613530054,86723.12415736039,Male,5,Married,21.682232476587814
21.279832714950125,93128.74409370545,Female,7,Married,30.873660627315978
91.15309755385645,81807.63638414489,Female,12,Divorced,91.26990648389011
76.38691774899242,81718.0030387729,Female,14,Married,80.37701614070144
25.343912849734775,58645.07992910446,Female,12,Single,18.321702028103573
21.50109672056869,94810.41011301946,Male,7,Divorced,39.57683930373548
37.233468704203474,95388.20487587189,Male,7,Single,35.924264813673695
67.69315638087937,78101.28055885188,Male,12,Divorced,85.7643977201648
9.344321780640254,91433.93656476706,Female,7,Married,31.3119545512392
40.156743994054025,30747.848685375346,Male,12,Married,42.07129186256384
81.62428064016629,83408.94855806648,Female,13,Married,86.22853892341078
17.61990598362879,61109.67734744735,Female,10,Divorced,23.867854661352897
10.651173975788106,66404.75089491776,Male,10,Single,11.158140768369865
91.25374173761838,90772.38890042283,Female,13,Married,80.65341126196137
37.719167363173874,31410.310121599854,Female,11,Married,37.686565307847204
1.5538498099908082,66341.76500101069,Female,11,Married,12.346955547869758
51.11940961491622,90680.18883867792,Male,6,Single,34.11346706574267
34.687538491015275,90844.04965194223,Female,6,Married,26.7245466976643
88.68778340906036,78825.96205108656,Female,13,Married,79.54844754798978
96.98628101034076,84003.91284097992,Female,14,Married,86.89590887869366
22.73361838160901,59917.20564563774,Female,10,Single,25.65073068592366
36.941493455594525,20620.538812410705,Male,13,Single,28.723092545843343
22.69910906574234,93152.10226745252,Female,5,Married,32.87351448638323
73.55647621931675,86771.46462808506,Female,13,Married,82.42173402011102
64.65638254941283,81691.14332460825,Male,12,Single,72.9864019362036
18.457946830132656,86901.31505797761,Female,6,Single,25.089226765967304
22.450389859188817,59983.96655587136,Female,10,Married,10.974939097468305
21.61618094479914,87414.99133599526,Male,6,Divorced,25.21170861765747
19.153062297314463,65589.76136993004,Female,10,Married,14.429680427111222
35.13126236763472,20342.357779831844,Female,12,Divorced,36.34205515837984
20.78059089787935,82628.54255556513,Male,6,Divorced,33.893696070938816
26.94426084640302,62880.663567369236,Male,10,Married,13.225538572723252
29.40848457603603,91652.85599102199,Male,6,Married,24.913254807848
44.047538997425036,98611.5586943606,Male,6,Divorced,39.666743011160726
89.56776232768404,82226.75708254681,Male,12,Divorced,86.3923531815333
22.24993508894331,89725.19591723292,Male,5,Married,29.07497863550841
29.392788474072315,66480.89428895367,Male,10,Divorced,24.067285968979952
28.29768683311685,85535.67822866402,Male,7,Single,16.7418290171609
-0.9718549620543016,64358.79799765525,Male,10,Single,15.569710130642072
7.778831926540136,60142.59033396108,Male,10,Married,14.04316604494764
81.39681403464832,77770.24717509151,Male,11,Married,85.72097360379058
76.85958926819873,80272.87428824318,Male,12,Single,85.50873507660599
32.711271408432175,24020.776564459477,Female,11,Single,33.55353232203268
12.564747332893191,63976.83025464103,Male,9,Single,13.760900345548222
105.87240012311182,81197.00673354413,Male,12,Divorced,97.33765667825156
32.757515343859644,87220.88771350746,Female,6,Married,19.294044440296698
37.77014337372928,93669.69682956536,Male,5,Married,31.464402144805888
68.1701884499863,80113.27251226519,Female,12,Married,77.1340960652677
44.02402789119418,19336.811015977793,Male,11,Divorced,36.20015737845201
17.57589897724545,63998.88981370168,Female,12,Divorced,15.804018203470527
26.485128509561736,89892.09404951295,Male,6,Single,30.584123195803762
41.723405663628355,26439.418024951603,Female,12,Married,30.143582976707943
33.990153407461165,23681.862001699825,Male,12,Divorced,25.618247597765464
47.97424630488347,26624.14453646415,Male,12,Single,40.12603993483374
41.398656947358226,30306.348526027232,Male,12,Divorced,40.250899238980594
47.965100009229275,25405.150400452698,Female,12,Divorced,49.952581911668446
45.763511205477485,20355.25129252278,Male,12,Single,33.728951000723484
44.55588920392377,26225.937557161433,Male,12,Single,40.5512911515035
50.313579085764076,65224.12969560802,Male,11,Divorced,27.12279951424813
35.38644208222779,29020.405927412547,Male,12,Married,36.12316111082469
81.76760959226743,83842.07204103883,Female,13,Married,87.14050577395487
-16.286661928707524,61564.039629821644,Male,11,Single,4.89767751987992
88.8156201241986,81431.77714978534,Female,12,Married,80.27716820934893
37.87051591482092,25231.613554984415,Male,11,Single,37.49675294408601
23.644520757797494,89605.11331309738,Male,5,Married,30.48467617582245
93.71779793867289,85589.11298947764,Male,13,Divorced,80.40772686513827
24.95223725117752,61535.49460416314,Female,11,Divorced,24.92109372938731
33.70322656507256,56771.024133515784,Male,11,Married,20.60211756625695
49.87496648650198,66824.06425605486,Male,11,Divorced,17.097717440940535
38.569299460392735,90942.13605052096,Female,6,Divorced,34.09266003218211
89.85235092718497,82678.583977684,Male,12,Married,88.95845676607507
14.399639971864971,61759.43676850938,Female,11,Divorced,22.083777215809473
50.02287025718706,18797.631547804354,Female,11,Single,44.49937377642324
2.7938677564421575,23659.58718424729,Male,13,Divorced,17.898298012463304
33.29411677866118,96375.69659231481,Female,6,Divorced,31.842054653993486
22.877949474014677,90373.64378496009,Male,6,Divorced,28.933199450336996
24.094486154164137,91884.35587515852,Male,6,Single,17.44223181399483
13.631188640951473,82517.87045317602,Female,5,Divorced,25.51879944853936
24.146145053282027,22762.69268277601,Female,12,Married,38.710927775877664
7.224630785202703,61256.867101789896,Male,11,Single,12.913888764242888
66.63345371613411,83075.22401992939,Female,12,Divorced,69.20264917233428
8.014059979601221,66674.05847032813,Male,10,Married,5.91515244922244
31.77105782299408,79454.9664207838,Female,6,Married,17.36278910839485
84.14980112595305,81962.11594206112,Female,14,Married,90.89412931103485
31.840104194434552,98830.98740846282,Female,6,Divorced,26.992874722590244
20.823338270948902,24883.029441752024,Female,13,Single,30.213542541304797
30.086203056671625,90969.66838817197,Female,6,Single,38.36157804620062
26.90887284733206,61392.57027393641,Female,9,Single,26.2810296665209
23.966369900456883,90560.92421570755,Female,5,Single,21.69792668106195
16.754118419549748,62618.35683538312,Female,11,Divorced,22.65703004480448
9.195676569168409,61078.6339545292,Female,11,Married,10.239874608926641
93.52685081039502,86427.57392764658,Female,13,Single,82.60912573751054
35.71441603128925,23473.62266331508,Female,12,Divorced,38.28874398875661
29.753642136118383,89168.42429389441,Female,6,Married,27.95664341186255
9.34384073612693,94491.6147729879,Male,6,Single,24.70641097087999
14.80225200705565,88697.95433550364,Female,6,Divorced,22.59723162267367
95.32002756892032,82586.71509590879,Male,12,Single,90.27699634217059
93.27822387644648,81593.05607392409,Male,13,Divorced,85.98333317920711
34.26742630551117,89091.48068091684,Female,6,Married,40.24614447677002
48.95681407800494,29681.656538981726,Male,12,Married,45.11066132539744
48.58612535427643,25458.88873130255,Male,11,Married,44.270323448218484
22.12744896007888,91784.49391194161,Male,6,Married,38.102531379344256
81.67095799123231,84329.3306801244,Female,12,Divorced,84.46715741868195
16.864296393743537,62476.72364237879,Male,10,Divorced,13.515398722303747
17.8232313234643,64412.25191757239,Female,11,Single,26.15174822719145
-0.00031770015133503193,64850.52993155469,Female,11,Divorced,17.32055229045817
40.15056924535378,89398.014047453,Female,6,Married,31.94421990568517
35.80134890231188,26076.282009466508,Female,12,Divorced,42.56597008772739
39.53411934262926,60143.85491259025,Male,10,Married,17.37618783081116
16.301915848763635,61643.48516581373,Female,10,Divorced,17.562436194214666
27.269525024155044,91812.58021538617,Male,7,Single,28.30193655919031
41.34930177338755,96066.01537340945,Male,6,Married,43.410986212323294
42.16106459761445,91566.8021310178,Female,6,Married,28.955801372994888
42.3202947519212,23241.912022032928,Male,12,Single,40.6702872949687
80.0731712075078,83244.30625658091,Female,11,Single,82.79151196056625
32.8071999059539,92158.85070310856,Female,7,Married,27.114336308317057
41.2854873172534,25777.567332088303,Male,11,Divorced,45.544315642636356
19.649177346012028,91962.41539480025,Female,6,Divorced,21.22086555664119
86.32888846801528,83043.34630567228,Female,13,Married,79.6781047372907
95.55162969001083,81985.27281055544,Female,13,Divorced,89.78339208024448
35.444053675667554,23213.29605997441,Female,12,Single,32.15920546053923
26.60632553082798,68142.33795175595,Male,11,Divorced,13.190350117873933
72.69137008935486,79577.94782195197,Male,13,Single,73.47827908538532
79.61219102870456,84443.56128949145,Male,12,Married,89.3900279404098
72.7977885475738,82283.60244009862,Female,13,Divorced,83.12699238791484
0.04045836360912336,61431.723548448615,Male,10,Single,7.580834219972907
11.042682341183706,62506.674460369715,Male,11,Married,8.128144572564583
12.836406742241127,58957.30682833541,Female,10,Divorced,14.40022594472321
53.2607453418793,19039.968764764824,Female,11,Single,53.17313509652583
91.28441758688052,87305.9638484871,Male,11,Divorced,80.61226588256969
28.224314688541995,64485.06991479419,Female,10,Single,18.09731829311378
33.66148237575478,97424.54884581099,Male,6,Married,35.07884024842818
46.86193574983572,28317.527790007833,Female,11,Divorced,33.84373592320496
23.42078178793226,91044.58163601108,Female,5,Married,23.82175841818416
15.171025449847706,89335.58149200109,Female,7,Married,18.22944517361869
53.44839097681606,24330.57836180738,Female,12,Single,37.65623114291155
16.411915108564536,86377.654113081,Male,6,Single,26.24220442626317
58.350408332839194,21804.506404794447,Female,12,Divorced,32.22990964443869
9.307414452836015,64863.101385571725,Female,10,Single,23.103151076629743
34.96823773672712,29848.097056217,Female,11,Single,38.227057218379606
16.860219033267338,66957.74203945641,Male,11,Married,15.01732169861679
30.3096778508134,25839.486273506962,Female,12,Divorced,41.88152491142998
31.041136129397362,100000.0,Male,6,Divorced,25.325978859495265
43.04171574315311,96737.54111477989,Female,6,Married,29.412818548214553
79.11476885262513,73636.02816935876,Female,13,Single,87.6167796549181
89.34958066865404,80162.60626613286,Female,13,Divorced,88.04625654480822
88.31993327573193,83938.81193249041,Male,13,Divorced,86.70268067566674
22.169539985685027,91599.96114171825,Male,5,Single,30.27721878738378
21.706303294003174,90978.18090612057,Female,6,Married,25.79786480843965
47.6200110363094,18735.42934819375,Male,12,Married,45.006149345805476
50.9540970391006,18542.72795069868,Male,12,Divorced,37.98658175164538
32.76710684203828,89922.3378021747,Female,6,Married,36.103931120291804
23.127631835909703,89206.61971708687,Female,7,Married,14.528134145788034
37.4537669877763,81744.87193120658,Male,6,Single,31.8952674267585
15.364348269853753,66955.75571614827,Male,10,Married,13.235467446439113
46.36968052501177,94253.43945759466,Female,7,Married,29.740547391222805
25.216684714034695,91466.43335982124,Male,6,Married,34.810661374317306
25.606364603657905,58165.224427087545,Female,11,Divorced,22.660147667017085
46.367676565159755,20693.22270447079,Male,12,Divorced,33.891885329822166
9.473611676385673,59962.740578068406,Female,10,Single,16.327475068123196
25.915816943369325,28053.372571409225,Male,12,Single,30.84744006222124
45.47730939708046,90077.69899177388,Female,6,Single,37.18730726763418
29.240035838056336,17923.843123506696,Male,12,Single,34.22050226410664
3.1246162417776944,61196.74924739009,Male,11,Single,14.987355411381508
27.33220382050915,62828.979671928544,Male,11,Single,24.502419065516335
14.749513866796635,94958.05568087517,Female,6,Married,15.945100699912551
54.935809996505554,96231.2494806851,Female,6,Married,38.3811787762621
14.794532549485508,84335.56741974378,Female,6,Married,24.96034187122393
30.531578979149273,26605.373508287863,Male,12,Divorced,28.045981702374334
73.28043097772503,85592.66709925912,Female,14,Single,82.84558636485886
33.120812623186374,23647.934504081095,Male,12,Single,43.097068028887904
13.887155958658937,63792.76842742266,Male,11,Divorced,14.81258019656046
5.100652405108239,57768.554391986196,Female,10,Married,8.978316871622354
77.89426786486422,87005.31186477863,Female,12,Married,75.24385006639766
16.847046955877406,87446.34770083148,Female,6,Single,19.391563689877085
31.653196468897292,82346.66689494706,Female,6,Divorced,26.1446556426977
21.371420348577075,63876.309530625374,Male,10,Single,22.28594711998298
36.08442255247444,86613.93478031314,Female,7,Married,39.628622240960794
82.10444136282689,80260.10722688901,Male,13,Divorced,93.48287271632134
102.1660385014155,82135.40204265436,Male,12,Single,91.04880595726841
3.8607486690816124,63976.705176148644,Male,9,Married,8.013610656453093
13.682895026781004,56207.17517957364,Male,12,Single,8.366180218269026
36.969388256541265,29728.678823873117,Male,12,Married,39.93205580417897
18.242988344123606,83046.22587073258,Female,5,Divorced,25.3628986460931
15.866848405506293,60014.25014853314,Male,11,Married,9.032248496746188
4.48358363070772,59090.89610898425,Female,11,Divorced,17.87806630966885
24.828598038495763,26009.144904753364,Male,12,Married,32.771106162203814
35.601766967415074,30465.553902850083,Male,11,Single,40.33158693995368
43.646437517227504,21776.268102719754,Female,12,Single,37.126654146824436
95.48804417123318,83335.43230213146,Female,11,Married,88.37537906136592
36.67393851218014,28697.151809561077,Female,12,Divorced,30.652744679379808
94.31628240507058,84983.18759126082,Male,14,Divorced,83.45719981787451
39.317874182471044,94258.98125655175,Male,6,Divorced,27.101785360263708
43.31010492184782,23640.59160356402,Female,12,Married,41.26219307940395
25.31286146237892,25426.873293240074,Female,11,Divorced,33.511188073266936
41.4649171865765,25745.7779474325,Male,11,Single,37.25127590338968
-2.580037593656119,60845.86701906875,Female,10,Single,4.897110361499173
25.225724296047417,91256.57276876783,Male,6,Single,25.97200119351075
71.11472625792106,76953.41672727553,Female,12,Single,72.16713904827643
8.309172629940605,59724.71922625121,Male,11,Single,11.761302312809935
25.771248059108853,83596.4493745974,Male,6,Divorced,27.015362451895122
30.726561155791586,24692.128310599684,Male,12,Single,30.237890196877274
86.36740208881186,81178.5093217782,Male,13,Divorced,83.1721219381409
34.33613492786107,85094.87913634157,Male,5,Married,27.29545993765575
21.642673349746456,57121.76765191798,Female,11,Single,26.44543899201271
42.05617757399184,31188.634241343996,Female,12,Divorced,41.682123036411426
15.887730933459004,62536.91729637887,Female,12,Married,21.26185342323504
27.007891258718743,61791.29894076841,Male,11,Single,10.641459233117928
66.57319897703599,21978.523841426708,Male,11,Married,47.65218566209296
41.48740290276009,22092.06651162466,Female,12,Divorced,31.561075149664983
5.9664726275497,58190.85212950144,Male,11,Single,13.770166951053668
67.64367359674489,81184.94643502447,Female,12,Single,75.56330126412551
75.34646195775221,79581.21630648253,Female,12,Married,85.46762767685397
20.64094753997838,66086.40202878295,Female,11,Single,21.777451858342708
21.924302879160066,63957.125355003045,Female,9,Divorced,12.947079063160835
9.523403304792707,68686.49253552977,Male,11,Divorced,9.711646715611003
6.283030535171303,66245.73630812371,Female,10,Single,11.744767749106412
80.09102221246178,80865.57409815642,Female,12,Divorced,85.47547637289259
18.462303503574535,90974.01099444157,Female,6,Married,31.71841098376897
42.388777681524886,20351.35455694655,Male,12,Single,33.75303856821295
96.46926646313479,87050.43390364986,Female,13,Married,84.46916957761813
24.165083467547475,59723.60136749017,Male,10,Single,21.229800499607503
30.16659872420523,29368.814475732168,Male,13,Married,31.241174255858837
38.15017582422082,15000.0,Female,11,Divorced,34.70560903936114
89.75229761657673,75344.44896614879,Male,13,Single,98.15826991574487
63.998836367184495,25785.903179805537,Female,10,Single,37.9569942901439
19.12999102749914,90538.74277404373,Female,6,Divorced,24.479703360442336
31.98029616519618,90019.08899503616,Female,7,Single,36.37883810025828
41.77450914759901,25783.217012624536,Male,11,Married,44.38739407872981
20.850003895264457,62803.449540998554,Female,12,Married,17.80024193457101
41.28233527822345,26897.838679211774,Male,12,Married,34.95044419216003
27.281579035413593,62299.75546944489,Male,11,Married,20.340060140158123
81.61860944913283,80584.20655584901,Female,11,Single,79.0580729455462
5.741602344335819,61714.01659881733,Female,11,Single,14.190879078178089
38.901892470136154,87598.13226706392,Male,6,Married,27.802251894946828
51.815835770824634,89084.453054676,Male,6,Single,31.22172770475149
5.203299262792841,62642.88936742927,Female,11,Married,13.477901615966012
44.361938838616695,22818.2695221538,Female,10,Single,40.01860723708804
24.263731900570146,89297.747975519,Male,6,Divorced,22.085020297769024
72.38544429822451,84734.80102608915,Male,12,Single,79.54475754177477
26.57005634067597,29423.63602641071,Female,12,Divorced,40.05579421185708
36.09975120281849,61384.9472417057,Female,11,Divorced,29.81519256986929
16.580461700298795,25117.537088386976,Female,12,Divorced,33.24693703962514
25.17410940516102,88185.0308776402,Female,6,Divorced,26.048314626967162
1.3864258363866204,57774.7752324916,Female,11,Divorced,8.843757605236874
39.93505441079574,91050.60928190376,Male,7,Married,36.57503712517721
78.1426305106711,82340.19381556254,Male,13,Single,81.3700135084844
35.3285517655949,21686.737526650053,Male,11,Single,29.75262206007593
37.70726271666434,27827.808549972888,Female,11,Married,39.41892242473001
25.712909979063305,68555.1833036591,Female,10,Divorced,19.927158664464592
16.775276908999945,67198.1245566862,Male,11,Single,23.58580038241545
31.38489174710536,86851.19395211774,Female,7,Single,22.84350425929623
91.21689737496436,81909.60328834565,Female,12,Married,75.3684725455391
17.580870709493976,60480.75831529679,Female,10,Married,17.57820771695727
28.854808301097695,19386.822213892818,Male,13,Married,26.83346198853795
87.16815676618263,81403.8531606908,Female,14,Married,82.35517498229567
57.95765920229233,20155.81070143025,Male,12,Single,40.17762726054012
68.65121410321747,89251.66848534194,Male,12,Single,79.47934071108946
79.7253460447244,83491.99846204736,Female,13,Married,82.17940762956593
75.95909451134163,88030.27065467474,Female,11,Married,79.50696178927848
33.471010175880146,61026.9448566508,Female,10,Married,22.94305743484539
4.67786544363133,25446.04272022599,Male,12,Single,28.91760263421589
8.783633416382752,95507.80736179213,Female,6,Divorced,22.304018940833686
