Children age,Time spending score,Household Income,Marital Status,Money spending score,Gender
13,78.68874889182952,138930.24875926797,Single,71.92224168157415,Male
11,73.83907721937139,119885.3336087985,Divorced,79.83783465327538,Male
11,91.1347945664567,58481.283637181754,Single,88.80390938188637,Male
9,6.538190664117601,176127.00492145744,Single,11.257028411885294,Female
13,81.39743257458682,121793.69484665434,Single,84.30781741226448,Male
12,78.63549473853121,136206.65862747523,Married,82.58203005855412,Female
9,18.26988846607436,187855.44213074804,Married,15.793723122325076,Male
10,81.11858660536,61851.97621149268,Married,87.17243990929389,Female
12,34.36789546880052,116637.51887370428,Married,33.247262196001046,Female
6,69.45064624777693,49390.42789885205,Divorced,74.77872138110348,Female
9,-4.501286239991527,173842.8894236673,Divorced,10.999459382426139,Female
9,20.458543004017123,188402.4472965742,Divorced,19.711920092956127,Male
9,-8.203048240889842,185738.14856576905,Divorced,10.466320089113573,Male
6,66.73636071955686,54960.70386203829,Divorced,71.10582054851763,Female
4,80.77699557483281,44521.143319912895,Married,70.31464868264771,Female
12,16.070390690667864,123580.87149294499,Single,31.888120261708984,Male
14,82.021529978514,140333.00686820343,Divorced,74.65543985102008,Female
9,0.16472077866609425,193722.9052866745,Married,13.661292630112868,Female
12,92.7899391921476,127527.6849496743,Married,73.67292039175801,Male
6,66.27039685163784,57393.176561910244,Single,75.49602074273507,Male
9,88.31225938959491,127653.94541883057,Married,90.84493433541147,Male
12,40.888560138593434,113399.933709108,Married,34.79501532016498,Male
8,72.93776953217318,119518.46637093961,Divorced,82.06257347745282,Male
13,24.63143261656118,114634.07609092095,Single,35.2643818419686,Male
10,93.20863856458818,53158.87271609469,Single,96.26617075118739,Female
6,86.43397633175944,63105.26485755623,Divorced,88.54261040652912,Female
9,8.91112988108353,174273.6616796885,Divorced,12.332171028188192,Female
9,69.70151683557296,137758.46799424352,Single,81.56510710500899,Male
12,29.94017265890673,123382.21173210525,Divorced,27.04505667400336,Female
8,57.28400898460176,138115.35934936872,Divorced,78.50551151542844,Female
9,18.296202408964557,177757.28153294278,Married,13.891010313162383,Female
8,7.186354484196803,179940.42912619456,Single,9.957841729531218,Female
9,98.42805938737474,130076.4640715849,Married,87.39087719626113,Male
13,32.94790193376638,115220.68197857223,Married,25.72603212189658,Male
12,72.77978172621553,125935.29171554244,Single,77.44800559581658,Female
8,83.60651878303688,143806.58516213676,Married,86.56643818771772,Female
13,29.47773055220538,106497.6494380781,Divorced,26.055096114200058,Female
13,91.18308743506364,134219.45449709726,Single,85.66364799304097,Female
12,57.10060963406773,127185.31485687572,Single,80.14927449788502,Male
10,83.33302819095336,62501.38188803701,Single,90.29113453734229,Male
13,45.18741262896337,121993.06186182816,Divorced,34.44485789644928,Male
12,68.23191979937567,121862.60585838895,Divorced,77.3489542212235,Male
11,99.38470696285236,54368.17923330458,Married,89.04299436169357,Male
13,27.489041932391146,130543.69001108807,Single,28.429975857590687,Male
9,91.19199032474302,71130.19687759658,Divorced,93.55063589364343,Female
14,25.446066006275846,123509.50376389756,Married,32.2390451669104,Female
6,54.068677311207345,47667.220928223804,Married,71.4435981851668,Female
11,87.45310036146938,48112.94647408996,Married,93.37069601599377,Female
11,98.0487329005962,61680.34324301093,Single,88.35685559748376,Female
7,84.11726759807726,138542.71008218045,Married,87.14122781781448,Female
5,87.31924293474637,47089.71922653368,Married,81.09270749955195,Male
6,81.85619004718153,51969.308381926945,Divorced,71.04128203798138,Male
13,49.0741967532279,121462.45513912004,Divorced,31.11101540335595,Male
13,31.634049477204325,117892.40405205541,Divorced,31.52741986360129,Female
9,76.1516952942019,132637.52877052932,Divorced,85.10300333697086,Male
9,27.855033249252788,176594.64611714118,Divorced,14.129663933869168,Male
6,61.221292423746235,47090.19525851995,Divorced,75.43686877817271,Male
6,64.62084633698973,48139.989043478665,Divorced,73.36692162835428,Female
12,87.46779235332298,112017.9601278076,Single,80.6346373818099,Male
9,17.69754908540458,175600.95310231572,Single,8.769187188652218,Female
6,72.84925129091569,45068.70616632943,Single,77.28186278050633,Male
13,39.56255653267251,114958.52169263251,Single,36.50879657000585,Female
14,40.402492766691424,126865.05567545963,Divorced,26.16066417543025,Male
10,90.5434269662756,38664.304846947445,Divorced,90.50257694384223,Female
10,86.82866975038704,62930.19160011762,Married,91.63304518320555,Female
9,10.194227782450868,190155.98954544275,Single,10.6197605710068,Male
10,99.68917579299685,52714.90210525763,Single,91.33925615096356,Female
12,76.8278906653937,134060.19856119785,Single,77.85324322924762,Female
6,59.996018575059615,55550.120326632605,Divorced,79.70547192153923,Female
12,86.51475267033385,132282.4070361903,Divorced,83.5458597241045,Male
14,21.404726349355393,111515.67808507812,Married,29.473386332653916,Male
13,85.8636651410312,135427.64318173332,Divorced,76.53069535635659,Male
8,97.86858468014199,131112.56687713356,Married,84.09264307625074,Female
10,8.678215996919585,194395.3512642682,Single,7.921680372924854,Male
13,26.89465129259234,119062.78813727776,Divorced,31.96143679883059,Male
10,67.83940655506657,53746.748411936605,Divorced,91.27996780154791,Male
10,76.98817753255769,58294.15546352935,Married,88.96925209543298,Male
10,92.83311209637921,56429.11959584717,Married,84.90769032058881,Female
13,83.34944370080677,122785.77723557057,Divorced,78.86945519027158,Male
9,7.182881563390839,189025.52919478132,Single,9.932260088056758,Male
6,56.72382059349971,37166.639589786966,Divorced,75.13151026688939,Male
9,56.606836081315365,137520.06743397567,Divorced,76.8787376526745,Female
10,84.75340704634709,55407.86898848242,Married,88.40076315592661,Female
9,13.77281356157652,186263.18527763383,Divorced,11.015215199658584,Female
6,70.5274702743709,41302.45397898169,Divorced,73.26600147199446,Male
9,90.6371061368615,130202.4674126718,Divorced,89.75363387551084,Male
6,93.20865440198068,49322.957883265466,Single,78.37624079645073,Male
9,-3.3441475893294506,190519.6722967456,Married,12.506384601859615,Male
10,86.93603027589192,55824.10891353809,Married,81.62048758079013,Female
13,79.89541946287834,125055.55219701704,Divorced,81.995650355076,Male
6,81.64073913567904,50023.84394482231,Divorced,73.54396889258479,Male
13,72.52771116178089,132094.33328474482,Married,83.93255107160387,Male
13,19.743544498977105,125597.84728165656,Married,26.498751239447767,Female
11,72.41503035681339,47840.40005380529,Single,86.60140856674498,Male
13,59.384485415250545,112994.97937256395,Divorced,36.3042462975113,Male
13,78.94090803111733,128049.22638804883,Single,81.47212112011744,Female
13,84.45277441032746,128020.98277541509,Single,74.43263702403428,Female
9,107.12824242011357,123335.31842760644,Divorced,85.69876199797545,Male
6,81.79781677735423,58808.7348026738,Married,71.11391085981305,Female
6,74.21953044491006,47229.67923888461,Divorced,77.38460303473983,Male
10,86.4132009789855,53335.665186661965,Divorced,92.4657097443135,Male
12,43.79484213525828,130000.72827467219,Divorced,36.322731616833785,Female
7,64.38818562498969,58153.02426275212,Married,74.30364613476692,Male
5,53.707016092291155,49622.231032938565,Single,70.8647763361457,Male
9,84.76371278283962,131133.45025867567,Divorced,82.94283936268192,Male
14,34.45171252684199,125245.22357195037,Married,33.18572356645173,Male
13,31.774915401566876,130317.91577932867,Single,26.342154056712356,Male
10,75.3525485794849,55281.689256986494,Single,87.69406912352275,Female
12,82.60116036456918,113046.44519793331,Married,79.79504084686742,Female
9,89.14653348723326,124617.89648897247,Divorced,90.95204434489985,Male
12,40.7482792912941,114362.96096965465,Married,33.57975020348103,Male
8,59.487388491927064,138787.1888339795,Single,82.24665041685194,Female
8,87.57269417014865,129066.11343201753,Divorced,87.4864184493147,Male
13,75.97904561954626,116919.56312224452,Single,72.91895245866961,Female
8,103.4047392516647,146371.1469313264,Single,85.17105920284897,Male
13,44.159964333629475,126442.20266533921,Divorced,20.439029877437616,Female
12,76.81582189357783,142558.2909025323,Divorced,74.73899061045871,Male
6,65.85762317193957,42117.24055235121,Single,72.12383904118579,Male
8,22.353272168146567,172884.3747282888,Divorced,14.812914472961168,Male
9,34.73964421207759,162573.20330253593,Divorced,16.952601028206963,Male
13,63.853338009754765,127708.99287432611,Single,75.47345604453915,Male
13,48.649280012024406,118964.06950781608,Divorced,28.4471404919559,Male
11,96.65483173259784,53181.824718575495,Single,87.98285044844806,Female
14,23.938605184771305,107042.94867368945,Single,28.41745400210461,Female
14,62.56509379813893,121649.34339990283,Single,84.39585281337827,Male
13,35.226066010663594,119054.71447101052,Married,31.586324977234828,Female
12,74.31761276839427,130058.75134905336,Single,79.4454123961847,Female
9,13.07533288682536,197549.0427085551,Married,8.5717483726837,Female
10,99.43586109045366,56744.20783960846,Divorced,93.05702101394684,Female
10,92.22164615782529,54819.71506932769,Married,82.26621719090167,Female
6,75.9522061118449,42408.6949836509,Married,71.27973511635808,Female
9,20.458202980683204,176313.9726726464,Divorced,7.467619435085666,Female
12,65.48634647309875,126573.70477516332,Divorced,80.84000593947749,Male
11,95.7438985713026,78358.24209857374,Divorced,90.83417056316274,Male
9,17.6441202724259,183589.77310689783,Divorced,19.10157292541233,Female
13,25.772902988755945,132651.4876071439,Single,25.88017198830595,Female
9,9.718748220113206,187881.77576733485,Married,5.266789673318868,Female
10,79.53081875632579,65550.1030392822,Married,88.49999309759923,Male
9,3.529803501365181,186858.60409147342,Divorced,2.661339282256371,Female
13,31.74240457400357,110966.21954848956,Single,34.32205888935754,Male
11,89.01955958151713,61650.33199474898,Divorced,93.25109306935447,Female
12,71.06694292964757,138081.22726025613,Divorced,77.17410774476292,Female
6,77.00412090995093,55344.481467338155,Divorced,79.85894687532324,Male
6,89.30562666699171,54622.8696592351,Married,80.80345156297585,Female
12,70.47887032786603,124279.47572482235,Divorced,77.96368743926442,Male
13,25.261395857977092,133643.8220812281,Single,30.556714156057804,Female
8,13.008088595593092,185260.60018862202,Divorced,6.498605993501464,Female
12,74.27087217655085,128649.67155805058,Divorced,72.99378079894544,Female
8,90.21277372791549,133021.5160805461,Married,81.15290638041705,Female
9,91.83930924481396,145659.8979260699,Married,82.79888822336571,Female
10,103.9305813866994,49590.43239770543,Married,96.7046602727861,Male
6,63.76686762354571,52249.03923966163,Divorced,76.6574551586615,Male
9,79.04664085346981,133349.5958319844,Married,81.500984221442,Female
13,37.002818935161024,135157.398108701,Divorced,23.49177234762389,Male
10,91.30165752527466,55689.563354979735,Divorced,88.71569774908454,Male
12,37.47204137018588,132185.23173290965,Married,38.237134385439084,Male
8,76.14530824852051,123955.69845946011,Divorced,91.44584362470991,Female
8,70.83450489827317,147609.17962549647,Divorced,84.910671311538,Female
13,76.29423997463776,126616.04616543672,Divorced,76.46306118954938,Male
14,25.172496453881934,125568.49151182873,Married,31.66142924569242,Female
11,93.2073373330145,54284.94472268869,Single,82.1818974591921,Female
9,16.737280776961548,176431.74666178675,Divorced,15.740422636398257,Female
8,84.25715615291558,138798.32043432927,Single,88.95281600841955,Male
13,29.07940773976403,127031.27789306354,Single,40.701656779957446,Male
6,83.67825141208625,39744.099120175786,Married,77.3082737777431,Female
6,73.86354280258848,47901.99261238825,Divorced,71.0723910982649,Male
13,68.5867473939628,135263.39108966893,Married,76.4042818463682,Male
13,80.63617913744831,120877.93280096762,Single,75.44338669942186,Male
6,77.06504235302003,45504.41905890852,Married,73.89310841037272,Male
5,67.58042266710473,56812.133444996696,Married,71.10328774751005,Female
8,75.13669465989892,136241.96115927864,Married,87.09374127351413,Male
13,35.84586503211996,118765.97612713822,Married,34.07836193185778,Female
13,92.05388855955685,110762.47714515256,Single,81.22935935536847,Male
11,83.99004383049427,56418.18570915501,Married,85.83021068039454,Female
6,57.75869449370383,64674.32896026239,Married,72.19234098420618,Male
6,71.53635637443034,47231.693195586355,Married,68.49724155041895,Female
10,88.61432233824512,60643.57324648172,Single,88.50866635259848,Female
7,72.4744465544704,43841.92638549229,Married,76.40533602145987,Female
13,80.62998304894272,137176.226958968,Single,70.90648646930022,Female
8,88.24865184203088,135790.90901531576,Single,84.81882653211534,Female
9,77.50562767524022,136859.82033374853,Single,82.10392896876004,Female
8,91.63690875405877,125163.2345081747,Single,88.53863445260274,Male
10,84.02119864008053,50520.326362214335,Single,93.37646899630843,Female
6,86.59348544961486,57006.94098241527,Married,67.98127069373774,Female
13,17.366697790913157,115534.43952649948,Married,26.72435432871024,Female
14,43.858549129954326,99491.57869844911,Divorced,40.27669098196049,Female
10,70.09874002612656,50872.002566779054,Single,87.85976941040221,Female
6,70.22864133920983,41990.103383898066,Married,76.04585882712107,Male
13,23.023054311773286,131427.6963323664,Divorced,31.36288322385312,Female
9,70.61860751806122,129210.40915624384,Divorced,77.31842718857533,Male
6,47.3128101763827,45999.57722856694,Divorced,72.49548632001154,Female
6,76.57880953126762,42593.6156926531,Married,78.76247454153098,Male
9,93.29719427810714,139052.64962790132,Married,90.87053108586831,Female
9,83.25044193964604,140820.12425058478,Single,82.25555286722536,Female
13,33.92463883456594,119494.5160732435,Single,32.15781924609051,Female
9,89.7484104566401,123265.6710678372,Married,92.07026333706034,Male
10,86.99094295431237,46121.476611805716,Married,87.0173027538188,Male
10,93.93147625377169,57581.477581016574,Single,96.29113843621982,Male
5,97.03645994733917,42487.86671098025,Single,78.18387968990976,Female
9,22.705199717860594,176415.45396895072,Divorced,14.225914716963452,Female
13,34.60906693735524,119018.11253967644,Single,36.78649900960143,Female
11,86.40122045745797,41463.20391844306,Married,88.02183325542427,Female
13,28.997999338703153,123519.9775221648,Single,34.93929997236966,Male
9,16.476100967800754,177362.94760077726,Married,7.068853246289272,Female
9,84.9796393254642,126532.74743972183,Single,84.0839147287727,Male
12,87.3983059083434,134208.00484848395,Divorced,80.85384019968012,Female
13,26.25339589791038,117510.49411448294,Single,35.89141039214155,Female
10,89.54542468518385,52728.08908631474,Divorced,86.65599599894617,Female
9,83.48722291987707,151915.24945287794,Divorced,84.17671749324202,Female
6,77.26137993140527,45499.712996816306,Single,77.89344055275029,Female
9,94.47633502605052,134746.07020278074,Single,87.28376215778265,Female
12,28.11813998175222,122874.20849966547,Married,29.683185313739695,Male
8,70.83735696225715,123066.46998397603,Married,81.87743139012122,Male
10,62.648538022974606,61351.168277070225,Married,80.89973152211013,Male
13,42.35915462587796,111082.99174152978,Married,31.83687541212092,Male
11,109.57413047073906,60860.09059432142,Single,88.07004405925116,Male
14,40.92281220093836,119478.54467635008,Married,32.646866133311434,Male
8,7.103027234572874,188402.5700252283,Divorced,9.623006923704487,Female
9,3.767209137714863,190716.3455966229,Married,12.98560689899729,Male
10,74.6846510574386,52457.39374921164,Married,86.79549317997999,Female
10,58.05121644891844,44687.10096250987,Married,86.84088521160207,Male
10,75.29691424093129,61764.78973553605,Single,87.39880564713451,Female
6,72.55479267434595,50753.04891930156,Divorced,73.02357981671405,Male
12,18.316820416131225,116490.56304841727,Divorced,26.892483161807125,Male
10,106.1402093722751,55831.2810682552,Married,89.23234578307694,Female
6,77.7943415298359,60297.56922679466,Divorced,77.02003874160637,Male
6,83.94161507256756,63243.57530322293,Married,82.39949511453227,Male
9,17.66178921690014,188088.44689846243,Married,14.201716388811029,Female
6,58.766191668208634,48587.94277654009,Single,73.22765935507104,Male
8,68.11443561214088,130177.18683999892,Married,76.27080685003702,Female
6,59.83292763078511,45360.567271642736,Divorced,73.58261038798469,Male
11,82.65862199174883,49144.21832404063,Divorced,90.848457582628,Female
6,88.84298795673665,48710.4766681825,Single,75.5784069689391,Female
8,10.95482128988832,182820.23889734093,Divorced,10.944947533220784,Male
12,75.56725832952905,132809.56457341966,Single,79.45581930450611,Female
13,78.41150823532223,128221.66686895178,Married,85.5696271463863,Female
12,85.74558179604179,126864.23157744511,Married,72.36929313476912,Female
9,6.261727535134076,180293.81497516777,Married,14.769072331009554,Female
11,82.57434593672996,57230.17544292266,Divorced,86.95659935193493,Female
6,77.56103260424177,49971.623773218846,Single,68.77092483577628,Female
5,87.47316268718632,56993.6866020516,Single,69.36728269468534,Female
12,65.29347384417335,123066.65542567737,Divorced,81.66387021443941,Female
10,79.66776155585598,63705.53001261325,Divorced,84.19618527259917,Male
8,80.86035217126029,139875.0038802916,Married,86.89244798224428,Male
5,49.57585802563464,57239.5878928713,Married,72.52571584233858,Male
6,89.40539057342517,62568.45953567886,Married,76.40754045583964,Female
11,77.51821344627135,51350.39548920437,Single,81.96126149197818,Male
6,76.0248291137725,50307.07030029832,Single,76.99483778460069,Female
6,78.17481093615768,30000.0,Single,76.63102420537341,Male
11,102.56720413872232,63749.29719509258,Divorced,93.32766643317615,Male
9,69.84976003107803,127068.65868678986,Divorced,78.16847533582306,Male
10,101.51511669416139,60859.87247338206,Single,98.238257212483,Male
14,40.18816601850726,116354.29722756805,Single,35.039517775198206,Female
14,20.382829395574518,128570.92891424254,Divorced,32.10480372638973,Male
8,78.67007090446343,136205.82343075,Married,81.15974132705405,Male
13,71.84588343030022,119288.2474828695,Married,75.08053945493933,Male
6,70.40559808670886,53506.87341423854,Married,76.88178204649454,Male
13,74.48247086998882,122749.17575494945,Single,83.77878569581051,Male
9,85.50666398255008,144564.2417502512,Divorced,85.92622207935386,Male
6,68.03561512156575,58320.08847281957,Single,67.51399593301778,Female
13,78.35451449969109,124615.28184686533,Single,78.18558665737037,Female
13,91.62369638683872,137092.3083540878,Single,79.74160876326197,Female
13,21.976396857269513,111052.34021304417,Divorced,29.769141388026,Female
13,79.33289437349994,127883.22990202538,Divorced,76.04246931307786,Female
8,95.02035858844778,133282.8116669944,Divorced,88.19004486784459,Female
13,87.36461471714044,120184.83555489633,Divorced,79.47323438189967,Female
9,69.96302619169339,124620.78217945172,Married,83.70723897970798,Male
10,90.65312517230177,59670.874630336846,Single,85.80743276677076,Female
14,26.54250538351014,117585.40700664137,Single,25.38935306380668,Male
9,91.37355583776203,147782.31268597473,Single,79.8488131903343,Female
10,81.61638688381422,51989.49906732173,Married,88.88150019728036,Female
13,41.11584978219911,113492.63696234507,Married,31.802744547160028,Male
13,43.4720158118059,124998.2792590238,Single,29.574270662030713,Male
9,97.21255141130523,68254.91888771651,Single,86.57267766687602,Male
14,18.222835215622815,125409.46938078507,Divorced,23.639575642521578,Female
13,15.543236208932008,119955.73836041031,Married,21.785314773022606,Female
9,85.05469491867672,125939.67741208407,Divorced,82.73126452597356,Female
9,5.482243212351798,177921.21255790658,Divorced,5.126146288494333,Female
9,15.945949686839707,183052.4944392299,Single,13.081025989804125,Female
9,27.453514275709225,184530.00502481987,Single,16.91347281663696,Male
9,5.551895873593693,182476.69704136747,Married,15.534374670079863,Female
10,5.3976193672455715,186785.92233058315,Single,12.253575272586929,Male
12,73.78880951640095,131807.11964502686,Divorced,75.2512210543629,Male
9,4.668392930026702,188261.79983573424,Divorced,4.380353329678293,Male
10,94.30209880270857,52159.18971383746,Married,82.81590810724579,Female
9,90.35907640208795,63697.57510788933,Single,95.50392725667405,Male
13,43.54332102882322,115394.76583851318,Single,29.69151879807504,Male
6,71.97553841211425,51524.58720249815,Single,75.25956364291147,Female
13,79.38190542042938,119882.52656547862,Married,83.69645473998679,Male
6,53.16983438012775,54372.01309835369,Single,68.54801241904167,Female
13,12.408100100260716,118122.49774947469,Single,21.479482359565903,Male
10,97.445295756844,68042.06067135594,Married,86.67818443904167,Male
6,63.58497035938425,39838.73611005106,Married,70.10691407945623,Male
9,6.75315667608895,173738.01251568925,Single,6.5118070815637665,Male
11,96.18797311681993,46966.32780261242,Divorced,86.30134309976818,Female
13,38.92659081761981,125078.95690783866,Single,32.481820704598924,Female
5,59.724036620724014,65399.11849297181,Divorced,70.5982299788508,Male
14,77.39929038088347,116057.56463711937,Married,78.05154816739855,Female
13,24.60955608446912,129493.07895677256,Divorced,33.15834371000807,Male
12,72.50659609433443,127654.30979834456,Married,75.15882535172761,Female
9,1.076073420927985,168763.22249693781,Divorced,8.398904051195132,Male
6,71.14950377160487,47992.119700463416,Single,71.09407521121767,Male
13,79.77530793426793,132467.11181539332,Divorced,78.27919735439453,Female
10,96.1067874435164,65979.68537549954,Married,89.81302642135547,Male
11,87.54576411574635,50361.94251968802,Single,92.2573896924285,Male
9,24.771706331983278,174327.43573046848,Single,11.262716349417943,Female
9,75.40763747792451,139062.42681389413,Divorced,84.55614622146666,Male
13,77.87115622484829,138343.7517915503,Married,79.1941558994476,Male
5,72.93872534085625,51132.427297307826,Divorced,72.22553973049351,Male
12,68.46649137889864,133512.42562607722,Married,69.18380820919924,Female
9,89.70450262311792,133380.60329575915,Divorced,90.1290988362382,Male
12,78.40856213845778,136915.9826995885,Single,70.16624155804912,Male
13,64.22049473213097,133941.98001393562,Married,74.73497390427089,Male
12,105.8220159270341,112137.85433846718,Married,83.07414268238301,Male
8,86.82876367260621,130598.49746861511,Married,85.22910327939981,Male
6,83.07320504543706,46942.8263453909,Married,74.11475341509816,Male
15,5.732640780398508,122996.31596888242,Married,21.72334218588048,Male
9,6.0916123679216225,171287.86163022128,Single,8.250632082465067,Female
6,81.45805550965129,51379.37134090079,Married,73.8445361575838,Female
13,42.27338108702086,140710.5545714707,Married,33.65686594077842,Female
9,21.861132031167568,175122.2359966951,Single,11.91263155636367,Female
13,81.0961382032895,128638.3902486334,Married,71.61307850285303,Female
6,72.65848562840891,43739.7033585201,Divorced,79.36558381965978,Female
10,92.22012042690952,61778.76531975211,Single,81.81591390186858,Female
13,93.10023614201701,108540.07639013663,Single,76.40904974033768,Female
9,78.2018400553978,125362.2044815277,Divorced,84.76091263062993,Female
10,88.17929232428597,58240.24232143121,Married,90.55261389882594,Female
6,65.85565760455651,54989.12892168733,Divorced,71.9948668713902,Female
13,92.02235278148044,115768.56873199399,Single,83.39038005720883,Male
12,110.7849257027069,129131.26577143856,Married,85.32151901524185,Female
9,16.82124962641621,199638.80763076234,Single,18.890684715116656,Female
12,69.73545086935138,134333.85550145825,Divorced,78.25726327426975,Male
6,62.964673314467014,56331.975610716065,Single,67.38585370125863,Female
12,80.76718500379222,125537.93345050301,Divorced,80.99876072418112,Female
10,93.81264471899902,50230.17658016931,Single,88.20699680676901,Male
8,-0.23261048400937145,180231.5864461494,Married,7.579445015192341,Male
8,73.22503787419785,142241.2388065993,Divorced,80.1910061557662,Male
14,73.4017414397973,126490.12497517356,Married,72.08178520528473,Male
11,104.94529930530173,60044.01946844278,Divorced,86.90616495395219,Male
9,78.11528502422308,133558.53432744698,Single,88.3188316921599,Male
12,61.82167009778391,126557.92202273989,Divorced,75.86996242727942,Female
13,60.15174183116831,132747.08754266248,Single,79.78106207253292,Male
13,75.6029676724867,112980.92797856344,Divorced,84.341770996702,Male
13,42.809455312239805,127991.6903131451,Divorced,30.804165123683756,Female
9,93.09706321326621,125693.5702058359,Divorced,85.18568425786674,Male
9,85.0115295315061,136844.0799489987,Single,80.62057944098547,Male
9,12.791621329526624,181985.76872788725,Divorced,5.276006014731529,Male
9,103.58588470057164,146133.80098321423,Divorced,89.70259447542665,Female
11,86.4824067575134,47373.70945279703,Married,92.45287255563295,Male
13,35.52429095444978,130190.37840199693,Married,27.338005131954134,Male
7,54.02849450659181,53410.51796145238,Single,69.304326287214,Female
13,28.203133763235492,124592.45073944375,Single,28.189086011226667,Male
9,11.837695798992115,182305.3468464113,Divorced,14.968159960193269,Female
13,78.30382830774504,123697.85703376426,Divorced,78.3577097480682,Female
13,38.84571083196971,111703.54164203462,Single,28.69968258372991,Female
9,5.401829520226693,178674.3486021568,Divorced,14.0956438414444,Female
13,37.71535207005741,107423.40022809293,Divorced,31.315594023841893,Male
10,106.2934926968186,46861.69007828651,Single,94.51427112712433,Female
11,96.06114353351958,43627.18235557455,Married,85.7785998832307,Female
8,-3.7641020565343872,177054.94435486503,Married,19.076213450166204,Male
13,36.53839412776338,114355.31621779701,Married,25.49100095140823,Male
5,74.53601558394531,59888.106162331605,Divorced,77.926598254862,Male
14,27.16593762631041,124004.12985456326,Divorced,32.51228937514135,Male
13,65.56442056357106,130031.88670526078,Divorced,78.11698573915645,Female
9,24.219393101180597,179616.31158762533,Divorced,18.45358697100598,Male
9,69.58877205097342,145280.47087005601,Married,76.6799188293614,Female
11,103.85694194704993,56517.899172297584,Single,92.98435475244722,Female
13,37.247209872293524,126093.88171952468,Married,31.067037068684932,Male
11,94.69279528966261,44637.27301374683,Married,92.5770664505055,Male
6,67.39729938492236,54078.44178211063,Married,78.04108204056831,Female
13,35.24537813035411,98370.73248438368,Married,33.10655386021072,Male
6,74.26444191168802,49713.236770337855,Single,71.36544404086263,Female
12,77.54049221585119,124487.50064073715,Single,79.27604304108692,Female
7,68.8233609399532,48760.01399918833,Single,74.45533908911088,Male
10,88.39758687262936,56832.688964428,Married,88.8828378940564,Female
5,62.950315147264064,51243.981648284906,Divorced,66.29586404773576,Male
8,35.44661546304502,192517.2698223428,Married,9.65828897138816,Female
13,33.588181313443066,127958.406667677,Married,33.01523130688216,Male
6,70.00652747543502,37270.50746133401,Divorced,75.4524960601172,Male
13,75.01847792706943,132434.64870793716,Married,77.75795857895179,Male
13,36.554359044657026,117066.05281638096,Divorced,32.77975178213521,Male
9,1.9590041193545087,187088.82592826366,Single,11.006813726000281,Female
9,71.05267203043506,136441.94394066752,Single,75.75706805939087,Female
8,72.97371443486315,126458.75348371378,Married,82.4220277714044,Female
9,94.13778001549993,138572.63500214717,Divorced,91.20813119570643,Female
13,45.01223560237807,117850.69691322494,Divorced,42.1061553162118,Female
10,100.42862124790513,56574.83832709138,Single,86.48028452223832,Female
11,85.83086925192042,65639.12911332917,Married,87.44687790712693,Male
10,87.51674928983033,60226.700616472815,Divorced,91.11146989893942,Female
9,19.07014415550113,189127.17215463414,Divorced,9.760711423862475,Male
9,83.7776652421454,128656.89184930918,Single,78.53102905916204,Female
7,74.5729140732261,52504.84517278641,Divorced,77.41032278581956,Female
6,85.80649112602407,46835.370171736766,Divorced,68.47581157815327,Male
10,87.85480369824022,53876.79241006106,Divorced,84.26048963141116,Female
12,52.00634722261624,111881.78116507072,Single,33.84943397364704,Female
10,89.14645848180052,53350.45336178101,Married,86.11457507725191,Male
6,72.51159421132,42490.81111153342,Married,71.20635998882346,Male
9,81.25642178801466,138044.21200932006,Single,79.99869595239096,Male
9,7.836289286621782,184281.5441361838,Divorced,14.789757403787036,Female
10,81.37255856334245,51425.725726871795,Single,89.91202923647586,Female
11,69.25007783120014,49272.77598885326,Single,88.97328076273098,Female
12,61.726891700374985,124886.48731535516,Divorced,75.443962011151,Female
9,97.42931570145122,144828.99823950196,Single,83.27611455240447,Male
8,85.18080236218606,130922.56281285858,Divorced,81.22139044282767,Female
9,87.17205031941745,122335.71252741711,Single,89.55806917710834,Female
13,53.73273119169304,130964.71084160743,Married,34.853641637873764,Female
11,80.50225509314123,53862.77955340363,Married,92.77744256013423,Female
13,74.48089244154794,130910.3465378666,Married,79.0074586354565,Male
13,85.99352953133557,134113.5440013091,Single,87.36575846023226,Female
9,13.82864815694369,174912.20245775903,Single,11.171705943631153,Male
9,11.420673141237012,184042.53627243027,Married,9.465624562164045,Female
13,61.74979363101133,122230.73717772195,Single,72.88098115347552,Female
9,15.071564897607054,163910.71967262973,Married,9.331745442046852,Female
8,89.71403794098248,141419.77570830012,Divorced,92.32833707770072,Female
8,68.24645502789805,135297.56139027377,Married,80.5930754226237,Male
13,55.61444026512239,122920.93908881626,Single,69.6483961380178,Female
7,89.6614648858563,60101.97450795239,Married,79.00965052387687,Female
9,6.482589309598652,181033.90005923013,Single,11.93860968449193,Female
10,78.6531824353372,56874.720736780306,Single,82.85293637693184,Female
13,86.33838810042444,132236.526431009,Single,80.45363069498396,Male
13,24.23593344114572,132487.91710352726,Divorced,34.060494747741416,Female
11,85.33582162343342,43552.919056776576,Divorced,84.0704986424765,Female
11,76.33790458786858,50826.78834558736,Divorced,82.25666180240262,Male
8,75.4180632343192,137757.1394638418,Divorced,77.16374774398562,Female
10,85.32964687739643,59748.455702707404,Divorced,79.26460339697451,Male
10,88.17855755827213,47973.88905782577,Married,92.10499829302273,Female
11,97.31928250552696,48433.08602655781,Single,88.37279694617199,Male
