advertising_spend,Season,pricing_strategy,product_awareness,Sales,distribution_channel,economic_conditions,promotion_effectiveness,consumer_confidence,customer_satisfaction,demographic_factors
7526.438960399884,Summer,54385.36357883856,-0.8529067044697487,6431.50326958444,Retailer,-1.04320501391507,0.5176346411722477,-0.28350502763106405,5.996810527586533,0
3361.3950625102125,Autumn,36786.55823505951,0.3813146171284015,3182.7021686972007,Retailer,-1.1239247786470516,1.9176088566880916,-0.49666315285860435,6.139735867570526,1
6596.101226244996,Spring,81942.4527618187,-0.29800986484529984,5798.453700776366,Retailer,-0.10083807139345066,-0.8551449535886451,-0.5098601798606166,4.287183148583723,2
5587.310188239937,Spring,75566.41753871825,0.6799188533670529,5015.474376078915,Retailer,1.477112805206206,0.23922586001034288,-0.38648579593860055,3.5684277269761475,0
2986.528835284337,Winter,50047.97227445773,-1.0613616326253337,2452.1693223242296,Retailer,3.717815641307393,0.13235809850699654,-0.40631326158561737,1.8952434480635603,1
5190.107809195114,Autumn,50887.55427311161,0.773826547230143,3107.804671457485,Retailer,0.27512014268083085,-1.242525771123689,-0.4954277811099383,4.473647626770885,0
4124.086830338082,Summer,65819.95571602871,-0.6762904640016816,4497.040469288994,Retailer,-1.1548081134646966,1.549495981322821,0.04694969423328328,2.4662243348643136,2
5598.64881045216,Winter,38520.030117064875,-0.5593231160539028,4291.867760406883,Distributor,1.6894862534424022,1.1995605720062772,0.43265502147936297,4.506053696360528,1
5854.167017019039,Winter,67752.6116958715,0.8325888309863623,5647.3742391641645,Distributor,-0.3942912725543981,0.8488396936280005,0.39831651223679987,5.161115211837074,2
4336.182647001561,Spring,76734.96295525142,-0.6051050631289612,4464.598059686422,Retailer,2.1582009387042094,-0.3100899113850911,-0.7236992302257675,3.5892009746758786,0
6379.231998200659,Summer,46777.699463687284,-0.2832210333432543,3454.1874386991612,Retailer,2.611086732139439,2.277318318664026,-1.1565762138145792,3.197225112752206,0
5349.481762434112,Autumn,74684.74903775095,0.8844962521105929,2360.498379766621,Internet,-0.5239869425833039,-1.1732695528108126,-0.7444003373567879,0.7978886876547469,2
2538.635486703835,Summer,71953.88283966624,-0.5355141157329153,6031.387032752685,Internet,-0.5224716457798149,-1.0141734124521582,1.5017501460147997,4.039816280408746,2
5774.937978742683,Summer,43335.291478511564,-1.7643665344132242,3230.8261276287385,Distributor,1.7715895663926033,-0.936127361822176,-0.16665791225412543,4.227488106152037,2
4562.203808726439,Summer,56604.71181734624,-0.41774912587306773,5564.200663493428,Retailer,-1.118791755916738,0.5289229214238211,-0.3801720058480893,6.604064987920918,1
5108.045198184102,Spring,61442.55224733895,0.7736304141786268,4722.6780943986405,Retailer,1.664666581020042,0.872409911408746,0.3687269250384639,3.06798876629024,1
4971.601044835217,Summer,52674.789330391126,-0.3104803988094142,5624.6784680757955,Retailer,-0.6351840723493355,-0.5822571412837271,0.5674040652720096,5.3727461856122325,2
5124.469007991587,Winter,50533.79911598594,0.859444978746004,4842.0226759577445,Distributor,2.019577078808536,-0.28939998703219827,0.10696589771481413,4.113528066651321,0
7552.465325995169,Autumn,56609.18848742103,-0.13492381741701684,7372.301357658262,Internet,-1.2227106044395053,-0.12719323631790777,0.8722639701853163,6.069986348225025,0
6639.731362150515,Spring,50940.32513583893,-0.5139018649617957,2821.8443567391246,Distributor,-1.5486494395147745,-2.23924704216969,-1.2016974001188105,4.93724009726776,0
3224.6068782995535,Spring,70378.23712131794,-1.8979893689249696,3159.956207312409,Retailer,0.11162639618503337,-0.9231244976349138,-1.3478154929164374,5.110863628838592,1
1852.9532309981532,Winter,57093.61873765682,-0.44509173031742905,4890.813636786941,Distributor,0.46076343369156036,0.44932935104103355,-0.1326472062910856,4.983630954097636,2
,Spring,65794.06368126048,,3994.8488178344546,Retailer,-0.19046780196796448,0.8225294781425554,-1.6585801001621676,5.380274336090967,2
5084.307858108873,Spring,58483.343546118325,0.694958349201788,4574.353107116048,Distributor,1.5127096350925844,0.8672655761650926,0.5228527401124066,3.850912424667279,2
2048.945209519284,Summer,91178.96207999135,-0.9109232888643902,4501.546493784642,Retailer,-0.06712620493221878,0.04413565934183821,-0.4530575851346623,2.9393968454250694,0
5063.222716889258,Summer,45254.624051743325,1.0133892232430999,4106.481885398543,Internet,0.818271898871366,-0.24621374331401705,0.7377635012476608,5.3695300219508,0
5453.898959814513,Autumn,40628.02329358367,0.6969993454520347,2994.638226936341,Retailer,1.501452708601257,0.3729408772603688,-1.1297195944783531,4.595979198719191,0
7373.102926492101,Spring,70650.11955130353,-1.0938184938026392,7075.7253175850365,Retailer,0.6086124442261698,1.0391255370359456,1.3831557924112454,5.12441747045507,0
4188.931457779261,Spring,31395.957237078146,2.711688901656802,5664.194767776487,Retailer,1.3045004469352843,0.4602273005436848,1.5429057447516525,4.6088103141509125,2
3287.199612185193,Winter,56242.14094478037,-0.9152939787677353,5771.640777302935,Internet,-1.995868209841763,3.0088711321140975,0.5625171754965902,3.5828293276995398,2
5582.0253427139,Spring,65659.8087223203,1.1920373838577463,5281.061461193524,Retailer,-0.5545022244457142,-0.012821361021993419,-0.2783652475397363,5.47664086881663,1
6109.015033020185,Summer,64128.732134832084,-0.7368353598924734,3935.1180982916753,Retailer,0.7892223760195208,-2.074029138576783,-0.22270360384796287,4.444099526697017,0
4966.182199593557,Spring,63080.94256672329,0.8389580174453656,3800.4538135542266,Retailer,0.5200926301848375,-1.0216819101671202,0.24255758527356724,2.3520486990307314,0
7702.886969951943,Summer,46148.47420488998,1.6925981475070688,5012.866135770049,Retailer,1.8299708919808084,1.0525604869495286,1.0198598633830838,4.261573409673615,0
5332.730787087512,Winter,56448.20457559956,1.773227906249356,4620.353317950257,Retailer,0.3995780217125942,-0.6064328293987894,0.06460374783030143,4.450480051877631,0
3857.9054164035147,Spring,44985.589187814956,1.0715661235453025,4965.17391578993,Internet,0.2569284434998566,-0.6503770363976745,-0.44164692633525493,3.7019297584722657,2
6758.601473527602,Autumn,64484.93495616779,-0.0475461676622445,5784.8967833479655,Internet,1.3931888481724346,0.08424076331907025,-0.38046536140403936,8.410498333741259,1
7777.98617619875,Winter,79387.85426484686,2.1233821706577856,4879.830025292091,Retailer,1.3092158044038806,-0.2878930566187578,-0.36136720386426235,3.5311991282166506,1
4705.019857006526,Winter,50570.32184329587,1.7662315363569787,5128.596210309008,Retailer,1.0147774248697852,1.7637482809173146,-0.4067885155931238,5.522346886348148,0
5893.136512812127,Winter,54393.29927821347,0.2489328817175767,5728.990193789006,Retailer,-1.13410424697661,0.627206204565799,-1.0240041745237483,7.470549679622964,2
4858.36924056547,Summer,48494.18647002072,-1.3700896844320352,2862.761757760807,Retailer,-0.2962786882214779,-0.35729511005568043,-1.4620345777592265,6.27022404749537,0
4074.601707064847,Autumn,39782.5595398513,-0.02409021508184447,3570.0771269860784,Retailer,0.6565204574573184,0.03691607307325374,0.5066912455287584,4.349578292665756,2
5688.586854397713,Winter,42390.66260343115,0.6566058453408555,4012.49909783058,Retailer,1.4891667069347658,0.2536052362602067,-0.638127983297127,2.7271434888327364,0
4509.920977165058,Spring,43509.26278061575,0.08296912965758309,2504.7908570434306,Retailer,-0.8475477135181451,-0.0817679237666319,-1.2676940029603214,4.6244352595286085,0
2611.450478683321,Autumn,51046.976887921344,0.1519887246589575,4089.1127545457325,Internet,1.2462508459904644,1.1904966558884653,0.9359282538166823,1.0246800025265954,0
4384.870903557509,Summer,68795.88254018052,-0.17657877550831738,6107.301712591625,Internet,0.03792715749429637,-0.17561646765428646,0.35094915807516774,5.78642588689492,2
7031.046537268371,Autumn,80493.95965753682,0.21865098515473655,7577.135296482225,Retailer,-1.0053672372979667,2.000060176712783,0.9048379273566819,3.243591649693091,2
7576.47747613723,Spring,67452.73784458093,0.026794603391178205,3690.169926989686,Retailer,0.06605264817900484,-0.9402126254833887,-1.1675605388502779,4.72852993207352,2
6216.167802586131,Spring,73189.4606448179,-0.7743930668912772,3636.284395594924,Retailer,1.3783256401065058,-0.11811636847237607,-2.143949838277099,6.024836207815333,0
5661.2899802180145,Winter,66628.66302432609,-0.6049644686336274,6550.999361021734,Retailer,-0.678106604683423,0.4769464305662908,-0.019162116254814548,4.978642535121315,1
4255.660992170859,Winter,69359.46715023424,1.8423255188205938,2967.3577670629575,Retailer,0.5778265192666249,-0.053245552385995584,-1.5541723077282854,3.7223606894448844,1
5668.776130131188,Winter,57860.05395008962,-0.6426827031727846,6227.740342056937,Retailer,1.0666976732983635,1.5799931172183286,0.6733292680224837,4.586984795814407,0
6348.822057285027,Autumn,60193.7719637111,0.5969925718146634,5196.317115428417,Retailer,-1.6312970497371095,2.1504046065596882,-2.175272837786153,4.995045136080643,0
1616.426789570672,Autumn,70562.51203565198,-0.47877402364081745,2354.7821308137945,Distributor,0.7656998810070975,0.04350959862270698,-0.8222961322505608,2.266936506895377,0
4612.810602076271,Winter,78153.23675039438,-1.1312097860099843,8148.427482812196,Distributor,-0.22849897670246647,1.545570058420153,-0.08572348973898673,6.906641237963432,1
5222.315717081576,Summer,62186.62982844062,0.764836967214279,7245.820933628613,Retailer,-0.2096270391587588,-0.26167043407422486,2.194146212910363,6.553418540357685,2
5973.850308646769,Summer,63054.79075387047,-0.7066614698637187,5038.282966580959,Retailer,-0.25723476823919667,-0.4518547989633135,1.246495809535449,2.8796919385185147,2
5212.779864428112,Spring,31014.97975626493,-0.48426810719369684,2843.097433150915,Distributor,-0.9179296564837142,-1.8987439143399143,-0.18117035448826307,5.027138295001925,2
5159.0173298271075,Autumn,54280.73274878311,-0.2769745496652233,5528.132685420077,Internet,-1.2870167740211484,1.3388865091888311,0.3854443775792863,5.31441771374915,0
3377.0930260066216,Spring,53455.05469608184,1.032515338607566,7298.0545839104,Retailer,1.989187121665749,0.7005049312001833,1.5806747708183888,6.810609238804597,2
4763.186861208099,Spring,59848.0791438848,0.19940184411718334,1523.7135392291975,Retailer,0.1903104735460474,-0.6251102901638428,-1.1167123519967683,0.8864433983174886,0
4245.719953649266,Summer,48115.38162803642,0.7840057504195233,4513.584266314261,Internet,-0.9663390274334107,0.5079119932319651,0.673927348817862,5.9816503582323195,2
4449.759761062737,Winter,50370.25660081972,0.7222027036759774,4073.0310503932815,Internet,-1.5267288993467507,0.9460681112940952,-0.2981039679590172,2.994863738397033,2
4456.085827488905,Spring,42002.90435391397,0.937669717857127,2396.188722571817,Internet,0.07896324440710568,-1.5130912699693404,-1.0325427957584257,5.6724616570609685,1
5531.179256405861,Summer,60303.75184219513,0.7908552240092402,5590.7090842261405,Distributor,-1.2829643987797579,-0.17193888735942803,1.127148024153238,5.618175924926407,2
4962.01362749355,Spring,68150.28226091615,1.9863371599622777,1656.484844866402,Retailer,0.9404037844279926,0.8313943745783219,-2.6152670295084905,2.8719968140237464,2
5918.612412679301,Autumn,51079.51003201034,-0.9050356754448425,5961.248902446063,Distributor,0.016422647154158993,1.7531983695387443,-0.43509306186309676,5.84034357448534,1
3056.3183856725054,Summer,63785.33183068516,1.6253648614614775,3924.705292594091,Retailer,0.6855918763387074,-0.3575098102030626,-0.05013892467870514,4.7870632565647115,1
5018.81538002586,Spring,43592.850227174116,0.6183411514226562,3392.599630745496,Retailer,-0.485123530537509,-1.7735392018104263,1.7794726673704793,5.179311653803506,2
5744.9637236323415,Autumn,66927.49430763695,-1.142458681889033,5657.633533582116,Distributor,-1.613223635632681,-0.18788923671049085,0.556114102316907,5.478798859415988,2
4745.561090145238,Winter,52264.66762777772,-0.5200233337318717,4204.315760128194,Internet,-0.978811858349957,-0.275634203736137,0.2926871315796045,5.534198868392161,1
3446.566924852049,Spring,93841.96384214729,0.04514306284211846,4623.233735565322,Internet,-0.4785536238231734,0.4318325149248321,-0.18841835950433397,4.905253406034383,2
,Spring,57701.87387883452,,4244.123033274438,Distributor,1.819764663590145,-0.7856601878973701,0.6790357255657634,2.7953474321106757,0
6034.464631875508,Autumn,52654.97363589606,-0.39280317936607617,4407.468898912971,Retailer,0.941520127700163,-0.6121245926731859,-0.3730206640938645,6.461234282827369,2
6624.820297956661,Summer,56581.462362684055,-1.7527543720903591,4944.628894432556,Retailer,0.9738647180871891,0.47448753024596985,-0.6344620345938778,4.01193416154772,0
3333.682399640424,Summer,57631.395495102595,1.6561555244592678,6815.035832684062,Distributor,1.1830683493016447,0.5331311233445357,0.39947469994356993,8.125276273652105,0
7442.255459468104,Summer,35570.83565954739,0.019234911710395874,4927.257905796043,Distributor,0.1866710393488402,0.03399793839092309,1.5550034144624223,4.168533004783909,0
4060.853859421759,Winter,63647.61035277031,-0.6060123266974398,4804.610541680119,Distributor,0.1838723243990077,0.37347744768783553,0.15578107302356697,1.966363693231032,1
6083.1206560051105,Winter,52998.43862744371,0.8680298436451155,4613.27281347472,Retailer,-0.3716579892268941,0.37432934476821167,0.8167000652565112,4.619995549174418,1
5380.347236978534,Autumn,63107.68901656749,0.6492009935590333,4297.030928090787,Retailer,-0.3769149518314452,-0.9817711302874325,-0.44522858589436165,3.6751560456899077,2
3556.0447627511357,Autumn,55465.37337807048,0.13442025499897406,2033.811998100287,Retailer,0.8276349139271155,-0.6772523935705254,-0.06924862978231217,1.8088026195722455,0
3389.847919543098,Summer,58126.8687730408,-1.8493856292681565,3385.7139378373986,Retailer,0.05693884784458192,1.1635920096143841,-0.8798030174543617,4.426545018761849,2
6924.48435746281,Autumn,77135.18038932576,0.060228051143933814,5431.269571167027,Retailer,0.15283339690938555,-0.08552256992028306,-1.8479853352351787,6.4881547804750666,2
5875.8276552912375,Winter,78467.48375457281,0.31738330558734734,4580.315456573482,Retailer,0.2862369262784631,0.05105897403089243,-0.8197114938290082,3.537798026133796,0
3553.643457075131,Spring,54339.46496326602,-1.0644687379427358,5298.657980098415,Retailer,1.5751617644906686,0.8767404081098598,0.1834297031122351,6.164259184015031,1
3252.964710847382,Winter,76722.1374088206,0.04994528069739755,6024.39298872257,Retailer,-1.6523420630689516,-0.398428477928662,0.45345002701056203,4.674187464612524,2
3547.708959576279,Autumn,47867.329056219154,0.2924538017803624,2657.13231833613,Distributor,0.25609434192293734,1.0696231567586054,-1.445003646202653,5.8509794383931775,2
6012.9263793996915,Winter,85749.28170413611,1.2709560652108347,8112.37435571202,Retailer,1.4339138897520276,0.3946228564983606,1.698992329290677,5.268068582409216,2
5716.157691716431,Autumn,46564.133757055155,0.35771441318412767,4123.8926390198485,Retailer,-0.1806441914660187,1.1508441388019006,-0.7881391168263597,4.4834098965119376,0
3584.6083864364236,Spring,68100.3730010445,1.6098857884475262,5704.591559849044,Retailer,-0.48030989414832204,0.32483738367941806,0.8882712909766817,5.055689150726501,2
4059.4275017444224,Winter,71025.18999715059,-0.38823394195318994,6090.747423417763,Retailer,-1.3768995550654073,1.55800013542338,0.022900719471171622,4.702081168935848,0
7501.00151198443,Winter,56749.347474660426,0.933323984458979,4123.74624790171,Retailer,-1.5207501208327132,-1.145054672985208,-1.4860657570148292,4.758956737549595,1
748.7510460711355,Spring,82146.98510210565,0.7128427200159394,4582.735963288132,Retailer,0.05499913535921707,0.08712021276107612,-0.015575166234084597,3.7177906664053486,1
4395.822347281004,Spring,48890.268360326496,-0.27002614466882874,4381.5290919514855,Retailer,0.4733883655148675,-2.1086144239972286,0.42273183828932936,7.005086099099451,1
5713.31559095266,Autumn,56278.301292254604,-0.6170156318950019,4798.128163908575,Retailer,1.3046603604459075,0.03655011674796955,0.06455061718540749,6.797109031384959,1
5363.795720586437,Winter,43932.145739907406,1.3907639022086669,4079.478559520097,Retailer,0.9906399229303295,1.2439061540610257,-0.4984173151690951,4.379426379797155,0
2067.1548115846144,Autumn,64913.64981601666,0.09532725371327846,3223.224377279537,Retailer,-0.7080556190311282,0.18052639019535946,-1.7866346233287085,6.370085842731096,0
7245.339676665406,Autumn,74228.01706441757,-0.10889499144071087,4805.024922744321,Retailer,-0.1442180809558762,0.946508901668684,-0.8805836196336458,1.7666976177509337,1
5365.763232384409,Winter,47519.850571006464,-0.20930910295041447,4578.971530621083,Retailer,-1.374582879991754,-0.22036633346238374,-0.004724291220449189,4.848668138533382,0
5927.141090207935,Winter,93638.01668683405,0.69151349732199,5831.146066020946,Distributor,-0.3494397938920484,-0.705342531736208,-0.4113939333760111,5.434748675808165,0
3161.1149501022496,Summer,68059.6773649767,0.3550921638864605,4292.711324933667,Retailer,-0.6446393759235051,0.5202161772465133,0.18976329970124223,2.847748083157632,1
5212.669269982523,Summer,60866.14834755777,0.2092846333908023,3411.1845819886303,Retailer,1.2517860978180932,0.03254181891781331,-1.2156562021855886,2.5059643970113017,0
5374.407158668901,Autumn,63430.24563639581,1.3978396064855265,3971.2929351251223,Retailer,0.20443323195621543,-0.4929016385787578,-1.2327989785818112,5.566715186447021,2
6474.434658696349,Summer,50286.01554784664,-1.152614135881697,3779.0579746327826,Internet,1.1212594730227872,0.10209219392685807,-0.8223248420476743,5.386441499438277,2
4428.706741733302,Spring,54160.485963777304,0.8209566673753412,2016.8553780246066,Retailer,-0.5365261439668839,0.01930358617380368,-1.2951587585403386,1.5203588219455924,0
6357.831341985821,Winter,42808.65380699251,0.3395328756404874,4530.533548606854,Retailer,-0.8135346689998835,1.2331496038680234,-0.5570341469160293,6.301649716895437,0
,Spring,65661.17089241781,,4315.178670466255,Retailer,0.7767810489683714,-1.832949585779654,0.1847304827328715,4.964065183248276,0
2751.1891750735354,Autumn,69856.30417448572,1.6102663492787603,4916.524302701653,Retailer,-2.189692732120939,-0.09345636205258756,0.43712733452042285,3.7027498916849826,1
,Autumn,60072.978856903625,,3996.798175070517,Retailer,-0.7604616897686663,-0.28419846295916146,-0.581762038297554,3.1798205795929944,1
6909.658900522219,Summer,56687.29711847157,0.5569047174258548,4631.084324168516,Retailer,-0.8936819893288374,1.5019032815819153,-0.6221426746079233,7.006448854797488,0
4231.64892340842,Winter,62525.58449482019,-1.4529030835175358,3808.4224670965386,Retailer,0.8753033829304087,-1.7628242867800663,-0.4544518638818162,6.996176190278565,1
5060.969393727999,Autumn,50275.76945037983,2.02931896892919,4594.9724107895045,Distributor,-0.6256352358489791,-0.1349399668264033,-0.23649101328152952,5.641433380271714,2
4601.026724459634,Winter,56562.09351892934,0.03050211896702936,4487.7908918478615,Distributor,-3.064119281421842,-1.6149796226161857,1.2896474735466827,4.669343424999623,1
5304.943763598222,Spring,57371.55216730487,-1.883765811472228,6731.770018737345,Distributor,-3.1876787801989788,0.7299709954845963,0.5777355639157041,5.500195082428899,0
,Summer,31971.331864551717,,3705.6292018539043,Retailer,1.0138293001809564,-1.0565918063101156,1.051181292152054,4.638176317185809,1
,Winter,50314.166827586894,,2543.8431185650543,Retailer,0.32301700893128305,-0.10980928910786679,-0.8157796051738768,3.1211921368743916,2
3651.7768275846283,Summer,77543.99103771326,0.19403123797883431,5642.575676795671,Retailer,0.19055670812164022,0.513634591830194,-0.3572170790519067,4.580858127967826,2
7384.706550636468,Winter,66584.58812618828,-0.5012489476353224,5667.301445449203,Retailer,-0.1961996623767794,0.43206180510135783,0.556425898850874,3.5444889906257178,2
5105.666107317337,Spring,60466.997401189445,-1.007386712168639,3788.494374307488,Retailer,0.33868449301547693,-2.0430544511800144,1.3451842009156953,1.7130541653380211,2
5635.361187183153,Winter,73511.99472694092,-0.544498892078956,7927.320923929111,Retailer,0.42223689912683826,-0.8444479115306172,1.8599530225555827,5.578562853968739,2
3356.5074115502075,Spring,41228.87051019783,-0.40961494552760336,4278.710007448383,Retailer,-1.6891003398820423,1.8054069426555301,1.0872261403338837,4.8356803509526065,0
4663.209650593669,Winter,47254.73626224495,0.280099798094847,3670.9809037478067,Retailer,1.2328182984841907,-0.41391091586674456,1.1772535759943392,0.4888099460768367,1
6774.975445564271,Autumn,58067.70508937384,1.5709091791048648,5434.714689927621,Retailer,-0.07592507353755254,-0.0795689238975003,0.8127865260161904,4.24765075491089,0
,Summer,58779.61690512392,,3739.2566170819996,Internet,1.4456693421815998,-0.2643260303317979,-0.44708765303798403,3.053781197711694,0
5513.771341951273,Autumn,62920.75996347483,0.6996815994720047,3998.4795926472552,Distributor,-1.2440954866481035,0.25688833555364254,-0.9940976587537711,4.1635007654918645,1
,Autumn,60075.93104474391,,814.7301563873234,Retailer,-1.2651444042757038,0.3403361053125333,-1.5809325292077867,2.2669674507410487,1
1786.7879248300287,Winter,57969.763223255104,-0.7067372645400197,3214.4642795476716,Retailer,0.4449013577672685,-0.6094627773987682,-2.1697450787657946,6.473573659953816,0
6467.171281746508,Autumn,64019.46527724398,-0.5801192487889395,5221.412863754615,Retailer,-1.7311733972889671,0.6536877586946817,1.0300620883303675,4.122018454745437,2
3564.300482172819,Spring,83902.60912635022,-0.38863350101318644,4796.8475489404955,Distributor,0.6305802118059325,-0.1507181922431212,-2.1892753707678576,5.738358530397658,1
3919.248527193882,Autumn,51674.71868301707,0.9766314539062645,4027.364060451863,Retailer,-0.6845126954420138,0.2798460703186321,-0.24576316741888996,4.71561554398561,1
5891.803660083454,Winter,86560.25942235011,2.290448632295246,7595.740952537497,Distributor,1.08956613965842,0.028819553925342238,0.5599518987100268,5.363065711237635,0
5503.106294887233,Spring,47907.63340800788,1.0842375724474247,5231.1406924089615,Retailer,0.3987068339403808,0.7153861859462274,0.7835668008295874,3.8050018704283235,2
6118.668095078332,Spring,73854.95433160798,-1.117256066105674,5843.369918759061,Retailer,0.10594181910409205,0.1978080768337074,0.5627045596139904,3.639714919793178,2
5165.971564551715,Spring,59239.962353656185,2.0539889397618345,2575.866184026575,Internet,-0.2299963068193938,-0.7617249672071353,-1.2962448196918839,2.7684014390660376,0
6981.898681687558,Summer,51274.888905170614,-1.191481850075186,4289.459469841322,Retailer,0.8232494053444412,-0.9214701796394045,-0.3671668044544937,6.287720520142502,1
4632.083135076861,Spring,64498.6778061511,1.7541873569848594,5731.368348574912,Retailer,-0.2832841056206471,2.9346647278611915,0.14914800606753342,4.126710639444754,0
5535.216740308271,Autumn,35276.71793984633,0.2294765473650205,5262.144098822355,Retailer,1.1437598067865744,-0.884139824310814,1.0936201053376808,6.672759198534637,1
3635.472117217967,Summer,67058.9852659273,0.4029885770593566,3232.0177715705895,Retailer,-0.02760394485273835,-1.3484152092712718,-1.366485519567491,6.073084008896096,1
,Summer,49660.85168775356,,2089.2150880409736,Retailer,0.513825748901268,-0.7789204120178678,-0.6195068214587686,3.844539561603739,0
4641.777872997168,Autumn,83675.32199959358,2.524912723865266,6534.069692940814,Retailer,2.4499338179697765,1.6261820052070801,-0.3375326225593582,5.608946119035422,1
6756.369993730313,Winter,36644.03639390934,-0.9498494691939128,2197.7482366656723,Internet,2.164354893732849,-1.0930220623907452,-0.5536622992805873,2.4376297607146586,0
5900.729913651881,Spring,61780.44677942939,-1.3279769083500874,6255.525928365135,Internet,-0.5632510773391393,-0.3344489801194864,-0.0625781287998822,3.775440654640829,0
5332.607252910996,Summer,52728.294919631946,-1.1967917424906196,4065.490181140316,Retailer,0.27013556473587236,-0.0012745030499680292,-0.5481284317142493,3.110512544492271,1
6431.080366449954,Summer,62313.27467188633,1.4405135966631626,7371.461123533171,Internet,-0.14329055695467696,0.3411333366161076,1.873888337135546,5.631350904151482,2
6114.972173318438,Spring,55801.18808827135,1.3049307752225532,5836.6416388175785,Distributor,0.3174299379010038,0.4390860421361321,-0.5262938535175286,4.815755522951245,0
6318.666328174044,Autumn,86572.562814347,-0.24646031322496034,6375.378517066127,Retailer,0.6706953559135724,0.2411437549828369,0.8023353248834533,3.4733790240550872,0
,Spring,58909.58265544694,,4654.88344889094,Distributor,0.5726909264947225,-1.2318553147650944,0.5978150114992262,3.9731421341444526,0
3804.9017991138608,Summer,54826.18253674454,-0.20620143035862554,6624.633510124076,Retailer,2.0092282159892023,-0.20833575068766835,0.3842251053350863,6.737355146825617,1
6215.220025853502,Spring,67437.74538207089,0.7284083170485847,4011.8876546030733,Retailer,1.828640066796856,0.3393315785123074,-0.0940714018388468,2.9738104580073195,1
5889.399088355271,Autumn,62000.68302982953,-1.5696965850455344,3288.7425998053304,Retailer,1.1004500850295438,-1.3887637040564786,0.5676207212959903,4.704944447100872,0
4222.475319202842,Spring,83557.07795077961,2.258427226556264,5637.640861242503,Internet,-0.11289153599759227,-1.0063281795137797,0.7345909635265359,2.674052329511627,1
8262.939829848097,Spring,72775.55606826472,-0.6076691392272241,4761.206633117497,Internet,-1.4667161469732044,-0.7609787106673404,-0.019795160339658724,3.245517266047999,2
5290.704946460969,Autumn,82728.8664875467,-0.4953036253185754,4368.5598361507755,Retailer,-0.7566480719783955,0.6896998562187092,-1.4287727490176827,2.23857661054065,1
6066.9674070240135,Summer,47719.21475260898,-1.372915585472015,6772.381308758844,Internet,-0.02898077402524715,1.5013461556907008,-0.45104577910557125,6.35436691004797,1
5215.2173928639295,Winter,42739.01683437403,0.8738786828242427,2068.7372394217314,Retailer,0.5552973430919068,-0.16507086804915536,-0.44439367571667465,3.562668689800532,1
4581.156103058977,Summer,22480.675287661106,0.2980213119563897,3352.179200542243,Distributor,0.6675160543390016,-0.22849294245548424,-0.7761647498523775,5.559489337932351,1
4509.0683638426,Summer,69550.96442959263,-0.07573898666629458,7261.847507963648,Retailer,0.5580942460501083,0.03805374765578492,1.2566218561950278,5.044548587517735,2
3147.290896829748,Winter,45958.80287500264,-0.7307964769223307,4317.591802898864,Retailer,1.2534527244179405,0.7234684667618034,0.30185061670631014,6.275397484089389,1
6329.351596582753,Winter,49541.140269472475,0.05135750729124525,3019.7333931279272,Internet,0.03673346054969797,-1.1786845224964508,0.2287363736470961,3.2202703863249105,0
4828.654096825336,Summer,63166.623279983876,-0.49795907053329774,6104.880623203238,Retailer,-1.4404008528890826,0.7021513200688316,0.10991143967456518,5.4457418491293295,0
8681.69224029279,Spring,75687.15764677833,0.013356658417163807,6378.252906679773,Retailer,0.49575388267424614,0.4751472763796837,0.14521086435654673,3.2283218166714054,1
5945.264108384395,Spring,68057.10933380398,-1.5001013451111653,6431.634239571044,Internet,1.382972787192376,0.9027056728597114,-0.36356196276068237,6.029939395047085,1
4184.134924803995,Autumn,55485.789677747,1.1410447300996691,4523.4815465833635,Retailer,-0.20205657572223093,1.0507735654891797,0.7694948502418544,3.035631776900294,2
6817.357695993424,Autumn,45199.15268142448,-0.40353502706690575,5298.541606081213,Retailer,-0.8603766494797594,-0.6865936569566786,1.8688510989419396,2.513313681795575,1
5315.0210194260335,Autumn,46310.09461769104,0.5797405559336227,3229.9830531777516,Retailer,-0.5288495705215875,-0.08436608007571621,0.5768025158597248,2.7466148403620503,0
4958.307147106112,Autumn,79858.77016089577,0.6498579208062177,6933.268227918175,Distributor,-0.2755461388244068,-0.6651209364765827,0.935408537482554,3.9754527476441885,0
5007.664305650333,Autumn,49497.86772563176,-0.9035711881089716,1702.5230567253197,Retailer,0.5745798531353079,0.8834143559931904,-1.2090701616682078,0.7348059727374712,2
5723.163126950352,Summer,57018.24867743584,-0.716832016263882,5081.7569195964115,Retailer,-1.8513115555486572,0.11561046805714938,-0.7245559174032139,4.250849344836121,1
4040.525903346147,Spring,63567.64083152812,-0.5180034649689786,2975.9619771176303,Retailer,1.2654035287619851,-2.0031733769627587,-1.080753107475996,3.932369566853908,2
5465.821636930786,Spring,66869.5100059436,-2.811686986682732,3859.1111230457423,Internet,0.7310778091195991,0.003528128495080464,-1.3745380389002013,2.7543993923588226,2
4005.6465676355792,Summer,42020.2010733317,-0.2657523941378381,3800.175999546711,Internet,-0.9144560549142967,0.580768009408205,1.2306378987655056,2.3654597714908903,2
7307.689069424946,Winter,63787.98621410824,0.35466750294303223,5075.473865473721,Retailer,0.1880470526427967,-0.8746414011470361,0.9209601486638075,3.116358265695187,1
,Autumn,39925.00422003918,,3659.077108441757,Internet,-0.4312219000982048,0.9693130076411448,-0.6498299175985568,3.7715409367980692,1
