Hours Online,Months with Company,City,Years after high school graduation,Brand Loyalty,Annual Income,Gender,Location Code,Education Level,Marital Status,Renew
7.130461613883048,44.0,Udon,44.0,-0.680848560767286,58565.512689849886,M,Urban,College,Married,Yes
7.41806284591533,108.0,Mahasarakam,29.0,-0.07047153400802697,86232.88882229784,F,Rural,High School,Married,Yes
6.212397741217063,10.0,Khon Kaen,29.0,0.7595588081999767,66775.77884032704,F,Rural,Graduate School,Married,No
8.221166484822149,53.0,Mahasarakam,26.0,-0.09203764182271379,45817.93788052935,F,Rural,Graduate School,Divorced,No
6.8576131764059065,74.0,Mahasarakam,30.0,-0.13780129292159404,76107.84349905401,F,Urban,Graduate School,Married,Yes
6.68694410930751,53.0,Khon Kaen,29.0,-0.05326333334174643,,M,Suburban,Graduate School,Single,Yes
6.577871935254547,55.0,Mahasarakam,36.0,0.21441300487519188,70797.06075954225,F,Suburban,College,Divorced,Yes
6.248615583955275,76.0,Udon,36.0,-0.47035286623612493,73956.45517328949,F,Urban,High School,Divorced,Yes
8.491541670311229,74.0,Udon,27.0,0.2159630256956604,81449.39928894443,M,Rural,Graduate School,Divorced,Yes
4.891694131085125,48.0,Khon Kaen,31.0,0.22028092810617528,70085.84178583653,F,Rural,Graduate School,Single,No
6.561829385029558,71.0,Udon,30.0,0.1621843612762202,72759.67814869253,M,,High School,Divorced,Yes
5.419118785868956,74.0,Mahasarakam,29.0,-0.19176818511072466,66847.52853588236,F,Suburban,College,Divorced,Yes
7.475103928082233,51.0,Mahasarakam,36.0,-0.07463171314228448,51233.513059801095,F,Suburban,High School,Single,No
5.582010041821891,24.0,,31.0,0.1229049708616684,61609.88140725003,M,Suburban,Graduate School,,No
5.09993839825446,46.0,Mahasarakam,30.0,0.05090684073891638,54130.97838335116,M,Suburban,College,Divorced,No
6.251773867117963,16.0,Khon Kaen,39.0,0.43028981854323944,53494.97835866072,F,Rural,Graduate School,Married,No
6.844353978990963,72.0,Mahasarakam,25.0,-0.5107218967222679,80088.62120449023,F,Rural,College,Divorced,No
7.408528267461487,42.0,Mahasarakam,37.0,0.3597503689037471,55611.91190073886,F,Rural,Graduate School,Divorced,No
8.192797634306935,54.0,Udon,44.0,-0.47783468559781306,65255.85419493273,F,Suburban,College,Married,No
7.21347592466055,58.0,Khon Kaen,27.0,0.1570272416823813,63795.427781724866,M,Urban,Graduate School,Single,Yes
5.79318854631846,46.0,Mahasarakam,42.0,-0.40756624888516246,57299.91703247778,M,Suburban,College,Single,No
7.861313611227091,50.0,Mahasarakam,36.0,0.06899840891676073,69149.82082050513,M,Urban,High School,Divorced,Yes
5.483760922976565,60.0,Khon Kaen,30.0,-0.5754474852404676,58554.6552254221,F,Suburban,High School,Divorced,Yes
6.861519456631614,74.0,Mahasarakam,29.0,0.4745443471073161,75354.73941169346,M,Rural,College,Divorced,Yes
4.139057191689479,81.0,Khon Kaen,48.0,-0.06614601969001013,71415.66170062432,,Suburban,College,Divorced,Yes
5.279755108034782,60.0,Udon,15.0,-0.32628688271733247,63685.33273700115,F,Urban,High School,Married,Yes
5.583362465279562,89.0,Udon,27.0,0.14441346373870878,78213.12452130344,F,Urban,High School,Married,Yes
6.985250367765707,87.0,Khon Kaen,39.0,-0.19819670761052585,69842.6864088029,,Suburban,Graduate School,Single,Yes
5.626919043888151,38.0,Udon,,0.545678589561471,56090.22511847814,M,Rural,College,Divorced,No
6.23218376579489,66.0,Mahasarakam,21.0,,38661.38448997501,M,Rural,Graduate School,Single,No
4.9438761285441535,49.0,Udon,37.0,0.03317954342025031,72428.78983266786,F,Urban,Graduate School,Married,Yes
5.417007598389429,16.0,Mahasarakam,39.0,0.30204394735928175,53641.45132634663,F,Suburban,College,,No
7.19574574959233,60.0,Mahasarakam,20.0,0.3429801804429371,82527.15030681215,M,Urban,Graduate School,Married,Yes
8.165460445818264,38.0,Khon Kaen,36.0,-0.44741042762577843,62256.16554865706,F,Rural,High School,Single,Yes
6.272047210791636,70.0,Udon,11.0,0.08067461071591314,74985.21629444773,M,Urban,College,Divorced,Yes
7.729107568906276,60.0,Mahasarakam,22.0,-0.7948821966765713,52077.16175909505,F,Urban,High School,Married,Yes
6.184321577556018,70.0,Udon,32.0,-0.69455835262009,62499.49376760986,F,Suburban,College,Married,No
6.190093524913566,43.0,Mahasarakam,31.0,-0.29306108976736006,60375.74779986193,M,Rural,High School,Married,No
7.442962554092699,46.0,Udon,21.0,-0.22734068637983398,50214.747206584696,M,Urban,High School,Divorced,Yes
3.9307529846529885,47.0,Udon,36.0,0.3967189020272234,70757.55928807169,F,Urban,Graduate School,Divorced,Yes
5.558366321242353,77.0,,48.0,0.8711875605291328,90400.70490563402,,Suburban,High School,Single,Yes
5.053478764697722,49.0,Khon Kaen,35.0,0.20920259696365273,67754.03974146653,F,Suburban,College,Single,Yes
4.945951940330355,59.0,Udon,43.0,0.3597935486180034,78758.48710313215,F,Urban,Graduate School,Single,Yes
4.820138699877985,55.0,Khon Kaen,27.0,0.058294097470259765,68694.1129902137,F,Rural,College,Married,No
5.072583673072481,50.0,Khon Kaen,27.0,-0.4644189454716004,66263.64755337068,M,Suburban,High School,Single,Yes
7.471403430624047,51.0,Mahasarakam,34.0,0.507863833215894,67561.43657706134,F,Urban,College,Divorced,Yes
6.592629555745293,82.0,Udon,54.0,0.34168880986371863,70396.42360633223,M,Suburban,College,Single,Yes
7.560250528400259,58.0,Mahasarakam,32.0,-0.19523884628084565,61104.81112442812,F,Urban,High School,Divorced,Yes
5.819032574825612,62.0,Udon,35.0,-0.3417743244215794,72635.72259987638,M,Rural,Graduate School,Single,Yes
4.486110747367935,44.0,Khon Kaen,19.0,0.5535301760175426,76101.07480775335,F,Rural,High School,Single,No
5.875605057662651,43.0,Udon,23.0,-0.2788688550685282,67893.09986165812,F,Rural,High School,,No
4.136427968969661,85.0,Khon Kaen,24.0,0.34145766728428906,80859.35622896717,M,Urban,High School,Divorced,Yes
5.8620042759865605,42.0,Mahasarakam,23.0,0.16209669823750839,65343.63133982335,M,Urban,Graduate School,,Yes
6.646540123932107,25.0,Udon,35.0,0.750656659895161,58543.445968193526,F,Rural,College,Married,No
5.6933837906917955,36.0,Khon Kaen,28.0,0.6531803813793112,76692.11955338491,M,Urban,College,Divorced,Yes
5.590227078090248,61.0,Udon,30.0,-0.5915764545038456,51248.621750688326,F,Rural,High School,Single,No
6.288366090361498,59.0,Khon Kaen,30.0,0.3371085976629147,69687.41570449373,M,Rural,College,Married,No
7.096110076849931,,Khon Kaen,30.0,0.1472900904789724,74127.09623216199,F,Urban,Graduate School,Married,Yes
6.2835144898100905,55.0,Khon Kaen,26.0,0.016793650422834705,69955.69039508066,M,Suburban,College,Divorced,Yes
5.876283214689712,43.0,Udon,40.0,-0.43713914830646317,47110.3618264199,M,Rural,College,Married,No
7.203549400383868,74.0,Mahasarakam,32.0,-0.2324970372798171,67527.63354338765,F,Rural,College,Divorced,Yes
7.765106220100383,77.0,Udon,31.0,-0.7922871041163994,61527.017876460974,M,Urban,Graduate School,Single,Yes
4.982891696442934,53.0,Udon,26.0,-0.5480678438365952,61682.956406534024,F,Suburban,Graduate School,Single,Yes
5.894059748378084,35.0,Udon,30.0,0.3960077660324074,46370.3534549712,M,Rural,,Single,No
6.566747783324389,65.0,Mahasarakam,35.0,-0.37237123014914575,68036.38649178729,M,Suburban,College,Single,Yes
4.959253183620227,51.0,Udon,36.0,0.17423125565443065,67247.12033857079,F,Rural,High School,Single,No
8.895688992794028,61.0,Mahasarakam,42.0,0.41214917758874003,77937.24749263872,F,Suburban,College,Divorced,Yes
5.79629802078929,76.0,Mahasarakam,42.0,-0.5665694367787257,64986.102386081635,F,Suburban,College,Single,Yes
4.7481927372034,45.0,Khon Kaen,27.0,0.03120565741953457,57033.92299139127,M,Suburban,College,Single,Yes
5.049128305374557,71.0,Mahasarakam,18.0,-0.16370762218371898,68432.60484418804,M,Urban,Graduate School,Divorced,Yes
7.009560266728603,23.0,Khon Kaen,31.0,0.10161556708136127,54138.19406409986,M,Rural,High School,Married,No
6.844435372667762,55.0,Udon,24.0,-0.25226967569040354,57707.680066406734,F,Urban,Graduate School,Divorced,Yes
6.234550544005573,68.0,Khon Kaen,30.0,-0.2462024955623021,73888.17795740569,M,Urban,High School,Married,Yes
6.574891801104441,40.0,Khon Kaen,33.0,0.7214086397855362,54643.63737465527,F,Rural,Graduate School,Divorced,No
5.385317159545359,86.0,Udon,16.0,0.019156502789734353,75702.12123977527,M,Urban,College,Single,Yes
6.592822374228382,61.0,Udon,29.0,-0.09133756364322293,61460.683656916684,M,Suburban,Graduate School,Married,No
7.134536144631525,79.0,Udon,40.0,-0.7912559739496017,74324.92287383764,F,Rural,Graduate School,Married,No
8.01139034405458,49.0,Mahasarakam,19.0,-0.4981422215092901,53969.84394572582,F,Urban,College,Single,Yes
7.338587578413519,14.0,Khon Kaen,31.0,-0.14540993754279752,57712.26403237988,M,Rural,Graduate School,Married,
7.032814131219093,52.0,Udon,25.0,-0.5448178281806,68476.11019597846,F,Suburban,High School,Single,Yes
4.6927827076057005,15.0,Udon,27.0,-0.5281235987849536,49808.93421999425,F,Urban,High School,Single,Yes
7.586894794004157,39.0,Khon Kaen,40.0,-0.22677057473088888,44631.632029483284,M,Urban,College,Divorced,No
5.237929712505739,37.0,Udon,25.0,-0.3701502567131814,,F,Urban,High School,Divorced,Yes
7.605543159756749,54.0,Khon Kaen,51.0,0.10283966197748895,56865.957276065354,F,Rural,Graduate School,Divorced,No
5.691908358884188,,Udon,30.0,0.3527263204006872,78010.51556570185,M,Suburban,College,Married,Yes
7.195096486997844,60.0,Mahasarakam,25.0,-0.29991768816032055,65721.89216959118,F,Rural,Graduate School,Single,Yes
5.512173132789708,77.0,Khon Kaen,23.0,-0.2848446766580988,64822.264286516154,F,Suburban,,Married,Yes
6.339965511156458,109.0,Khon Kaen,31.0,0.2279578924503467,90655.10140762724,F,Urban,Graduate School,Married,Yes
7.470027720935715,46.0,Udon,35.0,-0.15115689200181096,52227.66602157159,M,Rural,College,Married,No
4.614926988171846,55.0,Udon,20.0,0.05858172039346632,73942.12753368288,F,Suburban,College,Single,Yes
6.859508652205181,51.0,Mahasarakam,51.0,-0.329219789972367,56736.80744364436,M,Suburban,College,Divorced,Yes
7.900054571104571,46.0,Udon,35.0,,44945.03431449106,F,Rural,Graduate School,Married,No
6.5275126995202335,64.0,Khon Kaen,37.0,0.3506691024736708,,M,Urban,High School,Single,Yes
9.411220229456827,29.0,Udon,27.0,-0.6861924482867254,42825.98041565603,F,Rural,Graduate School,Divorced,No
,49.0,Khon Kaen,30.0,0.05008042250584133,73290.2445154985,M,Urban,High School,Divorced,Yes
4.3083572102204535,22.0,Udon,,0.41125772682793293,46604.23273614385,F,Rural,College,Married,No
5.8737098101503005,30.0,Udon,26.0,-0.9739294494877644,46591.9476280678,F,Urban,College,Single,No
,78.0,Udon,24.0,0.12188191761063177,66836.7652479691,M,Urban,Graduate School,Divorced,Yes
8.605829355214226,42.0,Udon,27.0,0.649674723698971,65454.23258046144,M,Suburban,Graduate School,Married,Yes
,78.0,Khon Kaen,20.0,0.13815723588881862,75499.3213297243,M,Urban,Graduate School,Single,Yes
7.809291087846656,87.0,Khon Kaen,23.0,0.35180731128009113,76848.9627492164,,Suburban,College,Single,Yes
7.0654420056848295,62.0,Udon,10.0,0.2957256210520157,67549.82431129624,M,Urban,High School,Single,Yes
5.2539511327161375,83.0,Mahasarakam,32.0,-0.4528499438016521,65563.71610243311,M,Suburban,Graduate School,Single,Yes
5.466212088570207,45.0,,40.0,0.7860395968887839,59424.68407855301,M,Suburban,Graduate School,Married,No
5.486726341491959,27.0,Mahasarakam,33.0,0.36989951033794244,50301.74655183824,M,Rural,College,Divorced,No
6.230017456087363,69.0,Udon,33.0,-0.268086062486272,62241.560166396695,M,Urban,Graduate School,Single,Yes
6.224236286655941,42.0,Mahasarakam,28.0,-0.23465504439535345,56322.09946443711,F,Urban,Graduate School,Divorced,Yes
5.820348340933024,61.0,Udon,23.0,0.38167124137692865,68665.55264071423,M,Rural,College,Married,No
5.104243305319473,52.0,Mahasarakam,32.0,-0.2779959259965586,65689.00373293523,F,Rural,Graduate School,Single,Yes
5.690051152141434,59.0,Udon,29.0,-0.606732256692075,68574.38251083459,M,Rural,High School,Married,No
4.052355004615849,30.0,Khon Kaen,34.0,0.39694692744943305,56939.15963445294,M,Suburban,Graduate School,Divorced,No
5.42645103476355,45.0,Mahasarakam,29.0,0.111405044862733,,F,Urban,College,Divorced,No
7.131266565927662,60.0,Mahasarakam,,-0.6780729889698762,54718.303554735525,M,Rural,Graduate School,Divorced,Yes
9.673675636173401,60.0,Udon,27.0,-0.20208637711423674,59122.41322959738,F,Rural,,Married,No
6.542289120119773,85.0,Udon,28.0,-0.2614926732720943,64779.00652521494,M,Rural,High School,Single,Yes
4.543225876540255,106.0,Udon,37.0,0.3135205027968031,92290.95777408044,M,Urban,High School,Single,Yes
7.82481473193484,72.0,Khon Kaen,27.0,0.21941465363883916,76513.43700034507,F,Urban,Graduate School,Divorced,Yes
8.771526523334542,74.0,Khon Kaen,43.0,0.4150685751410935,76503.19558077768,M,Rural,College,Married,Yes
6.827888895493699,57.0,Khon Kaen,30.0,,62232.6441401028,M,Rural,High School,Married,No
4.62264576286472,75.0,Udon,24.0,-0.06416165839456342,71971.04736292675,F,Suburban,Graduate School,Single,Yes
5.273496174492681,52.0,Mahasarakam,27.0,0.3185310086699349,78874.79948576781,F,Urban,High School,Single,Yes
6.764938546268608,75.0,Udon,30.0,-0.3243544222181403,64350.45177498648,F,Urban,High School,Married,Yes
8.566561463620022,57.0,Mahasarakam,27.0,0.637659835509148,81181.60787483328,M,Rural,Graduate School,Married,Yes
6.7291789656028405,38.0,Udon,21.0,-0.3111366541709084,49442.767328098824,F,Rural,High School,Single,No
5.281439274950964,35.0,Udon,19.0,-0.07765884893647357,50180.92355088576,F,Urban,High School,Single,No
5.120425337906437,96.0,Mahasarakam,,-0.7176172680883736,72249.16118253645,M,Suburban,College,Single,Yes
5.878794918886192,,Udon,34.0,0.2553139384498233,58567.92795555192,F,Suburban,College,Married,No
5.022911675829882,27.0,Khon Kaen,24.0,-0.5190810580616123,46354.49372496185,M,Urban,Graduate School,Married,Yes
7.864296665945199,39.0,Udon,33.0,-1.000162368257385,47719.62481579475,M,Rural,College,Married,No
4.70370481770515,70.0,Udon,30.0,-0.5218795669211038,58860.219634631154,M,Rural,College,Married,No
4.248457813933798,26.0,Khon Kaen,31.0,-0.42552801678822,43116.9607703202,F,Urban,College,Married,No
5.778088037965143,43.0,Mahasarakam,33.0,-0.08743332253635813,57123.92839499067,M,Urban,College,Divorced,Yes
6.257965239786903,,Udon,35.0,-0.28887440794587677,60016.87000149326,M,Suburban,High School,Divorced,Yes
6.5745464030717775,69.0,Mahasarakam,23.0,-0.407792341841035,65382.10459100555,F,Rural,High School,Divorced,Yes
4.848459775320635,,Udon,22.0,0.3045164882436069,46785.70859178893,F,Rural,College,Married,No
7.990081612834368,34.0,Udon,30.0,0.31861992598241096,60528.81944363828,F,Suburban,High School,Single,No
8.123137719135155,63.0,Mahasarakam,36.0,-0.34594274092720473,64160.11942364973,M,Urban,College,Divorced,Yes
9.39099826839021,50.0,Udon,42.0,0.007798682251029698,64702.58695911675,F,Urban,Graduate School,Divorced,Yes
6.378196324534545,27.0,Khon Kaen,33.0,-0.19737344963447445,60038.7433155782,F,Urban,College,Married,Yes
4.963912496997018,48.0,Mahasarakam,28.0,-0.1568530352999913,65476.70854352234,M,Rural,High School,Divorced,No
6.044541799687429,31.0,Mahasarakam,39.0,-0.3878587174947154,48844.84354129244,F,Rural,College,Divorced,No
7.21486100485766,78.0,Mahasarakam,30.0,0.12873835696505193,78844.91835724047,M,Suburban,High School,Divorced,Yes
6.528921687298574,23.0,Khon Kaen,28.0,1.0014315658474096,59869.278085173384,M,Rural,Graduate School,Single,No
5.960411371671965,45.0,Udon,34.0,,60272.54736849055,F,Urban,College,Single,Yes
7.028214593718215,43.0,Mahasarakam,41.0,0.3308688690385748,73657.25784640468,M,Urban,College,Married,No
8.219688369558144,70.0,Mahasarakam,38.0,-0.629566332134859,68417.04156584102,F,Rural,College,Married,No
6.1959738072799375,58.0,Mahasarakam,21.0,-0.46039163876568,67230.7187876969,F,Urban,College,Divorced,Yes
4.23188175315517,74.0,Udon,19.0,-0.2304335558033425,73608.5394335504,F,Suburban,Graduate School,Married,Yes
5.945148092032103,26.0,Udon,21.0,-0.008983509141861301,54098.09060220202,F,Suburban,College,Single,No
4.854561510170326,44.0,Udon,38.0,-0.47854971353197334,62464.94726422708,M,Suburban,High School,Divorced,Yes
8.580382827600502,52.0,Khon Kaen,20.0,-0.3124763573168273,51871.05750420167,F,Suburban,College,Single,No
4.454095137474914,72.0,Mahasarakam,36.0,-0.505164370671915,64514.992278358186,M,Suburban,High School,Married,Yes
4.976709494480765,,Udon,26.0,0.11985807208551619,65447.25089110789,F,Suburban,College,Single,Yes
5.300931174106464,73.0,Udon,30.0,-0.3277616619245985,64508.94829192955,F,Urban,High School,Divorced,Yes
6.649223074574305,41.0,Udon,24.0,-0.598114412913152,61846.43436115209,F,Rural,College,Married,No
6.527799643368327,80.0,Udon,38.0,0.023728355371821108,75980.30201549848,F,Suburban,College,Divorced,Yes
5.11289955305723,44.0,Khon Kaen,38.0,-0.09758839130236435,55713.84305532599,M,Rural,College,Married,No
7.120669037641481,42.0,Udon,29.0,-0.33642973597693276,60366.05693197001,F,Suburban,Graduate School,Single,Yes
6.717473866547744,45.0,Khon Kaen,22.0,-0.24909638158478684,57900.786928025664,M,Rural,High School,Single,No
6.970415082606397,56.0,Udon,20.0,-0.6378886014925715,56807.63101498376,M,Urban,High School,Divorced,Yes
6.321522215419715,92.0,Mahasarakam,36.0,0.37147925016846584,90129.1612055293,F,Urban,College,Divorced,Yes
7.341141189883219,34.0,Udon,42.0,-0.3739056170766746,34533.598693672735,F,Rural,College,Married,No
7.934760079558915,29.0,Khon Kaen,43.0,0.23454097030295606,56656.868816977236,F,Urban,College,Married,No
8.735498494364895,62.0,Mahasarakam,36.0,-0.23366061864846235,64744.469971002414,F,Rural,,Divorced,Yes
7.543134404302177,60.0,Mahasarakam,35.0,-0.09110984833176525,76249.50178235484,M,Urban,College,Divorced,Yes
5.962691149907537,82.0,Udon,35.0,-0.27774023615663845,70742.26316355816,M,Urban,College,Single,Yes
5.394763463905795,33.0,Mahasarakam,13.0,-0.05724196521711589,49554.30265418223,M,Rural,Graduate School,Single,No
5.864658651343882,23.0,,50.0,1.0911570970638282,62029.84304567474,F,Rural,College,Single,No
5.011618090195859,62.0,Udon,31.0,0.5510955066413594,77977.01704686011,M,Suburban,Graduate School,Divorced,Yes
5.054844324356971,25.0,Khon Kaen,37.0,-0.5135542871718404,47640.4636518067,F,Urban,College,Married,No
,20.0,Udon,24.0,-0.28546348278442696,35809.41336525425,M,Rural,Graduate School,Married,No
,54.0,Khon Kaen,31.0,0.30706753324798974,65835.41267292872,M,Suburban,High School,Divorced,Yes
5.594723783127908,40.0,,47.0,-0.7377478607303964,56660.07940162027,M,Urban,College,Single,Yes
3.561755247745764,63.0,Mahasarakam,26.0,0.15318966613484725,71279.93278275417,F,Urban,College,Single,Yes
6.168537405160649,30.0,Khon Kaen,38.0,-0.05046902864584857,55426.06139765646,M,Rural,Graduate School,Single,No
4.965229112527415,54.0,Udon,32.0,0.11860893779519599,70374.5616728981,F,Rural,High School,Single,No
7.579146483218644,59.0,Udon,30.0,-0.4518949855189609,60967.85934219863,F,Urban,College,Married,Yes
5.926115689878582,72.0,Khon Kaen,22.0,-0.6001574572638358,65963.48025031768,F,Urban,,Divorced,Yes
6.417266509659068,63.0,Mahasarakam,14.0,0.24474106956563357,70495.2251420102,F,Suburban,,Single,Yes
3.9550416463566282,41.0,Khon Kaen,38.0,-0.11113363861120643,63413.88123581543,M,Rural,Graduate School,Married,No
5.630300947309979,66.0,Mahasarakam,19.0,0.2725212697525441,71845.5597210645,M,Rural,High School,Married,No
6.3163568717306005,45.0,Udon,34.0,-0.34650348197075476,52057.33877042127,F,Rural,High School,Married,No
6.943999406254205,72.0,Mahasarakam,43.0,-0.30850602418665474,65589.7587599361,F,Suburban,Graduate School,Divorced,Yes
3.987504214723256,48.0,Udon,40.0,0.4364657764091251,69472.97076236036,F,Urban,Graduate School,Married,Yes
4.377711636044149,48.0,Khon Kaen,48.0,-0.8678441226812831,60641.166348705636,F,Suburban,Graduate School,Divorced,Yes
6.953509682744771,48.0,Khon Kaen,41.0,-0.16952083250742242,72530.53904611104,M,Suburban,Graduate School,Married,No
2.2707229026428166,24.0,Udon,20.0,-0.0743136091445806,67535.45645317591,F,Rural,College,Divorced,No
7.37038252557633,44.0,Khon Kaen,24.0,-1.5,41695.37864612065,F,Suburban,High School,Single,No
4.100638461571999,72.0,Khon Kaen,23.0,-0.724844209249125,61526.795296213684,M,Suburban,College,Married,Yes
6.199420258160988,70.0,Udon,26.0,-0.017768884296450627,74706.38884995328,M,Urban,High School,Single,Yes
5.695096318518414,44.0,Khon Kaen,30.0,-0.2747011732895218,71057.65700193627,M,Urban,Graduate School,Single,Yes
4.582917262013669,34.0,,28.0,-0.840466796969516,59648.30318180282,F,Rural,College,Divorced,No
5.718766107723174,43.0,Udon,31.0,0.16092264901619457,41538.20533148692,M,Suburban,College,Married,No
6.030728482828293,55.0,Khon Kaen,30.0,-0.12460358594807916,70566.47783793432,M,Urban,High School,Divorced,Yes
5.322553845759096,34.0,Khon Kaen,24.0,0.29730150153367085,53344.111650617306,F,Rural,High School,Married,No
6.598603002125397,49.0,Udon,22.0,-0.16429594495488561,,M,Urban,High School,Single,Yes
5.204737490059636,37.0,Udon,34.0,0.6049629141274044,39843.36045716817,F,Suburban,High School,Married,No
5.666800542556787,87.0,Mahasarakam,39.0,0.2350263374826611,76726.44455660167,F,Urban,High School,Divorced,Yes
5.874380880193149,43.0,Khon Kaen,36.0,-0.3834671356927083,52158.24939583173,M,Suburban,Graduate School,Married,No
3.980069827754323,82.0,Udon,27.0,-0.40813076149007393,72083.19350452433,M,Urban,Graduate School,Divorced,Yes
7.6918517055211435,85.0,Mahasarakam,31.0,0.1855023804637148,80937.52946996149,F,Urban,Graduate School,Single,Yes
7.684101142859312,86.0,Khon Kaen,37.0,0.03597055073384853,74364.10725632863,F,Suburban,College,Divorced,Yes
6.024854382389831,77.0,Udon,27.0,-0.10229995527523958,77547.02662119313,F,Urban,Graduate School,Single,Yes
6.130930128555103,52.0,Udon,26.0,-0.27808662698420317,53694.65675115388,M,Suburban,College,Divorced,No
5.259744215431336,57.0,Khon Kaen,,0.21604018677906822,72424.72305530377,M,Urban,Graduate School,Single,Yes
7.8147155801970065,53.0,Khon Kaen,32.0,0.25326121234008925,66230.92827128395,F,Rural,High School,Divorced,No
6.430767620979817,49.0,Mahasarakam,28.0,-0.16840316741503797,56903.326512128006,M,Rural,High School,Divorced,Yes
8.527741488875364,57.0,Mahasarakam,,-1.067480833161714,65041.78078620528,M,Suburban,High School,Married,No
4.738012717974009,98.0,Udon,42.0,0.3774694938562365,83762.01261047105,M,,High School,Divorced,Yes
4.652400387845103,49.0,Udon,34.0,-0.643259938392567,39851.907599128346,F,Rural,College,Married,No
6.024020214659084,31.0,Udon,27.0,0.2693551640405164,65156.3942668755,M,Suburban,High School,Divorced,Yes
4.7641639891443806,41.0,Mahasarakam,38.0,-0.016475901543847704,56315.233726665785,,Suburban,College,Single,Yes
6.557198031317455,27.0,Mahasarakam,39.0,-1.0741784361207443,50460.485347909074,F,Rural,High School,Married,No
6.313156903069551,56.0,Khon Kaen,40.0,-0.961361643692999,48864.05766796352,F,Suburban,College,Single,Yes
5.629137489575764,88.0,Mahasarakam,16.0,-0.12136025434214212,65777.6621783737,F,Urban,College,Single,Yes
6.1991108101321934,33.0,Mahasarakam,35.0,-0.4064012996134743,59779.91432363279,F,Urban,College,Married,Yes
8.27018051184001,18.0,Khon Kaen,44.0,-0.41081766366779987,48586.638479484405,M,Suburban,Graduate School,Divorced,No
8.160969990654722,62.0,Mahasarakam,40.0,-0.11434074842325509,65601.4445838944,F,Suburban,College,Married,No
7.025593219607667,50.0,Mahasarakam,20.0,-0.28031631952821173,53616.08167862558,F,Rural,College,Single,No
8.231934062349595,79.0,Udon,20.0,0.4431192246002337,87215.6006029949,M,Urban,Graduate School,Single,Yes
5.113012094753059,36.0,Mahasarakam,26.0,-0.3303041362936057,56195.876035943955,F,Urban,,Single,Yes
6.3691578560109035,28.0,Khon Kaen,40.0,0.26902198535936217,68351.96264826688,F,Suburban,Graduate School,Divorced,Yes
4.4845318312696385,74.0,Khon Kaen,30.0,0.03469062972465781,71083.1340994891,F,Rural,College,Married,No
3.9928288928209756,51.0,Udon,33.0,0.7729009187492069,65724.3630146163,F,Rural,College,Married,No
7.0915893839110895,55.0,Udon,23.0,-0.30844414300970513,,F,Suburban,High School,,Yes
5.928428703771108,75.0,Udon,28.0,0.21933567712704893,73019.97881257118,M,Suburban,High School,Divorced,Yes
4.379598625472531,91.0,Mahasarakam,30.0,-0.3144202776991446,79268.82804035483,M,Suburban,College,Divorced,Yes
6.157908941150277,62.0,Mahasarakam,36.0,-0.5651370121630548,59836.106003129884,M,,College,Single,Yes
6.33501134440749,65.0,Mahasarakam,37.0,-0.039499673579043326,76195.33083434493,F,Urban,High School,Divorced,Yes
5.274547792994566,,Khon Kaen,28.0,0.772835196938316,58322.11435971931,M,Urban,College,Single,No
5.2315136558195405,35.0,Mahasarakam,28.0,0.299788993383706,50130.885123547465,M,Rural,College,Married,No
7.245570154673362,54.0,Udon,26.0,0.12049040660810462,71317.23357094654,,Rural,,Married,No
5.036026191909999,64.0,Udon,24.0,-0.6529157898976062,60627.14362474878,F,Urban,Graduate School,Married,Yes
7.410847839542151,83.0,Mahasarakam,42.0,,73871.70314172575,M,Urban,Graduate School,Divorced,Yes
6.575146175939369,21.0,Udon,17.0,-0.135081076353596,62245.56183229223,M,Suburban,Graduate School,Divorced,Yes
6.668224168100056,58.0,Khon Kaen,42.0,0.41717855005368987,52914.72336112593,M,Rural,High School,Married,No
6.1447386326682025,65.0,Khon Kaen,26.0,0.050651817533120314,72101.65214040873,M,,High School,Single,Yes
6.586729017997257,42.0,Khon Kaen,33.0,-0.13552386756628026,53653.905802519526,M,Rural,High School,Married,No
6.162485256751012,38.0,Udon,26.0,-0.6413139900677688,57929.95224659543,F,Urban,High School,Divorced,Yes
7.104629413859539,88.0,Mahasarakam,32.0,,79888.66676055483,M,Rural,High School,Single,Yes
4.069161625546174,54.0,Khon Kaen,27.0,-0.2731654467138551,72839.75602043205,M,Urban,College,Divorced,Yes
7.6695986479407345,74.0,Udon,42.0,0.3905644702417148,77428.86211809043,M,Suburban,High School,Divorced,Yes
5.735819065719529,41.0,Udon,40.0,0.1847454105189888,62189.18518140758,M,Urban,High School,Single,Yes
7.0087464922145495,88.0,Mahasarakam,33.0,0.408546455760888,88104.33535064667,F,Urban,College,Married,Yes
7.6951740496285606,21.0,Khon Kaen,39.0,0.23536855926307065,54290.00825567701,F,Rural,College,Divorced,No
6.384903159334662,61.0,Udon,40.0,-0.3157716942628534,60565.96249421606,F,Urban,High School,Single,Yes
5.794814589335183,65.0,Mahasarakam,49.0,0.241778615682409,64788.338822090125,M,Rural,College,Divorced,Yes
8.080755768502929,30.0,Udon,49.0,0.7497742215230763,64166.22061386449,F,Suburban,Graduate School,Single,No
3.042370099198681,41.0,Udon,26.0,-0.410796404015532,57931.29666653219,F,Suburban,Graduate School,Married,No
7.749622479253941,56.0,Mahasarakam,22.0,-0.012950612223662672,59944.50209953318,F,Rural,High School,Divorced,No
