Brand Loyalty,Annual Income,Renew,Years with Company,Location Code,Education Level,Online Activity,Age,Sex,Marital Status,City
0.021253592435323113,54021.25023413639,No,7.0,Rural,Graduate School,6.835558604461709,61.0,F,Married,Tokyo
-0.15147230725225055,65422.29518542819,No,8.0,Rural,High School,4.296029206836183,53.0,F,Single,Kyoto
-0.30917975505543577,64889.1829755317,No,7.0,Suburban,College,5.155868497741613,37.0,F,Married,Osaka
-0.6649359961244178,58488.893910801875,Yes,5.0,Suburban,High School,5.352455245515191,48.0,F,Divorced,Osaka
-0.2607485533755328,61520.89489412376,Yes,5.0,Urban,Graduate School,4.219027710494726,33.0,M,Divorced,Kyoto
0.5839745700995079,74790.7513085264,No,5.0,Rural,Graduate School,6.290481691423717,50.0,M,Married,Tokyo
0.13907189105458986,44900.7931493034,Yes,7.0,Suburban,College,4.556182326400534,47.0,M,Single,Tokyo
0.6723812837869165,39874.9713410105,Yes,6.0,Urban,Graduate School,4.051161595373466,68.0,M,Divorced,Osaka
0.04629733268779532,48501.771870081204,,,Urban,Graduate School,4.133070714011835,56.0,F,Divorced,Kyoto
-0.008450293572128408,64588.74553300823,No,6.0,Urban,Graduate School,7.190966363551285,54.0,M,Single,Osaka
-0.20574881918421822,62564.00475870298,Yes,4.0,Urban,High School,3.3665393419464182,48.0,F,Divorced,Kyoto
0.4627761393570663,43345.681664345866,Yes,6.0,Suburban,High School,5.009381501481837,,F,Divorced,Osaka
-0.8378927154966848,42070.54227300627,No,7.0,Rural,Graduate School,,65.0,M,Married,Kyoto
-0.7083078876081853,30208.873772920208,Yes,5.0,Rural,High School,5.795452696164972,36.0,F,Divorced,Kyoto
0.6243639059720507,59583.060043759986,No,5.0,Rural,College,6.173357034344968,50.0,M,Divorced,Kyoto
0.48032258745940054,61175.9626761671,Yes,4.0,Suburban,College,4.106936412139307,53.0,F,Divorced,Kyoto
-0.07399091645129983,52688.95333444961,No,7.0,Urban,College,5.993666700960959,63.0,M,Married,Tokyo
-0.8604850234316387,66788.87774892796,Yes,7.0,Urban,College,7.2321747475898785,54.0,M,Single,Tokyo
0.36983483736361217,55887.634342673664,No,6.0,Suburban,High School,4.752556052076603,60.0,M,Divorced,Tokyo
-0.5949672014295976,51881.150460227895,Yes,4.0,Urban,College,5.604884674873272,63.0,M,Married,Tokyo
0.6632997834957992,63411.97646331564,Yes,3.0,Urban,Graduate School,2.6838557083063073,46.0,F,Divorced,Osaka
-0.3028323897831383,44705.9506230541,Yes,5.0,Urban,High School,4.643261659468592,63.0,M,Single,Tokyo
-0.28866826855816746,55452.72310277607,Yes,6.0,Rural,College,4.978595492066527,56.0,F,Divorced,Kyoto
-0.682172751996457,54699.95573398177,Yes,6.0,Urban,College,5.4227535529356095,34.0,M,Divorced,Osaka
0.2223426368511298,43739.47262825494,Yes,4.0,Rural,Graduate School,3.240013532142214,50.0,F,Divorced,Osaka
-0.4952815767561133,38155.81893501934,No,7.0,Rural,Graduate School,6.8606495223282,50.0,M,Married,Osaka
-0.16128981406221896,46325.334501849895,Yes,3.0,Suburban,High School,4.873767942395967,50.0,F,Married,Tokyo
-0.07111436480509377,79576.08373564681,Yes,3.0,Suburban,Graduate School,3.448869115783619,37.0,M,Single,Kyoto
-0.11043669561219782,46436.81185327511,Yes,6.0,Urban,Graduate School,4.629049149994552,46.0,M,Divorced,Tokyo
-0.1340788816506561,67813.76818714748,No,7.0,Rural,Graduate School,7.708542599217248,58.0,M,Single,Kyoto
-0.6570744145638323,42874.71668801407,Yes,8.0,Urban,College,5.69972318926699,48.0,F,Single,Kyoto
-0.5307825225682945,48402.6719348177,Yes,5.0,Urban,High School,4.984909418155609,70.0,M,Divorced,Tokyo
0.03293337763063363,69120.70611724592,Yes,4.0,Rural,High School,4.382479010084684,35.0,M,Divorced,Kyoto
-0.07692687256762668,,No,7.0,Rural,High School,5.872140857552976,62.0,M,Married,Kyoto
-0.6614533779264348,61070.075679899826,Yes,4.0,Suburban,High School,4.278599683094586,40.0,F,Divorced,Tokyo
-0.3377519640739995,50005.813004912954,,5.0,Urban,Graduate School,5.5314863816215984,36.0,F,Married,Kyoto
0.8929730918569031,36409.9105252179,Yes,3.0,Urban,High School,2.565666681689444,43.0,F,Married,Kyoto
0.3310597392797074,21842.46538175964,Yes,6.0,Urban,High School,4.516103502933385,48.0,M,Divorced,Tokyo
-0.31075398374232793,46529.49057782537,Yes,4.0,Suburban,High School,5.823572777799988,42.0,F,Divorced,Tokyo
-0.42330484964556325,57737.14261799181,Yes,7.0,Urban,High School,5.038414188410567,56.0,F,Married,Osaka
-0.24811453021030372,52137.634829470895,No,6.0,Rural,Graduate School,7.281019155037385,56.0,M,Married,Tokyo
0.9203495048340492,81300.67958366947,No,5.0,Suburban,High School,5.984844565902502,52.0,M,Married,Kyoto
-0.5141648373673213,46878.576434698654,Yes,5.0,Urban,High School,3.8148220458866797,38.0,M,Single,Osaka
-0.39120692699488774,,Yes,3.0,Urban,Graduate School,3.8432103094294785,65.0,M,Single,Kyoto
-0.69614346674467,44488.691924625324,No,8.0,Suburban,High School,5.644561133322452,46.0,M,Married,Osaka
-0.41365590642892724,65992.06459175385,Yes,2.0,Urban,College,4.90782343427887,52.0,F,Married,Osaka
-0.7064321164169247,57092.001419081455,Yes,2.0,Urban,High School,2.4465482919525083,45.0,M,Divorced,Tokyo
-0.005250562882124905,51988.75761104413,No,9.0,Urban,High School,3.814632282324122,53.0,F,Divorced,Osaka
0.2380192348565841,56444.9257804988,No,6.0,Suburban,Graduate School,7.511436829780974,45.0,F,Married,Kyoto
0.01826746382948017,60160.37061692213,No,6.0,Suburban,College,7.906238419906574,44.0,F,Married,Tokyo
-0.6924805992604363,31621.54262301739,Yes,8.0,Rural,College,6.512216082993105,34.0,F,Divorced,Kyoto
-0.4603869129722408,55692.41903318152,Yes,6.0,Suburban,College,5.169561147424507,60.0,F,Single,Kyoto
1.095174768668999,69975.17145725475,No,4.0,Suburban,Graduate School,7.055709000077817,49.0,M,Single,Osaka
-0.3944003835788866,50019.80526604679,Yes,4.0,Rural,College,4.688800172536501,46.0,F,Divorced,Kyoto
0.33995995889146485,28681.457288603975,Yes,6.0,Urban,Graduate School,4.149377181688422,47.0,M,Divorced,Osaka
-0.38450492031780803,58697.67404759523,Yes,3.0,Urban,High School,3.31672490941215,35.0,M,Single,Tokyo
0.3423330249842207,77260.28148304023,No,6.0,Rural,High School,5.9953024740407,40.0,M,Married,Tokyo
0.02817830720009701,45702.45600528593,Yes,3.0,Suburban,High School,4.433667224390644,41.0,M,Single,Tokyo
0.7606246158005503,62041.43952434393,No,6.0,Suburban,Graduate School,5.569513190284611,54.0,F,Married,Osaka
0.4463810902178621,50695.92933589914,Yes,4.0,Suburban,Graduate School,3.080205025240064,40.0,M,Single,Osaka
-0.38862548074402786,56860.133929017415,Yes,5.0,Suburban,College,5.479315661310615,35.0,M,Divorced,Tokyo
0.36914188439734386,64991.557176374656,No,6.0,,College,6.742033629110976,42.0,M,Divorced,Tokyo
0.5662058000195485,63584.99879343985,No,4.0,Rural,College,7.354171858720744,59.0,F,Married,Tokyo
0.4677879038015423,48606.652229647596,Yes,7.0,Suburban,College,4.207361385740643,38.0,F,Married,Kyoto
-0.9299100408442593,58653.50675141275,Yes,4.0,Urban,Graduate School,5.673648804589973,56.0,M,Divorced,Kyoto
-0.3505399122124052,58107.16677353295,Yes,5.0,Urban,Graduate School,6.141708833687773,58.0,M,,Tokyo
0.06074092696707236,56707.40260431598,,6.0,,Graduate School,4.851586234073597,45.0,M,Single,Kyoto
0.7580194335444339,77148.70589357066,No,5.0,Rural,Graduate School,5.204484362631411,52.0,M,Married,Kyoto
0.9418283040336924,56482.70040826705,No,4.0,Urban,College,6.41755355777917,56.0,F,Single,Osaka
-0.05663863799109156,62651.00726158448,,5.0,Urban,College,5.057379058268148,55.0,M,Divorced,Osaka
-0.1734238606284368,50311.125650688715,No,8.0,Rural,College,4.487183976472504,40.0,M,Single,Tokyo
-0.505721864033431,34245.141517535216,Yes,8.0,Rural,High School,6.034608056172871,45.0,F,Divorced,Tokyo
-0.2930359618018634,43145.80380068344,Yes,7.0,Urban,High School,5.490194199543368,37.0,M,Divorced,Osaka
0.05507728045772035,58048.780267704475,Yes,2.0,Urban,College,3.8248607763133498,39.0,F,Divorced,Kyoto
-0.04701177109315484,36844.0410913645,Yes,6.0,Urban,College,5.059650701057565,48.0,F,Single,Kyoto
0.6610840267766984,66713.770866522,No,7.0,Rural,High School,4.313820740555611,43.0,M,Divorced,Tokyo
0.0635724523028461,42779.710005381916,No,7.0,Rural,High School,2.887686517436146,41.0,F,Married,Kyoto
-1.00453304395584,38258.62969438274,Yes,5.0,Suburban,Graduate School,5.7257030188179625,49.0,F,Single,Osaka
-0.32886204656354295,65309.702593636874,Yes,3.0,Urban,High School,3.8549581921098177,46.0,F,Married,Kyoto
-0.9127227184344,54018.81004625851,Yes,7.0,Urban,College,,50.0,,Divorced,Kyoto
0.9034812620539685,78688.69975656904,No,4.0,Rural,College,5.248279976674384,46.0,F,Married,Kyoto
-0.35188819481942984,70869.3017323395,No,8.0,Rural,High School,5.73685144748852,54.0,F,Divorced,Tokyo
-0.7705732967700945,,Yes,4.0,Suburban,Graduate School,4.997508843847957,49.0,F,Divorced,Osaka
0.817580834544961,73392.15999919335,No,7.0,Rural,Graduate School,3.3264011276811982,47.0,M,Married,Osaka
0.792194232209628,43526.37847776571,Yes,1.0,Urban,College,1.6536073317862878,53.0,M,Divorced,Kyoto
0.3224816421855686,54118.95496738686,No,8.0,Rural,Graduate School,5.111057531208348,63.0,M,Married,Kyoto
-0.6894223763112763,50105.99964366624,Yes,7.0,Urban,High School,7.189102512038514,58.0,M,Single,Kyoto
-0.20053994233259148,46529.67912985535,No,8.0,Suburban,College,4.756332791021169,38.0,M,Divorced,Tokyo
-0.08181120504367749,25735.38710976744,Yes,5.0,Urban,High School,4.879234359092594,48.0,M,Single,Tokyo
0.5429464676888577,58187.44036149291,No,5.0,Rural,High School,6.285056868557618,64.0,M,Married,Tokyo
0.5744523497491163,62699.12605863999,No,6.0,Rural,Graduate School,6.894251238269552,43.0,M,Single,Osaka
1.044370877577789,83406.0071232515,No,4.0,Rural,Graduate School,5.916060143422057,41.0,F,Divorced,Osaka
-0.5137189203501917,62482.865393931184,Yes,5.0,Suburban,,3.6273878660056598,48.0,F,Divorced,Tokyo
0.14580637273093894,47423.49927984993,No,7.0,Rural,College,6.79008329076714,44.0,M,Married,Tokyo
0.16992993158345124,52517.07166842691,Yes,4.0,Urban,Graduate School,4.341324522920686,42.0,M,Single,Kyoto
-0.27942023079537986,61138.35108687887,Yes,2.0,Suburban,Graduate School,3.569673846652974,53.0,M,Divorced,Kyoto
-0.5093113682759993,51039.59082396071,Yes,5.0,Urban,College,6.180307414658398,50.0,F,Divorced,Tokyo
-0.2049029892658733,41272.286538110944,Yes,6.0,Suburban,College,5.474983867594791,52.0,M,Married,Osaka
-0.5244286866313147,54377.753557281016,No,8.0,Rural,Graduate School,6.35733181088862,45.0,M,Divorced,Kyoto
-0.17355686093294545,40782.573409941004,Yes,10.0,Urban,Graduate School,6.513488463174032,49.0,F,Married,Tokyo
-0.20361444526399883,39506.737500439674,No,8.0,Rural,Graduate School,5.12678221564654,47.0,,Divorced,Osaka
0.2545652602266909,41063.95170104293,Yes,6.0,Urban,Graduate School,5.182766843863901,73.0,F,Single,Tokyo
-0.2883482041360324,42777.531095957165,Yes,3.0,Urban,College,3.794803492426099,42.0,M,Single,
-0.07612992820068493,46942.69947486269,No,,Rural,College,4.599608232606824,60.0,M,Single,Kyoto
-0.33445470373261016,54818.83785190706,Yes,4.0,Suburban,High School,3.8747962285507302,27.0,F,Married,Osaka
0.8540441093158014,46827.14405541831,Yes,2.0,Suburban,Graduate School,4.084097674070338,37.0,M,Married,Tokyo
-0.27172432715995953,49648.06501616884,Yes,5.0,Urban,College,5.407711489508871,51.0,F,Single,Osaka
-0.376124149311915,65451.30013147503,Yes,6.0,Urban,High School,7.458708897024987,41.0,F,Single,Tokyo
-0.37864601672114634,56408.730327642836,Yes,5.0,Urban,College,4.4190908092201155,47.0,F,Single,Kyoto
0.37766679892736366,75879.69033551174,No,5.0,Rural,Graduate School,7.654812717165825,45.0,F,Married,Osaka
0.3360074925927209,44708.79082742889,Yes,3.0,Urban,College,5.240305816293755,39.0,M,Divorced,Tokyo
-0.052600240571349224,47839.086073372906,No,8.0,Rural,Graduate School,2.8417837863562676,51.0,M,Married,Tokyo
0.21044098550375787,83174.50877708037,No,5.0,Rural,Graduate School,8.719320997601114,62.0,M,Married,Kyoto
-0.2275860952592751,69700.76959014665,Yes,4.0,Urban,College,,31.0,F,Single,Kyoto
0.2816816837113392,43109.50004256396,Yes,3.0,Urban,Graduate School,2.350143015846135,57.0,F,Single,Tokyo
0.4194950828851138,66951.12644068124,No,6.0,Suburban,High School,5.378811750070233,53.0,M,Divorced,Kyoto
-0.12640004934041132,65817.82992442037,Yes,2.0,Suburban,College,4.047817389347515,44.0,M,Single,Osaka
0.44367186689903676,71651.17305816506,No,5.0,Rural,Graduate School,8.607056699794862,32.0,F,Single,Kyoto
0.284768507260526,47411.106651728616,Yes,4.0,Urban,College,3.2924919429560964,51.0,F,Single,Kyoto
-0.2560941677439277,69338.6180960686,Yes,5.0,Suburban,Graduate School,5.083189943770121,44.0,M,Divorced,Tokyo
0.3823623036075582,67586.57030247652,No,5.0,Rural,High School,5.650030802773002,45.0,M,Married,Kyoto
0.3701812472185969,57847.38880645603,Yes,5.0,Rural,College,3.707806633715368,49.0,F,Single,Tokyo
-0.802082933111647,63543.52277426842,Yes,5.0,Urban,College,3.8547893455920743,47.0,F,Divorced,Kyoto
0.498796314217116,65899.3045270421,No,5.0,Rural,High School,6.336409703906458,44.0,M,Divorced,Tokyo
-0.45600391578289645,50503.98679115034,Yes,5.0,Urban,College,4.973049722558931,49.0,M,Divorced,Kyoto
-0.09815155732385829,57557.083281720195,Yes,3.0,Urban,High School,,35.0,M,Divorced,Kyoto
-0.3167511922455312,43177.46363494991,Yes,7.0,Suburban,College,4.654393691432169,,M,Divorced,
-0.36809196466208416,49864.347796246686,Yes,3.0,Rural,College,3.2019805034857862,38.0,M,Single,Tokyo
-0.19671885304607614,53634.506375696124,Yes,6.0,Urban,College,6.515343700897138,49.0,M,Divorced,Osaka
-0.07326444626901572,44319.02804819469,Yes,6.0,Urban,High School,4.759336362187372,53.0,F,Married,Osaka
-0.6034155589743788,45208.25757731519,Yes,4.0,Urban,College,3.9445658157036005,63.0,F,Single,Kyoto
-0.2618280559818264,65429.59820549816,Yes,4.0,Suburban,High School,4.605979727731001,53.0,M,Married,Kyoto
0.40884929920154744,66076.93242161587,No,6.0,Suburban,High School,4.939825664485731,55.0,F,Single,Kyoto
0.21133087007193363,57343.183957469984,No,7.0,Rural,Graduate School,5.089098455403738,49.0,M,Divorced,Kyoto
-0.5457784648969515,40293.78895159597,No,7.0,Suburban,High School,6.286837053712239,54.0,M,Divorced,Kyoto
-0.25013567596448294,60289.816780228655,Yes,7.0,Urban,Graduate School,5.7297546331591915,56.0,M,Single,Kyoto
0.0757032082391168,39472.69636599296,Yes,5.0,Urban,High School,4.06762539142867,39.0,F,Divorced,Kyoto
-0.06524351461798195,46326.14948335491,Yes,4.0,Urban,High School,3.99343125326833,53.0,F,Divorced,Tokyo
-0.17366330989576786,40677.77341463021,No,7.0,Suburban,College,3.695946268920447,40.0,M,Divorced,Tokyo
-0.823636205482574,41739.04410748112,Yes,2.0,Urban,College,4.767594637211426,63.0,M,Single,Osaka
-0.25754113472429524,33318.398110149385,No,7.0,Rural,Graduate School,5.938366924773708,44.0,,Married,Osaka
0.004202881050053089,46753.3030018642,Yes,4.0,Urban,Graduate School,5.9237990994624985,42.0,M,Married,Osaka
-0.7425953050242486,65545.59416321907,Yes,4.0,Urban,Graduate School,4.975406100680737,65.0,F,Single,Kyoto
-0.11092889820491858,44258.01552920664,No,7.0,Rural,Graduate School,5.752804664604677,58.0,F,Married,Osaka
-0.9355556443885302,57657.48457965829,Yes,5.0,Suburban,Graduate School,6.405911851471181,49.0,F,Married,Tokyo
0.5767046703428347,72253.2849057611,No,6.0,Rural,Graduate School,4.55501784004753,34.0,M,Married,Kyoto
-0.16414012171686526,49697.044706267276,Yes,3.0,Urban,College,5.129890631609699,52.0,F,Divorced,Kyoto
0.336940073757219,35767.369698990355,Yes,,Urban,College,3.5675875843577756,60.0,M,Divorced,Osaka
-0.6531044030794619,55159.223236203245,Yes,5.0,Urban,High School,4.899536531827907,27.0,M,Married,Kyoto
0.21178095750526393,46481.32533346986,Yes,6.0,Urban,Graduate School,2.6653011761027225,46.0,F,Single,Osaka
-0.2700945055990916,64526.02090096103,Yes,5.0,Urban,College,5.55444254998663,50.0,M,Single,Kyoto
-0.5750177707849825,34913.81703432936,,9.0,Suburban,College,7.976858377903345,55.0,F,Divorced,Kyoto
0.6649530268886494,68246.25388484228,Yes,6.0,Urban,College,5.997736727340359,56.0,M,Divorced,Tokyo
-0.18970940643532266,60530.74968819757,No,7.0,Rural,High School,6.825238380511397,50.0,M,Married,Tokyo
-0.23283132108702342,34033.51800153163,Yes,6.0,Urban,College,5.3807591125965875,50.0,M,Divorced,
0.7670972288863953,42503.352969153224,Yes,3.0,Urban,Graduate School,4.482531604342733,52.0,M,Divorced,Kyoto
0.01443146589623455,73026.58745611442,No,7.0,Rural,High School,5.684580531637076,43.0,F,Divorced,Osaka
-0.6012945209539421,44343.19853599552,Yes,5.0,Urban,College,5.752328564881721,29.0,M,Single,Kyoto
0.5912485156117125,73817.34395713646,No,6.0,Suburban,High School,5.355442698632584,41.0,M,Single,Tokyo
-0.05575040668605476,52946.75900735294,Yes,4.0,Suburban,High School,3.346597639071544,42.0,F,Divorced,Tokyo
-0.06711785038457765,55082.285553758404,No,5.0,Rural,College,7.540191546483021,44.0,M,Married,Tokyo
-0.8090870264353909,51510.0111758156,Yes,6.0,Urban,Graduate School,5.2160838529385805,54.0,M,Divorced,Osaka
0.21292110089566127,60314.13947523509,No,6.0,Suburban,Graduate School,8.124994961461468,74.0,M,Married,Osaka
0.08249766887756363,61222.02282898545,No,6.0,Suburban,College,6.532425378407074,60.0,F,Divorced,Osaka
0.01241384760401339,,Yes,6.0,Suburban,High School,4.25265067843373,57.0,F,Divorced,Osaka
-0.5586042217556352,52724.83135685826,No,8.0,Rural,Graduate School,6.026754237825179,56.0,F,Married,Tokyo
-0.36522790489864004,45718.481909618306,Yes,5.0,Urban,,4.222590886701582,43.0,F,Divorced,Tokyo
-0.5287915644346096,57993.36729149849,Yes,6.0,Urban,College,4.379929892658349,43.0,F,Married,Tokyo
0.47179538238900237,65488.37595373398,No,6.0,Urban,Graduate School,7.6733615462128695,41.0,F,Married,Kyoto
0.4579659279604699,43356.520429776276,Yes,2.0,Urban,College,3.6713163310934833,48.0,M,Single,Tokyo
-0.09854352584811703,44251.913551188234,No,7.0,Suburban,High School,3.957087891599259,63.0,M,Married,Osaka
0.19195467068934952,55274.5489340568,No,7.0,Rural,,3.9546978654282565,52.0,F,Married,Kyoto
0.24310703628382482,58567.18692019342,Yes,5.0,Suburban,,5.102745068074519,49.0,M,Single,Osaka
-0.6708427386440137,62013.525862275324,Yes,3.0,Suburban,High School,3.0691536695869432,40.0,M,Single,Kyoto
-0.19158396280351223,44916.21477523949,Yes,6.0,Urban,College,6.390935289260565,50.0,F,Divorced,Osaka
0.35280814738867583,56839.8469254263,Yes,7.0,Urban,College,5.281882960795895,49.0,F,Divorced,Kyoto
-0.9626698591383311,51668.78494502078,Yes,6.0,Rural,Graduate School,6.371717238399561,53.0,M,Married,Kyoto
-0.5614217571648172,72073.80653507584,Yes,3.0,Suburban,Graduate School,5.42195538384744,46.0,F,Divorced,Tokyo
-0.3435002893286487,48710.23402684985,No,7.0,Suburban,College,7.922614853924401,50.0,M,Single,Kyoto
0.7360420711773689,70642.16682930975,No,4.0,Suburban,Graduate School,6.923414853533503,43.0,F,Married,Kyoto
0.028847777440766144,54864.139772627226,No,5.0,Urban,High School,4.406702224818278,45.0,F,Married,Tokyo
-0.17707413239984054,50715.49585658537,No,7.0,Suburban,Graduate School,6.838856979361476,54.0,M,Married,Osaka
-0.7856931983250053,46975.31350906982,Yes,5.0,Urban,,4.967220266459863,,F,Divorced,Kyoto
-0.7067501288961372,,Yes,5.0,Suburban,College,4.765556879375806,28.0,F,Married,Kyoto
-0.3514376144602181,44727.726747187684,Yes,5.0,Urban,College,4.899994549533753,49.0,F,Single,Osaka
0.06385379776185274,64463.895970079655,No,6.0,Rural,College,3.8490916474412993,41.0,F,,Osaka
-0.49398475784892315,52940.96498907977,Yes,4.0,Urban,Graduate School,3.4077041786286384,40.0,M,Divorced,Kyoto
-0.41803741337622474,63457.72023624334,Yes,5.0,Urban,College,6.434155800623483,38.0,M,Single,Kyoto
-0.14038854879994678,33534.00236535982,Yes,7.0,Urban,Graduate School,4.418345848706138,55.0,M,Single,Osaka
0.18431043945651454,51163.444274414804,Yes,5.0,Urban,High School,4.271649304732803,52.0,M,Single,Osaka
0.23043794018503136,51714.98245903933,Yes,6.0,Urban,High School,5.940639742792343,37.0,F,Divorced,Tokyo
0.30770546463419973,37099.870747827765,Yes,6.0,Suburban,Graduate School,4.152898736186058,37.0,F,Single,Osaka
0.4448054816053357,63233.22777964719,No,,Urban,College,,62.0,M,Divorced,Kyoto
-0.21094678202403294,55049.15622327936,Yes,4.0,Suburban,Graduate School,4.261367253573935,50.0,F,Married,Osaka
0.07613218721856899,,Yes,6.0,Urban,College,5.535219418104742,39.0,F,Divorced,Osaka
-1.1333776184778699,71147.95510325147,Yes,7.0,Suburban,College,6.438488574800493,37.0,F,Divorced,Tokyo
-0.5172274649639395,49628.44697868505,Yes,4.0,Urban,High School,4.690857024507747,45.0,F,Divorced,Tokyo
0.0658630634317906,65381.18996360277,No,6.0,Rural,College,6.198290107239349,52.0,M,Married,Osaka
-0.017547733511969844,70135.38748120345,No,4.0,Rural,Graduate School,7.22445038503329,62.0,M,Married,
-0.5743013600649272,51749.06000361748,Yes,3.0,Suburban,Graduate School,6.832502787975632,70.0,M,,Kyoto
-0.3985836471730523,41334.850320650876,No,8.0,Rural,College,5.453861429548292,64.0,F,Single,Kyoto
0.3066815440576029,45583.89665528489,Yes,5.0,Suburban,College,4.718903745141528,51.0,M,,Kyoto
,46212.15734671534,No,8.0,Rural,College,5.227528623036009,62.0,M,Married,Tokyo
0.19784974262992516,62237.05736973069,No,6.0,Rural,College,5.163499182058582,37.0,F,Married,Tokyo
0.8400845407763967,76548.84885315725,No,4.0,Rural,High School,6.4433068457572595,39.0,F,Married,Osaka
0.93676734242354,79014.50536159138,No,5.0,Rural,Graduate School,6.003256522100131,51.0,M,Married,Osaka
,65505.040735184564,Yes,3.0,Urban,Graduate School,3.2810250770919227,57.0,F,Divorced,Osaka
0.5551037472683971,65320.197906267436,No,7.0,Rural,Graduate School,2.897113841046793,,F,Single,Tokyo
0.2052787109074355,57865.1938466761,Yes,3.0,Suburban,High School,3.312026471687365,35.0,M,Divorced,Kyoto
0.08013363335516538,59255.80110566075,No,7.0,Rural,College,4.892541613750973,48.0,M,Married,Kyoto
0.26052906671337817,72135.36951868235,No,6.0,Rural,College,6.808173987600549,39.0,F,Married,Kyoto
-0.002942417201946674,35675.49976531786,Yes,6.0,,High School,5.881461853602805,39.0,M,Divorced,Osaka
-0.09929537309986118,53413.715701219655,Yes,3.0,Suburban,College,3.941045092264898,57.0,M,Married,Tokyo
-0.24551775340729437,50944.94982715809,No,6.0,Rural,College,3.904856838609022,43.0,F,Single,Tokyo
0.03577950867981035,59325.48082157072,No,6.0,Suburban,High School,10.0,57.0,M,Divorced,Tokyo
,69341.35098760313,No,6.0,Rural,High School,7.371709649851526,66.0,M,Married,Kyoto
0.675119191730263,58893.56084824481,Yes,3.0,Suburban,High School,2.961137171775798,49.0,M,Single,Kyoto
0.13987218340037938,62147.09057133288,No,7.0,Suburban,High School,4.549013463081013,38.0,M,Divorced,Tokyo
0.1259858794327998,64434.514153827244,No,,Rural,High School,3.7982261391377454,53.0,M,Married,Osaka
-0.15035825428787186,44510.63806474814,Yes,3.0,Suburban,College,1.9954510637214753,48.0,F,Single,Kyoto
0.8784921438633777,37526.295154613865,Yes,6.0,Suburban,Graduate School,4.527779890881084,41.0,M,Single,Tokyo
-0.7449884971623425,51142.5948442221,Yes,6.0,Urban,College,5.6710780299817065,59.0,M,Divorced,Osaka
-0.702628973622433,45154.45942370985,No,7.0,Suburban,College,9.443865394809958,35.0,M,Married,Kyoto
0.4949158649222056,57883.60958792327,,6.0,Rural,College,5.22900586978566,53.0,M,Married,Tokyo
0.1890645726724294,70317.50749522989,No,5.0,Rural,Graduate School,7.663416814833981,41.0,F,Married,
-0.83189836707546,54753.776230475385,Yes,5.0,Urban,College,4.41869624242299,56.0,M,Single,Kyoto
0.3454162174504312,72493.23398601648,No,6.0,Rural,High School,,43.0,F,Married,Kyoto
-0.31487750413213644,51245.31492614277,Yes,3.0,Rural,College,4.287757662140502,39.0,M,Divorced,Osaka
-0.5840348153148646,31979.129178161773,Yes,6.0,Suburban,Graduate School,5.207141709452996,62.0,F,Married,Tokyo
-0.1676061874521823,63191.02319641579,No,6.0,Rural,College,7.719716411246647,48.0,M,Divorced,Kyoto
-0.37487425384272083,51557.76952400634,No,6.0,Suburban,High School,6.1626807246879824,43.0,M,Divorced,Kyoto
-0.41207329635990964,45337.17931246976,Yes,5.0,Suburban,Graduate School,5.161138954913635,54.0,M,Married,Kyoto
,51071.85072555581,No,7.0,Rural,Graduate School,6.205933920821415,58.0,M,Divorced,Osaka
-0.9181957563699911,57900.35655127298,Yes,6.0,Urban,High School,4.812911632314282,51.0,M,Married,Tokyo
0.1200689473340024,50610.04460649562,Yes,5.0,Urban,High School,3.7929243001661708,47.0,M,Single,Kyoto
0.0888711045180227,38448.465707774085,Yes,5.0,Urban,College,4.150149543622173,56.0,F,Married,Tokyo
-0.8039567796889149,47791.678594716715,Yes,8.0,Urban,High School,5.331918460452554,30.0,F,Divorced,Kyoto
-0.22530761961626977,45266.04950618345,No,7.0,Rural,College,5.657142184435919,56.0,F,Married,Osaka
0.44971279610916837,55021.71268522109,No,7.0,Suburban,High School,4.339094753794044,60.0,F,Married,Tokyo
-0.43839448842303036,55481.37968703713,Yes,3.0,Urban,Graduate School,4.606186707217683,36.0,F,Single,Tokyo
-0.4841534087010615,40113.58107590584,,9.0,Urban,College,6.602579231665951,53.0,M,Divorced,Kyoto
0.8948643183374794,34296.33515340858,Yes,7.0,Urban,Graduate School,4.859063423789656,44.0,M,Divorced,Osaka
-0.5512411049216126,59601.05699414135,Yes,4.0,Urban,High School,5.189991095428979,51.0,F,Married,Osaka
-0.042073719111226704,68714.10411082703,Yes,5.0,Rural,College,4.145384065579009,51.0,M,Divorced,Tokyo
0.30224171823787555,63425.8724806766,No,7.0,Rural,College,5.007224153039202,30.0,F,Married,Tokyo
-0.3042707986433721,42204.99260090447,No,7.0,Suburban,High School,3.7731269016133626,45.0,F,Married,Kyoto
0.15787733085577063,60052.17525561318,Yes,5.0,Urban,High School,3.9022524149755906,57.0,F,Single,Osaka
0.44548395708702954,61614.14599985089,No,5.0,Rural,High School,6.657460307480648,49.0,F,Married,Tokyo
-0.018453155684907012,51720.51408178875,No,8.0,Rural,College,6.2966868853942195,49.0,M,Divorced,Tokyo
-0.07856413387567689,61258.51479041662,No,8.0,Rural,College,4.910417745291667,35.0,M,Married,Tokyo
0.09393512051016549,37745.60138308049,Yes,7.0,Urban,High School,,45.0,M,Divorced,Osaka
-0.657047370317548,57209.536025699934,No,7.0,Urban,Graduate School,7.803731098375301,32.0,M,Married,Kyoto
