pricing_strategy,financial_circumstances,Season,population_variables,sales_channel,consumer_confidence,Sales,brand_image,promotion_effectiveness,advertising_spend,product_quality
45194.357234617135,0.06379233732213979,Rainy,0,Web,0.8241898737791256,4664.198810188595,-1.4217403703801894,0.7066086026243873,5652.408149220233,5.639315406571989
56864.68463408835,0.8494617084925405,Summer,0,Web,-0.3532928879686967,6629.231812717774,1.7030402252685943,-0.5466182555195883,4903.282780457327,9.156663816448718
70200.73517163498,1.9433675704471771,Rainy,2,Call center,0.6294962016198418,6022.371657395744,-0.1059537163137445,-0.4746385626049192,4553.717745699649,2.1781290842121415
45617.38689035551,0.7197361757335994,Summer,0,Call center,1.247249647689747,7393.126880048461,2.373274405136991,-0.5199619713806617,5792.326263316051,2.446690978819712
48940.19897596443,-0.3938290802004972,Rainy,0,Call center,0.4453515006990169,7915.565315319125,0.9834625794218234,2.4583886527173484,4340.548755841961,7.210600021536223
46001.790377262674,-0.520878380334299,Summer,1,Call center,-0.5787118179860511,6073.949050356175,1.0857405770825166,0.938693118996204,4976.009398595745,6.933757256104271
31922.4311598912,-1.036945816590502,Rainy,1,Call center,-0.14105449898761638,6089.335319674672,1.5949891360687787,0.8264340736509017,5114.574839718639,6.5486973666748
46803.49852142594,0.4322423957027034,Rainy,2,Agent,-0.24085892163857395,3573.1813041560404,-1.4028621449051006,-0.07577759606586208,5737.691360492886,4.9162357750139805
55525.2025593868,-1.4185010428625422,Rainy,2,Call center,0.1403004005638008,5980.147764267087,0.32306747221484594,-0.13293478037107007,6366.376827082706,8.946457052510311
49013.661782258234,-0.6041253082860617,Rainy,2,,-1.6404452564487308,4061.1411332940033,0.6314134338632953,,5791.512128952098,7.750596677047033
47915.69482918204,1.0961834897985394,Summer,1,Call center,-1.1581866762526751,3035.3700747974567,-1.1437673286481471,-0.8891098167764642,6491.05615301372,5.5009971933994395
71731.18030858011,0.230526423870952,Rainy,2,Call center,0.26290265119482503,6279.092533009414,0.3944857459489772,-0.7282240695323443,5185.652772304566,4.400503863964868
89143.41734455674,0.570315374633171,Summer,1,Web,0.34356249395835015,7070.887001322877,0.7618535230375935,-1.5342029093929335,4816.345193477318,5.90734313933368
35416.731379934296,0.5982522602403767,Summer,1,Agent,-0.4700104274933531,4648.800127943303,-1.0593904689032523,2.4433478661541885,7088.563265790868,5.367514190242735
48552.212988458305,0.28659066095801305,Summer,2,Call center,1.3921754052137785,5724.78821099291,-0.4011539054732532,0.12916764683498924,7041.888163039185,5.817609812690131
73657.08267149651,-1.859208328192674,Summer,1,Call center,-1.4257859810258156,4464.206924392422,-1.2663309706727108,0.11927782277344352,6041.2422612591145,5.204215548094173
66186.07062085473,-0.4567123480374905,Summer,0,Call center,0.3287507283426101,7812.843770283564,1.7698975061406743,0.006443425629031853,5618.966426999761,5.636912135125739
67258.38867957066,1.8752365295706286,Summer,1,Web,-0.8127446169438477,3862.718565692913,-2.084307191486742,0.40037174049393404,7900.481127817018,4.9826325313102116
36112.072315917845,1.5031181042022463,Rainy,2,Web,-0.9589899542242974,4669.598316931048,0.2825583351406587,0.9371246325286664,6983.505149153986,4.988995464367565
40781.44998465651,0.8655302119835017,Rainy,2,Call center,0.7881115616094654,7108.318058139403,0.9262202788745355,2.0024053140434224,6628.715840608354,3.9106125033609604
52986.06986666113,-0.2520910798622886,Rainy,1,Web,0.5565280977528977,5279.308647811889,-0.8162664757444248,0.6603847585167741,6225.790728896707,5.900440506074739
34052.167449288885,1.3958420465842467,Summer,0,Agent,0.8879645124582377,3927.7999897747027,0.018504705442818008,-1.5078305540654366,6262.027680860247,3.3498966427044508
42023.141478926686,0.04692707082317474,Rainy,1,Web,0.14311096493826211,5323.0010414449,1.1971898082749919,-0.6503820782920527,4719.048901780681,4.300995325691983
48425.1876587114,-0.31364238955321344,Rainy,2,Call center,-1.1232843631779987,5046.728473625056,0.7155122773036493,0.08054173564490019,8870.65968354144,4.4456131219815544
54818.54328225487,0.2674106180101031,Rainy,2,,1.1234451368730372,7207.616926303534,-0.0845545511310026,,6310.945548094279,6.139825763526411
66098.33723009707,0.6339532364288878,Summer,1,Call center,1.0561932002381806,5838.851460274348,-0.9350203428772105,-0.10520074525586642,3910.914681262432,4.237698249650562
64832.2709043436,-0.39992033826475115,Rainy,2,,-0.6745619073880494,5671.158513761604,-0.013701547859407524,,5500.647012669896,7.720119534877995
45346.56495759873,-0.4612087882207683,Rainy,1,Call center,-0.234298092649278,4394.770773022738,0.8058783465939023,-1.6287879364940283,6123.75045779024,3.725068917182668
38607.58608110854,0.8383811360758017,Rainy,2,Call center,0.4534504214033052,4303.0073154738,-0.4809372150642078,-0.48900347901076197,7720.3428611509125,6.717687141745362
56196.05816174543,-1.2128496700734444,Rainy,0,Agent,1.5975908671273977,6575.083642700004,0.1482194704993227,0.03980315642155852,6379.222403810555,4.461849468635214
60061.950617532755,-1.3768612625445051,Summer,1,Call center,0.8625207317626409,6950.221448922028,1.125922830625303,-0.5388215680337517,6342.867776802259,7.0691229071151005
57681.98850747092,-0.38559946179346277,Summer,0,,1.5974659618076616,8578.859612233295,2.110620250310788,,6942.759822816726,6.709179645240078
55479.062849020214,-0.13880323569433076,Rainy,1,Web,1.1709232002250751,5236.848702557215,-1.3414831457724292,0.892688863755964,4571.878472712968,1.8270429040514435
54831.44088829979,-1.5976047877834754,Rainy,1,Call center,-0.5811986711298196,5642.724412132923,0.5087411200338368,0.19413906381077517,6287.480481126266,5.337882646625854
51450.91573009996,0.39241564687497676,Summer,1,Call center,-1.88269648055992,4170.855428750365,0.3450888150159792,-0.43481344961811,5579.416398764846,5.253451842454213
53869.7853673347,0.3592670763867959,Summer,2,Call center,-0.4913842201123013,6495.511584072372,1.3098103585073229,0.368798614766677,5675.365525249298,4.4165122528369505
58952.09614474094,0.6955235284113028,Summer,2,Call center,-0.88338242713496,4967.853460668823,-0.7036950707802309,0.6396935287981559,6484.740206689314,7.074365909765567
46722.629595798695,0.39129107746675246,Rainy,2,Call center,1.070673067813698,4768.384722610324,0.5656483796847226,-2.4051435392656213,5350.928046635156,4.628587506600506
82007.6917193995,0.366703025434014,Summer,1,Call center,-1.1516767738823621,6671.922971830281,-0.3456583615891339,1.5341126121192867,7180.990878703828,6.728449424213938
66817.0469858334,1.526228519714506,Rainy,0,Call center,-2.2385559507634976,6073.350926563586,0.792666887448439,1.436107348976086,5709.6033033806725,4.29419456888461
45401.48495615926,-0.7767091698161355,Rainy,1,Web,1.051559505595638,5703.653456544603,0.699243862253721,-0.9325478534279393,4167.678424224593,7.72311339032978
54427.71300664544,-0.41052532669573905,Summer,1,Agent,-0.2489927810821761,4622.723602819946,0.110289650622308,-1.4000528706255888,5782.956428080921,6.712470260129183
81349.92084971588,-0.0029120249829090073,Rainy,0,Call center,0.20054411646583523,6050.38373114137,-0.8429089380292647,0.0064707397074548235,5787.585636163939,4.801921786239833
67315.24471754728,0.47372424703557997,Rainy,1,Agent,-2.31993438800205,5168.726465873582,0.15028281351461759,0.7118510371761998,5147.429474402377,4.919038139128027
60200.60433254535,-0.14137561220415956,Summer,2,Call center,0.8829140802166202,6899.853848442735,0.17062289153248492,0.819781249603839,6982.939177999218,5.909835355433266
69107.40543320391,0.7500273949353368,Summer,1,Web,-0.053277300023021834,6019.268675107783,-0.01470177913475165,0.009393841652786125,6811.314515304184,3.1899332740695825
64937.51362864591,-1.3803097767017112,Rainy,1,Call center,1.6532360790755638,6835.691139241078,0.987522131047675,-1.6579018025528232,7013.065005651213,5.37154904148893
71458.1560352066,-0.18477807844663374,Summer,2,Agent,-0.41380863691392444,5958.510928014822,-1.6209601455747884,2.2719104099400846,8005.771733079502,4.907666904234061
50037.07248287196,-0.9433730695326695,Rainy,0,Call center,-2.0123266626545995,4783.872955035099,0.3153717688907193,0.8865434134851178,6660.484002760912,5.984772053934847
50056.49583192284,-1.3565222403975434,Rainy,0,Call center,1.1605646787748236,6452.641108472217,1.2881017632203566,-0.8583206027495145,6731.827060121308,4.236125042168213
65319.03924136094,2.09512801946395,Rainy,2,Call center,-1.7041600328529647,4894.874859373267,0.49386336168865114,-0.26735983790730755,6667.687224168594,1.799033618136479
75238.84535470369,-1.3696038933218615,Summer,0,,-0.6596410419770039,5570.571669621768,-1.6392019664287982,,4574.152602755595,4.766762105118442
63450.427418880754,0.4943174488623755,Summer,1,Agent,0.05455010072467452,5252.575579692129,-1.1370672857827802,0.4835428815007414,6292.535282353249,6.495564308368424
60915.16471578114,1.6867314566446903,Summer,2,Call center,0.5164212661165707,6612.542487608621,0.7797062539985341,-0.1433734908287494,5776.588956161783,5.281910604174484
56746.14117760784,1.3615103538011843,Rainy,2,Agent,-0.49565536012925937,6020.792896377216,0.005721762408018387,1.244058040201672,5635.349713527688,6.122075360683122
53584.35189266011,0.38981087460741926,Rainy,2,Call center,0.3197356981491519,5431.792772351255,0.03225566055654505,-0.4570663132437157,3867.6808433203873,6.411805669093232
39511.39035367912,0.9018836576518116,Rainy,0,Web,-0.0419554695444608,5166.305201994468,0.0133950658838209,0.5810115682608058,4436.001018850443,8.219640428813157
40115.3768236216,2.054620612624093,Summer,2,Call center,-0.5357795314930265,5025.650296988271,-0.0811095871814779,1.094645709884742,7800.696499011981,7.127608009418131
75048.20010546292,-0.15594295954615736,Summer,0,Call center,-0.32478950054798533,6476.051922774615,0.03155683863769485,0.3675882546690645,4247.177205730874,6.131501626791417
46099.89469366586,0.5976841156777708,Summer,0,Call center,-1.6365027742848643,3761.866584095188,-0.13353102495729444,-0.026512327699255663,4169.9802813187725,3.714399959112765
41702.84652661464,1.527795611125202,Summer,2,Call center,0.23022948484919717,4614.784438041664,-0.36663964466013677,0.3066866773474048,7678.31066919769,3.8741275481781905
43000.166861051744,-0.3632266917313181,Rainy,1,Call center,0.5088092176740552,4978.281159729659,0.6597267359633827,-1.276614384507337,6701.479850140892,5.031573969225569
52764.288435387934,0.6377535065627217,Summer,0,Web,-1.3028315709116811,5025.925475031501,0.8343847755671632,-0.2367634077569434,4674.855054232543,4.17413303944774
43505.65950812312,0.6514685403671951,Summer,1,Web,-0.23112927894746307,3786.374273886605,0.12663463912074718,-1.600310727559303,5172.101315892683,4.850980888805229
55425.68122611715,-0.8269862387502795,Rainy,0,Call center,-1.406437058981195,5535.384636448832,-0.1488765090034639,1.8737882375247221,4826.633527677316,6.036106423875317
81634.63475859951,-0.6853533767417905,Rainy,2,,0.657471943946398,6303.358981359255,-0.06052690359329082,,6237.3651278131,3.974425102822262
60039.72026457233,1.678613265037825,Rainy,1,Call center,-1.7040196390568152,5392.955423308721,0.5255897877282355,0.44760956207930724,5517.479481153991,5.997172916972732
49569.041841445316,-1.248344490477147,Summer,0,Call center,-1.3855079865628102,3747.092525456125,-0.5731075252231457,-0.01505855276136526,5030.696626080603,5.864133070739645
45770.840793781485,-0.4637235948844714,Summer,2,Call center,-0.49128704976817017,4929.259652528367,-0.04751638227812835,0.5220125736194995,6497.745208118758,4.827904762581105
50552.08145166273,1.0106946217790578,Rainy,2,Call center,2.1391926911244306,7646.511617200449,0.6619920208438957,0.6645808263112626,7468.913439889318,8.959998130668552
72742.67896354788,0.238094005775503,Rainy,1,Call center,2.1005580343554366,5964.279035965901,-1.0286679493229043,-1.1303621079630037,8520.525958658784,4.485474171568179
43094.56300128007,0.9320519676195803,Rainy,1,Agent,0.2740048243933355,4833.20973451792,-0.3645879531151924,0.27921680156561535,3240.4475825522245,4.508420409178704
37462.602274816665,-0.8324915591120925,Summer,2,Agent,-0.23021078133863662,3025.495756214909,-1.1943204284721527,-0.7966394479664076,6642.589639155007,6.050087231812057
46815.26835071496,0.8421856910536114,Summer,1,Web,-0.82405893481019,4288.945167161663,-1.6142882117281403,2.0252807190093867,6094.126993862661,6.226275022662588
61674.26164189071,0.22315807242541222,Rainy,1,Agent,-0.9566823818532255,3099.7637566085527,-1.775023024085053,-0.7254743444923737,7835.568549099208,2.7341773645714755
67097.8643047037,-1.612795897172256,Rainy,1,Call center,-0.3471170549160132,6594.135327798922,-0.2293666275628713,1.6996713668554821,6575.129760829783,5.1102077424015
78060.62815859642,-2.244855673759593,Rainy,1,Agent,0.2838980037889816,6081.149991849031,-0.7166903794518217,-0.14058276942803127,9147.635276955012,5.18459417878918
57802.32158148879,1.1234203383484205,Rainy,0,Web,0.5403566411464846,6612.986076408099,0.14373127232795566,0.892887240680535,5354.296333403758,6.600896264389106
29721.275743161936,-1.6206070446045069,Summer,2,Call center,0.6432093327698919,3855.636739934937,-0.7533176594509085,-0.07598276388346069,6416.425842932338,3.6298757925577507
65689.22410458876,0.29695883651245303,Rainy,1,Call center,-0.05023690268586721,7457.796002455285,1.8020429276652907,-0.18875631714144622,4788.982219030509,5.754769663782941
74717.2688658864,1.5475832329854318,Summer,1,Call center,-0.40668847983213435,5404.028530074528,-1.4254096429540961,0.9067016196778426,4859.497969959804,3.426838288429196
72419.74539760433,-0.5873871418303638,Rainy,0,Call center,-0.6277044412643519,5432.035702974323,-0.4992710370088654,0.026577672014496206,6140.7297961442,4.608455132522508
71954.05439860949,1.470546677552,Summer,2,Call center,2.8251741168002655,8600.178886046702,-0.482579662255278,1.8620787888889179,4840.411821958164,4.040453808553796
51994.29207718407,-0.8040834956256113,Rainy,0,Agent,0.7771522124935337,4068.624104446484,-1.4917104914893613,-0.5228417600807883,4787.979340452004,4.810692346424785
55477.95284047555,-0.9325128801881551,Rainy,0,Web,0.8869068321647391,5799.268611027129,-0.7407350422179708,1.0627438182341182,8067.651925598091,5.298204606494368
70469.98611909867,-0.4297339530309383,Rainy,0,Agent,1.9180176256074895,6430.4498908259875,-0.5518369437632047,-0.7942574965383745,6586.082436368346,4.5637955150040055
32598.49534987761,0.2334638702355541,Summer,2,Call center,-0.24671543356381542,4529.446645289491,0.14013724802746932,0.3163101785330727,3182.047786196574,6.124211341736591
79709.25589908625,-0.19450901072711338,Summer,0,Call center,-0.47133851953418493,6744.316007267065,1.3916429559375978,-1.406061342951028,7151.953064830034,5.818836724892973
47784.84144760427,1.3727414657988037,Summer,1,Agent,-0.9615077462325371,4030.484993311248,-0.6858745545754183,0.14830746091003336,7172.567328385741,5.622904686451369
56407.4924840196,-0.9231064183532648,Rainy,1,Web,0.04693455600394793,4620.1690094389,-0.048628843243902625,-1.249120213568266,6424.306557740539,3.561289309709986
63947.69531331337,0.2942522271692277,Summer,1,Call center,0.26837786269601466,4641.114288767572,-1.0769892116016049,-0.5163990741138297,5353.794503389976,3.5741883720848975
71668.49735521607,-0.31250347712588045,Rainy,0,Call center,0.13382473031179076,5321.262888615504,-0.8588109033309705,-0.35683509515288214,4637.930676144121,4.853691431915897
66616.90930829737,0.7892874102065764,Summer,2,Call center,0.06768515997684475,5705.418631915039,0.3648662052298483,-1.1648776772034284,5582.007943535471,6.66742493490049
53389.728381991525,0.9830564994866905,Rainy,1,Agent,-0.5346557223026073,4202.8077900013595,-0.6599945374414804,-0.5200998477265817,6894.39107773564,5.963246207147438
74006.48750615507,1.2365637748398521,Summer,0,Web,-0.2869871024659902,5871.377004245133,-0.8669550695005209,0.7649085070911047,6874.545485478938,5.623362137173405
57575.377996093375,-0.40351201945505044,Summer,0,Call center,-0.3209165461026843,6082.451981273398,0.7524133150035083,0.030838463751126182,8838.997673387208,5.322073441475207
76836.59798766096,0.6675573118794857,Rainy,2,Web,0.873000172403388,6010.812036010506,-1.0596858186427927,-0.36781532315343124,4718.363727109501,8.417898486469113
58378.3046682592,-0.781184640802751,Rainy,0,Agent,-0.28315324057932006,6649.853692899308,0.2537823077623856,1.546519220529374,6220.344057674757,4.108656281938915
73675.53144726454,-0.03328631672579329,Rainy,2,Call center,-0.1050499663793617,6151.922640970333,0.5539324201093372,-1.1135814026009385,6274.893379935092,4.915869783673445
41336.487101973136,-0.7918827986116607,Summer,1,Web,1.8501285215435497,4448.756174326545,-1.45750480885555,-0.23449093562424767,8298.230397522324,4.294581168780404
50895.91939568084,1.062917452969944,Summer,0,Call center,0.15216876860243655,5139.812024977014,-0.530788864661574,0.318964966479833,5768.657356371736,8.013113809414879
40173.32972994405,-0.8262545583965281,Rainy,1,Call center,-1.0106602355625955,7054.367474800827,2.492556220014911,1.3798076702870923,6041.11189996026,4.734665669740711
62611.33051730731,-0.21444299745698084,Rainy,0,Call center,-0.20057254303808275,5121.195188765659,-0.7471508527264301,0.3092965276086678,8146.665258930085,5.651548296664366
54758.464079659425,-0.18314540625762735,Summer,2,Web,0.531001270426182,5885.788383035443,-0.31022064925487713,0.9184818166228828,4836.635749697313,3.9976166571358482
31205.88128541052,-0.7816308200048395,Summer,1,Web,-0.580231184829884,2700.782750227364,-1.3618500272271798,0.04575296630377647,5915.734254953061,6.377692962013888
38873.15885291173,-1.1266517514587853,Rainy,2,Call center,-1.6918418283536059,3368.3761199711516,0.3572090632170013,-0.8083018538843243,5045.133071520448,3.902082430353831
54606.36805292593,-0.23175087900156838,Rainy,0,Web,0.22442911980870434,7277.310523426351,1.0864618124478134,1.3601188728752824,4350.073326249862,6.261353920125835
51572.53444669359,-0.8044221027124923,Rainy,1,Web,-0.516479738655324,5301.309113185064,0.8197937169689393,-0.4501331728574178,5333.290412117021,3.806492159091184
59149.208922976126,-1.5226551597126323,Rainy,2,Call center,0.14110521386839153,5023.608414990661,-1.248889287215806,0.6852118616421589,7106.1880046458355,3.771264287481703
65750.90655721226,1.6207068343732443,Rainy,2,Call center,-0.261470644927974,3490.3070820589905,-2.179354037462274,-0.24571117419624464,5166.743859053742,3.4018748113815596
28781.49166234449,0.5048613102801326,Summer,2,Web,-0.8636790862540992,3548.7523766432805,-0.26991398924832527,0.5796914881213641,5863.9659065454925,3.7372523640909194
56579.04682936869,1.1567440212425861,Rainy,0,Web,-1.5765512536468789,5639.655671846984,0.5958879871298647,0.8637299821244664,5662.587007747572,7.979796201860353
46850.16930358838,-0.4912601834489248,Rainy,0,Call center,-0.6383794890705915,6316.78610740578,2.1600890863472806,-0.18208479362884908,6335.869947978406,4.256358276028784
64976.17851886538,-1.8300136378523932,Summer,0,Call center,1.315626156411399,6833.435944982257,0.6622407143238018,-1.0304071727075426,6018.068298841377,6.5055835933960875
49601.977242471155,-0.8636295299172404,Summer,2,Call center,0.06247426452271649,6326.46641596874,0.6443144539432292,0.831723485707554,6331.984756892947,5.704187179252481
52294.64555542397,0.5225060086000176,Summer,2,Web,0.5339626504261398,3512.9212009193925,-1.4331816482347541,-1.0688749732589964,6498.493390490893,3.2798081265887484
54751.99319668125,-0.4466131618769432,Rainy,1,Call center,0.06459077077659454,5213.830462184064,-0.5019106408048929,0.26692456657914937,7071.076527254334,4.8602732974999565
49603.467636636,1.0536266340112925,Summer,2,Agent,-0.11059345522713408,6517.451711486595,0.7018084121140103,1.1879646595085038,6069.517434730766,6.5868987696881005
72452.44789631931,-0.6341032278671294,Rainy,0,Agent,0.9176643607352786,7553.451165436558,1.1711104536497536,-0.8850398903047267,7204.497287568806,8.657823722796433
52494.953247582336,0.27956053883558424,Rainy,2,Web,-0.08446235937320698,4178.295126987624,-1.0464024200853255,0.0017352306507341837,5595.062432296537,3.916045317387117
75635.40918413144,0.6368047933227601,Summer,1,Call center,0.13879181017249165,6748.766050542815,0.8185486903533603,-1.1829395693954243,4286.537992008683,7.688448783444948
55006.54849783856,0.836480786642758,Rainy,0,Call center,-0.15464080544166714,6148.440517612197,0.4092939806464141,0.7281417505159175,6402.593894966999,5.4883296957755014
56470.40951226888,-1.9826008110545983,Rainy,2,Call center,-1.2462102159361146,5125.401895983567,0.34548380397459866,0.21416575036036345,4515.300092449301,6.317620136834221
66397.8626066638,1.0542919972487494,Rainy,1,Agent,0.031744987738643704,6077.860658885539,0.001521586839686607,-0.1619921861525981,3926.390803651528,7.560657949058049
86024.35890786065,-1.310155461150863,Rainy,1,Agent,0.13624386717447282,6744.538157444418,-0.11881001535408413,-0.7232024226618824,5381.378902160953,5.74476923548726
54068.67103201874,-1.9832398312574213,Summer,1,Web,0.7057347136485905,6095.3889844177975,-0.22859967347202265,0.9861423203424029,6617.147869714852,3.4361336614518585
43730.96317772954,-1.0615275922805723,Rainy,1,Web,-0.49827765244747974,7174.786702900844,2.608843404246785,0.40468951871166464,5716.9627173969375,7.430018887442981
73043.20606037197,0.06255349025974007,Rainy,1,Agent,-0.09388440968393298,6427.006625184205,-0.007981905250933528,0.028133631017702665,6071.098190500994,7.7995404325164035
40293.617617443124,0.46713017836514875,Summer,2,Agent,0.19643521972309452,6451.172270444041,0.8679055399664178,1.9244520122549542,5138.431403324116,1.073835740355209
56585.46256407234,0.7605976491380052,Rainy,2,Call center,-0.7500781733554719,4122.319985154857,-0.21584441767023818,-1.5949963937092673,7865.446987075173,6.5130767764409105
64874.851521147684,0.5670844909745417,Rainy,0,Call center,0.45233344621754534,5011.972577773557,-1.8102782261878203,0.782661797160006,5098.378826185951,4.625093175482814
43890.33835122835,1.4984949927066253,Summer,2,Call center,-0.9548509802346407,5071.135312314473,0.5399219841127321,0.8696974261043535,6688.712238923434,2.1348228244691008
44228.366514006564,-0.4878203513780286,Summer,0,,-0.9564768135024247,4963.656830515742,0.7351060334774633,,5231.873968434407,3.568623553619286
37070.01670451759,1.5731856952139593,Rainy,1,Call center,0.1492001588850949,3042.4035231174744,-1.8509534640279117,-0.05166960444609119,7255.4993550109475,6.017681080158086
54558.67126762503,0.8950379875851788,Rainy,1,Call center,0.8436620836591394,5929.139600754879,0.28268259558038744,-0.44602015901608266,7923.454074501121,5.8719453744762715
62289.30931030333,-0.39416017238002565,Summer,1,Call center,0.9350536211847319,5917.932414373425,-0.5554567131106143,-0.02996523880190242,5932.682229295723,4.753809400099581
52672.277115776225,0.9105141099362204,Summer,0,,0.17385745265927857,4422.792780530999,-0.08263139507268204,,5567.324577328995,3.7623661543943046
52929.56213372151,1.9113409435174664,Rainy,1,Call center,1.4163169148191985,6024.414548987661,-0.7103827501934203,0.5865768397284451,4787.25919587403,8.827235673059404
54075.53719186362,-0.38355088213650956,Summer,1,Call center,1.0956690221978644,6196.239498365938,0.969890234234107,-1.0897447421332214,6621.264522089575,3.839763732825574
68239.90355197949,-2.1363145218900836,Rainy,1,Call center,-0.30242810013468524,6316.456557110607,0.16752437246048568,0.29991667227046453,6283.348406017811,6.932624598649475
46865.7845651679,-0.45124384284688057,Rainy,0,Call center,0.38736174873205453,5064.29267281397,0.20287521914147566,-0.40247121282083415,6234.391589980404,3.243123064758551
55424.71064100444,0.470047831294583,Summer,0,Call center,-0.49421909611527354,6376.702471974607,0.4658384177778269,1.4826975263237019,6006.540270035375,4.681844268586005
54822.639186978355,0.7662278241862512,Summer,2,Call center,0.033099490306398596,4298.718887012097,-0.38620059702426884,-1.3035198007648852,7249.001336187503,4.353004941588683
59027.23827691266,0.45479535435537427,Summer,1,Call center,0.25606589968998356,6576.702112790364,-0.1976114171722204,1.736596344919742,6968.08466548001,5.945202469256198
28986.649239239694,0.73782740880062,Rainy,2,Call center,0.5664385289205861,4379.630725339181,-0.7892018943707273,1.3461867490285562,6952.10534203863,3.881305117514823
57389.14477308432,-0.0776293522285429,Rainy,0,Agent,-0.10135434651833618,5890.056733538539,0.7255047450262271,-0.6723062029776763,5103.164760540317,7.280069868776633
39083.929867725994,1.5001473869070636,Summer,2,Agent,-0.5123086504980584,4317.263965906981,-0.07016044258967345,0.08751160325013867,5217.533599844288,3.308609339255665
36466.38774518026,-1.4473534968150228,Summer,1,Call center,0.16362533097329832,4792.786417289142,-0.34771796484921874,0.7116273701715865,5971.64214796263,6.860954012339427
56517.22032906261,0.3771916243460728,Rainy,2,Call center,-0.21425994207468535,6391.676225907751,1.221851785902348,-0.3930215765441193,5818.705124065908,7.374062441927055
37550.94739371307,0.10019736307169087,Rainy,2,Call center,0.22275005122289357,6135.099427375093,1.3830285906071753,0.5451636310896244,3666.7576270330906,3.001612824622527
51129.414816698125,-1.8360081586404544,Summer,1,Call center,0.22382947934659764,3906.340023792013,-1.246070004874895,-0.9196442946818458,7973.867117059647,7.366579099390323
59169.85142026586,1.1839257522088749,Rainy,0,Call center,-0.4336047147582437,5949.0009146533475,1.1512516628846132,-0.5699900975675956,7135.638090613545,5.032615360230428
52055.2789541811,0.033950938553233063,Summer,2,Call center,0.6447105574516883,5059.408767367648,-0.6749099549452757,-0.11917513984595729,2489.214017783946,5.239094066392826
40591.397334576395,-0.588005355293695,Summer,0,Call center,0.9482369851170745,3501.9067730728093,-1.3384420063431914,-1.389799297000917,8032.100674180148,8.386481056300516
64972.07867120466,-1.7505479212805066,Summer,2,Call center,-0.2654175572077324,5856.537074481696,0.5045343728710983,-0.49882116839382035,4733.889274588052,3.6171257824427934
69120.8292497654,-0.15119515315400872,Rainy,2,Agent,-0.47181438794591096,7330.775955381476,1.3814116911196372,0.5399376393231421,4240.689453955277,3.9999066719826244
49325.4008646853,-0.510884230846753,Summer,2,Call center,0.041654588319355215,5586.89528125879,0.8449143377721016,-0.8352502483035299,5310.320663969344,7.239788957255541
56927.15757446802,0.9371526074693101,Rainy,1,,-0.13650551730907493,6448.702321386645,0.45302441847975805,,6002.956603308049,5.35598157353436
52890.59522230991,-0.6610065614044365,Summer,2,Call center,-2.207906909168433,4662.638771638085,-0.132754996075867,1.1986419438759357,6876.237062686426,6.009827177751555
50393.41324314472,-0.03019826845543475,Summer,0,Call center,0.926168024706269,5401.197733070177,-0.34515149478732615,-0.3507296591422804,6590.334159094613,6.612340052442735
44976.28556231692,-1.828075388536159,Rainy,1,Call center,-0.6134913376882953,5005.996605073537,0.3827661276055242,0.17026962799571166,4773.779737268349,4.705265341048571
50103.87338704613,-2.125197219403198,Summer,2,Call center,0.552516231381304,4775.561177515634,-0.530156625572492,-0.20960882217342292,7842.828802938611,1.966676404754018
70122.731319385,1.3849292792670211,Rainy,0,Web,-0.5043767293568233,4649.16541553256,0.2527605493291177,-2.3546982201060263,6315.856182505483,4.591322734580331
55436.822713039786,1.2531023772756775,Rainy,2,,1.227980038365552,5727.8788587096915,-0.40665184580945063,,5716.255669155334,3.278601103843731
51935.44355280078,-0.19352923938309208,Summer,0,Call center,-0.23674711345208427,3888.168291232775,-0.9698807447318059,-0.6906407965687182,6141.451628394573,4.998199687332652
64937.926787856435,-0.012319277865639496,Summer,0,Call center,0.38561088721497633,5152.632260473994,-0.7699347252898813,-0.05459547270556365,6275.552490067127,2.538295835499135
35623.87717888291,1.6335937376738514,Summer,0,Call center,0.13135217142871466,4766.235203986364,0.6136346627614868,-0.3964085750117113,6690.454344902877,5.065739497759715
74006.58499016712,0.4031522589564827,Rainy,2,Web,0.7426274367644199,6608.608268102357,0.20320587074632204,-0.31381636028040977,3844.1924478041287,4.0076535201039025
56510.40385968774,0.035177619469827344,Summer,1,Call center,0.319939621123259,5563.230122164959,-0.09058476876794157,-0.18552366944903353,4853.516963131089,7.464676038384975
61616.32021006117,0.4215529608467223,Summer,0,Web,-1.5532415065340397,4957.805869755321,0.9281029382253265,-0.5787259519322789,9106.192453722839,4.092360441365223
35755.77608755868,-0.4338101783443501,Summer,0,Call center,-2.009259455962874,3259.268033649574,-0.022329201905129662,0.18943161592349692,6959.5510085466385,5.213423577066738
96449.35103846478,-0.1549139883375668,Summer,2,Call center,-0.019591595337150703,9646.601489794764,1.6601502724364414,1.1465283643627602,5912.377742342355,6.069498395528503
53713.70358019094,0.2637856089024194,Rainy,0,Agent,0.6827570713043941,7102.193946704091,1.2497771942481648,0.1494163731110133,4053.774537898432,7.243061731616095
58082.24161210374,-1.2986287032946102,Rainy,0,Call center,1.1830432479424242,5978.265942715645,0.09145596408649799,-0.7049570368952458,6757.5740541206105,6.921054931877149
65472.361861005586,-2.023102426889172,Summer,1,Web,0.19033294018151412,5930.734004213634,0.2585546508759744,-0.5955409765080817,6908.457585870994,4.905134167122766
