advertising_spend,distribution_channel,economic_conditions,brand_image,Season,pricing_strategy,consumer_confidence,Sales,product_quality,population_variables,promotion_effectiveness
6863.283533576638,Retailer,-0.9227223741567381,1.405565862016783,Spring,55856.516743659275,1.7004485206454212,7314.546355396291,5.373697821783882,0,-1.8312640784010679
3977.581301001095,Internet,-0.6307309975540942,-0.3284123538011246,Spring,64961.51131648618,1.3405779703911431,5256.362656963728,6.837313639953688,2,0.765261004572501
4907.77094391886,Retailer,0.4151006462361671,0.12353299932663281,Spring,83381.83400862876,0.3630169482228178,5586.557158909648,2.0711868472414903,0,1.1134654460741005
6282.666461566968,Internet,0.5864513765244752,0.5335917776190597,Winter,66626.75046492375,1.3361521168622914,5002.768834130825,3.2101684306943534,0,-0.2876733149457307
3811.2202990328474,Retailer,-0.21165199454734307,1.3303786237965154,Winter,68276.84826229737,-1.4032407497377917,5047.694194318431,2.839621859111414,0,0.1082313342672011
5393.992903573422,Distributor,-0.7198347179629012,,,50342.03364910458,-0.5244300599571763,5284.852069506895,4.8722462335909915,2,1.8593980871550093
5687.859787975806,Retailer,-1.5198454524328502,,,78153.6146096776,-0.9793597277087954,6978.586754103435,4.127891571021555,0,1.26354067778573
4043.644486744343,Retailer,-1.2661410843580445,0.03581961141125414,Spring,64005.577262513085,1.556937913634302,6228.56684102471,3.1061791005906683,1,-0.8031982460991238
6332.156961417736,Retailer,1.1509802049698525,-1.361840962630519,Winter,56032.75266298831,0.06805264385678168,4826.34508930313,5.847682896482779,1,1.5711750220159637
3237.118669456723,Distributor,0.3800761433834933,-0.8929926202553061,Winter,88371.08540615611,-0.71217726315035,6900.274444264886,6.0778807998743805,0,0.2223226284178222
5800.706826177414,Retailer,0.5235908090367175,-0.1979684139306436,Winter,77319.48997260546,1.7522959650232002,6216.239331449936,3.42614025569841,1,1.2067903159492017
7200.427689940146,Retailer,-0.1826466654081753,1.7785481811670834,Summer,33910.861174260746,1.3470302741452738,5237.771766104868,1.5144906296738077,2,0.6654817313738952
5580.392218981051,Retailer,1.4558240373287046,1.359766653357696,Spring,68704.88772146765,-1.696442125307199,4473.290076042792,3.0572072210588197,1,0.3901615867250007
5963.580004797835,Retailer,0.17655325459015833,1.7870257166509873,Summer,52949.81239587222,-0.361485090571552,5264.601862874936,4.881949138068962,2,-1.5122639741919466
4570.17361767933,Retailer,0.5595862920746498,0.9854558962677544,Autumn,47733.72359908964,-1.9753786880411972,4246.355743954429,4.398400680812388,2,-0.9933519738029558
4646.737082560592,Internet,-1.1231738177143855,1.71851106469146,Spring,57009.62165095917,-0.8859959260001442,3527.5457051364183,4.567979717779576,2,-1.1484737508971548
3149.1242749663716,Retailer,-0.34257101180628435,0.5411347911947857,Autumn,69065.32768092495,0.4203203792321554,6661.613818755342,6.334497916603112,1,-0.1355867892389602
5367.641995505062,Internet,0.5323196553096603,0.7828944879876163,Autumn,84675.80903736856,-1.046257673727316,4501.838586813215,4.714738693232875,2,0.6612299807564993
2538.0270303449443,Retailer,-0.948488198741828,0.5743097008011881,Spring,44426.13393733994,-1.0511396676178577,5766.0914222017345,6.040036778890871,1,1.56289255036751
3176.6734044121667,Retailer,-0.911983324940554,1.2750504591869076,Autumn,59736.80024017076,-0.28289492356687523,5729.585371438468,6.8746674885052474,2,-2.1905987440085144
3054.986472398883,Distributor,-0.4707640517109671,-0.2934159548307991,Winter,64131.214856159335,-1.610678148533737,6173.690382014213,6.451117008482885,1,0.535182702877847
5042.435933132057,Distributor,0.40985257594244406,0.24559607780986162,Winter,53656.85117219521,-1.3273777556408715,5943.79658051844,5.912900958877749,0,0.1775074674550466
5106.8382889166605,Retailer,-0.053089832054008176,-0.5962001509200205,Autumn,62712.8358465233,0.8087737973461917,5550.893520687637,5.152471686040455,2,0.2909079757047389
3407.999359903525,Internet,-0.6236006411032083,0.06251062647530899,Autumn,64954.87556473277,-0.8352335226823985,3687.577498174375,4.50297645999995,2,-1.3015297932456906
5364.8064008758065,Retailer,1.8733798072460437,,,61469.97930604753,0.03887311997295086,5799.860141822336,4.278001088565174,1,-0.1436262105831346
4319.161207280859,Retailer,-2.2843675917107995,0.5496623811700506,Winter,55556.39771691708,-2.6090671992728622,3743.027290147416,5.2931576544828225,1,-0.25136815681797076
6701.937288750837,Distributor,-0.24965254122662173,0.27661312038409247,Summer,51898.55902606442,0.70932740895576,6462.789579636631,4.54803548841523,2,-0.0685821091886882
3860.5786212400117,Retailer,-0.7103436222023464,0.5524697758100455,Autumn,58708.70521651473,-0.5793218553649605,4641.839616498837,4.2366667772132915,2,-0.1402131461687781
4639.652511540928,Retailer,-1.3231970277297618,1.8799177950966492,Summer,59048.766269811626,0.5806018149348017,7092.621499842505,4.598459191365544,1,-1.4193701245371637
5146.940890866121,Internet,1.6745812248526644,-0.42536896233438887,Autumn,77374.2614152054,-0.24064083602935885,3996.5275005679696,3.963316805364645,1,-0.6673405687014536
7075.805536359823,Retailer,-0.6866149283112778,0.0784847227729236,Winter,44639.142309401366,1.0719996023569898,4767.969320607081,4.408473659322299,0,-1.0731966571203497
3937.1784928415514,Retailer,1.5997278931654204,0.6805200666794409,Autumn,63982.92808452358,-0.5483954740529688,5900.253800853116,5.77613675136546,0,-2.125508899437557
6096.645077140072,Distributor,0.15433469775331077,-0.6146145777332013,Winter,70712.67504560517,0.14248984608889936,5863.512240586435,3.307634930046688,1,-0.1967782374270313
4658.042194911241,Internet,-0.4633907888668853,-0.038968142282094775,Autumn,54431.847983193235,0.17480654923775743,4109.68698267685,4.694331785592218,2,-0.2936626709916674
6152.446407452584,Internet,-0.11674116017582103,-0.6242255994196423,Winter,36402.09386502128,-0.872398984602915,2692.118043897997,6.239375876661776,0,-1.8102724108764174
3292.752709097008,Retailer,0.9180446296901223,0.577309655329546,Summer,40584.35480036703,1.0686585925573362,6098.426989436163,6.387678617525189,2,-0.25210236297176986
4828.33753402144,Retailer,-0.23792026756927875,0.6023787069599783,Autumn,58380.710440476876,0.48323621071698974,5686.524336698832,4.039987716486831,2,-0.2356118123479317
6597.557824655491,Retailer,0.682702323386755,1.1232304489009566,Summer,43682.338721744294,-1.8496454841306837,4740.786070339648,5.752268411176035,1,-0.9423692704747954
6648.574357592516,Retailer,-0.04153586885587191,0.23759176644948243,Autumn,55095.813041514855,-0.9505275020261782,4723.4773790652125,4.149666127193321,0,0.14007491339543002
3453.844148382238,Internet,1.8469999253224654,-1.4826298549778718,Summer,51076.29297796625,0.031216574059451885,2946.9343268312855,4.5295502013455895,0,-0.021549861138270968
8467.848495313383,Retailer,0.9984728495764169,-0.4915057132343423,Winter,37600.208624452716,0.3009743396228258,4371.366875581049,3.715211958961949,0,-0.06874492028467834
5890.629408031065,Retailer,0.5568751920962568,1.3323684751029792,Winter,53249.21518625163,-1.3284424210469006,4967.605047740817,4.942428696081173,1,-0.6540353112323942
5556.769298317394,Distributor,-0.015646290544542807,1.869732924808037,Winter,56232.37214555283,-0.7763064493481585,6882.096717528948,4.45962593229383,1,0.11782515675166998
6783.119049595833,Retailer,-1.3309661600017566,-0.834101936296023,Summer,54201.90627522319,-0.6244428125436745,5553.750619102287,8.332380231048017,2,-0.9306466865461563
7171.451858030723,Retailer,0.023208955220166253,0.3099866139588964,Autumn,72652.55453396631,-0.3094073162819228,5453.4079882200585,5.63928955917821,2,-1.0000847452721842
4293.953840370595,Internet,-1.1018422351747557,0.4605569563820331,Summer,32499.702803465807,0.8299087958920377,5055.497223220582,6.753420368939614,2,-0.007705659577202698
6189.670089094785,Retailer,-2.725483980314311,-0.5579263507066996,Spring,68788.29133582031,-0.3265568467099481,4243.549909537501,4.1431601903771424,2,-1.2713638372704692
6140.24823252495,Retailer,-0.2679053245676854,0.4248004797074449,Winter,52714.06972867975,-1.610050212194,3485.6073752281864,4.852903695293489,0,-0.7544434549060258
5146.772411137385,Retailer,-1.015536035659423,-1.0451111784374905,Autumn,54287.11498200682,-0.17344439347051718,4165.588489167012,3.6046733180925576,1,-0.10370561451673908
5073.050493230989,Retailer,-0.14847358757871515,-1.5470955834999027,Winter,47587.51661686131,0.7377255325049727,5346.889757236552,6.845691533546134,2,-1.0105276100737213
3052.1691245329384,Retailer,1.4811869859504763,-0.06250252078420973,Winter,48482.8443432964,-0.31323406829630324,5173.718887335395,4.516968017445144,0,0.5723208045487806
6587.679454641464,Retailer,-1.0940280832659746,1.1409810538350216,Winter,73457.71965581222,0.8949070559192863,8746.011107374961,7.5974489437124575,0,-0.04381199936001834
6026.618893845997,Retailer,-0.056940011060687856,,,30486.974997812707,-0.5952759757019367,4738.026272717789,5.352433229366655,0,0.1325490225158427
2339.813267256852,Internet,-1.3511341955400316,-1.421244235303505,Summer,38228.62972403261,-0.2848234401645676,3001.183565326538,5.782324834967547,2,0.4589211520625772
3660.157981998426,Retailer,-0.8930762140597993,0.27658728778621583,Autumn,74300.61987219885,0.3390675258480414,4969.003148931263,1.4940981930985964,1,0.4735384014626865
6206.3539485336405,Retailer,-0.35901748083205254,-0.7433048248381456,Autumn,54075.504991519,0.3170540078253953,5224.171234508925,6.7904653636339765,1,-0.1155174018849892
5732.778317687066,Retailer,0.7833924881509289,-1.511141825276891,Summer,36800.94421504786,1.088391397701168,3373.575994350232,2.552243550891533,2,-0.4389761089676872
6121.991374794752,Internet,0.19300304272100446,0.9559311471425798,Autumn,52708.8027407829,1.367953181683033,4799.840150499311,5.679852684879761,0,-1.5471938595375356
5167.029170527879,Retailer,0.05056737332197537,-1.1741799952478467,Autumn,48618.50529646329,0.1907754872420374,4100.882906630128,4.693389137874675,0,-0.38566867317402537
4326.436760861901,Retailer,-1.5880774464927763,0.562094365140008,Spring,52573.17206264243,0.27028101500857926,6986.50892853302,5.788272222611228,0,1.2246325125715936
7143.0534223621,Retailer,0.7948950243532414,1.412992452520919,Winter,66259.69293637548,-1.2274303721609514,4865.86315140324,3.2579481503410124,0,-0.5464039565449214
5788.7096424124575,Retailer,-2.1616890798492396,0.2992163519273714,Autumn,52155.69951004934,-0.47681853771324206,4786.141618170326,4.888248201750493,1,1.005929341359492
2539.8466092288477,Retailer,1.4224326788953312,-0.30462819000469393,Spring,67664.76991030012,-1.0595844893757276,5093.579436792661,6.079862369989376,0,0.17045311056598375
5793.840392614734,Internet,-0.1465557526306718,-0.781406701697305,Autumn,65835.50614529022,0.22044312196513444,3989.3797208310325,5.090968806157246,0,-0.5968450159470585
6099.669017899274,Retailer,1.0742592998057539,1.5601169668874493,Autumn,69783.30611079776,0.08298869352085687,5562.318453826616,3.842115676113707,0,-2.220221522830531
3248.120110370234,Retailer,0.208117917958781,0.2051873438865565,Summer,70419.93185011052,1.820999171785495,8623.866427637471,6.383451686691413,2,1.3217427695152129
3813.296672937714,Retailer,-0.5402726613804549,-0.9038016735207709,Autumn,100000.0,-0.7367768836966271,5717.6831480239125,2.4051579983740954,2,1.1137867116253566
6349.78048761962,Distributor,-0.6501656967651804,,,60959.35291682055,-0.11953337693307878,4551.235282382364,4.708318325951874,0,-1.9012969685177386
3432.164604536874,Internet,-0.445428363318717,0.3609655437637676,Summer,37328.77626738524,-0.2788767329196146,4771.879266154806,7.47339807778067,2,1.1500822937796022
3640.0231889223787,Retailer,-0.6158030135711188,-0.549186774921556,Autumn,58064.48269614351,-0.5987294141902343,4806.727732898949,6.297674828425091,1,-0.18106719196981702
5584.547799295917,Retailer,-0.06666258634791977,0.20737842758264013,Winter,53060.347533284104,0.2246402070016379,6141.043039504658,5.7407468665601815,2,0.21445371328693075
6469.877360236635,Internet,1.2525199689825615,0.4508419817695823,Summer,48974.54762207614,-1.5142750717071654,2976.4199901829743,3.5887315197668093,0,0.6010170642890873
3439.2963276646515,Retailer,-0.4903152914972242,0.15142701239179396,Autumn,62661.563117249214,-0.04665050159830623,5692.932489556133,4.5572810307682445,1,-0.8999984041674395
5299.094028583522,Retailer,-0.4054556986493245,-1.1076248746504351,Spring,71550.85443836512,0.9864774845255772,6211.894471337745,5.3807040332957286,1,-0.21764060944495867
3282.975747076147,Retailer,-0.2708864901354685,1.349758351409892,Autumn,64487.294592710095,1.2691658014278244,7200.475477079587,4.18197158876984,0,0.46337694107199634
4167.9649055284535,Retailer,-0.6772240788211846,0.9509357145816708,Winter,56415.340965147254,0.5291479474212445,6631.297490565365,6.083166639350713,0,-1.0370349757657666
4843.645825922856,Internet,1.1184139321750624,0.5998716220068186,Spring,69785.54335741696,1.4371934583237778,5610.235377138091,4.725059711149655,0,-0.6972880630889798
3683.61899570265,Retailer,-0.07676532260313647,0.5274254351777165,Autumn,43225.82697314101,1.1303038256053222,5598.332401150685,4.894452228523486,0,-0.8260085299394823
4374.852011211151,Internet,-0.33975257045616397,0.8865939546958411,Summer,63048.99701243197,-0.24298418764936638,4455.605139539223,4.786050072239054,2,-0.12972064398782243
7170.127021801001,Retailer,2.4408464804693613,0.4364505488420162,Autumn,73943.56285316576,0.716433252427226,6097.989043420102,4.91337279602235,1,-0.25009169526005887
5303.916119437219,Retailer,-0.9084787078713505,-0.09217438382698431,Summer,45627.20622602573,-0.3163502025525983,3298.477760440055,1.5806332003396313,2,-0.9762686774360084
3450.0477461302344,Retailer,-0.7452416867790376,0.9812192485498972,Winter,60874.29786335929,-1.3883674857145882,3477.583432458054,1.7089989992527648,2,0.329485891723788
4858.091921085232,Distributor,-0.025932093378565807,-0.1158593080718643,Winter,73600.34774417663,0.2387323547388475,6957.257088748019,4.480300422218585,0,-0.24750479314430363
4934.457860248932,Retailer,-1.159160791938929,-0.11890739968298213,Summer,73700.10513645023,-0.5540810169292131,5375.466222954283,6.069244021311185,2,0.17331091986124067
4053.7721896715902,Retailer,-0.31378792966600094,1.662184707443445,Autumn,77620.88906391688,-0.3689732603381495,7671.4814796857045,7.04533893195342,0,-0.4288693256583782
3668.0837378830133,Retailer,-0.5268047665459938,0.05172050629256324,Summer,59221.98155190924,-0.037372632591979434,4101.047205722172,3.1182311822771824,0,-0.6183538744731094
2792.142573039707,Retailer,-0.35531600170858196,-0.45411889774453157,Spring,61096.116394534285,0.433188145299961,4835.601657889454,4.542615321964036,0,0.4861504306398347
5069.340948576582,Distributor,1.344484949837583,-0.1820893655543135,Winter,59288.74238485929,0.902388898814457,6108.974713913953,5.739123844795648,2,-2.922008099874238
2571.4159770296333,Retailer,-0.12719659305792705,-0.08368370491461266,Spring,44959.03559789029,0.7887282640012098,5844.9272186213,3.1313260193272114,0,1.9731160207256455
4489.699670685415,Retailer,-2.4954873285789128,0.44856023000081385,Winter,73753.94670785524,0.4724010957987257,5803.010254123608,5.71632445642636,0,-1.3793498839876857
5275.921322295402,Retailer,-1.007986350299069,,,70496.7047538413,1.457620055496432,6205.987207338524,3.703802955244205,1,0.7267235878813021
3754.0140692614423,Retailer,-0.31403118746335296,,,49302.2600523325,0.2089963386020639,4391.721304420574,3.2437187438438846,1,-0.10198812088473658
2629.682642514258,Retailer,-0.7411230193083234,0.41559736628719185,Spring,45989.90626958384,-0.7175626688060526,4985.78761000469,5.775975450441134,1,-0.653198112577769
6687.836354171846,Internet,0.029968334234371452,-0.2983905624510578,Spring,56582.67361320595,-0.06868200573734691,3194.1155952239887,5.7500487685272805,2,-2.139044097570611
4048.2729251884,Internet,-0.1770482098815584,-0.08930508726208701,Autumn,60465.15839112314,-0.881023605238836,2970.174407485663,4.592897656050958,0,0.09837584522256557
6631.765507959451,Internet,-0.30939062647146753,-1.3199308277455226,Summer,59066.28267408111,-1.1441274016132594,2732.733987348706,5.692540624796526,1,-1.285210844522972
2391.346202070959,Retailer,-0.6794079751424017,0.44012735239239614,Winter,62521.1822350787,-0.7268579780582183,5645.8404614676265,4.727339319228924,1,-0.8968544751364693
5804.082499487575,Internet,0.49737582748835923,0.9200827987742639,Autumn,62411.069418438405,-0.28710953221918945,5450.391021495443,7.901283715021945,2,-0.6007597838844134
2319.8973787250684,Distributor,-2.369220678743236,-1.549545816911636,Winter,51540.51052081434,0.21398570480097795,4325.919798668613,3.602415250110685,0,-0.4658643100820421
3746.3446755369396,Retailer,0.3993886626750732,-0.08915678361739572,Summer,51851.21402363836,-1.8832759634400302,3368.8013599113942,4.461573083334173,0,-0.5153919961143525
4901.27637285979,Internet,0.6644351077104332,,,80838.57695803067,-0.7834654101844295,5918.492943328786,6.42184918766178,0,-0.7488815182603669
3867.1210719274927,Retailer,-0.10734444657694181,1.5890733338702667,Autumn,58434.36526723612,0.8083220776449344,6849.870528871366,6.570070037376578,1,-1.1459829642777244
5254.469428869416,Retailer,0.27591088343442266,1.0653572606124002,Winter,64804.56150074103,-0.9760388046312296,6184.026523626443,5.855503531310095,2,0.9510045786033668
4012.9673460493123,Retailer,0.05105136753262761,-0.6190613805477688,Autumn,50805.152355216094,-0.053696020984873555,4784.316768462439,5.644903128057973,0,0.5784138040566702
3660.0584228771713,Retailer,0.48758694852670315,-0.469975249583472,Winter,44738.728235301096,1.5177370508547052,5396.35926530011,4.430760013580873,1,-1.1157595109264213
4607.070734541432,Distributor,-0.2980603590078561,-1.50512330349099,Autumn,58384.064353217625,1.4376281229744794,6368.815080925412,5.152442415502878,0,0.9691983978145863
4395.88907358388,Retailer,0.1212156433890545,-1.6595885167524136,Winter,45004.47976538953,-0.24600245511551194,3630.7667629998077,5.045861309998098,1,-0.34295304117044295
4356.659609574486,Retailer,0.34960271830301604,-0.5858470832101704,Summer,60361.6240047502,-0.0714622932423552,4711.623584351595,4.282602191622612,2,0.10397033790160265
4982.9006647662045,Retailer,0.2757816856129111,-0.1942403861583422,Winter,65185.31930131787,0.8167635782098579,5344.294391928571,2.8171133012622898,1,-1.3444197180448998
6692.3222140204725,Internet,0.5476627897206786,,,51728.86085979397,0.43553203384566025,4554.721876624525,4.287748020575468,1,2.5875407833333273
6103.536289076478,Retailer,-1.5616677449267367,,,60832.238603116166,1.2218191901387088,4607.157523772471,5.3007016554214,1,0.2634811231622101
4180.762599877057,Distributor,0.7524825981979189,-1.008198905746066,Winter,42817.11629236855,-0.9291063233458031,4775.701599843147,4.271389256461423,0,1.4938230330589284
3533.8731029932114,Retailer,2.0438615384837266,0.15337416381509578,Spring,39718.40193721688,-1.781946942820963,4168.29507216854,6.172825426288082,2,0.4616354193653705
4533.10805559423,Retailer,0.579529399568136,-1.2662889650608133,Autumn,42997.522502389555,-0.8255689627913272,2403.434487569842,3.0578329282504138,1,1.5216128168975362
3287.944572952775,Internet,-1.513434890658965,-0.4086006643476823,Spring,45514.61390914123,-0.3357345912355896,1344.193705920346,4.222151003413077,0,-0.8079007860767509
4940.6780060734045,Internet,-0.6068046474369327,,,47978.12354669283,0.6391084909573641,2720.4499691827195,4.872301748877475,2,0.021147320965641064
4367.825183207738,Retailer,0.02674019782138732,0.40837161980119424,Spring,55702.5348595149,2.9634605203912976,6974.937545107998,5.863061938674978,2,-1.8480499850632266
5144.860052396261,Retailer,-1.0542803262138465,-0.28940134092438197,Spring,54459.796946480914,1.064290450952584,5757.467625046157,5.705977300972671,2,-1.0199996681277732
5447.3329731558215,Retailer,0.46602181817932925,0.0024609851833930145,Winter,50141.747030872604,-0.46942218523439244,4435.942873421269,5.557525283107863,2,0.19277409604431422
5668.741625421766,Retailer,-1.2950396564404405,0.19632996375765183,Winter,30504.705631554265,-0.04757164257687252,4037.418962598251,5.535089365985703,0,0.052748532323228375
1759.4057691248918,Retailer,-0.7799768886783058,0.008935612813409917,Spring,66003.88930327023,2.4184795707575693,7653.6772668582325,5.106861593145554,1,1.5623684843796843
5062.878710878607,Internet,-0.08905516335071932,-1.3904304282474356,Autumn,53139.205516758506,1.4578421145639122,3258.30703234273,5.312589305279191,1,0.04579510255715385
1598.2988197636328,Retailer,0.5576663368950494,,,53820.59372196448,0.6876537334840034,4972.758361041888,6.802879962853099,0,-0.6789398694020347
1641.0254068483177,Internet,-0.20385393732682272,-1.0217773467149385,Spring,66098.08680119803,-1.692454003155127,2953.438275603968,5.786328609902476,2,-0.4314295967353681
3349.1543673853807,Retailer,-1.8164158596602464,0.19069339530076096,Winter,62845.06273015173,0.5922526186496583,6945.265468929941,5.926858834323218,2,1.1197178536985444
4765.349309135018,Retailer,0.8333209894626556,,,63298.44647437148,-1.4427287428115234,6072.935494056174,6.017388806826881,0,0.6786184046483255
3963.3551157286274,Internet,0.2692613458900955,-0.07257109376110533,Summer,58644.03309384938,0.7270524326213275,5501.403942328311,6.790511049940223,2,0.7076862578329097
3811.5877430434684,Retailer,1.286427409252509,-0.21554773220375206,Spring,70291.63544949907,-0.9578254565734835,5081.785781239174,4.709062340986586,1,-0.7143901169612827
6694.777480407812,Retailer,0.012775518659386257,-0.5117212011164892,Winter,64501.900430694805,-1.4645286742294832,5525.16309631092,6.169670474892175,1,1.305103342104866
3621.5710318958972,Retailer,-0.7243312136373767,1.1365064151414777,Summer,71381.6035970795,0.3265435382965384,7650.69478330984,6.138270786927496,2,0.9226287965287958
5250.849648454496,Retailer,-0.44198081845846404,-1.7022377672742615,Spring,55632.03994536081,0.0015539181586368355,4410.883985611541,5.282871925579988,0,1.8863185608064987
7841.338750167017,Retailer,0.7293027166139345,1.0537180702036948,Summer,56832.603794188784,1.7841715962106859,7733.1426819117805,5.233192646835081,2,1.6717649657109894
6000.058855282093,Retailer,-0.2671344054710303,-0.6506430712310579,Summer,56935.91584979672,-1.5008514209813797,2820.392107442621,3.373952672304828,0,-0.13076795269863425
4697.528852034103,Retailer,-1.0065654042516572,0.6734398657891906,Summer,37415.627655043994,-0.14387041539470263,4504.106706431281,4.258775471741027,0,0.8690678274307588
4947.851401893862,Retailer,0.6584376360488057,0.8332621951526329,Summer,53538.26717103828,-0.7868374110412554,5198.685817367019,5.969670759233596,0,-0.2505565265106252
6705.56038414829,Retailer,-1.0724007375989073,-0.4617210118336293,Spring,65908.95383771182,0.40631236936081744,5068.216123701285,4.75318276799329,0,0.21463422094339435
3512.0376704848377,Internet,0.5461863215286907,-1.0833048115075279,Summer,41856.060558081095,-0.07171192210812721,2267.9629861010053,4.303653067437603,1,-0.35982138579759876
5168.126438863533,Retailer,0.5706005792288337,-0.28755367914116053,Spring,57134.81412734088,0.9789787815006951,5179.715117088748,3.7207515520859813,2,-0.12054113821302895
5989.109040318553,Retailer,1.46482938828803,-0.9269404134249936,Spring,69173.8615730199,-1.193534939485855,3989.7657296844127,2.169761710355901,1,1.74448019717663
5197.569123977654,Retailer,-1.589655634724268,-0.2601106939121706,Summer,64469.012602757466,-0.7244379438668995,5194.255141804493,3.7748978092119327,2,0.761231428569369
6073.754014341701,Retailer,2.6070041480355117,0.5387852040215838,Summer,53873.12885211093,-0.87294477102436,5136.966146253798,5.719674680419759,1,-0.3984773376284996
2438.057667392144,Retailer,-0.2755794990280466,-0.04262590838068084,Autumn,68123.28281885624,-0.04240987150797809,5756.820791555449,5.78603925557867,0,-0.0741039524544732
5789.817220002019,Retailer,0.8651954400175461,1.193515966024721,Autumn,63543.994310884766,0.031179562888759473,6058.011142646294,2.903919502192082,2,-0.15795285645506604
5348.414061037648,Retailer,-0.7404147803711661,-0.1368454463301963,Summer,58594.78040341505,0.023131501069368534,5222.028304533414,3.6971231241897717,2,0.44184279930028714
3610.323998235106,Retailer,-1.0008122847313143,-0.18338177892614377,Winter,70502.67323118795,-0.08731168039975168,7063.265918953104,7.266104326384535,2,-0.5132091117107214
4406.740758503354,Retailer,-0.6502487801296527,0.8099615256787299,Summer,55130.078652596734,1.0239980686905805,5639.256790358,4.1089554513115,1,1.0139721317911543
5693.728574945231,Retailer,-0.1933281029768769,-0.6120954075969334,Winter,66300.10523711257,0.4804607264430782,5977.203060265976,6.618179036746399,0,1.1455917032151193
435.27908642015336,Distributor,0.2648780261568674,0.03718574769790952,Summer,53742.82645354836,-0.4044388577890294,7607.151191180295,7.055935755074884,0,0.3492509651641872
5435.898328661267,Distributor,0.003812373706091539,-0.4888431103777228,Summer,51450.33358652722,-1.4969465106303457,5757.815889511877,7.157914008369475,1,0.8904526348060087
5954.074343698905,Retailer,0.9642978160632777,0.18011735901498385,Autumn,65560.89728629224,0.3431844878019889,4319.349799901505,1.3380656567370908,2,-0.12520379912475607
2888.8082386149035,Retailer,0.5299821284881322,0.9197218359461751,Summer,45136.420294783595,-0.28055237122728516,5972.834706547178,5.580367280203689,2,0.39536981476952754
4301.468760003979,Distributor,0.18863023813247698,0.09049152356334382,Summer,69030.10216464287,0.4015311567165166,6974.363545913363,4.736721875515109,0,1.1856628937401783
4818.416300137631,Retailer,0.23916239679323986,-0.24416792705625753,Winter,35185.81400066012,1.4137998833230865,5967.353345621406,6.375792215092548,0,-0.9146498289213836
2706.0812925015375,Distributor,-0.041440687168263414,-0.6179484632174342,Summer,59565.971519909755,-0.5944678720196387,5000.577925208434,3.8269169590465806,2,-0.12061794805840816
4259.860719223169,Retailer,-0.3213799758925161,,,51252.429209716895,0.046753622750782105,3594.196534759669,3.520295390727788,0,-1.3855594172801347
4327.454516823178,Retailer,-0.8186455463933946,-1.4498078349971653,Autumn,50410.707890559905,-0.8126865079431449,2619.645647022678,3.595860660694875,0,-0.1185849198431867
2159.609361549851,Retailer,1.6221498033747874,0.6846345224503773,Summer,38450.238385590324,-0.3425326384891909,3904.200250555273,2.8367889080804503,2,0.13856722530619273
6118.492532136134,Distributor,-0.8202474234081288,-0.5159423993977637,Winter,40730.16719160091,0.5073582621140464,4976.572723973575,4.592499178051292,0,-0.9471814350350801
3188.8576704342886,Retailer,-0.3247783215192381,0.751288549637286,Spring,58842.028791989076,0.15872458535364836,6680.822411018935,4.606039409311935,1,0.6500532301936777
4489.625356169423,Internet,-0.5414155828773713,-2.946389476943166,Summer,59246.12061395812,-0.19012401871102103,2091.1395291686517,5.391342704497338,1,1.027464438561047
5020.101815223425,Retailer,0.17324211042040416,-1.6962643407651479,Winter,70423.91417748068,1.6965116460766172,6061.364947852388,3.788858245855386,1,1.2704095887354412
9123.40573051124,Distributor,0.43168260450506846,-1.3610814288434185,Winter,32632.782994956175,1.7086017918800087,5137.525793505386,4.67561501046889,0,0.06081214030501318
5874.534280496319,Retailer,0.10923358085414953,2.3551649719273464,Autumn,93581.94564962512,0.750389799203726,8844.215208045956,4.724479094848222,1,-1.4734549282003713
4171.293334964159,Retailer,-1.4387719311986609,0.2091081917345462,Autumn,34677.82047508331,-0.8217694399661372,4322.161888177476,4.254526379632132,2,0.8462846161140032
4731.797013605053,Retailer,1.7173225362546618,0.5838941554135452,Spring,81190.07224607594,0.5400375756410758,7206.799477573866,5.4533283325529665,1,-0.475794644474596
7858.580440370317,Distributor,0.5809173348233574,-0.5092794046791179,Spring,59978.20520448864,0.7912347130603282,6581.3548283853825,5.758200655376009,2,-1.76454468918448
3874.2258361705326,Retailer,1.3343478057648563,-1.1652541636922442,Summer,55447.31895578044,-0.13876942868355102,4989.016836596707,7.959019379499431,0,-1.7770248009563325
3996.134754883843,Retailer,-0.8674198019273098,-0.6448913608224336,Winter,43532.93236012548,0.40301852721432396,5510.364145477614,4.699822382811639,1,1.4792718390832307
6604.152875654325,Retailer,-0.9836935275743003,-0.004413531007838802,Winter,62197.765947834625,-0.9364043374244675,4307.692055637163,5.0604187852470295,1,-1.014717153763111
4973.392641084728,Retailer,-1.2191165093151788,1.6184125514727046,Spring,49687.014203215316,-1.9195139440853284,4461.601013325785,5.24432942991699,2,0.5941977412637336
3722.719309671081,Distributor,0.7317858068730372,0.8599405701240188,Spring,73952.44236920791,-0.5699712338599222,8098.7682480301055,4.096868095399831,1,1.0057689785462116
5611.884945084845,Distributor,-1.4815542328453435,-1.4988485011175812,Winter,77733.57633368518,0.9963076751647415,5803.676277609864,3.0725078908614067,0,-0.8302946676759031
3849.57391173574,Retailer,1.0020432546615312,,,85321.21060444164,-0.3476263126393402,6400.19041616176,6.187172960736295,2,0.9901836619104782
