Monthly Income,Gender,Money spending score,Marital Status,Children age,Time spending score
7346.438467289052,Male,86.10240093807437,Married,11,76.78234003529963
5020.516924680333,Male,79.42625555755384,Married,7,94.13824304649242
5374.170169044631,Female,32.73770575602053,Divorced,12,25.426831165591956
2914.9030515894256,Male,14.236716253575864,Single,5,-5.993847861462623
4931.238508875371,Female,32.245939321098014,Divorced,13,41.69456474760817
7239.243161906578,Male,88.48795513450622,Single,11,106.44162810981167
2522.8771197309143,Male,20.02149343967286,Married,6,24.237072582347842
6258.078892749448,Male,18.631279801047235,Single,12,21.515893271694267
7436.6413509003,Female,26.881961977150883,Married,13,26.2123778404229
3842.635969477825,Male,44.560221250363284,Single,14,48.37968803643232
2758.588966957633,Female,29.54232061578897,Divorced,6,27.940569683701128
5989.1446511312915,Male,84.62465905847039,Single,11,77.02195567745007
4298.51496696214,Male,28.95729946826639,Divorced,12,23.754200160505647
2546.1168284603873,Female,24.042594866149628,Single,6,19.086109694646943
6511.739211451105,Male,91.51756781750423,Divorced,8,89.95122083838234
4869.665552735236,Female,21.647762885618576,Single,12,37.33752822420439
6034.446841185116,Male,14.027676273823921,Divorced,12,10.924561075760755
4448.273616783368,Male,33.19250550384508,Married,12,53.78265904712865
5280.741764131623,Male,83.05754614324601,Single,8,73.91240409187185
6426.7353612682455,Male,18.156129664523114,Single,12,21.73597216916685
6395.752615107716,Female,78.60970375877332,Single,11,72.07165387827963
1804.9127028228322,Male,18.80032664038619,Married,6,19.03453573149055
2335.046814695627,Female,22.95506857636689,Divorced,5,23.456830149418103
4441.241717500242,Female,77.67459563423573,Single,7,102.67806235330299
8143.259889365443,Male,83.5764081864579,Married,11,88.21728557763898
4738.672742364958,Female,26.760168782994214,Married,12,31.588937476424103
2627.4889238652227,Female,14.932688148947541,Single,7,6.786127902668904
5931.53709489074,Female,85.28204182461734,Divorced,10,79.26609582692116
4380.5620336448355,Male,83.4824177407869,Divorced,8,86.38891366077924
6532.218584171398,Female,9.286055294992124,Single,13,9.505874375583506
5938.204063450501,Female,72.60742439689861,Single,7,69.94548393956923
6816.268661733522,Male,85.0507915169712,Married,12,88.93759683292294
3505.6235636222086,Male,24.908883391121677,Divorced,6,36.71508665915921
5987.6681676815815,Female,73.83213450941258,Married,7,62.57189698432835
5658.93940836403,Male,41.9937538313354,Single,12,32.10836487200716
6440.078835276928,Male,21.240060609917656,Divorced,12,16.9769701507826
7157.648886446017,Female,10.79253148394156,Married,13,9.411756631862731
7142.61094151378,Female,22.936066299561084,Divorced,12,22.700912423726294
5066.417362751743,Male,30.817172536479372,Married,12,47.20678246283778
4888.320617269184,Female,81.65372988022204,Married,8,81.29213954372813
2499.764595441338,Male,24.3565246458437,Married,7,10.646879014737276
4984.30553513598,Female,86.0303995893795,Single,7,94.22932891103628
2581.3122562765793,Female,25.09169890523087,Married,7,8.736182824235556
4409.418050294582,Female,41.31623585324478,Divorced,12,40.93740599356051
6141.730961597571,Female,85.69124495172441,Divorced,8,80.82579716873252
2611.919049288184,Female,32.76294629543996,Divorced,7,46.97546013401354
2740.972978012486,Male,33.727089823448466,Divorced,7,25.04010379955095
6399.6886383938145,Male,23.56257695167468,Single,13,30.176171143744543
6617.38589552496,Male,85.97923742399946,Single,11,96.62082953837557
7463.778438456305,Female,74.00955961442227,Single,10,83.72120023601504
4743.311303200066,Male,39.630483657399814,Divorced,12,27.729226988245046
4939.58140269517,Male,88.47136725323111,Divorced,7,87.57597639733555
7555.604557544868,Male,15.596982994516715,Single,12,18.381750181488727
7436.069699827357,Male,88.12677017374752,Divorced,10,76.39488358694804
7085.620436694832,Male,86.50976382190014,Single,11,65.52898482523317
3340.22698510652,Male,17.990402955890644,Single,7,16.011049356867478
7526.44200956285,Male,7.328205780363511,Married,13,10.239285401377597
5241.442060969723,Male,79.20173755111458,Married,7,73.49671739965328
6661.897219888927,Female,8.617591442975538,Divorced,12,-7.197156363150109
6664.966581730945,Male,88.23742278788536,Divorced,11,94.16848659195499
7444.924602522342,Male,70.83421220943265,Divorced,10,87.43016151528543
7502.849016551634,Female,76.59150233801634,Divorced,11,66.3692713930221
7631.3713883654455,Female,87.17132719710064,Single,11,95.40053291518517
2973.0704504914897,Female,16.170395311318636,Divorced,6,10.571241704584192
1747.6143481812514,Female,27.736245183261698,Single,6,13.348899015977963
3250.729190747371,Male,19.94768721594044,Single,7,21.21193567798725
7573.534317575884,Male,83.007454124612,Married,10,81.9237444498023
5426.833341234116,Male,89.9096913211567,Divorced,7,89.06359364806099
7390.240173064088,Male,87.3070953161734,Married,11,81.0467787910998
4678.2915199171275,Female,75.80272558880229,Divorced,7,86.73609757365627
6426.265089340997,Female,92.51688486856848,Married,10,81.41762997855471
4611.609644363078,Male,89.5845260393313,Married,7,96.16526427379065
4562.20546605439,Male,38.43809161515525,Divorced,12,33.87075476326083
7424.096233079368,Female,17.989574129600477,Single,11,-5.401453059734376
3566.6141224128173,Female,32.00856090705475,Married,12,38.08216682130403
2685.47196500185,Male,26.386387982907465,Divorced,7,30.243871566728114
3446.6952433335655,Male,23.828121632481015,Married,6,44.30193486271888
6655.8942349487115,Male,83.37430420421045,Single,11,87.72557332171797
6624.03098338927,Male,12.886760882604847,Single,12,-1.0218246578376142
1250.0,Female,20.564338863395044,Divorced,6,11.519338745338484
4601.64903445638,Male,72.69258871799374,Married,7,60.47043708780226
5528.150782064098,Female,81.31696003774942,Married,6,96.78203899631025
7393.539073838214,Male,14.989908999747243,Single,13,9.151089117435669
6140.426219866373,Female,82.53512200997535,Married,10,72.30740501051625
4835.922447425842,Male,30.431330433278855,Single,12,29.863977135730767
6313.520049989696,Female,90.50309363793905,Single,11,80.18729092847578
5591.901488759717,Female,88.82498087645186,Married,8,87.2298263921623
6173.78405440756,Male,9.026966815670619,Married,13,14.065071609076721
6384.948966922557,Male,77.05586104031312,Single,11,79.73777164348773
6377.039824496774,Male,90.39115844433007,Single,11,68.98616671572705
4945.126701031661,Female,82.42144158574189,Divorced,7,73.08710980190024
6534.716054934751,Male,0.0,Single,12,3.356942932724693
7166.276281598163,Female,16.57931558997948,Married,12,24.952624315864988
5202.717284287389,Male,36.83800987512876,Divorced,11,16.91858956636994
4954.755138180237,Female,79.66186769601259,Married,7,69.05797083203862
2526.7376533601914,Male,20.74554852147685,Divorced,7,22.507691447048543
6301.068732717491,Male,16.842815614811336,Divorced,13,25.850201260344367
3992.284217616064,Male,24.882030782210634,Married,12,24.219413192553002
5112.76270745134,Female,32.94859288869458,Divorced,11,28.67790519054991
5573.177425271199,Female,72.07694497966922,Married,8,62.4110227238139
5229.945182718242,Female,72.65553030674613,Married,8,70.36238644852804
7186.57456900627,Female,85.99246661829221,Married,10,88.34001897399494
6976.465642043772,Male,85.18356863569952,Divorced,10,69.22643957434725
2308.6647437355714,Male,21.440562693298062,Married,6,0.413820702645463
4550.990842459297,Female,86.09956018284034,Married,8,88.63954111782803
7090.046891412263,Female,21.176546864524056,Divorced,13,16.570820633050708
6110.3668316032745,Female,90.65367130912436,Married,10,88.42635429751303
6912.032546792912,Male,86.4206942569887,Single,10,83.20015425144355
5020.860884906212,Female,34.52498407811572,Single,12,37.1698144395163
2196.427011404691,Male,21.11826638533406,Single,6,39.17737249281225
6211.486152543442,Male,84.65083785265449,Married,9,66.03772702525546
6519.213329146373,Female,75.37997870604708,Divorced,10,70.6474325359332
6116.792552880057,Female,79.34158649746357,Single,11,81.61103313134315
6316.287023409333,Female,19.165446994776673,Divorced,12,18.403554826943154
2023.914508580806,Male,22.677575556902823,Married,5,32.675216126847474
3708.7869417967017,Male,26.542265790418135,Divorced,6,18.544698230633827
5382.065249904123,Male,31.38310256675232,Married,12,20.17709538035635
6506.220867769205,Male,73.8846633211312,Single,11,82.70759815192812
3187.517388472904,Male,18.596220579185037,Divorced,6,28.115681727544782
6768.095035603887,Female,14.21498019956686,Divorced,12,12.87781986817289
5102.7072631163055,Female,34.30546160644636,Divorced,13,30.4218002779588
5351.970824657227,Male,72.63274614991616,Single,7,66.67136438075751
3767.9149621989013,Female,28.905400928213574,Divorced,6,31.177496955192172
6970.641026972053,Female,80.58915858166247,Divorced,12,77.98370673269626
3939.5246881344815,Male,34.824408097542786,Married,11,42.485048976028416
3055.530446046804,Female,26.38705792122527,Married,7,55.07317182220457
4996.673485610505,Female,84.29743587766615,Single,8,96.13031126481152
6065.793752984907,Male,95.33368392980915,Married,9,87.1126118058483
5378.850415064644,Female,80.52223471865861,Single,7,96.4543013093103
5220.8573984084305,Female,29.202020201413063,Divorced,12,39.1875238240698
5447.82458300817,Female,77.14251647688525,Divorced,8,69.51817954988256
6388.553829909686,Female,16.940509396538985,Married,13,28.43532197059034
5430.71598336299,Male,81.7388374687485,Single,8,82.51880268624657
4203.84790778698,Female,30.517124698634852,Single,13,27.065794395869517
4856.748322575222,Female,42.194756819407516,Single,12,46.57520707376986
5501.260254279792,Male,77.07302057601188,Divorced,7,86.90077380825826
6212.771232863831,Female,81.50482362352437,Single,7,78.36816953247943
5589.590295331311,Male,34.59061324778075,Married,12,28.33532704703696
5707.294509137836,Male,29.868116108268254,Married,12,30.881009458198047
6171.445464068077,Male,8.289345515928211,Single,11,4.500251264066952
6270.729003317386,Female,2.529528647525197,Married,13,4.109300249926089
6068.348910440497,Female,80.93506693695221,Single,11,82.24754953464729
5592.0042593042335,Male,85.74634895006068,Single,8,97.8279617042232
6893.122942407219,Male,80.1541059656409,Single,10,84.94997932659591
5202.047521005543,Male,83.89076365155508,Married,7,97.27503211039686
6536.981925084865,Male,84.76102049348206,Single,11,77.83321258531429
5405.030856069085,Female,78.92400951858676,Divorced,7,80.19643496214977
5013.3923837562015,Female,88.73743459692626,Single,7,105.47522164220041
6965.500284166726,Male,80.46364488427686,Married,12,84.33039064795544
6264.270983608309,Female,75.76970209976948,Single,10,80.54884324043417
7434.329926338771,Male,95.22356456286482,Single,11,98.86406159445843
2720.994660996267,Male,31.224456737760665,Single,6,38.79067994967108
6831.437282055698,Male,81.39385585283824,Single,10,73.74562893809718
5003.061028264128,Female,78.83512910484718,Divorced,7,92.60474918160024
4033.8270815782193,Male,36.17808520114973,Single,13,48.987849919341585
4644.986854941266,Male,21.104595492163206,Single,13,13.188987820261413
7099.059358692546,Male,11.034595574738724,Single,13,4.02023247318031
3011.63200853554,Female,20.862881647434442,Single,6,27.675921245181513
2490.726377826755,Male,27.326832730032123,Single,6,19.808780496360292
2709.459712943739,Male,21.421233514118697,Single,7,31.677287163458928
6785.384804688481,Male,24.42930412992662,Married,12,24.1188103157298
3023.87858779557,Female,21.498330067520655,Single,5,17.109052254259755
6780.113576909919,Male,19.257936854594625,Married,12,21.56052504818244
4380.665956934947,Female,32.69424997575367,Single,12,37.83619096267843
5353.879670420072,Female,83.43167281880463,Divorced,9,92.65328255915193
5058.71316460341,Female,84.45038051462322,Married,7,79.64598041999447
4812.256345088456,Female,78.30321492043049,Single,7,71.64114423973925
6183.120612158138,Male,81.49714835327946,Divorced,10,95.96995512889762
2576.9373376470166,Female,12.172617303630538,Married,5,-5.304325204627624
6365.265028254798,Male,11.51732119627777,Divorced,12,13.41437247069016
7121.240160422341,Female,90.17909564070817,Divorced,11,75.39188198159724
7890.036922022576,Female,84.88510244599567,Divorced,12,94.2551285125175
6152.429484920513,Female,75.94154736611114,Divorced,7,66.5401972168211
6105.34579027674,Female,81.68412305518122,Married,11,93.20916697748888
5318.918007856816,Male,32.35339117162148,Married,13,11.980754365840387
7910.191166906876,Female,15.501641214656402,Married,12,11.654990192022787
4946.318556543102,Male,26.181631679949746,Married,13,30.22663973315127
4797.938414124359,Male,79.94492294936873,Divorced,7,89.50927788392664
5170.541090207843,Female,27.520031533352043,Single,12,24.815209975952595
6367.576023572406,Female,81.59066607922459,Married,11,103.78209885203114
7258.283987622657,Female,20.50891629685838,Single,12,7.813820866594998
3500.896503964215,Female,28.237314893028966,Divorced,5,21.709670655786287
4435.751280577437,Female,42.484812858722954,Divorced,12,52.66432730572087
5323.621038150962,Female,88.83412573004493,Divorced,7,79.89502315417991
7137.199876139293,Male,15.526707156250083,Divorced,13,20.236585442644163
6271.495412513873,Female,86.27392483125101,Single,11,73.00933673267586
5600.424652189096,Male,84.11867754025478,Single,8,77.27518339160493
5713.21625576706,Male,85.94423033874787,Single,7,73.7463883343382
5963.341639394172,Female,31.885888734007626,Divorced,13,25.639974408416624
2310.2003240650592,Male,22.752523635432723,Divorced,7,28.652646659003487
5311.3915486409815,Male,85.63728428146553,Divorced,8,72.23491336620822
6462.068235926198,Female,91.43958058102197,Divorced,11,87.04654875718217
7498.945529251715,Male,19.600734565960806,Divorced,11,31.448834756162427
7498.245377235791,Female,21.724587469253393,Single,12,16.662184730304837
6765.516245331907,Female,85.03993294864395,Divorced,12,86.33053023868904
3659.261769238966,Male,26.731003220847466,Divorced,7,44.91419044460118
4768.081615233796,Female,33.134534190984695,Single,13,21.212694862176804
2929.7308195930063,Male,15.374496397003377,Single,6,20.625948863862437
6005.429964174562,Male,7.5396280215186025,Single,11,11.658224212514849
1975.8114181773026,Male,19.727780296551728,Divorced,6,24.58918186549243
5557.921940332534,Female,84.50830429791817,Divorced,8,77.79948778587328
5464.836585575307,Female,76.07800257444316,Single,7,61.73834030237752
3265.5373712581254,Female,15.177682811483123,Divorced,6,-3.8261512369113895
2810.8771768607608,Male,17.159303438893495,Married,6,17.1142282857293
3035.103397509141,Male,16.49363412509502,Married,7,31.363138171816047
6475.347318707132,Female,88.97576823102746,Divorced,13,93.74662415601728
2980.8358306205837,Male,18.042261456713824,Single,6,2.773970251023343
6310.9497090285095,Male,16.792392885732305,Divorced,13,18.991559208083707
6655.568672320907,Female,87.80294719274026,Single,11,87.604908948217
4361.645894059984,Female,33.64467485254191,Divorced,13,48.28171056368818
6761.307508448569,Male,84.10194141864616,Divorced,11,83.90734744859506
8184.109580092176,Female,14.093237398794301,Married,11,4.058758100584743
6961.483847403353,Female,84.65811543828123,Single,11,79.71820674615675
6448.846676342494,Female,15.063510620395633,Married,12,18.288896784142334
7644.141896441942,Female,14.038067676800765,Divorced,13,12.350876345562643
5513.352395360852,Male,82.48904652204999,Single,8,84.59478351256716
3447.460657308085,Female,86.84530943821345,Divorced,8,96.69505284781503
4830.983364844536,Female,85.6731995706854,Single,7,79.37988805833096
7014.16718948992,Male,9.701465256962756,Married,12,-5.607081400639094
3190.115674505079,Female,22.562547161165753,Single,7,23.491556367747187
7102.442614018999,Female,9.858378060322288,Single,11,11.460087290517782
2661.717522664428,Female,21.502818673876305,Divorced,7,38.08435215080593
6683.687143382348,Female,13.363938146193071,Divorced,12,33.05189646113529
4536.307230667416,Male,29.758242933286862,Married,13,22.828487449846595
2672.754464758797,Male,33.210319718162175,Divorced,5,20.632034540921637
6484.088651824398,Male,4.206396725007238,Divorced,12,9.895284246173631
6363.013530674882,Female,84.03133364309613,Divorced,11,62.98496280113696
7289.773761278841,Female,15.39925440503508,Divorced,12,15.826036286092897
4102.582657151213,Male,72.88146460216403,Divorced,7,63.424476023014364
5037.875837343465,Female,33.944848954476186,Single,12,35.46231962227888
4060.1134962551096,Female,32.11134734537587,Single,12,32.10979371520699
2768.7257980762183,Female,26.367683907263384,Married,6,27.996545234584364
5528.345849447599,Male,82.3254009621888,Divorced,8,82.89864563611127
4740.682679948634,Male,35.3324853558784,Married,12,28.843929276256173
5141.083385607313,Male,25.464505744085706,Divorced,12,23.1204757496828
5026.488493602956,Male,21.21238652170176,Married,13,33.44584606817615
6265.102295004706,Male,16.554179901429215,Divorced,12,6.230930190889552
2779.3246684757114,Female,34.934645135865274,Single,7,29.684023232495775
5616.694424291659,Male,35.45352005651497,Divorced,11,66.90158545229595
3007.665625301577,Female,27.204082880316783,Divorced,6,37.68259420209392
5539.1599239710895,Female,32.988300915794724,Married,12,22.04979448734478
7331.772523130957,Male,18.72181221280851,Divorced,11,13.591499882967177
6966.638218673605,Male,9.00235170440137,Married,12,-0.127326540528248
4212.727097967959,Male,84.93923239056966,Single,8,104.05952383026963
7417.809262436659,Male,11.950860171814767,Divorced,12,3.807948135110699
4534.681746653945,Male,85.95038155131918,Married,8,98.37309022571324
6486.02341048814,Female,87.55513981816271,Divorced,11,82.20143791501467
4808.780413673396,Female,26.38489069936095,Divorced,12,22.381409528593785
4132.231786966129,Male,26.87878327302952,Married,12,20.84079554180825
6729.120063754002,Male,97.64578950333836,Married,11,90.75116438125886
2829.031281314555,Female,17.295510839259656,Married,7,11.980673822815769
6207.711833031971,Male,81.3154118497016,Divorced,11,95.17745089286753
2367.32069673301,Female,19.373627401516167,Single,6,8.800474550722994
6783.1044959769015,Male,9.362863949958424,Single,13,-3.37567978990449
5158.753976067696,Male,85.43610130210976,Single,7,86.76400017392227
5263.755734514509,Female,78.07638232492145,Married,7,71.35349252704366
8333.333333333336,Male,14.125117801579016,Divorced,12,21.436302639683323
5787.906284796612,Male,86.09896506184985,Married,6,84.57405718522061
6778.936418885604,Male,7.4392163991686715,Single,12,9.362042964293085
3313.246993765963,Female,22.071839392984863,Single,6,42.95108904008595
5867.1005449171325,Male,92.19431694882834,Married,6,99.27190772256161
5082.684593875631,Female,77.26024997358061,Married,7,57.33585403196268
6296.489521152498,Male,88.6449149739952,Married,11,90.34903703990739
1858.0827966820061,Female,24.163162980477424,Married,6,15.250072774206515
5426.083663296614,Male,85.5717803375407,Single,7,88.1606232874949
5641.259384361509,Female,32.36922380509801,Divorced,13,34.00413681329176
7572.070872905451,Female,21.793760784279982,Married,13,16.096000002516426
6020.810333328558,Male,11.187850710048878,Married,12,4.145463637441295
4378.92427134981,Female,88.39449558606577,Divorced,7,74.61821033458709
6947.134519118582,Male,15.937916921736324,Married,13,18.425468220296676
3460.635423861699,Female,29.25252304218084,Single,5,30.906102032455774
6072.3451347937,Male,9.025385534623119,Single,12,-8.469284381142653
5001.03200328495,Female,84.08943051980009,Single,7,74.55082255639718
6855.918047903388,Male,90.1836166500868,Married,12,91.2322264638905
2161.8565244392826,Male,22.499126641834707,Married,6,35.377138116200236
4139.890834924687,Male,32.61955712105083,Single,12,33.10668674924424
2218.9714023760107,Male,14.160275997633782,Married,6,13.399900853890102
4727.66471272829,Male,29.704928344225692,Divorced,12,22.377066190803482
7656.543040497576,Female,94.6973147629258,Single,10,97.3378082077123
4632.910664789071,Male,21.716333814649452,Single,12,28.145597168346526
4069.311893249835,Female,24.973264730750934,Single,12,27.890398066510652
3918.6965736818224,Male,40.84076367960489,Divorced,12,41.680458284499274
6128.99971786637,Male,73.20492225422397,Married,7,58.90155870145681
6763.135254245036,Male,17.62517458403353,Divorced,12,40.70525303712234
2790.270192528168,Female,18.943949747657513,Married,6,4.673953817878832
5121.734070687589,Male,82.40213772519878,Single,7,82.11410846158073
5484.859987134546,Female,79.9939068782791,Single,7,69.7397674131825
2843.7322177094175,Female,22.86755490541031,Divorced,7,28.531504225953395
6501.837494069742,Female,9.808868538452586,Divorced,13,5.393063210643817
6623.6658815795045,Female,69.91317578337186,Single,11,80.73594846140271
7057.827655089417,Male,15.13276820183421,Single,12,8.925236613139983
6785.329843090772,Female,81.6392395486202,Married,11,80.53611597874752
2443.3838541753935,Female,30.065586897214697,Married,7,26.49373121665994
6964.136982951465,Female,11.238824921401878,Married,12,23.793386398876613
4908.796789426792,Female,36.038649647637634,Single,12,22.04994425929802
6631.308239839551,Male,15.394433364756146,Married,13,20.747488603424998
6676.811123328948,Female,87.68395494487444,Divorced,12,80.72154889865062
2786.3365848041317,Female,22.976155106626003,Single,6,18.15168365672769
1898.9969948560756,Male,27.507139626128936,Divorced,6,34.84468657603878
6873.466828244462,Male,2.8795052088846234,Divorced,13,8.91896769748285
2557.265577030426,Female,26.915959678119037,Married,6,28.19524189768588
2824.5297582749063,Male,31.627677577940524,Divorced,7,33.55701145418605
4841.821205072234,Male,78.7769896984126,Divorced,8,69.78139836030236
6504.058568816168,Male,80.46281433136028,Divorced,10,72.0454260475754
7539.712132569004,Male,86.0523050243003,Divorced,12,85.4297212475238
4944.164809081452,Female,45.953785190558605,Married,13,48.08628383209068
4955.572409035302,Male,77.49400976925412,Single,8,78.07639985746613
2839.8224712932974,Male,23.719947351814753,Single,6,18.65865951242925
6749.683045501746,Male,83.42559059355814,Single,11,77.79315796031631
6683.785828037859,Male,5.222132176083427,Divorced,13,1.9887222591125395
6270.2206373294075,Female,90.40791754094171,Single,11,96.06001456555444
6815.97882069828,Female,87.21727279981076,Single,10,87.92135246419178
3843.0173594184903,Female,25.211696637743806,Divorced,6,27.67511429416196
7109.239002901597,Female,81.25901255905134,Divorced,10,81.29831051444302
3019.8645213717655,Female,16.286135652723686,Divorced,6,15.435320231310314
5994.04095769209,Female,18.223295251929606,Single,12,35.88624965078557
5753.955121556666,Female,83.6197658637886,Divorced,7,95.11990912787523
3606.0716172010543,Female,25.551353847765796,Married,6,26.50927026859498
6427.876990381509,Female,91.33155925338801,Divorced,11,103.36595366424676
6659.8002231894925,Female,16.630025512867483,Married,13,3.367908026924331
4997.664044726543,Male,39.75525382988904,Divorced,12,47.907363706931335
6740.203788803572,Male,83.16114951143626,Single,11,80.83739677150977
4422.274080459033,Female,26.421007110179204,Married,11,19.22872604665964
2404.3951886688787,Female,32.943580790869085,Divorced,6,35.24286285309223
4866.905840199699,Female,42.62270489197064,Single,12,30.260091273899548
2803.0299558987576,Female,23.214076375232608,Married,7,30.85640788900715
3339.4187964334124,Male,17.488177190828267,Single,6,19.912358936551726
6683.057205750603,Male,85.49270976481702,Married,11,83.22260897021967
5130.239249827462,Female,25.08629626155701,Married,13,33.74029991405351
4108.45929864274,Female,36.17154405640038,Married,12,52.7064556842338
7802.067707747579,Male,12.637769780016157,Single,12,7.845942865087172
4387.326162280462,Female,72.78390043804143,Married,7,75.26886893054316
7180.590469409653,Male,82.2201070898924,Single,11,74.9275757507161
2708.5576932336726,Female,21.31774041207703,Divorced,7,18.35282340071452
3960.6756371519195,Male,30.25441598819055,Single,12,20.683549465645697
5651.975088568734,Male,84.80850102478382,Single,11,92.3892702330513
1537.3844694218888,Female,23.953179929186774,Divorced,6,33.28430969201126
5252.0572134827635,Female,76.0151300014941,Single,6,80.26044246405804
7068.696707163704,Female,10.691193963272418,Divorced,12,27.537826691921435
6244.064201744971,Female,95.11413276261459,Single,11,93.22037800796295
4677.947836491285,Male,77.93591669690817,Divorced,8,76.60665649308305
6549.194478158703,Female,17.23965016213095,Divorced,12,4.875581680077593
5291.314217880283,Female,81.91274706051044,Divorced,8,91.31214310569405
5322.639504211338,Female,31.213101573885407,Married,12,11.649546656130074
4559.419018072365,Male,35.31267583088801,Married,13,17.160793004142054
4777.925612371252,Male,43.98234280559437,Single,12,33.02961946997422
6950.224621055227,Male,13.510507078177817,Single,13,-9.270727675882448
6005.840703991606,Male,88.06439081554191,Single,10,101.41252314863723
3241.9146581604905,Male,19.65048342038819,Divorced,6,14.317457985378663
6160.537855167261,Female,85.29832100316324,Divorced,11,75.87876663092187
3264.771599089347,Female,20.46957440009428,Divorced,6,19.122603655716627
7011.630373288771,Male,12.967838225831073,Single,11,2.052702539041233
6280.522869955596,Female,87.63600748820947,Divorced,11,87.81969087460733
2763.1816232089845,Male,21.371649325904897,Divorced,6,14.349809198663799
4507.735683580006,Male,37.901092150145985,Married,13,41.653277381301656
3052.4817814423623,Female,24.008227278168512,Divorced,6,30.20779338783686
7478.885484426106,Female,87.19389557568813,Single,12,98.69421570617496
3012.0468595595817,Female,15.219790520629182,Single,7,14.13048995721188
7149.421412266836,Female,14.614942236093228,Married,13,9.880137372982606
2265.684767720539,Male,26.63918514109452,Single,7,42.555977065348934
5236.316436155515,Female,78.94110109740002,Divorced,7,84.05629844020275
7923.1768386145795,Male,19.21889685792712,Married,15,-6.388124919773787
5467.84115264963,Male,31.49707445005859,Married,11,20.354544520628203
4949.981110766548,Female,78.54747235155503,Single,8,83.6738265583094
6091.679096723712,Male,84.91544050375649,Single,11,78.31071633182528
6627.8705944778485,Female,82.3711999948966,Married,7,91.82060210875832
6360.314127569774,Female,82.99647202819608,Married,7,81.58446112418991
6114.260354932556,Female,74.095975105742,Divorced,11,50.5013862876965
3527.9517894617643,Female,25.18599723904719,Divorced,7,8.352485650097815
5700.585199274658,Female,88.9412518847489,Single,10,95.99134354125967
2286.417266266612,Male,19.43298669478898,Divorced,5,20.25540681612604
7495.078000247496,Female,88.30312877785047,Divorced,11,95.14457105993962
6851.56574132258,Female,10.520020878295036,Divorced,12,17.188844563675314
5042.906650685899,Female,87.73171274571023,Single,7,96.25104945705391
4465.339904507878,Female,36.24457946041147,Single,12,47.084538946771524
1971.975225674647,Female,16.076185871450285,Single,6,11.483539300115236
5564.776169807185,Male,79.59893446458398,Divorced,7,89.14703680523164
4869.398993355699,Female,31.6992001320517,Single,12,34.11118232018136
3470.3960868473787,Male,20.548632665992365,Single,7,18.588956007937842
4615.648705685986,Male,85.98904511611028,Married,9,101.45794597717702
3710.131057214634,Male,25.954368170165203,Single,7,-2.299120334695516
6784.301761949009,Female,14.455041150889784,Divorced,12,14.020434036040308
5088.0567946531355,Female,75.62764360433508,Divorced,8,74.3126354794789
3188.4278820440227,Female,18.955231750146538,Single,7,33.61799094720137
6766.46103603542,Male,18.64227009245971,Divorced,13,10.399990296522974
2045.2180750553107,Female,16.40849584500021,Single,7,15.82502241395393
2665.3353405343346,Female,20.40244268003469,Divorced,6,10.333382690562313
3724.014764529783,Male,25.807999722801455,Single,7,35.41234746070598
4741.370874168498,Male,39.28037126563248,Single,12,33.64652694618403
5832.930088299431,Male,79.35956514222573,Married,8,74.67570052867755
5731.241793562612,Male,29.50742762410575,Single,12,37.639416697089835
5502.132696103386,Female,75.58217571998085,Single,7,72.53095730746199
4079.4272775386494,Female,38.80315412082765,Single,12,40.00427742052278
7415.228266452446,Male,99.62846899075205,Married,11,91.89746708409253
5274.828873042645,Female,31.320455879741164,Divorced,12,43.32489633067358
6562.562872097904,Female,10.772352279488679,Single,13,3.3609620904659003
5007.271590956707,Male,16.75625845638732,Divorced,12,13.282940773608665
7585.599652625784,Female,12.705359582650509,Married,13,8.128824123673645
4335.079273570121,Male,29.96993622262665,Divorced,12,29.372943345179298
4213.179300677984,Female,30.162045324674306,Divorced,11,30.70269858273506
3719.286580451325,Female,31.218118882636514,Single,11,30.44489394877435
4517.279750819962,Female,79.68545582736422,Married,8,77.12978847307089
4531.654683704331,Male,86.37595445042406,Single,7,83.1209136245162
5459.034018080392,Male,88.70410665637867,Divorced,11,92.57849257920378
2981.150300908603,Female,20.94393774505035,Single,6,16.57188772269191
5136.67851209394,Male,77.6362369090325,Divorced,6,86.58343631985127
4944.712447877702,Male,85.76117402831709,Married,8,101.22719964003284
6765.330114495738,Female,17.723854374494508,Divorced,13,13.917762545580366
4193.301911394559,Male,27.23279572606775,Divorced,12,23.266983638892846
4478.727517667846,Female,94.03599083980245,Married,9,95.78731430429342
7191.3521386418,Male,79.43873142647901,Single,11,74.82875567916123
6020.9620249728205,Female,84.35579198729259,Married,8,76.70301414997888
7229.650598046109,Male,90.84468751122759,Single,12,110.86524695061183
4447.313026164404,Male,36.759963168465845,Single,13,53.27313722738614
6128.174851644592,Female,76.1695968168073,Married,7,78.02476021520474
3196.51172559763,Female,23.429922941187037,Divorced,6,2.1082840639369707
4642.0641925857735,Female,85.29095802899243,Married,7,94.37756844423764
5167.843302522684,Male,77.50543664957493,Married,8,82.07787802773674
3395.491969618041,Female,9.03916979844518,Married,6,5.6982651390679315
6597.338531602586,Male,6.98245008978261,Married,13,-6.930088431504577
6097.717344177499,Female,6.860790838179852,Single,11,9.557007905031874
7447.803774457854,Male,7.3850604395918324,Single,13,17.89483387972794
5337.837134405709,Female,32.05522344806123,Single,12,52.70602096902968
4698.484218625262,Female,77.69196362034748,Divorced,7,83.05504975217598
