Gender,Age,Monthly Income,Subscription score,Marital Status,Brand Royalty
Female,70,2992.271728023436,80.17204783973801,Divorced,67.82420114710524
Female,73,2778.150304556512,58.87532431493313,Single,63.760540236235
Male,29,4804.283681713396,83.26792700637179,Divorced,91.34162386284925
Male,33,5510.7835985508,44.59287045925993,Divorced,29.00294989691274
Female,28,4973.295363283263,12.22602142122277,Married,25.926892754139658
Male,52,2033.39593404079,107.38627873799118,Married,81.07133913113513
Male,68,3466.8315569885276,49.493914769448494,Divorced,61.01139909659935
Female,71,3800.2092376327487,66.34669134096386,Divorced,70.65741858421335
Male,30,5735.573571040574,26.852136764289153,Single,21.463198786879634
Male,63,6999.313455971462,39.85176651671556,Single,29.44427333933738
Male,41,2032.150425153201,74.3551823133418,Single,80.47417345424333
Female,60,7752.426915039915,13.902876949391736,Married,16.220694694780477
Male,55,2514.529898149199,79.90682103610739,Married,77.56866762281682
Male,44,2467.740754154098,57.452330907238704,Single,76.86463455458743
Male,55,7296.178797764735,40.01501596858104,Divorced,30.32909246687018
Female,73,3232.178003939684,82.35247100759067,Married,78.5638736575116
Female,76,3164.5732981012457,80.78942828366371,Single,70.88588641755715
Male,29,5773.026223159137,11.375389989213083,Single,28.290357758043648
Female,29,4416.203164857052,100.24470329916859,Divorced,96.24982408898515
Male,58,7089.3178870120555,36.3855425119894,Married,24.933739115307933
Female,53,2275.4048670672714,23.194093909944378,Married,31.418978637805523
Female,30,4111.682345366038,91.80020698653172,Married,85.59857948847103
Male,56,2765.4792565952057,12.331826939911815,Married,15.036483752515267
Female,69,3861.0943249080774,72.31824370297568,Divorced,67.32083305184331
Female,29,6070.7202630927195,22.598649022312376,Divorced,25.28579885353828
Female,58,2497.8492808688397,53.79562478983728,Single,27.428077101211677
Female,72,3385.574389011793,49.98652501224372,Divorced,65.69100844615326
Female,31,5488.956138334174,85.43134717362145,Single,90.01530987819069
Female,64,4062.8271331912547,68.97104922619808,Married,74.68542217066354
Female,60,2502.6218415374087,15.661847223763157,Married,24.854521579717442
Female,30,4405.963221314849,102.56288068532221,Single,85.78946842702628
Female,62,6652.564864608427,32.00304613395923,Divorced,38.4261657764689
Female,62,8002.603188049416,13.216797467790832,Divorced,24.454644368786973
Male,72,3013.3071367786,67.70105260859289,Single,75.31364510183384
Male,48,3410.011839644286,71.66347653185775,Single,77.11962129206037
Male,32,4403.4503541753475,96.47361949965386,Divorced,82.2366353741496
Female,26,5123.061291506316,18.87245370078064,Married,21.902936987020936
Female,32,6179.085818641847,21.57396445322362,Single,27.162319649581583
Male,67,7688.969725332878,18.131305772179083,Divorced,21.781540228713837
Male,46,2483.2160044567568,94.79136240977175,Single,92.54557519255783
Female,30,4244.750284735648,93.7724213602203,Divorced,90.12006790479937
Female,49,2781.8586359955957,89.14299604192564,Married,83.66507904435521
Male,52,2195.5978525218666,30.73559782855343,Divorced,17.760728582463678
Male,65,7653.70753907526,39.503220999111974,Married,31.187056511862988
Male,64,7435.840353908446,18.94873662634506,Married,24.28914809386226
Male,43,2574.7056035161067,79.70169896415972,Single,80.08046480988943
Male,29,4451.061529140641,93.92448382698194,Divorced,97.34843710380852
Female,28,4474.888633112127,85.0059434009918,Divorced,84.60659228208232
Male,64,6847.79676485335,25.650773987271865,Single,22.880891555145563
Female,31,4752.606569204734,89.92818411536607,Married,90.0890755135672
Female,73,2860.2920678689793,63.09473819938377,Divorced,67.83447185200374
Male,57,7518.976304486794,10.415690598782648,Married,24.290934038618687
Male,69,3812.9757642780623,67.95840659330771,Single,65.7341373371671
Male,54,2359.762742159531,109.56521516154298,Divorced,84.62610584199358
Female,28,4766.179830706082,90.16402409289685,Single,93.36265638781296
Female,61,2908.364627434048,15.844754896053393,Single,27.366561092666498
Male,45,2749.2667927221305,60.13964227798992,Single,78.1689909871599
Male,54,2912.727525226922,28.186968939844995,Single,16.926896881016667
Male,64,6613.055229374104,37.759367442453446,Single,39.69347637475383
Female,58,2268.2168120776064,11.520566318215671,Married,21.825623985904077
Female,68,4058.3951839936462,71.1032485945467,Married,63.19512504822318
Male,73,4209.08077164225,43.517024549643274,Married,60.79946101212612
Female,52,2668.735495711022,70.47207602549463,Single,92.92693458025664
Male,33,4452.042036255426,95.59951090336975,Single,85.70557564003558
Female,32,5480.0789742857,10.361614834759688,Single,31.00090499104027
Female,62,7949.957161078812,37.11062950297264,Single,24.585397655115926
Female,43,2661.3711180479145,68.92572755552305,Married,81.31648458629577
Female,67,3960.590874179241,66.46283187340357,Divorced,72.5571862220283
Female,35,5516.297576917976,3.388014553740783,Married,14.065644652225103
Female,25,6390.486193661136,41.51492816601581,Divorced,23.61402866190792
Female,70,3783.5570257990075,82.3990778462065,Single,66.015207534092
Female,55,7485.402745795258,29.97602318089958,Married,29.41307249229969
Male,25,6330.943116019468,22.06613086925239,Single,28.671500870771172
Female,68,3805.5308671058915,71.5984214206567,Divorced,68.36761282563334
Male,34,4637.8401628213005,71.79975257443732,Single,91.02130979207757
Female,56,6711.4865924883325,17.526648434723935,Single,22.25325211368991
Female,34,2644.7373158348155,75.37775845203602,Single,83.20696244581656
Male,50,3373.5311187350553,93.91529030019059,Divorced,78.57604592719888
Male,51,2612.625654208804,71.50299927025719,Married,85.33244215480521
Female,47,2068.7143159812135,75.76055678582365,Divorced,78.86020083436168
Female,28,6088.781980923711,30.86871797607489,Single,37.70709043386198
Female,32,4380.779660207789,89.20005059154143,Divorced,88.54919173459123
Female,30,5968.72299962902,16.050376187221442,Single,28.95887659473975
Male,45,2532.837008479933,73.16619743946863,Single,89.75809816724205
Female,64,7576.202409214244,12.572683631421993,Divorced,25.41189377792829
Female,52,2141.5572432706326,44.15285964287753,Single,29.682347874327647
Male,36,4562.494994267664,96.87426206158761,Divorced,89.43038203452807
Male,30,5599.872629015131,44.96746552019691,Divorced,25.90283920693541
Female,28,6539.4258407349325,-12.502742965221604,Married,14.8839391202035
Male,45,2583.9579082824207,91.4966310683371,Single,88.13600815713059
Female,46,2545.9048576994305,77.27864374844442,Divorced,91.27261963773549
Male,53,1971.6469524130653,31.12658620174751,Divorced,19.135428105457848
Female,29,3924.4970058300023,77.75671230407467,Married,84.10589961719688
Male,56,2249.1677819814736,37.445096337829824,Married,28.6706528984131
Male,32,4420.7308496999185,87.6084339172376,Married,78.65276628592429
Male,27,5698.129901343757,25.126606509701467,Single,32.0177650672544
Female,56,2803.271786046432,20.104168624873488,Married,18.971059079302123
Male,65,6943.3953782875315,31.597026089577724,Single,41.72344073509978
Female,30,5666.161435435751,25.884421100356285,Single,27.5028015117316
Female,62,7324.453183297255,20.676062184488206,Divorced,20.197141382676868
Male,36,4411.108276215864,102.16600185891109,Divorced,99.10865496834612
Female,64,7833.000220613596,3.740872844156259,Single,18.816481435867907
Male,52,2013.5988106202394,79.86889699436647,Single,85.20954669335319
Male,33,4221.599143927285,89.27765133621625,Single,97.57354132889023
Female,33,4883.41416274522,94.76641526725508,Divorced,93.89744805714665
Female,26,5857.631036377355,23.91667785221311,Divorced,26.09195154175034
Male,46,3321.1728467209014,72.81981598535336,Married,76.60957136005932
Female,74,2958.0192577660882,81.7169917422329,Married,73.1542108643425
Female,34,5220.072653879364,88.56407713858994,Single,85.84698750682438
Male,55,2589.9941821514512,12.324047835600684,Single,10.194404608790194
Female,26,6319.671314099215,22.43144580660427,Single,20.76342277155988
Female,63,7346.970257283645,29.96532656035907,Single,17.519597656408955
Female,27,4370.1416153178425,99.16984306995403,Divorced,83.1317935922352
Female,60,3344.4363931017747,-12.59800962046086,Divorced,0.0
Male,28,4888.424441271098,78.16417218213988,Divorced,94.41676161008269
Male,29,6544.857761276404,39.28730495913732,Married,23.41277461619969
Female,26,4279.867378241141,91.35012727357915,Single,88.8399128901095
Male,69,3542.2458083953265,66.66229946732163,Married,64.37690257652508
Female,74,2981.637505163899,59.13671531766606,Single,70.70617833510937
Female,29,5722.168096853266,45.89847530575113,Divorced,36.159973768294066
Female,54,3096.120208362159,4.775206725502143,Single,13.919152904486232
Male,60,7344.964014824428,36.1203281841831,Divorced,26.16005833538935
Male,63,3770.3810835528557,45.05922738633444,Divorced,55.39400558550345
Male,73,3193.673073770723,56.67331245391932,Divorced,64.94921713777543
Female,45,2571.3997804522733,78.42464155886144,Divorced,73.97654294906427
Male,53,2254.8653898278517,15.24405425364856,Married,17.834785029235718
Female,57,2411.7425579265673,99.12382807900265,Married,89.99661702402567
Female,59,3042.5374854055276,24.16893671099143,Married,24.168872592688814
Female,44,1993.8239171568266,88.27668047514562,Divorced,90.75541496674884
Female,65,7000.504206593717,0.30468651676658354,Married,15.922119030001532
Male,32,4567.57236841347,68.81771395871114,Married,78.73840030323734
Male,74,3214.313787908059,81.06215844562955,Married,74.84443050446164
Male,75,3753.3273990416897,60.982054341152924,Married,63.743107326729046
Female,37,6358.990935446158,22.3959062210463,Single,31.372158933391933
Male,31,5704.457491025234,33.31336461188667,Single,33.64202372601436
Female,28,5810.097091550722,40.01330400676758,Single,24.348147906242176
Male,61,7316.0987059253985,19.008837138455725,Married,24.00571932305173
Female,63,6963.6873093564545,25.85795313919083,Divorced,24.73726665615138
Female,58,2612.4254504186756,25.96495095086051,Married,28.19334817920815
Female,34,5782.71433426203,16.71229683387702,Single,16.58679460892752
Female,54,2292.0789654058967,-0.24236391068065366,Divorced,13.202374979860778
Female,27,5031.319270698884,0.5866854366547027,Married,12.670711048940724
Male,68,3060.3526314238684,78.3479015456596,Married,73.01439957486365
Male,46,2521.876175408633,93.21595082268372,Married,97.94695974810756
Male,68,3614.263329671209,79.26746278922411,Married,69.46102344590967
Female,29,5756.691616461391,17.292950734756076,Single,27.539781081436757
Female,53,3234.828068791828,23.321421206224056,Married,19.36164111166628
Female,57,2525.8692417649027,28.645160213277602,Divorced,22.489407337145106
Female,66,7295.6420097368045,38.25432558355503,Single,35.47694217792177
Male,46,2287.059769787587,83.93771646615178,Married,88.89322885269107
Female,33,5920.8276526212785,36.39220895606508,Married,29.804399914133832
Female,55,2860.774209575511,24.97393485954781,Married,20.613116299189333
Male,70,3081.6697482612417,74.18775952522043,Single,77.5115779799998
Male,73,3687.438232528471,68.13862189680393,Married,59.7897277465105
Female,40,3942.629814657761,101.90122330815333,Single,99.70101967331847
Female,30,4600.60114406273,94.2186245289598,Single,87.86859755436538
Female,44,2367.7747680041016,82.57310991684966,Single,78.52612524850316
Male,43,2505.9398686000454,73.68575242797037,Single,78.55363656561346
Male,32,4514.694505897549,93.42979366510272,Divorced,76.8955365418407
Female,26,5513.472297861177,30.571445635498694,Single,24.036142284024677
Male,55,2522.604184808868,18.4288780126563,Single,19.280891642267015
Female,23,6065.467626203177,32.04421910890306,Divorced,21.287144146099497
Male,33,4561.631232631642,85.43839652534862,Married,83.40701280437416
Female,29,5117.816402784749,16.28264193628729,Divorced,11.389794394063223
Female,31,5960.002651437975,13.184054055626927,Single,24.257532280161527
Male,28,5427.664714745404,52.08230696164627,Divorced,26.09364407586786
Male,25,4753.501767914037,90.9046747274244,Single,91.87427124397716
Female,72,2323.858763281563,58.44197150221115,Married,65.5676913142298
Female,69,3762.7911692914668,63.81370700885583,Single,76.92918135851933
Male,62,6831.477469710218,47.14149997562828,Divorced,27.27472805113365
Male,63,7162.405629896744,17.00941074272013,Single,19.449219772871572
Female,46,2873.6416381040613,107.6608016574919,Divorced,90.963269910447
Female,50,2752.0541899686195,12.84125419330352,Divorced,14.515857784028235
Female,55,2148.6161428661526,16.46683383918074,Single,10.9452273241047
Male,66,7252.721353302609,22.098674323570883,Single,28.324552940962118
Female,25,4445.325895881873,95.57923245123709,Married,89.14178824095794
Female,27,4708.742881236964,106.31783795739923,Single,94.55541203422277
Female,27,5106.791975801893,100.23613673923924,Married,76.05419296199757
Female,52,2101.8957018343513,80.52016812042028,Single,79.35730834145915
Male,66,3480.443245602741,65.6638824643429,Divorced,70.56233966473656
Female,65,3680.888373596143,55.64756305430321,Married,73.55844853070444
Male,29,4018.8602430804985,76.0065414297967,Married,78.66153467677563
Male,31,5947.669001329169,23.922898721962827,Single,16.205705819566397
Female,61,6903.50654573283,28.596297146338923,Divorced,28.25274358593063
Male,50,2436.140600146611,92.06318727944506,Married,84.40663241495602
Male,49,1733.2836590875013,80.90428081981692,Divorced,86.91658286375116
Female,33,5810.3270039836925,20.311883223171826,Divorced,19.405893376615474
Female,59,2485.7113748299766,19.742463410368785,Married,23.661793437770516
Male,28,6216.461050411585,16.367514882349006,Single,23.451604108670043
Male,60,6790.845065180772,15.812874717981256,Married,23.766750404058914
Female,29,4057.2541575842733,85.72772639186718,Married,88.02163014413138
Male,54,2455.5920345376194,18.262977325824114,Divorced,17.19819669566688
Female,58,7456.406721610983,47.23080138944077,Divorced,27.254997970565707
Male,32,4446.044399741666,80.8525212945529,Married,83.20896185506258
Female,64,7625.416351465308,30.857425784691486,Married,20.830354424455447
Male,59,7540.413324176888,27.346427297728912,Married,26.634072576296955
Female,31,5945.108815100291,37.277788493388826,Single,27.196000929850896
Male,69,3791.4912782126535,62.526667367993205,Single,62.77705044461497
Male,48,2834.262168284885,79.83988919056644,Married,82.95537215460914
Female,27,6072.135684049756,9.568652122250866,Divorced,18.385750259011033
Male,30,5314.197751704641,13.299195415159684,Single,21.212611159425993
Male,30,5124.655121654929,102.16427455782625,Married,90.76268792837712
Female,54,2563.3602618795016,13.97561282241471,Divorced,12.030950087857988
Female,74,3341.017342025169,76.25808702752994,Single,66.97029676100516
Female,56,2712.6861464873136,18.392149807960195,Single,12.325571498161423
Female,46,1715.0733331544116,82.55653871360582,Married,78.44684694036536
Male,56,7625.040379291838,52.18245733476535,Married,41.11147050121475
Male,67,3132.091544193137,53.09080407005536,Married,60.96320303456007
Male,28,5163.746943828598,26.16598641867114,Single,31.506919488919895
Male,35,6075.271038086022,38.558568784942885,Single,31.218779968239613
Female,32,5359.232817454262,28.301151231562738,Single,27.30272758670533
Female,61,7156.569443202061,22.419199981583596,Divorced,25.13122512154426
Male,49,2178.792386780483,4.067048791139943,Divorced,17.56464372571218
Male,47,2785.9192892530436,90.24087889053516,Single,93.74397919522272
Male,74,2597.4943002776245,60.24130147056599,Divorced,61.75261651930094
Female,57,7080.812571493949,20.700022271871838,Single,22.765423670849426
Male,58,3082.988635785913,40.72042434777009,Married,23.91701857256783
Male,55,2762.1326172150934,21.913295453086125,Single,20.299851194860565
Male,62,7163.8639755143395,41.259825340065035,Single,29.054351583627543
Male,52,2528.750247296411,82.33986280363646,Married,82.4677732391257
Female,31,4392.94383493669,80.3240203418922,Divorced,90.25572772825782
Female,46,2478.8660716295044,40.2241256218224,Divorced,20.024824691876688
Female,32,4495.95417601019,84.15444325070656,Single,79.36438087056456
Male,62,7185.116920797655,6.49992328748346,Single,17.390780127035185
Female,44,2779.7158833568947,81.66464382090463,Married,90.38941055623522
Male,32,5079.0998260358565,97.40058467089773,Single,90.24211187995368
Male,60,6666.885936732152,30.912643328698017,Single,27.844812282809013
Male,31,5603.873071903982,27.36772044695924,Single,18.240372742485796
Male,55,2287.0326681174683,13.486801642184744,Married,17.714934762228005
Female,60,6480.676403065332,32.334180687048,Divorced,25.473731086686108
Male,57,7377.696347704235,11.110758094695834,Single,23.576731409134034
Female,61,2131.0319833031845,26.76048834279858,Divorced,19.98398266210893
Male,55,3238.4273787261022,10.081992742236347,Married,10.550729760569922
Female,29,5677.361478384104,99.30990757797122,Single,90.82678634256993
Female,65,7074.133896895816,40.06139253933966,Single,32.987645743336145
Male,61,6768.320935679622,6.723632293023524,Divorced,15.29130423806339
Female,71,3273.2213927691823,66.00099483905608,Single,64.59606677212652
Female,55,2342.947106552704,14.310957719113674,Married,11.321571011920405
Female,33,6393.481036165861,19.454747730486922,Single,19.767336563058848
Male,71,7264.833122630154,38.37089864195857,Single,23.232162860336807
Female,73,3536.9335283757628,71.5446245909776,Divorced,71.52651112371588
Male,27,5304.052199874488,96.7981855020252,Divorced,88.1101778109501
Male,32,6109.854112125409,30.79316392260369,Single,33.57486024874724
Male,58,2305.788912175184,-13.897451146317596,Divorced,11.364921357485798
Male,54,2993.326473332968,23.896679951427245,Divorced,23.55233808848521
Male,27,5311.111458319028,101.28607772820241,Divorced,87.53685154131757
Female,66,6901.534262246809,20.927495453601086,Married,22.150104634102586
Female,66,7680.412807994093,28.770660192899108,Married,37.09193005442536
Female,35,4661.591890039589,92.73787322582298,Divorced,93.75071857773338
Female,68,3367.768685823561,59.505717654258284,Divorced,69.93235453888936
Female,21,4636.571000973903,83.72983767410872,Married,82.82791815143514
Female,43,1963.7670684333525,79.7094646147369,Single,81.9377683756192
Female,47,2710.622514361704,73.84890243490904,Single,76.13203168392852
Male,73,3287.225641451424,72.70570607385284,Divorced,66.60512461608542
Male,26,5002.195447380258,103.41335108687308,Married,92.55137203904366
Male,75,3574.9917809263575,74.13741376002531,Single,58.22970890735925
Male,50,2770.982270875826,81.89530411791264,Single,86.94385657499676
Male,65,6596.579601986687,23.455043212151566,Divorced,24.609858036376878
Male,61,7485.513168632965,18.075679107286703,Married,26.112751554174466
Female,34,4324.996445424682,84.35596904586859,Divorced,85.04573411294069
Female,45,3166.3153921238445,84.16829456208623,Married,85.98469375087402
Female,61,2458.1541783449884,4.992453980312522,Divorced,16.06623134175598
Female,43,2882.3683074799005,105.1467184444816,Single,79.70548852781579
Male,51,2514.7160745213278,61.78843752021411,Married,70.03448380741688
Male,72,3577.9672973752718,88.74740397003308,Single,79.59765966176913
Male,32,5885.063460955053,16.30813745724746,Married,28.24796155520347
Male,30,4887.594894440372,78.55786848076822,Divorced,81.47935596700292
Female,62,7967.015019354769,29.1449548959278,Divorced,26.357408934229642
Female,29,5395.256531920467,17.27891995233182,Divorced,24.7060935783997
Female,51,2422.299501592137,41.370642445851615,Single,27.219619224054632
Male,52,3434.568259851738,80.04059384952018,Single,94.26938365566721
Male,60,2611.1574251734455,16.047044128899152,Single,21.605956276502866
Female,67,7829.230414486017,26.615798189552986,Married,25.31324132532624
Male,28,5644.2757343489375,22.38320615807597,Married,24.845275709283015
Female,43,2458.342212906404,98.34244597586125,Single,77.87028766023288
Female,48,2484.75966946534,67.29940659295589,Divorced,79.25347326100301
Female,37,4407.139224491093,74.60019901745707,Divorced,86.61353499828746
Female,31,6258.712419606084,36.633205060159625,Single,17.93593665963754
Male,65,7582.471053209095,23.808413336911453,Divorced,29.240072150759215
Female,69,3446.09016109006,97.41708727484388,Married,77.61839117986291
Female,55,2733.9906306275157,26.51877432218464,Single,10.348345549637855
Male,57,2759.8604205730962,14.849632315173388,Single,24.916357607202343
Male,66,3517.656565523637,70.85465339224116,Married,67.42819077267448
Male,59,2815.856762996817,10.861212868823198,Divorced,3.449271972774035
Female,47,2431.9172658513803,78.34757800424437,Single,80.98982187156582
Male,67,3556.216397809536,64.17037980891605,Married,71.52916976744508
Male,63,3696.1654017498126,58.725981870553326,Single,64.08778454358071
Female,40,1529.9110234856162,93.67243655902126,Divorced,73.07206921397048
Female,26,4772.996245131075,93.83089177438548,Single,95.39751854199778
Male,65,1784.491374095749,24.6492334186383,Married,26.80791347962106
Male,61,2385.5750550708717,26.476588203901784,Single,13.412513319490586
Male,25,4390.71419513141,78.7255621855911,Single,79.23041734531441
Female,58,6443.491086087699,22.37343207640008,Single,21.987732931423025
Female,29,4859.737861646762,89.74724850545286,Single,82.00079562334008
Male,71,3687.0589979083757,62.27691858482821,Married,72.90106220752455
Female,55,1962.688449278805,35.7060639408491,Single,32.60708191261915
Male,66,7140.01526536703,27.747619864662518,Single,25.51530887397008
Female,77,3786.0141377585073,50.43987857864353,Divorced,47.79492369432784
Female,64,7531.970144656728,56.66654877767614,Single,36.596866946872204
Female,53,2454.519035691704,18.366611265994806,Married,27.87723646802433
Female,67,7669.498571624004,25.883980591553065,Divorced,31.004912399251097
Male,57,2331.0140026087706,8.124002465835842,Single,16.98582511237032
Female,70,3709.089642502598,66.49360077910568,Married,65.57801125768438
Female,50,2079.686257382781,96.33901506220009,Divorced,81.68902839309985
Male,30,4785.510933430329,101.22131788594983,Single,83.47633753295216
Male,33,5048.233945038254,99.19038713078601,Single,87.66072383494227
Female,67,3369.6535187256286,64.68894078417905,Married,65.22123586634319
Male,62,7441.085731472356,29.45900566206241,Married,30.812677094125693
Female,58,2564.1046972186878,9.62042626556157,Single,24.670286198833583
Male,63,7682.277752887278,15.741211125558456,Divorced,16.170525041442545
Female,71,3574.3387517439655,48.427023856116804,Single,66.59905486633875
Female,45,2256.4993726855837,88.08738949595022,Single,76.88900250632275
Male,54,3318.3818891360606,3.82294519072164,Married,16.27310581619139
Female,62,7790.978739070233,34.980936943710354,Single,21.647440024401256
Female,46,1919.94355645028,81.32066443134383,Single,84.58570051235603
Male,56,2766.8208951294323,22.85731300628477,Married,22.014857351100556
Female,72,3321.1488965977455,74.79856956487143,Divorced,66.1825552115246
Male,35,4233.607447699944,89.87836654772465,Single,84.68539263668428
Male,34,6037.498809534115,23.485693225106242,Single,29.65369432637055
Male,76,3319.706680508473,57.22608388286977,Single,64.0249082467474
Female,59,2650.2624990975783,13.075753698943583,Married,13.668246981423174
Male,31,4268.159949929126,84.13360530635373,Married,83.29189853614268
Female,59,2817.0945253471527,16.06320104667138,Divorced,27.133938709080404
Male,80,2890.497326272992,65.61815964941962,Married,74.24120169773879
Male,32,6045.230186391993,3.898123696402365,Married,14.963495139471476
Male,55,2557.134098479122,27.649349402654213,Divorced,20.122590321006875
Male,55,2582.650024345768,84.50699223269197,Single,80.30185049419264
Female,42,2456.0816322500928,88.22184065772852,Married,87.60521658352883
Female,36,6185.528167953251,35.26715876910526,Single,34.71383925027566
Male,46,2639.528575584496,85.01620466706322,Married,83.1948536588686
Female,36,4603.925009363675,86.30817723381585,Divorced,92.30625074670755
Female,31,5982.3072112574155,20.41154453369926,Married,27.666039487004014
Female,38,4493.427591232812,110.45051402347359,Single,93.24805804747358
Male,40,4817.667278040129,89.87064758743585,Single,84.44896621995517
Female,29,5374.9135996728255,22.288389555341176,Married,18.432388641098548
Female,64,7033.171792490037,13.78761933179656,Divorced,21.39935697895227
Male,28,4520.019188968472,62.98715832621015,Single,77.5949803972452
Female,32,5606.26539700417,22.886498492617797,Married,22.34501974674634
Female,70,3810.0779450078267,74.70525289368345,Divorced,67.4504114136462
Female,31,4940.961053557294,94.40917016104216,Married,83.55295414421137
Male,35,4094.8126946634425,89.67344593291666,Divorced,97.52577089248614
Male,30,6048.112078546503,12.142313821325072,Single,29.288154006460164
Male,69,3700.540383748194,62.15322999975616,Divorced,61.18486891922962
Female,28,4881.309717660024,86.41851603158474,Married,89.04005743266654
Female,76,3366.5711124320896,76.21642653229091,Married,81.32552366913984
Male,28,4991.244923371041,71.71618019384215,Married,79.33102325197436
Male,67,3363.016992335307,83.76670279226663,Divorced,74.1984097189079
Male,29,4014.9029205932757,84.13790907432542,Married,79.11974232753876
Male,49,2841.84414808972,76.55081277574345,Single,85.34214451233683
Female,49,2648.161315931427,81.86496737826666,Divorced,79.15581539783956
Male,74,3852.912996036752,66.00486453088511,Single,63.95768388626467
Female,31,4246.974309060171,77.41286977041416,Single,82.92717107681955
Male,28,5267.505247352879,8.010741745159702,Divorced,22.312812070775944
Male,73,3462.0721921035074,55.07351287659236,Divorced,61.49966381799976
Male,57,7445.963483575063,24.529066495865102,Married,20.446290211188415
Male,72,3356.859166026251,77.67878543834236,Married,65.34481969516192
Male,29,4753.542862123211,89.60720411304307,Married,88.8757731494928
Male,69,7943.417726417289,26.499988784521587,Divorced,26.70705884314814
Male,50,2612.734353564218,30.81386620366657,Divorced,22.94755475139514
Female,22,4424.361455668037,87.64284819899272,Single,95.79913807509045
Female,32,5057.996936451913,74.46793952886192,Single,76.04203548124882
Male,74,2723.1387247731477,76.81043373855516,Divorced,69.55893149423991
Female,45,2514.865925395278,91.48964721592473,Divorced,85.82761375001662
Female,65,3227.3732775710305,76.06299990328745,Married,65.918520734009
Female,31,4014.222909154751,69.07671075019003,Married,83.45110030972334
Female,53,2900.490167211497,86.42580438574616,Single,81.54634223942978
Male,60,3079.136366155137,11.258225385458099,Single,12.158461977358826
Male,46,2497.9607833421414,82.17087492759757,Single,79.3691147968178
Male,27,5400.91111557431,39.62205781220099,Married,17.56651127801478
Female,37,4196.257984082309,96.87139310165396,Married,93.55597625387736
Female,74,3333.1295998482065,39.7281262625888,Single,61.76543738055658
Female,30,4957.456423036826,102.24529588793533,Divorced,97.15452473659404
Male,29,5618.933002360371,30.93040426674675,Divorced,18.764398227414517
Female,70,4115.845538171516,68.73964016423311,Married,61.519277983232286
Female,45,2337.655628222716,86.68480614892378,Married,89.80907716351933
Female,41,2656.548263533513,77.2446272675165,Divorced,84.48479895967643
Male,44,2478.7995226977955,100.72690493112017,Divorced,92.34555158198782
Male,54,2917.7810625515312,7.075454078769615,Divorced,13.787338973601344
Male,34,5905.407735205896,23.811475635494382,Married,28.267176586331743
Male,45,2357.045437000314,84.29236001502031,Single,86.62597324391058
Male,26,5831.378022812006,18.722468332814792,Divorced,16.065844742502442
Female,62,6863.668084032035,23.53418395089731,Divorced,22.574859449505563
Male,33,4638.593673845082,87.6541399932234,Married,89.01648749514675
Male,45,2584.66639979241,83.9138500648954,Married,79.6587332360803
Female,62,6991.32453607687,28.096940726110343,Single,29.837210126431994
Female,71,3374.911174794242,89.34731681221317,Divorced,71.76844451759337
Female,61,6869.59955485414,24.69318993958442,Divorced,18.56424484086775
Female,78,3703.7399450481853,81.21190922075755,Single,68.24644574722831
Female,47,2479.412408512096,80.24858515822072,Married,75.54242885681958
Female,33,4646.41607385669,101.84735074705712,Married,95.38036230538789
Male,58,2382.002260941475,-10.775793066686052,Married,12.860717877137517
Female,55,2674.6946678981158,26.299354875927357,Single,20.6422216989115
Male,64,7198.310111461781,25.399610137695852,Single,26.11959874981441
Female,45,2060.014499451507,77.63324437355357,Single,76.72547710933534
Male,44,2145.1506590878053,73.37649272473031,Divorced,83.07807387679165
Male,71,4239.691594030402,63.05353979907501,Divorced,72.2725200504645
Male,34,5742.013456104151,38.61194666003858,Single,29.203258589397773
Female,60,2639.716025348547,20.92892282982313,Married,25.953866324156802
Female,29,6224.376689003977,37.24654368733059,Single,28.030572605291187
Female,32,6186.733425161369,11.576210435388138,Divorced,11.419993495749218
Female,31,4185.2245980378775,100.04857740377665,Divorced,97.03847075524294
Male,71,2517.8707326679705,82.65976112645713,Single,72.71673165365121
Female,26,4197.818233571129,92.38967092991409,Divorced,100.0
Male,45,2413.6447932785154,88.26439797967691,Divorced,80.45312087181841
Male,57,3324.7467155428444,16.591680103670235,Divorced,6.686856035131079
Male,69,3421.0246246036386,69.7555170559982,Divorced,57.52767121291761
Male,28,6021.459747554262,18.86413608478629,Married,27.764054121973842
Male,47,2349.992847722178,104.11125408891992,Married,94.47273740781188
Male,54,6794.12643359548,21.642932164654418,Divorced,32.98887990465132
Male,56,1933.0174548598216,20.27113201005409,Single,19.82361750535842
Female,61,2872.009679647861,13.078738647072148,Single,13.326607207371161
Female,53,2725.8111301075705,10.83983728601053,Single,18.817740883554954
Female,51,3095.2413513425226,92.83526801399402,Single,87.11130381891286
Male,44,2943.0928110741556,106.83234840500236,Divorced,99.20078618932439
Female,64,7184.874800294334,21.23785003438958,Single,30.352649201878847
Male,69,2997.8099612501146,75.3164080880518,Single,76.13076240360213
Female,46,2758.448349002723,77.2768846262768,Divorced,74.97385305204298
Male,45,2276.331918272786,94.8046832080795,Married,83.81972173825048
Female,49,2203.3172671160914,18.87232587773886,Married,12.975985230042745
Male,63,7042.885596529622,16.053661177833863,Divorced,23.494785089223768
Male,20,5412.269865130961,5.55014481792044,Married,23.43172626843551
Female,28,4850.316747630647,92.67806741016847,Single,89.61433223685862
Male,28,6047.309911515083,22.149212952537457,Divorced,34.831428175661536
