Annual Income,Money spending score,Marital Status,Time spending score,Gender,Age
85386.5561878545,40.041996679513105,Married,57.529701287396506,Female,61
34267.31282608968,71.86170937188507,Married,70.22926686789337,Male,47
15000.0,81.46476173981542,Divorced,86.08544747260386,Male,71
41055.646061280415,10.431455286545539,Single,14.78011539281376,Male,71
22276.709035376094,69.69674129747293,Divorced,70.92984361819781,Male,69
61889.32053237613,28.326691492247512,Married,29.581549181538552,Male,28
90631.3527138833,86.71061675490279,Married,74.42586410737334,Female,29
52411.935765138835,25.8595620777427,Single,30.013740846136866,Male,30
95194.05199804522,84.36055564764084,Divorced,79.27042510873778,Male,36
43479.817641509246,15.386288951332588,Divorced,32.307878850114406,Female,71
37044.69691006404,17.97443056886658,Married,11.354354979644938,Male,68
84702.21473418351,81.7323262011396,Divorced,82.74460661061197,Male,32
91702.43508246628,74.6536494127669,Divorced,89.18171857378536,Female,33
37519.216798168825,80.82404562428363,Single,88.47740696883335,Female,47
59143.18186882297,27.65626190820505,Married,17.214200369682153,Female,31
22923.70621197216,77.20217325204642,Divorced,65.98582906654111,Male,73
49222.85029111485,0.0,Divorced,-11.086047516028612,Male,69
90504.5692786691,32.195316300811754,Single,32.817721888569,Male,63
41085.14498798635,14.378745361769472,Married,11.712566439452273,Male,69
45266.347735232135,75.38295944180066,Divorced,80.38039055532309,Male,46
82292.4689376315,40.96971721094687,Single,42.369360632894235,Male,62
21805.070354450778,73.26397207617416,Divorced,67.17589648348931,Male,72
81572.31594532036,82.41748739132888,Married,86.22446904663404,Male,34
26999.705625316597,77.80052669664164,Divorced,72.50143354316735,Male,47
51081.76267888707,20.549402270588352,Married,32.79664774040238,Female,22
36920.45000851175,77.33257888903782,Married,84.05362294961476,Male,48
89110.851483591,37.09176159981536,Single,32.83507264727541,Male,59
28268.24174155471,73.65466083427432,Married,64.16868332473024,Female,42
27110.762077508673,79.53002170469142,Single,86.73782169048269,Male,67
22931.570032268348,81.74433905847172,Divorced,68.16688218739873,Female,72
32919.60103437779,73.50483792123632,Single,63.509281412180144,Male,48
40649.311598966466,21.427070574463187,Married,35.161651857252956,Male,69
90840.05710967156,82.11202089604794,Married,98.02637461269862,Female,37
85675.42192359515,45.86878723182945,Single,46.982333192936686,Male,59
92643.38237458386,83.5034182585361,Single,88.53271546415733,Female,38
55274.26504070843,22.663559784045614,Married,26.297369640838337,Male,31
92429.90661312739,84.26665179900128,Married,88.27280696418293,Male,33
54780.571627954516,28.60888714799769,Married,23.67306259192071,Female,29
90132.49860770503,82.70424344797411,Divorced,85.37844567623279,Female,38
92284.04564718594,82.90150924499902,Single,88.27661600048768,Female,33
49012.83894338494,22.128727212040744,Married,18.077471284749908,Female,28
27553.80494528042,77.75722946402287,Single,61.89576258846816,Female,71
87418.20460316529,48.42125111790331,Married,54.789414446892195,Female,66
81745.4886516053,44.65016594737845,Divorced,47.37883513085379,Male,61
88353.44143755476,85.08601365280012,Divorced,87.05130297728223,Male,33
37911.970373142845,14.589463067136602,Married,2.816398036923186,Male,73
24604.59127538334,74.9674100324331,Divorced,77.94727746291068,Female,69
48422.513227401534,16.434535715671352,Married,14.009363055694248,Female,67
39729.7117353106,80.5044122405791,Divorced,80.0897550494253,Male,46
22833.383142368584,84.41758627112162,Single,79.26167102083377,Male,69
43028.08587544162,14.294837038795581,Divorced,3.1107774166254654,Male,68
86459.49086826776,80.95675293876702,Single,88.63095432608928,Male,34
42856.885697234626,14.848659109363386,Single,21.822083496488467,Female,68
89177.17145183921,35.348990891478515,Single,19.01819872398021,Female,60
79911.35612625763,47.68642412611965,Divorced,56.586586782388345,Male,55
87174.13122617334,82.88558019725266,Divorced,97.37235162585586,Female,35
42559.616258084236,18.591108498864248,Divorced,18.444851375634975,Male,66
53620.6961667835,29.614579271075854,Divorced,50.40614406654113,Male,27
88946.25729909854,42.70190639804531,Single,37.11221811085208,Female,59
44952.79441852679,83.05236055018952,Married,91.86318251447682,Male,45
87112.45558688667,36.956964291673785,Married,42.39248280394069,Male,60
54982.90344731293,28.02588107787146,Divorced,34.763634080353995,Male,27
47704.82154238931,25.73196960513001,Single,28.290997995406983,Female,68
50422.25970813664,17.249418409715705,Married,21.890669756739513,Male,31
45993.8468220761,22.91521354021957,Single,23.605367968172818,Female,66
88271.92973533506,73.39236860449131,Single,78.43876492828964,Female,33
33633.80169326186,71.39009117034391,Married,78.701605396435,Female,47
49957.162569425695,27.684124437442314,Married,40.3452148987541,Female,25
58563.720089603456,27.03614600520309,Single,28.791477430898457,Female,24
30112.887863174194,72.87630166856509,Married,79.25266494036433,Male,46
34271.275112648385,68.61761300336713,Divorced,71.82656097294998,Male,48
90817.44900241536,42.97234007885473,Single,44.525414011552876,Female,58
92031.30191537022,91.0305152366837,Divorced,103.5824296364623,Female,31
40622.17830405531,76.5924711547803,Married,75.53124544406639,Female,41
95755.0422179572,76.32595948378975,Single,60.652988050677976,Female,37
53161.53567758021,16.352608653341743,Married,31.845796152629212,Female,24
46590.986631446656,15.76491606492581,Single,20.569609414961253,Male,72
46619.040125001986,16.857204633451182,Divorced,12.849716380507312,Female,67
75912.03155248973,31.30964536141338,Divorced,29.160838648911717,Male,59
25385.640478822712,77.77116851710603,Single,72.45534481329751,Female,74
85971.639082532,45.52156927346273,Divorced,47.96508750518905,Male,60
54929.062371871936,29.436485849724782,Single,21.81647912555504,Female,27
34550.46905135484,73.25949552123154,Married,73.58543630951155,Male,45
94914.61035590882,84.65391050442842,Single,82.41265893786277,Female,35
41141.091128948225,12.715248075852198,Married,10.368154674738676,Male,69
81625.34797752014,42.69485724018712,Divorced,31.975415702829945,Male,58
78542.25539741927,43.76284259748339,Married,42.00506628498397,Female,59
57351.78826388329,32.4132931907538,Single,24.55764676268585,Female,25
32450.416174083246,77.62081466629226,Divorced,73.34018115584284,Male,71
45613.62587840167,25.21201642961308,Divorced,30.292631116998212,Female,65
50654.93661118889,17.509707124795316,Single,13.109910063571803,Male,70
43152.7411365732,17.432188081571542,Divorced,12.919967862686484,Female,71
84803.983310128,49.90349005334006,Single,45.827990709239884,Male,66
49773.866184079125,14.900715038470018,Single,23.40953536747033,Male,69
32092.245466459528,77.0328132740706,Married,75.96504635592594,Female,44
31832.40711980095,78.54374191605456,Single,81.1054092512683,Female,47
58315.10759397196,18.30094872520041,Married,5.465203524746599,Male,26
35946.50853750747,75.34518468297935,Married,84.57332566660077,Female,45
22155.985363425672,83.27175880770466,Divorced,86.56267618949417,Female,71
21501.91133659985,73.4250596775957,Married,67.39866777802497,Female,71
90515.9933542607,42.735056975309256,Married,27.998094049390662,Female,56
55853.17422042196,27.001464105123425,Married,45.35859159433846,Female,21
24925.032773908693,76.02559371958063,Single,76.15829557960046,Male,67
92913.2125574901,85.87658898858874,Married,92.3524895537555,Female,39
33878.27211262809,9.953437024884966,Divorced,20.88778493611565,Female,70
31174.81811821749,76.89532010303395,Single,67.90964461853063,Male,47
96348.3704913294,93.34748008715987,Married,79.017524867152,Female,32
43076.16130764764,22.90736195368983,Single,26.31634733429852,Male,66
38037.21876335562,76.39091238440658,Divorced,78.03178077460583,Female,44
25294.65963430491,75.93124300453384,Divorced,77.41880125904164,Female,74
30173.048515702612,83.59016193217215,Divorced,75.51639563185196,Male,72
94448.71476124151,82.66602081644565,Married,72.05315147799917,Female,32
32557.474214354195,76.55852966983105,Married,69.1564323468497,Female,49
86889.30267617403,56.96830674147118,Single,67.30808608676185,Male,59
52232.20623122586,27.76049810883501,Divorced,22.34209654877261,Female,25
89402.5441664491,48.23804736905456,Divorced,42.02666878081577,Female,66
25735.095280226284,79.97953292973794,Single,79.3475250609655,Male,70
93730.08202739789,76.1627906872361,Married,64.47481936394695,Female,35
85609.45302099918,46.37638231516354,Single,51.826672139256765,Female,65
28699.734743083336,90.8892998385792,Married,96.98818753082523,Female,75
46324.992497078,17.262470584399576,Married,6.915082936890755,Female,65
89651.6690794439,82.99610602368546,Single,90.11233334115954,Male,34
29331.108612001048,79.18391249237663,Married,69.08663989575989,Female,68
39343.188705892106,71.70413260516867,Married,83.25810109496041,Male,46
91222.22608445388,75.90824111625793,Divorced,73.21122173981759,Female,35
59055.752139110096,30.66707610782173,Single,38.30233869307769,Male,31
54369.22773516707,30.771650287983825,Divorced,20.10892181718895,Male,28
20616.534610439732,77.76589236212585,Single,96.36436227295789,Female,70
48871.82045529701,11.374860211299893,Married,14.465046124383985,Female,68
46051.84434485758,11.188359545622678,Single,8.981823913370317,Male,68
85018.71079251709,41.24066008836171,Married,25.887179196108548,Male,63
33618.99816842811,80.32240260074511,Married,75.54605780934685,Female,73
91585.43338771402,44.56438695901029,Divorced,45.07475273663626,Male,57
53414.13476854868,26.541130551773122,Married,29.353727538875138,Female,26
32583.591602971042,73.12370593106253,Single,78.03627708436188,Female,47
30933.372878345323,72.91083901386978,Married,67.5072802350302,Male,43
86477.50994289253,48.22188066894323,Divorced,31.14901631957018,Female,57
95216.89580161207,80.28603316648834,Divorced,74.48825965771674,Male,35
88239.86795155593,84.95516750058482,Married,90.7058346850852,Male,37
40438.89014397666,24.246751510267195,Divorced,15.221807569135036,Male,68
30512.687815131296,77.51174384203773,Divorced,69.58809211442411,Female,70
90595.14366573734,44.760390498451024,Divorced,50.49991063402553,Male,59
44823.54781077835,14.196253092700424,Divorced,27.770068018138495,Male,69
97098.20220904471,74.6107691003167,Divorced,84.17596043470847,Female,33
23955.291622737477,88.3862189443749,Single,85.89535680488893,Male,77
24662.49273141202,72.76173891953036,Divorced,72.76335680065046,Female,75
46491.92478498618,23.901148582455917,Divorced,21.82078226554817,Male,27
92102.7799969588,86.043455499423,Divorced,74.47225173665862,Female,34
29587.785475683282,79.1464043819006,Divorced,82.12263601779493,Male,68
29248.7718808826,69.12461572694868,Married,53.353749661644564,Male,47
83712.48138740171,51.16911597680833,Divorced,61.462209352450515,Male,54
54756.834313193656,27.06963471127208,Single,19.24884339526645,Female,23
87238.2609790365,44.59663539531429,Divorced,53.26207850510595,Female,60
92157.42696192281,83.08922086761869,Married,77.62551216871596,Male,35
44028.26586967551,11.031756729259726,Divorced,15.478362704081176,Female,69
36418.39042429553,14.763067383842568,Divorced,15.268474284141117,Male,71
45099.52563040172,18.647900374907316,Single,18.527778509268057,Male,67
31694.03560225454,73.21166938656951,Married,70.87731313404132,Male,43
88749.71737408085,88.82973265084648,Married,83.16685294370791,Female,29
40196.90963696324,70.9262614612565,Divorced,63.994308020382306,Male,45
26922.120891442006,84.90958693928243,Married,93.03951902886213,Male,70
56629.72405790601,19.14890505529802,Divorced,23.45668132554027,Male,25
44900.86203973326,15.589765988901181,Married,21.753207427118465,Female,66
52408.00139082122,27.574887121261703,Single,18.130301434211468,Male,33
25827.132800844098,77.08568584506236,Divorced,81.11132755128752,Male,70
26627.533394510054,76.9280719827319,Single,73.27591298294487,Female,47
37467.73142019031,80.93562743379492,Divorced,73.8653532894857,Female,46
47952.861469439325,28.760944679303268,Married,44.30799740713751,Female,71
53017.59427614186,24.725225549228274,Married,32.34322897044096,Male,27
39944.21671309021,10.205935246217017,Married,3.5864217766241415,Female,72
32066.532672820023,74.72803663418598,Divorced,80.64653846952447,Male,46
34216.89911860766,68.14277889951369,Single,73.56028410794244,Male,47
35527.476263508295,77.85898611206213,Married,64.71898840919985,Male,48
22417.078950574592,78.16663204323811,Single,106.64303454161558,Male,71
92043.14230428552,43.92546111175585,Divorced,33.35185742809882,Female,62
28869.416373333494,80.06273110458825,Married,85.66778399341723,Female,51
87271.62248136151,83.51045750609043,Divorced,97.79930975505249,Male,37
25139.576192841767,75.36827980293947,Divorced,89.87218784789901,Male,67
96496.71195872988,81.15638983223857,Married,62.855994856196965,Male,36
29123.380962780913,78.89721435801007,Married,89.39405648347193,Female,74
36747.646526269295,22.45665372934646,Divorced,21.372394785876043,Male,65
32509.636334186194,81.74443087693726,Married,82.17886702198638,Female,43
48684.394633287506,24.335693072039902,Single,15.691830303283197,Male,25
25836.568628654488,75.1273758009764,Married,74.19656766042075,Female,71
84093.47707311866,38.495820420352686,Married,36.96612007940855,Male,61
42438.4449974463,21.139533681444814,Married,15.871348486669419,Male,68
94934.8873593151,90.12821764584866,Married,97.58029330004855,Female,32
91213.60153932418,83.13251503752382,Single,80.10885991075759,Female,35
48757.40246789028,21.303304681096055,Married,32.06143102043906,Male,23
25781.289585680468,81.80073485513897,Married,78.7454949376289,Male,70
55961.518111451005,27.220656825635132,Divorced,32.7079449498125,Female,25
24469.666516340498,80.41682735432971,Single,83.70753136489667,Female,65
32506.69958519954,84.6906991749747,Divorced,86.54555567722365,Male,47
83236.1069484143,89.24777734284581,Single,109.61154351446912,Female,37
86352.52915742132,41.327467915629896,Single,39.29668441612324,Male,60
90000.56842135164,86.8630484478175,Divorced,86.10373616902999,Female,36
31332.658923531075,73.90479959078289,Divorced,84.67361422370989,Male,45
46242.03868051473,9.767451489750574,Married,16.62881023092129,Female,69
32369.580890986592,78.5095034234715,Divorced,86.3727799476772,Male,45
33758.7638127768,81.94301995124835,Divorced,87.01724361075117,Female,49
47407.478611552135,16.37530788034142,Single,15.279250107101198,Male,64
22046.267091807378,83.89286958767968,Divorced,85.84595338758766,Male,71
35524.716644297325,80.09431736043462,Single,82.48118376450489,Male,68
45603.210245374845,20.013849652971583,Married,9.133387875349547,Male,65
49041.121180356364,22.808151516607772,Single,21.357513426751467,Male,68
38523.5840895102,72.60952852458735,Married,74.76335413827336,Female,45
53081.99284925665,22.90021581265092,Single,25.919265101950863,Female,32
55447.36427742406,26.447333241926763,Single,21.122625428654235,Female,29
56572.10889202804,30.75973160928694,Married,21.640210486297647,Male,26
86335.12186762976,82.49897780187102,Married,93.18058953352396,Female,36
92633.81463483401,85.43990447362168,Single,74.6986999591018,Female,36
40476.975704200726,79.01493401393202,Married,80.39196550396605,Male,46
54402.577294133844,25.413234883351365,Married,40.10541891591186,Female,29
85616.79876355587,42.691808852276296,Divorced,48.97917902884968,Male,61
22214.73176421204,73.44332599329942,Married,75.82389654079047,Female,76
32495.0702686854,75.83160503904918,Married,75.1774249595896,Male,71
42574.853964189075,16.68452270161955,Single,12.989201136898147,Female,66
81312.46005974685,82.88030221555694,Divorced,74.87633526743535,Female,39
33860.75384975767,21.772397761451625,Married,23.358305542536662,Female,61
52878.900071166354,30.88042044967021,Divorced,37.394700611009355,Male,24
19003.559939274033,78.46507206631168,Divorced,73.64506636021837,Female,70
37092.698683295836,86.84189808165482,Married,85.3142833012703,Female,49
32976.22503728373,82.08742951439649,Single,86.37881036576024,Male,50
86165.8258357202,46.60053424218829,Single,41.48999548479322,Male,62
86816.24028299164,38.568671769361266,Divorced,52.54779227706329,Male,56
49175.77930669716,20.579957561340088,Married,17.606178564990554,Male,26
96027.6074732864,83.0231229968742,Divorced,63.40268867666891,Male,33
80935.89895979692,88.04760913987528,Single,87.03036339802244,Male,34
52113.86597846714,32.24297353405399,Married,45.9762653779293,Female,24
84549.73220089384,51.5528545775782,Single,39.827946869258646,Male,59
34203.80888940506,76.82363627261992,Single,72.19185973511145,Female,46
88804.62491083899,41.51487922181078,Married,34.84258367622897,Female,63
24567.49440129307,79.95661839104568,Divorced,77.75908703481299,Male,69
93490.55790749934,85.42386067718958,Married,85.38813955495685,Male,34
38617.08356950445,79.68012935594972,Married,77.78130947617493,Female,47
23393.14195837406,76.55421842772775,Single,74.01626711120798,Female,72
31911.122584345074,74.51922393677391,Married,90.99398288156297,Female,74
87365.99920954036,42.602874531174805,Married,49.78470146935229,Female,61
88018.94496777488,78.44300869135407,Single,70.56329415173349,Male,34
30009.506399769605,80.2703169244767,Married,72.75314536358096,Male,72
96380.48713193374,77.73552200306608,Married,72.61878433986291,Female,32
83581.5656724403,71.3581001722665,Single,73.11546781518464,Female,34
43694.64877638651,14.805395688879244,Divorced,23.0742116234061,Male,67
45341.960381502184,12.131736338239143,Married,7.804752293790495,Female,70
89242.82231381151,83.70165270734691,Divorced,80.53937555265492,Male,36
51563.45155626863,16.64636869539684,Single,14.147928703014639,Female,28
29123.093350490293,72.19609973565154,Divorced,62.411330619349236,Female,65
87471.66914579205,89.58582504329608,Single,97.64283335712744,Male,31
58583.5446208666,22.695840763246775,Divorced,31.35129210387302,Female,24
53264.39335983336,24.722803158668295,Single,41.659513255121354,Male,28
91493.06399254673,34.772310430073816,Divorced,25.88623681056408,Male,59
26810.665729493554,75.88271392993663,Married,90.18184905253298,Female,45
41765.02332299756,19.03544477022468,Married,19.57388965526743,Female,71
19716.645015166236,75.76776285100902,Single,68.91629872552664,Male,73
55041.38958238072,33.716731107143524,Divorced,35.849969935380834,Male,24
52954.73176824691,18.474973646968408,Single,19.96809468532691,Male,68
86930.84236916946,83.56375678352757,Single,90.92993537135155,Male,36
93109.0621756037,42.167622799975426,Single,48.15954090915349,Male,58
90415.29483223741,45.58918545285853,Married,49.25759228816871,Female,63
57100.35232127693,27.117169121915268,Single,34.25338294403222,Female,27
76544.0429568171,45.3511210938138,Divorced,55.52314838580816,Male,57
85595.82603409028,85.23060635847067,Married,76.69999689270682,Male,32
92257.99681501697,87.86459611502153,Married,85.93788599710066,Female,29
42148.2669105731,16.48567579004628,Married,9.29338409478092,Female,72
33655.66893819159,79.45778496218918,Married,68.300742517195,Female,71
60505.89924383008,31.282879678047216,Married,29.6299322638307,Female,25
34698.36127043562,77.82795818216627,Divorced,77.52452201123128,Male,44
25946.598398186226,87.55406284424427,Divorced,79.90858717003123,Female,73
44529.43629735698,14.996549659094615,Married,18.726741997906444,Male,70
34274.72051134812,81.32698825306986,Single,67.86801401886765,Male,73
58607.90812314182,30.07405430229653,Divorced,26.04595080536224,Female,28
18667.960572413205,80.20955324248342,Married,73.5341578118512,Female,72
86543.69735478344,33.71045461052787,Single,28.535944847545952,Female,61
41144.85550316004,16.152645017800804,Single,16.783420002334612,Male,69
97757.1742585326,89.04869186591813,Married,101.39231030392628,Female,33
32439.157194161016,84.06518372781221,Married,97.95293211332098,Female,71
49662.10420916259,29.516988510472192,Married,19.59730101046418,Female,25
17434.323611084597,76.47269965845348,Single,92.22150255013064,Male,69
86481.3934237275,43.20291024408056,Divorced,44.12811760274019,Male,58
83539.0439422547,42.23200502735149,Single,35.72564092950436,Male,57
84952.84921190301,90.49453341007127,Divorced,84.78103899714414,Female,30
59833.3608650207,24.464223615999657,Divorced,26.150506092161926,Male,26
96385.74877780941,80.91693511747982,Single,74.7297408987761,Male,37
25114.593959920086,77.69100022571607,Married,89.80051964079475,Female,71
89163.23818731334,84.38854864257397,Married,78.54021945331245,Male,32
87107.08698696044,43.726156229206495,Single,39.91588677017643,Female,58
62234.27696643966,35.38702616929625,Single,38.254640623408925,Male,28
39168.68753761885,10.626613503593745,Divorced,17.18147881258591,Female,68
85048.43335885849,41.16126233420736,Divorced,40.340182928245284,Female,64
24682.90646332483,85.01159875322034,Divorced,91.47493678769597,Female,73
47736.61554546105,17.493333283602652,Divorced,8.019920843056997,Female,67
27159.492158615332,78.79330550859791,Single,89.50756140397394,Female,71
80707.76369535046,41.56073903194695,Divorced,35.32049626559784,Male,63
92543.56416424381,84.3873650167123,Married,94.20986110997325,Male,35
25048.72395526023,74.83734921217027,Divorced,75.68854630730578,Male,74
87909.32469206917,42.80471774844147,Married,65.40654653621945,Male,61
86788.55267854405,49.21576627574699,Single,42.72614255196912,Male,57
87959.3399430631,41.31937796653917,Divorced,32.392019750344595,Female,58
51264.022188314244,13.9362378583693,Divorced,15.142610599291931,Female,68
45313.70203354319,16.76581623403249,Single,21.94719211878469,Female,68
33926.078826205885,73.44810080276335,Single,76.72404366782557,Female,51
25402.54284121953,79.06637062850356,Divorced,64.79837710190463,Male,76
24269.093362250354,77.88100604346243,Married,83.53086842822094,Female,71
25649.816045781976,83.2834129362856,Married,68.71945764087663,Female,76
52175.88971869263,28.13806933368025,Single,20.268300966559963,Female,24
47513.03850977759,17.999196062929027,Single,22.491171041797188,Female,70
81127.5970084737,46.113105506605315,Divorced,40.248379136975274,Male,65
85829.68320425121,46.10384921615074,Single,55.10677250306213,Female,61
53757.08858293592,15.248427699007351,Divorced,9.790423908530377,Male,68
24728.498471197447,74.76496862235555,Divorced,77.59506831400435,Male,73
40518.83612219309,15.517508148525398,Divorced,32.22337956251478,Male,65
83540.48305072167,79.38288797040079,Single,79.8093506645417,Female,36
27446.221163414346,81.2944481413582,Single,71.51624580356135,Male,74
54221.726477824064,28.33414965395064,Married,19.88401619264436,Female,30
92787.49899335916,44.362136128828226,Married,50.037133392351315,Male,58
40891.82894576553,19.214160921163536,Married,2.0127261614384473,Male,66
84381.98157832061,43.06689106738697,Single,46.48277599204293,Female,63
79442.42107244137,46.577409597685914,Divorced,46.86318977716886,Female,62
84724.10438251209,80.644291707148,Married,71.0651037041857,Male,37
56666.655192894075,23.760525466441084,Divorced,13.436144192851026,Female,28
44108.22114842966,10.115130062938103,Divorced,17.868705372632874,Female,68
62761.07382652112,34.70888427520234,Married,25.847262443179503,Male,29
17553.04893373473,80.65624371687508,Single,78.4788425688684,Female,65
38288.732603236334,74.71441955144753,Single,90.60145802635094,Female,48
48386.60648509711,22.94470423965524,Divorced,35.18286265518689,Female,31
26010.172610231803,83.48468184307781,Divorced,83.28932959112018,Male,39
26054.48220772882,82.97845025438633,Married,73.24448117021741,Female,73
86758.92934617537,97.25421526346491,Married,97.05299268039987,Male,35
85146.20774145963,85.98337252406014,Divorced,96.96198610929093,Male,36
41231.51377671776,71.37024376630201,Divorced,90.4606842095762,Male,48
38910.634906580985,70.32649628723786,Married,71.33634070202518,Female,44
80662.98080369768,41.942128450365054,Divorced,31.185806884951194,Female,59
31129.593563442668,88.8941045148851,Single,89.50960487515745,Male,71
78104.74979115342,40.083690898179846,Divorced,43.05637038262743,Male,59
42273.57396158455,23.815848363922708,Married,15.281055401442828,Female,64
90085.49129980484,82.70726198432519,Married,90.49365760258561,Male,36
81147.04879733,45.66513173052476,Single,34.568959340772466,Male,61
39484.55025782271,14.040302088158647,Single,6.2732127701870315,Female,69
31127.332910368914,77.88801337694073,Divorced,66.74248567812452,Male,71
85767.71942639412,74.22654051504284,Married,85.35895411451877,Male,33
83773.70519642514,78.45636340198189,Divorced,74.0311498832994,Female,33
20446.192778642137,78.97241968248947,Married,75.75676513469479,Male,70
28214.916567457178,77.6767422582927,Married,75.91184165093364,Female,67
87685.7555827767,34.71937315613558,Divorced,28.703544422280785,Male,64
57048.62110934661,22.535164051326305,Single,10.043989435792179,Male,32
55023.984225959095,22.52641266274605,Divorced,20.74318804769086,Male,70
22732.5200395757,70.37530980591627,Married,87.83075708962741,Male,70
78762.3175760622,38.2227073673544,Divorced,44.3435285171919,Female,60
94957.79349210125,85.34551663943255,Divorced,79.35983588036034,Male,35
88442.56350423908,86.92750816829886,Divorced,75.6948820545603,Male,35
34163.18888034573,75.6300261617649,Married,79.68432510692347,Male,50
44075.563027354605,31.478354744156906,Divorced,48.12695408060145,Male,67
32800.12927296965,83.94441207929313,Single,94.18291190519767,Male,46
87692.37455711499,45.990231461024344,Single,61.42366012102159,Male,62
91299.27971337322,88.96682813221764,Married,89.12249023853134,Male,36
82432.19155632921,40.44385161975751,Single,43.20142509427864,Male,55
89036.28463453708,86.72152637884827,Married,81.03546928394863,Female,31
87881.62050070037,38.608378050973116,Married,31.3882000305187,Male,61
39942.91020471069,75.7348627462087,Married,62.051319012644164,Male,45
34539.91617520043,79.74035225858756,Single,71.6164899088502,Male,75
88655.11638978712,49.237573699192595,Divorced,50.55058368273378,Female,62
37016.527815881476,17.7376036122025,Divorced,26.08627472883552,Female,70
80766.74701517043,50.06263834742913,Divorced,37.602365214013886,Female,58
87239.9438265706,44.00340409426171,Married,43.937422467283895,Male,63
28073.671393332766,76.68697517587151,Married,92.45027341897166,Female,66
26539.12673242073,80.32579708435188,Divorced,80.37060174842347,Male,75
32171.73369754174,73.0191991952264,Single,74.97858471015161,Male,49
23771.75086734171,77.7999021249042,Divorced,86.44556262571868,Female,71
50356.133006241784,19.729173472922913,Married,25.46898540216988,Male,28
41511.42516472695,23.48040397860394,Single,29.028528615779454,Male,65
33812.619224115275,75.69936853355244,Divorced,64.1361087078211,Female,43
44795.46874793469,17.36552075060266,Single,24.02736566833895,Female,69
96982.9763418819,77.78235127770941,Divorced,64.43752785358053,Female,38
89665.97113044444,50.95031228043899,Married,35.58810007579048,Male,59
85604.32103697497,44.93571863596995,Divorced,30.421660912915407,Male,57
84337.4471240119,91.05117733726675,Divorced,99.30132544746444,Female,37
39992.87257909533,76.66818842171907,Married,87.87614946981617,Male,51
43336.108401351914,13.667413529957887,Single,25.060696898164032,Female,67
19914.66334513633,73.52943918841501,Divorced,58.77169709216267,Male,71
87193.14358898083,76.26171258385662,Married,65.55057667098176,Male,29
29632.164807190624,79.1594367803209,Single,79.31646723110359,Female,46
40474.38400537119,22.809442465047056,Single,17.821875087390417,Female,65
21080.607924613585,71.75250609731455,Married,71.96904828121596,Male,71
44004.626767107926,17.058634908379425,Divorced,3.5027530053734477,Male,70
52699.75634448882,27.025089953575524,Single,34.00716234611765,Male,33
31933.419299725167,85.53867088600185,Single,80.55571880218108,Male,48
83485.74004332995,51.561759602929804,Divorced,46.43434392335208,Male,59
81947.46435486249,88.43826172431784,Single,82.97980715100645,Male,38
35322.443927882,74.98404877950941,Married,87.77407378305398,Male,52
33274.973446290336,80.07251494268681,Divorced,69.02490524507563,Male,46
58227.34288875434,19.69203272807654,Single,14.76526132595892,Female,27
80976.81250127396,40.41781726450753,Married,47.57309292158941,Male,62
53213.03771877047,27.348577756609856,Single,9.129179397733843,Male,24
87488.54240213346,89.49998820877325,Single,85.47390729926352,Female,38
56319.03971445814,25.948996171881483,Single,25.135605485036617,Male,34
44076.82345393505,18.07441681250005,Divorced,9.264171665527348,Male,68
91648.40291221737,41.628431894363494,Married,55.44243357707621,Male,57
35407.92936979004,84.56944423796202,Single,79.92966468927406,Female,52
88806.01270176386,93.66526343121308,Single,97.3178771293899,Female,38
55022.495697336235,21.079271004221134,Divorced,1.6831656191675322,Male,30
32083.28249444393,79.22861793455212,Married,98.18839310392583,Male,47
41006.42364270282,79.20981617876461,Married,94.33524851150962,Male,41
52494.391287223254,20.270495276725924,Single,10.291441242577923,Female,27
23258.61100502294,84.9032707505026,Divorced,77.28816808046378,Male,69
49900.90796436365,23.599043461418084,Single,15.536404400694074,Male,27
34554.39787834603,69.23496048553977,Single,75.75741336893108,Female,48
89237.0567856367,34.35163952293237,Divorced,60.869993548463256,Female,65
49952.08875479287,22.354653525863668,Divorced,43.06648843009839,Female,67
84166.58592815734,46.774974794715654,Divorced,32.86902791264697,Male,63
30837.123609588827,73.14762800873385,Married,57.756932407274306,Male,46
30460.10073863338,74.1114955910237,Married,71.98915815228759,Male,50
30611.34139455524,75.93961707214214,Single,73.5268930399353,Female,71
88250.49741711316,45.000690844752526,Single,34.79804728192406,Female,61
42873.80521134983,18.205795612199502,Divorced,8.270099358074146,Male,67
21520.29835352773,75.89213880377937,Single,73.62759534710317,Female,66
45477.45277578366,21.541651519036474,Married,18.045935753938437,Female,71
22825.644879076008,78.28639534767024,Single,84.07763018323635,Male,71
32399.40206614359,73.29978193185019,Divorced,71.2438307429473,Female,49
29626.907421893495,75.3369521405821,Married,56.833475201983326,Female,71
25539.008738522305,72.87776505345828,Single,76.52293211669607,Female,44
40159.259671207954,18.688914493161448,Divorced,8.160253424313602,Female,66
31006.64933433715,75.6566296234713,Married,82.1754638345238,Male,51
53413.62986029951,24.9879797487795,Single,21.051196285156074,Female,26
53010.4113383836,34.34231971930016,Divorced,37.931922707846596,Male,29
50635.94015802132,17.952086034890833,Single,23.172463417910542,Female,36
52252.137962133645,24.330248510464983,Divorced,19.657327985230204,Male,27
25048.898344515917,70.41549902130049,Divorced,66.9426802831356,Male,49
