distribution_channel,demographic_factors,pricing_strategy,Season,brand_image,promotion_effectiveness,consumer_confidence,economic_conditions,advertising_spend,Sales,customer_satisfaction
Retailer,0,63927.27653207427,Summer,1.256983507149295,-0.5853443846371811,-1.5907608088209402,-1.0841109448261719,4301.440970174147,4218.6826736873145,4.452418377145028
Internet,1,23321.281984650934,Summer,0.962195296064922,-1.3880197892692518,-0.1679809438790437,0.18944189823876798,5880.780493671862,4300.246897986688,3.098369247492919
Retailer,2,69324.36519569668,Summer,-1.2721949387125588,0.29030657541681626,0.24465757739702104,-0.5875392907871626,3025.081032408357,3411.345715326641,5.142996915482158
Retailer,0,49588.23246575059,Summer,-2.7408316231904735,-1.218260544904217,0.6971812935607904,-0.23117597902395914,3431.0315802906225,3012.8146894414767,4.287025182745972
Internet,1,60786.246718874434,Summer,1.0520960804798394,1.0742435037356721,-1.8476503021252286,-1.3195282371922232,6535.9938998765065,4891.520395306157,6.965016772955318
Distributor,1,70299.10097888153,Rainy,-1.2956169371226884,-0.3456181129774939,-0.2345511579289767,0.8690509414484215,4444.459113016973,4685.095650556129,4.225868558285114
Retailer,0,44109.84846916357,Summer,0.1822948082276562,-0.1353314383066886,1.4734596827694821,-0.042234990114598955,7324.871725387621,5228.370032870175,5.967080956627202
Retailer,1,46911.61397717471,Summer,-0.4343804536867289,0.060519155761427246,1.387833752878493,0.7395857756670365,5214.3594096004235,5530.874324904033,7.575671980795594
Retailer,2,66949.69901232966,Rainy,1.0741282812059598,-0.9725727239083798,0.9887826253527301,0.8039746469844069,5961.615323378295,6263.4990627722045,4.562496578065161
Distributor,1,55093.87524448744,Summer,0.14392315661814173,-1.4714517905417541,-0.061757720479352705,-1.2842653945874554,6540.303135880051,3656.3805236211992,6.478457010247787
Retailer,2,45998.88227822728,Rainy,-0.9905860046272514,1.8016394147443173,-1.0648543890254845,-0.1462498859506605,3397.130387545844,3581.8288343753,4.423532745006942
Retailer,2,53268.82238375848,Summer,-2.421799309030512,0.30247479487887724,0.8078655350572934,-0.14121639520482404,3407.9223856384324,2821.626632888966,5.34006244699217
Retailer,2,36496.67271383395,Summer,-0.7233049736025449,0.6908986595612677,-1.3580590198804894,0.45434176704736917,2004.5587283196082,2323.904237088096,4.435956438647163
Retailer,0,51249.90507687497,Summer,-0.4863687590872149,-1.3055911565577292,-0.7887859345346188,0.3895183920027666,5194.5718387257375,4886.868576449643,3.546571859272873
Retailer,2,26690.928147222818,Summer,-0.9622724204844091,-2.1482195129583257,-2.6430435898201816,-0.3721157181313743,4027.1660339913506,2532.905942863459,4.553732767118002
Distributor,1,39798.59897142557,Summer,1.5043864577937387,-0.7532594655385032,1.4888702440419308,-0.9472617327316567,5457.798200719179,4756.2024494166135,5.723071088532569
Retailer,0,52025.64854840613,Rainy,-0.5171714922348644,0.07141654160682906,0.7131465956207742,0.07641909000710825,3923.1872320492116,5118.276700860217,6.146617766635317
Distributor,0,46557.31697634896,Summer,1.9249548252504285,-1.5838843236160822,-1.9003172972820979,1.1986219463208065,3492.43562395377,5986.574609564261,4.206043380349015
Retailer,0,,Rainy,0.3574041555645662,0.5864680150984758,-0.3326967162245222,,4286.917895569046,3064.7326655507277,7.935443795154087
Internet,1,65719.17885435867,Rainy,-1.1830944024691015,-0.9527155640860542,-1.6706622669607982,0.7812858021433308,4564.302712367692,4056.4421359146754,2.945802850397434
Distributor,2,46662.28047987546,Summer,-2.0904977799585014,-0.21296514849405307,0.11948315919120599,0.27150329565746906,3205.7897759490634,4077.9453288279065,1.5482134105577319
Distributor,1,59931.79620157319,Rainy,-0.39835170311843976,0.47366093430110634,-0.7356648946936077,0.7116243264578465,1159.8139806482832,3733.246058568439,2.9931157345513935
Distributor,1,73533.90023465797,Rainy,-1.879150666423518,1.208902653088422,0.3517694368423373,0.8875822043143686,2703.3052659323685,5229.574043783271,3.6218846213935034
Internet,0,67728.91496845905,Summer,0.9379755206356047,0.27431908899185736,-0.2477208870575659,-0.6875643529218839,5670.858091505363,4097.700847604335,4.344789156599717
Retailer,1,63354.01778176424,Summer,-1.3334354172972858,-0.32242422208228166,1.5425955750672875,-0.6740260228598883,5572.426923593064,5195.717751577939,4.8085831801734535
Retailer,2,72870.24373759396,Summer,0.18128636469611115,-0.025654207187584547,0.7318328398444421,-0.18434305156804087,3674.808265040446,4687.787336911177,4.522392275298353
Retailer,0,58004.78867583102,Rainy,-0.46589482394226656,0.36095119222914535,-2.018054333297429,0.7268927448269675,3118.920213784787,4322.714082475418,4.856460857661296
Retailer,1,65873.59199347666,Summer,0.6062636311760129,-0.005661387311335549,0.17359600843377887,0.9495958323044924,3825.236616354122,5664.089641605735,4.871861372321947
Retailer,0,27451.63061541558,Summer,-0.6360906026065918,1.6563205546359099,-1.4438542732902448,0.01301619331888218,5148.710767621369,3725.0255455407723,4.108206484704736
Retailer,1,30675.84019105565,Rainy,0.40209101600458347,2.0787342908625726,0.8551424823412108,1.408837495960489,4318.883196979351,5967.531702734725,5.498555035548388
Retailer,2,51744.85190651812,Summer,0.836457001781747,1.359423462703033,1.4502921231424655,-2.5369648663783715,4757.595121140557,2329.921948006788,2.4728651644887454
Internet,2,61878.26047526828,Summer,0.9311920833846642,1.1335829927773131,-0.31905658806910603,0.7874903296595592,2793.6980664740686,5514.464376407786,4.807431625560268
Retailer,2,45795.2879787782,Summer,-1.0682203511637154,0.29036016559731653,-0.1855322751486244,-0.8213674075860449,3676.31435647763,3221.02124089506,4.238205626287725
Retailer,2,56440.405629654575,Summer,2.5370389769616097,-1.9372657121953496,0.04007697452072688,-0.6976328837169127,8001.71568380152,5873.440269948678,5.974743978795882
Internet,0,64728.87644221744,Rainy,-0.29777868825333215,-0.44672214076848266,-0.7499603947672564,-0.9543159915899722,3213.0913047275926,3217.784074745889,5.9387960477452015
Retailer,2,55126.92373059599,Rainy,-0.09360290230372373,-1.405756269142903,-0.8483280998189556,-1.560718370069253,5327.186226656638,2631.9220639738005,3.986004230157735
Internet,1,46051.71995306274,Summer,0.006311795415206184,0.03543536225134804,0.13824078015063807,0.06457587557288863,5176.959895786721,4434.707288105685,5.93503118747168
Retailer,1,46235.752447479324,Rainy,0.6488893942091969,1.5468825280588705,0.3878328444401172,-1.5294156481885286,6155.018092228787,4034.909303530736,2.955860487489282
Distributor,0,49210.98319778864,Rainy,-0.017652747890436957,0.6765594624655031,-0.35408669873748044,-0.5007019213005389,5254.302659449964,3496.64353042119,4.811417617673117
Internet,0,47556.932927607886,Summer,0.06431564940758736,-0.9523212230693384,0.9871849390802276,1.6742682624511416,2879.21752830464,6489.097156340149,5.581036375283748
Retailer,2,60905.63289251652,Summer,1.2493134249681126,-1.0939136805588656,-1.8520403715129172,0.5832006580751496,6485.436671742499,5532.375445602925,4.336395550856831
Internet,0,52948.07311555197,Rainy,0.10483286040140967,-0.7619005369483232,1.344550711526903,-1.4395520771735453,5111.248466877034,4070.457999114264,6.58426268671908
Retailer,0,37902.536891530195,Rainy,-1.76707665227714,-0.37338309250640384,0.7847856033967093,0.19489089363964415,5089.355921473252,3311.745101363791,4.51802839962937
Retailer,2,60212.93550043228,Rainy,-1.1293785683241042,-1.3435437341917642,1.7164759315989937,-1.3294525654467133,3757.3599629777627,3573.1547833956047,4.514669122931085
Internet,2,62131.51037948608,Summer,1.0089599666657094,-0.4529289244879561,-0.0853371817830182,1.7400550891174644,4764.98884596778,7322.7637340169895,5.714544330952601
Retailer,1,68934.1249611266,Summer,-0.18774522593341222,0.8168620403213008,-1.4271187112779897,0.5487655001267931,5218.323844281172,5327.438141858877,4.323964425943483
Distributor,1,69718.99606313514,Rainy,0.07364161240727067,-0.9859460630923466,0.5027605320376722,1.11154227419459,4788.166233888915,5229.375425047287,7.064779337827297
Retailer,1,52412.15977447179,Summer,-0.30108274158961074,0.36367459960841225,0.0890263878628753,-0.7242374530139577,2642.8977509456226,2870.352179448327,4.723493298345098
Retailer,0,66880.1504461915,Rainy,-1.921924199973312,-0.9988459409193103,0.7899693947996874,-1.6270079166319584,2973.718095388038,2615.630681877678,3.7246078807101703
Distributor,1,65950.90485015394,Rainy,1.0592383394000768,-0.3578517736864175,0.1533908312135716,-1.1820167966605042,5662.7014822751735,3453.0476211271234,5.441961206709076
Retailer,0,32238.13114070298,Rainy,-0.7984557892944592,-0.7594555200438489,1.247192813571948,-0.9497670610565551,8460.735381971219,2430.9165453907185,3.157587398474923
Retailer,1,83735.9679231378,Summer,1.1636581157355088,-0.7435590496095361,1.2526042872614536,-0.8719937124123528,3588.6664821307545,4349.305601673196,4.534927608060135
Distributor,1,56748.27933274254,Rainy,0.2935526321358372,-0.47775026853310126,0.6478183146953849,-0.041134732343566335,4918.793163077947,4985.058986151267,3.9700029692533
Internet,0,66200.40624345018,Summer,-1.0365976994686459,0.3388614258389352,0.15281038687935333,1.1322168783298612,7263.377072577209,5990.405073419115,6.495135915514672
Retailer,0,49085.42685382326,Summer,1.0921713298197613,-1.1269867865955534,-0.09466375697008093,-0.028099759694171892,6192.890552708189,4175.6132954523955,2.7090204999942387
Retailer,0,34617.609241748694,Summer,0.05771326832765012,-0.28458303345915226,0.9066685334878454,-1.4006958714765176,2450.7119782147524,3731.960487284957,5.14092934303328
Retailer,0,,Summer,0.4694580079303978,0.03710803334575249,0.7730016435456077,,2825.1743358223666,4381.9356124480055,3.1722258207730483
Retailer,1,42515.88253566435,Rainy,-0.683772770895503,1.744220210792231,-0.2951447669166781,-0.11462531521363166,4520.592660709579,3403.2405765854146,5.614961927636303
Internet,1,46885.39097287609,Rainy,1.0825772938425202,-1.279994328891104,1.1532068224478915,-0.9506505276724099,3739.7526930336035,4119.306845680655,2.7452717557277073
Distributor,0,,Rainy,0.439499101320204,-1.0721139742435244,-0.24944857893883582,,5538.771593476476,5683.806830547169,4.728516072273391
Retailer,0,61892.79952128803,Rainy,-0.7674538822887789,-0.5890614753062371,1.048711407964594,-0.2870565464540968,3155.264247074706,4451.82910715595,2.8472929262011664
Internet,1,51496.77038433983,Summer,0.17669666609149542,-0.18309993357395116,0.04522928780595847,-0.387466002087448,4096.206291340943,4159.192324980573,5.074200618207832
Retailer,0,53071.03680285804,Rainy,-1.2292520112997973,-0.13881990899906516,-0.4240690030619951,-1.01842530967854,3993.027748033821,2831.2226481017433,4.269181104356403
Internet,0,50390.5117262926,Summer,0.5442124139643651,-1.6867029069424824,-1.1666288079851663,-1.6631119365948979,6592.084059673186,2762.520621580649,7.312382037340189
Distributor,2,,Rainy,0.3518361961212389,-1.3706711194456112,-1.7757025807609264,,3944.9312461553145,5663.87450934538,7.96670759553836
Retailer,1,55895.520411405945,Summer,-0.42499445997020346,-1.1637703027343747,0.20905381448642432,-0.0634345023966202,5296.425151347429,4308.280731786342,5.279241537224704
Retailer,0,85986.97368826055,Summer,1.3571327057213314,0.3008517323440776,1.36319013752359,-0.40455683909801154,5341.3222299049185,5218.507359690971,4.3514356313567175
Internet,0,56908.1677945839,Rainy,-0.030928431745176968,1.7228127751222992,0.36640165015648407,2.8054095137512958,7046.915729145083,8404.539164934418,7.156590951521541
Retailer,1,47393.5489171682,Rainy,0.323106681746125,-0.2336145985746617,0.17759275184447296,-0.7588722955133534,3992.294575315398,3308.112396285069,3.7265908167792334
Retailer,0,71187.50846350967,Summer,-0.14614830502640955,-0.042111764972768626,0.38016500290454963,-0.03902452669123056,5871.088494282014,6027.189060621462,5.486019133250035
Distributor,0,70852.81600422869,Summer,0.11587894324956627,-0.050494451774517085,0.7249383407521788,-2.139466783404111,8081.597755630526,3535.3452924490157,5.289791206536268
Retailer,2,69411.10586034461,Rainy,2.134554965780143,0.6250080065752688,0.7587584391109469,1.044644600819212,4458.827802356642,6569.498917691793,4.93815645877898
Retailer,0,41542.486750978256,Rainy,2.7170370971158175,0.12238056013736837,-0.14946787458516755,0.24560148866375675,6015.356824932776,5711.681543935749,6.0805663449678775
Retailer,0,45451.27327746883,Rainy,1.0569928829274908,-0.04698011322052496,1.7545909788452563,0.29936067592852567,7631.763169934807,6841.425435152458,3.3615554850051703
Retailer,1,24712.96224833818,Rainy,-0.6651382710682974,-0.4207863945103611,-0.6530226865450895,-1.0347111454980065,5268.827777593788,2271.5323768633125,2.0510207135587035
Retailer,1,63814.73857345277,Rainy,-0.5572746060626931,1.6279901108473087,0.7112408016256621,-2.184599196717415,6740.125005437188,2153.687134245077,2.8747831814271025
Retailer,2,71116.89473416997,Summer,-0.02467095014041006,-0.06144397134199789,0.475948305552269,-0.9410439816486227,5762.811613881448,4624.297159175564,4.526524016232763
Retailer,0,51537.838613990454,Summer,0.7214186913425699,-0.5803094676901009,0.6113891525262221,3.7007093221909404,4136.441447425059,8856.578347592107,4.695006857953298
Retailer,1,60971.55348098585,Summer,0.08778562647137739,-1.51530204011853,1.6871224522973558,-0.45564046491479676,4042.995689208376,4063.1064028406176,3.9449470758363487
Retailer,2,83047.89572919648,Rainy,0.5328836240987996,-0.05553679882009677,-1.3180314338907588,1.1526228411700083,3985.5963013770165,5838.155832032997,5.3302696444724464
Retailer,2,57214.91539795897,Summer,0.13098480307978233,0.6225389998819605,1.9933406747427467,-0.7589335004747202,4077.956157355713,3919.2604211156254,4.376595969361503
Retailer,1,59905.99657622102,Summer,-1.6414909939577211,1.0252844826855372,1.1726346226325264,-0.5834604477584925,4562.068952541176,2916.0347322307434,3.0648785179622173
Retailer,0,82402.62241161862,Summer,0.12589498238509078,-0.5126205120349957,-0.325891658296843,0.1665966750022708,4662.6937160455045,5084.818492672465,2.7877305974955067
Retailer,1,,Summer,0.3532494176380111,-0.6570452386425489,-0.6435321379911779,,6637.1865184985545,4902.9099920339695,5.348206009081494
Retailer,1,57621.596544252425,Summer,0.27234977713639413,0.5900982754400441,1.1624331659634592,-2.0987154094556844,2850.936073632205,2482.465940896342,5.838188120322685
Retailer,2,33258.84503655262,Summer,0.9651534886629926,0.7813183564706225,1.3921175478017496,0.6547662883151628,3996.2797274796512,6623.100865459364,4.814729531191164
Retailer,2,45143.891497336386,Rainy,0.7102476626217943,-1.1856334003232216,-0.2341788323065525,0.7875307725240479,3735.42543649799,5119.81104671181,6.656441372464524
Retailer,0,66697.6509200662,Rainy,-0.214406737639946,-0.4968635565664125,3.0065438049888304,1.983118696189638,3226.649654398075,7649.434710157571,6.180163158471547
Retailer,2,44508.13734627409,Summer,0.6386178327137406,-0.08864906787143806,-2.7441168376589067,1.4495690636519096,5638.281730544347,4936.036492879749,2.068759226937386
Retailer,0,93596.16422116663,Rainy,-0.16629753384876178,-0.9278597093320753,-0.19650236525559125,-0.8287651546742846,6032.0196458007285,4004.9465252710042,4.3673353322262365
Distributor,2,72364.0129356277,Rainy,0.8860673623241517,0.6561938351111077,0.024819222499008208,0.6335039889264468,4352.420157996999,5415.525777915394,4.107006899590243
Internet,2,73083.8238963593,Summer,0.1934663449361734,-1.0372023208279137,-0.22693516125937474,-0.4350754410415397,6600.384112723978,4612.911173206509,2.841579855841923
Retailer,2,64679.83442154655,Rainy,-0.31293451620631385,0.9200989829690204,-0.23139432183104322,0.5080442160044242,6273.8364865663925,4764.993862036264,5.285529082603421
Retailer,1,61147.7577164394,Summer,-0.7731177316229597,0.8015050629679433,-0.1654763301555878,0.219711725292642,3939.356692291993,5066.052002887382,6.490912876261859
Internet,2,68141.5917412583,Summer,0.6273240815656853,0.5687630387630149,-0.5786004249925182,1.3791395886141267,3116.610476136044,5822.590251699389,2.9554127205045155
Distributor,2,62277.61717872011,Rainy,0.6200357800883133,0.8945628713184026,-0.05910811381423688,1.4498501582750465,4619.828698343711,6972.153855886355,3.1051049722907917
Internet,2,74980.90536409596,Rainy,1.1527857399005967,-1.8832875487900649,2.623644681846285,-1.6756108426092102,8288.058671030252,6493.963674766104,3.2709443591173915
Retailer,2,41932.10781218381,Rainy,-1.207400495251743,-0.9468211107258577,-0.5339692338272969,-1.706952655690066,4205.5019149196605,2247.6675003217865,3.847469892409574
Internet,0,73091.38047440184,Summer,0.08389843311257786,0.07389544467023787,-1.418620607841514,-1.9128194500350018,4134.967927115612,1592.5179792401323,4.222089868713612
Distributor,2,41520.19992825746,Rainy,0.1931433524139541,1.3149548260023631,0.7719465316829499,0.42859290522914656,2864.900355916506,4757.820439665451,3.8509493149684237
Internet,1,46765.68906250279,Rainy,0.2414352128958257,-0.7716532007503406,-1.0326510931555426,0.9351252342764897,4318.0156372166775,4532.847166748136,2.7264271732888696
Distributor,2,55990.21588829513,Summer,-1.0064929354778862,0.7726085048417003,0.20352564695323858,-1.717646600928187,969.5407430018126,2654.8116863293358,2.6109302559743766
Retailer,0,,Rainy,-0.3674310485439448,0.47679657265179465,0.34426266742080086,,3907.070280832687,5262.238192627498,4.30552118311991
Internet,0,54022.00511719135,Rainy,1.2773163670701975,-0.37387108060510293,1.7787314933399931,2.675628849515714,3477.542244103456,7454.077618415913,5.861765104707509
Retailer,2,66554.74813533838,Summer,-0.4276631339116418,1.236500918132018,0.10922575755950854,-0.8407555834787859,4349.340754953331,3170.601910043876,5.648345600976836
Retailer,1,58282.88214979156,Summer,1.8379759130654794,-0.14214262085255625,-0.4189776125669992,-1.0248349367021607,3762.3404160304153,3999.710871339271,6.488729922980075
Retailer,1,54154.41237088791,Rainy,0.25468476917928334,0.39402758206677163,0.890139842487781,-0.6781170418183288,7320.438549594937,3917.618876472589,4.412435982750273
Retailer,1,45932.230413399404,Rainy,-1.3800290179279915,-1.0298738132662317,-0.8560900167586818,0.5897407560022653,2294.065096579558,4527.872242822614,4.124712959723923
Internet,2,64954.31768813721,Rainy,0.009110804234142492,-0.6883575382252877,-0.4759666209564659,-1.9691358429242445,4890.218774631099,1732.3331642156445,4.771138572161374
Retailer,0,,Rainy,0.21906375436487796,-0.8839804194075314,-1.3400065523803362,,4393.693562191588,4240.106392430412,4.7342794215197275
Distributor,1,47422.26016564746,Rainy,-0.14250656706516618,0.7886598094927448,0.8919517626488355,-1.1517852230855186,4550.916773885337,2611.1361983881484,5.652437731371314
Retailer,0,90112.25512254296,Rainy,-0.6176791348352854,-0.6808669054670019,-0.6589548055190747,-0.33287050508647537,6344.020344533466,5192.000111651183,5.770980932592173
Retailer,2,59947.87873196731,Summer,-0.657201551689326,0.24579831529202012,0.6855406320852924,0.9490908379638686,3294.5406393615403,4827.339964501367,4.415852553076924
Retailer,1,52136.34317599482,Summer,0.825737618932561,-1.531676306749795,-1.8480883890894235,-0.12391803854002331,5757.083833758428,3483.8754397496705,2.5736723286104315
Distributor,1,37742.35071347811,Summer,0.7757284159054711,1.3600800257553367,-0.8571930944278235,-0.22695743092892812,3698.595085759261,4031.5928567292253,3.760368121405767
Retailer,0,58250.6960768022,Summer,-0.4379746223629663,-0.9880091377416288,2.2790115021768425,-0.1725949114062112,3265.604623636714,5122.051692037427,4.125627308522242
Distributor,0,36401.89827557805,Summer,-0.7168335983130965,-0.10164954456465704,0.16402367651857364,-0.39455093665965096,6070.477035137328,3337.4719734089595,4.929005346138412
Retailer,0,26753.760281735646,Rainy,0.5693637142245304,0.7680246557477147,1.7611065312694074,-0.6588207787972967,2716.058091591906,3986.317416311733,4.109179963695343
Retailer,1,58853.48972021233,Rainy,-1.0901553387648586,1.5002833790663508,-0.25741172195739564,1.1284043345453179,4608.525506421682,5438.66318052256,4.484290214526065
Retailer,1,52246.47502108026,Summer,-0.7442548680122033,-0.4814102615644123,0.08066719575915562,2.810828297950265,2236.4563707456928,6282.452302844829,8.380802802720872
Internet,0,67992.28670472313,Summer,-0.7595038533609272,1.0269587139650538,1.4757755686504657,1.009372132394544,5638.815266639782,6803.397300517108,3.996436075217341
Retailer,1,71632.34614028693,Rainy,-0.045073124000848,-0.09865912366047758,1.5147422880171912,0.612932745827574,4643.789431114022,6037.796382600833,4.377481542688932
Retailer,1,52516.28063395104,Rainy,-0.1319155747676613,-0.6536706532775578,-0.28588407731200827,-0.7660236146299697,3959.2661074504804,3865.467969093075,4.04845083386555
Retailer,0,43033.95755535094,Rainy,-0.3417865694934709,-1.1122049302625845,0.7447405119003256,0.7579375865508287,5154.186528215114,4163.695296976693,5.825895511617514
Retailer,2,68405.23005359687,Rainy,-1.5446071750574524,-0.8925078936259621,0.9567726624820351,-0.4146659148919072,8017.599466344949,4986.528052282475,4.832142953577264
Internet,2,43859.874164934816,Rainy,0.10197043730011715,0.6449512125671069,-2.375274794887063,-0.5607144007679219,4902.03305755019,2520.9662770993586,4.544187193465523
Retailer,0,61125.50125915679,Summer,-1.5534792752705087,-1.1063845072626917,0.2855140198855204,-1.604472758206751,4133.385695240044,2423.3631045433985,3.927979075610117
Retailer,0,49657.953454186376,Rainy,-0.9110730812365623,-0.39908617457268725,-1.058082625959942,-1.2330348581707724,7457.440353501574,2487.622891709146,4.6760504911993435
Distributor,1,,Rainy,-0.07461714239821152,0.24817287669336083,-2.8481831997664986,,4625.464380784754,366.3128681585267,3.3779089848046695
Retailer,1,68828.36777372049,Summer,0.20057457579401675,0.23592916524891394,-0.39592155935356194,-0.02981256505729281,6909.125832110479,4002.811539948179,6.518003979925846
Distributor,1,53570.84014995658,Summer,0.11165336180018531,0.12299388194104696,1.0245809315007464,-1.3378445864451654,5115.183864440341,3697.762263785122,4.3157299772625475
Retailer,2,59151.22487001685,Rainy,0.5985934468591695,-0.7758340352571608,-0.15496664041583294,-1.7931595836171637,5729.355218684698,2860.269833567127,3.8236654039929334
Retailer,2,59700.80768664385,Summer,-1.0823484461309274,-0.1354164496785771,-0.6319547390299534,-0.5329744884763966,3743.364291199847,3527.6523137072845,6.081751495653218
Retailer,2,60764.74746256933,Rainy,1.4005609368909246,-0.9124067062254595,1.6929163425390437,0.4371971227432086,5285.52410924765,5955.16630956644,5.084042926255484
Retailer,1,67646.00913061487,Rainy,-1.154048915344566,-0.16225712043640628,-0.29047870755618865,1.2257763297979738,6189.173550140016,6395.945783962842,5.009344441351358
Retailer,0,,Rainy,-0.1364262131033061,0.04807113514459374,-0.8860227048147401,,3967.895707227401,3212.289776998249,3.2387904363643925
Internet,1,68560.15960047435,Rainy,-1.1863144890452348,0.6875583997657171,-2.0315797793962616,-0.19274600265161282,6412.139115923473,4101.225357288089,4.215242660821549
Retailer,0,55502.72024203293,Summer,0.880039201979852,1.2377948009301107,-1.046554067494011,2.5726752029092586,4445.379110120238,7311.661306109412,4.860104775444614
Retailer,2,59748.52524605597,Summer,-1.8437699540098698,-1.1160072573448316,1.1528122088236463,0.09237947144080597,6605.120548671675,5020.710903829532,4.323302853427323
Retailer,0,70889.30407568268,Rainy,-1.5614025804438345,0.4616679775626186,1.7212570994125365,-1.20202406384772,5872.937237700218,4721.958227947778,4.215348317293355
Retailer,2,46771.45585758444,Summer,0.266160411848177,-0.23929084087039545,-0.6636158334082832,-0.990945737061039,4385.700415564541,3074.1155713064313,4.880480254328737
Distributor,2,63265.9914000382,Summer,-0.17688851553000573,-1.1234791736612946,0.5878597529503534,0.07831748020884047,4486.0456383199735,4947.832240544012,4.921634958573689
Internet,0,61651.92511942606,Rainy,0.8084467839530619,0.40222617460214954,-0.774140248933035,1.2142438204076116,3030.1693508058597,4541.221224362849,4.7904838846251225
Retailer,1,47244.55648547356,Rainy,-0.6255970453650986,1.2070347687860572,-0.8335801361342353,-0.5315421571750271,3904.2601144460978,2276.9966930886358,6.119711810727806
Retailer,2,46917.871060908874,Rainy,1.5670734865455687,-0.8806061230689436,0.9877530601743376,1.4852843028520097,3896.605616395024,6260.955764322723,7.9365047473348165
Retailer,2,66989.2540500458,Rainy,0.6890873281129389,0.7173502236116142,-0.3246491693493949,2.1298959396978647,3717.5317617069263,5641.011792620565,3.363805476492101
Retailer,2,44800.222155571755,Rainy,-0.46900522524881866,1.6235998680041597,-0.8127991671420365,-0.8098408665600805,4332.373528519557,2055.743904660217,5.965878292926194
Distributor,2,52933.649425503034,Summer,0.7063701118705367,-1.008390748065152,0.26233485382281607,0.5568233582519407,3978.306207327432,5209.036240655368,4.414479294338525
Internet,2,68665.53368043475,Rainy,-0.2591093375680325,-1.571385126683809,-0.08016316782537761,-1.332403798693193,8497.090931062698,4108.07250349706,5.195070954260294
Retailer,1,49764.191125518286,Rainy,1.7688673927043743,-0.30152799550746673,-0.09655219249027863,0.07197987060531387,3950.4980292379587,5153.576698284842,3.113016397909587
Retailer,2,71639.45941592711,Rainy,-1.33939936054062,0.42536497403843865,-0.19787577209682275,0.11364298458889258,4706.284833402622,4097.852034736196,5.255688997460436
Retailer,0,42938.81835832198,Summer,1.6673449176846067,-2.032024356219201,-0.978923123183957,-1.5369298802627676,3639.445686275316,2511.7463557859683,7.229529027244304
Retailer,2,68587.53323640642,Rainy,1.9003277790395654,1.6348297928453055,-2.2832926837783627,-2.86579010840141,4968.448173297658,1494.7616868745395,6.319014684390073
Internet,0,71102.3463301522,Summer,-0.8624679006990345,-1.2828473325784109,-1.6098944592679132,0.6196996400417888,7327.830348140046,4842.33704979655,5.170469354627929
Retailer,1,44200.71603701018,Summer,1.6258348758285217,-0.485000011163719,-0.8701099472034034,0.08619909617975381,6623.073298557561,5000.651189162661,3.5313977020543734
Retailer,0,45213.03882994301,Summer,-0.7859742762058437,0.45848365720215917,-1.3789419427446776,-2.3218775325427368,5435.604752503111,1514.4912261167215,4.720150924819218
Internet,0,57811.1718565202,Summer,2.362539897241662,1.9672978929661329,-0.8746990264542647,1.713760471010564,4943.656566660361,6854.88781584793,4.760158521549447
Distributor,1,70438.37567584125,Summer,0.13304683610803594,0.3205209845282133,-0.594760003181717,-0.22987620672671444,5293.833723090733,4150.028918805841,4.172002945893729
Distributor,0,57238.75699102741,Summer,0.9903775872218262,-0.20938696779567867,-1.4237955110907294,-0.5212330370783229,5140.175686372889,4713.497129283989,3.0096336488898396
Distributor,1,67145.85887591264,Summer,1.5181282178443647,1.1165520640417121,1.4764625428279499,-0.4994831948520382,6972.565355725861,5596.320682411829,4.327657600233251
Distributor,0,59132.376126328134,Rainy,0.47344328428201493,-0.7462863830231136,1.1862510715315342,0.31601836712989173,2457.1190201604168,4215.833785233042,6.351068330114959
Retailer,1,63542.08381950371,Rainy,0.005782204704249873,-1.086435321434774,1.7324192852294928,-0.34151794496169746,4844.966469238503,4489.917798665431,4.669251929193656
Internet,2,50844.909587264716,Rainy,0.3055815210525247,-0.4825220234345706,0.15161639988995432,-0.649681248399161,3060.070208747944,2445.8614998207704,5.760056800236573
Retailer,1,28703.60189636093,Rainy,1.0277260194042577,0.16486418658244084,1.1857287408363042,-1.740456316423736,4466.7478449477485,2970.4137274036675,6.420896602537843
Distributor,0,58748.36535584805,Summer,0.39693406046338164,0.6306508276137692,0.2308363342507176,-0.22573032890179937,4257.164226073372,5174.678850599301,5.615815109184468
Distributor,2,48117.0497903649,Rainy,0.08596295667440103,0.5758586904557795,-0.7945916938010227,-1.1176030478840118,4252.06873949487,2625.9172636982544,1.7564618859107104
Retailer,2,79059.37853844605,Rainy,0.32899378812715785,0.2703660656741935,-0.3405691224505204,0.23182419678466634,6039.773838463036,5685.197701074193,4.1767318823120245
Retailer,1,30758.351594548818,Rainy,-1.48812083954419,0.40880266761656525,-0.03607791437006933,-0.8410202994201961,7147.945443079279,3626.870272227983,3.723212134006815
Retailer,1,75531.51513247758,Rainy,0.20990602735102115,0.46949024022159036,-0.28870560678747076,-0.43640620263777535,3983.884441714701,4831.847680486782,3.626626897716534
Retailer,1,67629.18495261573,Summer,0.5684972974517467,-0.15974350982982005,1.8011708078990634,0.7388119858107998,2039.564168973308,6664.109005379289,4.709461248340351
Retailer,0,53970.781084749826,Rainy,1.404450051073084,-1.0909199908835374,0.34729678882157705,-0.6532267469859478,6008.703878577111,4758.451575778764,3.0247157326386125
Internet,2,54083.29467983907,Summer,1.212449658956531,0.32884217918302333,0.4118944435212443,-0.34730848996285063,4629.97939215508,4366.45893959538,3.543795329285386
