Monthly Income,Marital Status,Gender,Money spending score,Time spending score,Age
5883.747055632179,Divorced,Female,84.0811052546711,96.62385089383504,26
7994.6641134899155,Single,Male,9.823099348239891,2.221532152258213,35
5492.88978756568,Married,Male,64.99136105607107,65.9999009587962,33
6824.450147744361,Single,Male,22.75295028532371,23.924959251790973,38
7413.96133975259,Divorced,Male,73.28790743999014,64.57385985867802,27
7768.698387845074,Married,Male,10.247246680371411,6.402050549576611,35
2135.347413893765,Single,Male,85.3434965488412,79.8766376309004,64
1527.4075826742956,Single,Male,82.42479388051497,75.01956321431338,68
7067.599441919797,Divorced,Male,18.667770060626378,19.80519923810316,32
7138.808388773738,Single,Female,73.28224845016517,70.80138550914167,26
5874.79197183871,Single,Male,54.92155331629622,68.16396369633163,30
6898.989570070878,Married,Female,15.166091734010935,0.7357126791612814,33
2535.898277788342,Divorced,Male,89.65828346651911,81.72392371520681,73
6804.453967147733,Married,Female,27.3360565849664,31.994425730343625,31
2447.044657738879,Married,Male,81.1386145951095,94.66968427850583,73
5154.090087908368,Divorced,Male,58.452528627605595,66.04708217596595,32
6125.516972562704,Single,Male,63.396690046799236,64.99755552763266,30
7429.508580547452,Divorced,Female,77.1903758654176,80.55168411463774,30
6828.473890287959,Single,Male,75.30334140051197,77.18007883658002,27
2597.506799657433,Married,Male,76.46984715944924,80.1632947172985,71
7746.632390069295,Divorced,Female,71.5535254421533,76.83255092132696,26
7376.389791234001,Single,Female,16.854411000860203,9.021584241867785,34
2672.5440042508153,Single,Male,80.7275121833454,89.48154592613173,76
2723.554085501827,Married,Female,67.09618423516568,60.553767338965976,67
2758.969669766659,Single,Female,72.90753558932224,78.90112140199258,69
6237.958699138856,Single,Female,65.79564834238299,80.50967436607677,32
6628.288883486979,Single,Male,64.94546977449868,75.00182163762689,24
3185.9193088928205,Single,Female,74.97886275258053,84.25028572278501,73
2764.2240682749225,Single,Female,81.68658958834342,76.23288139323776,69
5368.611834976244,Single,Female,70.36863063727202,61.16130224743888,31
2819.714487078201,Married,Male,72.48471410187517,82.60920858517966,70
6105.750744552491,Single,Female,68.69202206345034,56.3889325942632,33
6338.544208818117,Single,Male,66.91990429457059,59.211650513886774,24
6816.771158749584,Divorced,Male,24.65461791411498,25.05939248384671,36
5221.33183883723,Married,Female,61.88868176630385,77.6987640462982,31
6232.875251868053,Single,Female,56.34922688595915,52.339053115842546,29
5023.826336167969,Single,Female,67.94741150613841,59.772766620926596,26
7057.260218646777,Single,Female,17.9133736097104,29.852972604752345,36
7247.9996291062125,Married,Male,75.22530188805786,67.13739550279283,26
7411.642385741405,Married,Male,75.15048115850541,73.16561612962258,27
7710.361732736144,Divorced,Male,13.893039854223616,2.3379503521837552,35
2741.6822651103175,Single,Male,70.34727467674873,57.87986185411206,73
6229.7841249776975,Single,Male,80.71185108772198,83.69197382768557,31
3047.216477830835,Single,Female,75.5472699764846,68.97986739880474,63
4894.272214833551,Married,Female,69.71244747033774,83.22627932370509,35
7058.506914841913,Married,Male,73.6239216377361,67.51666570225852,27
8333.333333333334,Married,Male,21.955862335966682,23.417038415213256,36
6582.595707420399,Divorced,Female,79.60484271233781,92.13527319453087,26
7821.420164549234,Married,Male,19.840456681181536,22.577453503864746,31
6782.6998466539135,Divorced,Male,82.89532853202994,98.9345100099414,23
2910.060750846377,Divorced,Female,61.996525866817834,41.940278085099294,71
2717.249327043412,Married,Male,63.72750916107793,64.34131684728614,69
3626.531320151988,Divorced,Female,76.92235388852419,67.68668984853025,70
3257.469335398115,Married,Male,71.64910713769592,80.78218004041676,70
6155.74730095289,Divorced,Male,76.48820790091068,76.44006570792467,29
5610.3516814175155,Single,Female,63.697842526119565,48.332536081727646,33
2392.4602309325137,Single,Male,91.41134884808103,87.15740131119587,72
5118.498733408843,Divorced,Female,68.33204354893931,62.82167508194901,29
7039.708712360814,Divorced,Male,64.41855471904478,68.9627036045217,26
6372.869357562655,Married,Female,67.44810350766329,65.55129454624317,27
2179.178181869516,Married,Female,72.77159686877593,81.04853571579511,74
7677.823830480883,Divorced,Female,19.842384778613006,37.183602745892486,32
2390.6258414164668,Single,Female,82.55158324778148,88.31541525764877,68
7108.123908432361,Single,Female,17.97098484995346,12.545789484139332,33
5626.985583082686,Divorced,Female,52.611952703059174,68.81191192336382,33
2703.2168106701365,Single,Male,85.60665281351393,80.15135924641126,74
3504.8615485904616,Single,Female,76.95251593718928,69.25044020653121,71
6041.825091583059,Divorced,Female,72.44870990647888,73.65996408923704,23
7848.145798892383,Married,Female,19.15290188815165,29.469594200478397,33
7218.718968751955,Single,Male,82.55461574228046,99.21786323844627,22
7189.77354599446,Single,Female,21.120200347549016,25.088228422247887,30
2573.4831370642382,Divorced,Female,74.23773536530743,74.42913065912676,73
6720.878031146412,Single,Female,73.85082508167164,62.94288380837849,27
2438.2628633903146,Divorced,Male,76.09165820547177,86.72199993187189,69
5606.276892823213,Married,Female,69.95099390819396,59.62968984402612,26
7463.072313935756,Married,Female,75.8714138804634,74.55813837779223,24
6607.472158823752,Married,Female,19.157217196139143,19.335998366448646,33
2048.388759177512,Divorced,Female,72.5773762182722,77.81112853588547,66
5050.495094105012,Single,Female,64.62501141011172,60.00671292700255,33
2628.5228334321523,Single,Male,69.99236415297895,81.0800675642802,71
6314.402205371399,Married,Female,67.94104144614028,64.68967651611052,26
4918.297163525263,Divorced,Female,67.63633350454329,57.995114540617706,32
5339.935870200095,Married,Male,63.45814509205381,73.89185964696367,33
2357.4248296802944,Single,Male,81.2764717354555,68.57216168716359,69
6491.668210110639,Single,Female,74.95461000803596,64.90700676257346,25
2470.927984663234,Divorced,Female,73.99990163284595,67.44935942344208,66
2492.136075462801,Married,Female,79.11909410841395,86.11572312288227,72
2723.4214758284315,Single,Male,89.48910124583004,71.94538086662055,71
6731.885272308642,Single,Male,90.20133594077402,96.50859756921949,23
5527.080428984874,Divorced,Male,76.21287930655146,82.68080787157727,29
7902.350421339475,Divorced,Female,19.89127905204541,33.677821417675545,29
6921.341163735515,Single,Female,73.8235735935633,77.04922945090031,28
6672.537453197153,Divorced,Female,92.44994930665432,92.42232363091392,34
5803.411230327501,Divorced,Female,61.42252596827324,64.81199981287672,29
2542.093536969137,Divorced,Male,80.14542145196437,72.1347682674397,74
7100.674094430911,Single,Female,28.690964715329812,19.303442480078317,35
6264.815376016329,Single,Female,74.37088353183526,78.33085037966939,28
5104.77692444284,Single,Female,69.3107702251036,67.64539170377243,36
7557.373346697059,Single,Female,17.86083320168786,34.086148988680506,33
7478.642834042373,Single,Female,18.68915971078366,16.00110025759584,35
6876.457316929888,Divorced,Female,73.31740146057261,70.8289841846894,20
6921.719576387706,Married,Female,19.533628387390443,22.164014294052382,33
7137.754895826739,Single,Male,16.4776253081069,16.281066392554322,34
5932.626729713017,Married,Male,60.685050934332764,56.66257039425707,26
5584.6650894505365,Married,Male,55.23215828941431,71.8636286469844,33
5426.149296835756,Single,Female,68.6468049757774,82.90300788122892,26
6030.929538364534,Divorced,Male,77.35811783975211,85.66639180948016,38
2859.3695662044533,Divorced,Female,86.05791718019783,90.4405532586481,72
6868.19861396754,Married,Male,19.02727206533479,15.239110476122704,35
7285.147352757215,Single,Female,13.029959473881188,15.875112393213072,31
2790.8434039454455,Divorced,Female,85.45694067812754,80.76111109731475,73
6255.771369497717,Single,Male,70.91814761683328,78.87277627827679,25
2818.1343947182636,Divorced,Female,89.14777199586612,83.3444609321115,69
7460.347964830997,Divorced,Female,19.263990181664088,8.266976652635508,35
7410.435210809663,Single,Female,69.53165422847712,63.31407925321685,29
6957.400686577455,Single,Female,70.13832263901429,79.34408455215733,24
7725.193161931231,Divorced,Female,20.10177675271497,29.81975912349377,35
2171.4379001493103,Divorced,Male,77.67492362385016,74.36069023229815,71
7128.849938910607,Divorced,Male,14.812750847969752,8.471557434007018,30
7956.476356406479,Divorced,Female,16.103600347487806,7.54986971542349,33
2899.464079443697,Married,Female,80.95498509434034,89.4793836375181,67
2232.4610019576016,Divorced,Male,73.70593274577635,68.88123584717152,68
2350.62306702453,Married,Female,81.79094698115586,83.52647675338578,69
7296.727106183256,Single,Female,15.65625425328699,22.545805663961957,40
2268.8722274750594,Divorced,Female,92.59369193800852,85.32533175606818,71
4691.027010972881,Divorced,Female,68.23192055202533,67.74145475501768,32
7477.244717741133,Divorced,Male,19.604743918227694,20.716260119111716,31
7801.745685377146,Divorced,Female,20.498546889344134,9.895174993463018,36
7152.247925506428,Single,Male,7.533819895529767,21.992137993531095,37
7546.200014725905,Single,Female,21.83363481358957,7.163125136546569,33
4662.290439651388,Married,Female,59.425388361309366,63.845057045274615,30
2198.83251975501,Single,Male,75.49357608012733,82.66377956666565,67
7107.492894410178,Married,Male,16.225228754272056,10.348546178097962,34
4471.105845509648,Married,Male,65.65509204512978,86.30183911478251,36
2747.313739602204,Married,Male,85.15089287655789,93.61274373013399,67
5150.599497696972,Married,Male,52.68343618792365,49.01653846936316,36
6622.953973131459,Single,Male,71.91924911043029,59.316469451715214,27
5758.549117677033,Divorced,Female,69.06557024025832,69.97148453047072,32
5664.207828229214,Married,Female,63.99155880601023,57.678412998314364,33
6641.296844215713,Married,Male,17.556735871324406,17.81514684365157,36
7137.926962016075,Single,Female,70.9686882834978,62.0021087547794,24
6867.500000891163,Divorced,Male,7.191900106592245,1.4304279239109965,31
6849.797892413038,Single,Male,29.487325049597604,21.50228784615828,36
2558.022142998754,Divorced,Female,60.371706916409565,43.24535007208245,71
5101.611141306477,Divorced,Female,65.82487980265334,63.8471896807767,33
7207.81819841982,Married,Male,20.22123678260948,15.480097603303937,36
2381.579441924469,Married,Male,73.43627033570891,90.34828771066643,70
2351.896813157981,Married,Male,71.97717552141745,60.58390178560684,73
4382.815304787417,Divorced,Male,55.45998893134016,40.47734341720512,34
6666.798925590536,Married,Female,64.75201338676047,73.13301944752793,26
5099.62937664394,Divorced,Female,60.30460076563139,41.22063847504107,32
5508.417848860448,Single,Female,62.550108319980254,47.40480342177028,36
3055.43544178621,Single,Female,89.00512114731887,85.66253702178312,68
2884.7119602816833,Single,Male,82.5744190169588,61.30380955769486,69
5446.85482701182,Single,Male,70.07421029889385,83.02460733603077,30
5070.561274898449,Single,Female,72.0486323662904,75.0183845873464,32
5926.834048842581,Married,Female,70.02179865033516,76.87809877465295,29
7328.02030994697,Divorced,Male,62.90004247151368,73.04410738706686,25
7911.854482007897,Divorced,Male,15.334952005756204,7.141473388459062,34
2231.378303580413,Married,Male,73.50923723566072,81.65944602916724,70
4811.788986672863,Married,Male,76.32505059257196,78.2794271850951,29
7197.947383229888,Married,Male,15.773321404832249,19.36831142263683,36
5321.438112325404,Married,Male,63.479160364600105,63.18946278084023,31
6555.1637282320935,Married,Male,74.40053111935666,96.21442232261467,22
7363.620988730366,Divorced,Male,11.743655399204977,10.450462851706693,38
6506.403342059273,Divorced,Female,2.9945883134946634,0.3457458223247132,38
6221.0765086579395,Married,Male,69.95380032012946,77.2677679706755,30
6040.929244326265,Single,Male,76.69207862103498,75.07207041207327,32
4870.649277776271,Married,Female,64.88504638228434,85.28332795469224,33
6477.57798268194,Married,Female,70.16279997945956,70.54754112286727,26
5568.630243992747,Married,Male,62.07575102057016,67.91528820793367,37
6413.566605591346,Divorced,Female,80.65338541345932,74.49912538904803,23
5460.230270470296,Divorced,Female,65.95076499033036,59.398774440290794,34
2185.3047599941838,Married,Male,82.04349900226329,74.67761160164532,71
7383.487834768655,Married,Female,17.156431551735114,13.84500149275543,31
2831.6178018611877,Single,Female,58.48529255162756,69.21204017824525,68
2144.0333513011947,Single,Male,74.19347668936791,73.55771956563143,71
5736.4575362287305,Married,Male,67.10141486861187,72.25371213758922,33
5531.795045719982,Married,Male,61.148485992511674,56.379424547072986,27
5470.180794259197,Single,Male,58.476436099844136,59.37461396820371,33
6033.849220427373,Divorced,Male,68.37472314267754,67.32367493626138,28
6649.947525990958,Married,Male,14.709744287862772,11.062377902610764,31
5598.306198378225,Married,Female,78.20585603194547,83.73853729927524,33
5994.684969527736,Divorced,Male,79.82365822006284,65.57154556129507,33
6205.779711809259,Single,Male,63.24178555729934,56.798751063239216,30
6588.988297005582,Divorced,Male,84.59068894724632,92.13594656087433,26
6796.168347764691,Divorced,Female,76.15595365493314,79.58421922238203,30
6333.622139931677,Single,Female,72.1611182627542,72.23716315028612,25
6908.52194722413,Single,Male,23.864076246615742,10.392280264536666,28
5219.620141034745,Divorced,Female,70.51355254503898,84.13692876787862,30
6998.24164916104,Single,Male,83.7165788536804,90.19637724037115,23
6747.953478314242,Divorced,Male,65.67519452253764,67.73886907343244,24
2344.6451277189753,Divorced,Male,60.419889250951734,64.4977083058345,72
7540.810745079667,Single,Female,82.20546997203896,92.17150118087032,28
6862.805830882263,Divorced,Male,74.81911040386709,85.62324266136886,26
5740.208563340155,Married,Male,56.78032610855239,58.5052186822968,37
2494.373989991956,Single,Male,75.6586835204638,82.06437085975624,69
6666.825293532172,Single,Female,83.54726615715659,74.95687021361061,30
5710.102633406286,Divorced,Male,54.247389275046146,42.89238705634771,38
7027.3103012144265,Divorced,Male,18.188707210713748,14.431073711967592,33
1861.2297240261614,Single,Female,81.91871204577842,85.09827213129721,71
3496.9185403554807,Married,Male,89.77795008713369,74.74317471596879,73
6824.682635012373,Divorced,Male,75.9689945233707,67.21743185637263,27
4599.927557301712,Single,Male,60.14272333060418,69.61693099031618,26
5022.903559727119,Divorced,Male,75.33679712623396,80.99282972487052,30
5608.876613360249,Single,Female,60.84645700909853,55.758719956329685,34
7201.027100899156,Single,Male,59.67797155340795,68.74091396509019,24
7461.853993130398,Divorced,Female,26.218740524955805,33.31503945796551,30
5527.652743376308,Married,Male,76.4122851000415,72.18592587099027,30
2813.219205173311,Married,Female,76.81980481924563,61.18814050928858,69
4849.97708985737,Married,Female,62.429783506240085,64.65406064703237,35
6945.533807683449,Divorced,Female,78.26983157903507,81.91927801296754,28
7301.659496215121,Married,Male,6.696260285366815,6.239449978181484,35
5607.7493702298325,Married,Female,62.00985410157074,71.3156042603827,32
7648.725964327098,Divorced,Male,22.788093705867006,17.5065173811091,39
7968.024330418943,Single,Male,18.259321325717483,9.432964177804026,36
5742.399718114958,Single,Female,59.77168171381673,73.42725646467382,37
7673.040205434816,Married,Male,12.89514956207408,12.702255377212326,38
5534.570254341286,Married,Female,71.12113331417805,81.12591541157451,34
7217.693225377621,Married,Male,77.02090643538035,73.63568921176598,26
2174.578160138302,Divorced,Male,84.53554289320505,99.80708420779958,70
1602.4395872671694,Single,Female,86.34210690077917,82.60292948663277,69
6186.158985107003,Divorced,Male,66.74260111539215,78.31899849262147,30
1963.1476074806205,Single,Female,80.14284098613865,76.85516819529816,67
1810.8742283514302,Married,Male,67.35342049063381,72.65539376056401,67
2879.980509195146,Married,Male,70.24779845947883,68.89843462308636,72
2556.620380779474,Married,Male,72.37008273706246,73.37688490249839,69
2459.1445843620486,Married,Male,69.73272248415108,85.49731467753148,68
2343.5613824342886,Married,Male,78.60331812748012,59.70656760833669,70
1886.3696513691557,Married,Male,69.23170556080626,62.45374890015425,66
5052.113703721271,Divorced,Female,59.46293614571647,64.41571652560704,30
4872.809502649089,Married,Female,56.2859185764101,45.3188068232649,34
5689.476471683991,Married,Female,68.08661209777983,74.2442541340497,35
8166.773802567938,Single,Male,14.980972335086571,14.76498850114749,29
2713.383716307174,Married,Male,77.24699550788836,70.70474353178312,71
6619.910418623302,Single,Female,73.93756350434987,87.31278003525952,29
7498.38186805619,Single,Male,6.881495022401596,23.64546694146766,33
4440.722902626436,Married,Male,59.6285317812417,63.975891085082374,30
6088.8923652080475,Single,Male,78.92407608938979,69.4783957503248,26
6619.570391416214,Married,Female,64.64603786971624,65.72224327011752,26
5455.632390780205,Married,Male,57.02708967784053,57.93004665981482,30
6819.96134079842,Married,Male,11.235816550274992,18.827290402915438,37
6018.445902796272,Single,Male,72.36116857937316,77.74324697647967,29
3435.9285359401874,Married,Female,80.22584587615083,98.84109405050623,70
4943.561727249837,Divorced,Male,62.914969961051305,68.73514293842949,37
6715.060853294971,Divorced,Male,74.80934555522802,79.02881153478155,27
6416.851001248629,Divorced,Female,14.78961070841202,16.81055399301792,34
2759.3195678174325,Married,Female,73.59617663339547,74.69354351029119,63
7050.894395409326,Single,Female,85.08181553064227,97.75605560519045,27
2956.5761430735893,Married,Female,92.65587880651167,87.51126089698731,72
2189.0536698683322,Married,Male,72.6781775033381,83.24399479772994,67
2987.1790894622272,Divorced,Male,92.02691318869924,93.70865544426506,71
7072.113608760406,Single,Female,78.10541339790225,76.46591938923515,30
6500.794234204505,Married,Female,17.191005791899475,30.511193239252346,37
6721.506261580389,Married,Male,82.0278361155262,99.20806845083017,33
7042.984363669138,Single,Male,8.28542676623478,5.518136653296403,34
7342.199658606523,Divorced,Male,12.712226161642402,16.762016239861143,33
6144.910362091217,Divorced,Male,68.1763929699242,70.40126692948542,29
3332.0037853861986,Single,Male,67.69298179400175,53.680162494743854,71
3593.2237114176933,Divorced,Male,79.17137727849602,70.08523441259672,68
6115.3247709729385,Single,Male,72.01623475015265,69.10402734085464,30
5953.689511062168,Married,Male,69.48076071564472,73.18858960377145,31
3036.9856730249194,Single,Female,89.23417063414851,88.82663732708916,71
2418.938969719881,Divorced,Male,66.52032332340877,64.83100303929604,73
2307.6730811904363,Divorced,Female,72.82449608842325,82.03084754589307,70
6387.980729265212,Single,Male,57.65877144875826,50.678250708636284,31
7698.022777133741,Divorced,Female,9.269873932721225,19.43494689063462,36
2212.834818906736,Single,Male,81.8013575072476,67.30914611686991,69
6669.960629686333,Married,Male,66.89592875212125,74.29840711392455,24
7486.418499603538,Married,Male,18.45125411161196,33.980319997847324,36
2207.445252946852,Single,Male,82.12994723664673,73.70096494141076,67
2909.3915209180645,Divorced,Male,80.3042315888387,83.57165875586968,73
6756.737365424723,Married,Male,74.19258906802506,64.97273549780103,27
2426.8142292629677,Divorced,Male,75.28813248011988,75.04582823811882,70
6733.224169153843,Married,Female,18.485941764646345,17.09010811263577,34
6763.908640103725,Divorced,Male,80.4052354268695,76.32440871610216,26
6090.454564896403,Divorced,Female,65.16453165091033,65.66429083604586,32
6537.036459912682,Single,Male,79.1110932438631,65.81456196975978,31
7679.778902310583,Married,Male,20.961696943570885,24.483167805318065,35
2597.8345406243134,Single,Female,76.66232045997775,91.40223522487558,70
6355.740200175821,Divorced,Female,80.36466658899496,107.12453342115417,27
6715.392972511079,Married,Male,80.98117205329515,88.98488756155683,29
2931.6236882779895,Married,Female,85.68777996305523,87.63833464995191,70
5496.864467871952,Married,Female,67.83043630387087,63.117539039991414,35
5198.5179538420225,Married,Male,70.75799808866665,74.21002994263105,32
5647.023484071175,Married,Female,59.40637508499649,75.70820664143626,31
6088.017174940541,Single,Male,77.14441603041215,74.45407453008514,25
6911.525324864764,Single,Female,13.863989057890038,6.108573584977774,28
7058.5602073889295,Married,Female,15.968387285835451,8.089766351244677,33
2203.1767775016892,Single,Male,66.92943336557451,69.16414823057679,70
2801.425922087651,Divorced,Female,82.2590647403793,80.21769554002104,66
2272.0506712445467,Single,Female,72.260702627985,71.17795640780467,69
6450.091755561382,Married,Female,12.070374895346117,21.927971104190355,36
7021.054270869619,Single,Female,68.5597353799634,72.7019839535631,23
6913.881236715149,Married,Male,28.83774657089382,27.237855683712535,36
6704.194609520071,Single,Male,64.89235833400664,77.03366375018764,28
4081.2511247850275,Divorced,Female,66.50737563471742,74.31600067264345,32
6045.1219462749,Single,Female,59.35877025870846,45.42499827182591,30
7419.349187274719,Single,Female,24.07667309866631,15.97159208463842,38
5683.973995440714,Single,Female,60.90082720623918,63.13290249329626,24
6168.991457514193,Divorced,Male,73.11299421805975,63.7306549426015,28
2470.088264215156,Divorced,Female,77.06083619631957,65.1784976398726,71
3310.0342387219034,Divorced,Female,90.11624479632147,91.28707859372517,66
3151.7031507330553,Divorced,Female,81.89634633259384,81.97872688906105,69
5308.969996204479,Single,Male,59.94171702412261,56.48391949859118,35
2056.2450992226286,Married,Male,79.76867762398709,75.28044130289734,72
6810.615597309643,Married,Male,72.7779080035543,72.4231213433733,23
3353.74446557141,Divorced,Female,85.29102164952015,82.89323949508244,73
7200.829966602636,Divorced,Male,28.25374219318479,41.233842372949525,35
6968.337534652451,Married,Female,63.73929784835455,70.88911378755587,27
6563.183250976941,Married,Male,73.25433604563469,55.738480459319845,27
3211.094787746876,Single,Male,70.65759354944396,69.81344980397776,70
1250.0,Divorced,Female,91.23856265896698,98.76730858727444,67
7046.460877071743,Single,Female,16.932187685864886,14.394096638146538,33
6906.731132764665,Divorced,Male,78.10718467067834,81.12203090093814,25
7669.27764357887,Married,Female,15.398003852254517,23.103930886833695,35
5788.152187458191,Divorced,Male,71.34000155149405,64.56829098934959,30
6857.245280362498,Single,Male,81.97038423828596,80.00957411908425,30
7111.093704942346,Single,Male,26.88659585957157,30.87736998260992,34
7621.790295695227,Divorced,Female,69.34615055644649,73.20188169029787,26
5631.165145275497,Single,Female,57.10854777441079,45.9469936053255,34
2344.776763924851,Single,Male,71.2239213459423,69.86243723879764,70
6577.9867745736365,Single,Male,68.83193185810957,53.697531275002014,27
7044.277107209038,Divorced,Male,82.53117284947284,78.24586703409173,23
8019.347701722199,Divorced,Male,9.572339585702839,27.854931631259483,33
6954.303211898694,Married,Female,64.99968525423887,54.20184627478908,29
6273.699528884333,Single,Male,70.01382468629214,61.17356491521284,26
7322.431815000172,Divorced,Male,13.787335450387614,16.479577450648087,35
3161.1209207433126,Divorced,Male,75.428452619461,72.84888115575274,70
6797.486411096153,Single,Male,18.756971243475984,14.46899261334191,33
6255.291160551457,Divorced,Female,78.61419665114894,81.65162281817103,25
6714.130879465553,Married,Female,16.755437603780575,6.8583820974968255,36
5944.40585652432,Married,Female,68.48648974665264,65.26271640959587,34
7427.640215486272,Married,Male,20.974003381205797,10.936086141627012,31
7107.223706786926,Married,Male,10.658580011467768,11.185166458450876,38
6172.175480227705,Single,Male,64.49436494974313,72.00497415683193,32
6602.800396802741,Married,Male,76.84698729676236,75.70620755023673,26
5558.568160326206,Divorced,Male,70.69024862690549,67.86709198291656,31
5833.156692584576,Single,Female,67.83753215816921,67.54115473567836,28
6186.273017231163,Divorced,Female,84.15628749156332,80.46209995041028,25
3579.0140749049906,Married,Male,57.72389061185257,68.3563745778462,63
6888.985589023581,Single,Male,27.397845570441255,34.95885064087062,39
3688.028128966858,Married,Female,82.18992726313782,80.23883173946743,72
2586.28607098659,Married,Male,79.69399315635735,76.8200027988189,71
7033.77722876583,Single,Female,14.812556650798797,1.6566156121181521,32
2151.808639360635,Single,Male,79.11568680503044,73.9013058180299,71
7178.445275949912,Married,Male,13.728832339491454,24.13258793424906,38
6489.588968918341,Divorced,Male,76.25784234235857,84.42920921201231,30
5671.625533519822,Married,Female,65.30600604047495,66.89366398806817,31
7128.818292611766,Married,Female,12.537602362605611,15.241383591533118,32
7779.231803300545,Divorced,Female,15.643000304063404,-0.563177287071932,36
1749.8524604966206,Divorced,Female,74.78992385561402,76.86278745468114,70
2222.2013185887026,Married,Female,81.20030432064975,79.86061051039775,65
1413.4425235450544,Single,Female,77.96592651498445,75.0668554958211,64
7441.977081247493,Divorced,Female,17.164833294325543,26.00655357143485,33
2349.6548037929083,Married,Female,86.32847338944312,94.71772547536399,74
5534.889572318805,Married,Female,63.73336025014629,80.29550880606554,35
7237.392282325114,Single,Male,8.827916015745378,14.372472583607331,30
6701.056908033881,Single,Female,96.84474603249276,120.64561459027003,25
6660.201946510975,Divorced,Female,27.422744575173187,27.247343668320447,35
2335.564731653158,Married,Male,75.24478410066803,68.51910637445141,69
6063.240004320656,Divorced,Male,73.2023029758038,68.163988107187,26
6585.067091066536,Divorced,Female,19.468338173625753,14.42525745778947,35
2050.55546909185,Married,Male,89.16862898787174,102.50836714503471,72
6148.038459527704,Divorced,Female,71.52117866369497,66.36669628709905,25
3194.283387349328,Divorced,Male,75.81147244475547,89.55196449570822,69
7666.838213116487,Divorced,Male,9.661690596906565,9.608235724252195,32
6899.19372134625,Single,Male,74.66359219911277,77.3546184736322,28
7619.555782906955,Married,Female,14.623098176013048,21.51854076466362,32
1751.8727281333886,Married,Female,72.01908308676704,74.44039402979605,66
7642.952822716599,Divorced,Male,18.60194623491381,29.60810076892263,35
6744.939230235294,Divorced,Female,12.08847262095442,9.949219870672255,33
3197.9958921000875,Divorced,Female,84.81356601759644,79.0358364347567,71
5597.901173806714,Married,Female,71.53276859557964,75.37265237837397,29
2682.063755407296,Married,Female,71.95613060576014,90.15466627880657,73
5481.393866052722,Single,Male,67.61243554416761,70.5709088865972,38
5566.321060035807,Single,Male,80.67443164175441,93.47474036602424,33
2525.310914540155,Married,Female,79.23767345697833,79.81856358666305,71
6084.819981977465,Single,Male,70.0634939424477,77.8161809852799,26
5213.805921807574,Single,Female,52.345597285906294,57.92680303241865,29
2541.3925525016857,Single,Female,75.60163048736246,67.72586113371608,74
2414.257169364669,Married,Male,84.60019909504891,67.41137921161919,71
7510.659113418138,Divorced,Female,20.36410279740298,27.154972454137035,35
5449.433776255036,Single,Male,77.07698830556285,75.52435097058599,26
6302.600947472544,Single,Female,65.40322316181411,56.36113775953073,35
6834.577358656625,Divorced,Male,65.56085813722393,67.99622155293561,25
5264.83492680126,Married,Female,70.36988431966412,81.79437404178971,29
6475.667756534396,Divorced,Female,73.86118657898781,93.61198270318576,25
2570.625762041462,Single,Female,77.54273190897644,85.33954993393759,70
2160.3838715836955,Single,Female,77.56395817201528,78.60306137454994,67
2206.3127644999963,Married,Female,77.63496395020124,60.092651564755585,70
7894.207020795473,Divorced,Female,26.73899720691621,28.39055792753556,35
2471.959680322611,Married,Male,70.40127994968307,77.55892184614504,68
7318.174075289253,Single,Male,10.457187106778807,-2.0314889336206576,36
6232.262837383349,Single,Female,79.18799571985988,75.24548700102606,26
2306.0318009419,Divorced,Female,81.08310616234675,60.63258104136894,71
8141.165268624452,Divorced,Female,16.0982790441663,13.553212032705092,35
6706.493202177386,Divorced,Female,63.368829690475216,67.12414475733411,31
2993.124297153721,Married,Male,84.67844716171382,95.30839749865575,70
5611.947302485673,Divorced,Female,66.53571878175651,65.31449912565606,34
6678.360026159058,Divorced,Male,84.77544476137395,77.86690484675387,27
7686.375142039849,Single,Male,28.12614697225102,19.267142814331688,35
5381.842292130641,Single,Male,68.16392260860418,84.4028841889448,38
7392.3014447869955,Single,Female,15.506118842773079,19.438950972345424,32
2089.116831832641,Divorced,Female,91.18999237809453,97.24824627329062,72
6381.030850453167,Single,Female,78.80107421677639,74.36098570739264,26
5180.6191443824855,Divorced,Female,62.950818754069054,77.64199182896061,32
7041.106775234636,Divorced,Female,77.9711434880048,79.81041699344408,23
8049.486287593418,Divorced,Male,14.951257243641692,-5.503358078949727,39
6341.595083584954,Single,Male,12.514657484582058,25.09704272033898,32
2313.5227794805114,Divorced,Female,79.17163335834093,87.59738674403596,67
2149.8299557893315,Married,Male,59.946971694613225,75.34960642809612,71
6350.016008646516,Married,Female,68.58920830309395,74.5614296337519,29
5203.157322613075,Divorced,Male,60.5864562098869,49.158209015181875,35
6883.843561877997,Divorced,Female,12.266060062570656,6.200448061511394,33
4918.047123575337,Married,Male,68.17788056365609,67.95063513079894,32
4569.856129899327,Single,Female,64.16694794591052,73.97566358994285,29
6888.15386794387,Divorced,Female,76.72143134975096,79.38570561851094,21
6858.162682076048,Single,Male,19.670275447236385,22.7012232302912,38
6671.606611663275,Divorced,Male,19.52203503514472,21.943401031666983,38
6242.891339437906,Married,Male,65.87459774889614,75.38203242809792,30
7442.767926362096,Divorced,Male,16.158239628698436,16.713097991727377,37
6476.42326316228,Divorced,Female,70.70427017023894,65.2661092434311,30
5845.377638187185,Single,Male,63.34933216196886,59.61273896864046,23
