customer_satisfaction,consumer_confidence,product_awareness,advertising_spend,competitor_pricing,promotion_effectiveness,population_variables,Sales,financial_circumstances,Season,distribution_channel
5.789850948695039,-0.9002109637097311,0.033412444871349235,6767.859978274691,75390.41636381726,-0.22194290541642192,0,5436.985891178381,-0.6167890868222022,Rainy,Internet
7.773477415149354,0.7475846740364337,-0.9438404159598134,5703.023040451402,46448.87903361555,-2.2346810087247295,0,3431.42269259316,-0.03518826453747039,Rainy,Retailer
3.0528574855532056,0.6004148938614354,-0.3289837377923691,4714.492686577069,37932.74063990259,0.7436031093007193,1,4713.51591059698,-1.6325089842621647,Summer,Retailer
7.178233016241623,0.6221217605934006,1.5802047995711839,6262.1284534660535,72270.63472211258,-0.8514570106614394,1,5896.056727643095,-0.9470478595244121,Rainy,Retailer
,0.17740717864641484,0.4314846052320822,,58627.9888718533,0.04508402547418209,0,5363.874564354872,1.0196098033735082,Rainy,Distributor
3.962059969804543,0.853662106075943,0.01885037475680784,6583.745293676668,52947.57924045496,0.49145668662223047,0,4627.317011009201,1.9694476540138577,Summer,Retailer
7.8281464210951075,1.8022792049623846,0.9572904772102119,6183.367098308916,36046.69573913424,0.7438611024034943,0,7143.760698216094,-0.9114238092855629,Rainy,Retailer
3.6436620490824687,0.4748317611481027,1.3632160458737335,6407.790915939902,61409.5347191086,0.6255495407963129,2,6204.612231932463,-0.6866105732565561,Summer,Internet
4.321093706519666,-0.45200534587112734,0.5312265906237288,5480.406224398867,58204.48712317082,-0.5073750856073462,1,3869.791271870163,-0.10915530489066273,Rainy,Internet
4.05267052846939,-0.8904751538822984,-0.1979251160907458,5230.690148685918,22593.407542489047,-0.6543589618026417,0,3991.0111160033225,1.17005289658153,Summer,Retailer
4.3427908067342,0.5740229556881823,0.9479333323602371,4490.447363093168,75845.35931846613,2.0276128285507173,2,7146.674361875381,0.4868186565357299,Summer,Retailer
4.094016188004664,-1.1780728378971506,1.5304537381886512,7946.886581953274,51488.93828651531,-1.5094428149855819,2,5310.424293081374,-0.06894832539150451,Summer,Retailer
4.32647758379937,0.5132548170370309,-0.9630315107632826,7097.478904348135,84052.9618281726,1.1962640511932348,2,5578.363780014069,0.15167201714013662,Rainy,Distributor
5.815979586778915,1.0728535014462885,-0.6005086546007815,6222.717286654094,41080.473736898646,0.7231225809642523,1,4803.70901333858,-0.5016605356817506,Rainy,Retailer
,0.13583920209956263,-1.3163454960541903,,44243.04304134739,-0.689021505085003,0,6871.326186705586,-0.8081332525886307,Summer,Retailer
5.638558448783825,-1.0338509878189492,0.5442890259956974,5680.995262403309,63157.397988675395,0.3742304046488263,1,2426.861489778524,-0.7301528707761614,Rainy,Retailer
4.001898729976448,0.6795238368348838,-0.15105838176243414,5627.369363914193,36974.99536905912,0.1445049317342724,1,6514.962667743928,-0.4123188993557039,Summer,Retailer
3.693262871041249,-1.393605561925242,-1.82958208311589,4258.802101044438,56307.42386841656,0.8969928142526825,0,3484.4647512605093,1.4336249618834975,Rainy,Retailer
7.0461124588184,-0.33572330662057037,-0.20766480450393715,5617.2577702613735,65898.86970239435,-1.6989885512186105,2,5810.808358401305,0.3260283450935158,Rainy,Retailer
5.897482855164044,-0.42458081790584273,0.1952547583461264,6457.976664809818,70402.54883522645,0.0882683912793971,2,6951.461485366138,0.21872014718494437,Summer,Retailer
5.385140725770294,1.5412416789334198,1.9397702959254841,7232.726085800816,78524.14577949184,1.5455628124227285,2,7397.18003681554,-0.32369643163975587,Rainy,Retailer
4.700710231187072,0.8374353664292974,0.48837321402808614,4607.496732955912,49883.38881841833,1.4849155980665905,0,3571.9527290172136,0.7654491474844949,Summer,Internet
,-0.9116103586585725,1.0847401635077922,,41312.589211146,-0.3838826001199713,1,3596.321702945685,0.7708485961615672,Summer,Retailer
7.637462415359527,-0.7965695364166676,-1.0255055203763672,6184.82806977128,38645.626664222524,1.6252138329175185,0,6841.423000606608,-1.2365098681505373,Rainy,Retailer
4.200230921484671,-0.8421829047406251,-0.3659288350854636,4023.3261327853843,49087.30139977426,-1.426646624675425,1,1341.1162843896955,0.5331255630380226,Summer,Retailer
4.824846234590238,-0.8917536260255372,-0.4016970488468051,4081.8294559830774,55369.421659277614,0.17243175773106226,1,4174.210674657124,0.5503165295507599,Summer,Retailer
5.772755315707498,-0.5184029700659821,-0.7322186943864057,6150.696122818267,65521.87766993749,-0.6357905527648202,1,4538.955505246942,0.12916935457693696,Rainy,Retailer
,0.48081952055142635,-0.03162185845987947,,51728.8189212518,-0.982903926930596,0,5049.027993616141,0.7920251213515312,Rainy,Retailer
4.126204590856759,1.5111559416007057,1.4294017003730362,5510.551502473532,48735.66890575849,0.13247376019436405,2,5615.113564085309,0.12923358633894158,Summer,Retailer
4.48751361065518,-2.1393250762038667,-0.12654771434375417,7596.692418576951,48328.85236761809,-0.8857299250505004,1,3327.1665095855988,0.5260911458536831,Summer,Retailer
6.121609683866819,-1.4841158235446819,0.6865616745327061,5097.504320245603,39479.727009457,-0.6352464614286059,0,5220.460771719264,0.36800553611503084,Summer,Retailer
5.6707581476891615,0.6741207010775555,-0.5087664233072492,5002.163675230968,57943.15615191602,0.26758954666779095,2,3856.763775835702,0.5547109504269626,Summer,Retailer
3.140639806760852,0.059479376997517035,-0.12814348798454211,4086.6996341006184,50733.66953342043,0.19300916381603497,2,3016.5508374354195,1.2313433269969571,Summer,Retailer
4.114509826908941,-0.13395518984075325,-0.2684812070285155,3488.4227340180796,73017.66743451553,0.987276669969148,2,4929.927131436458,1.9675962555208018,Summer,Distributor
4.251374605267997,1.4759033504255423,-1.5995597849341843,5554.975589239263,43695.06446011159,-1.7655846285746888,2,3313.4064907535285,-0.12183159320685512,Rainy,Retailer
7.452321000813098,0.29496477697333534,-0.35480379144728924,7284.036601294689,58767.0383658177,-0.7623277685808655,0,6360.491269766717,0.14571648478906626,Summer,Retailer
6.547367706485941,-0.4170927418305967,-1.1492166595283593,6168.705255814397,39079.13138160619,1.2883461376948424,0,6703.82737367425,1.7652495898796505,Rainy,Distributor
5.447818195423055,0.27535842364526897,-1.5484263839852264,5841.053305906172,30248.69446630987,0.46417480349602136,1,5866.805763221656,0.6306705625512464,Summer,Retailer
1.8507965230680727,-0.3214385729379955,0.9558409029279359,3966.3440309958182,33955.07097536283,1.1546031349383286,2,1810.0795384973808,1.7768234437062302,Rainy,Retailer
2.8946416754737054,-1.3811392166368874,-0.8036176413219169,6155.516363138199,63888.81707378761,1.331591314397338,0,5062.680119100718,-0.4882653764961473,Rainy,Retailer
2.2160701113544445,-0.1548143969904928,-1.4802468515346145,7552.4852798547445,57619.8585132535,2.6326934743898245,2,5599.316114966419,0.09843322390687763,Rainy,Retailer
6.721127394438011,-0.7545372337110966,0.07478766418669881,6371.022091790514,75396.55839843636,1.5095187716649305,0,7326.380966748607,0.9501092380894282,Rainy,Distributor
5.035088898832949,-0.37036086355906367,-0.9793853034593779,6730.867137278565,72634.41780649102,2.012067538791262,2,6927.105663575128,0.5298040001794424,Summer,Retailer
5.62590838256843,0.9053402399571174,0.2768349547825895,4614.810246263761,57801.88684026694,1.4549604117252934,0,6093.087796026424,0.669078837735373,Summer,Retailer
5.5342320624381935,-0.37356425177994035,2.166893886014744,4937.18973284187,51585.65287857692,0.3229328271049663,1,6045.770689456553,-0.467170527484238,Summer,Retailer
4.823537451380426,3.0541583888308033,-1.211589354182808,4846.791526182735,41498.57075426588,0.507629050850719,2,7637.1228024928405,-0.16556202308967594,Summer,Distributor
4.332607857593184,-0.42347647126868565,0.7528692439052411,6656.62271527631,69862.69114858517,-1.1498189506154657,1,4719.948763719407,-0.9445091425254717,Summer,Retailer
2.0808739092381963,-0.17137119859868252,1.4841719916507299,4159.723711911449,60016.35150638035,-2.1521631019103964,2,1572.7024678741886,0.5473578147846914,Rainy,Retailer
,-0.44890855292116605,0.36270414061807166,,56619.56165908354,-0.47351583731613267,0,3260.9035964679524,-0.11120039507627957,Summer,Internet
4.934972611986761,1.1830117337847745,-0.004369210054081656,6256.720216828128,61409.296847214464,2.408092875224406,1,7334.797252794209,0.45850778993950775,Summer,Retailer
5.306974035630718,1.097530167415887,-0.7522521090417402,6184.05011143834,71223.3058389991,0.5773882879270017,1,5979.174055080035,-0.00046315464558472036,Rainy,Retailer
5.762010227523395,0.10287823154182521,-0.0392517343797567,5278.362122166142,50535.085235893275,-0.6461425938187699,0,3305.69747984575,-0.6346531209013672,Rainy,Internet
,-0.05935770474786701,0.6336635516009604,,67740.97980723159,0.04611363021436161,0,6390.331282089047,0.6745463543931715,Summer,Distributor
,-0.5243039528324611,-2.9660402711829184,,83361.54596849548,1.5494489201150299,0,5360.689624996566,1.0122360901657552,Rainy,Internet
5.958944457172649,2.958323747039983,-0.8419258667651968,5910.3153604623785,57155.386276500794,0.13992523049147185,0,7475.911154454689,1.3759119958733022,Rainy,Distributor
6.555833447971686,1.009087684470607,0.32735544125502575,4457.041497350281,68571.35995406377,-0.07405767327654172,2,6369.865383134754,0.5747121631031897,Rainy,Retailer
5.496372530461593,0.22771706688160576,-0.052393455966716816,7142.162032366643,49428.42162570756,-0.4308609878293528,2,6467.066817879401,2.2994985283772693,Summer,Retailer
3.8179238453284015,1.10468181818964,-1.5520455786751062,5585.012571527512,58563.12108252448,-0.49957262104926264,0,3974.420665853705,-1.3246924751031905,Summer,Retailer
8.773558341512885,-0.06493780158025664,-2.1113203584016316,6263.0742642543055,63687.32821368061,-0.5096952571226784,2,6571.367676498933,-2.2464812038972886,Rainy,Distributor
4.854163533839243,1.2945239015289758,1.285387915511829,3327.787769487286,56585.26501894075,-0.35499588265724336,2,5107.437880775587,-0.2937748665727152,Summer,Retailer
3.3807197052260403,1.2207098616156629,0.6708179671874626,5698.409592696624,87116.5470308496,0.5686832003591047,0,6435.264877827275,2.000657920069978,Rainy,Retailer
3.89696590231529,1.096836076721359,2.067084650733414,7597.030682847693,42734.17524444625,0.1424388509935105,2,6881.187278359982,1.1665810104101264,Rainy,Retailer
5.7140125754800275,0.5103340850128405,-1.071292141376175,5695.6785480619,39520.60830069866,0.2482951460540928,0,5256.9625869066695,2.172500731703259,Summer,Internet
3.697572141397977,-0.9498003046707529,0.4664041408034327,6122.141597229125,52074.27059110783,0.0008501547093695186,0,5128.465020813755,0.03577153830754096,Rainy,Retailer
6.305453388050639,-1.7532107175476335,0.03657740932179488,5009.541895067081,66094.31709617647,-0.007024980219344107,1,3645.5510987729704,1.5870446816522772,Rainy,Retailer
,0.31480037988703086,2.1799364705764153,,60201.20267841263,0.8197974679455338,1,5343.710403850088,-0.330918383064403,Rainy,Retailer
7.064381794534392,-0.15819230291653014,-1.5630619903449303,6341.652077279687,40206.239948120114,-0.9128083736651813,2,5614.57352458312,-0.07165436986195528,Summer,Distributor
5.043913098489251,1.1619485152577496,-2.885766870502786,4694.331908726398,50976.59543880505,0.011864254367090816,0,3493.8466599372005,-1.4965029077386043,Summer,Distributor
4.160500856108707,0.4513613351598035,1.236288771122828,4900.5404966467195,68369.80681583023,2.0089545148152426,2,4106.422577557408,-0.05677157790872412,Rainy,Retailer
6.174614027517245,-0.20215341893902264,0.1945110018246491,6275.14476419869,46610.07006789086,-0.4135653779991276,1,5666.601434946992,-1.5223869420815246,Rainy,Internet
5.682969252532626,-2.2376703733779952,0.559224292672541,7791.583457997687,43159.940033007835,0.2805376327444943,0,5491.591635459541,-0.7290067656107059,Summer,Retailer
6.67699953575754,-0.34309881930793046,0.16261089707777535,5559.523368026512,48636.403384207355,-0.009499002551584592,0,6515.3172791976685,-1.4009168613838907,Summer,Retailer
3.4502421660549683,-0.09904993436183947,-0.5465731870435331,5860.93692334639,50105.14835883398,-0.57007680321858,0,4455.769973242765,-0.4850080622809447,Summer,Retailer
,0.7537413085267864,0.6247173327818143,,71404.55136538521,1.3745992750501361,1,6707.085552009941,0.4605469125357431,Summer,Distributor
5.380501477395521,-0.19349910137354412,0.29432849738877265,5480.952745352664,59735.937636621704,2.249738249499546,2,5227.3281494204475,0.5297323216170634,Rainy,Internet
3.552691310956317,-0.7982819075044902,0.34809910545272993,4471.676510016299,69811.55666433109,-1.5302704925893498,0,1963.5010499705431,-0.034398196492537,Rainy,Retailer
4.407374336742242,-1.4712920480163991,-0.9465478775267296,7888.36661994739,64529.72716405119,0.7315670077324273,2,5572.697739287979,1.1410721910418422,Rainy,Distributor
5.111454681917687,-0.7469465801706435,0.19260503672479748,5748.118466561472,54198.78204075978,0.9112318882128783,0,4188.090719496198,-1.2541070230257867,Rainy,Distributor
8.2108134696262,0.20310414199765572,0.8818470933373147,5297.215307081113,39487.53515563153,0.6061396200404485,0,5699.620429962904,-0.915231613530083,Rainy,Retailer
7.959860349831867,-0.1871771912820441,-1.4790454656220633,7431.81513174558,57250.78675709884,-1.2662100326086372,1,4910.852891077838,-0.39723064249972395,Summer,Retailer
7.5658448944115335,0.619855473574866,1.000072174440126,7092.840776992084,54090.5534655266,1.3271725267067616,1,5635.940584211131,0.920279838356003,Summer,Retailer
,1.4763649891679835,-0.4939377044127299,,48983.803769846134,-0.34575306961007685,1,6226.9682503322765,0.7882995934483027,Rainy,Retailer
5.446107976434013,0.6411577403593438,-1.1685367937991833,5887.356433599797,65216.1509571566,-1.3665831462748403,0,3729.268002470025,0.0982971684707036,Summer,Retailer
3.9469803068668248,0.29000457697762555,-0.06626212267242727,6064.470201431029,59467.82992301352,1.252502087950756,0,4809.969165449853,0.41417180135204495,Summer,Retailer
,-0.628009947517348,0.7386630318695351,,57104.95370726003,-1.1257692621812598,2,5193.281142410846,0.3929522433046289,Rainy,Retailer
7.195955676119908,0.30479133682498005,-0.6094145625963249,4538.830235779537,75280.98656272149,-0.3201416196559109,0,5564.971368454414,-0.2651183334452026,Summer,Internet
5.615169167642341,0.1607781837830871,0.3839752039150021,5101.327680448424,50913.390375922085,0.7581198109815954,2,5420.462633254577,1.30983199649507,Summer,Retailer
4.817003846482979,-0.8929489695922868,0.5991351698983138,7299.667126274157,32347.614586729804,0.7461844517894993,2,7564.90816714514,0.5413271075341738,Summer,Retailer
7.175764579467089,-0.40729853978794983,1.0940985655785145,5859.597406502512,46189.486433660815,0.8884107860759636,1,5881.7938709140935,-0.6948372099523258,Rainy,Retailer
4.341581254611969,-0.7291881195568973,2.03868903261652,6946.046858505463,44798.59589145339,1.002977704199816,0,5922.269203225278,0.001945514066158189,Summer,Retailer
6.822383274770914,-0.030814227721138957,-0.050448174333234876,5910.361519766194,46718.61542459431,0.9561242531097293,2,6516.17356613357,-1.738262950333283,Rainy,Retailer
4.3212199130338345,-0.008428240922679499,0.601719661738558,4518.634081075255,60127.56835267937,-1.4847230703966383,2,3241.877946266402,-0.3663288237484952,Summer,Retailer
1.3871269905089885,-1.376136131899614,0.7354101921910293,6599.446823084338,49546.627016137005,-0.9567746972259424,2,2570.864455234484,1.026705339924565,Summer,Internet
5.4701719086330565,-0.6186031624802061,1.2631774077582592,4953.894572798895,69868.48749890967,0.14668702139320136,1,3531.602007990866,0.39238391225540625,Rainy,Internet
4.976681501355203,0.19737857556709804,-0.6536555705629253,7913.260889849095,56358.59528563072,-0.9111263449240263,2,6537.170728219088,-0.1756345468744742,Summer,Retailer
2.393110683079303,1.1714633501819873,-0.33149601551770913,5478.369466547289,58176.48771843123,0.7794605471638004,0,5354.214576949297,0.7504063845250721,Rainy,Distributor
7.98105199962507,-0.23092116034043514,-0.7795050309528923,7599.289470275151,65119.57331825359,-0.6312913605269633,1,8539.403382523571,2.1596229934049367,Rainy,Retailer
5.807434004830402,-0.4474734665238454,-0.325057178658858,6773.544721607516,49883.1475364462,1.0401047909218086,1,4485.018911114596,-0.023539297851067408,Rainy,Distributor
6.707969455174752,-0.5614274610565121,0.13734634347180985,5114.824396349072,59297.38078684218,-1.5730524876000367,2,3657.882636148898,-0.632369529946564,Summer,Distributor
6.170304236608137,0.4652465484325146,-1.0238705652823423,5852.442521408212,65569.95777044447,-2.6442963394142556,0,3594.912583622184,0.1616188916726986,Summer,Retailer
3.799437054472479,-0.034738269517799306,-0.9153618138656062,4520.116277122079,41444.90793335338,0.20784739865025667,2,2333.6408362913066,0.3009283465220294,Rainy,Retailer
8.27841993986992,0.7180717431710856,0.5341270858067674,5876.149619355509,49562.91319702704,-0.47773655063178283,2,7689.621398588362,0.9462671470514405,Rainy,Retailer
5.492937334941919,0.3308790364370683,-0.8727615873151604,4639.4673147506055,47460.680784795804,-0.2759174373968804,2,3955.5855496192,-0.19231505023846246,Rainy,Distributor
6.155580241959459,-0.21151314281529654,-0.8752646005319358,6797.924510501099,59576.31881922392,-0.4662149107051542,2,5977.342953567378,-0.8380967446949902,Rainy,Retailer
5.212676586957178,0.3594723629760568,1.1864793813948173,6015.234363689899,36671.334862782045,-1.2112827022859807,0,2541.5913107623496,0.539386023605501,Rainy,Retailer
4.877591775723992,-0.15184634876209835,1.2748508038778292,6072.636585506147,75372.93688083408,0.35196119414000454,0,5475.785105628879,-0.7013918798412764,Summer,Retailer
4.180863143661519,-0.4011813209058626,-0.406496118969594,4531.004979706186,59958.39989522895,-1.6595487027127012,0,3235.9569877938256,-0.6740628215519118,Rainy,Retailer
5.710185403624954,-0.4100458234262795,-0.6996770689364833,5847.560534786518,91937.30637138488,0.8950578458981167,2,5148.174790722688,0.9781589289706453,Rainy,Retailer
5.276157887803169,0.3720462213948242,0.055661929300552276,6079.713205707854,60102.30167600535,-0.6429661493447384,0,5238.069053082515,0.7036450914546774,Summer,Retailer
5.624104777751161,1.004845813491859,2.2464248707741903,5409.70558244001,66787.25393700294,-1.2483159927353864,2,4635.48357466624,0.8679252790085348,Summer,Retailer
5.537471714295673,0.08059445086557712,-1.0231393016125037,5238.054418162413,45272.595084077264,0.9872131109504085,2,6666.945728871954,-0.9157368525825192,Summer,Retailer
6.291076321470897,1.4443036380032948,1.8909717272107118,5288.142114497053,60128.7878218379,0.20962844601815686,0,5193.34235597955,1.010657822590159,Rainy,Internet
7.3638349555950295,-2.33259976575025,1.0102320238670024,6539.8261655909055,58516.81506985371,0.2922646680192329,2,6430.696732964777,-1.1662682464287344,Summer,Distributor
6.64012790258739,0.8629223584594691,-0.8862178071005534,5725.829326640878,59737.0242569623,1.2881110961570572,0,8523.186215964968,0.11297874486766228,Summer,Retailer
7.642119740081208,-1.0230050566369542,-0.7531101772904153,5673.5692633914,32065.702350748103,-0.3792429133098868,0,6321.5290202805645,0.1786904637574427,Summer,Internet
2.783355965356649,-1.4764612407600386,0.00034944629245846977,6545.207305593064,38920.99230461663,1.1197539532392824,2,3482.618074364278,-0.24023255325354775,Summer,Distributor
7.654972669122469,-0.9259259302657062,0.8179284802896775,6934.212488711865,82528.18853008813,2.2129800103784003,2,6749.322572629338,-0.495990385811632,Summer,Internet
6.807360650001718,0.869704428904927,0.2525125542839356,5356.092809163907,46392.82950227043,0.4411353368606558,1,6895.4422699855,-0.03835312686647896,Summer,Retailer
3.9970320753512008,0.10898066661696156,0.4718376549505337,7348.094915655415,54037.61068412334,-0.8749060066213546,0,5066.635549604809,-1.5022535533412515,Summer,Retailer
5.283851995261093,0.20437244718262218,0.7617123415013388,6872.572041082425,68858.66829121069,-1.5885552709733979,1,5353.203816390254,-1.1694120134394617,Rainy,Retailer
4.207269476589825,0.3903107179567381,2.0247527130174796,5364.857870762285,88005.5519383165,-0.8212342320132218,2,4224.725738172684,-0.2620579148413491,Rainy,Distributor
6.2776634959235595,-1.1266105105316424,-0.6682496037295593,4620.084989963509,55739.90469681014,-0.7106135860863033,2,5939.180409789144,0.14401273830871172,Rainy,Distributor
4.549690796778859,-0.8290497790701059,1.5451788757921399,6591.603904660509,39585.70728760639,-0.6364936844918305,0,4673.861580025734,-0.2887699890868482,Summer,Internet
4.882181444772832,1.324827295146423,0.8793225489303867,5005.602258264716,54562.50437096661,-1.2004491389655538,0,2665.4425775653094,-0.7258327570469834,Summer,Retailer
4.543024862207465,0.41987050816565896,0.5465828661481538,5495.995058116936,39997.76192009805,0.5089662869972905,0,3803.8574320873086,1.1111475557579569,Summer,Distributor
5.6730075272701095,1.6469764384152348,0.06346680045506521,6893.059572264654,66234.94907966121,0.821138394152447,2,7990.48895236309,-0.3415109533521935,Summer,Internet
3.6163998475145633,-0.5107905574676396,-0.8126887366936291,6703.20464104281,67447.57626869663,0.08541462460555689,0,4517.118250599967,1.0032390956020398,Summer,Retailer
4.389429194749672,-0.39431529296514195,0.1436656341677797,4519.640122937567,31716.85593356075,-1.3211370571863128,2,3887.3038277613855,-0.7519781167136497,Summer,Retailer
3.7566286730421776,-0.17419395850032565,-0.3197592140785816,4566.513216120491,70188.9428826392,0.0940084034194623,2,4313.610759692666,-0.4610281488491893,Rainy,Distributor
5.308591853706094,0.5056592312416498,-0.5544716412080656,4161.614956294669,71598.05252218326,-0.253603155283923,1,4225.018095876978,-0.8178345561789964,Rainy,Retailer
5.2704148024403334,-0.584850349942859,0.1510663299599151,5169.045344338529,52052.479325206325,-0.3849417439133972,2,4065.470237578259,0.4645047764499447,Summer,Retailer
5.923213440513411,-1.3550632603281145,0.5007044093033793,6646.73565547617,83745.18161844413,0.1692533444655243,0,6070.3524125798685,-0.5816803674110932,Rainy,Retailer
7.010957326974507,-0.03436191086630478,-2.005151258782695,5680.523515483068,96428.04423249318,-0.18109035283063865,2,4870.0910293636825,-0.8654181197704793,Summer,Distributor
3.7034989582922258,-1.0800322586830804,-0.932465059378461,5397.6977501637075,68427.78575164625,-1.444920789805397,2,2624.263569422186,-1.6228988924280086,Rainy,Retailer
6.241732590961826,0.32882699672947674,-0.6929404961915613,7979.645063354146,35319.81987748226,1.5742114950412753,2,6986.4831903197855,-2.377951261822192,Summer,Retailer
,-0.06168067694626758,0.5941660384042616,,80018.96477493044,-0.22763149435401156,0,4255.199270929668,-2.119995549320021,Rainy,Retailer
5.0168529789707215,-0.16755253245323248,-0.8836293697846866,7515.899780929406,35984.80722016692,-0.44033608760864484,0,7029.760807915338,-0.11229664207142978,Rainy,Retailer
4.733071281051422,0.4669127181004707,0.16679253723536983,5520.877440131063,67512.94159186326,0.04820968169359755,2,4831.470969871056,1.0938127549822574,Rainy,Retailer
5.099699928825076,-2.0312808410337904,0.07854513151260288,5293.188585135439,64155.34724044177,2.1402637464255574,2,5721.145605259477,0.47822309931927215,Summer,Retailer
6.273239342460822,2.1456128228477804,1.0777930205997415,7037.939814235548,44194.89045131354,1.6733879475566287,0,6895.853115107644,-0.017321342470632915,Summer,Retailer
5.841069142071352,-1.197220384030288,0.23273510275150697,6564.698316082784,60078.75511503571,0.9066892751998487,0,6799.704274168327,-0.240623748592829,Rainy,Retailer
4.920812606825736,0.3298405152561809,-1.4326212076068496,6826.157162129055,51925.72164084764,2.0882482798662183,0,5598.090893052468,-1.1953222029672632,Rainy,Retailer
3.4554303895667524,0.9383174111180183,-0.4234614041422844,5942.999939462537,65715.68001739518,-0.10915901848663041,1,5777.746509891763,-0.7610461275347402,Summer,Distributor
4.674010838283189,0.4712276288224994,0.7397253752925361,6559.766504422948,87218.56510601933,0.0025080119005197955,2,5365.439690615395,0.927647794825081,Rainy,Retailer
3.445304811628212,-0.5343085002922819,2.256547682545667,100.0,75667.5082408039,-0.9371992210736009,2,292.7725250010835,-1.0140120999486197,Summer,Retailer
4.7843058315326825,-1.9673823288942043,0.4571805374802422,5659.856930767323,69804.30044196035,0.9171852145945143,1,3919.908754210269,-0.0044582081269246635,Summer,Distributor
4.379022473223484,-0.29720419538425086,-0.4536951455366452,7764.401754984317,52403.74186561905,-0.6530519972791083,2,4604.823474750986,-1.2995374971303608,Rainy,Retailer
4.9181861672304015,-0.4729149266647603,1.5264363816407875,6419.931452878923,69008.38027309703,0.5197611179253748,0,4835.285464407088,0.3029426239320644,Summer,Retailer
7.806030532615065,-0.3059478165427451,-1.6433846122140776,5967.055923294738,36157.22098463736,1.0426124266073273,2,7836.40324676118,-1.6141080046407983,Rainy,Retailer
5.9936311708218675,-1.6527796197996023,-0.23002261776900182,3212.6246857187316,43999.25407608475,2.252619654342227,1,7153.498315723726,0.23764991677796776,Rainy,Internet
6.001326437306803,0.19883872697300412,0.122289148334668,4127.589092592535,63877.05427668458,1.7641529728320293,0,7093.974916266452,1.3258668082336844,Summer,Retailer
5.37339432954711,0.8846308162245472,0.35605079911744336,6135.082704551944,70916.03083463325,-0.8666969189340454,2,6308.372450857895,-0.9361025956819734,Rainy,Internet
4.125908343606083,-1.5686380258419739,-0.8693551413113212,4507.0822267916665,64620.42603953792,0.07268577580459269,1,1772.1823611750347,1.0010500081530946,Rainy,Internet
5.406044025690377,-0.004607551868523916,-0.1708372723600784,6358.775643071141,58759.738976137196,-1.4774624244478678,0,4138.257960801641,-0.523645977691283,Rainy,Retailer
7.387317099369893,0.6546291204848564,-1.0441861054595247,5268.109144273264,64979.74775909383,-0.2369018830134315,0,5828.774078015014,0.32091989922123826,Summer,Distributor
8.436788760723122,0.7949973085519266,1.5460854335608796,4588.908232250287,41377.092234162505,-0.7555783161217055,1,5889.418630976501,-0.25368044164034953,Rainy,Retailer
3.523810180496051,-0.7443673663435484,1.2307011200791873,5704.467295760582,55127.71794232958,-0.2312557362116856,0,3622.538578639884,-0.04323797928590518,Rainy,Distributor
5.461318783120742,0.5019217989766899,-0.8742162812581042,6239.858043116729,39971.49942072356,-0.8898550891157256,0,5119.093097613501,-0.3933165086820358,Rainy,Distributor
4.657767857942092,-2.0187974546616787,0.725508785324539,5291.067985152334,50583.70296997794,1.101003300698718,0,4440.01363303656,-1.539217619561839,Summer,Distributor
6.5021065206706075,-0.3692199257802942,-0.03880655818752248,8623.680905658548,69496.47090236163,-0.6485779930844554,1,5861.807731879362,-1.2073066182463892,Summer,Retailer
3.5760573801434097,-2.0934798235636256,-1.0267926119351922,5679.619604439735,74911.03586556119,-0.14565611335446937,1,1757.0735672081,-0.6696237218506804,Rainy,Retailer
5.604048320444238,-0.42233509742640807,-1.0456448096885167,4604.041769934498,63131.450513567834,0.7119955627891023,0,4142.224894051189,-0.9397634614668542,Rainy,Retailer
4.264816919072831,1.0756209569747377,-0.29295132850472255,4212.868366249481,56226.64029949981,1.1408615640174922,1,4781.5457621955875,-0.044297256863673265,Summer,Retailer
4.968447576971076,1.200253396937852,-0.7338236502437119,4764.034560512752,60311.97602567065,-0.20397246696318555,2,4798.103286748416,-0.8493889403541969,Rainy,Retailer
7.084328318353232,-0.5698371255702468,-0.38190353434313634,6358.968399285488,64556.75702849272,1.543811008777739,1,7510.552721422308,-0.45175809496413966,Summer,Distributor
2.6516919490983177,-1.8410464069178705,0.03621439682225511,4205.2538020509,85322.93359968699,-1.6809573252989054,0,1475.5405272102716,-1.1265278984253217,Rainy,Retailer
4.963066554993324,2.4101817276630437,1.198863358742756,3766.407487149281,72354.18578105737,-0.9384557356998636,1,4586.145857561777,0.07028708661824225,Summer,Retailer
4.907013070991486,-1.3386681759629853,-0.23398522700950466,6481.738495446152,56356.78554417617,0.46208440682549734,2,4029.6567742133957,0.16029152167658609,Rainy,Retailer
3.6131750503391773,-1.5286510701891798,0.5977356227362557,6130.624877109806,49066.64490886429,1.449631657533995,2,4380.367277001208,-1.2101478381143511,Rainy,Retailer
5.067185043320679,0.3639279089837411,0.8661262424317339,5198.912530030561,69981.09739754548,-0.5185093346618662,1,4114.384781128913,-1.159085938398748,Summer,Retailer
6.402294678671647,-1.6048435884098968,0.8647655876931046,3843.094159090904,78784.45463771358,1.092185606854137,2,4811.270326967322,2.1957506633861956,Rainy,Distributor
5.579352902567312,-2.0160106077585636,-0.29129619917548605,4797.197783828395,50509.79329020732,0.33541823215561395,0,3920.203872146014,-1.1030553157403418,Summer,Retailer
2.762706786520773,-0.8142241189075946,0.9573244355583657,4731.564652256614,70949.71331063224,-0.39096064344734194,1,1300.0705680105793,0.11943522969983203,Rainy,Internet
