Satisfaction,Gender,Happiness level,Age,Household Income,Marital Status
28.774794857120327,Female,30.190805545247294,29,175343.54232255317,Married
35.66316182931505,Male,41.71883443856179,35,183974.0551852057,Divorced
29.524886379586576,Male,25.398142082985903,61,125964.82136527827,Divorced
11.387252229326158,Male,18.985675411011883,45,41640.461239095675,Married
7.022454332129492,Male,-6.220533671888646,42,80598.56183684098,Married
33.36565023284399,Female,26.399477342689437,35,159377.24938837037,Married
82.9373309493306,Female,90.0807486125153,34,123504.26922792668,Divorced
85.49529323828932,Male,97.74039304057192,41,122509.84340561573,Divorced
3.5968785603822937,Female,12.610149973992126,41,36137.627346045556,Divorced
15.064446918575321,Male,14.671712744503694,41,54618.84922685617,Single
33.97332868007011,Female,43.86764992219868,32,166629.8458912408,Married
41.083500334120195,Female,56.87487417279676,70,123257.65177353774,Single
13.771119414854468,Female,7.818525084573591,41,71632.18014917918,Married
39.76153996510193,Male,39.262993605581705,65,135465.00536720848,Married
61.29617658567787,Female,60.38219668703963,69,153811.85762757147,Single
10.5262861047772,Female,15.052661439036738,44,64758.87548629903,Married
27.953496595335544,Female,21.82079087660406,23,167849.8119713733,Single
40.784130851228646,Female,57.36110949928586,54,137989.47109411567,Single
84.94090529881754,Male,74.86324947420773,35,114566.48839208047,Married
35.61686913456691,Male,30.478466763582052,36,170235.3259051416,Divorced
10.403162420067211,Female,6.193766627317581,38,58907.0465929169,Single
13.967849274810476,Female,2.8219835312823953,42,62992.235671992195,Married
71.94031135800034,Male,55.869856273588105,67,159593.24309267118,Divorced
45.11579117474388,Male,49.17045695342357,68,131898.58276458245,Single
43.710686791703445,Female,51.22942903337074,61,133498.94160501924,Divorced
12.205613731676955,Male,3.398160414018923,50,48008.28081725782,Married
9.333067120697542,Female,10.761289447483207,38,71286.9390321883,Single
60.68849250579818,Male,87.20999091464265,65,160232.4619885661,Divorced
86.98568579031439,Male,90.0233262625372,31,126224.78172896325,Single
66.01234145599926,Male,73.67473315077468,77,156909.14236700826,Single
12.675841345288063,Female,17.440879097676014,33,29999.999999999985,Single
55.82438436184219,Female,51.971029606150765,64,162183.03421505025,Married
15.641054206142101,Female,8.53589298153715,38,69500.36825487911,Divorced
58.38028216387946,Male,63.440600249143316,70,145111.44498412748,Married
11.903570850211288,Female,4.365421153439718,43,67596.21810007357,Single
79.49654355213323,Female,76.74424194711769,36,105625.85142683644,Married
41.95473366422546,Male,33.439387668414525,59,136435.93382970104,Divorced
84.15880209526364,Female,72.449399305133,32,102687.87338182935,Divorced
70.04856987610377,Female,70.01104794095455,65,160509.00570847123,Single
32.74325600361717,Female,25.319639921111534,29,161032.82803323976,Divorced
61.05787015464928,Male,62.31369725868108,68,163850.6205625366,Married
32.57161734901565,Male,28.193674175135644,33,160547.18594382075,Divorced
84.2259489682007,Female,85.68084116768372,37,113491.19763458316,Divorced
42.20380296775605,Female,39.07229520697616,60,125226.04686355902,Married
39.80854526890006,Male,41.41779306938884,36,176792.08861448584,Single
6.17906747878456,Male,8.48541328466619,41,30391.713503107807,Divorced
29.880043508701153,Male,32.00499362092905,67,126851.33267671776,Divorced
7.569154407629867,Male,7.115186293142469,42,64180.77215407901,Divorced
47.797655507350086,Female,52.437088191910945,62,116227.46928283547,Single
35.38689012954887,Male,45.87706589340978,65,117407.17138068532,Divorced
29.51488408138919,Female,40.6476554659199,35,157718.7937137311,Single
80.37510186717954,Male,63.21933403253392,30,107920.1534066029,Divorced
42.756694455972486,Female,46.23589432788791,63,123451.4225759484,Single
41.05278819467188,Male,37.64260217228098,33,163881.59264475084,Married
39.768189072427816,Male,38.185126060289164,34,164529.9333514506,Divorced
62.52174200449118,Female,48.803864265332805,66,159311.40809512223,Single
84.96837004026463,Female,89.56107403308056,21,105447.76698011828,Divorced
37.353696278684296,Male,17.166613597345176,32,158514.97331919504,Married
29.601237109442785,Female,13.541007156270801,37,178302.0529799446,Single
41.856689435982375,Female,39.87095813695307,65,128543.32409471108,Divorced
14.776563745631151,Female,2.6169015155906763,43,59296.174292799216,Married
42.72373447042996,Male,48.96678110740832,58,125782.3689964975,Single
43.42676216658375,Male,38.575673362048654,59,124493.84572379869,Married
84.52524144871083,Male,88.56496756580505,32,123071.55585691977,Divorced
53.474619988846754,Male,43.62697735697175,63,168102.190038422,Married
40.03989957889248,Male,45.80335259267109,33,172771.38597241713,Married
68.2484441718017,Female,61.58949572445886,64,177092.66363063228,Married
34.99989064237677,Female,33.33497754819954,33,175347.8445252655,Divorced
34.52821922798494,Male,30.977930329536875,35,159262.59944080454,Divorced
11.393075147377424,Female,17.030650217145492,36,69073.83461968869,Single
61.13999792353529,Male,64.56928412669033,72,157334.65510645683,Divorced
56.828720848476024,Female,46.96131258385651,69,169519.289107265,Divorced
42.89403052987576,Male,39.16184601774612,64,122484.9473596317,Married
73.17237558196237,Female,80.25130917355752,28,123967.6870530334,Married
40.39051569102936,Male,56.72385500612523,31,177317.36282239453,Married
62.09598438024977,Male,68.7335597207529,70,160861.34843996633,Divorced
90.19106329865949,Female,85.47173119917028,34,118114.00089230904,Divorced
35.95597689429046,Male,41.16315467003085,34,172389.39942367992,Single
75.76875570770255,Male,77.68523220958436,31,129796.1968476511,Divorced
36.16238949572933,Male,33.247595959384924,33,157390.0236715703,Married
8.170102966170163,Female,1.8110450166882126,38,54224.2505987426,Divorced
64.00342212812434,Female,62.75489271921364,61,131586.11272609208,Single
87.56888579969424,Female,92.98701074686088,35,111415.99539096656,Single
65.80487598185806,Female,80.62483301068092,63,156096.2219599866,Married
30.322703386728612,Female,34.72241743034086,30,159897.0387824665,Divorced
11.42823936428347,Female,4.713702051775975,39,58294.20498357898,Divorced
7.19983023812501,Female,3.4857206299142467,39,60473.964046026085,Married
12.439873026621143,Female,3.0125094457779724,41,53533.18473909331,Single
4.263690317333136,Male,11.600054405848951,37,65153.8372726525,Divorced
2.534804880176864,Male,4.596086875687732,33,48994.790059129664,Divorced
35.92005487263864,Male,26.117954259763962,57,126590.77785653128,Divorced
44.51052907373694,Male,49.332604146588494,62,117509.97286186795,Divorced
32.62360334707308,Female,29.415854574112373,58,125212.83977603762,Divorced
56.147522618236856,Male,54.844304496053304,70,172331.00630015717,Married
46.69111979817637,Male,55.1001528528723,55,135046.83043350582,Married
12.389959178122439,Male,6.880942967441947,34,43210.497023745585,Single
84.03367612811624,Female,80.86373999417796,41,107517.05411575348,Divorced
41.82575584887219,Male,48.87536690635082,25,177501.75864571254,Married
3.539807462868417,Female,-1.0008878179051601,40,62429.37074344348,Single
56.05008382503394,Female,53.97436618387276,68,168140.08834806347,Divorced
14.003823626700246,Female,18.536519846158793,42,56943.1826782127,Single
54.53902121433513,Female,52.35574495440369,69,176191.41847552086,Married
52.38030238175832,Female,63.49871084532538,68,153779.40392385432,Married
9.877520572607956,Male,4.996191236604824,41,54704.23657576056,Single
9.194194202313398,Female,13.608701536184828,42,63874.441953040514,Divorced
72.39267077586452,Male,75.93893203925377,31,98446.99066112371,Divorced
39.434345151593945,Female,40.28131760666393,54,122302.35117047736,Married
9.083637379264054,Female,8.5335813809598,35,55889.77304881111,Married
65.45428511606353,Male,57.2328975447351,69,162945.47923001248,Single
6.567715796195756,Female,9.473602444156418,37,58026.279256700494,Divorced
61.147568573584905,Female,83.44191514280541,66,157566.15320417128,Single
55.41358683921833,Female,49.54434076863609,68,155615.7568014088,Divorced
33.790325488651334,Female,29.830969429336967,34,174401.1743751808,Divorced
48.1950763569523,Female,56.15284521229592,63,109798.70278813243,Divorced
6.89762314729284,Male,10.291543875044596,38,59154.86783838623,Divorced
85.14119213746093,Male,91.91775563194052,32,114162.26830060763,Single
96.96605528798739,Male,89.69835980076134,31,110800.05018324923,Married
63.80735261591422,Male,65.82341115222928,70,154549.02510609402,Single
79.27688416935725,Female,71.9418465103511,26,97081.78792879591,Married
10.614836958039199,Female,17.336694300392047,36,64636.06259600172,Single
16.27659906973048,Male,14.18470879362421,32,66223.42961870543,Single
6.01804274583337,Female,0.4033897592314215,38,65379.88507930619,Divorced
31.31982872981962,Female,31.489727721381282,29,172666.79803447434,Single
59.58185796123093,Female,41.853516090834226,67,166760.05505968846,Married
38.50944366387881,Male,22.25563593081383,68,119051.14388676858,Married
83.33000668354359,Male,101.66697324110675,34,116824.84175212448,Married
88.50767870222373,Female,94.09826904064289,37,126229.00410539088,Married
14.049415000311427,Male,15.419448005506887,41,50164.762959504544,Single
12.028103986389674,Female,18.945637875067373,35,67534.92946232464,Single
37.06538526177491,Male,25.89755656042893,59,121330.40516315462,Married
80.11849329853271,Female,83.77164079402726,27,109486.68874450488,Divorced
32.160727863032115,Female,26.754883741392682,28,171186.76845100857,Married
32.35088714863437,Male,43.12498287491724,30,166551.0032560925,Single
56.59573267907308,Female,59.400430989741324,66,164959.02061767888,Divorced
42.19721587350889,Male,26.565103444029997,30,167278.18762311392,Divorced
48.32341349909818,Male,54.94347897434402,54,134600.7357775096,Single
58.99318372705242,Female,56.093902831940575,63,162344.3558431948,Married
44.804866940778034,Male,52.01110783841582,55,134080.07675846538,Married
40.848120350760155,Male,44.061063936130495,61,119256.91013862345,Single
44.12410021248282,Female,50.547035159808566,64,112302.03206158613,Divorced
39.498630794390415,Male,28.85133828674966,31,174882.8760259772,Divorced
81.18501022383668,Male,79.45393922000312,35,114453.73131142108,Single
11.854148093483367,Male,11.93813457350239,38,62278.052858740804,Divorced
36.12463111030262,Female,17.002954409394594,32,167790.15146161272,Divorced
80.76387338509308,Male,97.06566994863122,34,103065.06118396242,Married
35.47073533364878,Male,32.18926863959977,32,167193.0195499256,Married
77.17034845143252,Male,79.57557556538936,33,98440.31560156692,Married
67.12990328890402,Male,70.84561326531964,66,152969.51673150915,Married
62.36307009239037,Male,53.60626693746305,70,151543.8766196269,Married
45.41042655760427,Male,38.263421531604756,59,126928.35243834526,Divorced
31.321868563808952,Male,30.122966976237905,36,163848.43291181806,Single
8.68795121468687,Male,2.2241245572605504,34,80708.85284605625,Single
66.06697759332589,Female,71.53474578179666,69,158432.1679650764,Single
47.15228976161107,Female,42.699611877529165,29,177600.88059193376,Divorced
55.027516934010464,Male,50.954604670815996,63,152131.41503204269,Divorced
89.38179386573206,Male,86.36481398909302,40,107409.92885982749,Divorced
54.45816876059282,Female,59.7775318967084,68,174452.97848906415,Married
11.370305331579807,Male,14.502380298754606,39,54976.4844776697,Single
87.94597227211283,Male,92.31357862271723,33,118118.53888148564,Married
84.72388889787034,Male,96.57663977240117,27,117863.06345385859,Divorced
82.56107349558454,Female,87.58438011550206,34,112015.49517776337,Single
38.191545313296636,Male,44.232849096795,60,137842.86188110104,Single
40.859359115054055,Male,54.80869003767177,25,171438.92837001887,Single
40.07950184743982,Female,38.77016757010183,62,137371.03533182733,Single
40.07714963638986,Male,42.31122487070282,33,164980.41136292106,Single
37.790572611257545,Male,32.8940167153624,60,120201.40943015792,Married
34.77559048503265,Male,25.11593725175051,57,117650.46874787273,Divorced
11.598006416818166,Male,-1.794766536341104,37,59528.571660859554,Divorced
40.89497063004218,Female,29.168731301496194,31,168467.11116462332,Divorced
31.136954832410183,Female,27.008371629813734,35,178300.73454996015,Married
32.71610777543529,Female,41.567467796692775,33,177188.8388578514,Married
6.064095529335923,Male,10.85208885957227,45,48520.27042053371,Single
10.586392185251206,Male,19.70759789332906,40,64303.009827855305,Single
47.59131203464104,Female,41.33758504316805,62,115308.28248349122,Single
62.65966119457254,Male,69.2020220905733,64,151848.42953939197,Single
44.350176763272884,Male,39.18777315928513,57,138978.8359206746,Single
61.41213258892616,Female,54.64820721782507,61,163257.96414739673,Married
34.35793595029861,Male,35.05319088626532,33,169776.45199078246,Divorced
34.25829451852754,Male,58.76768040052783,67,120141.457375943,Single
15.656688113772674,Male,5.07470783421793,39,46727.356227013224,Single
11.30002313509543,Female,14.692585442236147,35,50457.07181204,Married
54.14235522653342,Female,49.01369773452885,65,171844.2182037638,Divorced
64.96369259651998,Female,49.96160784829353,74,159741.77127448554,Married
59.80615549952847,Female,51.188678691125,66,163456.0847888951,Single
38.31840064774712,Male,41.617161606147924,67,112505.90133603784,Married
26.898161735830246,Female,34.925451276085006,32,171616.9556268737,Divorced
30.434724338443704,Female,43.05563676276745,31,159230.8847204194,Divorced
10.467355726260564,Male,8.28580051445989,38,47502.45691794608,Single
59.812010644487444,Male,54.657309536225846,69,172655.22703851727,Divorced
40.525917051691806,Male,48.979938340490975,39,152683.09216188663,Divorced
58.11794999330135,Female,70.77826748943238,73,157519.57487666662,Single
85.71495974804833,Male,77.12105793639986,33,128798.40938987922,Single
55.645730078516905,Male,48.45949903359025,64,148910.33523095775,Single
17.534481083725034,Male,16.93909755914569,43,66105.2137510618,Single
86.64936100320023,Female,84.76383166844533,35,98748.93775769723,Single
86.29480495853103,Male,77.44096617606876,34,113627.07199157297,Married
12.522825188040237,Female,4.684558678570401,41,41919.43160803334,Divorced
5.756602531998986,Male,-4.634639350950062,40,55530.74554843428,Married
39.88908898500599,Male,44.45403054195634,55,123053.04538169445,Married
31.748795422791957,Female,23.873723663983398,28,154045.7927077008,Divorced
6.691300293223009,Female,-9.811078714611085,42,69979.6009583539,Married
37.86688006614208,Female,53.30379500933276,59,115646.05421965351,Single
45.648898577566996,Male,30.32370262962165,30,188300.93089694774,Divorced
35.41180328236666,Female,27.270779450296615,29,174225.93459611805,Single
84.05668059440877,Male,76.43015861981624,32,108394.73832795241,Married
53.85095505338293,Female,57.911553396914506,68,173220.32025637053,Single
44.2229178346636,Male,40.535897136721104,65,109397.50440651496,Divorced
42.07565619999846,Male,34.90712885297226,30,165139.52834965644,Divorced
85.52907889116175,Male,83.96115596775057,33,124493.7724943405,Married
78.60237100325865,Female,77.37373807790227,30,104603.87156500842,Divorced
47.80276789633675,Male,40.672293258602785,69,141510.319725399,Divorced
41.89594389052149,Male,42.713967244347955,33,175088.2448873539,Divorced
88.13511130748194,Male,105.42943343265567,39,96765.29788583735,Single
89.55111631958647,Female,92.66455343153764,33,121415.52114097716,Single
79.60630676742525,Male,79.03108389907624,26,107970.32419442636,Single
9.866994533386467,Male,16.424065469047918,39,52954.41037143604,Married
74.42988564490341,Male,87.62223822991,35,114360.21239504908,Divorced
12.251989462566591,Male,3.016597935936023,47,52426.103152464944,Single
41.68029350760329,Female,37.59827001597107,64,124281.6464276764,Married
83.11691237186128,Male,76.35922090119358,34,115523.85737545614,Divorced
30.97182427830811,Female,24.691394849204237,30,170582.0235403178,Single
32.87801709865067,Female,32.51584013090817,27,174382.4043183342,Divorced
56.30205378233403,Female,71.59383252019437,69,154879.59479630747,Married
50.241344814430875,Male,52.32771529420844,55,108992.31613614925,Single
9.219572897221433,Female,13.787726064004705,41,58378.346001010825,Married
20.708522155036245,Female,28.65147384555995,38,60167.359086730256,Divorced
34.87722280761982,Male,31.41993400252806,59,134205.62574412074,Single
8.503906862640008,Female,21.561091196781796,43,47545.350669649124,Divorced
38.36685227458821,Male,31.175629621424818,69,109739.90715976653,Married
67.35882716839612,Female,59.3962482023829,71,170839.2974250644,Single
11.211562086702713,Female,28.13322622522464,44,51945.75209877014,Married
34.392189459140035,Male,47.01814593973353,31,174413.89642278996,Married
85.38736931209621,Male,72.56289654313572,33,102435.58497781587,Single
43.728265211849845,Male,59.56641071307425,58,128473.01898820787,Single
31.592874378658735,Male,33.52792804635123,30,175474.41410235837,Divorced
7.518793756738297,Female,-0.3018229671460215,38,65893.21559355837,Single
61.41267313677798,Male,58.88346642180901,72,159202.20192652487,Married
58.14164971748312,Female,57.105313127478695,63,147933.77859321414,Married
59.732605967114125,Male,56.72621709046288,68,157989.19561568732,Married
82.41194217165916,Male,87.38601018656885,37,104248.0787273825,Single
44.890469449057,Male,39.00051379529226,55,134911.11633646046,Married
35.77237883603529,Female,27.605721374442524,61,129632.772577255,Divorced
39.415575496742036,Male,43.614369117,67,118832.3121493274,Divorced
37.2643590028357,Female,47.34911288399627,59,127114.87546908137,Single
31.764938255349964,Male,36.34656792427997,29,176630.6147874491,Single
66.0136848634048,Female,61.63211398715237,69,166879.56385246755,Married
46.24859569099921,Female,50.3615403283812,49,120644.8009021596,Divorced
38.31103354985917,Female,25.09212264056543,66,123216.88260669925,Married
12.083355491737507,Female,19.649506259919924,37,56863.01818476335,Divorced
13.868888193749527,Male,9.93342310102842,43,49332.38263165226,Married
84.54501097846023,Female,76.71856351010452,28,118372.77164523037,Divorced
65.35460303774772,Female,59.937808681014445,68,160697.34582697964,Divorced
47.981515938893395,Male,67.13218545855644,32,171079.27075257426,Divorced
37.30473210783642,Male,41.63888670876259,63,128815.41317995168,Married
34.797549423965876,Female,39.85499226305721,30,167060.2846601292,Divorced
15.296476745571987,Female,17.621554383758067,38,63962.755393760715,Single
81.6528134911426,Male,67.40562441222369,34,114199.27617370966,Single
33.840744129909666,Female,40.09307387750845,31,161706.49009786404,Single
86.35808579353525,Female,85.64166444174079,35,114190.09463928017,Divorced
80.08266323764006,Male,78.1197488223694,27,114002.33932014047,Divorced
61.062512847875084,Female,51.038657506612864,66,156604.8891583542,Single
60.29996210682528,Male,57.229426680328004,63,168438.22991585996,Single
37.80782758004254,Female,33.84514165929822,57,124656.40524337508,Married
86.03593126286376,Female,89.7361977863031,30,111634.97964003617,Single
52.39507539170699,Female,51.35037548971541,69,160600.87255758807,Single
16.723415370493754,Female,14.138125628598619,45,63501.353145927016,Single
82.3962686071979,Female,90.0000550325423,38,105106.68730703759,Divorced
79.94159307840889,Male,76.93123780275978,32,113507.67902595438,Single
39.469985741800144,Male,44.9955280117686,29,168922.90363529502,Single
62.15175849763617,Male,64.56231479601117,73,165910.28833216534,Divorced
36.781621410767855,Male,48.148899426207834,62,122604.73156093505,Single
19.29014078003595,Male,16.245429542819217,34,167583.48225262694,Married
12.410903633412794,Female,18.479110536300524,44,63479.07732586602,Single
38.57586118390412,Female,37.08883266916866,30,162930.9453041318,Divorced
17.914758580528513,Male,32.40880008597246,40,72655.20523798355,Married
35.10200343268229,Female,34.563771083709334,36,168839.54714029108,Married
84.43921892234886,Female,80.53226452946544,30,127423.74841075795,Divorced
38.15437950163422,Male,27.225477573005875,55,127094.44502499083,Divorced
33.308290982251556,Female,49.24347838146032,32,171339.17871427425,Married
39.938925967204995,Female,50.80842555095842,61,126865.81810375291,Divorced
39.283067034443455,Female,47.76692203312135,36,174546.03327529898,Divorced
37.804727387705086,Male,35.54708789914051,66,128780.58188269919,Divorced
57.143943208559534,Male,71.9192043906543,66,156681.37463969665,Divorced
88.66359367213283,Male,86.44580220056474,37,117991.93230741365,Divorced
42.426331926554006,Male,53.27737361032726,62,132834.5899040609,Married
34.383052023512235,Female,38.994750497179254,31,155825.27060359638,Married
33.24336042494379,Male,26.80207745606693,59,132540.90714001074,Single
86.36189800916199,Female,82.01479589714026,37,113705.73115176821,Divorced
40.68681959606656,Male,43.37014337651859,36,167262.52068660103,Single
39.0961656769248,Male,32.480475292444815,34,172538.7155371877,Married
31.22935419996791,Male,22.236914686164525,65,119300.36661346279,Divorced
37.03376774427729,Male,35.18142693013934,56,132463.92889527944,Married
47.9052563658321,Female,34.02398506901563,58,124351.33564567166,Single
38.65279142285277,Male,49.44363135563187,59,132411.76631427207,Divorced
66.39566875510604,Female,68.8059676499777,69,174343.54701084513,Single
42.097443923391076,Male,42.07916890560619,61,129988.69958765598,Single
79.64439667802411,Male,77.30607542234883,33,104551.02803981384,Single
43.210446248291895,Male,52.529705479864575,32,164552.02797590237,Single
54.07596316253259,Female,40.19620735145359,69,170112.3750898962,Married
39.882849470654705,Male,36.850173622982936,59,120375.31322167467,Divorced
53.31800870779516,Female,47.750644590080285,60,126695.34289468176,Divorced
43.3047158359912,Female,58.286143603603364,71,127244.97026712424,Single
17.358951292853533,Male,23.160983203431677,36,69099.75337068191,Single
75.09754929007752,Female,71.8555095882199,32,110370.1116220276,Single
57.03867232275589,Female,58.955406086795094,72,167282.53211317066,Married
34.287304034798524,Male,29.67115091744815,59,112461.58667785447,Married
16.692449739544784,Male,12.359230090836942,40,48204.58844160056,Married
55.62887874738006,Female,54.47215323338823,67,164634.9815702791,Divorced
55.09125736823724,Female,44.24434114352566,60,157713.63134509983,Single
42.619098850712774,Female,47.616505552065846,28,154746.45335339487,Single
89.42668603865826,Male,93.91114381554144,28,109978.92486608647,Single
42.052458340018376,Female,28.428007028720664,62,119387.08854962469,Married
80.02548268211476,Male,74.6356115597743,37,116145.90604372136,Divorced
38.16125853901653,Male,38.93483354713723,61,125826.31535194826,Married
11.183847852054662,Male,10.219751017728603,36,49098.11626684392,Married
86.91407668237949,Male,95.00636657880558,29,107560.63700701395,Divorced
85.5842741324141,Female,95.11928061008886,30,112664.2167211161,Divorced
86.89050691212782,Female,90.96552910218567,30,100302.38747481277,Married
23.781664832275407,Female,22.185126978998433,38,68756.90543594923,Single
4.816528724436203,Female,16.571356274791178,44,39905.4536632127,Married
84.25772521919829,Female,83.37369272418671,29,104858.13496624967,Divorced
60.915026312644535,Female,69.6174548963808,69,160805.08974893996,Divorced
41.537742925765016,Female,43.376202487823015,33,161606.44501506578,Divorced
13.051182334283695,Male,5.24929816474107,34,61742.13068040431,Married
53.6790892817391,Male,63.537577677175136,62,169999.73730665768,Married
35.80810600604581,Female,35.66727765473062,66,130815.46775541856,Single
76.8947181699429,Female,86.32809190015122,30,120138.50358343411,Single
83.51264248305378,Female,91.01747418014756,33,110980.89958233286,Single
83.94676531379474,Male,76.69164891384683,38,116108.82973615968,Married
11.597309682868527,Female,15.100214612486479,34,62909.86641966495,Married
34.51095786406783,Female,36.571694391428856,35,160254.62056251222,Married
62.181750191914176,Male,74.76690760617424,60,159429.98296326946,Married
36.87508290253006,Female,28.872443071217475,63,134312.12800667222,Single
82.74244880771141,Male,80.52161139268956,27,108839.53074629477,Single
60.00920907655436,Male,51.9509160756359,67,160009.06715750793,Married
66.43449435099564,Female,71.4181829508266,67,168111.12624737818,Divorced
84.11544175917038,Male,87.49606761394938,30,107067.3534451209,Married
66.00839271908373,Female,72.99750695228265,80,165595.72597454005,Single
36.51638202871469,Male,40.01917404504421,34,182644.5171741094,Married
33.271806855247505,Female,38.127186038950185,35,168410.65435931511,Divorced
79.72214534321793,Male,80.60814033085428,35,122207.891402532,Married
64.98513461305132,Male,68.40717941784973,70,160068.78389209943,Divorced
40.38923719950594,Male,45.15879002427281,31,174705.07556620653,Single
10.480489283760562,Male,15.269993297408032,38,56246.886528415416,Single
14.887863979671287,Male,11.06142840988031,43,53572.95075068783,Divorced
8.985430679346898,Female,6.997483866841259,33,68178.45887023394,Married
84.2216480342893,Male,91.16746062291976,38,116288.85267862596,Married
30.662364883356798,Female,34.913810566812145,30,164774.33714044493,Single
41.48419593518892,Male,42.040031841932105,60,118033.25193395109,Single
53.40432191471502,Female,58.44978927381827,68,170432.63943922985,Married
43.60112657707553,Male,50.27577814335429,65,122140.35517394285,Married
38.12862433589545,Male,44.752873507294154,37,171558.6702350417,Single
85.982434631386,Female,75.47664101781177,28,123762.24696335885,Single
64.65107701792019,Male,61.902916043841515,69,166416.8939711276,Single
10.823879674989975,Male,9.26571873093783,36,62766.95769298168,Divorced
63.9395278573714,Female,68.50894237262534,61,156818.0137510719,Single
39.04731892665733,Male,53.840230127820575,60,127635.08091062245,Divorced
77.79754044217954,Female,81.32952993511397,29,110059.65754845967,Single
80.55423184264666,Female,98.47651967798883,27,116641.00028673641,Single
37.05261743184037,Male,25.738728091932543,59,126099.03425100936,Divorced
9.69650624037979,Male,6.351190147922684,38,53437.614412487295,Divorced
6.325176854825756,Male,4.136949731662736,37,60241.721527023634,Married
37.80301635208217,Male,30.7603154293727,62,127584.26795016244,Divorced
17.125500555218913,Male,20.819450639133123,36,75344.95708129165,Married
36.511461243287826,Male,38.33603116706792,67,127509.26830483571,Divorced
37.11475108860684,Male,30.038480587876762,30,182701.59582371687,Divorced
36.574780534930326,Male,32.80719964986767,58,122645.3377171711,Divorced
76.0524532491865,Male,83.3281547191289,34,125283.62143435993,Single
52.00588766195599,Male,50.063225680762926,67,161202.5431993061,Married
13.579394072006238,Male,8.45989403434674,40,53182.31044408982,Single
6.0645018555291585,Male,13.720268926119555,42,66391.920822235,Married
54.19247104672847,Male,49.80798835767963,66,160057.44120105787,Married
38.02991981555654,Female,21.840562446286004,62,126307.26420021779,Married
7.9519536861491815,Female,11.427248353399472,42,56008.741697841935,Divorced
38.31564676244074,Female,31.96167452908339,58,121116.4338348296,Single
38.73766383197835,Female,48.08484319598723,61,131386.55369686167,Divorced
35.38720687661974,Male,40.501256268910176,34,181597.66920618553,Married
86.78302597168242,Female,81.08678077417088,33,123440.1522536963,Single
36.52172564786325,Male,40.73410170928193,57,130165.02336499597,Married
29.96636576037266,Female,30.252549942181478,32,175793.91427271935,Divorced
52.88814804195845,Female,60.73892843093746,68,159692.0278798787,Married
11.80685445079753,Female,12.410137822249279,35,65468.182738848074,Divorced
83.54638926498174,Male,86.88006455530402,29,115209.15229779402,Married
37.97103918248727,Female,42.50661548128869,28,170358.53774064808,Married
35.51346745115468,Female,23.029538404116785,31,169348.0352612832,Divorced
14.33973224083232,Female,20.108052843611418,39,57702.267550692006,Married
43.119636124931155,Male,35.82403520033701,57,115468.89746643341,Divorced
8.229496795945387,Female,-4.1377778573268795,45,60103.343164160746,Married
29.67177540570144,Male,30.897441801915846,27,170825.20775261422,Single
82.36203377450387,Female,69.4460373690755,34,115482.58247042591,Single
58.97856168839088,Female,59.33781744531358,65,173617.0348786835,Divorced
56.53495872571139,Male,53.10067558798777,65,162105.9977479253,Divorced
55.502637693103395,Female,47.90572313405908,63,140051.72045459703,Single
58.0693467274034,Male,55.51830288175414,70,158949.1927995306,Divorced
63.735444502330004,Female,62.98962668434099,72,155414.1035136836,Divorced
5.130148834369066,Female,11.901858230505756,33,64689.52380719676,Divorced
18.767242877363994,Male,13.562116131115456,33,55627.059452580026,Divorced
48.098048399737976,Male,42.31947773748465,60,120515.93396434787,Single
5.056729247463878,Male,-6.815129672273038,37,58259.44835120207,Single
61.18579298055211,Female,57.97781900365135,70,169013.22414162048,Divorced
44.217412588467596,Female,20.953090883224565,63,115674.54246081074,Divorced
32.595386265259584,Male,36.57627702697674,34,155848.3982183796,Married
52.28254182138395,Male,55.318587094954324,64,151437.02895078828,Married
29.435455957547866,Male,22.598545863137268,30,164221.89328601884,Single
36.36744608493218,Male,51.222639943838125,70,141840.54873463314,Divorced
75.3572529327057,Male,60.04060136982995,31,121204.4056619681,Married
89.74338190176081,Female,100.54945199089848,32,111075.5716440057,Married
87.76021805026505,Male,98.70043202285522,37,105319.76359428882,Single
88.30724101074884,Female,94.2453702629664,26,113379.72770719464,Married
11.508328301428314,Female,12.081701338711948,41,72175.08986112277,Divorced
18.427182146958778,Female,17.291164614816047,41,56533.9909477302,Married
15.737832765224738,Male,25.697883383353247,42,55102.250638122816,Married
85.40340524486479,Female,79.2919484169581,34,115334.44877190812,Divorced
30.621504535694722,Male,39.83452169517198,34,165018.80449812213,Divorced
79.99715939909056,Female,74.09825722693384,34,107855.67139733565,Divorced
80.24168455781566,Female,81.72644206562433,31,117477.26189163515,Divorced
80.21741320352626,Male,88.08083269166694,36,114138.16423286856,Divorced
4.860230175092681,Female,4.287368220122999,38,46983.140540555265,Married
6.216821629918158,Male,17.74976166915151,44,62216.81900750354,Married
33.40371496143311,Female,33.748092502990694,37,171315.892788246,Divorced
81.00537070948054,Male,75.86880466912956,35,119044.47177790958,Single
8.721653867178304,Male,3.028356759392925,38,59757.30234841726,Divorced
10.578859879721037,Male,15.118171217164909,40,66692.38212431205,Divorced
41.174257629334754,Female,42.35926453345567,30,159741.21439926268,Married
17.41955262016139,Female,19.04906108704339,44,51342.072685441846,Divorced
44.18333136166397,Male,43.694613173194114,65,111418.14354486865,Divorced
