Marital Status,Monthly Income,Brand Royalty,Children age,Subscription score,Gender
Divorced,5848.705674822257,64.61619627633343,7,54.509001318223035,Female
Single,4622.062343933174,54.111190542546346,6,61.85702115367892,Female
Divorced,4833.957413883426,55.19348878691607,7,62.76841567847466,Male
Divorced,7152.420074093904,22.408977340987338,5,16.449234741053836,Male
Divorced,4398.827063205801,44.27269621609598,13,39.71420189467398,Female
Married,2530.0900021770576,55.762357007752314,10,55.76022439753657,Female
Divorced,2874.5168857335843,51.611862006508076,10,52.582531594112474,Male
Single,7148.183328067766,60.43645973672231,7,61.07103480389811,Female
Single,1928.7733702436017,49.55473173691571,10,49.80709342351308,Male
Single,4199.485442706738,56.78155350793866,14,51.1022221844519,Female
Married,3159.598805290146,58.48978564536113,10,54.395772259504774,Male
Divorced,7098.757061877027,9.541056709451176,5,0.14415864595237693,Male
Single,6673.482418462704,0.3218189601990389,6,12.23150584136945,Male
Divorced,3006.961367191915,90.88819651797527,14,77.71860696655716,Male
Single,3263.1083185406187,52.41250378025998,10,58.96953627422557,Female
Married,4323.232384824494,45.837280974901724,13,47.320289477208526,Female
Married,7619.259769399276,17.260938430560685,6,19.974040818525708,Female
Single,4555.458708957027,37.09851140548451,13,28.004738253035338,Female
Single,3585.1283249450503,58.98013621693002,11,52.94589362389375,Female
Single,7247.721056354547,9.727541977725423,6,-0.9805769345369093,Female
Divorced,6803.091260836332,22.398373845606415,6,21.470317731532273,Male
Divorced,2771.87278534159,58.36237222375141,10,57.87926714621366,Female
Single,7648.718245007038,11.042428425033684,6,1.5198401094874718,Male
Married,5571.316627412468,59.07989479414027,8,49.79195032393767,Female
Married,3526.483636808366,53.75840348826928,10,59.50166641139663,Male
Single,4272.170765561087,42.40161134881539,13,34.50838950432626,Female
Divorced,2622.029479089354,91.25451341812024,13,88.67818889352506,Female
Divorced,7307.432869851667,12.961897372929165,6,23.39301927931637,Female
Single,3160.079035164705,51.7457704535994,10,45.138278206762116,Female
Single,4269.545115307086,39.74254985331594,14,49.198496590350544,Female
Divorced,4701.021204349392,61.99879115068117,7,58.31617600859098,Male
Divorced,1277.7256306946283,87.72478548686233,13,74.89448154341859,Female
Married,8153.882358311256,8.691022022907951,6,11.921243760229702,Male
Divorced,4589.695999880714,55.40090102281937,6,62.73435088064045,Male
Married,4935.077186341786,59.97969734152964,7,53.230605201164934,Male
Single,4981.27917930216,63.534547632830126,7,56.06221210920267,Male
Single,2552.8158607009327,52.31053115139029,10,56.89007883181336,Female
Married,4248.1966684879735,53.997888053681955,10,53.31162107009284,Male
Single,2783.5034135385886,58.69562193161417,10,45.49282009343222,Male
Single,2953.2473059731233,54.042079551287756,11,63.036413888480084,Male
Married,4180.278045099971,40.53080321822128,13,37.73040345920012,Female
Single,2826.240935253117,94.98991499333678,13,109.54690032965246,Male
Single,6955.903192472163,13.588824173939784,6,19.976465932382204,Male
Single,3449.9770691574386,90.56760703209918,13,80.58335738867248,Female
Married,4665.313187748952,49.64394666043102,6,43.48502419191398,Female
Single,5489.18948224247,72.40976430506527,7,59.280293757772675,Female
Divorced,7117.801097464933,11.002165520849303,5,7.946447764270153,Female
Divorced,4321.203023062149,45.7126318437154,13,53.34356751541056,Female
Single,2078.022291612029,84.43190451114299,13,76.654136978361,Female
Single,4045.582030641494,35.92016391247582,13,20.183944838208546,Female
Single,4885.089185442041,61.673144535001924,6,67.30642611497784,Female
Single,4109.710304644065,44.59449543699278,13,55.13031369524522,Female
Single,5544.252152925519,70.43382741179096,8,68.24786128394045,Female
Divorced,2746.556530703081,60.47750137471711,9,47.39112477428786,Male
Married,4907.930555091001,48.29010913045614,6,51.99063175230794,Male
Single,4552.238407108607,66.87452184703164,7,70.10716320634396,Female
Divorced,2478.44540251533,96.70330132451298,13,103.74839703674535,Male
Married,3722.658160510435,50.39702018566612,10,59.703663970767835,Male
Married,5504.413890565729,65.51076749332388,8,70.78286097040139,Male
Divorced,7403.312227228704,17.506296643832577,5,29.33128541231656,Female
Single,2374.4307187083277,86.79889899172969,13,88.50442644884787,Male
Married,2920.015756963659,48.47465692186235,9,45.571521684324544,Female
Married,3914.927645938567,42.34305180281848,14,49.951178563355825,Male
Divorced,7566.19304940937,10.482830271491252,5,20.773597920986795,Male
Divorced,1968.9475672939252,93.53760094288194,13,105.28642638146917,Male
Single,2509.1116029008563,50.634412107633096,10,55.368983777661285,Male
Single,2865.628348157327,89.08065015163723,13,98.31326606095165,Male
Married,2936.0241199456727,44.05853099706287,13,43.69585329715285,Male
Single,4087.720551112696,50.779290188401596,6,58.98200916282912,Male
Divorced,4591.777868211917,43.98765493576018,14,33.39911698637185,Female
Divorced,4251.227380707423,39.063440531434395,13,37.321657290358175,Male
Divorced,7471.350739969682,17.3563391253628,6,26.25884935466277,Female
Divorced,1507.8560277719225,83.94713724263116,13,93.08641113584632,Male
Married,7880.869286166025,12.908050548454746,6,19.844132723635703,Male
Single,3105.1053018593257,91.47365705843895,12,94.35178696681747,Female
Single,6522.7311269562015,17.82475937213995,6,13.369177831730052,Female
Divorced,3512.2852252242556,56.16165851582465,9,61.09431869352261,Female
Single,2871.002921626467,85.41171405512357,13,82.20746961618825,Male
Divorced,5103.664565642433,59.39535815939872,6,47.824653874911604,Male
Divorced,4569.349188254162,64.12513277238448,7,64.84259198418228,Male
Married,5959.662398354207,64.51602328585841,7,67.03487652169153,Male
Married,2802.106463645666,87.73311151363379,13,88.06785514089539,Female
Single,4532.79048911208,56.13122586605864,6,51.84298850204871,Male
Divorced,7346.406679984693,17.545567843709883,5,10.75548304968854,Female
Married,5186.740693292366,54.53632164751879,6,49.64654197893017,Male
Married,2754.4807082860343,48.566142659300745,10,63.475339190512,Male
Single,2768.7119770869895,91.9932748902753,13,99.42189208262508,Female
Single,5395.27884701238,67.82055469013024,7,66.72127181564528,Female
Divorced,5949.139511523732,50.36605976054801,6,50.33766607222001,Male
Married,8137.751037730664,19.75446891848034,6,34.57001459038044,Male
Single,5596.829037128797,62.49705364223539,7,55.430317203470544,Male
Divorced,7455.885268352675,8.718362054819274,5,4.529788540748699,Female
Single,5371.617982909258,55.055063940455696,6,72.81075024701008,Male
Married,7493.600805634546,6.03653466912462,6,-4.3016639836339206,Male
Single,6792.259391967702,11.707629019000585,5,21.776685331495095,Female
Single,5858.353940879124,17.323144301727716,6,14.025324401538017,Female
Single,3469.377880797715,44.21696372279862,12,44.46849553264257,Female
Divorced,4714.040317577215,47.63451520343823,13,42.869606419238394,Female
Divorced,5432.743380732409,64.5084506559992,8,58.663624634387155,Female
Married,4321.10788181643,51.84803725345372,9,43.11054690837941,Male
Divorced,5063.197573217787,67.32883719886797,7,59.78902357225477,Male
Single,2316.167068017915,97.39828807370398,13,93.24633725829968,Male
Single,2609.516846422125,86.16538879207606,14,80.78585799925766,Male
Single,5210.51018648894,55.57999743720934,7,50.65664538812737,Female
Single,4812.6873628594185,57.14023939762543,7,57.22130274153303,Male
Single,7317.855252338701,8.15325434399017,6,6.59813658608441,Male
Single,7313.177131363195,10.56610409079346,6,9.113434866564198,Female
Single,7012.481862808992,11.892446549838304,5,17.012403398409305,Female
Divorced,3910.1538154235573,54.28840173817768,10,62.44040466096266,Male
Married,3834.392716303328,47.885227008690975,12,53.50027096325866,Female
Married,5574.342922800164,56.61834139953149,8,51.98530156667205,Female
Divorced,2506.9845634519907,93.25181959603546,14,104.33948638874409,Male
Single,3677.1232935161383,40.924878772750276,13,32.90207307241619,Male
Single,7108.438449024971,11.924306417530389,5,18.05958172069259,Male
Married,4327.824426266752,51.887627174937265,6,51.10829993909343,Male
Single,6071.745308211854,65.36735765315701,7,56.375399818173264,Male
Married,5157.393056795971,71.30964669215282,7,67.7316998455078,Female
Single,5060.730855113704,52.819648602396,6,59.93012478531782,Male
Single,2577.222198004748,93.99182740657557,13,89.68229616589034,Female
Single,7342.070362450458,18.930520070018886,6,28.25763120762947,Male
Married,2801.7333826496483,88.96652555709503,14,84.62091736231991,Male
Single,3215.151945379293,48.70092577264544,10,53.17712789039512,Female
Married,2552.4493426238005,100.0,13,102.090949582556,Female
Single,4619.923213415714,42.1794888714402,14,42.71512635114668,Female
Divorced,3863.293244428868,44.12509406757728,13,41.23927126619266,Male
Married,7128.368674536448,6.831538084406979,5,-1.6202642478997245,Female
Single,3253.0648496428234,52.86129167461524,10,49.26718034348818,Male
Divorced,3273.46985752884,53.3268338905397,10,61.91151963468507,Female
Married,4161.838664872371,38.74632233050586,13,37.61994387915405,Male
Divorced,7627.206225829424,14.130879150601409,5,19.126785739384143,Female
Divorced,2578.6353510164026,90.25243551773266,14,91.87481406702908,Female
Married,7441.685449259314,14.293357097298845,6,12.876470096007038,Male
Single,3237.79089671729,55.605371045949646,10,63.09272679194445,Female
Divorced,2131.0971679174527,92.62218756793564,13,94.98378461506073,Male
Single,7321.389549579824,13.494831036802701,6,4.917502136108114,Female
Single,2751.5626066846903,52.978419250919025,10,47.08036206800034,Female
Married,5304.2084267460195,61.98277470769092,8,59.62782946415053,Female
Married,5463.00509715955,66.68991437442146,8,56.514982360274225,Male
Single,3888.0603425460586,51.08893242041313,13,62.310263813685324,Male
Married,5449.8516491189675,64.95928962625129,8,56.797491628709146,Female
Divorced,5013.282660198057,57.914305556088735,5,63.48560070310401,Female
Single,3425.7600543810486,56.34281451119973,11,53.30207893951458,Male
Divorced,2859.279715184914,57.838347789746756,10,69.5311120876206,Female
Married,3005.86291234407,52.746584880197915,10,65.67012069521437,Male
Divorced,2794.262808691437,83.62895312106588,13,89.33585879381054,Female
Married,3028.2876029344106,52.63414616026135,9,56.46031287728009,Female
Single,7381.408011315445,11.283243121268029,6,12.394738372024849,Female
Divorced,6853.984391137268,8.872752682090287,5,24.557183937327792,Female
Single,2383.080121967274,82.36157691205283,13,82.71225683198445,Female
Divorced,7516.491125714408,12.192380498706846,6,22.32236402494143,Male
Single,5390.151863703913,65.77238023087506,8,69.41701795342831,Female
Divorced,4725.199202306935,39.83901196293741,14,41.543458819501154,Male
Divorced,4141.990336160943,45.479700538998124,13,53.59275807357051,Female
Single,3058.686671814862,89.29939997660648,13,84.42248129000036,Male
Divorced,2376.0753817238174,95.86358112661037,13,109.63536298076542,Female
Divorced,2113.1994899989277,87.06311067957246,13,94.17816088022994,Male
Married,2038.704388687166,91.99280988085302,13,99.77596129661144,Male
Divorced,2716.473196687934,96.57017218500141,13,86.69357776290352,Male
Divorced,4586.796727664922,71.51433513352386,8,74.09859133774236,Female
Divorced,7410.434874967061,11.762087967824321,5,20.11143111932338,Female
Divorced,7281.255403250765,9.116631682750985,6,12.218381353800451,Male
Married,6370.622791850535,61.10386505718515,8,54.474610128252195,Female
Married,3417.064873770627,46.757148297016215,10,55.59231819618394,Male
Married,4250.987217463995,40.38855412547152,13,34.99744951637766,Male
Married,3794.2742677310957,47.27136091400627,10,51.64145205545798,Male
Single,4048.586048889998,56.04586343150912,6,62.4878699158786,Male
Divorced,5693.171950135952,70.29268480041516,7,77.75482533357145,Male
Divorced,3822.4973211136303,52.13971299627283,6,52.294348356703374,Female
Married,2928.1431236160793,92.83485298280648,13,87.15839730212801,Female
Married,5405.454814741593,59.965065736700375,9,57.574746392788406,Female
Divorced,3525.719868752124,90.63779480612882,13,83.30258734188376,Female
Single,3498.228773628545,94.23730849978543,12,76.06852346304909,Female
Divorced,4588.997982924947,53.57545927291673,6,47.7812011149811,Female
Divorced,7911.731834927946,9.738967019112245,5,9.724701888472618,Female
Married,7084.752049455436,15.255343276401547,5,-0.7254789409861715,Male
Single,4126.85478545864,56.12250585038916,6,48.733838542890304,Male
Married,3307.1760199692467,51.8060765859207,10,56.84827083367036,Male
Married,3204.084257491616,54.29351812727912,10,57.28901887542549,Male
Married,2466.3363386490055,97.07218317159456,12,85.93521313125622,Female
Divorced,3053.37017533803,84.98994013831725,13,86.75617964054923,Male
Divorced,4095.835552941572,50.74953852673617,14,49.361374206116125,Female
Married,6910.906978158238,12.289766076130114,5,-4.432051893346216,Male
Divorced,2219.0501358946485,88.33869195814012,13,95.15161900634544,Female
Married,7460.903662684447,7.614850819085262,5,4.662435110142665,Female
Divorced,3552.796944007042,54.80396996420029,10,44.46251378049342,Female
Divorced,4231.010583393016,56.611243410744635,6,53.89747102328963,Male
Divorced,5117.741690481638,56.16034918569991,6,61.28429371336943,Female
Single,3855.3238369828928,39.93292215123831,13,48.38453384630131,Female
Divorced,2931.2526479141757,86.62059168634525,13,87.60394326041167,Female
Divorced,4396.618701591839,52.07044608760723,7,56.43185260947156,Male
Married,5323.369281331992,63.16650984646571,8,60.511154158800615,Female
Divorced,2359.4179804580635,89.68246578599802,13,95.36920223551019,Female
Married,3610.7368329892684,45.370243026365394,13,48.53363102539357,Male
Divorced,4884.19342196081,50.52107998931678,7,50.8066087622972,Female
Married,2390.942422216761,91.32686345546699,14,93.35303951118917,Male
Divorced,4339.835254944237,46.69976385471011,13,52.77218372160541,Female
Single,6791.378854309468,11.143497829182067,6,6.896061912591219,Female
Divorced,5476.416737501925,64.60387715609532,7,55.558312081992206,Male
Married,7778.5158596098945,7.470949751982353,6,7.498244062888481,Female
Married,7550.657396124457,26.97538389711067,6,23.974191858927032,Female
Divorced,4169.4635553725875,41.37005832739097,13,26.305175860589344,Male
Married,5520.458816661236,64.6643418292887,8,68.16171040563279,Female
Married,4513.027474758672,53.698374082452005,6,51.846090911895864,Male
Single,4099.63463359098,45.15848474104774,13,52.96237127009849,Female
Married,2894.9602256347753,61.85024413228817,10,53.228727329311724,Male
Single,6817.772839458974,15.258049685447155,5,17.69357388554702,Male
Single,1608.2682065456074,84.91499520154093,14,79.19684467421364,Male
Single,3089.590563409165,83.31998717729999,13,83.682000615613,Female
Single,4416.639539645566,51.23284593580176,6,53.39653124448429,Female
Single,6290.445773521276,59.37632335518419,8,55.35594148453187,Male
Married,3888.2129046883456,48.988094715750485,14,37.50598626253248,Female
Single,2439.691880952615,88.08352732902819,13,92.83621154480883,Female
Divorced,2716.6801501708446,89.79311474760718,14,94.70982759029292,Female
Married,3760.4312057575003,96.59503602599273,13,91.32958851225449,Male
Married,7405.163829191032,13.556891865336326,5,23.855736497819805,Male
Married,2901.544394149901,51.414302662549716,11,55.3538573450326,Male
Single,5998.873494952315,63.15634824281971,7,68.02373088347213,Female
Married,4370.3745798354275,44.257655848555316,14,36.704690717773275,Male
Married,2240.6079297108554,88.32735839942742,13,89.06249938802272,Female
Married,5139.512078607521,64.03376645373213,7,76.9083151008288,Male
Single,7420.3219155097295,9.012650787439988,5,6.134967735425379,Male
Married,6926.227487747883,15.002786038615675,6,6.546523691593395,Female
Married,4711.501725624996,54.96816612202557,6,45.08782294394884,Male
Single,5747.48056100828,55.1061903799132,8,47.80316380069334,Female
Married,5397.069891704439,64.2487192742881,8,68.91229945813475,Male
Divorced,5570.709937619549,58.37883260915919,6,58.747627039827734,Female
Divorced,4138.022138649494,48.972501820781964,13,41.47032503270727,Male
Divorced,3673.82567091136,49.44773758933183,13,48.07634161950477,Female
Single,4117.788195724082,43.73443195507902,13,47.59441308968937,Male
Single,2318.3836255614506,86.5008177722184,13,88.47297611312001,Female
Married,3805.8054722396782,40.62519693903137,13,41.361679660310145,Female
Divorced,4031.7889845499576,52.289185873911705,6,56.657199984702274,Male
Single,2206.374027473409,58.94294131736001,10,61.51972125203876,Female
Single,4183.554897154826,51.45156582879387,6,47.014485037386486,Male
Single,4985.976826437366,49.24905036615297,6,52.35702266341489,Female
Married,4733.420969057914,52.79631136820027,6,57.37031460884599,Male
Married,7124.550423264365,10.909189000802023,6,12.045330035715027,Female
Married,2384.650584251016,57.846344424193326,10,53.49655552368989,Female
Single,5535.184673718439,61.733979153702755,7,56.95019764608362,Male
Single,5317.831401106998,62.316885999383125,7,64.08043993613228,Female
Divorced,4024.4869356346844,60.10406689374517,6,71.33557897310592,Male
Divorced,8263.693946494479,18.253562034006364,6,15.13873622102241,Male
Single,3833.1409126563353,47.38133845397433,13,56.841380096038414,Male
Divorced,5090.295176689719,58.57377231431032,8,58.659617371119296,Female
Single,3953.0690496776524,50.81410888978882,14,35.103328815662344,Female
Single,3789.31827973537,42.7932271569672,13,38.00931383952826,Female
Married,2820.4857974194906,88.41800568195168,13,93.27527043763878,Female
Divorced,5371.888056377441,47.25012042874313,6,48.52231311793943,Male
Married,6080.0319355877555,8.79642541228597,6,0.14342211040784214,Female
Married,5158.35519982716,67.7062031209002,8,49.58967580883652,Male
Divorced,4541.673943078711,47.90189120448755,14,61.129052572167645,Female
Divorced,4237.475794653625,52.119017321482616,6,51.52907925347162,Male
Married,7926.028048245078,21.611202332448975,5,23.894199388921248,Female
Married,1652.1025990156932,91.87040116494916,13,91.04890804601997,Female
Divorced,7784.198337901008,9.357691290382924,6,-0.24238291325028527,Male
Married,4104.534855399845,45.09237682127086,13,35.83929637828018,Female
Married,3744.2518541798886,45.46195132129264,13,34.64703414799925,Male
Divorced,6035.694663151705,61.5456044400475,7,62.3779686293699,Male
Married,7459.060654404942,15.089468343917737,6,10.309291116884665,Male
Single,3281.6268230591613,50.292029953345875,10,48.3382572192752,Female
Married,5459.474083243856,62.067914367558714,8,47.958501559448095,Male
Single,3258.6258264828875,44.209482946025055,13,29.900810503433974,Male
Divorced,2980.5772070525795,52.878410356442785,10,56.01886587767839,Male
Divorced,6509.615301780244,60.8346424708278,8,64.3003290536471,Female
Married,6665.170826119501,18.30581568135642,5,23.855063642699857,Male
Divorced,4339.108839836601,49.689945279835925,13,61.443653067370036,Male
Married,2386.3438948104913,89.04481244659247,13,91.59271239578676,Female
Married,4463.618317345502,49.57811068540943,6,42.57320037222879,Female
Single,2525.7480429312473,86.82824038751573,12,92.25878474090725,Male
Married,2856.559577136113,92.60615356943687,13,92.45152680983021,Male
Divorced,4547.268313110433,53.08279598207956,13,62.62761002561432,Male
Married,6427.215485590365,68.60307011208228,7,77.99299391300484,Female
Married,5961.556216737029,65.38253245366376,8,72.64682902712953,Male
Married,2509.817855060478,91.14476508714611,13,89.97356803412544,Female
Married,2722.7985178915583,53.6718061613005,10,42.66830203006592,Male
Single,4716.206878564859,58.37849054933414,7,61.031965713271546,Male
Single,5267.971272449236,61.04604638682014,6,51.68268069271542,Male
Married,4926.359149986151,51.6352576112003,6,53.00093795543865,Male
Married,6270.065366575652,62.06348385163659,7,60.858699806959955,Female
Single,3192.1287500824883,85.97173987104489,13,91.00199113033332,Male
Married,6223.607808131473,70.42403382059973,7,68.67416637748208,Male
Married,3927.827980205301,43.60337141126913,14,41.01461864051211,Male
Married,3288.360323530171,88.86372611841091,13,109.25081971698415,Female
Single,4691.52442767702,48.622404275611174,6,53.613907180923164,Male
Divorced,7248.129792173079,6.911756416286082,6,5.019097536774409,Female
Married,4921.482092539236,42.419018028726384,13,41.492870662820415,Female
Single,4573.409767828563,51.53954037208149,10,51.23907548123459,Male
Divorced,3601.921913756802,64.50964614727698,10,68.14308311781134,Female
Single,5116.23371991388,63.544431984754944,7,70.83189315943861,Male
Married,1606.745861378673,86.68191008998909,13,75.38984798141192,Male
Single,5293.480819323106,68.0579994070273,7,78.89569319813297,Male
Married,4367.573792043637,42.8145847474332,14,43.10902893138124,Female
Married,4326.877853131129,48.01534291258791,13,42.25296045773452,Male
Married,5666.398720822356,63.6991992344695,8,68.63701266816219,Female
Married,5380.2971025936195,70.05648911855491,7,64.05859450644635,Female
Divorced,5509.798934082855,60.6896408238459,7,74.12927042657617,Female
Married,3172.927824558741,97.38197917021284,12,79.87244925371672,Male
Married,4649.918173266535,45.24785421754952,13,54.15048666358098,Male
Married,6465.656515257466,22.10223073124849,5,20.79700937827596,Female
Married,2705.3800417694974,52.109057276910285,11,44.54416927046365,Male
Divorced,2704.830276459186,46.82650874973949,12,41.47784657855868,Male
Single,4289.542769430659,55.53817417495151,7,62.80144028004786,Female
Married,3769.5319649674566,56.958678810244315,10,62.94887018689161,Male
Single,4360.113447914781,44.60551765944613,13,40.29232160674296,Male
Married,3019.6402495482216,66.28549791700928,10,66.51257342375982,Male
Married,4412.609552081703,56.19806387670958,7,67.10031815578338,Male
Married,4809.030062122107,59.301846425683685,6,55.53562482951438,Male
Married,6830.737270554839,4.208779748553454,6,-6.015257080254392,Male
Divorced,2713.084212388588,48.443663937023324,10,42.430335923740614,Female
Married,2570.199949348863,92.58520741945284,13,85.78283900235789,Female
Divorced,4776.869221982561,54.72144673842589,6,57.41260948420443,Male
Single,6083.1892119521635,64.32051599373662,8,64.47823423362426,Male
Divorced,2522.8603772107326,91.38879735738783,13,97.74058457454674,Female
Single,4285.037807056137,47.324223384041325,14,43.555842799598764,Female
Divorced,5292.099410110535,67.02498725906698,7,77.94473226804266,Male
Single,2705.3402780471783,80.0529665435621,13,87.9271988614301,Female
Divorced,6481.203601280599,11.776212545020833,5,13.57788352060417,Female
Divorced,5013.332868757918,50.68271530455696,7,64.63240969408186,Male
Divorced,3798.9746632124616,62.048155099962976,10,60.028644784486346,Female
Single,6147.7329564429965,66.36205499923332,8,49.99797220601014,Male
Divorced,2571.1199644103763,56.82573543099636,9,57.194692506220974,Female
Married,2931.7523267633555,54.63434026576718,10,51.84666112239076,Male
Divorced,7098.444874598462,6.4830154355603185,6,-4.727080923186147,Male
Single,3460.8961700954123,37.53694624287582,13,50.05026987190371,Male
Divorced,5738.345251954163,67.56504713521781,8,61.935264349799006,Male
Single,3762.7385395432284,43.24454526680499,13,53.264548025843155,Male
Single,3038.2038102001625,97.10604171432556,14,100.26339950654015,Male
Divorced,2207.681525501016,90.02933673807539,13,78.97636250308788,Male
Divorced,3805.549908177421,55.42729496972279,6,66.1810502055482,Male
Divorced,4512.418123972049,44.2148182642973,13,43.56500161932738,Male
Divorced,5806.99406164549,60.43618228597803,8,41.929955581251946,Male
Married,3889.0631310207473,46.27972778240441,13,42.733966834823505,Female
Divorced,5185.134387519033,55.338320598184964,6,60.96617563472756,Female
Married,4174.6309228490245,50.54765444396229,6,39.915321198753325,Male
Single,4858.680622041079,59.38103094944579,6,48.61511359309213,Female
Married,2451.780603301241,88.28247846526804,13,86.59058644907851,Male
Divorced,2724.150454397419,87.01671904866805,12,86.94638264820725,Male
Divorced,5372.153041032366,63.58865490083967,7,79.63373303988618,Male
Married,2549.9181346574023,54.60786270211183,10,67.28480854573998,Female
Single,2687.9871125977693,86.60938159229504,13,89.08110359812537,Male
Divorced,4083.5894948803984,55.67220104280837,11,48.243825614573616,Male
Divorced,2561.1247507140506,54.18311147632763,10,54.44075094355545,Male
Married,4669.783875193021,54.883905923558004,7,48.8825250899133,Female
Divorced,5082.237571936697,64.51208174870627,8,56.09732073738744,Female
Single,7550.344438939353,18.951165002237232,5,10.964860628823818,Female
Single,2454.4873427979073,57.75604778510848,10,67.71387833189752,Male
Single,3596.5119806592456,87.44350605766158,14,101.16638548903677,Male
Married,3135.575771600683,59.14661039323138,9,55.789673853494826,Female
Married,3806.7014915790037,44.72316543087996,13,43.24936180504185,Male
Single,2667.8171743546895,55.618934655677116,9,47.575435505672935,Male
Single,2311.6016920854154,90.61522223256719,13,80.41520621329346,Female
Single,4552.691599329182,43.96228814563591,13,46.896988950614144,Male
Married,6570.9884809495725,8.776184195613517,5,2.8734445463801084,Female
Married,7112.471921737351,13.565099252255017,6,11.19063265470291,Male
Divorced,6927.949702514838,9.353394551621612,6,19.45539835471302,Male
Married,3872.242514686434,50.88273473324425,6,45.20112721280594,Male
Divorced,7586.833723905742,10.099740066325275,6,10.209597152449891,Male
Divorced,2583.6694229122395,54.20031554027902,11,58.90684281440769,Female
Single,5780.214943365819,60.22346637384539,7,58.2254041128419,Male
Married,2808.889633733766,93.03333095938603,13,89.00662051009895,Male
Married,2616.5640976499417,56.307139552455986,10,40.0886880254194,Female
Divorced,7337.569886347551,9.880231563763985,6,20.668163755263322,Male
Married,4272.2834184175945,38.75748256573681,12,37.08922525375412,Male
Divorced,5394.154336624749,49.61037264333387,6,71.517915787357,Male
Single,4300.856640186835,44.55044162716409,14,43.382965106561656,Female
Married,4157.8289466704955,36.43654044654697,14,20.819445591512956,Male
Single,5916.681764329934,73.82898768538836,8,74.37366588156648,Male
Single,7332.886743663376,19.312871759102713,5,30.09045855208131,Female
Single,2884.3559560821673,66.73622018388137,11,72.11070829594472,Female
Married,3046.8433747570875,90.48869796397673,13,92.23899096424664,Male
Single,4684.100983790351,47.13987520093674,6,50.83342565134689,Female
Single,3858.771762644438,43.432317828079356,13,38.50672383089895,Female
Single,3163.0312049055806,90.48073058911032,13,95.7378859834044,Male
Married,7807.163479964851,14.787681799438197,5,31.591229158281944,Female
Divorced,2267.5244731648363,87.92694723979668,13,86.13007180650906,Male
Divorced,2179.090174012126,88.47476071551459,13,84.32538066568655,Male
Married,2425.9886518633866,52.4036791936028,9,61.798109333542406,Female
Single,7100.62526794268,13.471372358367688,5,20.885868294093523,Male
Married,7318.032234033062,9.88458903750962,5,15.330615914167883,Female
Divorced,8247.747707347567,7.310978549799124,6,5.69357413245079,Male
Divorced,2349.2027786802046,90.29086641453506,13,96.48580190858293,Male
Single,8137.327292149477,16.074215109600928,6,30.868467024891558,Female
Divorced,2896.0401832663442,60.56049268425464,10,47.73760275462349,Male
Single,4249.035096680292,36.87067306811162,13,39.48863152216041,Male
Divorced,2858.6007820158634,48.57440297486707,10,53.93791082075274,Female
Single,7980.165409637153,11.083298665418496,6,16.363810778788316,Male
Married,3288.9254921875736,52.83918141476369,14,48.90002965957538,Female
Single,7255.504752300467,14.57030866701161,6,8.061013331560671,Female
Married,5647.289587782803,60.34844916293356,7,60.46063454666043,Male
Divorced,3139.7163729315753,51.67328879691756,11,49.18055651147009,Female
Married,2882.1179107064377,58.10024960285749,10,44.42868829072913,Male
Single,6889.699851427564,3.703150340222919,6,11.175213105719983,Male
Married,3628.236210878239,47.11952653772814,13,49.75557320147597,Male
Single,5808.218448579627,66.86815047775352,8,64.41991012413209,Male
Married,2929.576457216695,59.98483150026871,10,59.10154874047925,Male
Divorced,7438.021184101584,9.520047367284135,6,15.543091750770493,Female
Single,2523.87069028265,89.28825351535569,14,92.95484424007243,Female
Single,3020.698136283819,89.17077919532116,14,91.53174306967779,Female
Married,5276.401501121176,60.70619755767401,8,70.86766698305863,Male
Married,2403.8593920953745,86.69055033352927,13,74.74185005783539,Male
Single,7101.220036456193,9.729361254722043,6,3.513391849798933,Male
Single,2664.901025545659,53.539184258218995,9,51.83007482854225,Female
Divorced,3850.7030540077258,50.796809940363474,13,43.02665840940109,Female
Divorced,2844.983529677653,95.30275487366866,13,87.16797259397617,Female
Single,4005.7437023237812,43.18789215194536,13,39.27591301308967,Female
Married,4907.231272287374,56.5538685994712,6,47.82063584856098,Male
Single,4756.783512032021,54.36619850439904,6,56.29785541162049,Male
Single,5869.263584865661,67.96203843142438,8,66.90239646918997,Female
Divorced,5252.284331690372,48.822347687870746,6,31.02328066311047,Male
Divorced,2694.127601484935,80.75284539547593,13,74.77940828479957,Male
Single,4856.794498479113,48.23119646479963,6,42.90332315359468,Male
Single,3992.881985341761,39.69106028892449,13,40.091635875210045,Female
Married,3073.258681255645,81.31757462730292,13,80.56894700128274,Female
Married,4529.760758887567,49.16875430917055,6,56.56315019419663,Female
Single,5610.888098810645,66.15275390138295,8,63.97443513398237,Male
Married,2684.149998609051,85.45080531729222,12,93.51454176208205,Male
Divorced,4217.438632421408,52.75613917820831,6,37.78207472365506,Female
Married,5480.844802318163,69.38712300323003,7,74.7313240074219,Female
Single,4344.922509784459,51.13354202183103,6,53.494426057571395,Male
Divorced,5415.133828568854,70.25367040145913,7,70.60745371439221,Female
Married,5750.56211214159,64.7147883630779,8,62.14238775643401,Male
Divorced,5180.811863483228,57.14422464361412,7,56.34292160006904,Female
Married,3728.38529844139,53.36158257006381,10,47.944112585716375,Female
Married,4300.327546217943,34.867760771290435,13,37.23045492624996,Female
