Season,distribution_channel,Sales,consumer_confidence,demographic_factors,advertising_spend,brand_image,promotion_effectiveness,pricing_strategy,product_quality,economic_conditions
Summer,Retailer,5397.572675286225,-0.9927885263405164,0,5980.844767830832,-0.5628143626452484,-0.12956878288840196,58044.691084796395,5.742102425870053,-0.6639951193316889
Summer,Retailer,5415.283965370645,0.030653953684035822,0,4823.259202639038,-0.07697587888267687,-1.3719737235400344,50057.13986174157,6.106397111241899,1.0160808714159129
Rainy,Retailer,5796.161961948534,-1.6337360754560593,1,6394.14540275183,-0.7388517356464792,1.7384296777443988,78726.6130151245,3.4403311731198376,-0.8901161111179119
Summer,Retailer,3715.9659146229487,0.0398569475352384,1,2995.4210131636764,-1.4642772418380585,0.4259738988260534,68788.246161359,5.402177139869349,-0.6484748432205936
Rainy,Internet,4996.069165476476,-0.1403077449892627,0,3928.315953674308,0.6476166415166522,1.1405698547393361,54439.57100518565,6.745821161744476,1.0592141488021172
Summer,Retailer,6253.23585886652,-0.8035952327276186,1,7285.05464429405,0.6921936821656058,0.9218977219406135,65257.34113956309,5.279751552155941,-0.5943913004694483
Summer,Retailer,4779.769505305914,1.864462615273282,0,5591.834045179241,-1.2610277786269442,-0.36833407906386223,59573.637560700794,4.146408859050562,-0.259078246126803
Summer,Retailer,7953.303696022632,-0.703891069461422,1,7761.046360286551,1.5581391369863864,-2.014764888373015,74755.36354048474,5.423838818896157,0.09946591307838472
Rainy,Retailer,5678.48897730099,0.772471114580726,1,5147.480812737161,1.9120324088808263,-0.22451460017265928,60957.97047945938,5.843155993113394,1.134053982918919
Rainy,Retailer,7143.460922865077,0.8427311675370946,0,5705.707784063776,,-0.6018047560890045,50938.66281095258,9.962119319630393,
Rainy,Retailer,5645.178952467329,-1.231174110546955,0,5154.838992974011,2.165137695857813,1.858436265298923,73002.58759399405,2.715858855112811,1.544024267855463
Rainy,Retailer,5766.0103005131305,-0.5077464940655136,0,4726.99900904071,,-0.162792030493721,70008.07947219582,5.14630211533887,
Rainy,Retailer,4454.7751363019015,-2.0393745492667907,2,4648.321920812764,-0.8406242673483123,0.009044951127860107,46368.41507083457,5.127048423463434,1.0730980866358797
Rainy,Retailer,5494.635548881195,-0.3748149382646425,2,5426.202720439206,0.7676074819320408,-0.7130303193218014,79633.29115485374,5.582105665349486,-2.1699900904541867
Rainy,Retailer,6262.8081497497915,0.02790792493568878,2,5374.49554864386,-0.5471780900503928,2.2491866775254286,68929.12190770745,7.394482023550246,0.18342259810469333
Rainy,Retailer,5206.1514808799175,1.1221873172059373,2,6620.723024266634,1.5847866871753131,-2.3267288547082647,50099.960657316355,4.89402052641669,-0.3160267501608428
Rainy,Retailer,6088.597548600645,0.964517965026618,0,4037.100724138426,1.0306000945378706,0.11702283858186383,76633.11128311291,8.050825780158807,-0.37761179830206415
Rainy,Retailer,5159.0089136273655,-0.9653309910243512,1,5700.516004901746,-0.526934563068077,1.1335736619159915,68318.71954499102,5.077271067150158,-0.6061388621673989
Rainy,Retailer,7160.118606776357,-1.1533046779665346,0,8856.722488694551,0.24765544087791858,3.1251218130280645,69430.49610724655,3.3017353565618768,-0.4653928274046811
Rainy,Retailer,4346.392739507618,-0.2511988057615866,1,3854.733628131238,-0.8529668350980999,0.9686999060255382,82385.62381751079,3.2167110081022505,0.9259084014091296
Rainy,Retailer,5424.917466591472,0.29478762421865023,1,4850.249286698631,-0.37579178666795865,0.006706709766784046,57062.460725026096,7.971679146779946,-0.1272917251674845
Rainy,Internet,4211.1765241113535,0.9760601298473083,0,5022.5236846511025,0.45083053711590043,-0.5751408749674901,64286.02343662731,4.560325064026288,-0.9247063852633184
Summer,Retailer,3876.769817696232,-1.2686234171969861,1,3694.8937793432347,-0.2522907172081464,-1.6706970765479068,54472.19606357107,5.366186108741374,0.4945458382066561
Summer,Retailer,2251.243464836396,1.7937768823439544,2,3642.3613472338093,,0.38922641805964314,42157.29230190719,4.590435605186672,
Summer,Internet,4219.822936858491,-0.9757640229260008,0,4525.206673766099,,0.7485033079275516,65402.622228194006,3.8824752423847153,
Summer,Retailer,5414.217128880066,-0.5005194000424116,2,6906.714695515509,1.5715561447923787,-2.8472767678392836,43276.0616491932,4.943125443085761,0.19520473120903303
Summer,Internet,5138.655017376521,-0.8460842505989706,2,4295.8078354689615,-0.5645685476387078,-0.4391555526100519,65417.01564207682,4.332862702934547,1.2511356189811416
Summer,Distributor,2084.2284555716647,-1.2620787899501453,2,2851.5985847435522,-0.39171877333069427,0.9148205838927442,54072.63067114071,5.0111452561765315,-1.064967049932617
Rainy,Internet,796.992094909645,0.3977999416858321,2,2069.066863144774,-0.167018506400786,-1.2142936546169194,38101.53990038949,3.1932635656202457,-0.5772075833588193
Rainy,Retailer,5500.189357221686,0.40404037834979467,2,6272.720291900721,2.0967349664072255,0.9582696799050223,65371.60034464522,6.285505109700216,-1.2357626880668167
Rainy,Internet,8442.998789506719,1.6712351202634175,1,6299.465386574572,2.6256962827850923,-0.3929905239595273,70146.52173734686,9.529948318667305,0.5665387200435822
Summer,Retailer,5540.207871701226,0.5897426724666184,1,6602.456902129657,-0.15492688587966302,-0.8288668821526054,68054.01265621488,5.167075228108315,-1.1518592741375215
Summer,Distributor,7533.701742920986,1.3267621291260958,0,8433.777945449707,-0.7521453932779174,0.4401082149602442,60909.37392004687,5.507985940596836,0.8202571584871537
Summer,Retailer,5107.867835585861,-1.856848419601509,0,6205.409557463681,-0.6960135733603767,-0.5139057990623961,60704.34720417273,5.8710853022374145,-1.492878917414241
Summer,Distributor,2890.797235541357,1.6326872738031404,1,4554.054462220586,-0.042369635604021766,-0.1544822532894701,53021.419135613665,2.5218202214771606,-0.7696267785087755
Summer,Retailer,2199.9110819767084,-0.9634075639102464,0,1857.969026776564,-0.4943045559496277,0.9927810836706783,51542.086195744014,5.184811271252736,-0.671131149743375
Summer,Distributor,5524.82857868202,0.32652495289113087,2,4500.873663173949,1.5882275800945205,0.3889649598109725,72093.12482340758,6.1053931700282735,0.020997763955996188
Summer,Distributor,5200.509763738642,-1.1199469304866692,2,7021.372442278245,-0.6938134776999528,-0.6526556462951556,52799.293263916305,5.311747197766256,-0.9026764760749663
Rainy,Internet,3927.6558094207057,-0.19279706589756382,2,3957.1280243222327,,-1.0553923527787863,63032.402840505936,4.416441231615275,
Rainy,Distributor,6859.62949885876,0.5179766720056344,0,5974.072074885912,0.04019635954730295,-0.01944171468017138,68841.44854674034,8.162439947161639,0.05921529614547679
Rainy,Retailer,3729.090765960471,-1.6122239799675258,0,5550.010787278043,-1.4174076281211982,-1.742225666171061,56902.90167323521,1.9166996136405507,-0.8696644868990207
Rainy,Internet,6060.346283029333,0.06883815830155873,2,5739.611357681136,0.15671024993353208,-0.06900698990500959,69608.47881989618,3.761947721080081,1.55964337953088
Summer,Retailer,4419.047881165256,0.11488487851288796,0,4289.479721776325,,1.8385438917959032,56317.32252082299,5.9145174920621155,
Rainy,Retailer,4955.760602192972,-1.1757598013646822,1,6294.956578323224,-1.1361226489577876,-0.18618599773511382,47183.9979675239,4.403660058968546,0.15835453761176033
Summer,Internet,6190.158131603111,-1.178195201086078,2,6709.323384523848,-0.2931376145800298,1.3394221618781414,57868.74652241119,5.892824534379284,-0.03228763021206921
Summer,Distributor,5332.3860359153,0.3675822107164283,1,5451.884991067336,0.2819271794826218,1.4144894902943024,55789.87754841333,4.05158486348474,1.0559976365935215
Rainy,Retailer,5198.457104457343,2.542711645901772,0,5560.577562211647,-0.4314560404771304,-0.7029888933609537,62295.93304244165,4.17515235090221,0.12267212927651494
Summer,Retailer,5645.236049324143,-0.5965593019483698,0,4746.998338874927,-0.5456381230091624,0.299956018657831,79656.2695789671,5.974266988424507,-1.2181345900161278
Rainy,Retailer,3140.3188981332632,0.006450093608290327,2,5778.646938418246,,-0.012872821412004801,57224.85356580258,2.5230063584582907,
Rainy,Retailer,4069.42817392018,2.538671249755788,0,4127.435037044992,-1.1470071847790007,1.029993148251631,63992.30853531603,5.1573474083994695,-0.8222683336481692
Rainy,Distributor,5242.0448119569555,0.44661995583254444,1,5462.334806102605,1.106139642189937,-0.6716908063761255,52256.72291904459,5.643984623985601,1.01082621989373
Rainy,Retailer,5512.359466775795,-0.10630444445222889,0,5310.918352547464,-0.3893616555538314,1.5908892700282429,64624.8889868047,4.395133204210493,0.8569994426901821
Rainy,Internet,7069.679990411414,-0.3150663091074409,2,6928.46450558195,2.3780322551873208,0.004017652185458769,71538.46320067214,5.1329560706621375,0.7794747709248586
Rainy,Retailer,6937.775652776516,-0.9953030669463898,0,4711.171538935164,-1.0874483687967913,0.46601864829707784,87516.63839543963,7.800320636486273,-0.54173675582477
Rainy,Retailer,5886.486137052934,-0.5829917038583815,1,5144.023684377244,-0.506100432196675,0.24940531054838555,60376.39027457671,8.840004557385136,-1.4371837936496938
Summer,Retailer,5845.715205979579,-1.5795127950890493,0,5743.681521727151,0.38121612330089144,0.6268764062396031,72285.38938625151,4.236297392781216,0.26250933368851403
Rainy,Internet,4062.000534089761,0.5145655957087772,1,2843.497288817078,-0.3574061959355754,-0.6405788814423954,68035.51238029568,5.429829142917099,0.23294177451446463
Rainy,Retailer,3614.026491536404,-0.6891187383402259,2,3986.603207952573,-0.3476309387913265,0.8128374754147243,54288.91006353669,3.665992966221464,-0.17462133439875055
Rainy,Retailer,5524.954810539028,-0.20026327386080828,0,6974.984947566916,-0.19475211365370212,0.9226998869168432,57203.69901547591,3.1641034850917595,0.7813152126697317
Rainy,Retailer,3336.3067295455367,-0.4083340197797196,2,3542.538283000449,0.5111879807872314,-1.0093509582405342,68065.45680431127,2.208197991447636,0.3745966937429307
Rainy,Retailer,6932.942677204226,0.983867474912256,2,5859.438079156127,1.1529614138562574,-0.267774366344502,76840.38272923641,5.545357259980849,1.161799423356
Summer,Retailer,4083.273707170491,-0.31345614751246786,0,4669.349337629337,0.8746591589781654,0.6732594219395217,45883.47109018407,5.971495935785269,0.7361759597664733
Rainy,Retailer,5282.087934059431,-0.4522223434041153,0,4614.648240652033,-1.3856850260382052,-0.9201489403120313,72737.21481224008,6.064766724875926,-0.2697983601604819
Rainy,Retailer,5472.563271735228,-0.13408407666422148,0,6812.940895619848,0.23051791993033705,-1.1841515955983704,51648.82741552306,6.230508239721539,-1.8302014057619993
Summer,Retailer,5738.9555987306685,-1.3867140648647078,1,4296.575042723955,-2.3893734639853834,-1.6276916208901253,57872.618480510035,7.03639636197863,1.6289408902294595
Summer,Retailer,5986.733643752588,0.06074227169570807,1,5136.37570830388,1.134930921257021,0.9151963783199067,46889.72898541698,8.787642763265476,-0.008626603914367603
Summer,Retailer,4494.065774782059,0.5291997031284312,0,5080.475780746621,1.050811234186498,-0.18978192461735627,65427.53370683704,3.321750884070967,-0.16085103472392506
Rainy,Retailer,3338.3405343924223,-0.4558928793319536,1,5556.3795890856345,-1.1418922218778622,-1.4695620036377253,41144.0058637325,3.4937703690530153,-0.3885770965985065
Rainy,Retailer,6079.380903930685,-0.8379275515615782,0,4772.881400902169,-0.5022333236997407,-0.5155070054540589,80718.89087872268,5.317239037721169,1.0937179095627805
Summer,Distributor,5177.539900317941,-0.40542202102773023,1,7012.566550927673,-1.7734971674128892,-0.059963839077937,54504.04454787795,3.9485973927695266,-0.820810184598049
Summer,Retailer,7866.202255884564,2.0641457635214913,1,6315.7220349664985,2.4788413384191097,0.7101172063155584,100000.0,2.840256722162869,0.9686170212045608
Summer,Retailer,6604.592653183845,0.9231004461227869,1,5739.133978167329,-0.5931288625219396,-0.9922491248140528,73423.72963411536,7.5874485072562905,-0.6464916295579988
Summer,Retailer,4459.501879919064,1.7500125013546652,0,5911.1401644887665,-0.7570361326590022,0.27157780427084777,55685.79941122621,4.621499019676103,-1.279457035306997
Summer,Retailer,5069.742844129043,-0.07130190990082229,2,6135.527440523558,0.035034102389080626,-0.3345904828324664,48999.56918099109,4.866624607712249,0.23013175834087682
Rainy,Internet,3938.581167522243,0.7444352870885181,2,5191.096290747654,-0.9315572362712967,0.3415556499162441,51631.79372043256,3.9868151006755728,-0.6300067829160262
Rainy,Retailer,6112.069068888763,0.6395355554198401,0,4732.939890856519,-0.028099394867457727,-0.4387732901267488,84199.0381105819,4.635591389421007,0.8618928476998009
Summer,Distributor,4777.662668285795,0.7891245614862936,1,5577.960619062957,-1.4352697876337073,-1.6187533991831147,65949.1673386147,4.478961597368615,-1.0367595855673515
Rainy,Retailer,5088.127545272253,0.4182130732302311,2,4938.163378421219,0.7476831407039728,0.2550429025830494,57139.35103580359,4.629864751023102,1.7250610839453204
Rainy,Retailer,2135.5275331863536,-0.500205963120332,0,3475.0901602654285,0.5681424067393838,1.9145119468913099,60643.74972112752,2.4649893122319604,-0.8287714282141218
Summer,Retailer,4734.807810736868,0.09485689358879894,0,4997.055198705139,-0.1428904397468291,0.4121276951198745,49526.48886201513,7.499222622939628,-0.5871925401017968
Rainy,Retailer,8367.658526763742,-0.2124911097961625,0,6647.3913247324845,-0.7926045815657922,-0.3198274549425199,86466.53779824503,8.462046988664493,-0.5438538206667121
Summer,Internet,4507.099171188188,0.2769648075317609,1,4698.957459226651,-0.4431649888337148,0.32599926972197973,49022.50695622665,5.974816569345839,0.5366766446228473
Summer,Retailer,6844.043972202508,-1.8049238770353586,1,7197.302364086025,1.6958032587357388,0.9255024337714021,66027.43902272663,7.3634830606226505,-0.5702783055188734
Rainy,Retailer,1896.4137691151004,-0.03149391094655322,2,3165.8670919281954,1.4126659610069212,-0.13721157883337406,49873.770911883876,1.450345150998182,0.3362437333677437
Rainy,Retailer,4110.058069691144,-0.684596343301835,2,5688.81395899546,-0.8790809800058712,0.04167323941827526,47197.877499058195,3.4355209847502954,0.004319631251589475
Rainy,Retailer,7669.005147350757,2.63782675384613,0,7197.587500684771,-0.13621483698937314,0.677962472999749,74074.38740744423,5.9919041858661615,0.4282566951027753
Summer,Retailer,6077.947699133678,-1.1934003684129386,2,4650.2062481295725,-0.38137694087041324,-0.6965214585340567,55632.14345787419,7.593031665716152,1.3837937908963311
Rainy,Internet,6211.142022789238,0.10096912044090717,1,5923.2408406907525,0.38326055758059435,1.3812277934762334,56921.30128023249,6.317371000424198,1.2934169180028887
Rainy,Internet,6996.348905632435,-0.013778210387178866,0,5841.820357847769,0.3635434746501481,1.5967642388183683,57846.53711980044,6.490122658164502,2.5239382163707993
Rainy,Internet,3497.8528796137834,-2.2546223335136957,2,4015.8039134264664,0.15195819761981347,0.9164880395628293,48395.66804559213,4.092625968404567,0.08173086461566384
Summer,Retailer,8570.295723104036,-1.109813148385899,2,6718.134547842803,0.820635867382332,-0.6012165642333874,91497.34733338907,5.036382130418692,2.3633118435419362
Summer,Internet,4993.271100603815,-0.6870831003727561,1,5340.142963190429,-0.45553963641673645,0.6523815376848858,51077.1677994486,5.642980406733182,-0.4355092509191783
Rainy,Internet,6076.138999442475,-1.9531970593985224,1,5754.528750568978,-0.98326758999228,1.201964875316223,65917.4722252897,3.146930373076008,1.5264407613952635
Summer,Retailer,4705.590584764113,-0.2545304735589432,2,5494.310220901149,-0.2882541353706728,0.2803548292918273,63388.293368953695,4.776826595671148,-1.282317771950697
Summer,Retailer,4218.79587806955,-0.3214999292739479,2,4315.867821378095,1.362825332689069,-1.5801948424084509,65472.7073953138,5.819245671029712,-1.6413112094527933
Summer,Retailer,6366.652383184372,-2.0432403005280166,1,5916.942534058509,-0.39214015381958783,1.0111476470339353,52465.36214346539,8.728449787499097,0.695395180255295
Summer,Retailer,4503.722480287003,0.5777583921886746,2,6060.099275390817,0.16368739497496307,-0.07577110969811393,61134.59311627466,4.171397681897123,-1.8363317069964806
Rainy,Internet,4282.199679672505,-0.9350122755483301,1,3952.204961981347,-0.012450275017893982,-0.847381534363766,72354.62023539792,4.554125051986306,-0.2649343915797751
Summer,Retailer,4870.851024049195,0.15973398367250682,1,4863.469063849234,0.2615903988551561,-2.5492682483214586,59675.96843940486,5.724551455885172,-0.08766348309410718
Summer,Internet,5542.410127823362,2.916574380548347,1,4426.049301416881,,-1.1081870872634294,75196.60536867184,7.591220805311149,
Summer,Retailer,3101.3022796207256,0.08832029561219877,0,4193.11328261312,,0.05995212447394564,49376.842863411315,2.815560229669601,
Rainy,Retailer,4871.541557530331,0.20910893596782626,1,5409.912675063686,,0.17145195712454173,55385.29760721145,4.254080592160314,
Summer,Retailer,5153.367426820616,-1.8927877224582197,2,7554.071844828529,,-0.15036494202561426,64445.750885840855,4.277094883416285,
Summer,Distributor,4061.4687517962393,1.4134660537020893,2,5546.080057565841,,-1.1191920571501672,32019.92313419465,5.279719630856748,
Rainy,Retailer,5890.456908934847,0.32136901546379454,2,6290.911419625478,0.6060646557696163,0.9740033416938338,58562.04171905943,7.428147314599271,-0.48384270418381997
Summer,Retailer,4975.804928536716,-1.0308187265224837,0,5765.361403043238,1.372991102616778,0.12616302771140175,51742.61034463301,5.002589320281399,-0.08269337484501918
Summer,Retailer,3664.196157295678,-1.096231179601161,0,3521.397389857336,-1.1282884354895844,-0.007855509671059677,58475.892231803955,7.763574694023664,-1.3810802652601064
Summer,Retailer,5269.20731482488,-1.5285892520372995,2,5581.908784891317,0.4996620985203471,0.7448428891535308,53386.0241735311,4.134469531475461,1.506146427331231
Summer,Distributor,5235.35939622106,0.9646287950739726,2,4065.702931720541,2.3787840613622095,0.6834290553684276,75010.81075792067,5.5842400138141235,0.10622321438837166
Summer,Retailer,4876.260116815133,0.6605660322497273,2,3914.855918174401,-0.2969287251490046,1.8736936615323823,57759.89543399334,4.939429759250033,1.78945970564899
Rainy,Retailer,4886.069186777961,-0.30740061208400193,1,4164.584476188351,1.1252731566754393,-0.5688418366172454,58843.60156040305,6.656492727219092,0.909112218366797
Summer,Retailer,4097.160466027168,0.8362012776252382,2,4511.997576270853,-1.5731356450476364,1.9023349230639783,51106.909950067035,5.395960385271952,-0.43967333269964126
Summer,Retailer,6319.341706313457,-0.7305034371790416,1,5463.750052628607,-0.032328710577561,-1.106390572456726,61510.42952643465,6.437977805781432,2.019763589606762
Rainy,Retailer,2894.9716604244936,-0.2276344306578731,2,2421.7903903276137,0.09732212974105553,0.5813737755022351,62510.831571154544,5.820509757281264,-0.8333177965305357
Summer,Retailer,6502.481617080752,-0.14648943054987368,2,6021.007633577976,0.1468227552792422,0.2998679461087096,67470.3130562975,7.573323233029756,-0.7275886455306079
Summer,Retailer,3369.9372482006984,-1.4935048826020678,1,5244.6771739540245,-0.8812163051120686,-0.8068344201620671,41506.96277831127,1.6964380609281076,1.097007973018453
Summer,Retailer,4721.699372493154,0.8918442203042812,0,4832.791650004782,-0.18777564263893265,0.9909975244341143,73136.96379465771,4.596895744298362,-0.9462135769366614
Summer,Retailer,5266.994616673819,0.4921737089499114,2,6007.012002058216,-0.5102421760112006,-1.9850934701107128,61355.76288391233,5.279628343072806,0.18832724285934763
Summer,Retailer,5037.307067850476,-0.4545985115584352,0,5886.486500830291,-0.7350710087614832,-0.4997500131640788,60872.90355667518,3.0893532256281766,0.6192988590559307
Rainy,Distributor,3901.6981701500254,-0.4600394431287776,0,4573.501506491099,2.1415148094510266,-1.9676841583588638,51397.14224016135,5.099395288680895,0.38152732048448124
Summer,Retailer,4195.097596829333,1.0076245649361881,0,5036.591679281529,0.20508816220124226,-1.3960577173779227,52778.19986435812,5.598615485849203,-0.5925337098782762
Summer,Retailer,6564.434180152046,-0.3418277697855161,1,6119.247287951842,,0.41134501808820023,77152.53651699563,5.232974386426509,
Rainy,Distributor,4517.353408943274,0.4962546204788886,2,6640.3222545999915,-0.19595826931858942,0.47350386202600026,47293.50624131034,3.5482653165114533,-0.1790913789897616
Rainy,Distributor,4274.658998872409,0.08005972100265922,2,5753.672542749864,2.303929660275321,1.0520815265206336,48184.012589695776,4.521524002587619,-1.2093472871245965
Rainy,Distributor,5289.4086221066245,2.1907335673361654,2,6429.2934558899115,-0.8620957242224472,-0.9294322739731495,45669.837812276615,3.23178580065108,1.7927196449136829
Rainy,Internet,2859.259906999066,1.106053937274858,2,4616.272089696626,-1.1380614251189431,-0.4222072823009225,58378.95970989093,3.0092154977410988,-1.3462766781414115
Summer,Retailer,3632.41003539849,-1.0463310943069155,2,4112.176017133158,1.4363420531852698,0.7276017030389926,44513.805814032545,5.83712380775652,-0.9019141170095369
Summer,Retailer,4657.775622904646,-1.366401291575674,1,4982.5559505198435,-0.4778761702723461,1.267604419384602,52335.774811634175,6.001832914835877,-0.22420479549923614
Rainy,Retailer,4358.938276822991,-0.948425861747375,0,4359.6667959521,0.2787483446048528,0.5478970967434059,71065.23042736386,5.5959544508907975,-1.0939927047647917
Rainy,Retailer,5026.892904474683,-0.6438268830201695,2,4886.991819768154,,-1.2991568655661474,57743.98134219793,6.115984529012367,
Rainy,Retailer,4613.217071311764,0.06749345779333335,1,4033.108896192063,-0.063780001581469,-0.9871577529010822,45591.27070945399,7.290069584056883,0.8830087459963404
Summer,Retailer,2792.697441431619,-2.6318858852315543,2,3471.139449613106,2.0216238808687734,-0.6301051119896237,50769.36623590742,5.431869320789091,-1.3695609265008586
Summer,Retailer,1985.4078271513722,0.7869350117125219,2,4421.425401098972,-0.44953822028008356,-0.015086049300171931,42138.01723369723,1.366662346274067,0.22131621928534642
Summer,Retailer,6326.572492452628,-0.2028739485205742,0,8212.334425681871,-0.3810103594163196,0.9301869397859301,61356.89253044982,5.138348808421944,-2.0068127101976696
Rainy,Retailer,6748.424587984543,0.3032048299818176,0,7514.814174989911,,-1.2311767409050285,82624.3980516369,3.432169459717343,
Summer,Distributor,3284.804358088325,-1.6351903567343644,0,3367.0300021374615,2.1797093076189307,1.6595317716466387,62657.974906379735,4.496670913800671,-0.44454156494726527
Rainy,Retailer,5781.708661462884,-1.624974491944167,2,4957.066013398937,1.2640995966148854,0.705541158276071,67637.37731877618,7.443051055019169,-0.4065757756175022
Summer,Internet,5422.045156685301,-0.31950053242565096,2,4567.2075101535565,-0.08326772340077439,-0.21632916594370022,49739.321225467436,8.098789345804851,1.750323447812518
Rainy,Internet,3202.6770835949596,1.3979752006066386,0,3979.437103217615,0.5819144496338162,-0.5859244035694244,51512.966356794146,3.9427235899378137,-0.02850572700722779
Summer,Retailer,6811.923514088285,1.4223413178239561,2,6629.75656274554,0.5210361735800588,-0.13684156149456334,51235.33368473476,7.69425615679739,0.5952689148087561
Summer,Retailer,5634.526090508121,0.8936343380968501,1,5446.000229413896,-0.01802024534398828,0.8184345895731934,59590.13307476371,5.696639486607536,0.9277538164801192
Rainy,Internet,4004.8173607588865,0.2651310380815431,1,3546.907479879579,0.10128144373958459,2.0581097259334356,57621.213616675086,4.0626025110188175,2.1703877431339977
Rainy,Internet,5546.870771019224,0.2161197633763417,0,4460.001524534742,-0.7165492268644166,-0.37719275459524704,62797.72522860622,8.76833567222074,-0.5187807157914522
Rainy,Retailer,5601.471961977491,0.03633779300099697,1,6120.565903731595,-1.0412888525945847,-1.979132792533069,68798.02847795613,2.42317649021725,0.47604728523256906
Summer,Retailer,4000.930695087835,0.42390940053419224,0,5680.81999828573,-1.996710730297762,-0.8450911480536799,48883.950266603686,2.91395622817794,-0.3109674408436426
Summer,Retailer,4764.009356056791,1.843991295463285,0,4824.446816577469,0.24414388847011265,-0.2831796615278356,64208.50989628003,4.785923542001607,-0.7584420748753227
Summer,Internet,3892.484340820327,-2.049309255970215,1,3928.1908636983285,-0.19162777788490193,0.40197999581369603,51334.06024404822,5.60992113212593,0.1234088210436858
Rainy,Retailer,5948.445520204412,0.1509103128634378,0,6343.218263214376,0.49520518179993606,0.428577973027019,54570.96347680689,6.125719499269992,-0.1014903773348032
Summer,Retailer,6568.307154595013,0.8674270414936667,0,5444.67700932156,,0.39487780102309467,80275.33907383656,7.522609497394454,
Rainy,Retailer,4533.383838193931,1.7278526466235786,0,4304.681028859244,0.750037233586093,0.16744696772529544,69039.86986446753,4.602596667145453,0.23913618784955099
Summer,Retailer,4851.229954876619,-0.9414249640715471,2,6338.923700280735,1.3942852143993358,0.16773122907702726,41923.927499116464,5.536747830699392,0.2248695846481071
Summer,Retailer,5256.460344816916,-0.490454369595609,2,5161.167924211257,-0.3217970357270692,-0.09488289561208187,69319.67184596918,6.804726050569671,-0.8785889031445098
Summer,Distributor,4659.646022676016,-0.4624240817729695,2,5292.6618006514445,0.07821905096390228,0.43061993576173535,72559.83246706931,3.6817193358277596,-0.8094198304421929
Rainy,Distributor,5920.767952539239,0.3192503779568416,2,5147.198005934902,0.2604318152417578,0.29393030238201306,56915.10721351042,7.5476322359490196,0.27451906194123
Summer,Retailer,5200.797612107387,2.018669822617468,1,4550.667668633952,1.3040638930301087,2.015282771996771,66898.35707580537,5.760413604641826,-0.49002302892533267
Summer,Distributor,4432.617936068387,-2.3831143591184976,2,4940.487886933236,0.013694253855138295,-0.18591405837677424,56680.133831128725,4.421118680584451,0.14205722633359044
Rainy,Internet,2434.4438589333386,-0.8863242207087717,1,2684.2592192783654,,-0.11294541587697544,66656.61065276021,4.064286153290686,
Rainy,Internet,2967.5785829510382,0.9232630313608788,2,5184.548607855613,-0.408225446381997,2.493128673539801,21010.399855022166,5.652492798388337,-0.17318846541385072
Rainy,Retailer,5345.188902930245,-1.9477132641068566,2,6598.095303840328,0.4954878542575669,1.0208715237822092,56051.98925951505,5.290285415349686,-0.430340284890712
Summer,Distributor,4182.5008990049455,-0.47319185005749015,1,5008.766572008708,-1.3276897418005953,-1.6480694805883997,57384.99279486379,6.313116454611848,-1.4653746822811788
Summer,Distributor,6313.2934594534745,0.9038548226641528,1,6018.283392383218,,0.19420178484236802,65691.14944745551,7.170012802653861,
Summer,Retailer,8405.988142657883,0.950571544196039,1,7200.2767387017175,1.101284164004102,-1.7730436746789304,73849.97828126406,8.090138820550345,0.7703352184639496
Rainy,Retailer,6870.542040536366,-0.3518587364596695,1,6480.92319640019,1.4355036167598658,0.8342008505276325,50227.68236677136,6.7636391271437555,2.1715994374879366
Summer,Internet,4637.220353109661,-1.3211858743943523,2,5305.014201624756,0.1596312034599064,-0.11516541398666544,48081.38741786503,4.9451293183314355,0.35483989998686066
Rainy,Retailer,6244.014786734998,1.2546441154609989,2,5067.580816634766,1.0923865605648466,-0.1405461561272092,71378.48326289191,6.08424062302257,1.0780908575449462
Summer,Internet,3655.8835018018863,-0.20948790653604674,0,4854.32468362703,0.2749939669592075,1.6968321405707816,49198.32691359887,6.677686496409015,-1.5381839552272094
Rainy,Distributor,3433.21267583405,2.5996825954365974,1,4388.149398116801,0.771443169269621,-2.029913118973683,54926.88013046186,3.2978905384453534,-0.7189824302915517
Summer,Internet,4254.279680580573,0.4597945401477037,2,3595.357026442929,-0.9291992987249196,1.1556094047645822,71533.560038304,4.965406355063854,-0.18109523497731297
Rainy,Distributor,3591.3115707199217,-0.45282898775585084,2,4916.845496259733,-1.1920223937327064,-1.404947071955595,55212.49280856094,3.935515837455064,-0.5323035300522001
Rainy,Retailer,5974.637893720684,0.039819729613883185,2,5246.7177302570335,0.7815639628096885,1.0391830686164771,59284.167310602395,6.496836075814911,-0.08766984836728832
Summer,Retailer,5108.015375059844,-0.4461808528193689,1,5558.462726195415,1.626227345330247,-1.2891480914882507,59680.8799257673,5.398581625920504,0.036279212198577146
Rainy,Internet,4860.799024316187,0.7688989749382612,2,5065.82359817926,-0.6465689965714518,-0.7373580980440523,68663.55820896936,4.221980858388184,-0.7253780784356804
Rainy,Retailer,4762.80829083199,0.8492879233184045,0,4256.470672238551,-1.4456787011252343,-0.9577167892350325,77514.68175306486,5.524032357308245,-0.798243314607616
Rainy,Retailer,5927.700172721616,-0.4998356711451754,2,7778.485331624509,-1.9281658132087873,-0.08164850562960628,61988.824145503815,3.2411014071066697,-0.9754026088826476
