Time spending score,Gender,Children age,Money spending score,Household Income,Marital Status
99.62847710456857,Male,13,81.06326718304912,147021.8211219338,Divorced
75.87077666237789,Female,13,73.84156141149003,149090.52940476759,Single
96.7408618279228,Male,8,88.6576083419061,53420.18657629065,Married
83.61580725749943,Male,13,80.66524706060379,144186.08380397098,Divorced
80.89969185558739,Male,9,79.47084232918078,52563.36244133444,Divorced
92.54476521725523,Female,11,79.90418880201484,165297.20498882758,Married
82.6095917821481,Female,8,87.37043991896303,53891.634003673986,Divorced
22.471299362915346,Male,7,15.362711377518025,193473.94620181085,Single
83.52444171208796,Female,11,87.68859211568682,173793.44993024724,Divorced
76.78311169780604,Male,13,69.51285886059506,156798.07820139977,Divorced
72.33175703395551,Male,8,81.97551409922855,49210.53536781823,Married
69.34043448243852,Male,13,74.62748416236965,152551.3685660893,Divorced
78.91532194356793,Female,9,88.29184182410992,48757.508094294,Married
80.79367494987656,Male,13,82.1280821817305,154356.54000665704,Divorced
7.126041386189325,Male,6,13.949512587744266,178992.5713527803,Married
16.824074812631025,Female,7,15.47692462153691,168361.95392427797,Married
15.60996542524699,Male,8,13.991381154957978,165487.8408026555,Divorced
90.737765520015,Female,13,74.27466375208097,152008.31112488604,Married
12.142462549339516,Male,8,7.943360465272875,179295.64051464695,Married
88.51419648040535,Female,10,80.31277232770685,173254.0592215118,Single
85.87287431937865,Male,11,85.89667755628918,161077.14502139535,Divorced
13.938498897607234,Female,7,20.74761277736703,180906.15500363256,Married
65.99608949349384,Female,10,83.28650656512414,152293.05117869668,Single
22.993095856681734,Female,8,19.280349623775002,189545.23536143362,Single
15.284976754460569,Male,7,12.269235599327793,176963.32049230998,Single
78.96510564321171,Female,13,70.10206672336275,150512.8644198283,Married
77.51027209932515,Male,8,81.55045024933983,58907.912820530924,Single
-9.081753177427892,Male,8,15.250812225443333,163464.2619135361,Divorced
68.96215285864471,Male,11,76.71762318727174,153288.25664981772,Married
85.80753683601276,Female,13,73.3817515974763,147512.17404252122,Divorced
69.01814238130885,Male,13,79.16421061923035,142348.96807603788,Single
78.57202408292298,Male,8,85.20329720597016,59797.882068201296,Single
17.61962773452924,Female,7,16.94412236924108,186570.7163827945,Married
86.70902212953565,Male,9,93.69360244581875,78385.85649822521,Married
92.47648753350398,Female,9,82.19243683458605,169743.75700073323,Single
71.94285328762251,Female,12,70.29413548053199,149248.57184674594,Married
79.60943718617473,Male,10,77.73266429158394,160519.3813440561,Single
83.02792219948317,Male,10,84.4583883839762,149023.10142784976,Married
5.86068798191144,Male,8,14.82685111156514,174773.70375255056,Married
72.87640421699545,Female,8,85.79645087927778,68093.60701587216,Single
86.29767730549203,Female,10,82.21309418110408,169098.57980706746,Divorced
86.93203440173455,Female,13,76.80632459345986,147985.89227525,Single
87.9845037204643,Male,13,80.88587234094547,167645.48407182546,Married
77.63325280878048,Female,12,72.06522889264816,155080.18173871952,Single
17.989613463666913,Female,7,19.591624568258027,173588.23011162796,Single
70.9290681757274,Male,13,82.18371848490168,156737.41516456968,Divorced
79.93363335766804,Male,9,88.50830575825245,52621.19452675141,Married
79.06973291214932,Female,8,84.97941720263574,50704.475490536366,Married
28.401622919368656,Female,7,16.341027801042486,183583.4154546589,Married
37.605214012044186,Female,7,17.42837314634017,186251.22978728614,Single
79.99456000165253,Male,10,87.9254011538545,143902.70389788714,Married
71.84677677960158,Male,7,74.73519721977414,37982.98900931122,Married
79.8849841199526,Male,10,84.3723195264044,172561.7579125845,Divorced
74.16670741593448,Male,9,83.8442234975483,166126.48817678774,Single
4.758137500731575,Female,6,6.898265338653836,180141.33057846985,Married
69.77981035464249,Female,13,72.7318922351248,150155.49140774607,Single
75.93525765280053,Male,7,81.47401038517243,68623.49883365657,Single
86.64209040850798,Female,11,83.85431621696114,139362.64573683165,Married
78.14911554091162,Female,12,83.0914883352964,162534.01007773262,Single
90.75184029453101,Male,9,79.48605058728205,168521.0174170118,Single
18.448764348410762,Male,7,10.158879496036782,176369.80180398322,Married
87.38309935693871,Female,8,86.08178105404748,52542.741094537065,Divorced
91.08623055920964,Female,13,81.37598505701948,154371.639975722,Single
82.21999380496422,Female,12,80.30996071209131,155226.06101777405,Single
75.19913899146074,Male,9,83.34277858554483,59114.941079560995,Single
21.580526763532117,Male,8,16.80796318909367,176863.77111724278,Divorced
95.43109209371468,Female,8,100.0,61510.928486690915,Married
76.93244047917108,Female,12,73.76306310109968,151370.1450157171,Single
88.19842477021466,Male,11,81.93645747181537,156902.13524422536,Divorced
77.06493102548191,Male,8,76.31393606553559,59835.196839899996,Married
87.34943162748903,Male,11,83.0325993713812,162985.1266618797,Single
90.11465171182361,Male,9,90.14928566637892,56872.23606130162,Divorced
96.07489129370023,Female,14,76.41909528626802,142723.37092703098,Single
86.08799606416886,Male,11,84.29634085543282,158580.18443800515,Married
16.56552165510231,Female,7,13.830429138035491,173423.85128419436,Single
85.83869695171957,Male,11,75.9716279342774,141635.2200768838,Divorced
106.0093326037086,Male,10,87.46948819999355,148576.42819844367,Single
70.3265014977321,Female,12,72.67475687102343,161761.65247772326,Divorced
87.0023355362338,Male,11,83.48828306249433,164294.59604691635,Married
80.49654293640843,Female,10,82.60904489762589,157675.0426804952,Married
102.98672828537727,Female,10,86.77135972244692,149765.79748277034,Divorced
38.391018391524554,Male,8,23.390056626506492,184124.3887812527,Divorced
4.876996725975831,Female,6,13.712114176319382,180952.9477485912,Single
64.43953573511588,Male,12,74.88878568758713,154169.08068388162,Divorced
88.249955080439,Male,12,81.06702462542351,146379.22871661253,Single
88.69281809698059,Male,11,85.59904110702688,156069.80719055553,Single
102.79357373010828,Male,10,90.20517427323793,161171.5114485086,Single
86.70408024507083,Female,7,81.91420870122116,45123.04509353993,Divorced
89.91344560710311,Male,12,77.70080515794416,148995.54214619164,Divorced
79.91534358245573,Female,8,82.75889231159482,43487.45943908741,Divorced
14.110962352392495,Female,6,11.515435607812854,174475.92682946357,Married
67.11760261904945,Female,9,89.23991683856265,59761.94100085729,Married
33.63899603728449,Male,8,21.02079100596095,170111.11336637838,Married
83.60620869606691,Male,8,87.37050023422199,64768.5541556484,Married
73.65791389140031,Female,8,84.92879750056919,57937.9605682885,Married
104.34295497180597,Male,8,89.86219628876452,55108.654515289934,Single
83.32214160767485,Female,12,72.86263032769936,150668.67497563522,Single
34.67488651950141,Male,6,16.551461010674096,186173.82167027466,Married
99.06273865897364,Male,9,89.92492914743511,47698.66160319709,Single
-0.32569611666988685,Female,6,7.833162637037262,188365.06386307,Divorced
96.17997485255061,Female,9,83.48981704717626,50247.820456263944,Divorced
21.318256600896575,Female,5,26.35718766627449,167158.13453244185,Divorced
91.25418888750207,Female,11,78.15912128233016,158710.70470635843,Married
100.3051099676851,Female,10,86.61828437090362,164355.3875736194,Single
92.41285752118739,Male,9,89.87796180549365,52357.254638058075,Married
27.394783747199973,Female,7,23.57483749904558,180617.30208116834,Single
87.81302320095556,Female,7,82.55505618567608,62630.10640822728,Single
85.81669596424989,Female,11,80.45054758756808,170810.2991510322,Divorced
69.14544268877037,Female,12,81.47091362078373,153454.97486474406,Married
88.02771434272294,Male,13,77.93823250798457,158881.43296628035,Married
64.52091936694079,Female,14,76.35693100360693,139115.14755699545,Married
78.40768011594147,Male,13,76.24109042402769,149530.13885144622,Divorced
26.18195867107178,Male,8,12.340174501303117,178178.17785078884,Married
77.73876891501695,Male,10,74.6027750199365,159868.18630706423,Single
12.465545533799432,Male,8,14.762482209241199,186870.70951433555,Married
20.86277931849306,Female,7,12.222863489349237,175029.61473843356,Single
92.6410826998331,Female,10,83.83804013341549,179272.37086649478,Married
86.51863014059018,Male,9,77.02669373444104,72635.19013422138,Married
71.8796475074819,Male,8,81.72267277671665,62392.37995718866,Single
66.4912315255731,Male,9,81.29582219224832,69219.38561314,Single
86.62122589261374,Male,9,84.64523818898108,145497.08689570462,Single
83.54983124811055,Female,8,87.0288657253731,62348.57757540475,Divorced
22.919362759640478,Male,4,20.14004413726194,198397.94187158183,Single
83.06053305210642,Female,11,79.44353351437287,161579.7358154882,Single
20.468352647936435,Male,7,11.915501397394294,177971.00287538746,Married
6.176289012333562,Female,7,25.217911028617202,197653.43641444913,Married
95.70534898018181,Male,8,89.25670863172277,56224.35875586003,Divorced
37.54027327870612,Female,7,9.252518124723494,187427.70878897526,Single
72.25998136705284,Male,10,74.54681105422699,158680.9756605953,Married
74.97564927665654,Female,9,83.65373345814523,57899.45512707146,Single
89.1264651198114,Female,9,82.65519336628174,60586.81187189053,Divorced
82.9381677480892,Female,10,86.94738084994485,169701.13145410473,Single
-6.042127990901317,Male,6,10.717634539765115,174719.86228786784,Divorced
21.224992979200948,Female,8,18.630054263227358,184522.36154392906,Married
24.631982408544978,Female,7,18.03303999419827,165846.34564529394,Single
20.921056670565434,Male,8,9.232523845831132,170913.1333882306,Single
57.006421684089,Male,13,71.95324799849499,146113.67793452926,Married
76.60225032997036,Female,9,76.39068976505644,147948.71490978662,Divorced
63.24259048460835,Male,13,72.96166304776696,170005.11351053172,Married
56.536730455840456,Male,9,87.10265490451326,51932.608290309436,Single
82.27527966984829,Male,7,88.03844741857645,163961.43353416095,Married
80.33195181665577,Male,9,87.83878417889295,165636.88681752613,Married
82.9443501434607,Female,13,76.78337994644421,144325.47621216287,Single
-10.141892113393421,Male,7,13.428561692316975,172677.33129207467,Divorced
90.26413359788991,Female,10,92.05600985480291,61277.86949662518,Divorced
86.4224565433846,Female,8,84.45333669578798,54314.23246366168,Married
25.15224206912573,Female,8,8.935217309180402,186326.439868464,Married
93.93504441131626,Female,9,92.1739717794521,55848.254828400386,Divorced
98.82763796369663,Female,9,81.73552228081081,173508.62029937652,Married
69.83132334236142,Male,10,77.9683677864117,163991.25312184304,Divorced
16.896816273054412,Female,8,16.115148559113436,175761.83315853757,Married
87.89749720258236,Female,8,81.79575130419639,45324.958937107745,Single
88.11896445969083,Male,11,79.88957841052789,159271.51156967648,Divorced
55.95937841725062,Male,7,76.68276642659225,58145.20724722317,Married
9.623795506951604,Male,6,13.666164891310387,184380.42107470747,Divorced
85.88422673250987,Female,12,72.25391963290895,154963.38971674375,Married
70.39326770553416,Male,12,64.92236165855746,139327.6373612929,Single
84.53732394885405,Male,9,77.74044672645655,55613.2150848544,Married
64.46366329255757,Female,10,85.87321060927299,165551.5960636055,Single
65.17756233258507,Female,12,69.62825513637925,152454.1314605936,Married
88.19127579487368,Female,11,81.63391822785152,153526.44149736167,Single
43.75389801568875,Male,13,71.53905199789588,162288.87538089897,Divorced
65.82352264042905,Female,13,77.47049379375906,142042.64693895532,Married
12.945833964954565,Male,9,13.196075064170472,193337.68933155155,Single
1.9047894607570512,Female,7,14.700536941851219,181496.65674910494,Married
5.203789028148389,Male,7,16.9203824878726,190603.46766041836,Divorced
90.35453719901916,Male,11,87.15421848347239,146675.38719740463,Married
6.926402414048624,Male,8,15.134842743046995,186566.1219350782,Divorced
94.23192184740907,Male,10,87.68761867030591,168343.18741613947,Married
19.939164092103074,Male,7,20.890790508572742,178495.22168645752,Single
33.22969753694162,Male,7,27.597162862979605,175247.28326500955,Single
79.49171624963911,Male,9,80.34692980349564,53823.20789005479,Married
40.63834114211761,Female,7,8.801345110431534,163873.9153303062,Married
69.00128510799468,Female,13,72.96365854527711,142576.21934256426,Single
100.20595626409624,Male,9,89.02496634232236,68037.90215114233,Married
93.04493690362783,Female,11,86.28933111512185,157269.73145293942,Single
88.10357304534725,Female,10,82.42122841777005,162012.5985084265,Divorced
66.3118206012809,Male,13,74.74056781262985,146428.0852477368,Divorced
78.35149824733335,Male,9,85.15362047199694,60518.270246963264,Divorced
-0.2741079977878602,Female,7,14.925892371447304,184809.27756718048,Divorced
78.78434395442892,Female,10,76.12005688471302,42466.18653419093,Divorced
92.66282110037825,Male,12,87.60336035667326,144999.01300573983,Divorced
77.14378043031725,Female,8,87.32316579822223,46863.32410614054,Divorced
79.21542718234721,Male,10,85.67764216786398,153141.92071225494,Single
77.20976048545377,Male,12,84.79274842939888,162905.0167671547,Divorced
97.78075177234244,Female,7,84.66798544362139,53677.49642374688,Divorced
88.27536261876061,Male,10,82.07500105442884,53295.12870582823,Married
93.02132092921711,Female,8,87.65423836741327,56186.40121347342,Married
73.57264167762935,Female,11,83.21612737711314,170768.89031661593,Married
88.20800160424922,Male,10,84.54541343690619,66556.38831563744,Single
82.73189676451372,Female,11,79.52498009069248,152908.15168612445,Single
32.1209654319849,Male,5,8.46636973615739,185026.77654518757,Single
87.48766521397624,Female,9,80.01997094587634,47464.01743521144,Single
67.12169961859394,Male,10,77.9064196339396,166342.78185953284,Married
21.78663897692704,Female,7,10.21880664834218,183287.0610467431,Married
68.07198003612531,Male,12,70.40954558331065,139926.6640808013,Divorced
72.42529840668207,Female,10,80.28662585493792,151165.86561995844,Single
10.239276193747628,Male,8,17.38653736201934,181686.9625697061,Married
79.63974451931672,Female,13,71.77073822943495,145882.3818104066,Divorced
89.69082704785782,Male,9,88.07572994628887,166788.6402635758,Single
12.431174638031266,Male,6,11.3449346711215,188784.24622549568,Single
24.661746732888425,Male,6,13.768651230993584,167453.77413142868,Divorced
99.35181033776072,Male,9,87.17977246386809,67917.51954765574,Married
88.72274449704227,Female,9,82.0232837609243,67901.50678887368,Divorced
11.650772399496931,Male,7,18.159936517520023,195005.20968117582,Divorced
99.10391807877434,Male,11,85.68478569377814,154405.99762977412,Divorced
22.5223075776023,Male,6,17.65353078790706,185751.7363867373,Single
81.79373132249664,Female,10,92.47112542744442,47293.65458760204,Single
75.64553754350958,Male,13,75.89366846279358,150413.75550747482,Married
80.04777017271384,Female,9,80.43375910706446,47012.39960334156,Single
88.46245165980066,Female,8,79.08712196995069,69934.19344374801,Married
64.35391068676098,Male,8,81.21077934952903,49929.294061183784,Single
-10.112233967404531,Female,7,16.444994436244365,164318.36142934216,Single
28.669566773906595,Female,7,21.919381533775173,187668.79102196195,Divorced
83.1688578256626,Male,12,81.14318478020091,170186.06443531867,Single
74.44137424534175,Male,7,73.92827586553408,39068.80602545124,Single
86.19089657844424,Male,9,82.99904391661055,63175.517344008666,Divorced
76.08244509665852,Female,10,82.87900617830411,168492.32591350633,Divorced
68.35424544694501,Female,10,70.66171506904564,149894.9787741419,Single
18.659804828497272,Female,8,17.741265413542337,182080.36966165726,Married
75.65924627103621,Male,9,78.20632414820537,44316.01078219418,Married
82.26863337834043,Male,11,79.88014857269054,176589.81509587652,Divorced
17.828897764616322,Male,6,22.1539639180086,172147.05600104394,Divorced
67.47127432633086,Female,9,82.92179826071013,150619.2332337425,Divorced
88.85099192393648,Male,7,89.01290946811572,70182.83442150416,Married
98.14558685437996,Male,9,84.15555679426792,174865.98642823467,Married
70.18288030424588,Female,11,82.2777654833326,146577.4346655224,Married
89.3920134898255,Female,13,73.30298104243478,159278.0596821445,Divorced
95.48981732879973,Female,12,84.8838344827725,165863.91540387453,Divorced
21.53363628018234,Male,7,16.9724006183437,172465.96364479177,Married
88.97122308598587,Male,8,88.74430829127785,45731.13933335208,Married
71.70856853365692,Male,12,74.5400917743065,161976.06846514283,Divorced
26.278825845761663,Male,7,16.81218483113203,185357.220976241,Married
91.37480152531013,Female,7,81.91458073842126,58690.59536401344,Single
78.29598410952413,Male,10,83.26062408719292,53093.31553856027,Single
81.52557658844349,Male,13,77.15345719514896,149297.3094876523,Single
72.03850394726278,Female,8,78.92377042744533,156177.99170356774,Single
76.66981505381163,Female,11,77.05666272284824,164658.46673189945,Single
92.15913522720814,Female,11,84.29676780525736,163554.61259683236,Single
83.97113104734082,Female,8,87.00533595305568,53408.88962304313,Divorced
89.61030784392634,Male,10,84.53881588910312,176767.0829941805,Single
67.8739725866295,Female,7,84.64552474390219,64273.644733415145,Single
-0.7884981543922613,Male,8,12.27948683144114,169219.18158269452,Single
63.02203382188452,Female,11,67.5795608711577,154871.08163486858,Single
95.43436087266221,Male,11,87.12361156361979,170089.76337845792,Married
94.50898707715608,Male,13,73.40852063403977,151521.0639459094,Married
87.9625463096028,Female,13,69.00259685947674,155171.18578287438,Single
67.69224358132136,Male,13,72.05112277746767,149344.3154343094,Married
81.75107735704262,Male,8,88.3421725222078,50638.34647056021,Married
3.37760544014667,Male,8,16.938983586537702,182095.3367681192,Married
27.61440606268664,Male,7,13.953855148298004,185198.52151649358,Divorced
20.827051788102267,Male,8,14.379158203707036,182690.326989008,Single
84.06288810098606,Female,10,85.63562698749945,153389.777294133,Single
62.94819054267765,Male,13,76.61443051079264,158570.81569736198,Married
65.6287082955228,Female,13,66.52810515993276,137921.91591395685,Married
79.56361887357036,Female,9,86.13300553882875,47737.050744385255,Divorced
-1.926719819965799,Female,7,0.0,194958.8196541136,Single
70.07016319451942,Female,12,76.08887483140767,141798.4090620476,Divorced
71.22823044912518,Male,12,77.46510220293425,151593.22683816508,Divorced
85.65605518384638,Male,13,76.22586481004386,148076.5387639458,Divorced
81.20596607517918,Male,9,88.00439920872222,54075.52836353988,Married
80.332940177663,Male,13,75.57625342854575,144434.51292096134,Divorced
87.8313166891676,Male,9,88.86391165267821,62046.37659059936,Single
72.58463906309903,Female,13,75.41848311871408,150927.6278165602,Divorced
84.05286204680937,Female,10,79.79365050013398,163541.5135305725,Single
13.89410540693559,Female,8,16.729206648189184,182616.16463537456,Divorced
84.32114875499809,Female,12,70.15967630679778,156533.8652380654,Married
94.30589102570076,Female,7,85.79649762750341,44966.29602159934,Divorced
79.64323761035376,Female,10,84.01588284852471,147867.96624197622,Married
78.31342251094893,Male,10,85.18176160283315,167595.7127895233,Married
101.09314451530685,Male,9,84.30940262611537,58418.3592665936,Married
69.94542567229315,Female,14,68.70262078712263,127287.66487792351,Divorced
83.51074625692168,Female,13,80.3306641435298,154400.8031407022,Married
110.28750007033275,Male,8,84.9885643694602,44501.85679320128,Single
56.407354014123314,Male,14,74.10168422169266,135559.04748856986,Married
83.29367159328898,Male,8,85.20654126293722,52799.4679202422,Divorced
102.40712410148713,Female,10,90.32809438931451,169277.9330479622,Married
86.44309775257375,Male,9,82.80307884063775,55015.43276019971,Married
63.78726521148759,Female,11,83.38580724962628,152686.1225393724,Married
96.8294339513522,Male,11,85.98530378553114,153093.3539204792,Divorced
105.5916224309037,Male,11,85.01511120589171,163414.88631549117,Married
64.79523410343205,Male,11,72.72404266161463,167620.44777441857,Divorced
18.130466254451353,Male,8,8.133742867275018,182404.2271511738,Divorced
80.28382457346152,Male,9,84.11808160024165,64252.05920599329,Single
88.88736166091348,Male,9,85.10604948481773,178980.21524730066,Married
67.47019162477697,Female,13,73.0534764890013,163554.59720865235,Married
100.54785993044634,Female,9,89.57620901085245,44607.837414257025,Single
20.791988823626454,Male,6,16.774701592461213,170658.69171963123,Married
26.863417580347182,Male,7,10.722799432346669,181393.5272344645,Single
92.63839546970617,Female,7,91.03013898288332,54435.334263929995,Divorced
82.4920012860026,Male,9,80.89827138770788,165949.77302733416,Married
78.08203835354783,Female,13,71.06595687887723,145498.46588648323,Married
84.08443841276639,Male,8,90.29587154566848,48816.34942992352,Divorced
88.40828786979327,Female,11,87.57960799281906,145678.65758313992,Single
17.184916226819254,Male,7,20.097357785733116,187027.34868139814,Single
78.65744930370865,Female,8,86.62786071190739,66280.74223753926,Single
97.69175329678005,Male,13,75.1670725331953,154525.75571719735,Divorced
27.09625237054358,Male,6,20.56443872735526,171704.60559016955,Single
6.980814298606928,Female,6,20.486607595487897,179134.71903457883,Divorced
80.500394231036,Male,9,89.73316734367788,30000.0,Married
16.94390216768252,Male,7,12.858478984642225,172478.15517402874,Divorced
90.42358035897794,Male,9,88.83388591695967,61965.8559650056,Married
74.75539634970787,Female,12,74.24017396675039,158532.79466962905,Divorced
90.04492694446178,Male,8,87.32305618500399,61520.18149904463,Single
89.74616529927734,Female,12,78.00643763414226,155745.0375710926,Divorced
70.04682468555866,Female,9,84.35759264684754,54547.96134375298,Married
68.25303435104308,Male,13,74.63242063815201,154016.36806073945,Divorced
68.68185242203319,Female,8,80.81370490649182,69887.87997805409,Divorced
10.442329487047889,Female,7,17.91740794071403,183850.3284018072,Single
27.7067092528761,Male,7,17.837951789986327,187504.9101105222,Divorced
70.24363560710282,Male,7,82.74583042950283,62441.74420862068,Married
101.54298861453648,Male,8,84.59215954045918,54132.640662799575,Married
20.05875628810105,Male,7,19.76632417310619,176954.4915837812,Married
90.69111579824043,Female,10,87.94985286774342,179399.54694238224,Single
87.8488093635779,Male,8,89.63048317594901,60483.37442291203,Married
25.128353803993733,Male,7,19.724237649473416,159153.83001550767,Married
62.513097403013,Female,12,73.54772875050517,135841.0279786301,Married
89.66535320351757,Female,9,83.43813942279917,42000.12826267535,Divorced
64.09926348209589,Male,10,81.44803788598075,174363.9342725621,Married
10.716718752300173,Female,7,17.08306663526504,200000.0,Single
101.60994758389987,Female,10,81.04828680066923,156795.00713007041,Divorced
81.17391680500772,Male,12,73.89321047866181,155198.467086208,Divorced
104.23980771285211,Female,11,91.07763301680356,156258.57875143658,Married
68.46317501557313,Female,12,77.12979941678624,178408.85535359514,Single
101.16569182710946,Female,9,76.8379346578078,48238.28888411868,Married
85.00760638804883,Male,9,82.86842799404758,51311.11979386861,Single
93.2810555045618,Female,9,82.22690949774804,60669.360258767265,Married
6.00905925454563,Female,8,15.153974745106972,188452.6332783096,Single
94.2346051722169,Female,9,85.74295857603747,160193.63332838495,Single
73.5733204065455,Male,12,72.55382082056778,158300.9842032946,Married
85.82721462644493,Male,8,84.79407582708966,65922.84292909372,Married
66.92499284972735,Male,13,72.87429086894569,120837.41347575227,Divorced
73.4985970191066,Male,13,78.0902600444179,165210.03862696636,Single
73.453442911932,Male,13,78.77291765622701,147221.46281670465,Married
76.80979747491332,Male,11,83.87254322956093,157926.21159636724,Single
92.40167168519548,Female,13,71.8104524366496,148188.33361847833,Divorced
87.16740068421677,Female,13,75.67488941388788,153172.07781818527,Married
112.78940563718118,Female,10,95.18516987549116,155150.3728958708,Single
19.800098141371436,Male,7,17.41313714490682,189099.83000832208,Married
70.016784923168,Female,8,81.44291714527623,40571.491109724695,Divorced
91.2452743199506,Male,9,82.29555823447004,41208.49232424372,Divorced
81.14212495362634,Female,9,85.55549460761338,56768.930883209454,Divorced
56.56711329393505,Female,13,69.54979710851586,144572.52514722248,Single
71.40303419663087,Male,13,75.21993818942103,157546.76164770784,Single
84.94578361212274,Female,8,89.17807296764222,51822.85279253613,Married
92.65446076532636,Female,9,79.35085142118422,65047.48834317504,Married
18.446670836238916,Male,6,15.028900297225341,187001.08210494308,Divorced
85.25742899077329,Female,9,90.9000707688773,42255.868766101485,Divorced
18.129050963836875,Male,7,17.321283799576563,169184.67338831507,Married
95.38642825340726,Female,9,94.57216096502873,41872.26329146733,Divorced
66.95402565799023,Female,13,77.21135351116575,143627.7971902941,Divorced
68.26254158612429,Female,12,76.1909551008804,143571.0461696903,Divorced
19.746284559207933,Female,7,16.691386455735078,182711.79782870572,Single
95.24239928574562,Female,9,83.91355607101545,44672.74678668336,Divorced
70.05812314894446,Male,8,82.1140319824166,63151.44673284351,Single
99.19700374515497,Female,9,91.02727951160222,159140.34939409085,Divorced
0.7231600956163877,Male,8,12.469025381648443,178962.7004335911,Married
11.063671589130273,Female,8,18.366661416931244,178501.64452799765,Single
75.53576382372549,Male,13,77.04199150774461,148344.55781819526,Divorced
12.690463725042306,Female,8,16.91998885442453,180282.2248145333,Divorced
25.540535827623433,Female,6,18.98953869626923,190489.4928234043,Married
64.14624782659523,Male,13,68.3612593308995,152616.98231080783,Divorced
88.98791708987243,Female,12,80.56481073152543,149638.60099453424,Single
12.348339681812474,Male,7,14.71857558474408,186310.6175208911,Married
81.58601042860123,Female,12,73.97281817837158,145621.07465531692,Married
36.0726589585104,Female,9,20.176133466337618,189445.09284125915,Single
10.169974517053944,Male,6,16.6258272577524,186417.32397874468,Married
15.917751330612472,Male,7,19.025075877199363,180913.81426523294,Single
94.77639831619152,Male,12,73.72407354751813,160023.06806939645,Divorced
68.28183141965432,Male,13,75.53609743189388,146169.6030933111,Divorced
18.76946959140803,Male,6,20.402752514629206,178382.54318359654,Divorced
93.39776566831264,Male,13,76.13640553094072,155828.27982160007,Married
69.90332892209781,Female,12,64.60962922668314,163445.80317970802,Divorced
81.90470346259814,Male,9,83.28518437182298,50165.31348046531,Single
10.13776345137721,Female,7,16.068781380119958,165715.57480067853,Single
57.64683328935672,Female,12,78.14956301144724,156865.6944712159,Single
73.58989539689868,Female,10,82.23460303464036,153873.08585948878,Single
76.50326213668333,Female,13,76.58377382129713,150470.31821739103,Married
7.36378406484611,Male,9,11.49657426195536,184185.45544991095,Married
92.27396556602194,Female,9,89.41550342916405,62703.439006937384,Married
64.2628637475886,Male,13,59.70931407791906,155462.40868907335,Divorced
20.24697537175308,Female,7,13.893341365846126,176600.94387481813,Divorced
56.9392211347397,Female,13,73.98744034782904,169398.59274052735,Divorced
97.63224226955693,Female,11,81.41362727441215,164660.38174187217,Single
78.09552612027917,Male,12,75.34200390597942,151843.5237785484,Single
87.36918104632242,Female,10,80.22005079182696,158618.36805814534,Divorced
93.29397187730288,Male,10,89.35748599514636,161838.94004846743,Married
70.46998954988288,Female,9,79.75103068851254,65923.93418547793,Divorced
90.86434759018454,Female,8,82.7947290560638,57039.03690243764,Married
83.67034906957062,Male,14,81.37721949160274,145055.71503687234,Single
7.7956675048261665,Male,6,16.11975418037528,181425.62776666213,Divorced
20.784354237821525,Female,7,15.16540352648419,183876.53654472347,Divorced
63.556697805010245,Female,11,74.47032917702565,153762.29795805106,Married
69.5674796874452,Male,10,91.70437299024036,154638.86130284294,Single
15.250294878417503,Female,9,14.330890776368634,176266.5450009623,Divorced
79.49176671750796,Male,12,82.49240839471886,160388.51685052086,Married
96.0200439004928,Male,8,89.58092799268928,43187.33549871735,Married
86.2910568348308,Female,11,87.50644781771378,173826.06207010688,Married
62.1410771046411,Female,14,71.61092158993571,144795.35670173817,Divorced
75.03952851468279,Male,8,79.98107648834107,45355.20643306327,Divorced
103.86999354004274,Male,8,91.44060286361982,63371.237305100665,Divorced
89.43852763696428,Female,9,86.84124737317228,171877.01043910545,Married
82.83819788781231,Female,9,80.89488593635004,157470.83576277015,Married
76.0765118932489,Male,13,72.68273066755486,147698.14545022696,Single
85.2575744213313,Male,8,85.3419838357162,41752.96169876965,Married
33.281423710042446,Male,7,23.82704786451663,173181.54976704833,Married
94.42371100343956,Female,13,76.2161872985878,162574.1566412163,Single
73.67173520677805,Male,11,84.02457005601633,149267.23596216782,Divorced
2.9837416133578767,Female,6,16.08010361786952,166110.33064190854,Single
85.69018065275053,Female,10,78.86940666010035,141995.84895668653,Married
69.92420117027739,Female,11,73.0875668940416,162424.02747829928,Single
16.261340325724454,Female,8,18.78325281668984,180299.7828357784,Married
76.52817550218799,Male,13,70.36274033548807,142508.954802489,Single
98.53866301802934,Female,8,97.21941476484474,57072.18609771888,Single
80.69393993082501,Male,8,75.5069497253849,55716.014621528375,Single
21.486711412031713,Female,7,10.18039247218693,187587.57018351904,Divorced
82.06294027335596,Female,11,83.10329268545557,153296.28782116284,Single
71.67997128194664,Female,8,82.11451782274304,60412.72097514326,Single
13.209668461695982,Female,7,19.835563937105242,173394.08792778468,Single
77.59648264851457,Male,13,75.97643633015309,143118.69702514214,Married
90.78397798077654,Female,10,92.24097950370735,142445.60080461993,Divorced
98.97130425514446,Female,9,89.42801964756615,44789.24813215551,Married
65.87121412498031,Female,12,62.32989700259191,150807.10766573442,Divorced
21.418359257950478,Female,8,3.834285749226872,173592.49621123698,Married
20.38386491159993,Male,8,22.779247970429047,189723.2671181245,Married
70.33834167903842,Female,13,73.31342432279182,160263.08334832676,Single
78.41494613476557,Female,10,84.94500362755608,164183.35501978436,Married
77.22076114724368,Female,13,74.3868155670324,144454.2911164892,Single
