Brand Loyalty,City,Renew,Hours Online,Years subscribed,Sex,Education Level,Marital Status,Location Code,Years after high school graduation,Monthly Income
0.14024736219676376,Udon,Yes,4.30926418325543,7.0,Male,,Divorced,Urban,33.0,5272.749678337956
-0.2511672096889213,Udon,Yes,5.2068123238092205,4.0,Female,College,Single,Urban,37.0,5980.17824807218
-0.1922666512784564,Khon Kaen,No,6.959586123215159,5.0,Female,High School,Married,Urban,28.0,4224.621644956987
0.06221598264586129,Udon,Yes,6.791158802355483,6.0,Female,Graduate School,Divorced,Urban,40.0,5567.763604282755
-0.7328268159479256,Udon,No,6.917544585598431,3.0,Female,College,Married,Rural,29.0,4871.4926913435165
0.2812015306355659,Khon Kaen,Yes,4.554051141449795,4.0,Female,High School,Divorced,Suburban,23.0,3190.955211025658
0.8300735160815541,Mahasarakam,No,4.315165858014187,6.0,Female,Graduate School,Married,Rural,27.0,5112.6403646391855
0.2718386393690129,Mahasarakam,Yes,4.391254644950319,5.0,Male,High School,Married,Urban,34.0,3384.035207018105
0.2786249682870203,Khon Kaen,No,4.251040182919407,3.0,Female,High School,Married,Rural,48.0,6392.947751995788
0.2587671256188303,Khon Kaen,Yes,4.009689641415404,5.0,Male,Graduate School,Single,Urban,27.0,3758.058084770836
0.6989215123346214,Mahasarakam,Yes,4.286767898749316,6.0,Female,College,Single,Suburban,23.0,3969.53566856908
0.035188684680763124,Mahasarakam,No,4.886552810406124,6.0,Male,Graduate School,Single,Suburban,21.0,5916.767543178835
-0.05544166323404419,Mahasarakam,No,4.890882210336258,6.0,Male,College,Single,Urban,27.0,5268.843373038009
-0.77379043516432,Mahasarakam,No,6.410307382912713,4.0,Female,Graduate School,Married,Urban,29.0,5200.950309267379
0.212868958669991,Khon Kaen,No,4.325439170268621,5.0,Female,High School,Married,Rural,38.0,5027.953106555833
-0.38105085275030903,Khon Kaen,Yes,5.120522642897204,5.0,Female,High School,Divorced,Suburban,41.0,6719.484831120758
0.41591355347102354,Mahasarakam,No,2.944373344563777,6.0,Male,College,Divorced,Suburban,40.0,5700.917923069139
0.47455496107490475,Udon,No,7.677254245865153,4.0,Male,Graduate School,Married,Urban,19.0,4625.876762556948
-0.39383114467930386,Khon Kaen,No,5.691099777876416,4.0,Male,College,Married,Urban,36.0,3292.020953328006
-0.16682233268042743,Udon,Yes,4.009897032511877,4.0,Male,College,Single,Urban,23.0,6012.50996898308
-0.3817527233903238,Khon Kaen,No,7.5749682441497646,6.0,Female,Graduate School,Married,Rural,20.0,5552.6147487770395
-0.614481173980287,Udon,Yes,6.827010620073804,5.0,Male,High School,Divorced,Urban,36.0,4318.213320599363
-0.21361324428784348,Udon,No,6.7784538640046135,4.0,Male,High School,Married,Rural,24.0,
0.009876377932307518,Mahasarakam,Yes,5.052688779801796,7.0,Male,Graduate School,Divorced,Urban,30.0,5521.571083231009
0.22794151390352008,Udon,No,6.88492344109415,3.0,Male,High School,Divorced,Rural,27.0,6174.9418201741055
0.0941849301168344,Mahasarakam,Yes,6.222569462897661,6.0,Female,Graduate School,Divorced,Urban,39.0,5201.440494420369
1.0298093726109574,Mahasarakam,Yes,5.3615127670757134,5.0,Male,College,Single,Urban,37.0,2851.6069300811596
-0.06264602440737682,Mahasarakam,No,7.051245087966042,5.0,Male,High School,Divorced,Rural,17.0,3955.4776218613606
-0.11413529952006599,Mahasarakam,Yes,6.296598107584898,7.0,Male,High School,Divorced,Suburban,26.0,5275.19511453977
0.37787732872959423,Udon,Yes,5.24653403063516,5.0,Male,College,Single,Urban,30.0,5108.298702880572
-0.4943119167967158,Udon,No,7.229597614844038,3.0,Female,High School,Married,Suburban,20.0,4430.083113108119
0.28381126876434604,Udon,Yes,4.023554602974887,3.0,Male,High School,Divorced,Urban,45.0,5228.799435368551
0.4186806426982437,Udon,No,6.659805977386557,4.0,Male,Graduate School,Married,Suburban,31.0,6555.224007328272
0.10169081620409877,Udon,No,7.4625307686627975,3.0,,Graduate School,Married,Rural,33.0,3309.479628761047
-0.43551162392591536,Mahasarakam,Yes,5.128196328540881,4.0,Male,Graduate School,Divorced,Urban,37.0,5574.01134372721
0.04284753218999363,Udon,No,2.90371167111736,6.0,Female,Graduate School,Divorced,Rural,48.0,4302.572768697497
-0.023045049093333207,Khon Kaen,No,7.88792239175204,4.0,Female,Graduate School,Married,Rural,16.0,6084.155035803454
-0.10854488633915138,Khon Kaen,No,5.803346452927197,4.0,Male,College,Single,Rural,33.0,4480.060058330128
0.08715257305815864,Mahasarakam,Yes,4.432094400030168,,Female,Graduate School,Single,Urban,29.0,4994.010928381384
0.460979265503646,Udon,Yes,6.491245203185781,5.0,Male,High School,Single,Rural,34.0,5197.479680058992
0.06334156324442036,Khon Kaen,Yes,6.650092969412704,7.0,Female,Graduate School,Married,Urban,34.0,5450.187905366903
0.6526376762365221,Khon Kaen,Yes,3.797494781885737,3.0,Female,Graduate School,Single,Suburban,29.0,6700.549761163898
-0.07817067141733063,Mahasarakam,Yes,6.7612378619029085,4.0,Female,College,Married,Suburban,33.0,5376.202782039062
0.29998563104097536,Khon Kaen,No,4.389223175878845,3.0,Female,Graduate School,Married,Rural,54.0,6165.3043992978555
-0.18667306169520714,Khon Kaen,Yes,5.024267592776685,2.0,Male,College,Single,Urban,21.0,4857.0542331735505
-1.1653079562986624,Khon Kaen,No,4.149585725279072,9.0,Female,Graduate School,Single,Suburban,20.0,4884.085540305915
-0.07911198034816176,Mahasarakam,Yes,4.695244824864028,6.0,Female,Graduate School,Divorced,Urban,37.0,6103.8935423954845
0.5633865569114925,Khon Kaen,No,6.218513778501682,3.0,Male,Graduate School,Divorced,Rural,31.0,5373.724924100276
0.569951132274446,Udon,No,6.61494636857667,8.0,Female,College,Single,Suburban,21.0,6322.276542818249
0.6463522154756657,Udon,Yes,5.270455223143709,,Male,Graduate School,Divorced,Suburban,43.0,5375.925298598579
0.05074921540972275,Mahasarakam,No,5.118336005858454,2.0,Female,Graduate School,Single,Urban,44.0,4256.303997249928
-0.03544434420169525,Udon,No,4.747665667437606,4.0,Female,College,Married,Suburban,32.0,4265.032354376879
-0.2416900178930559,Mahasarakam,Yes,4.412810535403659,5.0,Female,College,Single,Urban,,3548.4389829265006
-0.4256487065397427,Udon,No,3.642113379417018,5.0,Male,High School,Married,Suburban,54.0,3803.734181772248
-0.06790972492919407,Khon Kaen,Yes,4.531303732872145,6.0,Male,Graduate School,Single,Urban,24.0,6040.98914791996
-0.34012618524980326,Khon Kaen,No,6.060606509944104,3.0,Male,College,Divorced,Rural,37.0,3553.6071637225596
,Khon Kaen,Yes,7.230863955946466,7.0,Male,College,Divorced,Urban,31.0,4891.216235342913
0.3738940181619769,Udon,No,5.653123897092561,4.0,Male,College,Married,Urban,32.0,5209.2613348075265
-0.14250900958995918,,No,5.2408007986948855,3.0,Female,High School,Single,Rural,33.0,7369.493103216802
0.711973284204943,Udon,Yes,4.71636053069029,4.0,Female,High School,Divorced,Suburban,30.0,5107.6087848356165
0.08103552890560654,Mahasarakam,Yes,5.858124005084991,8.0,Male,High School,Married,Urban,34.0,6110.315612289342
0.14476338373200937,Mahasarakam,Yes,5.136907372529031,5.0,Male,High School,Single,Urban,32.0,3309.2428881531187
0.07735749498598507,Khon Kaen,Yes,6.680634344597914,8.0,Male,College,Divorced,Suburban,24.0,5973.609064111544
-0.17391327864375392,Mahasarakam,Yes,3.3313155592435066,3.0,Female,Graduate School,Married,Urban,27.0,5179.342650794043
0.5096070804698483,Mahasarakam,No,4.200328902822394,7.0,Male,High School,Single,Rural,35.0,5501.261543199786
0.5038473716032049,Mahasarakam,Yes,6.757100369864973,6.0,Male,College,Single,Suburban,45.0,5035.913962167753
-0.8095436651350146,Mahasarakam,No,4.748773588810901,4.0,Male,College,Married,Rural,40.0,5424.529543325598
-0.5995237742852665,Mahasarakam,Yes,4.241009469816311,6.0,Male,College,Divorced,Rural,31.0,4891.457530913288
-0.11006293969952431,Mahasarakam,Yes,5.1912054409653,4.0,Female,Graduate School,Married,Urban,44.0,5677.088207229092
-0.07603491363517217,Udon,No,2.3001704353307058,7.0,Female,Graduate School,Divorced,Rural,51.0,
-0.3968776349372918,Udon,Yes,5.129923075961423,6.0,Female,High School,Married,Urban,17.0,4097.494343433781
0.11739926322110343,Mahasarakam,No,6.63065283077382,5.0,Male,,Divorced,Rural,24.0,4829.783664415901
0.5080699066330598,Khon Kaen,No,3.61632251149803,5.0,Female,Graduate School,Divorced,Rural,47.0,4732.471360576805
0.3801363178805328,Khon Kaen,Yes,3.0268236040984093,7.0,Female,College,Single,Urban,22.0,3602.5056343322303
-0.6570877475051732,Mahasarakam,Yes,4.495134626989927,6.0,Female,High School,Divorced,Rural,31.0,5183.711275048711
-0.5089400872463798,Udon,Yes,3.5877796290023514,6.0,Male,High School,Married,Urban,17.0,5502.0490291983
0.3723480011934803,Khon Kaen,Yes,6.119635738426617,8.0,Female,College,Divorced,Urban,23.0,3485.3838106887556
-0.11396132324698774,Udon,Yes,6.480202020339732,4.0,Male,College,Single,Urban,,5944.46886597276
-0.3206359237487271,Mahasarakam,No,6.193844744244076,,Female,College,Single,Rural,25.0,6601.178411727347
-0.5772930692232752,Mahasarakam,Yes,5.486267424537744,6.0,Female,College,Divorced,Urban,39.0,3898.5407574204737
0.08378812795476223,Udon,No,1.978152238195805,5.0,Male,Graduate School,Married,Rural,52.0,3177.4446802037683
-0.17698801703787181,Khon Kaen,Yes,4.237547080465378,3.0,Female,,Single,Suburban,21.0,4923.389201291512
0.40371186149635563,Khon Kaen,Yes,5.322785647660883,7.0,Female,Graduate School,Married,Suburban,37.0,4164.436103502543
0.1282757102759977,Udon,Yes,4.566304318806095,3.0,Male,High School,Single,Suburban,32.0,6627.524013626078
0.3493083695093968,Mahasarakam,Yes,3.327522675455652,3.0,Male,High School,Single,Urban,24.0,
0.4189235891643886,Mahasarakam,Yes,5.920337363249045,6.0,Male,Graduate School,Divorced,Urban,39.0,4069.970472674147
0.4977247745697102,Udon,No,4.568468805262144,8.0,,High School,,Rural,25.0,4092.047242207733
0.04313378278629926,Khon Kaen,Yes,5.583410225268094,4.0,Male,High School,Single,Suburban,34.0,5914.805626363628
-0.14065616988054375,Mahasarakam,No,7.507595708747918,5.0,Female,College,Single,Suburban,19.0,6508.816854328941
-0.5764004281942479,Mahasarakam,,3.9410383085281335,5.0,Female,High School,Divorced,Urban,42.0,3283.809097565656
0.32802739937942405,Mahasarakam,Yes,7.122610013717017,6.0,Female,College,Single,Urban,27.0,5748.189210413402
-0.15971431716486778,Mahasarakam,No,5.406305113039989,3.0,Male,Graduate School,Single,Rural,43.0,6739.451205696454
0.09589831327130324,Khon Kaen,Yes,4.8045992816722585,6.0,Male,High School,Single,Rural,36.0,3439.7449835596954
0.12984175754222899,,No,6.267791885519411,4.0,Female,High School,Married,Rural,29.0,6128.235868401978
-0.1357884665139484,Udon,No,5.135465477043014,5.0,Male,Graduate School,Married,Suburban,46.0,5436.150131113801
-0.3627319607941345,Mahasarakam,Yes,4.011137194395771,5.0,Female,College,Single,Suburban,21.0,5930.5448488301645
0.12263786429636798,Khon Kaen,No,5.706944607575907,3.0,Male,High School,Married,Urban,27.0,3651.5202834861184
-0.35252367099409976,Khon Kaen,Yes,4.337905187687591,6.0,Female,College,Divorced,Suburban,26.0,3275.0935793674676
-0.018102371123681602,Mahasarakam,Yes,6.123865444856284,6.0,Female,High School,Married,Urban,30.0,6260.77620157861
0.9266980656783941,Mahasarakam,,5.205520860137839,3.0,Male,College,Single,Urban,37.0,4011.7118672381407
-0.5316922491416619,Udon,Yes,5.423613695891988,5.0,Female,Graduate School,Divorced,Urban,35.0,5704.62686967969
0.5389200256501293,Udon,Yes,5.967866217628663,,Male,Graduate School,Single,Suburban,51.0,4348.679601668875
0.5489452331062261,Khon Kaen,No,5.897958708809175,8.0,Male,College,Married,Suburban,30.0,3535.790896510999
0.21661113047454,Khon Kaen,Yes,7.255918555064428,5.0,Female,College,Married,Suburban,42.0,4997.0649377864
-0.7320364965944617,Udon,No,7.917053871306336,5.0,Male,Graduate School,Married,Urban,18.0,4388.509832305765
0.13753562822178636,Mahasarakam,No,7.204381791683233,4.0,Male,College,Married,Rural,31.0,4244.040596808954
0.5437634385497473,Khon Kaen,No,7.414348777559456,6.0,Female,College,Single,Rural,25.0,4360.312707499791
-0.4000633172800221,Mahasarakam,No,5.319287757423856,3.0,Male,College,Single,Suburban,39.0,4747.4540876471965
0.48364665356465686,Mahasarakam,Yes,5.950896188745949,4.0,Female,College,Single,Urban,50.0,6468.623465902636
-0.202230030525833,Khon Kaen,Yes,4.654716813866684,7.0,Female,High School,Divorced,Rural,26.0,5511.4584656375355
0.7302530818023649,Mahasarakam,No,7.74642171522071,3.0,Male,College,Married,Rural,30.0,6548.524417278039
0.41549767992853015,Khon Kaen,Yes,4.727414823370458,6.0,Male,High School,Single,Suburban,35.0,4480.43651004073
0.005743242159244741,Udon,Yes,4.097824064321305,3.0,Male,Graduate School,Single,Urban,25.0,4271.026554804337
0.18709144041223438,Udon,No,4.4829207518142,6.0,Male,College,Married,Rural,36.0,3274.304384909083
-0.29984112870578666,Khon Kaen,Yes,5.3886955356432376,5.0,Male,Graduate School,Divorced,Urban,27.0,5053.8433675383985
0.893391356472063,,Yes,4.833399418319848,6.0,Female,Graduate School,Divorced,Suburban,26.0,2549.6386076074955
0.49142635935154405,Khon Kaen,Yes,4.084288468886317,6.0,Male,Graduate School,Single,Suburban,30.0,4609.082645348397
0.1174078657517333,Udon,Yes,,5.0,Female,Graduate School,Single,Urban,19.0,5458.54894678832
0.1017505837206904,Udon,Yes,4.377338454615069,4.0,Female,Graduate School,Divorced,Suburban,23.0,4409.70354814804
0.17364258078807415,Udon,No,3.193519623914199,6.0,Female,High School,,Rural,43.0,5713.399097990234
0.2400552341845482,Khon Kaen,,4.40548409843875,6.0,Female,High School,Married,Rural,31.0,4846.427446408368
-0.004857628358985129,Khon Kaen,Yes,5.051104074362869,5.0,Male,College,Divorced,Suburban,28.0,6052.935212071214
-0.5226313019929905,Khon Kaen,Yes,5.849326107382276,4.0,Female,Graduate School,Single,,31.0,3650.572944718443
0.09513120166908737,Khon Kaen,Yes,6.7299639710053905,5.0,Male,High School,Divorced,Urban,37.0,3675.150523699594
0.20032713391600088,Mahasarakam,Yes,4.030875168887373,4.0,Female,College,Divorced,Urban,27.0,7874.152075398062
0.24476802087026928,Udon,No,5.005995687076803,7.0,Male,High School,Single,Suburban,26.0,3320.605358087117
0.21188450668451297,Khon Kaen,No,6.012550347820925,6.0,Female,Graduate School,Married,Rural,32.0,4388.982853693725
0.7807820856973694,Udon,Yes,6.480559243725252,6.0,Male,High School,Divorced,Urban,43.0,4297.288446462343
0.14816041799559068,Mahasarakam,Yes,6.744358211960152,6.0,Male,Graduate School,Divorced,Urban,38.0,4371.971885463891
-0.21345748391856584,Udon,No,5.61861332497418,5.0,Male,,Married,Urban,36.0,4884.380628361635
-1.084338505027648,Mahasarakam,No,5.496644079531209,5.0,Male,Graduate School,Married,Rural,,4820.434105557696
-0.12143025743260152,Khon Kaen,Yes,7.961591680976446,2.0,Male,Graduate School,Divorced,Suburban,38.0,4862.138748248668
-0.05078349609390531,Udon,No,7.803689733774963,3.0,Male,College,Married,Rural,23.0,6375.522267405973
0.8461615604576684,Mahasarakam,No,5.067142185998108,5.0,Female,Graduate School,Divorced,Rural,39.0,4470.121459285008
-0.08892588568657109,Khon Kaen,Yes,4.6343114022591285,5.0,Male,College,Married,Urban,31.0,4220.574293882042
0.6131700940709311,Khon Kaen,No,5.746417783428882,5.0,,High School,Divorced,Suburban,34.0,5407.619786231169
0.15856473398879073,Mahasarakam,Yes,4.491320648578198,4.0,Female,High School,Divorced,Rural,29.0,4070.748061117521
-0.7718744833919068,Udon,Yes,5.439532328554106,3.0,Male,High School,Divorced,Urban,39.0,5571.000356571075
0.12077149367978814,Khon Kaen,Yes,2.349772055793887,4.0,Female,High School,Married,Rural,25.0,3240.1400239914683
0.565921106994765,Udon,Yes,7.2638900901425885,7.0,Male,College,Single,Urban,33.0,4939.349379748009
0.6401142508384132,Udon,No,5.098467177479893,6.0,Male,Graduate School,Married,Suburban,35.0,4514.916130134325
-0.14107442158647993,Khon Kaen,No,4.946353681266905,5.0,Male,High School,Married,Rural,23.0,3886.3689808762847
-0.0708184618227301,Mahasarakam,Yes,5.034384936664132,5.0,Female,High School,Divorced,Urban,35.0,3897.9354661267
-0.8913993076014876,Udon,No,6.356492388736998,4.0,Female,College,Divorced,Rural,29.0,4888.569151068616
-0.26973334282241085,Mahasarakam,Yes,5.778695808834372,3.0,Female,,,Urban,,3106.863532617241
0.23732901532743284,Udon,No,,5.0,Male,High School,Married,Rural,25.0,4645.83579705003
0.4817128519630481,Khon Kaen,Yes,6.06230737816243,6.0,Female,College,Divorced,Urban,27.0,7557.243363324285
0.4049479168352986,Udon,Yes,7.548813034459089,2.0,Male,Graduate School,Divorced,Urban,42.0,4515.262325902816
-0.20311740875550058,Mahasarakam,Yes,4.976133232214447,2.0,Female,College,Single,Urban,,4417.346001869235
-0.5687579845920521,Udon,Yes,5.582029876652455,6.0,Male,Graduate School,Married,Urban,32.0,6397.932028825568
0.21018415458620418,Udon,Yes,5.535124553707061,7.0,Female,College,Single,Urban,35.0,2722.545473890309
0.5946290156535665,Mahasarakam,No,4.949215638797517,4.0,Female,Graduate School,,Rural,35.0,6560.314666518555
0.4745352673585485,Udon,Yes,5.901922371089556,4.0,Female,Graduate School,Single,Urban,40.0,2962.109579798762
0.07729031341280128,Mahasarakam,Yes,4.034761199737806,3.0,Female,College,Divorced,Suburban,31.0,4275.31607498232
1.0781439225854828,Udon,Yes,6.870488326945475,9.0,Female,Graduate School,Single,Urban,39.0,3757.460358290383
0.4166684582909088,Khon Kaen,Yes,5.966728053028472,4.0,Male,College,Single,Urban,28.0,3518.8651365756377
-0.4444584483134299,Mahasarakam,Yes,4.295792605231679,3.0,Male,High School,Single,Rural,26.0,4094.4668142352552
0.03246716062095151,Mahasarakam,No,5.217523489772956,6.0,Female,High School,Married,Rural,41.0,4843.539705520644
-0.1857866188702155,Udon,No,,6.0,Male,Graduate School,Divorced,Rural,18.0,4784.815674649335
-0.714051842143364,Mahasarakam,,4.908211118326799,6.0,Female,Graduate School,Divorced,Rural,26.0,5092.0746904993675
0.3666902456370792,Mahasarakam,No,7.755304341984784,3.0,Male,Graduate School,Divorced,Suburban,28.0,6156.177041787158
0.050439004275841165,Khon Kaen,Yes,6.809306647250144,6.0,Female,College,Divorced,Urban,38.0,4213.32458867669
0.5138618158617247,Udon,Yes,6.437176207284647,6.0,Female,College,Divorced,Urban,43.0,4392.248993840906
-0.08351012580505202,Khon Kaen,Yes,6.423778482998645,6.0,Female,Graduate School,Divorced,Rural,32.0,5768.888309031122
0.3253144146096307,Udon,Yes,6.818640736152096,7.0,Female,High School,Divorced,Urban,29.0,4998.479646986392
0.05144199183094836,Udon,Yes,5.361944431672261,6.0,Male,Graduate School,Divorced,Urban,33.0,4068.33423456063
-0.3477049008925085,Udon,No,7.717236951097948,6.0,Male,Graduate School,Married,,13.0,6582.536124569513
-0.20009365730359038,Mahasarakam,No,5.8767455323744215,5.0,Male,College,Married,Rural,,4536.2246737840005
-0.6200293242455155,Mahasarakam,Yes,6.654525896473309,5.0,Male,Graduate School,Single,Urban,38.0,5557.535867812906
0.03259197052170218,Udon,No,4.851369170859639,4.0,Male,College,Married,Rural,30.0,5152.797347889687
-0.044878490211585416,Udon,No,6.905846353561109,3.0,Female,High School,Single,Rural,32.0,4356.609139448793
-0.2434049473573044,Mahasarakam,No,5.674556824227211,5.0,Male,College,,Rural,35.0,6267.463195566725
0.0393198144661394,Mahasarakam,No,4.1380162560846765,2.0,Male,College,Married,Rural,38.0,4874.627758730291
0.561375532550873,Mahasarakam,Yes,7.251330108697566,7.0,Female,Graduate School,Married,Suburban,30.0,4423.650060158934
-0.49568263432232607,Mahasarakam,Yes,6.233304956284253,3.0,Male,High School,Divorced,Urban,41.0,5522.697292024663
0.38836447952764264,Udon,No,4.503392532334436,5.0,Male,High School,Married,Suburban,26.0,5163.745456988565
0.07003180513760138,Mahasarakam,Yes,5.205703764509325,8.0,Female,College,Divorced,Urban,34.0,5111.296237766445
0.4727481392081191,Khon Kaen,Yes,5.796141035727708,3.0,Male,Graduate School,Divorced,Urban,37.0,5901.17611902281
-0.4463412980792809,Mahasarakam,Yes,5.950825258718121,6.0,Male,Graduate School,Single,Urban,44.0,5835.453505749163
-0.4053929717164858,Mahasarakam,No,6.384396143806093,7.0,Female,College,Single,Rural,19.0,2975.034474015699
-0.427256802454966,Udon,No,5.51806104288846,8.0,Female,Graduate School,Married,Rural,22.0,5569.638365500808
0.18354419759734902,,Yes,6.079207547305957,4.0,Female,College,Divorced,Urban,33.0,3355.5004866348245
0.19068982087807887,Udon,No,6.373408404781083,2.0,Male,Graduate School,Divorced,Rural,38.0,5849.62784119956
0.022605612787186848,Khon Kaen,No,5.442758838359282,3.0,Male,College,Single,Urban,38.0,3752.797176763394
-0.026259046423027364,Mahasarakam,Yes,4.695845066604622,5.0,Male,High School,Divorced,Urban,41.0,5202.810639210063
0.8039444731207158,Mahasarakam,Yes,7.586983027009755,3.0,Female,College,Single,Urban,42.0,2800.9830885776632
0.10031410381900614,Udon,Yes,4.3363057683011785,7.0,Male,Graduate School,Divorced,,24.0,6118.405410553699
-0.1217060824057104,Khon Kaen,Yes,6.115637503514031,4.0,Male,Graduate School,Divorced,Urban,38.0,5914.801837760265
0.0567178038860358,Mahasarakam,No,4.4548817910359295,6.0,Female,High School,Married,Rural,29.0,4751.143800167816
0.24118178444679048,Khon Kaen,No,6.341455420566763,4.0,Male,High School,Single,Suburban,23.0,5664.135695638417
0.26189968671092445,Mahasarakam,No,3.2861134321701586,5.0,Male,High School,Married,Suburban,41.0,5581.618349425391
-0.7570835998586195,Udon,No,6.31166733149098,,Male,Graduate School,Married,Suburban,20.0,6476.698095753177
-0.5258573588670323,Udon,No,5.254205671406708,6.0,Male,Graduate School,Divorced,Suburban,23.0,5180.439088735373
0.7689946964931818,Mahasarakam,Yes,4.41815443815849,5.0,Female,High School,Single,Urban,30.0,2675.575275098692
-0.5200940298850684,Khon Kaen,Yes,5.206105265810973,7.0,Male,Graduate School,Divorced,Rural,31.0,5075.979812694166
,Khon Kaen,Yes,4.604783029482647,4.0,Male,College,Single,Rural,30.0,3594.453532403832
-0.10795683555575025,Mahasarakam,Yes,5.6068528399362565,2.0,,College,Divorced,Suburban,33.0,6685.15388514483
0.6237516750742876,Khon Kaen,No,3.4708585078472622,4.0,,High School,Single,Urban,52.0,3978.0513958891443
0.7460260724512318,Khon Kaen,Yes,5.764573441452929,6.0,Female,High School,Married,Urban,28.0,5025.599700901099
0.512922232238969,Udon,No,6.5079379872929,7.0,Female,College,Married,Rural,19.0,4368.2382935320275
-0.0720846106883838,Mahasarakam,Yes,4.482392692792307,5.0,Female,High School,Single,Urban,20.0,4301.119630262102
0.3118387336235529,Mahasarakam,No,3.47845367919033,4.0,Male,High School,Married,Suburban,49.0,4968.335435537628
0.4433899021975531,Mahasarakam,No,8.4735091428946,,Male,Graduate School,Married,Rural,17.0,4507.523473349291
-0.5945827841837855,Mahasarakam,Yes,6.919381112900487,3.0,Female,High School,Single,Urban,38.0,3881.239676683328
0.15765391653068184,Mahasarakam,Yes,3.999085890515451,2.0,Male,High School,Divorced,Suburban,40.0,6012.218849687136
-0.09758341084671081,Mahasarakam,Yes,4.7789141628767995,4.0,Male,Graduate School,Divorced,Rural,39.0,2976.4728604708152
1.5,Udon,Yes,5.488043070199766,5.0,Male,Graduate School,Single,Urban,32.0,3889.204030151404
0.24909860336113634,Udon,Yes,4.254228562177648,5.0,Male,Graduate School,Married,Suburban,32.0,3699.9203838429366
0.43189874396971906,Udon,Yes,6.386579374254921,6.0,Female,Graduate School,Divorced,Urban,42.0,5947.617188579008
-0.14875078545581963,Udon,Yes,6.0645769093913104,5.0,Male,Graduate School,Divorced,Urban,26.0,4331.6711473537525
-0.49092217098711544,Mahasarakam,No,5.597227227160131,5.0,Female,High School,Married,Suburban,33.0,3309.4293858165056
0.11664310183751805,Mahasarakam,No,6.538085053908081,4.0,Female,Graduate School,Single,Suburban,12.0,2398.118179282076
0.2579912270160472,Khon Kaen,Yes,5.229615974349215,7.0,Male,College,Divorced,Urban,28.0,7361.473639048925
-1.139966584772059,Udon,Yes,3.4899028199567796,4.0,Male,High School,Divorced,Urban,41.0,2997.1062837675527
0.0895663353552901,Khon Kaen,Yes,5.814542128196598,8.0,Female,Graduate School,Married,Suburban,26.0,5569.671617511195
0.04374647708140423,Udon,Yes,4.4414928430347045,3.0,Male,,Married,Suburban,35.0,4565.3775285889615
-0.5278948966093302,Khon Kaen,Yes,4.195635970593003,5.0,Male,High School,Married,Urban,28.0,4526.459313123214
0.289623606207411,Udon,No,4.25137874103423,3.0,Male,College,Married,Urban,56.0,
0.30801216288188993,Khon Kaen,Yes,5.608094325467535,7.0,Male,Graduate School,Married,Suburban,29.0,5626.335322088634
-0.19164315987821504,Khon Kaen,No,5.289136772135038,5.0,Male,Graduate School,Married,Rural,,4486.156875345216
-0.4935408498784143,Khon Kaen,No,3.1965909879387775,4.0,Male,College,Single,Rural,42.0,4794.074531705497
-0.34040554435036585,Mahasarakam,Yes,5.054369075006679,5.0,Female,High School,Single,Urban,27.0,5667.745894608714
-0.29344262648861885,Khon Kaen,Yes,6.012686778137885,7.0,Female,High School,Single,Suburban,39.0,3405.4586883202796
0.023814935709520035,Mahasarakam,Yes,6.746427163679967,6.0,Female,High School,Single,Urban,54.0,3881.397868733972
-0.051145513803763004,Mahasarakam,Yes,4.995652591791298,4.0,Female,Graduate School,Divorced,Urban,26.0,5548.534917900423
0.3254465438662261,Mahasarakam,No,6.497486457771548,7.0,Female,College,Married,Rural,20.0,3009.3758637485216
-0.1399532766178217,Khon Kaen,Yes,6.30805336358925,4.0,Male,Graduate School,Divorced,Suburban,49.0,6520.970616376433
0.9285108220454654,Mahasarakam,No,2.172668011226252,7.0,Female,College,Married,Rural,47.0,2870.3891765686603
-0.08002170379020779,Mahasarakam,Yes,7.509752929470855,4.0,Male,Graduate School,Single,Urban,48.0,4754.671475144456
0.6906606501676157,Udon,No,6.486948129255361,5.0,Female,Graduate School,Married,Rural,17.0,6845.717612280296
0.3575026574890508,Mahasarakam,No,5.395153843174679,3.0,Female,College,Married,Suburban,35.0,5006.595398909192
0.6381387855164786,Khon Kaen,Yes,4.39635481014254,3.0,Male,High School,Single,Suburban,33.0,4798.693411049196
0.852576872869532,Mahasarakam,No,3.2444950315970416,5.0,Male,High School,Single,Suburban,31.0,4326.6022473501835
-0.43823763939710064,Mahasarakam,Yes,4.468618061584465,5.0,Male,College,Married,Urban,29.0,3261.5388113401577
-0.6679533107541741,Mahasarakam,Yes,5.714865154235348,3.0,Male,College,Divorced,Urban,24.0,5187.347066817186
0.283840826229126,Mahasarakam,No,4.794507576864765,7.0,Male,Graduate School,Married,Rural,33.0,5717.596678912652
-0.1901040470860735,Udon,Yes,5.99537021775806,3.0,Male,College,Single,Suburban,32.0,5642.0824709335
0.216531754963152,Khon Kaen,Yes,5.166523442915301,4.0,Male,Graduate School,Divorced,Urban,41.0,5043.031183821028
-0.11752135359876367,Mahasarakam,No,4.591913034568235,4.0,Male,Graduate School,Married,Rural,36.0,4320.79715691558
-0.14588165997089975,Mahasarakam,Yes,4.817173747486641,4.0,Female,College,Divorced,Urban,27.0,4724.601823668967
-0.2766197681662664,Udon,No,6.374760088016908,4.0,Female,Graduate School,Single,Rural,35.0,5294.949418429005
0.5440646407548186,Khon Kaen,No,6.30098345005688,4.0,Male,College,Married,Rural,33.0,3130.6258934877774
