Household Income,Marital Status,Gender,Brand Royalty,Children age,Subscription score
54218.962812718266,Single,Female,52.76594529800694,12,46.3190477635882
141669.98812973767,Married,Female,4.176741281030196,11,24.75134382702029
134673.67602114813,Divorced,Male,72.1424194177225,7,78.16460886774772
132567.52937466517,Single,Female,74.17965091199395,6,73.24359543792713
142495.3184749569,Divorced,Male,72.39286900056712,7,57.458824705737015
149053.26381944702,Divorced,Female,26.133340125046452,9,7.492497338163844
161198.56888682378,Divorced,Female,19.39127972739389,10,15.498881757590347
37216.080121840976,Married,Male,64.30851960666811,11,51.07514026261795
39872.763080696066,Married,Female,55.09233577438857,10,66.93023634138314
43725.32383260617,Single,Female,51.625754560119375,10,56.26007769930714
145115.08661992714,Divorced,Female,26.56482917466804,8,27.57249455226926
142352.15455660768,Married,Female,73.20177366198934,8,72.46448452526664
111406.1751491734,Single,Female,7.508735844064844,9,1.8939202429670425
159619.60945659498,Divorced,Female,24.22997662806914,8,26.1638121225493
156218.05665117138,Single,Female,2.992117673688348,12,-3.502915242954333
142214.29835787413,Single,Female,18.14507087626539,11,33.822589414906844
42190.96396870338,Divorced,Female,62.26357510324945,10,41.520500789583494
164490.95750291971,Single,Male,7.28639452346588,11,8.477706108909855
153934.17843658564,Single,Male,13.014161932884207,12,14.495691363242287
154147.33689552583,Single,Male,19.765674595092605,10,21.28725981974229
143681.42959330237,Married,Male,66.81859864085135,8,57.250717646009655
51748.26361994919,Divorced,Male,64.05817825889292,9,63.94979247156243
186482.47587762726,Divorced,Female,92.34467343419973,8,103.55321942570819
110784.30001833863,Married,Male,9.877695117061641,10,14.479378506856666
147579.99772634526,Divorced,Male,19.389706617141105,13,20.811704308217234
50346.786567128576,Married,Male,59.41251211423196,9,65.98606478546155
112549.09463490876,Divorced,Male,6.5482596855322015,12,-5.533565062386277
120015.95806532727,Married,Female,15.967678911325894,10,18.804278106873866
127505.36290878706,Single,Female,68.11612329744682,7,52.37251069415942
148444.3524845551,Single,Male,13.81856844929106,12,4.714485864892296
182298.6681107108,Married,Male,82.56066865072717,9,93.64431787253318
154317.52336051164,Single,Male,32.07114633758664,7,24.519840050742516
103829.7151558902,Divorced,Female,22.21334030985492,10,26.20918717400513
153811.54534955102,Married,Female,21.276008863907418,11,31.61923263976335
129710.86940412413,Divorced,Male,76.01826699089827,9,76.8597204768201
145961.6573878418,Married,Male,19.496208540543613,13,17.50585510758751
159938.4561099594,Married,Male,8.666828280333391,9,-1.913355951475424
54887.174866586494,Divorced,Male,54.736097383341054,10,38.8216647464097
132533.94445369436,Married,Female,0.12051036558633399,10,8.65238967651275
166375.1573096467,Single,Female,19.917679353512582,9,26.40861231734179
151261.6849456384,Divorced,Male,16.75494446528199,11,11.008762498407943
39955.034756633206,Divorced,Male,70.84440560713341,11,63.770451281695614
188930.1552576646,Divorced,Female,82.00033682221402,12,109.65708599746995
150594.18825740422,Divorced,Male,12.607146474333426,12,8.752638108213812
138656.46535412385,Single,Female,27.43874727807761,10,14.454474609320357
100807.33283930228,Divorced,Male,3.1857569682676115,10,-2.3286934804745822
105621.86132229572,Married,Male,20.883115150527857,11,28.347353303921334
163301.99447561812,Single,Female,16.280818057242442,10,8.750854058608214
143519.9947073583,Single,Male,13.154889355417215,10,11.274630506419143
152022.30384575744,Divorced,Male,10.98693288349638,11,3.6238292912357393
109123.15886105312,Single,Male,4.968860189905293,12,0.12163248425902662
113116.89488952757,Divorced,Female,6.562621700276189,11,-4.6602359178386035
57492.33105170625,Divorced,Female,61.435982517292885,13,66.62044017427368
148516.5882051023,Divorced,Male,14.474540311917618,12,30.020422398231894
140659.26446222755,Single,Female,26.916525723378754,6,19.83082955182337
112578.40735253794,Married,Male,10.967257803830819,14,-5.6773765315177585
97163.46688165034,Divorced,Male,19.73453278544732,12,0.15272915062382708
140000.759641307,Divorced,Male,62.251524020876545,7,68.0319788968117
176835.56273184513,Divorced,Female,82.15886056668862,7,89.27289131176379
56603.55959995338,Divorced,Male,56.11163880198961,9,67.98637164105631
185745.76696930447,Married,Female,85.61810980556677,10,105.21415716669135
186343.6964763744,Single,Female,90.93515847243489,9,89.78317633046922
128837.24482657349,Single,Female,67.14060603307259,8,70.04727433729046
151909.83432395602,Married,Female,10.305053897319532,8,-7.463877347575568
130953.39789156527,Married,Male,69.94364529051258,8,74.83177305713357
149569.22027793797,Married,Male,16.43518023107573,9,26.58341334764317
43770.17550381151,Married,Male,69.45909246533266,12,77.63281918162687
188979.65673128597,Single,Male,81.68477490092538,8,84.61738736661123
174241.66770197416,Divorced,Female,74.66951549291372,7,63.1110837209995
182437.2530799721,Single,Male,76.19391011898324,9,81.10835091367665
41919.46211605174,Single,Male,64.87671099214963,12,49.2199081752167
39423.42401851498,Married,Female,60.823563233741424,10,78.87010021971565
148183.11452377398,Divorced,Male,75.31491371477978,8,79.5733006164159
154604.03372343633,Married,Male,28.51271469825558,10,9.002125635470914
118815.70269350163,Married,Male,4.300497975352684,13,24.220150177202033
168095.08564625782,Single,Male,30.424382792106883,7,33.577708448456775
147383.57097631702,Divorced,Female,7.26478646445598,10,2.461107220208657
181910.8003166522,Married,Female,75.00100859063238,9,71.42663188238656
156848.6138881758,Married,Male,33.280255469292904,9,23.33934660834072
111184.13225964228,Single,Male,18.392418962062806,10,12.137261630503296
150563.8813786253,Divorced,Female,10.490463288097413,10,18.95140594075437
136877.05195847893,Single,Male,69.72745978931383,8,72.631824207304
142580.4747045585,Married,Male,16.55699467505589,11,17.05930738594071
112158.86151126142,Married,Male,10.575542678471887,10,-4.160789897669449
52847.388447759105,Married,Female,60.44543913521409,9,63.80713012120057
38433.908388794196,Divorced,Female,56.61994669361841,11,72.15815665144645
136298.73528723244,Married,Female,11.183902357796299,11,-0.7536524874406894
176971.0051711244,Single,Male,88.54776022514991,10,92.3575260027295
111138.46701791951,Divorced,Male,12.691594169510218,12,18.309410675833988
46020.269225807395,Divorced,Female,59.5267630047408,12,63.758536883346096
112360.4506317612,Divorced,Male,3.0305615832238004,11,-5.0975342913835
123295.70414409514,Single,Female,70.59903156761241,8,77.63501664491412
137641.8856879018,Single,Male,73.86804820087441,8,66.49232557379882
107243.2507592188,Single,Female,8.84000784634452,11,-4.369060182383135
149091.9184489923,Single,Male,4.29422858862258,13,13.406032527178457
158687.8628091716,Divorced,Male,13.056590934587376,11,17.19804317078681
193458.26478760107,Single,Male,94.64077879876206,9,72.32294462650269
113427.95848345473,Divorced,Male,18.48357760673755,12,14.839182369301021
148435.99189152964,Single,Male,61.06220623225643,6,60.9729470273861
185352.7919515866,Married,Female,82.45408321516557,10,85.66733701170443
149728.7645390428,Married,Female,14.455664705643446,11,18.66152884940384
124095.7281403674,Divorced,Male,71.45017659581343,6,73.13050363687154
154130.1287285483,Divorced,Female,16.238079435627586,13,-14.262684190431461
101808.88974389866,Married,Male,16.27106269513076,14,4.383048676913118
128963.50824101287,Single,Male,70.80333056599025,9,90.70479690106438
186037.1153982172,Single,Female,96.34063116287875,9,95.74317670528684
186666.08001253862,Single,Female,79.3201563330521,10,69.59869612834864
47306.84000302538,Single,Male,72.8628026882888,13,72.04737655785516
128039.12880671806,Divorced,Male,67.2017438149264,8,77.52056705264712
150808.7086145762,Single,Male,24.88284860248891,9,13.695598566041296
152799.9022716271,Divorced,Female,10.440827972490677,12,21.95932351470102
178977.12215567188,Married,Female,80.87680102717974,8,82.49895824802782
174260.50037115434,Married,Female,89.75377653091545,9,88.30966858546455
43935.47157831924,Married,Female,62.47026303320377,10,61.18251693466647
186973.44034339528,Single,Female,90.41430511171407,7,75.8544116689019
153606.44667673993,Divorced,Female,13.70662277810495,13,18.5487414415958
154805.56220387667,Married,Male,32.74788372293476,7,45.59464083512584
39884.14386759495,Married,Female,63.364523617546894,10,58.226458146072986
30809.635227987004,Divorced,Female,67.40216972397533,11,60.792110376867754
173631.8614520057,Married,Female,82.06948379455781,8,83.63908359090323
144756.14845503512,Divorced,Female,16.147104510735723,12,30.67532866656653
97021.26190886671,Single,Male,13.747009291475187,13,3.214657606197175
170304.61353148954,Married,Female,24.658901528630306,7,18.17230648056765
158200.80777727917,Married,Male,30.333838592295354,10,25.02239681094755
178827.88673618343,Single,Female,81.6520552368231,11,78.04965265351007
132866.87874210638,Single,Female,62.76128636138472,6,56.28899104285077
106445.80699688388,Married,Female,2.713017246784368,11,7.414044038719989
111609.66990158052,Married,Female,9.486816011977908,12,5.622128542488948
172692.36063241537,Divorced,Female,75.44598712921353,8,73.29631848213783
142928.48117056745,Divorced,Female,9.584276873997531,10,20.74552030023863
138691.41469283402,Married,Female,8.435408504537762,14,3.5895558907229903
149005.50044505866,Single,Female,11.067531911455095,12,10.14474765329569
131676.42266366474,Single,Male,72.95046579671538,7,67.63107298215475
175769.3771957872,Single,Male,89.06877445758161,8,75.8086662256735
95219.17665370728,Married,Female,10.35974311113145,13,19.695932901523356
159168.3676770802,Married,Female,21.331624883129255,8,19.503219367426908
188102.23551526712,Single,Male,78.62684910416436,10,80.30090043386477
147937.95935450966,Single,Male,10.609696058215107,11,5.678609484377902
158805.19486770337,Married,Female,9.858738524705323,11,10.407121158833268
139201.92462827262,Married,Male,62.386565450813194,9,68.29176812505891
142467.5394449585,Single,Male,65.80108642432027,8,63.76214631948545
147173.4307422444,Married,Female,12.359921835097563,12,9.729685950265266
160972.25048395447,Married,Female,17.089742194661657,10,12.735964909025988
101105.92054105751,Married,Male,0.462529066413623,13,-3.470525611058547
141931.66480752375,Divorced,Female,23.474582922009674,9,28.96018350973207
189633.01498907275,Married,Male,84.86875377077975,9,89.649943953269
138217.04162491704,Single,Female,65.09839727444185,6,62.85680473374177
142801.9653710478,Divorced,Male,12.112420641728402,12,-2.9200660955975604
59834.8492505782,Divorced,Male,62.66200624367917,12,55.87419410922553
131071.09135524475,Divorced,Male,65.73186673162469,8,69.3778824797858
136844.91857185427,Divorced,Male,63.69570707737347,6,67.34364354811252
192343.5271838666,Single,Female,80.45009433437593,8,98.79830198932264
47040.44890272801,Married,Male,56.05782637265962,10,64.60473090561064
36426.2589247369,Married,Female,61.80260203162081,9,66.70673007310901
39617.860417638294,Married,Female,59.48664003329698,12,71.82667323779462
36662.28180325795,Single,Female,53.71733582581715,10,47.79743920383662
146179.7898109729,Divorced,Female,8.717317531892284,11,-12.114419375597993
52251.197207807796,Single,Male,58.97014650659537,13,60.15343768869654
137520.2118478071,Married,Male,19.288079568112334,10,17.79475514379917
54240.1719766414,Divorced,Male,61.750916027141685,13,63.938492497289616
47178.56409842268,Single,Female,52.52167848920136,12,40.360037282360736
47082.536852916746,Single,Female,64.40090430811142,12,76.28135529412314
152423.15077532476,Married,Male,13.523978327935335,7,-4.580632829417908
153992.10087009633,Divorced,Female,4.844267953330871,11,2.7869474629894864
130459.75081992675,Single,Female,71.72141316195854,6,59.788462210030396
106712.5883768069,Divorced,Male,20.602858109073093,10,19.261494643634208
119393.15315796017,Single,Female,13.458584513424178,10,6.846626752515403
141628.09937192698,Married,Male,28.271706501732364,9,21.549133074075094
184397.4047159148,Single,Male,83.90068756272484,9,85.88645576287983
165767.27850897514,Divorced,Female,27.532327152812663,10,30.07134722484585
146976.13918107728,Single,Female,5.713682955428119,13,18.489377912690337
151448.9695001675,Divorced,Male,26.136661486997625,8,21.12065960990684
190484.4018872975,Married,Male,86.90724490564874,8,85.3976589500263
186919.10249206293,Divorced,Female,77.97749214538715,8,77.20430042875755
156667.6732646667,Married,Female,17.350666603181573,11,7.034738317222185
45506.89921143437,Married,Female,55.89893855774884,12,41.17867141516132
110024.38869350548,Married,Male,2.0638907360513414,12,-4.442039141616226
147759.5357491031,Married,Male,11.32673430455485,13,10.415469524052682
109133.41528285552,Divorced,Female,16.060587250830935,12,14.98747086215004
34848.19006574061,Single,Female,58.70181623081957,12,56.916757706950605
49453.93146769129,Single,Male,59.14920010264611,10,57.231888941291054
148023.7029118414,Single,Male,13.597682163761622,10,33.40730392853366
158085.43103372568,Divorced,Female,29.137729274731107,8,23.29962022590842
103363.619869527,Single,Male,16.236338774893525,11,23.887339774757553
199747.18131508876,Single,Female,91.20637864833225,9,81.07708700933132
123068.9798845374,Single,Male,13.626659451042386,11,3.123637629647847
138121.539864402,Single,Female,70.62549584623795,7,66.53390021203593
187808.02194697625,Divorced,Male,76.76684308714482,7,54.335969605091634
191222.42659025575,Married,Female,76.33157652615583,8,110.32113222908288
163037.36379475286,Divorced,Female,22.259912591894647,9,7.002381401152849
154201.56332388517,Married,Male,23.6666998823841,11,26.139999706419005
58583.07896653772,Single,Female,70.01492429311477,10,75.13539766760032
189963.45732783875,Divorced,Female,86.92688306630626,10,85.27616474105595
163566.18431937633,Divorced,Male,19.026144027886872,10,21.186992287627103
35936.17232393136,Single,Male,58.78965746898393,12,54.37668193130008
183222.0221321414,Married,Female,79.21587720292867,8,88.53172639408837
108570.35191700849,Divorced,Female,15.610131022387108,11,-4.26857349197773
183040.17012651023,Divorced,Male,83.46637372754799,9,79.76917474332268
131260.3752389013,Single,Male,71.26122253368315,8,82.00944290099079
106055.0476243365,Married,Male,13.519806837871705,11,19.31251227610721
112671.64881172022,Divorced,Female,13.728305662134705,12,30.157580988356532
134187.75546542043,Divorced,Male,73.87765464030139,8,75.81114638561577
183727.85026941783,Divorced,Female,80.9028047321933,8,84.06063352449158
115927.03539450048,Divorced,Male,11.088463023347277,12,4.303270754797432
142082.96254416485,Single,Female,63.043668508185604,7,57.69041667481385
116698.26901122369,Married,Male,12.444487555194904,12,5.275979090189756
134183.90697676042,Single,Male,70.58590478690238,7,77.54950518228014
188964.5947513078,Married,Female,86.32332384992411,5,92.43245887349553
49616.432328632436,Single,Female,63.29454947399191,11,56.67032670972006
61386.30961680641,Single,Female,63.15683076027864,10,65.46817503131405
155151.71573662543,Divorced,Male,27.59440716040676,8,38.38193036214612
147432.69914266458,Married,Female,8.921225379906424,11,5.886459080451653
140727.21936035022,Divorced,Male,64.02990031541637,8,54.74346677975602
150150.92270204486,Married,Female,14.090107847302757,11,14.983490776577812
153272.91373037721,Married,Female,17.172092594605555,8,21.90580714508808
149464.69161346465,Single,Male,17.391521743780324,10,19.26082870069674
168991.69575384672,Single,Female,12.488867451489678,12,16.048645090689007
180150.30575190287,Married,Male,86.1875593108387,10,95.89660333165784
96839.9152568764,Divorced,Male,11.57614189764833,12,14.29359081503629
155843.61906960822,Divorced,Male,12.470302317484709,10,32.829430506354946
166224.21870088144,Married,Female,26.902222077178486,9,26.470062298343084
134506.52024568224,Married,Male,66.37638523018592,6,59.02780527275377
46356.55660288167,Single,Female,59.863869999113334,12,68.35898271463189
130482.6609975516,Married,Female,71.12783417669786,9,68.2636205966123
155015.95419410983,Divorced,Male,14.085036437002543,12,12.517634888268471
174513.12511346233,Single,Female,82.9082805312844,9,69.12090786204111
138423.6367105589,Single,Female,80.39480302559109,7,89.15654912541358
107546.59103735935,Divorced,Male,16.752448984815686,12,19.017326737660273
127272.82178505996,Single,Female,13.074537926309379,13,12.402396324766732
181997.1851114981,Married,Male,76.58344792483547,9,68.30083859097684
39346.296432426505,Divorced,Male,58.215959381578585,11,69.89446365285762
147405.81517420668,Single,Female,18.230872656883907,10,16.42145194541053
109220.47578065482,Divorced,Female,18.63029609591359,13,23.36284479379737
115444.8312966767,Divorced,Female,21.45921751868787,13,12.18912821786468
131122.2695026559,Married,Male,67.00302209218707,8,57.22642736160047
34377.561385491004,Married,Male,55.25536029307294,9,27.90735636139504
152554.83421981486,Single,Female,9.79873613393115,10,13.978721657866163
111369.46402853364,Single,Female,8.23975156231596,11,-11.586563235798405
38203.01367680804,Single,Female,65.10728353516834,9,77.85368260226213
148277.618449747,Single,Female,19.682788680041376,9,7.676801146157816
170702.36519977282,Single,Male,89.27391957802081,9,75.78237293063908
186503.403586931,Single,Male,84.8897387667092,9,84.8049442626116
63683.31761833947,Divorced,Male,55.63265860136981,10,57.404401749800016
187643.97981218848,Single,Male,86.00236754271444,9,84.85878755687426
103241.10601439427,Divorced,Female,9.475264051597648,12,4.42115888062293
153249.89132103726,Married,Male,24.00481935881274,9,12.864404373740253
103599.12763231182,Married,Male,14.903198911723798,13,21.83505639195275
181652.86664096438,Single,Male,84.15079249460427,10,87.60899107876018
145126.5149422829,Married,Male,16.73424889161594,7,34.18689915350589
54364.20103944641,Single,Male,61.46212992260293,10,63.95737406831608
173319.88140018948,Single,Female,88.14939161681362,8,83.96800189325548
157663.3411326214,Married,Male,21.896313657846186,10,12.839959426801661
156453.4080346239,Married,Male,32.97514151682659,10,30.061069925862768
194705.5409599189,Married,Male,71.74796433673548,9,67.27840546603163
99790.02789073448,Single,Female,12.529356709144611,12,21.37560708894522
177540.78085689782,Divorced,Male,71.5799700091417,8,74.29534405491634
160089.63417529495,Single,Female,15.578760548442261,9,19.696646083764342
52671.778621208,Married,Female,51.914764304873,10,54.84567072007275
163758.84330895808,Married,Female,24.526002791513637,11,36.920736455639336
156544.89838023033,Divorced,Male,3.890402601764343,10,17.37558841606577
148708.0163874269,Divorced,Male,16.033201623981512,11,33.72085963565139
150549.93567412018,Single,Female,11.122125939385267,8,6.8291235559637835
116490.98512180707,Married,Female,10.700547030848028,12,12.343546646200265
35312.898962384104,Single,Male,55.15110010423991,9,53.34288691012243
54718.1388920176,Married,Female,53.886257798797125,10,59.245626389004734
151395.06498509506,Single,Female,28.287373173508605,7,11.740537765299862
117152.95814658527,Married,Female,19.096453506118518,12,2.4116857601219372
49395.621859836174,Single,Female,53.56269777774716,11,62.83639545587101
135959.808061835,Divorced,Female,60.598762861545154,8,63.441911869692646
157920.99252746173,Divorced,Female,10.940381877807798,10,32.919361030324595
117222.92548138127,Married,Female,16.331992219191598,12,19.139907397362325
136419.37723038223,Divorced,Male,74.26675680555249,9,70.52228396201737
174256.281401604,Divorced,Male,78.64937812898447,9,80.4845587734392
176663.58174646585,Divorced,Female,85.91240542317794,6,88.08267364532466
178444.8953914932,Divorced,Female,85.68711998926443,7,104.27380741497868
182144.0693443471,Divorced,Female,83.62804444688781,7,79.5942321062107
45299.77504722684,Married,Female,63.9387765091554,10,49.89450392199033
195587.24574891228,Married,Male,81.20798842180456,9,76.98905180203636
158866.33458838926,Married,Female,27.339901695684304,7,28.5792747363473
186575.04933441724,Married,Male,74.84261246723653,8,54.89100667526277
131680.98501049224,Single,Male,68.91272036244177,7,68.21580496615279
153717.82754980112,Single,Male,11.191133145879956,12,9.793843018206545
111266.53252135083,Married,Female,9.804267762636648,11,9.945574471353773
188420.9238261943,Single,Female,84.99330303924339,7,99.01963091948933
48292.53092960542,Divorced,Male,65.43018031087783,10,81.48416101194644
42285.8475098019,Married,Female,57.7915990029521,11,65.54127129854021
52527.41828652732,Married,Female,48.78500949479409,13,61.29063201942057
154300.6552380323,Divorced,Male,13.155745101054698,11,17.558269079776622
155928.17675276112,Single,Male,15.378624133044163,9,9.545653898278708
134500.66861817025,Divorced,Male,68.95408546195898,6,55.97700689563508
37932.07944772192,Divorced,Female,62.02026052707248,9,54.12594916135433
152382.58722597294,Single,Male,7.185657399555311,7,10.547560641349568
115234.75226522578,Single,Male,16.66739117178211,10,18.79025467538252
30000.0,Single,Female,69.32242045882116,13,54.98900491268556
55390.43117613819,Single,Female,57.65756504906469,11,49.23613281571836
155765.16846482057,Married,Female,18.99108564780186,11,18.03368178513589
48755.656926094394,Divorced,Female,56.68938717620952,9,63.60577690552168
142751.83430843934,Single,Male,16.38571533087398,12,24.46637537875719
148627.44369494732,Married,Male,20.43171340488206,10,13.383620462971509
108517.97438884822,Single,Female,5.515171031493779,12,12.131405790398894
116540.52895270356,Single,Male,16.272129532379907,10,9.175314188900352
144933.8936052653,Married,Male,8.538322726863498,9,6.675440787559003
149031.29781310394,Single,Female,74.15521983582843,7,65.9675000149619
118890.74239406976,Married,Male,21.28583008380666,10,11.906929358039076
178373.42982017476,Married,Female,80.42756766715749,10,82.12205711941778
146072.01031949074,Divorced,Male,20.147740270055067,9,11.719338061011864
99342.08678836391,Single,Female,13.441997953492326,13,18.804793873637202
154677.1593941537,Married,Female,20.284267715940754,12,30.907807766537793
112639.47652197174,Divorced,Male,12.836899567471999,13,3.6382783014686293
109085.41038406162,Single,Male,15.512083563064454,11,16.420859594027718
169748.2999135067,Single,Female,83.38712690807459,9,91.57781607785351
36139.36503511286,Single,Female,57.37129787788791,10,49.98450648631662
100611.1859547292,Single,Male,17.88049242432979,13,27.68922601040598
51421.054487306996,Single,Female,70.65454496375655,10,70.71630859984069
136327.82028148472,Divorced,Male,66.69355489524249,6,59.51527722552501
147272.68848418852,Married,Male,16.68612061703207,9,22.56029549185171
120157.82585680606,Divorced,Female,11.606496738077688,13,13.895562033725138
32724.82586377258,Married,Male,51.0345586415344,10,45.308127410996406
44327.1421325245,Divorced,Male,56.950107542083344,11,39.0451856438031
180782.74033929914,Single,Female,90.24420326915656,9,92.5925389599541
43550.368890129845,Single,Male,51.613840668361185,11,51.2531818131538
142887.75548451638,Married,Male,22.559533763602904,10,24.457272751136223
146063.99769340418,Married,Female,19.9584775772138,10,2.1632609031543666
144438.2568924911,Divorced,Female,14.628570734330061,8,7.539567265402664
165271.36292296607,Divorced,Male,17.346398652115045,9,26.384170178670928
137539.2505375315,Divorced,Female,3.218079185973423,10,-4.61628391431303
53780.05326755565,Divorced,Male,52.63191061428466,12,52.7383906784719
150747.35172570744,Single,Male,10.937440898810877,11,18.45578257515941
162408.18077303286,Divorced,Male,32.70141071716999,7,37.85419099042196
40339.50523418047,Single,Male,57.050795026673256,10,54.32233868403096
39490.35292519958,Married,Female,66.22163456550565,10,57.88859900129602
106246.10018073548,Single,Male,11.799176519749686,14,12.79977715013123
172915.31817013456,Single,Female,79.96756269081268,10,77.60086266971523
151223.63966220306,Single,Male,17.509643838473934,8,5.344444603030466
140948.17640222286,Single,Female,77.66514277299413,7,68.82019437792306
148074.88962756732,Single,Female,22.680740811703078,8,28.181456208801894
184005.97874829374,Divorced,Female,77.43193161585475,9,78.42639434110464
125077.34326837688,Divorced,Female,68.21513445313882,7,55.610015992343044
169844.47457553356,Divorced,Female,70.39670934504136,9,67.3891927472494
130533.68317690087,Divorced,Male,70.07822707169056,7,77.73287313208762
153002.23153773948,Single,Male,13.982022302147271,13,14.555893121430671
120739.43958105524,Married,Male,13.008048136364284,12,8.885909493249734
185749.4079013012,Divorced,Female,84.86306407538805,9,70.15609841700285
47870.1453423558,Married,Female,70.7992410680935,14,71.51274791095065
141932.82398752836,Divorced,Female,12.315332646033323,10,19.48005438697865
64222.049641829806,Married,Male,61.111269258641386,11,69.51063132998982
187727.81943502382,Divorced,Female,74.97794243153348,10,68.35095527788656
123736.9936990877,Married,Female,67.95195859195775,8,63.012998015392675
159522.66624720584,Single,Female,18.215250651731182,9,38.80635731890102
45506.54947438794,Divorced,Male,69.34468158611479,14,81.6367862507309
124970.18090166854,Divorced,Male,62.80517831809727,7,54.15456533455501
121599.8865233404,Married,Female,65.7518104045547,7,61.14830286710848
142710.80999428674,Divorced,Male,19.858324255021913,11,20.767609609537832
112718.65636167079,Divorced,Female,12.989181670294982,13,8.239876994990793
147796.28807499734,Single,Male,19.220569420509698,12,15.511321793942537
149927.65438456222,Married,Male,28.366198008713717,10,47.65006034337882
107915.58062544385,Divorced,Female,6.938334268837593,13,6.934877056724731
185869.9735593631,Divorced,Female,83.04902838525882,9,80.15078137849048
137178.59214898458,Single,Female,16.37540517282519,11,28.841929339723613
188817.4889445597,Divorced,Male,77.10057095615994,8,81.11501755619557
111523.01471243151,Married,Female,6.613509222112356,11,0.6926305812667923
192820.73419332597,Married,Female,78.30406419620695,9,82.56719494424843
159162.75981412662,Married,Male,13.078751275084993,10,33.61580049054728
109706.07627928109,Married,Male,6.6913101050739385,13,6.070318592842943
43378.48991109629,Single,Female,73.0060415744203,13,68.26415958289107
120547.53558662589,Married,Male,8.533419921169177,11,14.44894056902429
145500.0636948318,Married,Female,24.080892872361293,9,5.5393082305550685
102941.75681606111,Divorced,Male,10.20179383223638,10,11.330787960463656
144561.292449558,Divorced,Female,63.81477189098523,6,49.54315449344091
120846.27773716422,Divorced,Female,14.611747372433605,12,16.428557411858062
182676.4134812024,Married,Female,97.61901236269492,9,97.01422261500046
183359.20902048354,Married,Female,88.65197668040237,8,80.97707928567499
131743.58684254537,Single,Female,67.66825914388092,9,74.00941645680061
56365.341597909646,Married,Male,55.07438937736397,11,66.88175018363839
156613.72614893,Single,Male,23.486393221632067,9,28.844601650113397
45214.71316257924,Divorced,Female,58.383115147640396,9,58.86443922158884
124170.67592871835,Divorced,Male,61.91516861746259,8,73.85143286434155
154220.39097362867,Single,Female,23.399030797219638,10,32.75613744459235
98794.05603985614,Single,Male,15.442458905428605,13,12.399200878588347
184624.27837264552,Single,Male,91.85811821907527,10,95.40971985780119
178252.7315551702,Divorced,Female,86.69601091461874,10,88.08687799113981
154806.32808887347,Single,Female,22.281861262035356,12,20.66458138425788
136443.78829303294,Divorced,Female,72.91032192681503,7,69.91233067448066
155398.32638396198,Single,Female,23.07422688485262,10,14.93133295244285
133663.8809341332,Single,Female,59.27515957914344,6,60.21891940977967
36789.79273572113,Divorced,Female,63.445672099265636,11,61.72473995653545
200000.0,Divorced,Female,94.5441736357688,8,108.93494615923366
98168.23594936103,Married,Male,7.722215668169447,11,3.1977584178826017
44812.40084710215,Single,Male,60.020140238714305,9,71.97419370474853
135809.32733366342,Married,Male,6.606258629541593,10,3.670342036653931
188406.78809351142,Single,Female,83.56174895626904,9,78.07066009337522
47730.882182198184,Single,Female,54.99805167083382,12,61.02336571234684
147154.29577222117,Single,Male,15.685363497053729,8,23.35193249411209
147394.24841600872,Divorced,Female,13.710416709766633,10,19.92098737433974
142554.8841818582,Divorced,Female,12.882419187156199,10,12.855604302953619
149603.5924697705,Divorced,Male,18.483824572524995,9,18.48324817327503
157064.1060966573,Divorced,Male,8.268585149542389,10,2.681872944207833
128541.94864450977,Single,Male,74.61427168374725,8,71.287083177749
142600.44222944335,Divorced,Male,63.37225966885245,8,63.70549501904463
35096.86227236572,Married,Female,62.83701842081798,9,53.56056294072652
41656.84583429957,Divorced,Male,56.99536024957497,11,58.51341242499611
140579.17235971618,Single,Male,20.645375738497822,13,11.23750750679023
175143.60412968704,Divorced,Female,80.64556043016123,10,96.44745828398388
150726.1024049645,Married,Female,13.114834426617556,12,16.706226784428104
175666.06900863085,Divorced,Male,86.75523365807389,10,66.1800129473447
189116.49882412356,Married,Male,88.7953055385345,7,109.02002993028489
117137.48474939901,Single,Male,8.013030423676653,12,35.63151298927251
178241.74000243284,Married,Female,86.18983486512158,8,101.73794038117606
154879.81264258455,Divorced,Female,6.444760544166066,10,-6.034027273413585
189460.80790687725,Single,Female,84.32473885120916,8,82.455348591146
130791.93271211805,Divorced,Female,63.80188633568442,5,77.0592336049323
155296.93882080427,Single,Female,15.93764653554004,10,26.37351003747414
141950.2540594292,Married,Female,23.386747425840177,13,29.044103995045287
116886.259214324,Married,Male,21.887246680731838,12,16.405467651782022
117529.02251246416,Divorced,Female,11.439882564732677,11,9.576244423677874
162565.7276335484,Married,Male,14.393227066290844,10,13.38947645898535
125368.330466967,Single,Male,12.4821887328903,11,21.197915393731243
112045.2872446972,Divorced,Female,13.610554795642653,12,9.373333537832682
191872.5777117252,Single,Male,97.07542151222245,8,100.51586053860173
183114.87764450215,Divorced,Male,89.2687105848976,9,90.2327561302906
114267.24649265957,Divorced,Male,18.31159673292039,12,23.463317316426444
149175.12215547383,Single,Male,17.893598759499614,11,27.75303088033958
50981.67913451176,Divorced,Male,56.83943416440416,8,44.58363638497751
149392.0349525708,Married,Female,15.04521621519314,12,5.017035100393315
175460.3324582848,Single,Male,96.47699211290441,7,105.96144649174533
139910.8896313621,Married,Female,70.66232872260285,8,86.29411818331914
