Season,Sales,consumer_confidence,advertising_spend,promotion_effectiveness,distribution_channel,product_quality,pricing_strategy,economic_conditions,brand_image,demographic_factors
Rainy,3455.6382431513844,-1.4006790360077517,4399.878119797069,-0.7185864122205865,Retailer,6.420044393112833,33242.060588822715,-0.09419723341885429,-0.03651987040907039,0
,6277.209725513829,0.6575584537306677,,-0.14425970698236654,Retailer,4.8855846585503695,72798.28162856612,-1.60809036714502,0.12888576655244385,1
Rainy,3651.3060213337626,0.18870136754382869,6523.702950318469,-0.40306220437626133,Retailer,5.628848639209097,29618.687181774963,-0.6820025770618848,-0.0690619131476944,2
Summer,5990.088688441456,-0.6892044115681155,5093.749123096601,-1.1273234230668525,Distributor,5.4573654457820275,73776.33108292516,0.6691015350131885,0.31929149778364535,1
Rainy,4787.3631705695325,0.24619668006244588,5608.655203951853,1.6239385407203022,Internet,3.246593847091469,55592.686508428524,0.7353105319660197,-0.09801143245290722,2
Rainy,7252.2225166516355,2.2232397909274657,5618.522801012596,0.7218002610093993,Internet,3.8598063533370337,65592.54490509308,0.5366485746338918,1.4236909488038256,1
,5981.186979834941,0.13272903287223353,,-0.7649163720975715,Distributor,5.02564529807899,71779.05423381372,0.500943640936092,0.13238125657296979,1
Rainy,3602.5260768519634,-1.230460787461221,6310.248487626107,0.011251671879550052,Retailer,4.8629486268866655,59075.97086484568,-0.4118142252721005,-1.451993899194077,1
Summer,5179.717407304491,0.5945925712726816,6636.423718106596,0.2282903254447313,Retailer,4.225864029103304,56167.558093346546,1.044753909131295,-0.00932202331460746,1
Rainy,3874.1877547009426,-3.346139805537791,3008.0685628134024,-0.5711213185103939,Retailer,6.16120564505344,62459.781446660294,-2.2004677030691857,-0.5162657064183208,0
Rainy,2738.506011767846,0.5718789709829852,3439.321212211074,-0.0009771357291732201,Retailer,5.684462907252286,25220.02972762914,-1.590930955496647,-1.4621981175800158,0
Rainy,6127.997458497562,1.40275314093186,2943.8990375977205,0.042530756762417424,Retailer,4.432664627429329,80983.62697525919,-1.4289709400674413,-1.1570710814186853,2
Rainy,5486.945259612089,1.1129571162442153,4079.459273224972,-0.20032953762829264,Internet,6.000537852694103,50660.550685840106,-2.529052854287764,0.25953869637559707,2
Summer,6332.901059132492,0.4661932574486121,4925.245587359549,-0.2652030585131026,Retailer,9.754278349799478,60844.69007116068,0.6813618136720428,-0.9785655477188447,2
Rainy,6407.3162152589775,-1.0269146985032631,2540.7251442742113,-1.3123345887038564,Retailer,4.686973301407145,62311.328564738345,0.06531229521281265,2.4681888798066933,0
Summer,5065.419827373373,-0.4641978451694152,5563.899315212981,0.14647632080337655,Retailer,3.804656265895124,61358.032101599165,-0.6470570594240699,0.4398352670414519,0
Summer,4593.878913543659,-0.9249445926814047,5855.804302281899,0.23967700513852458,Distributor,6.523532201626773,53845.552122455934,-0.7892760032508115,-0.8269360515358066,1
Rainy,6507.850657709053,-0.29895396777433375,2820.568056955504,-0.342307656718653,Distributor,2.3547200125369194,80213.44593517626,0.4832807682697406,1.4369118674493613,1
Rainy,5945.227684432447,0.8102885875360628,4222.583422615802,-0.9070015749327288,Retailer,5.483770989449372,70147.75254038701,-0.055690564729263675,-0.18395040633753432,1
Summer,4552.412147306585,1.23239904279136,4937.4037622631595,-0.14554211552953025,Retailer,2.8822017513657614,56510.2895516055,1.174479126328338,-0.5329900048447374,1
Rainy,7563.034645978638,1.9269490230816648,3082.8431916637846,-0.8716876771131012,Internet,3.8374598602007097,81697.36963959492,0.792896251122971,1.395883204439656,0
Summer,4079.4980293517333,-0.682553983281249,8123.0038784285725,0.06060362981077599,Internet,4.4468107204753995,56369.32657119047,-0.2756008619879765,-0.6527785298794058,2
Rainy,4835.477519755007,-1.5268673425516124,5226.191987433847,1.77098817666822,Retailer,3.8709023239275253,54010.21122103294,1.2175253600731322,0.5875284411441789,1
Rainy,4479.8558453140195,-0.7005252857365353,3395.7556578030835,0.3615397357684716,Internet,3.6315241415969415,76617.29308475165,-0.11695100758810253,-1.5425743203975446,0
Summer,4054.714586469975,-0.04709047508879677,2531.103928699684,-0.3541449148054509,Retailer,4.99323929989342,30849.04204626027,-1.5562412381445332,0.7466129256626933,0
Rainy,6860.133197677627,0.19191130172611479,4158.405987079622,0.5666609924856345,Retailer,2.9696665535985054,69360.47943852928,0.23543487340827793,2.0851386718900637,2
Rainy,5615.883135907422,-0.003287789867690183,5397.816194990434,-0.5188391006496349,Internet,6.829845972325331,69404.14917703529,1.7758123424348353,-0.7900397768623345,0
Rainy,6065.63837409793,-0.6546199591498456,6397.212176746294,-0.9053528036205833,Retailer,5.888502278251206,70800.99481328223,-2.064131227258695,0.5165884467024424,1
Summer,4984.8031238257645,1.4070674017484397,6381.028984075332,-1.9161325017166588,Internet,4.985683081448845,64068.76395397252,-0.6400739348775213,-0.8172432237669015,2
Summer,3984.0513624503074,-1.9025445734492608,6002.561649270831,1.8632747606143627,Retailer,6.685301903120465,51802.693558844556,1.9063114314971,-1.3696083415824223,2
Rainy,7060.193736108256,-0.3966123041588829,7033.283309626765,0.32517335959707927,Retailer,6.358943992314401,63257.984264908155,0.5924955536025269,1.7354479181516276,0
Rainy,7087.373321087918,-1.478393651348716,7392.91485034734,0.26826196149104276,Retailer,9.132655463177507,70568.6384866592,0.394680039514668,0.5292844250290356,2
Summer,5683.356599331589,3.0127023409434566,4445.146750840004,-1.3715108784763883,Internet,5.4722752991398655,55700.70909307535,-0.08817278423241343,-0.381504364408203,2
Rainy,4814.8136521058395,-0.14544394678708863,3786.2854658034817,0.5242598698916942,Retailer,5.36048035561781,41184.307033107456,0.2715505517619343,0.529198089149246,1
Summer,6668.819839351199,0.4162906763013957,4623.78341918329,0.9900667370199248,Retailer,5.795513842382459,72217.33062983712,1.5712609293064321,0.06927259104534754,2
Rainy,5985.929882442849,-0.08329639319484124,5087.772847633336,0.433226418432186,Retailer,8.067465270800412,67616.57417483287,1.5913201801631804,-1.2077042814511552,0
Summer,4059.9181216536117,-0.6576153041317142,2526.730725561055,-0.41048977549468746,Internet,4.710512815154083,51803.75769570151,1.1418866512805879,-0.20729768275186305,1
Summer,4601.744540482327,0.3280132288915639,3644.5108428137564,-0.3257957136694518,Retailer,3.151122916300133,64065.74889655193,0.5542521255371701,-0.4539428613236636,1
Summer,4993.849711895478,0.24873920433729355,3673.0092026573247,0.17861447328463786,Distributor,2.694345181649703,71868.90356162927,-0.9328836554534055,-0.5730139547497496,2
Rainy,2017.6549165622068,-2.0883295054849738,5849.630569699164,0.06331405732739175,Retailer,2.859230349943145,39402.940699391336,0.14747513923456296,-0.6996512744201777,1
Rainy,5993.843081823348,0.6918474035036586,4304.469370252234,-0.7107343010334195,Retailer,7.220880009154053,52706.90405019348,-0.28768489989500595,0.5014316760102668,0
Rainy,5217.807986874689,-0.617688396699696,4662.581695582363,0.3194814586660628,Retailer,3.4530040511868414,73874.14170217785,-0.3612409599533597,-0.16161043122987265,2
Rainy,5537.038854182181,-0.4019700243546976,4257.201904947042,-0.4294250004034956,Internet,5.369682269542452,59756.60927939561,1.2933703829797627,0.7862572364333258,2
Summer,6058.333065891029,1.122629589558291,1133.2853402437581,0.6176071024607129,Retailer,4.70889498234334,60073.13371963077,2.031897812717838,0.30347924075587224,1
,6754.90251818396,0.45355651167725214,,1.0392561241508016,Retailer,5.467143089788708,57824.66506670206,0.4463260166711944,1.381733752472894,2
Rainy,5029.10229003825,-1.6170556318063132,3420.9073537026597,0.4450582380024348,Internet,4.888173457814741,57264.775225722726,-0.7513093634222958,0.8098098986850242,1
Summer,7285.877548761124,-0.2813413470429157,2584.2342078050383,-0.1727270582398167,Retailer,6.492554131334726,81882.72880495976,0.12974597956961276,0.6392778271377115,0
Rainy,1861.8154457552655,0.3150866844555539,3188.709719018503,0.5042514230669097,Retailer,3.1423068437291652,41648.92141026287,-0.5491960704673152,-2.801163720140245,0
Rainy,6903.388239509883,0.07831264815489473,5610.130740041371,-1.0674777862882043,Internet,7.006196140538366,72571.53704187661,0.12847693987515144,0.8050537165067703,2
Rainy,5349.299168230874,0.1316496542157017,3863.150852148666,1.6322784761210807,Internet,3.2647423565258586,61190.76892521941,0.6103937766573849,0.24766033760255504,1
,5920.629621424964,0.12457724917310795,,-0.0511777352696358,Retailer,6.1175693072768045,62707.234723313784,0.22906416401462912,0.15879130954471862,1
Rainy,3420.53185816566,-1.371406932214514,3304.0833843474684,-1.062757594375836,Distributor,3.6316965064237423,50321.86820696728,1.1975019416223411,-0.16054301134948332,2
Summer,7525.148007992643,0.10925080521751188,2634.7386888745214,2.1196918766750183,Distributor,5.919017405707809,76644.51468321601,0.7545520926961284,0.40375843338301826,2
Summer,5252.313355364039,0.5291459830333821,6778.20471149898,1.2712041704886088,Internet,5.22413190711556,67088.91694317063,1.4121733243522465,-1.2575337490886997,0
Summer,6015.665258803686,0.5488296129688454,5614.745797861986,-0.7065161220286096,Retailer,2.059605472077671,67664.71496528265,-1.5944925497397289,1.6035573560672045,1
Rainy,5802.050296998308,0.01114768693235826,5021.825351641826,0.9535105730437223,Retailer,5.395561142860732,63277.65026129628,-1.0330350081457391,-0.12595054836997843,1
Rainy,4217.0137532191275,0.22487621454191353,5121.112936493294,0.1555869515565232,Distributor,1.9592676051777107,46825.428927690955,-0.3018618894927637,0.6876046539266673,1
Summer,4150.757562607971,1.7449824124398066,4414.559258868203,-0.3616561416315196,Retailer,2.163246240909363,39788.51804575507,0.5792582409950703,0.4341509757787029,2
Summer,5841.787689736568,0.6152418667157774,3366.0409194617923,0.4411797616915531,Retailer,3.5103108686177285,68654.78113568426,-1.3612496822415163,0.3971899302374409,0
Summer,7157.437323216989,0.19020540184096565,5846.836394663671,0.1745238349496467,Distributor,6.293673203757818,67472.66340092439,-0.008827224135472607,1.165537985676322,1
Rainy,3836.716726028051,-0.5881537216882973,6094.028819721147,-1.016685557716972,Internet,4.729545137572087,58199.22909926874,-1.2868048781772587,-0.9431042439190328,0
Summer,4740.578774524291,0.4172251664197073,5726.279673113503,2.1848285343783282,Internet,5.400158611853361,53344.58617079944,1.146575635657977,-1.2984904800777293,0
Summer,4529.12403173277,0.3151917220188304,4257.614483816679,1.7649929986938295,Internet,3.8270217289376984,48788.20293134767,0.8926461504612845,-0.24431679547694887,1
Rainy,3691.820093584024,-0.6076290389917266,4307.413246630253,-0.0823611006968766,Retailer,3.276097053612733,52243.05284521406,1.058331923436256,-0.29719290723354563,1
Rainy,3442.784962544612,-1.9527279035692764,2668.9482409957636,-0.8455919055320386,Retailer,2.5662402681268395,58838.22543014131,-0.0206564078815231,-0.025542076425826798,1
Rainy,5249.94062369989,-0.15645748340746818,5041.761885419903,1.8781441621993638,Retailer,7.27431507150904,65125.01252362548,-0.7228706158220463,-2.0139086487422,1
Summer,2635.2177287436443,-0.37751757304106476,2705.022281739052,-1.020621799602417,Internet,3.1625678787636655,50825.98619580324,0.5650546762572793,-1.5220354414221369,1
Rainy,4028.1814330361963,0.3969781651578096,4001.51487867022,-0.7957868458531884,Retailer,3.4705304035270226,61798.310083905235,0.524760407381494,-1.1127246733925873,2
Rainy,5368.640932719307,0.907257579465074,5373.298784723481,0.183587378110811,Distributor,3.7793180607541546,68872.30751983129,-1.0439338219901149,-0.7376643851467848,2
Rainy,4226.118442084956,0.6367294820675677,6647.880145222384,-0.8616252444796758,Internet,2.5558795029530668,57301.10624616903,0.14610923526871347,-0.043771285372099136,1
,4314.674724533395,-1.7552380737611573,,0.7192935877558289,Retailer,1.6070161940872048,72079.6676066434,1.0183601615807394,-0.06577250482658906,1
Summer,4622.405998052696,-1.0328108457075902,6341.231723257011,-0.45208017224609115,Retailer,4.583615388866702,71786.68250388822,1.2909333699430128,-1.0509837006964466,1
Summer,7904.938106146796,1.9076168268295517,5950.346765807435,-0.27284486755208537,Distributor,4.040569194552993,92005.11385915999,1.6855469848104008,0.38350420610435637,0
Summer,3126.766096555962,-1.715011837527323,5168.524629633877,0.2667638322293449,Retailer,2.8785082595496965,39960.69142313723,-0.2856528150413076,0.6372537171900217,2
Summer,5694.442638675883,1.7114427763388889,3921.500982303994,0.7886298236918126,Retailer,4.390986618918266,59021.75527067844,0.8863261060835983,-0.3359005480558366,2
,6073.059458416108,-0.40969821923581407,,0.22574915832361844,Distributor,5.769900791391878,68388.51647757704,2.1252093883965646,0.1700425337943224,1
Summer,5864.633100146135,-0.9155112753772573,3168.815208260833,-1.1487300286755198,Retailer,3.6642116462025776,69850.36608925695,0.039959324025027144,1.5774255043111887,2
Rainy,4601.4959078183165,-1.4772324370816674,2130.1639023348557,1.2713695128715017,Retailer,5.344373414848321,38596.65019797291,-0.3777552475839599,1.0083331517200556,0
Summer,6266.928865444691,-0.5618413480771784,3692.559595321571,0.9135361146224565,Distributor,8.204686131247982,49652.608763715194,-2.639476850593857,0.6079521445460696,1
Summer,2882.7591557208884,-0.4713537342024523,3121.72350896445,0.2754338170328774,Retailer,3.180203285975897,50847.3683877856,1.3528407051427103,-1.532063859002857,0
Rainy,5782.512621606945,-0.7222927588723388,4189.584191254549,-1.2083467653988489,Retailer,6.038072366145244,74986.94748996144,0.06694305740538126,-0.25769252250910424,0
Summer,5208.945667926559,-0.1820446418036056,3256.048596219191,-0.5233765483511951,Retailer,4.246319838808087,52119.66590840284,-0.023704750547446654,1.1730977010182417,1
,5989.941592838208,-0.14740528428710062,,0.18021155229464675,Internet,6.9123046350649915,68541.18854817346,-0.15285585993793338,-0.4721508197107172,0
Rainy,4846.722512727028,-0.8332073041266482,3150.647950937302,1.750261509718188,Retailer,6.0069517503580645,55631.94751625271,-0.0627657369130071,-0.8662083918312141,0
Summer,5459.61972990263,-0.07018080125046357,5917.770127074524,-0.11285411794234444,Retailer,2.3633067390765103,81464.74076167733,-0.1952378884503815,-0.23435953196183323,0
,4176.227017695583,-0.2789322386389585,,0.9126390962359722,Retailer,4.13321546411955,47152.91212767134,1.1704862774602454,-0.11314676646692587,2
Summer,5596.121847383201,-1.3272047253759949,7014.983216183287,-1.39099853090201,Retailer,5.80516121730538,80946.8728344185,-0.24351346006302418,-0.38362422844732,0
Rainy,7211.396130823722,0.8850036603603612,2662.0134892065234,0.4403881712439819,Internet,4.788189983021469,67171.91446024795,-0.20975565714260233,1.7319003906065578,0
Summer,6734.200210763724,1.6402125331530069,4171.401362082375,1.3033704963898833,Distributor,5.7760263070778555,73646.18537504056,-0.8030539613809237,-0.9080914979877056,2
Summer,4834.679721522359,1.054544033072159,4141.135735598962,0.3783179095024171,Distributor,3.7715930184306217,56910.47657711996,1.453896805685285,-0.6845805219219221,1
Rainy,5792.519091416394,-0.820975351065209,5219.249373529039,-1.2342595672514336,Retailer,4.84611396996869,82393.60507871276,0.029606924572001574,-0.19659106580721034,2
Summer,5592.174061327122,-1.1348636453528027,3675.6286501223667,0.5281976031783326,Retailer,7.25028743409589,66954.34710740954,-0.4930576075118614,-0.686329258724359,2
Summer,5286.075930261963,-0.8552209771345306,5065.30324381916,0.6456148055831012,Distributor,5.348442846422356,50110.93061265837,0.018938847935560738,0.7633845918247002,0
Rainy,3799.3863078451013,-1.7056659475352278,5462.904905587715,0.229485911850427,Retailer,4.249156087242546,70635.86954523757,0.25984770128793716,-1.7284519895525678,1
Summer,6256.3900264061485,2.1404030401334486,2324.004192781691,0.5815170918984257,Retailer,4.9965339193748495,75260.9590355462,-0.0019880060364298037,-1.3636562308087892,1
Rainy,6363.0750707661755,1.4904528095229417,4873.62395660478,-1.678475951898214,Internet,3.544188225775126,79030.82081122647,0.07431512092014383,0.5557301226815407,1
Summer,4529.668536708254,0.49375922657773835,6249.892383964823,-1.004167888969134,Retailer,5.242819680577906,53443.661501763796,1.4300814914784234,-0.6383913537787388,1
Rainy,5511.075196085661,-0.7879489515183179,5954.457680753204,-0.12167489906161745,Distributor,4.849893026122507,76967.35375190395,-0.20445891357653545,-0.5800424903729674,0
Summer,4311.710911645196,0.37382839339920926,7113.1497053572875,0.4764309740226047,Retailer,2.8617559777407613,57091.83250582568,-1.095298866625933,-0.4463973775536072,0
Summer,4748.117330016859,1.0478111044803726,4836.162055273031,-0.7598912351082411,Internet,3.8971378271652597,60659.21022852553,2.4163879096647682,-0.4449191532958753,0
Rainy,3765.71090200432,-1.7071519139194389,4701.013827238794,-0.6405845188814048,Internet,5.525369619056507,36069.39421222222,0.6367222730915794,0.8861169102166958,2
Summer,4781.2304876474855,2.0388700386979033,4514.051763586073,-0.8742357841923507,Distributor,3.0888888952609683,55733.098769315206,-1.2170877909935032,-0.3866943665887243,0
Rainy,4426.877969043797,0.7116694336302325,6104.2161952706065,-0.5194235559535553,Retailer,5.840093882147122,46641.797620141275,0.5388432849025444,-0.8488696947726082,1
Rainy,7530.916154647719,-0.48642093088616534,7385.197332212943,0.24593008000614391,Retailer,5.1113950929039795,88631.97578775868,-0.9414449948316471,1.1158713002551486,1
Summer,3414.428979599382,-0.7712044878000303,2001.5752642017483,0.3489687808518972,Internet,4.7233077134020345,58521.73055284632,-0.9788856531209479,-1.9122478084903893,1
,5877.312873009504,0.09215343248891188,,0.20297476098798048,Retailer,5.335776001946784,78118.85246658936,-0.3159403568082661,-0.8020554264873224,0
Summer,6425.10946167267,0.5022921238711283,1001.3670344509119,-0.30037717754503435,Retailer,4.913801475541684,77743.76860700002,1.064149598134067,0.06643634038165618,1
Summer,6344.9622752616715,0.515574960942278,5740.073393607835,0.085827897646125,Retailer,2.782223598732406,71417.29469967438,-0.8778536450595082,1.2049301408602922,2
Summer,5616.761136310579,-0.24846122558449638,6258.936319461729,0.8454667567248754,Retailer,4.564442961686887,61048.03976807178,0.41414906412587865,0.503517240944258,0
Summer,7012.190459865321,1.5558623642492453,5708.978936438001,-0.10936684677123366,Retailer,8.067086375529517,44074.268826030675,-0.029680001697800037,1.410439112357508,0
Rainy,5424.9134303651845,0.609235661674674,4343.466563122373,-0.4202193320650042,Retailer,7.309986433838177,49198.71287627726,0.13894473381874142,-0.16905946766451357,0
Rainy,6239.1056025390835,0.8731388430004293,7512.876847696703,-0.8219618973914665,Retailer,4.60650247391414,66511.15676934009,-0.5829141975340146,0.7782755840450503,2
Rainy,5604.293664096561,1.5053316111885746,4988.177824898587,1.5930965982263472,Retailer,4.904707705208473,70437.33896636638,1.6426416291349064,-1.6706095779904957,2
Summer,4712.479504437108,-1.5817697966928712,4929.8493757512715,1.2412491608122282,Retailer,4.092351590993046,53071.73540586523,1.3421607431370743,0.690194650127352,1
,6078.009076437992,0.34609098902599245,,1.6625532844901962,Retailer,5.558311077192667,50892.69559973391,-0.2315934500820924,0.8787029824773506,2
Rainy,7150.372391307749,0.42738251068826016,5334.972198727157,1.7737796528853809,Retailer,5.5246944106155444,73246.14786629888,0.047849483803311256,0.4768378957132636,2
Rainy,5834.770843998093,0.6476341368935662,5218.119179964551,-1.122727985439268,Retailer,5.652196162946148,53308.375959153855,0.10671065059545509,1.0421064986371016,2
Summer,6111.270551404447,0.7064758305251324,8994.878689906698,-0.7423856512710543,Internet,5.677358012745906,69160.64122403107,1.7576874980058637,0.21152731331560023,1
,6050.231712054906,0.5002679113745652,,0.2819236401511869,Retailer,4.390191388170514,74826.74738444234,1.637481154038412,-0.1762544153067686,2
Rainy,5188.576142547787,1.1451083947609175,5021.182070563511,0.7567494695786966,Internet,4.8315960874442405,60559.42672526328,1.2986141994064364,-0.8739651917633987,0
Rainy,3848.5897046040936,-0.15536692735033936,4130.982560045496,-0.4849100828239975,Retailer,3.185377110105067,55274.10959083743,0.3821629862545677,-0.557343018759217,2
Summer,5134.465702885611,0.407780513208224,6268.81358175445,-1.1572584639619123,Distributor,5.464292055903548,47144.02581148429,-0.9380365707028523,0.668195693104325,2
Rainy,5319.00574574931,0.3209371014211516,5530.495247798651,0.4181282012286493,Distributor,4.234624841684221,40822.11256540729,0.47148007564953065,1.4848362506299955,0
Rainy,5716.478971267439,-0.9754714220445171,3529.978531867684,1.197542844139792,Retailer,5.980965531463129,71158.05374542697,0.9351057616470569,-0.5075554850753506,2
Rainy,6313.854896963504,0.670645577839974,3293.4504962894666,-0.4922546091019513,Retailer,6.058930771130124,71423.8090713309,0.23618958780500618,-0.21421187865980182,1
Rainy,6956.557359207331,1.1015010182541431,4971.490582459701,-1.9128487243443422,Retailer,6.1279519011367105,79331.98479090483,0.7659724101789692,0.22658795063789933,2
Summer,3795.642010168247,-0.5783987703395822,6326.188477808069,-0.3421116816805513,Retailer,3.691391996583807,57483.58289074492,1.7563057050015327,-0.7834871820529654,2
Summer,4704.29866107183,1.1813273614082374,5184.634880183189,-0.8728931075117842,Distributor,7.574797156803927,38876.73731632424,1.1684491537597492,-0.8017002747338166,2
Rainy,3942.9196365063613,-0.6761438814361921,3738.380727711638,-0.9939717630843744,Retailer,5.338228605608961,53198.65589755466,-0.6547293835261836,-0.8426411775795478,2
Summer,5140.379619003572,0.7194525633064452,4870.865277206897,0.24517355497523505,Retailer,7.660452660471095,41912.65393204277,0.037908082784795044,-0.47150583929736356,1
Rainy,3824.8368218891037,-0.30434220835359954,2986.497410005767,-0.18093917339450427,Retailer,5.254299471511772,43208.281027567515,0.8256850897469362,-0.5522286575609946,2
Summer,5577.271826481035,-0.2677135555185181,3015.4500802922876,0.06296924393659176,Retailer,6.021662547613355,55879.5853379812,0.6330362690850074,0.40863629491636927,0
Rainy,4275.287170520072,-0.7960961539109674,7636.221981142207,-0.6241498722471593,Retailer,6.598869537591696,38863.5389640963,0.9987789228086004,0.1900241917436647,0
Rainy,5278.471930031672,0.3669335514874733,4785.875177953535,-0.4686395649744393,Retailer,6.053796534900804,46673.970466973085,0.2524412827729339,0.548699338827911,1
Summer,5533.631903688541,0.9977118061095188,2526.2911586933783,2.8803536455152625,Internet,4.131369667766983,55999.02726955761,-0.20926237574107293,-0.4219325739791222,2
Summer,5605.1499578457,-0.06162461430887491,5279.652047809485,0.9858074418557383,Distributor,4.586811718673129,59576.564912433794,1.0760354578403686,0.273397894438704,2
Summer,6507.508209610291,-1.1736635699912077,5254.421686524334,0.3285162467782802,Distributor,6.371544187682938,56996.77472167499,-0.7127631642592311,1.7676629411428835,1
Rainy,2094.1339284094015,-2.017581285287335,3707.423591199893,-0.9568023755020871,Internet,6.500439367149168,31198.05717179452,0.3779886915862167,-1.35242419162925,1
Rainy,5289.179881774917,0.8535445519871555,3926.1920639555365,-1.3453420660446027,Retailer,4.6288598803735965,61604.34488433638,-0.631554624308218,-0.012575750657245751,0
Rainy,5910.16290983755,-0.45870842456212274,5381.338815666693,2.097831357785442,Retailer,5.198517489199313,64074.292380069564,0.06007400497958569,-0.04731465724427778,2
Rainy,4587.020546268718,1.2988948900945323,6007.492992382704,-0.7165837578748034,Retailer,4.979041810508005,50668.69837106101,2.863861124272469,-0.6389920887221384,0
Rainy,4285.82608995637,-1.5541191136109047,5580.289107958195,-0.4056709006682094,Retailer,2.8925494969763075,57636.17570804183,-0.17222317653215927,0.7854601144774729,0
Summer,4679.181311127292,-1.0708888324178167,4145.810708107545,-0.20475888825033536,Retailer,6.609636852290798,47896.17798323867,0.5360341190371175,0.028353902035310043,1
Rainy,4914.806595644441,-0.012041713280880753,6054.189280849468,-1.6480855828634018,Retailer,2.63221894532208,84529.67304158601,-0.23379097935247087,-0.8531726665204057,2
Summer,6356.483082084187,0.3858820977040624,6124.362341196381,0.517596561202703,Internet,5.392338350115987,61133.63021659574,0.2251323245673406,1.0322317188029062,1
Rainy,6419.172269184445,-0.9475923029659395,7281.33268721588,0.39001139037521726,Distributor,4.987913104462231,71961.787364952,0.33745128566395666,0.8907342490692618,1
Rainy,5664.604454923193,0.06739911176260066,2932.116199488877,0.5279935791706263,Internet,6.009194140066647,53258.254873350415,-1.0192460216995927,0.4680317655027431,2
Summer,3668.9335844012808,-1.2966037029945543,3052.796580468046,0.6365064577298588,Retailer,3.8373416316950073,62532.654913294195,1.4361868632823984,-1.5936809231747897,1
Summer,3979.9523149406295,-0.2592068062075402,6013.448885826522,-2.130795008401251,Retailer,5.525763030086885,49733.42742077768,2.196737184932421,-0.35913406749354904,2
Summer,6655.433262309736,0.020973797338872665,6169.757745216837,0.36737212685929327,Retailer,6.297936725315288,51506.803039474275,1.1119470067716508,1.8342195275427866,0
Rainy,4292.118898384354,-1.7279891153180975,4005.7725185509034,-0.3652822992713653,Retailer,5.0402979233221865,49876.11547335383,-0.26230319303534266,0.6766742416728152,1
Rainy,5275.807059287599,-0.574306782317624,3655.7528252793163,0.17993893905662764,Retailer,5.9128697348403225,56167.27081512872,-0.305284948767515,0.04895343396246279,0
Rainy,4660.04726866445,0.5428031603994464,5944.15997574302,-0.7141362522846818,Internet,4.547754807200636,52306.676155198176,0.3480937706888759,-0.060745836068060666,2
Summer,4764.58650922645,-0.0019557929538377415,5324.535434819196,-0.3031919159655155,Retailer,4.024229279570384,76203.08193833978,0.08156172334753779,-1.5800575701927593,1
Summer,4690.209082175972,0.17830337074221606,5597.370096774809,-0.9492988206323651,Retailer,6.663179220474991,50728.04987530608,0.7363965832044553,-0.5324032738176874,1
Summer,4689.439772003328,-0.006501621535077012,6757.2781582064235,0.6742573855034816,Retailer,3.102266406204648,68548.26301563144,-0.016182753994551557,-0.8892111672358283,1
Rainy,5101.990379093834,-0.33587497063544924,5014.268078279213,-0.4868078570818533,Retailer,3.8797653519851547,65384.79044928858,-0.40128016501993574,0.18071182590599957,0
Summer,5568.43912007709,-1.4605359995048297,1716.9528522051278,-0.49935029858667285,Retailer,4.42583801297207,64623.10726665662,0.9734982841233372,1.2854099889359363,1
Summer,6749.84835289994,1.691725297385442,4071.346962063847,2.9993181788235566,Retailer,4.449538117626492,66543.10918331248,0.5476346370356023,-0.20119206411295307,0
Summer,3671.597282873624,0.027769563316249933,4779.387800113236,-0.008730552196983458,Retailer,2.4394739391108353,48242.40413651833,-0.02199542051305419,-0.07707555075640932,2
Rainy,5059.709326032877,-1.5213139205960076,5260.298807940736,-0.4098879517165926,Distributor,3.4019917034576705,61914.39817415476,-0.5724658185474197,1.2835108023537756,0
Rainy,4634.4609443558875,1.6867575957456495,3508.637378789898,1.5436370106462254,Retailer,1.7940090258564774,42333.8742967602,-0.4613332557136287,0.42627536197538674,1
Summer,8221.623318578264,0.4554947337377876,8012.6838761561075,-0.6920371000299793,Retailer,3.849578967627767,76881.10833226888,-1.2235824840834102,3.2377234038430656,2
Summer,4079.9467623942887,-0.7856832304508019,5768.849389583678,-0.05472075995702897,Retailer,5.1405430976135165,51758.798047247794,-0.1983423150545318,-0.499546198280511,2
Rainy,7240.191132924008,1.685059374212829,6188.146400815187,-0.14370826094252315,Retailer,6.23487864663857,73946.72027467923,-2.9199121639911465,0.20580206723872863,0
,5325.344169868879,-0.9629083608588825,,-1.705279890334674,Retailer,5.395823639600604,78349.42050005936,-1.0359055622548228,-0.43467885406137213,0
Rainy,5325.190852447959,-1.0477060691384361,4454.462903522479,1.7745877478022738,Internet,2.227536290502653,72819.52056998305,0.4340066606996858,0.3669617455705819,1
Rainy,5233.5910395646615,0.737190241148083,6070.718309395459,0.8554871079774268,Distributor,3.561012531761886,53681.3989880942,-0.5605004947921515,0.23860526299018917,2
Summer,3489.023559960837,-0.8826413946232565,4638.79004270435,-1.279333323698395,Retailer,4.806969818498364,51482.61910351226,-0.7738087716118421,-0.7388186713593218,1
Summer,8473.009452845974,0.09795348818658282,923.6728153919044,0.1472662786200408,Retailer,4.813945782235572,84156.89038443263,0.16270432061864792,2.414555366517005,1
Summer,6196.155482586101,-0.5966147123500377,5620.306766560274,-0.05072534506172619,Retailer,5.853225623906793,69047.84428399084,-2.3638537338253403,0.5231533565987084,0
Rainy,7630.921128562126,2.6284186730044516,5304.074433822769,0.7455795282863081,Retailer,7.544735811832098,53898.21266549306,-1.2715077877491334,0.8820091366065353,1
